rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12
43,1,42,0.000610708,0.00134052,0.00188424,0.00252999,0.00306573,0.00335555,0.00374595,0.00396815,0.00409459,0.00424523,0.004248,0.00425264
43,1,43,0.000401211,0.000756,0.000911305,0.00104961,0.00117944,0.0012224,0.00143548,0.00175113,0.00198822,0.00216563,0.00222533,0.00224238
43,1,44,0.000351251,0.000604248,0.000710798,0.000765482,0.000770289,0.000730169,0.000991205,0.00135964,0.00170793,0.00206786,0.00229221,0.00227561
43,2,1,0.000417261,0.000877126,0.00121712,0.00159013,0.00188638,0.0020863,0.00227731,0.00240269,0.00249339,0.00255618,0.00258795,0.0025954
43,2,2,0.000364823,0.00077023,0.00112579,0.00148308,0.00179204,0.00207753,0.00244138,0.00272387,0.00291829,0.00303609,0.00309127,0.00310437
43,2,3,0.00065371,0.00120853,0.00162934,0.00211632,0.00267891,0.0032245,0.00377768,0.00406226,0.00420749,0.00431818,0.00437352,0.00438469
43,2,4,0.000576734,0.000827535,0.00096812,0.00111347,0.00123791,0.00132087,0.00156283,0.00171012,0.00190511,0.002192,0.00215843,0.00217153
43,2,5,0.000717405,0.00117095,0.00137783,0.00170235,0.00202018,0.00223633,0.00256742,0.00290921,0.00306806,0.00315469,0.00319158,0.00319999
43,2,6,0.000543075,0.000902941,0.00118549,0.00146434,0.00179476,0.0020546,0.00235714,0.00257724,0.00270012,0.00279461,0.00281809,0.0028242
43,2,7,0.000448514,0.000800825,0.00107506,0.00128959,0.00154915,0.00173412,0.00209435,0.0022472,0.00239386,0.00248946,0.0025211,0.00252873
43,2,8,0.000764553,0.00132235,0.00180262,0.0023085,0.00272884,0.00307385,0.00363018,0.00395633,0.00421755,0.00436507,0.00442396,0.00443789
43,2,9,0.000847987,0.00135808,0.00163333,0.00190948,0.00209803,0.00239037,0.00270817,0.00309382,0.00330976,0.00358779,0.00374163,0.00369739
43,2,10,0.00105971,0.00163153,0.00213663,0.00273429,0.00324555,0.00366512,0.00414323,0.00449929,0.00481856,0.00492821,0.00496867,0.00497678
43,2,11,0.000682362,0.00138008,0.00186121,0.00237508,0.00285037,0.00326132,0.00342856,0.00357163,0.00373362,0.00399736,0.00402421,0.00403895
43,2,12,0.00064823,0.000840322,0.000955637,0.00108125,0.00135297,0.00143905,0.00176872,0.00186242,0.00217491,0.00238667,0.00245785,0.00247562
43,2,13,0.00110174,0.00172632,0.00214995,0.00241682,0.0027039,0.00297015,0.00331842,0.00352156,0.00402596,0.0048056,0.00546072,0.00522233
43,2,14,0.000828351,0.00130327,0.00173412,0.00197508,0.00233364,0.00239124,0.00281969,0.00353574,0.00397784,0.00427794,0.00427132,0.00428877
43,2,15,0.000445006,0.000854861,0.0011156,0.001383,0.00164027,0.0018328,0.00208181,0.00226849,0.00234667,0.00239533,0.00241762,0.00242274
43,2,16,0.000583243,0.000864299,0.00119097,0.0014213,0.00166656,0.00185063,0.00199867,0.00230604,0.00244412,0.00251833,0.00255554,0.00256562
43,2,17,0.000707681,0.00152445,0.0019335,0.00239003,0.00281543,0.00304512,0.0033068,0.00348143,0.00365121,0.00373848,0.00376456,0.00377024
43,2,18,0.000721578,0.00138672,0.00184641,0.00232584,0.00273488,0.00305851,0.00356097,0.00392376,0.00413608,0.00430069,0.00433257,0.00434121
43,2,19,0.000150258,0.000318318,0.00041522,0.000491145,0.000537638,0.000586874,0.000709746,0.000817803,0.000899294,0.0009544,0.000982896,0.000990085
43,2,20,0.00047656,0.000884031,0.00114606,0.0013824,0.00161154,0.00179292,0.00199392,0.00214962,0.00222779,0.00227763,0.00230152,0.00230733
43,2,21,0.00050411,0.000921472,0.00122117,0.00150235,0.00180096,0.00216754,0.00244829,0.00271536,0.00287358,0.00296112,0.00300203,0.00301144
43,2,22,0.000366831,0.000575154,0.0007034,0.000847859,0.000943678,0.000999516,0.00118572,0.00132776,0.00140925,0.00146127,0.00148871,0.00149546
43,2,23,0.000355391,0.000544107,0.000704197,0.000850858,0.00101328,0.00115781,0.00133948,0.0015125,0.00165467,0.00182533,0.00206742,0.00199057
43,2,24,0.000417595,0.000820133,0.000994494,0.0011109,0.00127891,0.00139809,0.00157818,0.00178492,0.00198843,0.00243609,0.00261467,0.0026325
43,2,25,0.000863062,0.0014883,0.00175971,0.00207871,0.00216291,0.0022861,0.00273235,0.00328219,0.00378937,0.00447219,0.00448419,0.00448764
43,2,26,0.00032533,0.000636756,0.000746244,0.000980567,0.00112412,0.0013049,0.00163797,0.00192235,0.00197146,0.00216134,0.00220005,0.00221456
43,2,27,0.000337855,0.000533376,0.000638248,0.000723869,0.000806804,0.000851051,0.000941182,0.00109768,0.0013056,0.00146307,0.00153435,0.00154118
43,2,28,0.000695126,0.00140231,0.00180843,0.00234032,0.00288658,0.00328168,0.00367159,0.00394113,0.00409677,0.00417889,0.00421423,0.00422359
43,2,29,0.000426246,0.000806422,0.000977901,0.00110469,0.00123194,0.00134349,0.00153225,0.00169896,0.00183893,0.0019636,0.00201065,0.00202313
43,2,30,0.00106399,0.00218844,0.00310794,0.0040251,0.00500629,0.00572442,0.00637072,0.00668257,0.00698706,0.00716618,0.00721977,0.00723107
43,2,31,0.000452385,0.000808255,0.00102644,0.00119145,0.00145157,0.00166572,0.00184357,0.00191973,0.00197935,0.00205018,0.0020895,0.00209952
43,2,32,0.000518062,0.00109998,0.00156077,0.00201644,0.00257322,0.00292708,0.00325198,0.00347688,0.00360704,0.00366742,0.00369464,0.0037004
43,2,33,0.000543494,0.00108388,0.0013937,0.00162306,0.00182346,0.00197386,0.00237234,0.00286897,0.00328998,0.00345952,0.00351218,0.00352292
43,2,34,0.000674945,0.00123616,0.00146202,0.00185541,0.00208525,0.00224882,0.00257751,0.00297202,0.00327297,0.00380488,0.00399314,0.00396843
43,2,35,0.000378447,0.000784706,0.000992214,0.00115928,0.00124737,0.00135379,0.00164146,0.00193525,0.00221154,0.00240722,0.00244056,0.0024529
43,2,36,0.000362123,0.000655387,0.000759784,0.000833019,0.000853012,0.000825858,0.000888618,0.0011904,0.00143527,0.0016553,0.00176167,0.00178011
43,2,37,0.000242534,0.000548468,0.000716003,0.000871891,0.00100936,0.00109339,0.00115802,0.00122433,0.00128253,0.00131981,0.00133869,0.00134407
43,2,38,0.000560028,0.00123947,0.00169654,0.00214644,0.00264077,0.00287402,0.00313155,0.00332034,0.00341656,0.00347034,0.00349515,0.00350013
43,2,39,0.000327952,0.00056885,0.000676618,0.000786231,0.000873011,0.000955352,0.00111546,0.00145447,0.00168493,0.00176768,0.00183379,0.00184653
43,2,40,0.000379139,0.000807858,0.00107076,0.00140649,0.00146967,0.00157346,0.001678,0.00196512,0.00213953,0.00225003,0.00229319,0.00230445
43,2,41,0.00043092,0.000898477,0.00120435,0.00170114,0.00209193,0.00226091,0.00253985,0.00274661,0.00297296,0.0030406,0.00328579,0.00323368
43,2,42,0.000610708,0.00134052,0.00188424,0.00252999,0.00306573,0.00335555,0.00374595,0.00396815,0.00409459,0.00424523,0.004248,0.00425264
43,2,43,0.000401211,0.000756,0.000911305,0.00104961,0.00117944,0.0012224,0.00143548,0.00175113,0.00198822,0.00216563,0.00222533,0.00224238
43,2,44,0.000351251,0.000604248,0.000710798,0.000765482,0.000770289,0.000730169,0.000991205,0.00135964,0.00170793,0.00206786,0.00229221,0.00227561
72,1,1,0.000371557,0.000743243,0.0010406,0.00132941,0.00151299,0.0017519,0.00208951,0.00234686,0.00249681,0.00258081,0.00262026,0.00262955
72,1,2,0.000362506,0.000751444,0.00107784,0.00149321,0.00194816,0.00236309,0.0027932,0.00314647,0.00341196,0.00355843,0.00362354,0.0036383
72,1,3,0.00102785,0.00186772,0.00242658,0.00320078,0.00387944,0.00417053,0.00486541,0.00551878,0.0060841,0.00642973,0.00653212,0.00655221
72,1,4,0.00053187,0.000963864,0.00110237,0.00130623,0.00192305,0.00180548,0.00198731,0.00219608,0.00234209,0.00295847,0.00328659,0.00308367
72,1,5,0.000973603,0.00167072,0.00206121,0.00252136,0.00290079,0.00348835,0.00395461,0.0042714,0.00442356,0.00485642,0.0046824,0.00468983
72,1,6,0.0006975,0.00122033,0.00164931,0.00201088,0.00228194,0.00256843,0.00294991,0.00315033,0.00330308,0.00339627,0.00343956,0.00344157
72,1,7,0.000525713,0.00115463,0.00143101,0.00172596,0.00206341,0.00241281,0.00266183,0.00297579,0.00317636,0.00334355,0.00338745,0.0033978
72,1,8,0.00115018,0.00221936,0.00238542,0.00268969,0.00319511,0.00392828,0.00455149,0.00518274,0.00561028,0.00588491,0.00598146,0.00600005
72,1,9,0.000823701,0.00158198,0.00229063,0.00290957,0.0036922,0.00402341,0.00436897,0.0047139,0.00494505,0.00509766,0.00508347,0.00508991
72,1,10,0.00132637,0.00237422,0.00319918,0.00424558,0.00502606,0.00566628,0.00637892,0.00683175,0.0070445,0.00727572,0.00746017,0.00736196
72,1,11,0.00121162,0.00198113,0.00256037,0.00327014,0.0038968,0.00426864,0.00465723,0.00511158,0.00545899,0.00554532,0.00565686,0.00565862
72,1,12,0.000841731,0.00114015,0.0013718,0.0016333,0.00189399,0.0020842,0.00238276,0.00279401,0.00279362,0.00303224,0.00317579,0.00320468
72,1,13,0.00148258,0.00233278,0.00287626,0.0043203,0.00342081,0.00358603,0.00433521,0.00560104,0.00617932,0.00791618,0.00780578,0.00785027
72,1,14,0.00120929,0.00212236,0.00268508,0.00313784,0.00339267,0.00342385,0.00395195,0.00456506,0.00515803,0.00565927,0.00613269,0.00606911
72,1,15,0.000546975,0.00101912,0.00138309,0.00168018,0.00195348,0.00220921,0.00262815,0.00303827,0.00313817,0.00322733,0.00327058,0.00327995
72,1,16,0.000804005,0.0012354,0.00148356,0.00174914,0.00198786,0.00216124,0.00231255,0.00257141,0.00292239,0.00301523,0.00309034,0.00310352
72,1,17,0.00107754,0.00201675,0.00267749,0.00351154,0.00418135,0.00464524,0.00526015,0.0056002,0.00579188,0.00594317,0.00601124,0.00602116
72,1,18,0.000855029,0.00189002,0.00258747,0.00325033,0.00381162,0.00419805,0.00461394,0.00491633,0.0051573,0.00537411,0.00544674,0.00546186
72,1,19,0.000261125,0.000483194,0.00061659,0.000708726,0.000756731,0.000821327,0.000993408,0.00117529,0.00129023,0.00135666,0.00138716,0.00139311
72,1,20,0.000583665,0.00103761,0.00136246,0.00161476,0.00188186,0.00219114,0.00250172,0.00267024,0.00275501,0.00280897,0.00283726,0.0028452
72,1,21,0.000611768,0.00141975,0.00178304,0.00237179,0.00284177,0.00311086,0.00349807,0.00381002,0.00394726,0.00400455,0.0040291,0.00403411
72,1,22,0.000517116,0.00101094,0.00129532,0.00154394,0.00175107,0.00196544,0.00213135,0.00229382,0.002396,0.00246183,0.00249417,0.00250192
72,1,23,0.000410994,0.000987945,0.000869276,0.00104637,0.00118809,0.00133486,0.00165321,0.00174407,0.00186786,0.00198734,0.00232496,0.00240054
72,1,24,0.000645306,0.00101858,0.00121745,0.00133752,0.00149258,0.00195639,0.00255658,0.0032016,0.0036746,0.0039995,0.00461681,0.00437286
72,1,25,0.0009364,0.00161907,0.00192104,0.00220193,0.00238289,0.00262292,0.00308322,0.00378442,0.0041287,0.00487555,0.00470474,0.00473021
72,1,26,0.000744685,0.00121631,0.00134208,0.00139147,0.0013726,0.00113512,0.00148182,0.00234526,0.00304205,0.0035469,0.00372734,0.00375836
72,1,27,0.000383184,0.000593101,0.000713244,0.000884904,0.0010321,0.00115221,0.00138705,0.00157447,0.00157282,0.00172442,0.00176478,0.00177857
72,1,28,0.00085265,0.00177883,0.002523,0.00328694,0.00426338,0.00488091,0.00560411,0.006127,0.00637179,0.00670079,0.00676833,0.00678176
72,1,29,0.000635042,0.00137843,0.00185367,0.00228198,0.00279604,0.00321158,0.00348586,0.00377921,0.00402004,0.00412139,0.00424381,0.00417279
72,1,30,0.00137556,0.00292376,0.00403315,0.00551951,0.0065392,0.00743126,0.00816432,0.0085319,0.00875432,0.00887233,0.0090734,0.00897968
72,1,31,0.000641548,0.00126959,0.00152721,0.00176199,0.00211254,0.00238187,0.00269544,0.00286147,0.00296648,0.00304722,0.00309412,0.00310558
72,1,32,0.000815465,0.00176862,0.00242543,0.00332394,0.00420771,0.00481392,0.00521131,0.00544413,0.00558717,0.00564949,0.00567679,0.00568304
72,1,33,0.00101137,0.00190075,0.00237653,0.00287598,0.0032855,0.00344467,0.00360041,0.00448757,0.00529015,0.00576658,0.00655109,0.00605306
72,1,34,0.000978894,0.00187203,0.0024595,0.00298777,0.0034093,0.00359806,0.00394511,0.00441289,0.00476941,0.00508354,0.00531614,0.00528728
72,1,35,0.000477588,0.00103478,0.00130772,0.00158925,0.001785,0.00198438,0.00237459,0.00267912,0.0029007,0.00309222,0.00315192,0.00316484
72,1,36,0.000603002,0.00107512,0.00123242,0.00131083,0.00122042,0.00107743,0.00122436,0.00191513,0.00247954,0.00296026,0.00350582,0.00328252
72,1,37,0.000417005,0.000937486,0.00127522,0.00164567,0.00197169,0.00229549,0.00253062,0.00270367,0.0027846,0.00283197,0.00285457,0.0028598
72,1,38,0.000615766,0.00135483,0.0018371,0.002497,0.0029506,0.00329625,0.0036168,0.00382466,0.00393982,0.00400088,0.00402937,0.00403588
72,1,39,0.00050269,0.000923801,0.00112272,0.0013322,0.00150563,0.00163871,0.00189778,0.00212513,0.00239115,0.00273156,0.00290843,0.0028048
72,1,40,0.000687776,0.00131086,0.00165278,0.00211763,0.00227366,0.00258051,0.00297136,0.00340099,0.00369528,0.00406035,0.00404259,0.00405364
72,1,41,0.000896824,0.00170099,0.00216289,0.00304616,0.00327752,0.00370257,0.00424252,0.00485187,0.00522204,0.00575492,0.00601867,0.00598441
72,1,42,0.000931439,0.00173466,0.00237261,0.00311894,0.00386246,0.00432855,0.00486411,0.00526461,0.00546166,0.00567354,0.00569879,0.00570116
72,1,43,0.000659263,0.00119446,0.00143412,0.00157955,0.00177154,0.0019573,0.00199399,0.00266071,0.00317823,0.00345354,0.00359629,0.00362554
72,1,44,0.000446478,0.00077737,0.000960347,0.0010957,0.00118611,0.00117843,0.00128722,0.00153368,0.0018871,0.00208961,0.00217474,0.00219242
72,2,1,0.000371557,0.000743243,0.0010406,0.00132941,0.00151299,0.0017519,0.00208951,0.00234686,0.00249681,0.00258081,0.00262026,0.00262955
72,2,2,0.000362506,0.000751444,0.00107784,0.00149321,0.00194816,0.00236309,0.0027932,0.00314647,0.00341196,0.00355843,0.00362354,0.0036383
72,2,3,0.00102785,0.00186772,0.00242658,0.00320078,0.00387944,0.00417053,0.00486541,0.00551878,0.0060841,0.00642973,0.00653212,0.00655221
72,2,4,0.00053187,0.000963864,0.00110237,0.00130623,0.00192305,0.00180548,0.00198731,0.00219608,0.00234209,0.00295847,0.00328659,0.00308367
72,2,5,0.000973603,0.00167072,0.00206121,0.00252136,0.00290079,0.00348835,0.00395461,0.0042714,0.00442356,0.00485642,0.0046824,0.00468983
72,2,6,0.0006975,0.00122033,0.00164931,0.00201088,0.00228194,0.00256843,0.00294991,0.00315033,0.00330308,0.00339627,0.00343956,0.00344157
72,2,7,0.000525713,0.00115463,0.00143101,0.00172596,0.00206341,0.00241281,0.00266183,0.00297579,0.00317636,0.00334355,0.00338745,0.0033978
72,2,8,0.00115018,0.00221936,0.00238542,0.00268969,0.00319511,0.00392828,0.00455149,0.00518274,0.00561028,0.00588491,0.00598146,0.00600005
72,2,9,0.000823701,0.00158198,0.00229063,0.00290957,0.0036922,0.00402341,0.00436897,0.0047139,0.00494505,0.00509766,0.00508347,0.00508991
72,2,10,0.00132637,0.00237422,0.00319918,0.00424558,0.00502606,0.00566628,0.00637892,0.00683175,0.0070445,0.00727572,0.00746017,0.00736196
72,2,11,0.00121162,0.00198113,0.00256037,0.00327014,0.0038968,0.00426864,0.00465723,0.00511158,0.00545899,0.00554532,0.00565686,0.00565862
72,2,12,0.000841731,0.00114015,0.0013718,0.0016333,0.00189399,0.0020842,0.00238276,0.00279401,0.00279362,0.00303224,0.00317579,0.00320468
72,2,13,0.00148258,0.00233278,0.00287626,0.0043203,0.00342081,0.00358603,0.00433521,0.00560104,0.00617932,0.00791618,0.00780578,0.00785027
72,2,14,0.00120929,0.00212236,0.00268508,0.00313784,0.00339267,0.00342385,0.00395195,0.00456506,0.00515803,0.00565927,0.00613269,0.00606911
72,2,15,0.000546975,0.00101912,0.00138309,0.00168018,0.00195348,0.00220921,0.00262815,0.00303827,0.00313817,0.00322733,0.00327058,0.00327995
72,2,16,0.000804005,0.0012354,0.00148356,0.00174914,0.00198786,0.00216124,0.00231255,0.00257141,0.00292239,0.00301523,0.00309034,0.00310352
72,2,17,0.00107754,0.00201675,0.00267749,0.00351154,0.00418135,0.00464524,0.00526015,0.0056002,0.00579188,0.00594317,0.00601124,0.00602116
72,2,18,0.000855029,0.00189002,0.00258747,0.00325033,0.00381162,0.00419805,0.00461394,0.00491633,0.0051573,0.00537411,0.00544674,0.00546186
72,2,19,0.000261125,0.000483194,0.00061659,0.000708726,0.000756731,0.000821327,0.000993408,0.00117529,0.00129023,0.00135666,0.00138716,0.00139311
72,2,20,0.000583665,0.00103761,0.00136246,0.00161476,0.00188186,0.00219114,0.00250172,0.00267024,0.00275501,0.00280897,0.00283726,0.0028452
72,2,21,0.000611768,0.00141975,0.00178304,0.00237179,0.00284177,0.00311086,0.00349807,0.00381002,0.00394726,0.00400455,0.0040291,0.00403411
72,2,22,0.000517116,0.00101094,0.00129532,0.00154394,0.00175107,0.00196544,0.00213135,0.00229382,0.002396,0.00246183,0.00249417,0.00250192
72,2,23,0.000410994,0.000987945,0.000869276,0.00104637,0.00118809,0.00133486,0.00165321,0.00174407,0.00186786,0.00198734,0.00232496,0.00240054
72,2,24,0.000645306,0.00101858,0.00121745,0.00133752,0.00149258,0.00195639,0.00255658,0.0032016,0.0036746,0.0039995,0.00461681,0.00437286
72,2,25,0.0009364,0.00161907,0.00192104,0.00220193,0.00238289,0.00262292,0.00308322,0.00378442,0.0041287,0.00487555,0.00470474,0.00473021
72,2,26,0.000744685,0.00121631,0.00134208,0.00139147,0.0013726,0.00113512,0.00148182,0.00234526,0.00304205,0.0035469,0.00372734,0.00375836
72,2,27,0.000383184,0.000593101,0.000713244,0.000884904,0.0010321,0.00115221,0.00138705,0.00157447,0.00157282,0.00172442,0.00176478,0.00177857
72,2,28,0.00085265,0.00177883,0.002523,0.00328694,0.00426338,0.00488091,0.00560411,0.006127,0.00637179,0.00670079,0.00676833,0.00678176
72,2,29,0.000635042,0.00137843,0.00185367,0.00228198,0.00279604,0.00321158,0.00348586,0.00377921,0.00402004,0.00412139,0.00424381,0.00417279
72,2,30,0.00137556,0.00292376,0.00403315,0.00551951,0.0065392,0.00743126,0.00816432,0.0085319,0.00875432,0.00887233,0.0090734,0.00897968
72,2,31,0.000641548,0.00126959,0.00152721,0.00176199,0.00211254,0.00238187,0.00269544,0.00286147,0.00296648,0.00304722,0.00309412,0.00310558
72,2,32,0.000815465,0.00176862,0.00242543,0.00332394,0.00420771,0.00481392,0.00521131,0.00544413,0.00558717,0.00564949,0.00567679,0.00568304
72,2,33,0.00101137,0.00190075,0.00237653,0.00287598,0.0032855,0.00344467,0.00360041,0.00448757,0.00529015,0.00576658,0.00655109,0.00605306
72,2,34,0.000978894,0.00187203,0.0024595,0.00298777,0.0034093,0.00359806,0.00394511,0.00441289,0.00476941,0.00508354,0.00531614,0.00528728
72,2,35,0.000477588,0.00103478,0.00130772,0.00158925,0.001785,0.00198438,0.00237459,0.00267912,0.0029007,0.00309222,0.00315192,0.00316484
72,2,36,0.000603002,0.00107512,0.00123242,0.00131083,0.00122042,0.00107743,0.00122436,0.00191513,0.00247954,0.00296026,0.00350582,0.00328252
72,2,37,0.000417005,0.000937486,0.00127522,0.00164567,0.00197169,0.00229549,0.00253062,0.00270367,0.0027846,0.00283197,0.00285457,0.0028598
72,2,38,0.000615766,0.00135483,0.0018371,0.002497,0.0029506,0.00329625,0.0036168,0.00382466,0.00393982,0.00400088,0.00402937,0.00403588
72,2,39,0.00050269,0.000923801,0.00112272,0.0013322,0.00150563,0.00163871,0.00189778,0.00212513,0.00239115,0.00273156,0.00290843,0.0028048
72,2,40,0.000687776,0.00131086,0.00165278,0.00211763,0.00227366,0.00258051,0.00297136,0.00340099,0.00369528,0.00406035,0.00404259,0.00405364
72,2,41,0.000896824,0.00170099,0.00216289,0.00304616,0.00327752,0.00370257,0.00424252,0.00485187,0.00522204,0.00575492,0.00601867,0.00598441
72,2,42,0.000931439,0.00173466,0.00237261,0.00311894,0.00386246,0.00432855,0.00486411,0.00526461,0.00546166,0.00567354,0.00569879,0.00570116
72,2,43,0.000659263,0.00119446,0.00143412,0.00157955,0.00177154,0.0019573,0.00199399,0.00266071,0.00317823,0.00345354,0.00359629,0.00362554
72,2,44,0.000446478,0.00077737,0.000960347,0.0010957,0.00118611,0.00117843,0.00128722,0.00153368,0.0018871,0.00208961,0.00217474,0.00219242
108,1,1,0.000557228,0.00100705,0.00137161,0.00180004,0.00214485,0.00237808,0.00259354,0.00280964,0.00286142,0.00292058,0.00294779,0.00295346
108,1,2,0.000607394,0.00113542,0.00135241,0.0017744,0.00201966,0.00233642,0.00291275,0.00326609,0.00347219,0.00360767,0.00366515,0.00367734
