rp,direction,ground_motion,story_1,story_2,story_3,story_4
108,1,21,0.000402586,0.000678698,0.000752189,0.000771639
108,1,22,0.000388121,0.000636633,0.000864301,0.000842852
108,1,23,0.0012142,0.00178948,0.0025004,0.0022752
108,1,24,0.0028486,0.00344701,0.00463584,0.00422084
108,1,25,0.00191868,0.00281738,0.00402685,0.00371618
108,1,26,0.00169227,0.00243091,0.00309205,0.00289279
108,1,27,0.000799526,0.00130807,0.00155987,0.00151134
108,1,28,0.000755107,0.00108059,0.00145728,0.00136723
108,1,29,0.000711059,0.00136925,0.00176784,0.00161573
108,1,30,0.00090902,0.0016798,0.00202869,0.00198858
108,1,31,0.000575936,0.000884586,0.000984632,0.00100418
108,1,32,0.000346655,0.000665981,0.000637715,0.000655425
108,1,33,0.00255887,0.00327098,0.00453348,0.00411329
108,1,34,0.00163121,0.00244644,0.00289094,0.00275996
108,1,35,0.000709918,0.00106785,0.00134706,0.00131425
108,1,36,0.00214693,0.00339276,0.00389021,0.00375762
108,1,37,0.000302768,0.000529672,0.000553529,0.000571159
108,1,38,0.000201129,0.000325242,0.000381166,0.000394488
108,1,39,0.0016368,0.0025425,0.00350768,0.00316971
108,1,40,0.000732416,0.00121696,0.00142671,0.00143006
108,1,41,0.00131542,0.00207369,0.00262506,0.00257698
108,1,42,0.000597258,0.00111275,0.00133632,0.00135648
108,1,43,0.00109341,0.00196199,0.0025231,0.00237849
108,1,44,0.00134026,0.00220996,0.00303495,0.00287228
108,2,1,0.000525749,0.000708438,0.000793901,0.000817503
108,2,2,0.000777648,0.00116899,0.00127837,0.00130399
108,2,3,0.0010156,0.00162832,0.00197405,0.00190625
108,2,4,0.001519,0.00186143,0.00246954,0.0022623
108,2,5,0.00149696,0.00176097,0.00258127,0.00216664
108,2,6,0.000740149,0.00134763,0.00176183,0.00163154
108,2,7,0.000651442,0.00109741,0.00127853,0.00124438
108,2,8,0.00110313,0.00175853,0.00224064,0.00214275
108,2,9,0.00118501,0.00183674,0.002655,0.00237241
108,2,10,0.00104013,0.00193277,0.00220727,0.00206246
108,2,11,0.000677846,0.001182,0.00138677,0.00133101
108,2,12,0.00107923,0.00184695,0.00242489,0.00225327
108,2,13,0.0040529,0.00459373,0.00597477,0.00568578
108,2,14,0.00268324,0.00318744,0.00440799,0.00380586
108,2,15,0.000413982,0.0006762,0.000751108,0.000768662
108,2,16,0.000706555,0.00128687,0.00161965,0.00154886
108,2,17,0.00042125,0.000722586,0.000867623,0.000841979
108,2,18,0.000759899,0.00134799,0.00145135,0.00146105
108,2,19,0.000232999,0.000409448,0.000461919,0.000476158
108,2,20,0.000312585,0.000488981,0.000557784,0.000575174
108,2,21,0.000402586,0.000678698,0.000752189,0.000771639
108,2,22,0.000388121,0.000636633,0.000864301,0.000842852
108,2,23,0.0012142,0.00178948,0.0025004,0.0022752
108,2,24,0.0028486,0.00344701,0.00463584,0.00422084
108,2,25,0.00191868,0.00281738,0.00402685,0.00371618
108,2,26,0.00169227,0.00243091,0.00309205,0.00289279
108,2,27,0.000799526,0.00130807,0.00155987,0.00151134
108,2,28,0.000755107,0.00108059,0.00145728,0.00136723
108,2,29,0.000711059,0.00136925,0.00176784,0.00161573
108,2,30,0.00090902,0.0016798,0.00202869,0.00198858
108,2,31,0.000575936,0.000884586,0.000984632,0.00100418
108,2,32,0.000346655,0.000665981,0.000637715,0.000655425
108,2,33,0.00255887,0.00327098,0.00453348,0.00411329
108,2,34,0.00163121,0.00244644,0.00289094,0.00275996
108,2,35,0.000709918,0.00106785,0.00134706,0.00131425
108,2,36,0.00214693,0.00339276,0.00389021,0.00375762
108,2,37,0.000302768,0.000529672,0.000553529,0.000571159
108,2,38,0.000201129,0.000325242,0.000381166,0.000394488
108,2,39,0.0016368,0.0025425,0.00350768,0.00316971
108,2,40,0.000732416,0.00121696,0.00142671,0.00143006
108,2,41,0.00131542,0.00207369,0.00262506,0.00257698
108,2,42,0.000597258,0.00111275,0.00133632,0.00135648
108,2,43,0.00109341,0.00196199,0.0025231,0.00237849
108,2,44,0.00134026,0.00220996,0.00303495,0.00287228
224,1,1,0.00114449,0.00148872,0.00167314,0.00170683
224,1,2,0.00320384,0.00331705,0.00401503,0.00383579
224,1,3,0.00273781,0.00348945,0.00434202,0.00400478
224,1,4,0.00215279,0.0029001,0.0038632,0.00355035
224,1,5,0.00208598,0.00302287,0.00372407,0.00357267
224,1,6,0.00200391,0.00297679,0.00427655,0.00367349
224,1,7,0.00072984,0.00130744,0.00158035,0.00153858
224,1,8,0.00569324,0.00376733,0.0045958,0.00435858
224,1,9,0.00256145,0.00326024,0.00405654,0.0036899
224,1,10,0.00369331,0.00360772,0.00455502,0.00408064
224,1,11,0.000994385,0.00173932,0.00214411,0.00209112
224,1,12,0.00147774,0.0024437,0.00334563,0.00310051
224,1,13,0.00472594,0.0052648,0.00672742,0.00620117
224,1,14,0.00448987,0.00426731,0.00564787,0.00524671
224,1,15,0.00127946,0.00194571,0.00233168,0.00222065
224,1,16,0.000971239,0.0016122,0.00202385,0.00195378
224,1,17,0.00151912,0.00215126,0.00268544,0.0025819
224,1,18,0.00172826,0.00254927,0.00328622,0.00302764
224,1,19,0.000379351,0.000622369,0.00074239,0.000757208
224,1,20,0.000341,0.000633703,0.000713287,0.000737923
224,1,21,0.000979734,0.00145526,0.00188126,0.0017343
224,1,22,0.0010903,0.00166017,0.00204352,0.00195715
224,1,23,0.00224831,0.00301108,0.00372182,0.00347382
224,1,24,0.00629572,0.00589305,0.00699895,0.0066948
224,1,25,0.00594794,0.00544822,0.00661311,0.00606104
224,1,26,0.00596459,0.00525071,0.00594785,0.00572192
224,1,27,0.00272129,0.00358761,0.00445044,0.00408811
224,1,28,0.000700582,0.00142222,0.00181383,0.0016742
224,1,29,0.0012215,0.0019712,0.00273719,0.00253445
224,1,30,0.00163267,0.00265678,0.00343511,0.00321212
224,1,31,0.000714869,0.00127614,0.00173074,0.00165877
224,1,32,0.000535153,0.000983511,0.0009911,0.00100995
224,1,33,0.00413755,0.00410064,0.00526969,0.00502691
224,1,34,0.00248337,0.00322002,0.0044457,0.00401071
224,1,35,0.000784926,0.0012639,0.0016567,0.00157557
224,1,36,0.00514621,0.00551544,0.00666309,0.00635847
224,1,37,0.000343733,0.000551695,0.000647456,0.000667855
224,1,38,0.000653764,0.00108974,0.00109331,0.0011152
224,1,39,0.00360404,0.00434107,0.0054673,0.00509462
224,1,40,0.00159772,0.00262352,0.0034286,0.00302465
224,1,41,0.00245542,0.00330399,0.00379534,0.00367486
224,1,42,0.00180819,0.0029988,0.00335349,0.00322219
224,1,43,0.00358195,0.00450896,0.0049727,0.00484684
224,1,44,0.00491031,0.00441509,0.0054427,0.00509995
224,2,1,0.00114449,0.00148872,0.00167314,0.00170683
224,2,2,0.00320384,0.00331705,0.00401503,0.00383579
224,2,3,0.00273781,0.00348945,0.00434202,0.00400478
224,2,4,0.00215279,0.0029001,0.0038632,0.00355035
224,2,5,0.00208598,0.00302287,0.00372407,0.00357267
224,2,6,0.00200391,0.00297679,0.00427655,0.00367349
224,2,7,0.00072984,0.00130744,0.00158035,0.00153858
224,2,8,0.00569324,0.00376733,0.0045958,0.00435858
224,2,9,0.00256145,0.00326024,0.00405654,0.0036899
224,2,10,0.00369331,0.00360772,0.00455502,0.00408064
224,2,11,0.000994385,0.00173932,0.00214411,0.00209112
224,2,12,0.00147774,0.0024437,0.00334563,0.00310051
224,2,13,0.00472594,0.0052648,0.00672742,0.00620117
224,2,14,0.00448987,0.00426731,0.00564787,0.00524671
224,2,15,0.00127946,0.00194571,0.00233168,0.00222065
224,2,16,0.000971239,0.0016122,0.00202385,0.00195378
224,2,17,0.00151912,0.00215126,0.00268544,0.0025819
224,2,18,0.00172826,0.00254927,0.00328622,0.00302764
224,2,19,0.000379351,0.000622369,0.00074239,0.000757208
224,2,20,0.000341,0.000633703,0.000713287,0.000737923
224,2,21,0.000979734,0.00145526,0.00188126,0.0017343
224,2,22,0.0010903,0.00166017,0.00204352,0.00195715
224,2,23,0.00224831,0.00301108,0.00372182,0.00347382
224,2,24,0.00629572,0.00589305,0.00699895,0.0066948
224,2,25,0.00594794,0.00544822,0.00661311,0.00606104
224,2,26,0.00596459,0.00525071,0.00594785,0.00572192
224,2,27,0.00272129,0.00358761,0.00445044,0.00408811
224,2,28,0.000700582,0.00142222,0.00181383,0.0016742
224,2,29,0.0012215,0.0019712,0.00273719,0.00253445
224,2,30,0.00163267,0.00265678,0.00343511,0.00321212
224,2,31,0.000714869,0.00127614,0.00173074,0.00165877
224,2,32,0.000535153,0.000983511,0.0009911,0.00100995
224,2,33,0.00413755,0.00410064,0.00526969,0.00502691
224,2,34,0.00248337,0.00322002,0.0044457,0.00401071
224,2,35,0.000784926,0.0012639,0.0016567,0.00157557
224,2,36,0.00514621,0.00551544,0.00666309,0.00635847
224,2,37,0.000343733,0.000551695,0.000647456,0.000667855
224,2,38,0.000653764,0.00108974,0.00109331,0.0011152
224,2,39,0.00360404,0.00434107,0.0054673,0.00509462
224,2,40,0.00159772,0.00262352,0.0034286,0.00302465
224,2,41,0.00245542,0.00330399,0.00379534,0.00367486
224,2,42,0.00180819,0.0029988,0.00335349,0.00322219
224,2,43,0.00358195,0.00450896,0.0049727,0.00484684
224,2,44,0.00491031,0.00441509,0.0054427,0.00509995
475,1,1,0.00350537,0.00381619,0.00408675,0.00409017
475,1,2,0.00616564,0.00601747,0.00679146,0.00634804
475,1,3,0.00700221,0.00594857,0.00644397,0.00608391
475,1,4,0.00524404,0.00507245,0.00580918,0.00549783
475,1,5,0.00564515,0.00551898,0.00598368,0.00592194
475,1,6,0.00448276,0.00563173,0.0064008,0.00605328
475,1,7,0.00135274,0.00206725,0.00285084,0.00256153
475,1,8,0.00474069,0.00483107,0.00608786,0.00566666
475,1,9,0.00408414,0.00440723,0.00574898,0.00495777
475,1,10,0.00767859,0.00517357,0.00601145,0.0057516
475,1,11,0.00333956,0.00427914,0.00526492,0.00480501
475,1,12,0.00369787,0.00422256,0.0051779,0.00477649
475,1,13,0.0071711,0.00592786,0.00706043,0.00715224
475,1,14,0.00907898,0.00573192,0.00631017,0.00603237
475,1,15,0.00186654,0.00272085,0.00305543,0.00293192
475,1,16,0.00293469,0.00399731,0.00516808,0.00466688
475,1,17,0.00239984,0.00310748,0.00392504,0.00375893
475,1,18,0.00188886,0.002818,0.00331116,0.0030923
475,1,19,0.000698579,0.00125465,0.00133517,0.00135411
475,1,20,0.000790611,0.00119773,0.0015443,0.00144844
475,1,21,0.00146169,0.0021404,0.00287199,0.00268881
475,1,22,0.00124116,0.00208045,0.00291955,0.00260082
475,1,23,0.00347511,0.00438106,0.00540654,0.00495742
475,1,24,0.0132404,0.0118842,0.0133618,0.0128982
475,1,25,0.00858096,0.00681154,0.00792335,0.00772201
475,1,26,0.00937842,0.0073285,0.00826413,0.00794416
475,1,27,0.00443671,0.00404393,0.00555958,0.00515286
475,1,28,0.00188396,0.0025484,0.00303878,0.00291953
475,1,29,0.00197266,0.00327413,0.00433766,0.00400445
475,1,30,0.00324275,0.00382991,0.00477371,0.00438002
475,1,31,0.00166599,0.00263289,0.00329519,0.00309084
475,1,32,0.00182714,0.00273131,0.00336625,0.00308338
475,1,33,0.0048348,0.00585649,0.00692386,0.00644505
475,1,34,0.003222,0.00331014,0.00469609,0.00430215
475,1,35,0.00144162,0.00220811,0.00313754,0.00273761
475,1,36,0.00688801,0.00766181,0.00837863,0.0080259
475,1,37,0.000637291,0.00104325,0.00120576,0.00122586
475,1,38,0.00110939,0.00183562,0.00201436,0.00203158
475,1,39,0.00708499,0.00602063,0.00640126,0.00638263
475,1,40,0.00537481,0.00633788,0.00763031,0.00700516
475,1,41,0.00458713,0.0043709,0.00511583,0.00471425
475,1,42,0.00393492,0.00368737,0.00499869,0.00462084
475,1,43,0.00489374,0.00424705,0.00555247,0.00528956
475,1,44,0.00874772,0.0085498,0.00931965,0.00896507
475,2,1,0.00350537,0.00381619,0.00408675,0.00409017
475,2,2,0.00616564,0.00601747,0.00679146,0.00634804
475,2,3,0.00700221,0.00594857,0.00644397,0.00608391
475,2,4,0.00524404,0.00507245,0.00580918,0.00549783
475,2,5,0.00564515,0.00551898,0.00598368,0.00592194
475,2,6,0.00448276,0.00563173,0.0064008,0.00605328
475,2,7,0.00135274,0.00206725,0.00285084,0.00256153
475,2,8,0.00474069,0.00483107,0.00608786,0.00566666
475,2,9,0.00408414,0.00440723,0.00574898,0.00495777
475,2,10,0.00767859,0.00517357,0.00601145,0.0057516
475,2,11,0.00333956,0.00427914,0.00526492,0.00480501
475,2,12,0.00369787,0.00422256,0.0051779,0.00477649
475,2,13,0.0071711,0.00592786,0.00706043,0.00715224
475,2,14,0.00907898,0.00573192,0.00631017,0.00603237
475,2,15,0.00186654,0.00272085,0.00305543,0.00293192
475,2,16,0.00293469,0.00399731,0.00516808,0.00466688
475,2,17,0.00239984,0.00310748,0.00392504,0.00375893
475,2,18,0.00188886,0.002818,0.00331116,0.0030923
475,2,19,0.000698579,0.00125465,0.00133517,0.00135411
475,2,20,0.000790611,0.00119773,0.0015443,0.00144844
475,2,21,0.00146169,0.0021404,0.00287199,0.00268881
475,2,22,0.00124116,0.00208045,0.00291955,0.00260082
475,2,23,0.00347511,0.00438106,0.00540654,0.00495742
475,2,24,0.0132404,0.0118842,0.0133618,0.0128982
475,2,25,0.00858096,0.00681154,0.00792335,0.00772201
475,2,26,0.00937842,0.0073285,0.00826413,0.00794416
475,2,27,0.00443671,0.00404393,0.00555958,0.00515286
475,2,28,0.00188396,0.0025484,0.00303878,0.00291953
475,2,29,0.00197266,0.00327413,0.00433766,0.00400445
475,2,30,0.00324275,0.00382991,0.00477371,0.00438002
475,2,31,0.00166599,0.00263289,0.00329519,0.00309084
475,2,32,0.00182714,0.00273131,0.00336625,0.00308338
475,2,33,0.0048348,0.00585649,0.00692386,0.00644505
475,2,34,0.003222,0.00331014,0.00469609,0.00430215
475,2,35,0.00144162,0.00220811,0.00313754,0.00273761
475,2,36,0.00688801,0.00766181,0.00837863,0.0080259
475,2,37,0.000637291,0.00104325,0.00120576,0.00122586
475,2,38,0.00110939,0.00183562,0.00201436,0.00203158
475,2,39,0.00708499,0.00602063,0.00640126,0.00638263
475,2,40,0.00537481,0.00633788,0.00763031,0.00700516
475,2,41,0.00458713,0.0043709,0.00511583,0.00471425
475,2,42,0.00393492,0.00368737,0.00499869,0.00462084
475,2,43,0.00489374,0.00424705,0.00555247,0.00528956
475,2,44,0.00874772,0.0085498,0.00931965,0.00896507
975,1,1,0.00902769,0.0067324,0.00725426,0.00709455
975,1,2,0.0103427,0.00946,0.00953822,0.00941346
975,1,3,0.00911313,0.00784992,0.00888844,0.00851727
975,1,4,0.0111383,0.00972453,0.0105389,0.0102976
975,1,5,0.00801605,0.00704412,0.00761962,0.00747265
975,1,6,0.00869288,0.0102849,0.0112945,0.0110866
975,1,7,0.00328941,0.00403772,0.00436431,0.00420729
975,1,8,0.00914949,0.00688912,0.00789538,0.00764127
975,1,9,0.00868859,0.00813665,0.00885021,0.00869458
975,1,10,0.0122181,0.01001,0.0115039,0.0108433
975,1,11,0.00609576,0.00547765,0.00684139,0.00632954
975,1,12,0.00659227,0.0064407,0.00730973,0.00691275
975,1,13,0.00950332,0.0083286,0.0111752,0.0109686
975,1,14,0.010759,0.00933843,0.0102031,0.00970448
975,1,15,0.00909343,0.00784693,0.00856604,0.00827023
975,1,16,0.00443992,0.00521392,0.00591529,0.005732
975,1,17,0.00312359,0.0041347,0.00526092,0.00483253
975,1,18,0.00364045,0.00442299,0.00537116,0.00517291
975,1,19,0.00129418,0.00244265,0.00294575,0.00275297
975,1,20,0.00125606,0.00186702,0.00244447,0.00234021
975,1,21,0.00414247,0.00512261,0.00560018,0.00538389
975,1,22,0.00153277,0.00240191,0.00282044,0.00266743
975,1,23,0.00656056,0.0061521,0.00781512,0.00699218
975,1,24,0.0192111,0.0163776,0.0178158,0.0175386
975,1,25,0.0123492,0.0104,0.0112288,0.0101646
