rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,2,32,0.0744976683937824,0.0842256476683938,0.129011139896373,0.168844041450777,0.247047409326425
43,2,33,0.173761917098446,0.214021243523316,0.242589119170984,0.340238341968912,0.419316062176166
43,2,34,0.11690207253886,0.174034715025907,0.247383419689119,0.327041450777202,0.427564766839378
43,2,35,0.104767616580311,0.23064378238342,0.236267875647668,0.274145077720207,0.348867875647668
43,2,36,0.149227720207254,0.201818393782383,0.301914507772021,0.377709844559585,0.499277202072539
43,2,37,0.0480075129533679,0.0505380829015544,0.0703259067357513,0.101543005181347,0.146832642487047
43,2,38,0.0598766839378238,0.0765077720207254,0.0897479274611399,0.0971611398963731,0.127036528497409
43,2,39,0.150885233160622,0.228167098445596,0.274958549222798,0.28989378238342,0.372015544041451
43,2,40,0.162887305699482,0.242516321243523,0.387971502590674,0.324878238341969,0.379626943005181
43,2,41,0.14584585492228,0.246177202072539,0.292795336787565,0.361958549222798,0.47080310880829
43,2,42,0.121046373056995,0.244271243523316,0.228095336787565,0.307062176165803,0.443829015544041
43,2,43,0.167727720207254,0.317945595854922,0.357945595854922,0.332417098445596,0.48330829015544
43,2,44,0.150321761658031,0.236113212435233,0.353386010362694,0.485637305699482,0.606839378238342
72,1,1,0.127097150259067,0.151606735751295,0.198922020725389,0.245982642487047,0.303305699481865
72,1,2,0.157861658031088,0.268339378238342,0.305360103626943,0.358295336787565,0.434924870466321
72,1,3,0.160162953367876,0.254662953367876,0.282054404145078,0.380992227979275,0.448489637305699
72,1,4,0.188250259067357,0.275955958549223,0.289445595854922,0.402041450777202,0.522647668393782
72,1,5,0.214975388601036,0.392948186528497,0.385455958549223,0.447062176165803,0.628266839378238
72,1,6,0.243015544041451,0.256617357512953,0.231090155440415,0.281886010362694,0.330069948186528
72,1,7,0.136161917098446,0.198098445595855,0.278580310880829,0.325738341968912,0.368551813471503
72,1,8,0.172656735751295,0.235076943005181,0.281183937823834,0.413782383419689,0.536911917098446
72,1,9,0.146448186528497,0.252286010362694,0.313170984455959,0.441064766839378,0.581266839378238
72,1,10,0.214153367875648,0.221177202072539,0.248737046632124,0.298054404145078,0.377036269430052
72,1,11,0.173061658031088,0.226976943005181,0.300997409326425,0.359761658031088,0.477562176165803
72,1,12,0.180565025906736,0.226576943005181,0.308875647668394,0.418474093264249,0.659528497409326
72,1,13,0.247383678756477,0.82930829015544,0.946007772020725,0.752655440414508,1.04315544041451
72,1,14,0.244189896373057,0.405033678756477,0.530841968911917,0.583383419689119,0.788541450777202
72,1,15,0.125547150259067,0.145220984455959,0.170934455958549,0.21405621761658,0.261730569948187
72,1,16,0.109389896373057,0.196990155440415,0.221701554404145,0.237091191709845,0.309911917098446
72,1,17,0.100888601036269,0.175788341968912,0.214931347150259,0.260862694300518,0.362414507772021
72,1,18,0.115683678756477,0.24044274611399,0.283611398963731,0.387453367875648,0.465111398963731
72,1,19,0.139825647668394,0.146817357512953,0.161520725388601,0.256084455958549,0.351790155440414
72,1,20,0.0957689119170984,0.0989279792746114,0.135022797927461,0.213608808290155,0.304487046632124
72,1,21,0.113429274611399,0.164420984455959,0.205949481865285,0.230081865284974,0.283367875647668
72,1,22,0.0702181347150259,0.127509585492228,0.16505207253886,0.236679792746114,0.317981865284974
72,1,23,0.15264792746114,0.244987305699482,0.363979274611399,0.401502590673575,0.574430051813472
72,1,24,0.224979792746114,0.27530829015544,0.361564766839378,0.561318652849741,0.714391191709845
72,1,25,0.270209844559586,0.470139896373057,0.494165803108808,0.61189896373057,0.933334196891192
72,1,26,0.226623575129534,0.304474093264249,0.382562176165803,0.482437823834197,0.631805699481865
72,1,27,0.229488601036269,0.273282383419689,0.303813471502591,0.367676165803109,0.430015544041451
72,1,28,0.151896632124352,0.262194300518135,0.311559585492228,0.415256476683938,0.509989637305699
72,1,29,0.18954481865285,0.310023316062176,0.287240932642487,0.378611398963731,0.476147668393782
72,1,30,0.183506476683938,0.39830829015544,0.525689119170984,0.497968911917098,0.654989637305699
72,1,31,0.146166321243523,0.208688082901554,0.21679585492228,0.267479274611399,0.372950777202073
72,1,32,0.105538601036269,0.146948186528497,0.180364507772021,0.233940932642487,0.31789378238342
72,1,33,0.246162435233161,0.277235751295337,0.331790155440415,0.349976683937824,0.486730569948186
72,1,34,0.164971502590674,0.236515544041451,0.316613989637306,0.407380829015544,0.539569948186528
72,1,35,0.148420725388601,0.222119430051813,0.272922279792746,0.338536269430052,0.454746113989637
72,1,36,0.211405699481865,0.32379792746114,0.375976683937824,0.534678756476684,0.7205
72,1,37,0.068010621761658,0.0718466321243523,0.110374870466321,0.144580829015544,0.199837305699482
72,1,38,0.0848253886010363,0.103964507772021,0.120275647668394,0.133663471502591,0.18085932642487
72,1,39,0.21375414507772,0.330639896373057,0.442279792746114,0.493126943005181,0.609782383419689
72,1,40,0.230756735751295,0.324044041450777,0.351386010362694,0.400142487046632,0.458067357512953
72,1,41,0.206615025906736,0.31760621761658,0.42350518134715,0.499357512953368,0.673339378238342
72,1,42,0.171482383419689,0.514199481865285,0.402582901554404,0.315352331606218,0.474492227979275
72,1,43,0.237614248704663,0.307406735751295,0.332575129533679,0.377616580310881,0.507927461139896
72,1,44,0.212955699481865,0.278233160621762,0.385901554404145,0.441251295336788,0.637510362694301
72,2,1,0.127097150259067,0.151606735751295,0.198922020725389,0.245982642487047,0.303305699481865
72,2,2,0.157861658031088,0.268339378238342,0.305360103626943,0.358295336787565,0.434924870466321
72,2,3,0.160162953367876,0.254662953367876,0.282054404145078,0.380992227979275,0.448489637305699
72,2,4,0.188250259067357,0.275955958549223,0.289445595854922,0.402041450777202,0.522647668393782
72,2,5,0.214975388601036,0.392948186528497,0.385455958549223,0.447062176165803,0.628266839378238
72,2,6,0.243015544041451,0.256617357512953,0.231090155440415,0.281886010362694,0.330069948186528
72,2,7,0.136161917098446,0.198098445595855,0.278580310880829,0.325738341968912,0.368551813471503
72,2,8,0.172656735751295,0.235076943005181,0.281183937823834,0.413782383419689,0.536911917098446
72,2,9,0.146448186528497,0.252286010362694,0.313170984455959,0.441064766839378,0.581266839378238
72,2,10,0.214153367875648,0.221177202072539,0.248737046632124,0.298054404145078,0.377036269430052
72,2,11,0.173061658031088,0.226976943005181,0.300997409326425,0.359761658031088,0.477562176165803
72,2,12,0.180565025906736,0.226576943005181,0.308875647668394,0.418474093264249,0.659528497409326
72,2,13,0.247383678756477,0.82930829015544,0.946007772020725,0.752655440414508,1.04315544041451
72,2,14,0.244189896373057,0.405033678756477,0.530841968911917,0.583383419689119,0.788541450777202
72,2,15,0.125547150259067,0.145220984455959,0.170934455958549,0.21405621761658,0.261730569948187
72,2,16,0.109389896373057,0.196990155440415,0.221701554404145,0.237091191709845,0.309911917098446
72,2,17,0.100888601036269,0.175788341968912,0.214931347150259,0.260862694300518,0.362414507772021
72,2,18,0.115683678756477,0.24044274611399,0.283611398963731,0.387453367875648,0.465111398963731
72,2,19,0.139825647668394,0.146817357512953,0.161520725388601,0.256084455958549,0.351790155440414
72,2,20,0.0957689119170984,0.0989279792746114,0.135022797927461,0.213608808290155,0.304487046632124
72,2,21,0.113429274611399,0.164420984455959,0.205949481865285,0.230081865284974,0.283367875647668
72,2,22,0.0702181347150259,0.127509585492228,0.16505207253886,0.236679792746114,0.317981865284974
72,2,23,0.15264792746114,0.244987305699482,0.363979274611399,0.401502590673575,0.574430051813472
72,2,24,0.224979792746114,0.27530829015544,0.361564766839378,0.561318652849741,0.714391191709845
72,2,25,0.270209844559586,0.470139896373057,0.494165803108808,0.61189896373057,0.933334196891192
72,2,26,0.226623575129534,0.304474093264249,0.382562176165803,0.482437823834197,0.631805699481865
72,2,27,0.229488601036269,0.273282383419689,0.303813471502591,0.367676165803109,0.430015544041451
72,2,28,0.151896632124352,0.262194300518135,0.311559585492228,0.415256476683938,0.509989637305699
72,2,29,0.18954481865285,0.310023316062176,0.287240932642487,0.378611398963731,0.476147668393782
72,2,30,0.183506476683938,0.39830829015544,0.525689119170984,0.497968911917098,0.654989637305699
72,2,31,0.146166321243523,0.208688082901554,0.21679585492228,0.267479274611399,0.372950777202073
72,2,32,0.105538601036269,0.146948186528497,0.180364507772021,0.233940932642487,0.31789378238342
72,2,33,0.246162435233161,0.277235751295337,0.331790155440415,0.349976683937824,0.486730569948186
72,2,34,0.164971502590674,0.236515544041451,0.316613989637306,0.407380829015544,0.539569948186528
72,2,35,0.148420725388601,0.222119430051813,0.272922279792746,0.338536269430052,0.454746113989637
72,2,36,0.211405699481865,0.32379792746114,0.375976683937824,0.534678756476684,0.7205
72,2,37,0.068010621761658,0.0718466321243523,0.110374870466321,0.144580829015544,0.199837305699482
72,2,38,0.0848253886010363,0.103964507772021,0.120275647668394,0.133663471502591,0.18085932642487
72,2,39,0.21375414507772,0.330639896373057,0.442279792746114,0.493126943005181,0.609782383419689
72,2,40,0.230756735751295,0.324044041450777,0.351386010362694,0.400142487046632,0.458067357512953
72,2,41,0.206615025906736,0.31760621761658,0.42350518134715,0.499357512953368,0.673339378238342
72,2,42,0.171482383419689,0.514199481865285,0.402582901554404,0.315352331606218,0.474492227979275
72,2,43,0.237614248704663,0.307406735751295,0.332575129533679,0.377616580310881,0.507927461139896
72,2,44,0.212955699481865,0.278233160621762,0.385901554404145,0.441251295336788,0.637510362694301
108,1,1,0.164478497409326,0.204764248704663,0.255017616580311,0.301295336787565,0.390051813471503
108,1,2,0.204291450777202,0.32370207253886,0.31779792746114,0.371059585492228,0.490663212435233
108,1,3,0.207269689119171,0.350981865284974,0.384818652849741,0.514860103626943,0.653901554404145
108,1,4,0.243617875647668,0.349020725388601,0.420126943005181,0.498246113989637,0.71829792746114
108,1,5,0.278204663212435,0.348735751295337,0.405082901554404,0.632541450777202,0.757145077720207
108,1,6,0.3144896373057,0.368349740932642,0.369847150259067,0.424492227979275,0.579059585492228
108,1,7,0.176209585492228,0.220281347150259,0.253479792746114,0.368924870466321,0.453759067357513
108,1,8,0.223438082901554,0.354116580310881,0.352953367875648,0.54070725388601,0.683194300518135
108,1,9,0.189521243523316,0.348033678756477,0.40440414507772,0.49010103626943,0.703987046632124
108,1,10,0.27990414507772,0.324075129533679,0.39780310880829,0.493704663212435,0.610251295336788
108,1,11,0.223833160621762,0.238416321243523,0.264632124352332,0.380730569948186,0.498085492227979
108,1,12,0.23389274611399,0.272142487046632,0.363471502590674,0.510344559585492,0.796331606217617
108,1,13,0.320142487046632,0.755992227979275,0.943419689119171,0.723287564766839,1.14822797927461
108,1,14,0.316010362694301,0.88589378238342,1.03695595854922,0.702585492227979,1.08222020725389
108,1,15,0.162472797927461,0.222225388601036,0.235921502590674,0.271108808290155,0.357261658031088
108,1,16,0.141563471502591,0.2197896373057,0.272463730569948,0.385147668393782,0.523950777202073
108,1,17,0.130561658031088,0.222130310880829,0.241646113989637,0.347572538860104,0.381585492227979
108,1,18,0.14970829015544,0.243047409326425,0.299955958549223,0.437329015544041,0.517577720207254
108,1,19,0.180950777202073,0.222500518134715,0.186051295336788,0.212976165803109,0.311427461139896
108,1,20,0.123936269430052,0.169639119170984,0.191062694300518,0.22434481865285,0.333272020725389
108,1,21,0.14679067357513,0.191962435233161,0.223687046632124,0.283059585492228,0.379321243523316
108,1,22,0.0908704663212435,0.185606476683938,0.268883419689119,0.333041450777202,0.415116580310881
108,1,23,0.197544559585492,0.308805699481865,0.367443005181347,0.542720207253886,0.770766839378238
108,1,24,0.291150259067358,0.681069948186528,0.839419689119171,0.782971502590674,1.09198445595855
108,1,25,0.348225388601036,0.536432642487047,0.673567357512953,0.841230569948186,1.00580569948187
108,1,26,0.293277202072539,0.543756476683938,0.656007772020725,0.591924870466321,0.827914507772021
108,1,27,0.296984455958549,0.431264248704663,0.411189119170984,0.439502590673575,0.563502590673575
108,1,28,0.196572020725389,0.313075129533679,0.366476683937824,0.375541450777202,0.585152849740933
108,1,29,0.246170725388601,0.354844559585492,0.374049222797927,0.444844559585492,0.613077720207254
108,1,30,0.225261398963731,0.47219170984456,0.511821243523316,0.46580829015544,0.668331606217617
108,1,31,0.189156476683938,0.226345336787565,0.265810880829016,0.346108808290156,0.402531088082902
108,1,32,0.136579274611399,0.169451813471503,0.209853886010363,0.29559585492228,0.369569948186529
108,1,33,0.318562176165803,0.556318652849741,0.673489637305699,0.711290155440415,1.0635414507772
108,1,34,0.212664248704663,0.326072538860104,0.447681347150259,0.556383419689119,0.726924870466321
108,1,35,0.192074093264249,0.242560362694301,0.312064766839378,0.39509067357513,0.508948186528497
108,1,36,0.273582901554404,0.399958549222798,0.530525906735751,0.68730310880829,0.964194300518135
108,1,37,0.0880137305699482,0.170662694300518,0.191905958549223,0.230607512953368,0.321924870466321
108,1,38,0.109773834196891,0.158946113989637,0.192633419689119,0.198494041450777,0.243363730569948
108,1,39,0.276624352331606,0.469497409326425,0.499865284974093,0.654735751295337,0.841316062176166
108,1,40,0.298626943005181,0.382575129533679,0.374722797927461,0.488419689119171,0.551725388601036
108,1,41,0.267383419689119,0.454458549222798,0.482826424870466,0.528365284974093,0.763619170984456
108,1,42,0.221918393782383,0.522922279792746,0.463339378238342,0.419411917098446,0.556329015544041
108,1,43,0.3075,0.316790155440415,0.526709844559585,0.655665803108808,0.787878238341969
108,1,44,0.27559067357513,0.34950518134715,0.473826424870466,0.555269430051814,0.84440414507772
108,2,1,0.164478497409326,0.204764248704663,0.255017616580311,0.301295336787565,0.390051813471503
108,2,2,0.204291450777202,0.32370207253886,0.31779792746114,0.371059585492228,0.490663212435233
108,2,3,0.207269689119171,0.350981865284974,0.384818652849741,0.514860103626943,0.653901554404145
108,2,4,0.243617875647668,0.349020725388601,0.420126943005181,0.498246113989637,0.71829792746114
108,2,5,0.278204663212435,0.348735751295337,0.405082901554404,0.632541450777202,0.757145077720207
108,2,6,0.3144896373057,0.368349740932642,0.369847150259067,0.424492227979275,0.579059585492228
108,2,7,0.176209585492228,0.220281347150259,0.253479792746114,0.368924870466321,0.453759067357513
108,2,8,0.223438082901554,0.354116580310881,0.352953367875648,0.54070725388601,0.683194300518135
108,2,9,0.189521243523316,0.348033678756477,0.40440414507772,0.49010103626943,0.703987046632124
108,2,10,0.27990414507772,0.324075129533679,0.39780310880829,0.493704663212435,0.610251295336788
108,2,11,0.223833160621762,0.238416321243523,0.264632124352332,0.380730569948186,0.498085492227979
108,2,12,0.23389274611399,0.272142487046632,0.363471502590674,0.510344559585492,0.796331606217617
108,2,13,0.320142487046632,0.755992227979275,0.943419689119171,0.723287564766839,1.14822797927461
108,2,14,0.316010362694301,0.88589378238342,1.03695595854922,0.702585492227979,1.08222020725389
108,2,15,0.162472797927461,0.222225388601036,0.235921502590674,0.271108808290155,0.357261658031088
108,2,16,0.141563471502591,0.2197896373057,0.272463730569948,0.385147668393782,0.523950777202073
108,2,17,0.130561658031088,0.222130310880829,0.241646113989637,0.347572538860104,0.381585492227979
108,2,18,0.14970829015544,0.243047409326425,0.299955958549223,0.437329015544041,0.517577720207254
108,2,19,0.180950777202073,0.222500518134715,0.186051295336788,0.212976165803109,0.311427461139896
108,2,20,0.123936269430052,0.169639119170984,0.191062694300518,0.22434481865285,0.333272020725389
108,2,21,0.14679067357513,0.191962435233161,0.223687046632124,0.283059585492228,0.379321243523316
108,2,22,0.0908704663212435,0.185606476683938,0.268883419689119,0.333041450777202,0.415116580310881
108,2,23,0.197544559585492,0.308805699481865,0.367443005181347,0.542720207253886,0.770766839378238
108,2,24,0.291150259067358,0.681069948186528,0.839419689119171,0.782971502590674,1.09198445595855
108,2,25,0.348225388601036,0.536432642487047,0.673567357512953,0.841230569948186,1.00580569948187
108,2,26,0.293277202072539,0.543756476683938,0.656007772020725,0.591924870466321,0.827914507772021
108,2,27,0.296984455958549,0.431264248704663,0.411189119170984,0.439502590673575,0.563502590673575
108,2,28,0.196572020725389,0.313075129533679,0.366476683937824,0.375541450777202,0.585152849740933
108,2,29,0.246170725388601,0.354844559585492,0.374049222797927,0.444844559585492,0.613077720207254
108,2,30,0.225261398963731,0.47219170984456,0.511821243523316,0.46580829015544,0.668331606217617
108,2,31,0.189156476683938,0.226345336787565,0.265810880829016,0.346108808290156,0.402531088082902
108,2,32,0.136579274611399,0.169451813471503,0.209853886010363,0.29559585492228,0.369569948186529
108,2,33,0.318562176165803,0.556318652849741,0.673489637305699,0.711290155440415,1.0635414507772
108,2,34,0.212664248704663,0.326072538860104,0.447681347150259,0.556383419689119,0.726924870466321
108,2,35,0.192074093264249,0.242560362694301,0.312064766839378,0.39509067357513,0.508948186528497
108,2,36,0.273582901554404,0.399958549222798,0.530525906735751,0.68730310880829,0.964194300518135
108,2,37,0.0880137305699482,0.170662694300518,0.191905958549223,0.230607512953368,0.321924870466321
108,2,38,0.109773834196891,0.158946113989637,0.192633419689119,0.198494041450777,0.243363730569948
108,2,39,0.276624352331606,0.469497409326425,0.499865284974093,0.654735751295337,0.841316062176166
108,2,40,0.298626943005181,0.382575129533679,0.374722797927461,0.488419689119171,0.551725388601036
108,2,41,0.267383419689119,0.454458549222798,0.482826424870466,0.528365284974093,0.763619170984456
108,2,42,0.221918393782383,0.522922279792746,0.463339378238342,0.419411917098446,0.556329015544041
108,2,43,0.3075,0.316790155440415,0.526709844559585,0.655665803108808,0.787878238341969
108,2,44,0.27559067357513,0.34950518134715,0.473826424870466,0.555269430051814,0.84440414507772
224,1,1,0.254194300518135,0.342525906735751,0.387987046632124,0.450147668393782,0.542331606217617
224,1,2,0.315722797927461,0.858036269430052,0.910968911917099,0.698621761658031,1.03368393782383
224,1,3,0.320326424870466,0.853323834196891,1.05198704663212,0.690121761658031,1.03058031088083
224,1,4,0.3765,0.494170984455959,0.615163212435233,0.644468911917098,1.02189637305699
224,1,5,0.429950777202073,0.61669170984456,0.597108808290155,0.68770207253886,0.948784974093264
224,1,6,0.486031088082902,0.551683937823834,0.534295336787565,0.804481865284974,0.912784974093264
224,1,7,0.272323834196891,0.287432642487047,0.319810880829016,0.382603626943005,0.530031088082902
224,1,8,0.345313471502591,0.868287564766839,0.915683937823834,0.690189119170984,1.07962435233161
224,1,9,0.292896373056995,0.599450777202073,0.760168393782383,0.635971502590674,0.93889378238342
224,1,10,0.432580310880829,0.705481865284974,0.898761658031088,0.71120725388601,1.01387564766839
224,1,11,0.346629533678756,0.41529792746114,0.431981865284974,0.542424870466321,0.694673575129534
224,1,12,0.360976683937824,0.504108808290155,0.455316062176166,0.635113989637306,0.925538860103627
224,1,13,0.494650259067358,0.817940414507772,0.993015544041451,0.866981865284974,1.21153626943005
224,1,14,0.488380829015544,1.21157512953368,1.37918134715026,0.848440414507772,1.17808031088083
224,1,15,0.251094300518135,0.401463730569948,0.444295336787565,0.505450777202073,0.618383419689119
224,1,16,0.218779792746114,0.362870466321244,0.396455958549223,0.472676165803109,0.604088082901554
224,1,17,0.201777202072539,0.437844559585492,0.38719689119171,0.543181347150259,0.735139896373057
224,1,18,0.231367357512953,0.381704663212435,0.373466321243523,0.613284974093264,0.820639896373057
224,1,19,0.278829015544041,0.265782383419689,0.228746373056995,0.292813471502591,0.492139896373057
224,1,20,0.191538082901554,0.296261658031088,0.237081347150259,0.265645077720207,0.392150259067358
224,1,21,0.226858549222798,0.284652849740933,0.332132124352332,0.441121761658031,0.571751295336788
224,1,22,0.140436269430052,0.250308031088083,0.354471502590674,0.472968911917098,0.592917098445596
224,1,23,0.30520207253886,0.532759067357513,0.724821243523316,0.621712435233161,0.907432642487047
224,1,24,0.449958549222798,0.97229274611399,0.914424870466321,0.752564766839378,1.02089119170984
224,1,25,0.538917098445596,0.982360103626943,1.05432383419689,0.790362694300518,1.2235829015544
224,1,26,0.453246113989637,0.994699481865285,1.09063212435233,0.821163212435233,1.05551813471503
224,1,27,0.458976683937824,0.585378238341969,0.749461139896373,0.747795336787565,0.94610103626943
224,1,28,0.30379274611399,0.367862694300518,0.452334196891192,0.445274611398964,0.579507772020725
224,1,29,0.375020725388601,0.568611398963731,0.655113989637306,0.528927461139896,0.832968911917098
224,1,30,0.352852331606218,0.912375647668394,0.878948186528497,0.617290155440415,0.97029792746114
224,1,31,0.292331606217617,0.291826424870466,0.334826424870466,0.406129533678756,0.556831606217617
224,1,32,0.211076943005181,0.231361658031088,0.294813471502591,0.345487046632124,0.429391191709845
224,1,33,0.492323834196891,0.833632124352332,0.88369170984456,0.863028497409327,1.10968393782383
224,1,34,0.328663212435233,0.664445595854922,0.943230569948187,0.728012953367876,1.09502849740933
224,1,35,0.296841968911917,0.341277202072539,0.36680829015544,0.416098445595855,0.614860103626943
224,1,36,0.422810880829016,0.614709844559585,0.645810880829016,0.779269430051813,0.992380829015544
224,1,37,0.136021243523316,0.153388082901554,0.196488860103627,0.26139896373057,0.354626943005181
224,1,38,0.169650777202073,0.282059585492228,0.345023316062176,0.337554404145078,0.411396373056995
