inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.025,1101,x,1,column,6133,6134,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,22600008.7521688,22600008.7521688,26880877.5998835,26880877.5998835,0.0751445603899404,0.17514456038994,0.2,flexure,22600008.7521688,22600008.7521688,26880877.5998835,26880877.5998835,0.0751445603899404,0.17514456038994,0.2,flexure,0,0,144,0
0,2,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2101,x,1,beam,6135,6136,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
1,3,0,0,0,0.05,1201,x,1,column,6137,6138,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19221582.1600711,19221582.1600711,22811768.4145509,22811768.4145509,0.0691599479878952,0.169159947987895,0.2,flexure,19221582.1600711,19221582.1600711,22811768.4145509,22811768.4145509,0.0691599479878952,0.169159947987895,0.2,flexure,0,0,144,0
1,4,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2101,x,1,beam,6139,6140,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
1,5,0,0,0,0.05,1201,x,1,column,6141,6142,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19221582.1600711,19221582.1600711,22811768.4145509,22811768.4145509,0.0691599479878952,0.169159947987895,0.2,flexure,19221582.1600711,19221582.1600711,22811768.4145509,22811768.4145509,0.0691599479878952,0.169159947987895,0.2,flexure,0,0,144,0
0,6,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2101,x,1,beam,6143,6144,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9667941.56168413,12291435.6527754,11698045.6011093,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
0,7,0,0,0,0.025,1101,x,1,column,6145,6146,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,22600008.7521688,22600008.7521688,26880877.5998835,26880877.5998835,0.0751445603899404,0.17514456038994,0.2,flexure,22600008.7521688,22600008.7521688,26880877.5998835,26880877.5998835,0.0751445603899404,0.17514456038994,0.2,flexure,0,0,144,0
0,8,0,0,0,0.025,1102,x,2,column,6147,6148,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,13763259.8354446,13763259.8354446,16378976.8302324,16378976.8302324,0.0699431864683589,0.169943186468359,0.2,flexure,13763259.8354446,13763259.8354446,16378976.8302324,16378976.8302324,0.0699431864683589,0.169943186468359,0.2,flexure,0,0,120,0
0,9,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2102,x,2,beam,6149,6150,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,29750,11050,204,0
1,10,0,0,0,0.05,1202,x,2,column,6151,6152,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18615283.117267,18615283.117267,22110281.5518974,22110281.5518974,0.0700542100348206,0.170054210034821,0.2,flexure,18615283.117267,18615283.117267,22110281.5518974,22110281.5518974,0.0700542100348206,0.170054210034821,0.2,flexure,0,0,120,0
1,11,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2102,x,2,beam,6153,6154,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,29750,11050,204,0
1,12,0,0,0,0.05,1202,x,2,column,6155,6156,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18615283.117267,18615283.117267,22110281.5518974,22110281.5518974,0.0700542100348206,0.170054210034821,0.2,flexure,18615283.117267,18615283.117267,22110281.5518974,22110281.5518974,0.0700542100348206,0.170054210034821,0.2,flexure,0,0,120,0
0,13,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2102,x,2,beam,6157,6158,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,11018160.9151998,13603300.0157411,13331788.1582142,16459762.700716,0.0593511417064647,0.159351141706465,0.2,flexure,29750,11050,204,0
