inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.0291666666666667,1101,x,1,column,6325,6326,0,0,0,0,0,0,0,19950,0,4768962.15124423,129654,47667212.9166084,47667212.9166084,56522341.7130597,56522341.7130597,0.0966181921146315,0.196618192114632,0.2,flexure,47667212.9166084,47667212.9166084,56522341.7130597,56522341.7130597,0.0966181921146315,0.196618192114632,0.2,flexure,0,0,138,0
0,2,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6327,6328,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,110227.25862069,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,28875,10725,198,0
1,3,0,0,0,0.0583333333333333,1201,x,1,column,6329,6330,0,0,0,0,0,0,0,39900,0,4768962.15124423,129654,35507144.5025458,35507144.5025458,41940400.2036453,41940400.2036453,0.072261451160796,0.172261451160796,0.2,flexure,35507144.5025458,35507144.5025458,41940400.2036453,41940400.2036453,0.072261451160796,0.172261451160796,0.2,flexure,0,0,138,0
1,4,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6331,6332,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,110227.25862069,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,28875,10725,198,0
1,5,0,0,0,0.0583333333333333,1201,x,1,column,6333,6334,0,0,0,0,0,0,0,39900,0,4768962.15124423,129654,35507144.5025458,35507144.5025458,41940400.2036453,41940400.2036453,0.072261451160796,0.172261451160796,0.2,flexure,35507144.5025458,35507144.5025458,41940400.2036453,41940400.2036453,0.072261451160796,0.172261451160796,0.2,flexure,0,0,138,0
0,6,0.1375,0.1375,0.1375,0.1375,2101,x,1,beam,6335,6336,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,110227.25862069,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,flexure,28875,10725,198,0
0,7,0,0,0,0.0291666666666667,1101,x,1,column,6337,6338,0,0,0,0,0,0,0,19950,0,4768962.15124423,129654,47667212.9166084,47667212.9166084,56522341.7130597,56522341.7130597,0.0966181921146315,0.196618192114632,0.2,flexure,47667212.9166084,47667212.9166084,56522341.7130597,56522341.7130597,0.0966181921146315,0.196618192114632,0.2,flexure,0,0,138,0
0,8,0,0,0,0.0291666666666667,1102,x,2,column,6339,6340,0,0,0,0,0,0,0,19950,0,4768962.15124423,129654,37024267.0712325,37024267.0712325,43918247.1709481,43918247.1709481,0.0801438977629622,0.180143897762962,0.2,flexure,37024267.0712325,37024267.0712325,43918247.1709481,43918247.1709481,0.0801438977629622,0.180143897762962,0.2,flexure,0,0,114,0
0,9,0.1375,0.1375,0.1375,0.1375,2102,x,2,beam,6341,6342,0,0,14437.5,5362.5,14437.5,5362.5,94050,94050,0,4030508.65276332,110227.25862069,16245202.9432695,19357112.0922132,19656420.5128002,23421777.895092,0.0596882352614444,0.159688235261444,0.2,flexure,16245202.9432695,19357112.0922132,19656420.5128002,23421777.895092,0.0596882352614444,0.159688235261444,0.2,flexure,28875,10725,198,0
1,10,0,0,0,0.0583333333333333,1202,x,2,column,6343,6344,0,0,0,0,0,0,0,39900,0,4768962.15124423,129654,34830296.2134598,34830296.2134598,41163973.1086045,41163973.1086045,0.0729008644287903,0.17290086442879,0.2,flexure,34830296.2134598,34830296.2134598,41163973.1086045,41163973.1086045,0.0729008644287903,0.17290086442879,0.2,flexure,0,0,114,0
