id,description,type,length,h,d_eff,w,fc_n,fc_e,d_flange,b_eff,a,e,iz,iz_simp,trib_wt_1,trib_wt_2,stiff_factor,Mn_pos,Mn_neg,Mp_pos,Mp_neg,a_hinge,b_hinge,c_hinge,iz_model,critical_mode,stiff_factor_model,As,n_b,As_d,clear_cover,w_p,s_p,rho_s,b_c,d_c,rho_cc
1112,outer column story 12,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,23371063.6929374,23371063.6929374,27823927.0744013,27823927.0744013,0.0809130397079287,0.180913039707929,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0138565713708935
1113,outer column story 13,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,15858328.2508113,15858328.2508113,18877769.2376785,18877769.2376785,0.0801239900512198,0.18012399005122,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1114,outer column story 14,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,15460597.4761666,15460597.4761666,18412130.3999423,18412130.3999423,0.0806610648501338,0.180661064850134,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1115,outer column story 15,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,15022114.8482607,15022114.8482607,17897540.1600429,17897540.1600429,0.0812017396861834,0.181201739686183,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1116,outer column story 16,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,14605252.3455631,14605252.3455631,17408278.7214173,17408278.7214173,0.0817460386905833,0.181746038690583,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1117,outer column story 17,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,14167079.828964,14167079.828964,16893187.658107,16893187.658107,0.0822939861563011,0.182293986156301,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1118,outer column story 18,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,13751242.865006,13751242.865006,16404300.5124051,16404300.5124051,0.0828456065391412,0.182845606539141,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1119,outer column story 19,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,13323396.5129132,13323396.5129132,15900662.3726456,15900662.3726456,0.0834009244588363,0.183400924458836,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1120,outer column story 20,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,12882306.2625461,12882306.2625461,15380948.6213182,15380948.6213182,0.0839743753732588,0.183974375373259,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[5 0 2 2 0 5],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0127669948186523
1201,inner column story 1,column,138,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,35507144.5025458,35507144.5025458,41940400.2036453,41940400.2036453,0.072261451160796,0.172261451160796,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1202,inner column story 2,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,34830296.2134598,34830296.2134598,41163973.1086045,41163973.1086045,0.0729008644287903,0.17290086442879,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1203,inner column story 3,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,34167806.0912364,34167806.0912364,40403641.2998013,40403641.2998013,0.0735459356142595,0.17354593561426,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1204,inner column story 4,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,33463748.0532721,33463748.0532721,39593262.5777694,39593262.5777694,0.0741967147818986,0.174196714781899,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1205,inner column story 5,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,32773669.7231855,32773669.7231855,38798512.5759267,38798512.5759267,0.0748532524394052,0.174853252439405,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1206,inner column story 6,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,32068826.3649667,32068826.3649667,37985370.3368124,37985370.3368124,0.0755155995413999,0.1755155995414,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1207,inner column story 7,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,31348228.3438638,31348228.3438638,37152632.8225126,37152632.8225126,0.0761838074933807,0.176183807493381,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1208,inner column story 8,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,30641815.508505,30641815.508505,36335771.2270624,36335771.2270624,0.0768579281557127,0.176857928155713,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1209,inner column story 9,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,29918720.4737718,29918720.4737718,35498189.262478,35498189.262478,0.0775380138476533,0.177538013847653,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1210,inner column story 10,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,29177592.2353665,29177592.2353665,34638249.0238898,34638249.0238898,0.078224117351412,0.178224117351412,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1211,inner column story 11,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,28450361.5582899,28450361.5582899,33793841.6466318,33793841.6466318,0.078916291916248,0.178916291916248,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1212,inner column story 12,column,114,42,39.5,30,7000,9100,0,0,1260,4768962.15124423,129654,129654,0,0,0.7,27703577.1718711,27703577.1718711,32925237.7839393,32925237.7839393,0.0796145912626018,0.179614591262602,0.2,129654,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[8 0 2 2 0 8],[2.5 0 14.83 27.17 0 39.5],2,9,2,0.010471975511966,26.5,38.5,0.0153961904121039
1213,inner column story 13,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,20993462.0757691,20993462.0757691,24946253.0447739,24946253.0447739,0.0799376443863844,0.179937644386384,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0164147076239815
1214,inner column story 14,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,20347699.4593464,20347699.4593464,24194709.7900031,24194709.7900031,0.0807634777820178,0.180763477782018,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0164147076239815
1215,inner column story 15,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,19710928.9703067,19710928.9703067,23452872.3722321,23452872.3722321,0.0815978428375792,0.181597842837579,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0164147076239815
1216,inner column story 16,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,17393691.6281071,17393691.6281071,20709258.9162139,20709258.9162139,0.0813912513103187,0.181391251310319,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[6 0 2 2 0 6],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0145908512213169
1217,inner column story 17,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,16725047.3208884,16725047.3208884,19926177.3455651,19926177.3455651,0.0822321018752861,0.182232101875286,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[6 0 2 2 0 6],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0145908512213169
1218,inner column story 18,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,16096925.1580602,16096925.1580602,19190372.5216525,19190372.5216525,0.0830816392421054,0.183081639242105,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[6 0 2 2 0 6],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0145908512213169
1219,inner column story 19,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,15415304.9226904,15415304.9226904,18389776.2257073,18389776.2257073,0.0839399531538647,0.183939953153865,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[6 0 2 2 0 6],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0145908512213169
1220,inner column story 20,column,120,36,33.5,30,7000,9100,0,0,1080,4768962.15124423,81648,81648,0,0,0.7,14749470.6872655,14749470.6872655,17607264.818275,17607264.818275,0.0848295292834733,0.184829529283473,0.2,81648,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[6 0 2 2 0 6],[2.5 0 12.83 23.17 0 33.5],2,9,2,0.010471975511966,26.5,32.5,0.0145908512213169
2101,beam story 1,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,14641002.8551124,17773464.3514173,17715365.5669431,21505590.9415688,0.0529785457223882,0.152978545722388,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[9 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,3,0.00373999125427356,26.5,38.5,0.0111983228700537
2102,beam story 2,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,16245202.9432695,19357112.0922132,19656420.5128002,23421777.895092,0.0596882352614444,0.159688235261444,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[10 0 0 0 0 11],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0123770936984804
2103,beam story 3,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17768816.3092085,20886186.2592385,21499966.8891924,25271931.7483414,0.0601769457834256,0.160176945783426,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 12],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0135558645269071
2104,beam story 4,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17768816.3092085,20886186.2592385,21499966.8891924,25271931.7483414,0.0601769457834256,0.160176945783426,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 12],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0135558645269071
2105,beam story 5,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17768816.3092085,20886186.2592385,21499966.8891924,25271931.7483414,0.0601769457834256,0.160176945783426,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 12],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0135558645269071
2106,beam story 6,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17768816.3092085,20886186.2592384,21499966.8891924,25271931.7483413,0.0601769457834256,0.160176945783426,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 12],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0135558645269071
2107,beam story 7,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17815395.9459952,19337701.7880791,21556327.4610615,23398291.7557268,0.0598943098149868,0.159894309814987,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 11],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0129664791126937
2108,beam story 8,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17779424.8801585,19337701.7880791,21512803.0804274,23398291.7557269,0.0598943098149868,0.159894309814987,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 11],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0129664791126937
2109,beam story 9,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17801017.6350128,19337701.7880791,21538929.9482129,23398291.7557269,0.0598943098149868,0.159894309814987,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 11],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0129664791126937
2110,beam story 10,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,17801017.6350128,19337701.7880791,21538929.9482129,23398291.7557268,0.0598943098149868,0.159894309814987,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[11 0 0 0 0 11],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.0129664791126937
2111,beam story 11,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,16211033.22152,17773356.8389634,19615075.728013,21505460.8533198,0.0594017648602222,0.159401764860222,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[10 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.011787708284267
2112,beam story 12,beam,198,42,39.5625,30,5000,6500,8,46.5,1260,4030508.65276332,77159.0810344827,64827,0.1375,0.1375,0.35,16211033.22152,17773356.8389634,19615075.728013,21505460.8533198,0.0594017648602222,0.159401764860222,0.2,110227.25862069,flexure,0.5,[0.6 0 0 0 0 0.6],[10 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,2.5,0.00436332312998582,26.5,38.5,0.011787708284267
2113,beam story 13,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,13728583.9068004,15016334.9213878,16611354.0877083,18169511.0123654,0.0603529410029569,0.160352941002957,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[10 0 0 0 0 10],[2.44 0 0 0 0 33.56],2,26,2.5,0.00436332312998582,26.5,32.5,0.0139639005829009
2114,beam story 14,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,12392891.7063731,15017277.6535009,14995189.1398802,18170651.7022608,0.0537878073655988,0.153787807365599,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[9 0 0 0 0 10],[2.44 0 0 0 0 33.56],2,26,3,0.00373999125427356,26.5,32.5,0.0132657055537559
2115,beam story 15,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,12403414.6761585,13698440.6391415,15007921.7551555,16574881.2441986,0.0534820178020522,0.153482017802052,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[9 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,3,0.00373999125427356,26.5,32.5,0.0125675105246108
2116,beam story 16,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,11081331.7621517,13712493.5320384,13408223.8134764,16591885.0066734,0.0532785359081321,0.153278535908132,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[8 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,3,0.00373999125427356,26.5,32.5,0.0118693154954658
2117,beam story 17,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,8417130.27692635,13680683.8211064,10184585.1241172,16553395.7950179,0.0478911297464782,0.147891129746478,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[6 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,3.5,0.00327249234748937,26.5,32.5,0.0104729254371757
2118,beam story 18,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,8417130.27692635,13680683.8211064,10184585.1241172,16553395.7950179,0.0478911297464782,0.147891129746478,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[6 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,3.5,0.00327249234748937,26.5,32.5,0.0104729254371757
2119,beam story 19,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,8417130.27692635,13680683.8211064,10184585.1241172,16553395.7950179,0.0478911297464782,0.147891129746478,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[6 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,3.5,0.00327249234748937,26.5,32.5,0.0104729254371757
2120,beam story 20,beam,204,36,33.5625,30,5000,6500,8,47,1080,4030508.65276332,49364.0245614035,40824,0.141666666666667,0.141666666666667,0.35,8431162.90236793,13680683.8211064,10201564.3633142,16553395.7950179,0.0435185267602405,0.143100104368539,0.2,70520.0350877193,flexure,0.5,[0.6 0 0 0 0 0.6],[6 0 0 0 0 9],[2.44 0 0 0 0 33.56],2,26,4,0.00290888208665722,26.5,32.5,0.0104729254371757
