sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
0.035,43,1,1,0.190494340098354,0.265609041450777,0.217424155440414,0.131896357512953,0.144976826424868,0.19040852849741,0.161059554404145,0.127715683937824,0.106809575129534,0.12169114507772,0.151390383419689,0.177466031088083,0.220936435233161
0.035,43,1,2,0.0796622502391355,0.170905155440415,0.13103664248705,0.114261901554407,0.137812528497409,0.17215392746114,0.186600492227979,0.165745569948187,0.127868367875648,0.138157264248705,0.134050010362694,0.145516715025907,0.175149046632124
0.035,43,1,3,0.0535679716564041,0.241530787564767,0.227165347150259,0.211929518134715,0.19797485492228,0.18593625388601,0.176851020725389,0.174753870466321,0.181792212435233,0.193259051813472,0.191740917098446,0.177765269430052,0.168653264248707
0.035,43,1,4,0.0486865246531991,0.170872424870466,0.178604347150259,0.170109528497409,0.156653663212435,0.141255865284974,0.117356284974093,0.131578901554404,0.142754911917098,0.150470766839378,0.131019860103625,0.143048492227979,0.170377704663208
0.035,43,1,5,0.179033495131117,0.296368839378238,0.339059170984456,0.279860538860101,0.192690761658026,0.206225777202074,0.235342943005183,0.30358529015544,0.283118191709845,0.245140067357517,0.237387621761658,0.232848823834196,0.286344170984456
0.035,43,1,6,0.135857984647524,0.434078367875643,0.416406818652846,0.399916088082902,0.375374119170984,0.337583512953363,0.294859678756472,0.268641336787565,0.265557585492228,0.276227113989638,0.353266212435232,0.437752709844557,0.44674787046632
0.035,43,1,7,0.139385733372184,0.552156196891188,0.499167310880825,0.441083113989634,0.418642321243521,0.428697658031085,0.439623336787565,0.437815932642488,0.445234150259065,0.509947010362694,0.516285637305699,0.435770896373057,0.449465414507774
0.035,43,1,8,0.16691033782377,0.423695704663212,0.345062544041451,0.307651663212435,0.275210730569948,0.266049331606218,0.274773683937824,0.307996979274611,0.362200269430052,0.357370911917094,0.369319875647663,0.387716170984456,0.416815393782383
0.035,43,1,9,0.262854395953905,0.392163062176157,0.399353621761658,0.306565595854915,0.309815953367876,0.377556341968912,0.366517512953368,0.374746088082903,0.391115512953368,0.362901005181347,0.282241160621762,0.300128518134713,0.53147212953367
0.035,43,1,10,0.0469060009646688,0.325041678756476,0.308790409326424,0.282302896373057,0.267866512953368,0.269679321243523,0.282026989637305,0.297621963730569,0.306917792746114,0.300438673575129,0.300689880829016,0.331180668393782,0.373955746113989
0.035,43,1,11,0.0979466915015136,0.463286658031088,0.437965259067358,0.382082512953368,0.360805310880829,0.366837953367876,0.36091785492228,0.371273476683938,0.37081007253886,0.371534424870466,0.355628886010363,0.36713225388601,0.39803018134715
0.035,43,1,12,0.0404138801829617,0.450194414507769,0.438830321243521,0.434535062176164,0.445800839378236,0.456266253886007,0.464614181347147,0.464979984455955,0.450775865284971,0.430507082901552,0.430789518134713,0.439399673575127,0.44354892227979
0.035,43,1,13,0.0772704852514544,0.272848243523313,0.242928787564767,0.219627637305699,0.205626860103627,0.217220730569947,0.215519176165801,0.197856481865283,0.185804927461139,0.198856647668394,0.213900948186528,0.220727632124352,0.226098098445596
0.035,43,1,14,0.0293217966026362,0.202649735751295,0.189332015544041,0.178440652849741,0.168981259067358,0.169420378238342,0.169328409326425,0.166057683937824,0.161307165803109,0.160177373056995,0.165133849740933,0.169772968911917,0.170707922279793
0.035,43,1,15,0.105301734566894,0.534850450777202,0.506502238341969,0.471046279792746,0.44037918134715,0.432333844559585,0.439910010362694,0.44861674611399,0.456072445595855,0.466453533678756,0.475499647668394,0.480511823834197,0.485683538860104
0.035,43,1,16,0.0599582144820932,0.357920440414508,0.324806839378238,0.292255994818653,0.280030865284974,0.28580107253886,0.301910398963731,0.313776176165803,0.319385658031088,0.316392134715026,0.301163766839378,0.276734233160622,0.323020326424876
0.035,43,1,17,0.108757741829562,0.304059018134715,0.297972243523315,0.29166330569948,0.27585177720207,0.247321259067355,0.217986751295335,0.193104626943004,0.20788589119171,0.190590554404144,0.190968036269428,0.253133062176165,0.280987207253885
0.035,43,1,18,0.283726220528729,0.567873217616576,0.653784875647663,0.613353010362688,0.453095238341961,0.294811582901552,0.178898031088079,0.236774010362693,0.333504339378241,0.387160585492228,0.289592129533675,0.422339538860098,0.563071943005176
0.035,43,1,19,0.0611570752362052,0.137906523316062,0.152025642487047,0.161233155440415,0.15974092746114,0.149901549222798,0.146154658031088,0.155352585492228,0.161915020725389,0.136392093264249,0.137683870466325,0.160139963730571,0.191468393782387
0.035,43,1,20,0.0293946149773272,0.181848575129534,0.171171989637306,0.161298823834197,0.155095196891192,0.152157046632124,0.150433212435233,0.15151378238342,0.159192984455957,0.163271295336788,0.158959445595855,0.151341704663212,0.147298497409326
0.035,43,1,21,0.0751702987930616,0.316845207253886,0.323792616580311,0.299435518134715,0.254792616580311,0.213606865284974,0.19926670984456,0.204009336787565,0.216167626943005,0.212397678756477,0.187694051813472,0.180013383419689,0.206669601036269
0.035,43,1,22,0.10798986407408,0.374491974093264,0.346982932642487,0.321143176165803,0.299497658031088,0.262096492227979,0.217541829015544,0.220320082901554,0.250813606217617,0.251873352331606,0.292240160621762,0.326224357512953,0.329975134715026
0.035,43,1,23,0.154221345830684,0.408907860103656,0.386649880829051,0.317571176165848,0.229951409326442,0.223299191709856,0.261420398963737,0.305555668393794,0.340372766839394,0.359913699481884,0.359406963730589,0.349134683937844,0.428246673575158
0.035,43,1,24,0.122224099630241,0.480188435233178,0.462224963730592,0.436035663212456,0.392667269430076,0.33338255440417,0.309856155440415,0.317607968911917,0.322837761658031,0.325406155440415,0.333913150259067,0.345380766839378,0.349835689119171
0.035,43,1,25,0.0984429447661483,0.409272430051812,0.378709554404143,0.373872813471502,0.361797088082901,0.363867756476683,0.396948067357512,0.405204051813471,0.397980450777201,0.393855321243522,0.382447642487046,0.379672678756475,0.387507911917097
0.035,43,1,26,0.0570051411649379,0.358929202072538,0.322940678756476,0.322450782383419,0.32947254404145,0.320223062176165,0.319409331606217,0.329845341968911,0.335535316062176,0.324597932642486,0.321013424870466,0.327507518134714,0.358028924870466
0.035,43,1,27,0.217840381931236,0.461831020725389,0.415994046632118,0.365313176165797,0.328580715025906,0.331655694300518,0.348958803108808,0.358058803108808,0.356276160621762,0.332360352331606,0.321544025906736,0.265556658031087,0.380521523316062
