sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12
0.035,43,1,1,0.00141501111111111,0.00196216666666667,0.00184248076923077,0.00178019871794872,0.00171548717948718,0.00161916666666667,0.00143935897435897,0.0013825641025641,0.00176378205128205,0.00176782051282051,0.00141625,0.00110496153846154
0.035,43,1,2,0.000906144444444444,0.00130430128205128,0.00132025,0.00129935897435897,0.00132608974358974,0.00132636538461538,0.00128846153846154,0.00125910256410256,0.00145891025641026,0.00133455128205128,0.00108179487179487,0.000727692307692308
0.035,43,1,3,0.00100268333333333,0.00148442948717949,0.00154415384615385,0.00151667948717949,0.00145042307692308,0.00148151282051282,0.00158486538461539,0.00165852564102564,0.00202205128205128,0.00193839743589744,0.00147641025641026,0.000979935897435895
0.035,43,1,4,0.00128321111111111,0.00187282051282051,0.00189335897435897,0.00181425641025641,0.00170666666666667,0.00155326923076923,0.00148442307692308,0.00141794871794872,0.00182589743589744,0.00196730769230769,0.00165878205128205,0.00114019230769231
0.035,43,1,5,0.00123076666666667,0.00168342307692308,0.00164209615384615,0.0015168717948718,0.00152638461538462,0.0015606858974359,0.00172925,0.00211925,0.00320403846153846,0.00360692307692308,0.00276846153846154,0.00180025641025641
0.035,43,1,6,0.00180662777777778,0.00257976923076923,0.00249978205128205,0.00219166666666667,0.00177621794871795,0.00148319230769231,0.00154965384615385,0.00215267948717949,0.00359351923076923,0.00444502564102564,0.00380871794871795,0.00236532051282051
0.035,43,1,7,0.00162397222222222,0.00242122435897436,0.00246735256410256,0.00228365384615385,0.00202080128205128,0.00217709615384615,0.00204916666666667,0.0021974358974359,0.00307541025641026,0.00351057692307692,0.00276717948717949,0.00179602564102564
0.035,43,1,8,0.00147971111111111,0.00207042948717949,0.00188814743589744,0.00161542948717949,0.00159971153846154,0.00159111538461538,0.00169865384615385,0.00188525,0.00298419871794872,0.00350323717948718,0.00283933974358974,0.00170794871794872
0.035,43,1,9,0.00141642222222222,0.00190045512820513,0.00181532692307692,0.00174947435897436,0.00177823717948718,0.00175917307692308,0.00170529294871795,0.00195217243589744,0.00239528717948718,0.00280609615384615,0.00242121794871795,0.00164859615384615
0.035,43,1,10,0.00116017777777778,0.00168379487179487,0.00174205128205128,0.0016841217948718,0.00155853205128205,0.00152044871794872,0.0014600641025641,0.00146589743589744,0.00177858974358974,0.00173724358974359,0.00135025641025641,0.000904230769230769
0.035,43,1,11,0.00163818333333333,0.00240512179487179,0.00241260897435897,0.00220025641025641,0.00184064102564103,0.00151599358974359,0.00156752564102564,0.00161211538461538,0.00215538461538461,0.00225608974358974,0.00174608974358974,0.00115044871794872
0.035,43,1,12,0.00121160555555556,0.00179466666666667,0.00186234615384615,0.00180408333333333,0.00166826923076923,0.00151916666666667,0.00137839743589744,0.00128333333333333,0.00150038461538462,0.00142275641025641,0.00109846153846154,0.000753653846153847
0.035,43,1,13,0.00142782777777778,0.00206612820512821,0.00201728205128205,0.00178220512820513,0.00155623076923077,0.00148955769230769,0.00145160256410256,0.0014569358974359,0.00194775641025641,0.00199615384615385,0.00164544871794872,0.00108480769230769
0.035,43,1,14,0.00103972777777778,0.001556,0.00162505769230769,0.00157298717948718,0.00146871794871795,0.0013625,0.00125179487179487,0.00116032051282051,0.00130012820512821,0.00117807692307692,0.000898141025641025,0.000585897435897434
