rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12
43,1,28,0.000343419,0.000561074,0.000774299,0.000924009,0.00105667,0.00114948,0.00123748,0.00128879,0.00132274,0.00134302,0.00135008,0.00135
43,1,29,0.000147893,0.000279899,0.000355958,0.000421005,0.000465121,0.000486335,0.000534805,0.000703175,0.000832947,0.000912011,0.000941062,0.000944222
43,1,30,0.000404904,0.000619622,0.000726254,0.000835655,0.000886783,0.000910636,0.00112691,0.001357,0.00144759,0.00149968,0.00152101,0.00152326
43,1,31,0.000289613,0.00061151,0.000869009,0.00108685,0.00127141,0.00143639,0.00158342,0.00163444,0.00167394,0.00170317,0.00171712,0.00171834
43,1,32,0.00018076,0.000401097,0.000577227,0.00070156,0.00079902,0.000874716,0.00094603,0.00101397,0.00106329,0.00109593,0.00110831,0.00110787
43,1,33,0.000321616,0.000681882,0.000781423,0.000970817,0.0012428,0.00141513,0.00165059,0.00180105,0.00187742,0.00192057,0.00193881,0.00194098
43,1,34,0.000299066,0.0005575,0.000726724,0.000966203,0.00116355,0.00130578,0.00149153,0.00154375,0.0015832,0.00160977,0.00162029,0.00162081
43,1,35,0.000360043,0.000712095,0.000857558,0.00124139,0.0014064,0.00163057,0.00189869,0.00205085,0.0021219,0.00216686,0.00218601,0.00218731
43,1,36,0.000336251,0.000505909,0.000631669,0.000773203,0.000908101,0.000997839,0.00111572,0.00116303,0.00120321,0.00124352,0.00126261,0.00126499
43,1,37,0.000127594,0.0002456,0.000319513,0.000391889,0.000457049,0.000517224,0.000573834,0.000617321,0.000648595,0.000671372,0.000681021,0.000681597
43,1,38,0.00023566,0.000456937,0.000584606,0.000721056,0.00081363,0.0008807,0.000938988,0.000983059,0.00101071,0.00102484,0.001031,0.00103221
43,1,39,0.00018571,0.000347685,0.00041933,0.000492884,0.000600057,0.000701064,0.0008147,0.000931272,0.00100284,0.00104653,0.00106576,0.00106788
43,1,40,0.00031823,0.000535539,0.000685919,0.000849941,0.00100716,0.00111672,0.00130179,0.00142074,0.00148315,0.00152378,0.00154337,0.00154536
43,1,41,0.00047101,0.000915926,0.0012794,0.00165246,0.00189147,0.0021066,0.00223462,0.00249543,0.00262864,0.00270807,0.00275377,0.00275827
43,1,42,0.000207921,0.00038601,0.000511913,0.000604784,0.000695764,0.000772573,0.000844071,0.000931046,0.000962131,0.000984636,0.000992089,0.00099231
43,1,43,0.000540964,0.000626672,0.000672583,0.000806025,0.000828096,0.000963558,0.00117185,0.00131433,0.00141329,0.00147082,0.00150187,0.00150634
43,1,44,0.000236911,0.000478231,0.000632646,0.00082893,0.000966715,0.00106419,0.00116772,0.00124283,0.00128809,0.00131664,0.00132882,0.00132963
43,2,1,0.000314607,0.000683662,0.000946122,0.00124286,0.00146744,0.00161705,0.00174494,0.00182796,0.00188469,0.00191901,0.00193291,0.0019334
43,2,2,0.000354206,0.00077146,0.00107414,0.00151488,0.00177984,0.00196807,0.00213047,0.00226829,0.00233103,0.00236918,0.00238469,0.00238529
43,2,3,0.000163852,0.000426929,0.000549016,0.000675605,0.000799606,0.000846158,0.000919598,0.000983125,0.0010299,0.00106086,0.00107498,0.00107641
43,2,4,0.000389756,0.000596896,0.000744321,0.000878507,0.00100994,0.00109989,0.00124864,0.00134247,0.00139031,0.00142152,0.00143508,0.00143661
43,2,5,0.00029692,0.000426546,0.000519133,0.000649354,0.000769901,0.000873301,0.000968662,0.00104217,0.00109311,0.00112517,0.00113876,0.00113949
43,2,6,0.000374446,0.000729348,0.000990094,0.00125419,0.00161078,0.00177158,0.00206362,0.0022014,0.00229526,0.00234406,0.00236632,0.00236906
43,2,7,0.000520278,0.000863368,0.00111524,0.0013865,0.00161515,0.00174656,0.00193355,0.00204913,0.00209603,0.00212488,0.0021364,0.00213662
43,2,8,0.000632807,0.00116877,0.00153397,0.00204312,0.00240169,0.00258183,0.00290039,0.00299116,0.00306131,0.00309787,0.00311162,0.00311154
43,2,9,0.000451708,0.000652363,0.000840462,0.00101863,0.0012013,0.00132784,0.00143991,0.00150437,0.00154479,0.0015692,0.0015788,0.00157913
43,2,10,0.00086184,0.00156016,0.00209891,0.00269362,0.00327616,0.00371677,0.00423206,0.00428144,0.00441619,0.00449192,0.00450903,0.00450993
43,2,11,0.00055659,0.00072146,0.000897071,0.00106392,0.00128909,0.00140324,0.00161193,0.00188325,0.0021152,0.00209402,0.00211493,0.00211771
43,2,12,0.000693197,0.000886655,0.00103129,0.00115189,0.0012065,0.00119903,0.00140785,0.00165092,0.00177885,0.0019233,0.00192674,0.00192906
43,2,13,0.000252908,0.000455556,0.000613363,0.000770616,0.000958432,0.00106436,0.00116985,0.00125659,0.00130586,0.00135995,0.00134861,0.00134914
43,2,14,0.0003778,0.000573065,0.000687932,0.000798862,0.000920002,0.00102464,0.00120923,0.00133112,0.00140086,0.00144251,0.00146076,0.00146263
43,2,15,0.000396744,0.000686563,0.00089652,0.00110749,0.00132107,0.00161247,0.00174263,0.0018294,0.00188453,0.00191869,0.00193411,0.00193671
43,2,16,0.000379354,0.000645622,0.000796297,0.000938145,0.00108533,0.00117479,0.00127887,0.00135064,0.00138834,0.00141107,0.00141999,0.00142013
43,2,17,0.000294424,0.000389711,0.000463515,0.000547136,0.000614799,0.000673138,0.000727383,0.000768873,0.00080455,0.000834733,0.000851097,0.000853906
43,2,18,0.000450261,0.000880276,0.00116589,0.00141751,0.0016716,0.001799,0.00197625,0.00207901,0.00214153,0.00218075,0.00219729,0.00219829
43,2,19,0.000135663,0.00020583,0.000256261,0.000309769,0.00036773,0.000419225,0.000473791,0.000518772,0.000551291,0.00057209,0.000581271,0.000582062
43,2,20,0.000144923,0.000300697,0.000369442,0.000431207,0.00047645,0.000505561,0.000548831,0.000588509,0.000616787,0.000640405,0.000652914,0.000654169
43,2,21,0.000509905,0.0011534,0.00147387,0.00187904,0.00219932,0.00249592,0.00279575,0.00288639,0.00295518,0.0029907,0.00300505,0.00300554
43,2,22,0.000338196,0.000687583,0.000952561,0.0012174,0.00142715,0.00154855,0.0016973,0.00178664,0.00183328,0.00186137,0.00187263,0.00187296
43,2,23,0.000287999,0.000572581,0.00077404,0.000924126,0.00106207,0.00117276,0.001269,0.00134611,0.00138586,0.00141056,0.0014205,0.00142047
43,2,24,0.000512372,0.00103761,0.0012965,0.00174877,0.00194435,0.00223291,0.00248061,0.00265929,0.00275902,0.00279547,0.00281552,0.00281719
43,2,25,0.000573333,0.00106234,0.00150403,0.00199377,0.00257527,0.00293529,0.00327982,0.00361225,0.00358184,0.00362652,0.00364478,0.00364542
43,2,26,0.00035785,0.000537364,0.000706083,0.0010974,0.00113637,0.00124023,0.00142118,0.00146577,0.00151821,0.0015479,0.00155929,0.00155975
43,2,27,0.00022904,0.000369879,0.00043914,0.000487518,0.000498956,0.00047716,0.000574954,0.000706677,0.000808182,0.000985626,0.00100053,0.00100541
43,2,28,0.000343419,0.000561074,0.000774299,0.000924009,0.00105667,0.00114948,0.00123748,0.00128879,0.00132274,0.00134302,0.00135008,0.00135
43,2,29,0.000147893,0.000279899,0.000355958,0.000421005,0.000465121,0.000486335,0.000534805,0.000703175,0.000832947,0.000912011,0.000941062,0.000944222
43,2,30,0.000404904,0.000619622,0.000726254,0.000835655,0.000886783,0.000910636,0.00112691,0.001357,0.00144759,0.00149968,0.00152101,0.00152326
43,2,31,0.000289613,0.00061151,0.000869009,0.00108685,0.00127141,0.00143639,0.00158342,0.00163444,0.00167394,0.00170317,0.00171712,0.00171834
43,2,32,0.00018076,0.000401097,0.000577227,0.00070156,0.00079902,0.000874716,0.00094603,0.00101397,0.00106329,0.00109593,0.00110831,0.00110787
43,2,33,0.000321616,0.000681882,0.000781423,0.000970817,0.0012428,0.00141513,0.00165059,0.00180105,0.00187742,0.00192057,0.00193881,0.00194098
43,2,34,0.000299066,0.0005575,0.000726724,0.000966203,0.00116355,0.00130578,0.00149153,0.00154375,0.0015832,0.00160977,0.00162029,0.00162081
43,2,35,0.000360043,0.000712095,0.000857558,0.00124139,0.0014064,0.00163057,0.00189869,0.00205085,0.0021219,0.00216686,0.00218601,0.00218731
43,2,36,0.000336251,0.000505909,0.000631669,0.000773203,0.000908101,0.000997839,0.00111572,0.00116303,0.00120321,0.00124352,0.00126261,0.00126499
43,2,37,0.000127594,0.0002456,0.000319513,0.000391889,0.000457049,0.000517224,0.000573834,0.000617321,0.000648595,0.000671372,0.000681021,0.000681597
43,2,38,0.00023566,0.000456937,0.000584606,0.000721056,0.00081363,0.0008807,0.000938988,0.000983059,0.00101071,0.00102484,0.001031,0.00103221
43,2,39,0.00018571,0.000347685,0.00041933,0.000492884,0.000600057,0.000701064,0.0008147,0.000931272,0.00100284,0.00104653,0.00106576,0.00106788
43,2,40,0.00031823,0.000535539,0.000685919,0.000849941,0.00100716,0.00111672,0.00130179,0.00142074,0.00148315,0.00152378,0.00154337,0.00154536
43,2,41,0.00047101,0.000915926,0.0012794,0.00165246,0.00189147,0.0021066,0.00223462,0.00249543,0.00262864,0.00270807,0.00275377,0.00275827
43,2,42,0.000207921,0.00038601,0.000511913,0.000604784,0.000695764,0.000772573,0.000844071,0.000931046,0.000962131,0.000984636,0.000992089,0.00099231
43,2,43,0.000540964,0.000626672,0.000672583,0.000806025,0.000828096,0.000963558,0.00117185,0.00131433,0.00141329,0.00147082,0.00150187,0.00150634
43,2,44,0.000236911,0.000478231,0.000632646,0.00082893,0.000966715,0.00106419,0.00116772,0.00124283,0.00128809,0.00131664,0.00132882,0.00132963
72,1,1,0.000589089,0.00117771,0.00162041,0.0021448,0.0024967,0.00276133,0.0030444,0.00323973,0.00334275,0.00339969,0.00342289,0.003424
72,1,2,0.000518383,0.00109058,0.00155744,0.00234518,0.00257229,0.00280358,0.00301392,0.00315564,0.00323674,0.00328479,0.00330457,0.00330565
72,1,3,0.000337136,0.000635998,0.0008577,0.00103275,0.00120197,0.00128168,0.00135576,0.00147652,0.00157443,0.00163112,0.00165468,0.00165684
72,1,4,0.000343877,0.000703626,0.000909023,0.00120661,0.00146045,0.0017149,0.00189766,0.00206473,0.00213492,0.00219905,0.00220946,0.00220919
72,1,5,0.000372896,0.000612987,0.000750585,0.000974566,0.00118401,0.0013146,0.00141591,0.00149158,0.00154128,0.00157359,0.00158747,0.00158957
72,1,6,0.000758905,0.00105412,0.00138059,0.00162208,0.00191747,0.00216085,0.00255892,0.00279283,0.00296734,0.00314609,0.00316586,0.00316801
72,1,7,0.000518643,0.00108726,0.00140229,0.00178219,0.00209243,0.00233359,0.00266023,0.00282401,0.00295266,0.00299408,0.00301013,0.00301093
72,1,8,0.000998489,0.00168629,0.00220154,0.00285218,0.00331856,0.00368644,0.00424967,0.00469083,0.0047918,0.00486832,0.00489136,0.00489228
72,1,9,0.000877135,0.00140626,0.00192015,0.00255432,0.00302312,0.00327134,0.00364586,0.00376636,0.00382806,0.00386544,0.0038793,0.00387949
72,1,10,0.00103082,0.00186013,0.00241761,0.00308777,0.00365998,0.00410307,0.00471966,0.00522431,0.0052771,0.00533453,0.00535619,0.00535706
72,1,11,0.00074668,0.00115799,0.00153821,0.00185253,0.0020447,0.0022244,0.00248967,0.00263086,0.00273136,0.00277592,0.00279623,0.00279781
72,1,12,0.000686336,0.00113706,0.001199,0.00138945,0.00147856,0.00151347,0.00187094,0.00228302,0.0023343,0.00250253,0.00250696,0.00250913
72,1,13,0.000432445,0.000729611,0.000942846,0.00114182,0.00133015,0.00144962,0.00163382,0.00173176,0.00188116,0.00195161,0.00218395,0.00190326
72,1,14,0.000515454,0.000730826,0.00092514,0.00119136,0.00131214,0.00141522,0.00152214,0.001662,0.00175006,0.00181122,0.00183573,0.00183823
72,1,15,0.000492881,0.000991593,0.00129,0.00162218,0.00194174,0.00215669,0.00239104,0.00262679,0.00274377,0.00279507,0.00281872,0.00282198
72,1,16,0.000475474,0.000919745,0.00116819,0.00144161,0.00163545,0.00174634,0.00187785,0.00200219,0.00205736,0.00209043,0.00210408,0.00210466
72,1,17,0.000307078,0.000452709,0.000603383,0.000739402,0.00085931,0.000948375,0.00102968,0.00108876,0.00112936,0.00115413,0.00116432,0.0011648
72,1,18,0.000626682,0.00129211,0.00176693,0.0021495,0.00247612,0.0027699,0.00307323,0.00331562,0.00338325,0.00345536,0.00347246,0.0034737
72,1,19,0.000154977,0.00036753,0.000469212,0.000549262,0.000605484,0.000642796,0.000699303,0.000756436,0.000797986,0.000825609,0.000837628,0.000838667
72,1,20,0.000211414,0.000419497,0.000520327,0.000603254,0.000649357,0.000712779,0.000793955,0.000862058,0.000913131,0.000947453,0.000963883,0.00096618
72,1,21,0.000686654,0.00143127,0.0019029,0.00251645,0.00302048,0.00343068,0.00381634,0.00428113,0.00430138,0.0043505,0.00437031,0.00437079
72,1,22,0.000482375,0.00101797,0.00128551,0.00158975,0.00185371,0.00207794,0.00230321,0.00242752,0.00249831,0.0025349,0.00255025,0.00255097
72,1,23,0.000402556,0.000677004,0.000752595,0.000880305,0.0010338,0.00126685,0.00140366,0.0015274,0.00158039,0.00163968,0.00167691,0.00168122
72,1,24,0.00075723,0.00156988,0.00154157,0.00174426,0.00204475,0.00253551,0.0029441,0.0034465,0.00363508,0.00384266,0.00380672,0.00380935
72,1,25,0.000783795,0.00140045,0.00180286,0.00234374,0.0028439,0.00314082,0.00360938,0.00422037,0.00436071,0.00465743,0.00509786,0.00480188
72,1,26,0.000484265,0.000893989,0.00106346,0.00139532,0.00170917,0.00193882,0.00221921,0.0023253,0.00247406,0.00254601,0.00256664,0.00256806
72,1,27,0.000316571,0.000458176,0.000562129,0.000632241,0.000659568,0.000715594,0.000848821,0.000997544,0.00113587,0.00122762,0.00128769,0.00126928
72,1,28,0.000759719,0.000994503,0.00124021,0.00144894,0.00169454,0.00186923,0.00210079,0.0022113,0.00231938,0.00237646,0.00240127,0.00240366
72,1,29,0.000268822,0.000582683,0.000648893,0.000756524,0.000863486,0.000989418,0.00118202,0.00124195,0.00137146,0.00149825,0.00152439,0.00152766
72,1,30,0.000577201,0.00102426,0.00107962,0.00123504,0.00142139,0.00162031,0.00182338,0.00198415,0.00209892,0.00232545,0.00232386,0.00232793
72,1,31,0.000565332,0.000937127,0.00138273,0.00175265,0.00209381,0.00233199,0.00265473,0.00282603,0.00297553,0.003035,0.00306184,0.00306543
72,1,32,0.000414111,0.000780976,0.00100999,0.00123553,0.00139038,0.00162604,0.00180155,0.00192345,0.00199221,0.002033,0.00205061,0.00205135
72,1,33,0.000566668,0.0010598,0.00129782,0.00160136,0.00201389,0.00229787,0.00268701,0.00292722,0.00312015,0.00323413,0.00325948,0.00326206
72,1,34,0.00035609,0.000852764,0.00101041,0.00129681,0.00158243,0.00174461,0.00195486,0.002112,0.00220579,0.00224491,0.00226254,0.00226379
72,1,35,0.000486124,0.000938567,0.00116828,0.00149098,0.00172524,0.0018785,0.00221092,0.00235812,0.00244347,0.00249274,0.00251524,0.0025171
72,1,36,0.000511912,0.000835419,0.000984228,0.00119212,0.00130935,0.00143418,0.00170992,0.00193849,0.00206834,0.0021286,0.00215549,0.00215828
72,1,37,0.000157785,0.000298088,0.000374878,0.000447636,0.000510055,0.000559584,0.000611656,0.000680692,0.000733665,0.000768983,0.000785358,0.000787085
72,1,38,0.000257271,0.000521611,0.000767292,0.000950011,0.00113917,0.00123664,0.00134352,0.00140621,0.00144882,0.0014749,0.00148569,0.00148626
72,1,39,0.000261004,0.000457523,0.000635101,0.00079569,0.000916116,0.00100022,0.00112104,0.00120177,0.00124832,0.00127679,0.00128933,0.00129032
72,1,40,0.00053691,0.000750319,0.000922985,0.00110317,0.00129029,0.00149943,0.00198985,0.00212279,0.00222915,0.0023249,0.00235084,0.00235695
72,1,41,0.000875364,0.00122878,0.0014895,0.00177823,0.00204927,0.00212083,0.00255316,0.00312558,0.00334739,0.00362317,0.00357103,0.00357609
72,1,42,0.000412062,0.000573198,0.000744826,0.000885871,0.000991044,0.00122039,0.00119793,0.00132595,0.00138748,0.00142528,0.00143537,0.00143608
72,1,43,0.000622808,0.00080678,0.00095321,0.00110627,0.00130994,0.00154977,0.00178803,0.00199223,0.00219824,0.00228195,0.00232092,0.00232633
72,1,44,0.000407661,0.000760771,0.000901248,0.00101225,0.00114181,0.00117728,0.00139071,0.00158354,0.00174485,0.00173776,0.00175858,0.00176338
72,2,1,0.000589089,0.00117771,0.00162041,0.0021448,0.0024967,0.00276133,0.0030444,0.00323973,0.00334275,0.00339969,0.00342289,0.003424
72,2,2,0.000518383,0.00109058,0.00155744,0.00234518,0.00257229,0.00280358,0.00301392,0.00315564,0.00323674,0.00328479,0.00330457,0.00330565
72,2,3,0.000337136,0.000635998,0.0008577,0.00103275,0.00120197,0.00128168,0.00135576,0.00147652,0.00157443,0.00163112,0.00165468,0.00165684
72,2,4,0.000343877,0.000703626,0.000909023,0.00120661,0.00146045,0.0017149,0.00189766,0.00206473,0.00213492,0.00219905,0.00220946,0.00220919
72,2,5,0.000372896,0.000612987,0.000750585,0.000974566,0.00118401,0.0013146,0.00141591,0.00149158,0.00154128,0.00157359,0.00158747,0.00158957
72,2,6,0.000758905,0.00105412,0.00138059,0.00162208,0.00191747,0.00216085,0.00255892,0.00279283,0.00296734,0.00314609,0.00316586,0.00316801
72,2,7,0.000518643,0.00108726,0.00140229,0.00178219,0.00209243,0.00233359,0.00266023,0.00282401,0.00295266,0.00299408,0.00301013,0.00301093
72,2,8,0.000998489,0.00168629,0.00220154,0.00285218,0.00331856,0.00368644,0.00424967,0.00469083,0.0047918,0.00486832,0.00489136,0.00489228
72,2,9,0.000877135,0.00140626,0.00192015,0.00255432,0.00302312,0.00327134,0.00364586,0.00376636,0.00382806,0.00386544,0.0038793,0.00387949
72,2,10,0.00103082,0.00186013,0.00241761,0.00308777,0.00365998,0.00410307,0.00471966,0.00522431,0.0052771,0.00533453,0.00535619,0.00535706
72,2,11,0.00074668,0.00115799,0.00153821,0.00185253,0.0020447,0.0022244,0.00248967,0.00263086,0.00273136,0.00277592,0.00279623,0.00279781
72,2,12,0.000686336,0.00113706,0.001199,0.00138945,0.00147856,0.00151347,0.00187094,0.00228302,0.0023343,0.00250253,0.00250696,0.00250913
72,2,13,0.000432445,0.000729611,0.000942846,0.00114182,0.00133015,0.00144962,0.00163382,0.00173176,0.00188116,0.00195161,0.00218395,0.00190326
72,2,14,0.000515454,0.000730826,0.00092514,0.00119136,0.00131214,0.00141522,0.00152214,0.001662,0.00175006,0.00181122,0.00183573,0.00183823
72,2,15,0.000492881,0.000991593,0.00129,0.00162218,0.00194174,0.00215669,0.00239104,0.00262679,0.00274377,0.00279507,0.00281872,0.00282198
72,2,16,0.000475474,0.000919745,0.00116819,0.00144161,0.00163545,0.00174634,0.00187785,0.00200219,0.00205736,0.00209043,0.00210408,0.00210466
72,2,17,0.000307078,0.000452709,0.000603383,0.000739402,0.00085931,0.000948375,0.00102968,0.00108876,0.00112936,0.00115413,0.00116432,0.0011648
72,2,18,0.000626682,0.00129211,0.00176693,0.0021495,0.00247612,0.0027699,0.00307323,0.00331562,0.00338325,0.00345536,0.00347246,0.0034737
72,2,19,0.000154977,0.00036753,0.000469212,0.000549262,0.000605484,0.000642796,0.000699303,0.000756436,0.000797986,0.000825609,0.000837628,0.000838667
72,2,20,0.000211414,0.000419497,0.000520327,0.000603254,0.000649357,0.000712779,0.000793955,0.000862058,0.000913131,0.000947453,0.000963883,0.00096618
72,2,21,0.000686654,0.00143127,0.0019029,0.00251645,0.00302048,0.00343068,0.00381634,0.00428113,0.00430138,0.0043505,0.00437031,0.00437079
72,2,22,0.000482375,0.00101797,0.00128551,0.00158975,0.00185371,0.00207794,0.00230321,0.00242752,0.00249831,0.0025349,0.00255025,0.00255097
72,2,23,0.000402556,0.000677004,0.000752595,0.000880305,0.0010338,0.00126685,0.00140366,0.0015274,0.00158039,0.00163968,0.00167691,0.00168122
72,2,24,0.00075723,0.00156988,0.00154157,0.00174426,0.00204475,0.00253551,0.0029441,0.0034465,0.00363508,0.00384266,0.00380672,0.00380935
72,2,25,0.000783795,0.00140045,0.00180286,0.00234374,0.0028439,0.00314082,0.00360938,0.00422037,0.00436071,0.00465743,0.00509786,0.00480188
72,2,26,0.000484265,0.000893989,0.00106346,0.00139532,0.00170917,0.00193882,0.00221921,0.0023253,0.00247406,0.00254601,0.00256664,0.00256806
72,2,27,0.000316571,0.000458176,0.000562129,0.000632241,0.000659568,0.000715594,0.000848821,0.000997544,0.00113587,0.00122762,0.00128769,0.00126928
72,2,28,0.000759719,0.000994503,0.00124021,0.00144894,0.00169454,0.00186923,0.00210079,0.0022113,0.00231938,0.00237646,0.00240127,0.00240366
72,2,29,0.000268822,0.000582683,0.000648893,0.000756524,0.000863486,0.000989418,0.00118202,0.00124195,0.00137146,0.00149825,0.00152439,0.00152766
72,2,30,0.000577201,0.00102426,0.00107962,0.00123504,0.00142139,0.00162031,0.00182338,0.00198415,0.00209892,0.00232545,0.00232386,0.00232793
72,2,31,0.000565332,0.000937127,0.00138273,0.00175265,0.00209381,0.00233199,0.00265473,0.00282603,0.00297553,0.003035,0.00306184,0.00306543
72,2,32,0.000414111,0.000780976,0.00100999,0.00123553,0.00139038,0.00162604,0.00180155,0.00192345,0.00199221,0.002033,0.00205061,0.00205135
72,2,33,0.000566668,0.0010598,0.00129782,0.00160136,0.00201389,0.00229787,0.00268701,0.00292722,0.00312015,0.00323413,0.00325948,0.00326206
72,2,34,0.00035609,0.000852764,0.00101041,0.00129681,0.00158243,0.00174461,0.00195486,0.002112,0.00220579,0.00224491,0.00226254,0.00226379
72,2,35,0.000486124,0.000938567,0.00116828,0.00149098,0.00172524,0.0018785,0.00221092,0.00235812,0.00244347,0.00249274,0.00251524,0.0025171
72,2,36,0.000511912,0.000835419,0.000984228,0.00119212,0.00130935,0.00143418,0.00170992,0.00193849,0.00206834,0.0021286,0.00215549,0.00215828
72,2,37,0.000157785,0.000298088,0.000374878,0.000447636,0.000510055,0.000559584,0.000611656,0.000680692,0.000733665,0.000768983,0.000785358,0.000787085
72,2,38,0.000257271,0.000521611,0.000767292,0.000950011,0.00113917,0.00123664,0.00134352,0.00140621,0.00144882,0.0014749,0.00148569,0.00148626
72,2,39,0.000261004,0.000457523,0.000635101,0.00079569,0.000916116,0.00100022,0.00112104,0.00120177,0.00124832,0.00127679,0.00128933,0.00129032
72,2,40,0.00053691,0.000750319,0.000922985,0.00110317,0.00129029,0.00149943,0.00198985,0.00212279,0.00222915,0.0023249,0.00235084,0.00235695
72,2,41,0.000875364,0.00122878,0.0014895,0.00177823,0.00204927,0.00212083,0.00255316,0.00312558,0.00334739,0.00362317,0.00357103,0.00357609
72,2,42,0.000412062,0.000573198,0.000744826,0.000885871,0.000991044,0.00122039,0.00119793,0.00132595,0.00138748,0.00142528,0.00143537,0.00143608
72,2,43,0.000622808,0.00080678,0.00095321,0.00110627,0.00130994,0.00154977,0.00178803,0.00199223,0.00219824,0.00228195,0.00232092,0.00232633
72,2,44,0.000407661,0.000760771,0.000901248,0.00101225,0.00114181,0.00117728,0.00139071,0.00158354,0.00174485,0.00173776,0.00175858,0.00176338
108,1,1,0.000729464,0.00144036,0.0020526,0.00274653,0.00336417,0.00377442,0.00424629,0.00450676,0.00466834,0.00474681,0.0047755,0.00477736
108,1,2,0.000650397,0.00137539,0.0021439,0.00293366,0.00332986,0.00374062,0.00416508,0.00440157,0.00453754,0.00460164,0.00462694,0.00462852
