rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
43,1,1,0.0700155440414508,0.0750300518134715,0.0933497409326425,0.120071243523316,0.14360829015544,0.153256476683938,0.149262694300518,0.145222279792746,0.12374792746114,0.107021243523316,0.11780414507772,0.159957512953368,0.210227979274611
43,1,2,0.0871401554404145,0.124030051813472,0.134586269430052,0.160521761658031,0.176075647668394,0.174032124352332,0.166308808290155,0.146885492227979,0.13460725388601,0.127479015544041,0.137533160621762,0.145877461139896,0.210231088082902
43,1,3,0.088410621761658,0.102596113989637,0.116544041450777,0.126792487046632,0.153340414507772,0.164493264248705,0.162464507772021,0.14180207253886,0.111752590673575,0.0836831606217616,0.0978608808290155,0.135664507772021,0.210333937823834
43,1,4,0.103914766839378,0.133853886010363,0.177963212435233,0.217838860103627,0.230855699481865,0.263440414507772,0.269349740932642,0.190770207253886,0.158947668393782,0.116181865284974,0.114162953367876,0.167676424870466,0.280896373056995
43,1,5,0.118667098445596,0.13510518134715,0.164223834196891,0.19885310880829,0.208136269430052,0.22055103626943,0.193979274611399,0.18104689119171,0.131019430051813,0.103615284974093,0.129680569948187,0.173919948186529,0.275611398963731
43,1,6,0.134145595854922,0.148629533678756,0.141186528497409,0.125840414507772,0.123636269430052,0.122169689119171,0.140038341968912,0.122174352331606,0.10515310880829,0.109548704663212,0.149189119170984,0.166469430051813,0.227363212435233
43,1,7,0.0751619170984456,0.126979792746114,0.134958031088083,0.156538341968912,0.181262435233161,0.184462176165803,0.165363730569948,0.160457512953368,0.139345077720207,0.107543523316062,0.128326165803109,0.153441191709845,0.240780310880829
43,1,8,0.0953069948186528,0.148174611398964,0.170350259067358,0.193822538860104,0.231633160621762,0.245458549222798,0.250260621761658,0.242880829015544,0.188702331606218,0.16025829015544,0.172789119170984,0.208383937823834,0.31560621761658
43,1,9,0.080839896373057,0.0967054404145078,0.108282901554404,0.112890414507772,0.134281088082902,0.141953367875648,0.135379274611399,0.13590829015544,0.11850621761658,0.0884341968911917,0.0989331606217617,0.123485233160622,0.215516580310881
43,1,10,0.119393005181347,0.189189119170984,0.210516062176166,0.242518134715026,0.264002590673575,0.293233160621762,0.300168393782383,0.233298445595855,0.201835751295337,0.162533419689119,0.164873834196891,0.203778497409326,0.346945595854922
43,1,11,0.0956699481865285,0.162535751295337,0.207138341968912,0.245891968911917,0.259961139896373,0.245429015544041,0.238252849740933,0.258615284974093,0.247137305699482,0.159788082901554,0.192633160621762,0.210102590673575,0.318116580310881
43,1,12,0.0997665803108808,0.187021502590674,0.202894041450777,0.256648186528497,0.292632124352332,0.286261658031088,0.307867875647668,0.264077720207254,0.227423056994819,0.159612694300518,0.157596373056995,0.233744300518135,0.353282383419689
43,1,13,0.136556735751295,0.204371502590674,0.279544041450777,0.326515544041451,0.364878238341969,0.368033678756477,0.347282383419689,0.339598445595855,0.272852331606218,0.20210621761658,0.146091450777202,0.24944378238342,0.39350518134715
43,1,14,0.134793523316062,0.139260880829016,0.163847409326425,0.174413989637306,0.190795077720207,0.199366839378238,0.194033419689119,0.16855,0.14240829015544,0.085110103626943,0.105104922279793,0.156006735751295,0.255599481865285
43,1,15,0.0693023316062176,0.0874751295336788,0.106449740932642,0.105140155440415,0.103726424870466,0.104774352331606,0.0970743523316062,0.0948212435233161,0.0982678756476684,0.10384067357513,0.115168911917098,0.136141191709845,0.174909585492228
43,1,16,0.0603836787564767,0.0674715025906736,0.0723339378238342,0.090780310880829,0.108298445595855,0.106625647668394,0.116470984455959,0.112316580310881,0.092119689119171,0.083129274611399,0.120560880829016,0.127579015544041,0.164490414507772
43,1,17,0.055690932642487,0.0897546632124352,0.105564507772021,0.116082383419689,0.0938411917098446,0.0777422279792746,0.0757331606217617,0.0749318652849741,0.0809251295336788,0.0843069948186528,0.0849145077720207,0.111543264248705,0.165253626943005
43,1,18,0.0638577720207254,0.117821502590674,0.163266062176166,0.188205958549223,0.189826683937824,0.186984196891192,0.200726424870466,0.199637823834197,0.166889378238342,0.125570466321244,0.152523056994819,0.162566062176166,0.241107512953368
43,1,19,0.0771841968911917,0.0747225388601036,0.109904404145078,0.132460362694301,0.138173316062176,0.151662953367876,0.170697150259067,0.163425906735751,0.129879533678756,0.0892588082901554,0.0766787564766839,0.115289119170984,0.19705207253886
43,1,20,0.0528647668393782,0.0579911917098446,0.0765878238341969,0.0965243523316062,0.121302331606218,0.133456476683938,0.137376683937824,0.140458549222798,0.121317098445596,0.0819958549222798,0.0584072538860104,0.120474352331606,0.194778238341969
43,1,21,0.0626132124352332,0.0782108808290155,0.0933178756476684,0.113126165803109,0.125095077720207,0.119437823834197,0.106962176165803,0.111436787564767,0.119190155440415,0.120222020725389,0.127375388601036,0.151618134715026,0.184829015544041
43,1,22,0.038760621761658,0.0551,0.070530829015544,0.0904888601036269,0.102477720207254,0.112678497409326,0.113608031088083,0.110353367875648,0.0989310880829015,0.0886800518134715,0.0969238341968912,0.122879792746114,0.180411398963731
43,1,23,0.0842621761658031,0.121883419689119,0.12790932642487,0.146310621761658,0.161711658031088,0.173375906735751,0.166410362694301,0.162769948186528,0.133144559585492,0.0983689119170984,0.105218393782383,0.153488601036269,0.235983678756477
43,1,24,0.12415725388601,0.165953886010363,0.151918393782383,0.174011658031088,0.196568911917098,0.210403626943005,0.205863989637306,0.174950259067358,0.15049481865285,0.126239378238342,0.155125906735751,0.199380310880829,0.277914507772021
43,1,25,0.149156994818653,0.262334196891192,0.284326424870466,0.305481865284974,0.353170984455959,0.331326424870466,0.325069948186529,0.290813471502591,0.266062176165803,0.177523834196891,0.155557512953368,0.217228238341969,0.356958549222798
43,1,26,0.12509689119171,0.159721502590674,0.183577202072539,0.231546373056995,0.255135233160622,0.257036269430052,0.263,0.248309585492228,0.201514507772021,0.134954663212435,0.124277979274611,0.186873056994819,0.300948186528497
43,1,27,0.126678497409326,0.175032124352332,0.265243523316062,0.323520725388601,0.329740932642487,0.346746113989637,0.41359585492228,0.359329015544041,0.265388601036269,0.178813989637306,0.153530310880829,0.251226165803109,0.371556994818653
43,1,28,0.0838474093264249,0.103045077720207,0.118035233160622,0.111516580310881,0.123122279792746,0.13579170984456,0.148179015544041,0.133217357512953,0.112052849740933,0.107623316062176,0.116628238341969,0.129728756476684,0.195041968911917
43,1,29,0.105003626943005,0.120113730569948,0.146441968911917,0.182950777202073,0.197830829015544,0.250381347150259,0.258549222797927,0.230482642487047,0.179654663212435,0.136277979274611,0.100123834196891,0.202033937823834,0.314448186528497
43,1,30,0.101296113989637,0.204477461139896,0.197062953367876,0.22970518134715,0.260233160621762,0.255286528497409,0.274544041450777,0.241123834196891,0.198982642487047,0.16554585492228,0.151567098445596,0.187783937823834,0.33350518134715
43,1,31,0.0806841968911917,0.231260362694301,0.177621243523316,0.170929274611399,0.185831347150259,0.18055518134715,0.169315803108808,0.161763730569948,0.134892227979275,0.113070466321244,0.115826943005181,0.156628497409326,0.210598704663212
43,1,32,0.0582575129533679,0.0822896373056995,0.0812738341968912,0.0879694300518135,0.102613989637306,0.107484455958549,0.0991056994818653,0.0889082901554404,0.0772611398963731,0.076139896373057,0.099659585492228,0.133075388601036,0.156290414507772
43,1,33,0.135882642487047,0.167362694300518,0.168775388601036,0.173399481865285,0.17814378238342,0.175555699481865,0.177588860103627,0.166005699481865,0.136599740932642,0.111073316062176,0.132436787564767,0.167172020725389,0.246665544041451
43,1,34,0.0914181347150259,0.109115284974093,0.132476424870466,0.151925647668394,0.192858549222798,0.194415284974093,0.18975,0.177031347150259,0.150705958549223,0.114088082901554,0.128530829015544,0.158563212435233,0.237226424870466
43,1,35,0.0819287564766839,0.0978334196891192,0.110636269430052,0.130417357512953,0.14314170984456,0.169230569948187,0.154077202072539,0.148332383419689,0.148108808290155,0.131383678756477,0.115309067357513,0.157001554404145,0.223324870466321
43,1,36,0.116696632124352,0.161813471502591,0.152533678756477,0.156089896373057,0.164920725388601,0.161100777202073,0.160185751295337,0.149354404145078,0.144004404145078,0.108430569948187,0.121309067357513,0.14280518134715,0.210337046632124
43,1,37,0.0375419689119171,0.0565435233160622,0.0485961139896373,0.060579792746114,0.0739427461139896,0.0762044041450777,0.0736686528497409,0.0823979274611399,0.0817108808290156,0.0636360103626943,0.0717471502590674,0.0839362694300518,0.126761658031088
43,1,38,0.0468238341968912,0.0726445595854922,0.0724235751295337,0.0926663212435233,0.0653735751295337,0.0599341968911917,0.0633518134715026,0.0715834196891192,0.0751997409326425,0.0815189119170985,0.0908582901554404,0.101806476683938,0.148116580310881
43,1,39,0.117993005181347,0.130922538860104,0.134020466321244,0.152676683937824,0.169511398963731,0.167493005181347,0.156654922279793,0.145760880829016,0.119775647668394,0.103507512953368,0.103232901554404,0.170109067357513,0.250843005181347
43,1,40,0.127378497409326,0.143498186528497,0.180324611398964,0.192924611398964,0.217460362694301,0.233693523316062,0.229529015544041,0.211224611398964,0.14609481865285,0.133616321243523,0.146481088082902,0.161686010362694,0.268015544041451
43,1,41,0.11405207253886,0.179375129533679,0.258289119170984,0.286023316062176,0.270582901554404,0.272059585492228,0.263862694300518,0.233067616580311,0.203293264248705,0.164230051813472,0.143589637305699,0.213774611398964,0.304613989637306
43,1,42,0.0946588082901554,0.13210414507772,0.187402590673575,0.226317875647668,0.245481865284974,0.244935233160622,0.20959378238342,0.22790518134715,0.21730932642487,0.172252590673575,0.117724352331606,0.191512694300518,0.332326424870466
43,1,43,0.131163989637306,0.335129533678757,0.424020725388601,0.37059067357513,0.344748704663212,0.361829015544041,0.347391191709845,0.372082901554404,0.294204663212435,0.236639896373057,0.163062694300518,0.226786010362694,0.405339378238342
43,1,44,0.117552331606218,0.157901554404145,0.181740932642487,0.208033419689119,0.224533160621762,0.231193523316062,0.205901295336788,0.170131865284974,0.142428238341969,0.122171243523316,0.11870725388601,0.153611139896373,0.23789689119171
43,2,1,0.0700155440414508,0.0750300518134715,0.0933497409326425,0.120071243523316,0.14360829015544,0.153256476683938,0.149262694300518,0.145222279792746,0.12374792746114,0.107021243523316,0.11780414507772,0.159957512953368,0.210227979274611
43,2,2,0.0871401554404145,0.124030051813472,0.134586269430052,0.160521761658031,0.176075647668394,0.174032124352332,0.166308808290155,0.146885492227979,0.13460725388601,0.127479015544041,0.137533160621762,0.145877461139896,0.210231088082902
43,2,3,0.088410621761658,0.102596113989637,0.116544041450777,0.126792487046632,0.153340414507772,0.164493264248705,0.162464507772021,0.14180207253886,0.111752590673575,0.0836831606217616,0.0978608808290155,0.135664507772021,0.210333937823834
43,2,4,0.103914766839378,0.133853886010363,0.177963212435233,0.217838860103627,0.230855699481865,0.263440414507772,0.269349740932642,0.190770207253886,0.158947668393782,0.116181865284974,0.114162953367876,0.167676424870466,0.280896373056995
43,2,5,0.118667098445596,0.13510518134715,0.164223834196891,0.19885310880829,0.208136269430052,0.22055103626943,0.193979274611399,0.18104689119171,0.131019430051813,0.103615284974093,0.129680569948187,0.173919948186529,0.275611398963731
43,2,6,0.134145595854922,0.148629533678756,0.141186528497409,0.125840414507772,0.123636269430052,0.122169689119171,0.140038341968912,0.122174352331606,0.10515310880829,0.109548704663212,0.149189119170984,0.166469430051813,0.227363212435233
43,2,7,0.0751619170984456,0.126979792746114,0.134958031088083,0.156538341968912,0.181262435233161,0.184462176165803,0.165363730569948,0.160457512953368,0.139345077720207,0.107543523316062,0.128326165803109,0.153441191709845,0.240780310880829
43,2,8,0.0953069948186528,0.148174611398964,0.170350259067358,0.193822538860104,0.231633160621762,0.245458549222798,0.250260621761658,0.242880829015544,0.188702331606218,0.16025829015544,0.172789119170984,0.208383937823834,0.31560621761658
43,2,9,0.080839896373057,0.0967054404145078,0.108282901554404,0.112890414507772,0.134281088082902,0.141953367875648,0.135379274611399,0.13590829015544,0.11850621761658,0.0884341968911917,0.0989331606217617,0.123485233160622,0.215516580310881
43,2,10,0.119393005181347,0.189189119170984,0.210516062176166,0.242518134715026,0.264002590673575,0.293233160621762,0.300168393782383,0.233298445595855,0.201835751295337,0.162533419689119,0.164873834196891,0.203778497409326,0.346945595854922
43,2,11,0.0956699481865285,0.162535751295337,0.207138341968912,0.245891968911917,0.259961139896373,0.245429015544041,0.238252849740933,0.258615284974093,0.247137305699482,0.159788082901554,0.192633160621762,0.210102590673575,0.318116580310881
43,2,12,0.0997665803108808,0.187021502590674,0.202894041450777,0.256648186528497,0.292632124352332,0.286261658031088,0.307867875647668,0.264077720207254,0.227423056994819,0.159612694300518,0.157596373056995,0.233744300518135,0.353282383419689
43,2,13,0.136556735751295,0.204371502590674,0.279544041450777,0.326515544041451,0.364878238341969,0.368033678756477,0.347282383419689,0.339598445595855,0.272852331606218,0.20210621761658,0.146091450777202,0.24944378238342,0.39350518134715
43,2,14,0.134793523316062,0.139260880829016,0.163847409326425,0.174413989637306,0.190795077720207,0.199366839378238,0.194033419689119,0.16855,0.14240829015544,0.085110103626943,0.105104922279793,0.156006735751295,0.255599481865285
43,2,15,0.0693023316062176,0.0874751295336788,0.106449740932642,0.105140155440415,0.103726424870466,0.104774352331606,0.0970743523316062,0.0948212435233161,0.0982678756476684,0.10384067357513,0.115168911917098,0.136141191709845,0.174909585492228
