Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Mode 20
0.025198578882328713,-0.09873910504574258,0.1795427511240452,-0.2678385122226988,0.34120960603754835,-0.4469655484393229,0.521252710115966,0.6264926541401955,-0.6772758091289541,0.815379904017183,0.8089932870467991,0.8308195910846108,-0.8952684865989629,-0.8548990735627953,0.697428154445244,0.6153020551019788,0.5516209538236134,-0.7857380840065581,0.8207517181998017,0.607168595676381
0.06564396539887409,-0.2483173648809395,0.43664200375554535,-0.6157121135326914,0.7296690839635388,-0.8698642095823115,0.9049896996304211,0.9400718931194241,-0.8482741959366258,0.8077239319394569,0.5876766894521143,0.3809639736478414,-0.1850864933693593,0.03546870206761151,-0.18815767350205465,-0.27673877017891435,-0.3540613864090689,0.62883193740248,-0.8084257370436778,-0.9031130147341331
0.11229850336399835,-0.40638810188088903,0.6757737396105303,-0.8671215252056611,0.8982211904281255,-0.8810425148607572,0.6884504694962463,0.430558142668606,-0.0874046307192344,-0.27551305500553747,-0.550124789621184,-0.7438754452263867,0.8718360818658966,0.7994508865574576,-0.5541035867291693,-0.37820761626396027,-0.19477209798979378,0.06593818758803602,0.2391197138545386,1.0
0.1618464231772621,-0.5545342474641521,0.848012628208485,-0.9348317673203633,0.7467312141869963,-0.4264581002039634,-0.02267180784988465,-0.47831118544382306,0.7651675148265624,-0.9545046481189381,-0.7571567135282685,-0.432095251293076,0.04236816360756546,-0.3482529603043132,0.5229744362318157,0.5679223185627449,0.5385217099790164,-0.6995180492374886,0.5006712320734744,-0.8561574853988628
0.21321982699437045,-0.6844446366906733,0.930043615198737,-0.7976334360014036,0.31862547944780034,0.2739736355483599,-0.7425447699584128,-0.9648183450314878,0.7303513953723981,-0.2671497969594254,0.3346715790200085,0.7548118157745909,-0.9215503587067922,-0.6829790171176146,0.23195202001519968,-0.08197119684630104,-0.34878443983660096,0.7533045460393281,-0.9209766966740836,0.5501803970781811
0.27034189207744064,-0.7972186776823755,0.8952898577830312,-0.43102655074271906,-0.30106720809975623,0.8876534685682087,-0.906444096383683,-0.42742322219095663,-0.3336748053648387,0.9594590059401952,0.9032084925950491,0.3770688279731385,0.33673406006397716,0.8542548622614884,-0.793018219481192,-0.5328380927951615,-0.12854797054842995,-0.3567821127322749,1.0,-0.28529337543735206
0.32995022655499107,-0.8737555060521516,0.7302927380320043,0.07567390541541581,-0.8109306334146,0.9384657508154567,-0.25144436643082546,0.6393454317748564,-0.9676660146356291,0.564725475719032,-0.35122201817979676,-0.8977524260390488,0.74992623994534,-0.03838310632554144,0.6483619953324768,0.7798992193380067,0.5445467413302872,-0.1508453106289771,-0.9642194728282171,0.1474750092642482
0.39024097212687076,-0.90736134841505,0.4618236090641809,0.5681157160123202,-0.955770455145426,0.3722835964223074,0.6323346732815357,0.9618855496415252,-0.20324119173609112,-0.8121958586434875,-0.8785035980048996,-0.05765339945093428,-0.8135306997111712,-0.8128681207436039,0.032354846086073426,-0.5326895881358277,-0.7267721228224836,0.6177282668575558,0.8668213843737173,-0.0758959039519123
0.4504359467252506,-0.8955670422677365,0.12851072425169632,0.9073219228819838,-0.663889622187369,-0.4397950842440259,0.9459211308031201,0.15699451884321036,0.8542944426693269,-0.7625432090478906,0.40263534210758367,0.9161008093663273,-0.22684011925836206,0.7840933492852322,-0.6848244970979305,-0.053574743407574406,0.5959255764288109,-0.9220367945161195,-0.7102098256031059,0.038242134482782145
0.5102224358094192,-0.8385239815155251,-0.22421765704838068,1.0,-0.06317413854682671,-0.9642587874891867,0.40303378675534496,-0.8442646015559667,0.6673589625692622,0.6380717857502431,0.8635058407676767,-0.2833239075801782,0.9707483151650672,0.08748427817657525,0.7817462185665189,0.6102427713669516,-0.21674654515203817,1.0,0.515586471664748,-0.018137351857282834
