rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
43,1,1,0.089390414507772,0.140748704663212,0.137406994818653,0.168776683937824,0.213643523316062,0.238241450777202,0.278953367875648,0.329448186528497,0.380375647668394
43,1,2,0.111027979274611,0.178663212435233,0.220144559585492,0.193631606217617,0.253752849740933,0.292961139896373,0.314670984455959,0.343953367875648,0.438113989637306
43,1,3,0.112646632124352,0.249626424870466,0.186284455958549,0.220025647668394,0.237592487046632,0.242285751295337,0.283562176165803,0.302567357512953,0.35809067357513
43,1,4,0.13240103626943,0.156719170984456,0.194711398963731,0.180555440414508,0.198024611398964,0.228564766839378,0.261458549222798,0.281082901554404,0.359080310880829
43,1,5,0.151197409326425,0.344507772020725,0.33169170984456,0.328380829015544,0.317111398963731,0.36609585492228,0.414704663212435,0.486183937823834,0.587155440414508
43,1,6,0.170918911917098,0.242595336787565,0.228069689119171,0.247697150259067,0.247492487046632,0.263867875647668,0.332795336787565,0.230947409326425,0.312142487046632
43,1,7,0.0957660621761658,0.227280310880829,0.141469170984456,0.147510880829016,0.169620466321244,0.194245077720207,0.21934378238342,0.255583160621762,0.31970725388601
43,1,8,0.121433678756477,0.222202590673575,0.341222797927461,0.332769430051814,0.351365284974093,0.427743523316062,0.444007772020725,0.44219170984456,0.546772020725389
43,1,9,0.103000518134715,0.274593264248705,0.28330829015544,0.294515544041451,0.282215025906736,0.276251295336788,0.348248704663212,0.384764248704663,0.432743523316062
43,1,10,0.152122538860104,0.180709844559586,0.187935492227979,0.182963212435233,0.218725647668394,0.25230103626943,0.319834196891192,0.334357512953368,0.406139896373057
43,1,11,0.121648445595855,0.365069948186528,0.429720207253886,0.390455958549223,0.356878238341969,0.367849740932643,0.466753886010363,0.38249481865285,0.479002590673575
43,1,12,0.127115544041451,0.210496113989637,0.209556476683938,0.262419689119171,0.282689119170984,0.342269430051813,0.408212435233161,0.468795336787565,0.541474093264249
43,1,13,0.173991191709845,0.385997409326425,0.363709844559585,0.680020725388601,0.482668393782383,0.573689119170984,0.87169170984456,0.804240932642487,0.881593264248705
43,1,14,0.17174481865285,0.28799481865285,0.286919689119171,0.462411917098446,0.43550518134715,0.448217616580311,0.552352331606218,0.567766839378238,0.648487046632124
43,1,15,0.088300518134715,0.0950075129533679,0.103859067357513,0.12105103626943,0.142694041450777,0.162110103626943,0.183422020725389,0.208173056994819,0.228808031088083
43,1,16,0.0769365284974093,0.0783049222797927,0.0954844559585492,0.110279792746114,0.120076683937824,0.130436528497409,0.145335751295337,0.174470984455959,0.202804922279793
43,1,17,0.0709575129533679,0.2281,0.213860362694301,0.201373056994819,0.233369689119171,0.221345595854922,0.306427461139896,0.306582901554404,0.314248704663212
43,1,18,0.0813632124352332,0.359536269430052,0.324448186528497,0.289028497409326,0.30119170984456,0.304134715025907,0.320593264248705,0.371152849740933,0.421137305699482
43,1,19,0.0983427461139896,0.103524352331606,0.10209896373057,0.103547668393782,0.134092487046632,0.146925129533679,0.17844792746114,0.227773834196891,0.310937823834197
43,1,20,0.0673567357512953,0.112734455958549,0.0972841968911917,0.102847409326425,0.13305,0.156161917098446,0.206361917098446,0.258896632124352,0.318611398963731
43,1,21,0.0797774611398964,0.083800518134715,0.0899645077720207,0.097889378238342,0.119166580310881,0.138902849740933,0.163527461139896,0.195428238341969,0.227871502590674
43,1,22,0.0493860103626943,0.0804963730569948,0.0893380829015544,0.114578756476684,0.154270466321244,0.189785233160622,0.224239378238342,0.263727979274611,0.333839378238342
43,1,23,0.107361139896373,0.467222797927461,0.336137305699482,0.307168393782383,0.300569948186528,0.355225388601036,0.446453367875648,0.53530310880829,0.612831606217617
43,1,24,0.158233678756477,0.445108808290155,0.636313471502591,0.815341968911917,0.611854922279793,0.525997409326425,0.603655440414508,0.59580310880829,0.626823834196891
43,1,25,0.19004585492228,0.314743523316062,0.389360103626943,0.328367875647668,0.503264248704663,0.53210621761658,0.676673575129534,0.780339378238342,0.820080310880829
43,1,26,0.159307512953368,0.28539378238342,0.337867875647668,0.444339378238342,0.395316062176166,0.385727979274611,0.442733160621762,0.498772020725389,0.534466321243523
43,1,27,0.16140518134715,0.215251295336788,0.196467875647668,0.206505958549223,0.22230932642487,0.235481865284974,0.29319689119171,0.355023316062176,0.454124352331606
43,1,28,0.106832642487047,0.19455725388601,0.255659067357513,0.201997409326425,0.246133419689119,0.30040932642487,0.324427461139896,0.374150259067357,0.429463730569948
43,1,29,0.133788601036269,0.23635207253886,0.232833160621762,0.253237823834197,0.240870725388601,0.266453367875648,0.334722797927461,0.383321243523316,0.511023316062176
43,1,30,0.125744559585492,0.260826424870466,0.292544041450777,0.315658031088083,0.305186528497409,0.323839378238342,0.362914507772021,0.421059585492228,0.578360103626943
43,1,31,0.102802331606218,0.139663730569948,0.135283678756477,0.160920725388601,0.183968134715026,0.194720984455959,0.225288082901554,0.232972020725389,0.27969689119171
43,1,32,0.0742277202072539,0.141500518134715,0.146466580310881,0.158737305699482,0.158132901554404,0.190686010362694,0.242789896373057,0.229357772020725,0.273261658031088
43,1,33,0.173132124352332,0.220118652849741,0.226181347150259,0.266787564766839,0.250323834196891,0.289082901554404,0.284458549222798,0.316448186528497,0.370176165803109
43,1,34,0.115784974093264,0.25584481865285,0.277945595854922,0.280810880829016,0.308683937823834,0.304727979274611,0.366528497409326,0.380787564766839,0.451134715025907
43,1,35,0.104388082901554,0.164676424870466,0.20945518134715,0.239634974093264,0.253174093264249,0.272463730569948,0.288056994818653,0.311854922279793,0.395663212435233
43,1,36,0.148687046632124,0.225428238341969,0.199819689119171,0.267857512953368,0.306481865284974,0.366746113989637,0.397518134715026,0.45469689119171,0.555867875647668
43,1,37,0.0478334196891192,0.0520860103626943,0.0643660621761658,0.0799391191709845,0.0958974093264249,0.111575388601036,0.12655725388601,0.147933678756477,0.180016839378238
43,1,38,0.0596598445595855,0.0663836787564767,0.0775137305699482,0.0872717616580311,0.0935064766839378,0.0960222797927461,0.105435233160622,0.124272020725389,0.160058031088083
43,1,39,0.150338601036269,0.254337823834197,0.280528497409326,0.307953367875648,0.319567357512953,0.329422279792746,0.34190414507772,0.363673575129534,0.469251295336788
43,1,40,0.16229689119171,0.285943005181347,0.361937823834197,0.231854663212435,0.264152849740933,0.270331606217617,0.288769430051813,0.336222797927461,0.391119170984456
43,1,41,0.145317357512953,0.345108808290155,0.346,0.33359585492228,0.359764248704663,0.354974093264249,0.393839378238342,0.467448186528497,0.570419689119171
43,1,42,0.120607772020725,0.228070207253886,0.295730569948187,0.295233160621762,0.251479533678756,0.26620207253886,0.286891191709845,0.367779792746114,0.467378238341969
43,1,43,0.167119948186529,0.273165803108808,0.284782383419689,0.374642487046632,0.354699481865285,0.401119170984456,0.517611398963731,0.514119170984456,0.548253886010363
43,1,44,0.149776943005181,0.305380829015544,0.292997409326425,0.486132124352332,0.404655440414508,0.398367875647668,0.51489378238342,0.543479274611399,0.574512953367876
43,2,1,0.089390414507772,0.140748704663212,0.137406994818653,0.168776683937824,0.213643523316062,0.238241450777202,0.278953367875648,0.329448186528497,0.380375647668394
43,2,2,0.111027979274611,0.178663212435233,0.220144559585492,0.193631606217617,0.253752849740933,0.292961139896373,0.314670984455959,0.343953367875648,0.438113989637306
43,2,3,0.112646632124352,0.249626424870466,0.186284455958549,0.220025647668394,0.237592487046632,0.242285751295337,0.283562176165803,0.302567357512953,0.35809067357513
43,2,4,0.13240103626943,0.156719170984456,0.194711398963731,0.180555440414508,0.198024611398964,0.228564766839378,0.261458549222798,0.281082901554404,0.359080310880829
43,2,5,0.151197409326425,0.344507772020725,0.33169170984456,0.328380829015544,0.317111398963731,0.36609585492228,0.414704663212435,0.486183937823834,0.587155440414508
43,2,6,0.170918911917098,0.242595336787565,0.228069689119171,0.247697150259067,0.247492487046632,0.263867875647668,0.332795336787565,0.230947409326425,0.312142487046632
43,2,7,0.0957660621761658,0.227280310880829,0.141469170984456,0.147510880829016,0.169620466321244,0.194245077720207,0.21934378238342,0.255583160621762,0.31970725388601
43,2,8,0.121433678756477,0.222202590673575,0.341222797927461,0.332769430051814,0.351365284974093,0.427743523316062,0.444007772020725,0.44219170984456,0.546772020725389
43,2,9,0.103000518134715,0.274593264248705,0.28330829015544,0.294515544041451,0.282215025906736,0.276251295336788,0.348248704663212,0.384764248704663,0.432743523316062
43,2,10,0.152122538860104,0.180709844559586,0.187935492227979,0.182963212435233,0.218725647668394,0.25230103626943,0.319834196891192,0.334357512953368,0.406139896373057
43,2,11,0.121648445595855,0.365069948186528,0.429720207253886,0.390455958549223,0.356878238341969,0.367849740932643,0.466753886010363,0.38249481865285,0.479002590673575
