rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
43,1,1,0.0717834196891192,0.132386269430052,0.135880051813472,0.148506994818653,0.149422020725389,0.127617875647668,0.107752590673575,0.130812176165803,0.188411139896373
43,1,2,0.0891588082901554,0.122323834196891,0.165009844559586,0.186868134715026,0.170160880829016,0.127347668393782,0.104007772020725,0.130219170984456,0.205013212435233
43,1,3,0.0904585492227979,0.108485233160622,0.137723056994819,0.180634196891192,0.165629015544041,0.132373575129534,0.0780870466321244,0.0982626943005181,0.185026165803109
43,1,4,0.106322020725389,0.140183678756477,0.185573834196891,0.24400414507772,0.239795336787565,0.174428756476684,0.0972950777202073,0.116737823834197,0.241078497409326
43,1,5,0.121416062176166,0.185201813471503,0.212073056994819,0.213875388601036,0.20989585492228,0.149454922279793,0.11264481865285,0.131383937823834,0.232643264248705
43,1,6,0.13725310880829,0.134485233160622,0.12994792746114,0.15159896373057,0.150008031088083,0.124471502590674,0.11590414507772,0.151053367875648,0.230279792746114
43,1,7,0.0769031088082902,0.132899481865285,0.133071243523316,0.146721761658031,0.12955932642487,0.137783937823834,0.115455958549223,0.121002849740933,0.191704663212435
43,1,8,0.0975150259067357,0.146983678756477,0.191229274611399,0.238249222797927,0.221910880829016,0.194205699481865,0.125915025906736,0.158407772020725,0.274694300518135
43,1,9,0.0827126943005181,0.0959031088082902,0.119239896373057,0.14359067357513,0.133602849740933,0.147133419689119,0.0906015544041451,0.0920950777202072,0.173333937823834
43,1,10,0.122159067357513,0.150320466321244,0.201545595854922,0.223652590673575,0.240952849740933,0.209655958549223,0.160695077720207,0.235934455958549,0.283481865284974
43,1,11,0.0978862694300518,0.192236010362694,0.237456735751295,0.249111917098446,0.273886010362694,0.231176165803109,0.167909585492228,0.143688341968912,0.303849740932643
43,1,12,0.102077720207254,0.157291968911917,0.190710621761658,0.254568393782383,0.255661917098446,0.205049740932642,0.146901813471503,0.155161398963731,0.267468911917098
43,1,13,0.139720207253886,0.295572538860104,0.305396373056995,0.372041450777202,0.361865284974093,0.270316062176166,0.159381088082902,0.165830310880829,0.353769430051813
43,1,14,0.137916321243523,0.161117098445596,0.181401813471503,0.214392227979275,0.220162953367876,0.149535751295337,0.0945676165803109,0.122529533678756,0.227369170984456
43,1,15,0.0709080310880829,0.103751295336788,0.0989922279792746,0.106219948186529,0.113743523316062,0.109057512953368,0.0971862694300518,0.115200518134715,0.165341968911917
43,1,16,0.0617823834196891,0.107973834196891,0.112767875647668,0.0924906735751295,0.0919246113989637,0.0904373056994819,0.0766590673575129,0.10479792746114,0.135039378238342
43,1,17,0.0569810880829016,0.103651813471503,0.0949479274611399,0.0900533678756477,0.102148186528497,0.0717914507772021,0.100628497409326,0.12144481865285,0.139146632124352
43,1,18,0.0653370466321243,0.167905440414508,0.201050518134715,0.198720725388601,0.200578238341969,0.168245336787565,0.123467098445596,0.134421761658031,0.200586010362694
43,1,19,0.0789722797927461,0.0947437823834197,0.149304663212435,0.193070725388601,0.23034067357513,0.188132642487047,0.108429533678756,0.109522797927461,0.212429274611399
43,1,20,0.054089378238342,0.072160103626943,0.113628756476684,0.137766839378238,0.148747409326425,0.129340414507772,0.0772779792746114,0.0756305699481865,0.178898704663212
43,1,21,0.0640637305699482,0.0831676165803109,0.104037305699482,0.115945595854922,0.120018393782383,0.121718134715026,0.137162694300518,0.166528756476684,0.201380051813471
43,1,22,0.0396585492227979,0.0648432642487047,0.095810103626943,0.111917875647668,0.111499222797927,0.0925240932642487,0.0937209844559585,0.112463212435233,0.167488601036269
43,1,23,0.0862142487046632,0.111648186528497,0.143297150259067,0.176154404145078,0.165891450777202,0.137586010362694,0.0922152849740933,0.117619689119171,0.209384974093264
43,1,24,0.127066580310881,0.170170725388601,0.199679274611399,0.181078756476684,0.187459585492228,0.179796632124352,0.161033937823834,0.212434715025907,0.277411917098446
43,1,25,0.152612435233161,0.271082901554404,0.300930051813472,0.328391191709845,0.302875647668394,0.248929792746114,0.178575129533679,0.177746373056995,0.301287564766839
43,1,26,0.127995077720207,0.151978756476684,0.184259067357513,0.231548186528497,0.237751295336788,0.212126683937824,0.10244170984456,0.117134974093264,0.211027461139896
43,1,27,0.129613212435233,0.238278756476684,0.323834196891192,0.406559585492228,0.401036269430052,0.331603626943005,0.240643005181347,0.180693523316062,0.305585492227979
43,1,28,0.085789896373057,0.156019430051813,0.15365725388601,0.159744041450777,0.163404922279793,0.144338601036269,0.113618911917098,0.120039119170984,0.164928238341969
43,1,29,0.107436269430052,0.169584196891192,0.215913989637306,0.223687305699482,0.250044041450777,0.202667098445596,0.133526683937824,0.123591450777202,0.263608808290155
43,1,30,0.102309844559585,0.148616580310881,0.216388601036269,0.257803886010363,0.269269430051813,0.213049740932642,0.134494041450777,0.119029533678756,0.254418134715026
43,1,31,0.0825533678756477,0.10500621761658,0.120003367875648,0.144760621761658,0.149698704663212,0.134675129533679,0.0961950777202073,0.12579689119171,0.198003626943005
43,1,32,0.0596072538860104,0.109037823834197,0.100205699481865,0.111540414507772,0.0923585492227979,0.0865098445595855,0.0818481865284974,0.110922020725389,0.158666839378238
43,1,33,0.139030310880829,0.14849689119171,0.155565025906736,0.180688082901554,0.171046113989637,0.157508031088083,0.10554481865285,0.151875129533679,0.235018652849741
43,1,34,0.0935357512953368,0.134632901554404,0.144000777202073,0.203993005181347,0.177380569948187,0.159194041450777,0.106374611398964,0.124036787564767,0.222019430051813
43,1,35,0.0838266839378238,0.108283419689119,0.114368911917098,0.13395932642487,0.156603626943005,0.137570725388601,0.120826424870466,0.130261917098446,0.194922797927461
43,1,36,0.1194,0.137230569948187,0.173874611398964,0.19530207253886,0.188350518134715,0.136746373056995,0.0888453367875648,0.106296113989637,0.190586010362694
43,1,37,0.0384116580310881,0.0481474093264249,0.071140932642487,0.0780160621761658,0.083780829015544,0.0762906735751295,0.0615266839378238,0.0784209844559585,0.107816062176166
43,1,38,0.0479085492227979,0.0639590673575129,0.0697683937823834,0.112457512953368,0.073040932642487,0.0676051813471503,0.080379274611399,0.109331347150259,0.147712694300518
43,1,39,0.120726424870466,0.163215803108808,0.187274352331606,0.176946632124352,0.220440155440415,0.158768393782383,0.12074170984456,0.158748445595855,0.237173575129534
43,1,40,0.130329533678756,0.154267616580311,0.147520466321244,0.177833937823834,0.191590414507772,0.187095077720207,0.128481606217617,0.137137305699482,0.22969792746114
43,1,41,0.116694300518135,0.242437564766839,0.256841191709845,0.242720207253886,0.239982383419689,0.243977979274611,0.16520103626943,0.165519430051813,0.290790155440415
43,1,42,0.0968518134715026,0.19199274611399,0.208885233160622,0.203838860103627,0.198022020725389,0.195773316062176,0.217062694300518,0.141256994818653,0.222222020725389
43,1,43,0.134202331606218,0.286759067357513,0.294665803108808,0.312730569948187,0.344375647668394,0.323727979274611,0.264126943005181,0.198917875647668,0.321437823834197
43,1,44,0.120275388601036,0.215342227979275,0.216827202072539,0.218205958549223,0.195179533678756,0.138318393782383,0.0960613989637306,0.144126424870466,0.209493264248705
43,2,1,0.0717834196891192,0.132386269430052,0.135880051813472,0.148506994818653,0.149422020725389,0.127617875647668,0.107752590673575,0.130812176165803,0.188411139896373
43,2,2,0.0891588082901554,0.122323834196891,0.165009844559586,0.186868134715026,0.170160880829016,0.127347668393782,0.104007772020725,0.130219170984456,0.205013212435233
43,2,3,0.0904585492227979,0.108485233160622,0.137723056994819,0.180634196891192,0.165629015544041,0.132373575129534,0.0780870466321244,0.0982626943005181,0.185026165803109
43,2,4,0.106322020725389,0.140183678756477,0.185573834196891,0.24400414507772,0.239795336787565,0.174428756476684,0.0972950777202073,0.116737823834197,0.241078497409326
43,2,5,0.121416062176166,0.185201813471503,0.212073056994819,0.213875388601036,0.20989585492228,0.149454922279793,0.11264481865285,0.131383937823834,0.232643264248705
43,2,6,0.13725310880829,0.134485233160622,0.12994792746114,0.15159896373057,0.150008031088083,0.124471502590674,0.11590414507772,0.151053367875648,0.230279792746114
43,2,7,0.0769031088082902,0.132899481865285,0.133071243523316,0.146721761658031,0.12955932642487,0.137783937823834,0.115455958549223,0.121002849740933,0.191704663212435
43,2,8,0.0975150259067357,0.146983678756477,0.191229274611399,0.238249222797927,0.221910880829016,0.194205699481865,0.125915025906736,0.158407772020725,0.274694300518135
43,2,9,0.0827126943005181,0.0959031088082902,0.119239896373057,0.14359067357513,0.133602849740933,0.147133419689119,0.0906015544041451,0.0920950777202072,0.173333937823834
43,2,10,0.122159067357513,0.150320466321244,0.201545595854922,0.223652590673575,0.240952849740933,0.209655958549223,0.160695077720207,0.235934455958549,0.283481865284974
43,2,11,0.0978862694300518,0.192236010362694,0.237456735751295,0.249111917098446,0.273886010362694,0.231176165803109,0.167909585492228,0.143688341968912,0.303849740932643
43,2,12,0.102077720207254,0.157291968911917,0.190710621761658,0.254568393782383,0.255661917098446,0.205049740932642,0.146901813471503,0.155161398963731,0.267468911917098
43,2,13,0.139720207253886,0.295572538860104,0.305396373056995,0.372041450777202,0.361865284974093,0.270316062176166,0.159381088082902,0.165830310880829,0.353769430051813
43,2,14,0.137916321243523,0.161117098445596,0.181401813471503,0.214392227979275,0.220162953367876,0.149535751295337,0.0945676165803109,0.122529533678756,0.227369170984456
43,2,15,0.0709080310880829,0.103751295336788,0.0989922279792746,0.106219948186529,0.113743523316062,0.109057512953368,0.0971862694300518,0.115200518134715,0.165341968911917
43,2,16,0.0617823834196891,0.107973834196891,0.112767875647668,0.0924906735751295,0.0919246113989637,0.0904373056994819,0.0766590673575129,0.10479792746114,0.135039378238342
43,2,17,0.0569810880829016,0.103651813471503,0.0949479274611399,0.0900533678756477,0.102148186528497,0.0717914507772021,0.100628497409326,0.12144481865285,0.139146632124352
43,2,18,0.0653370466321243,0.167905440414508,0.201050518134715,0.198720725388601,0.200578238341969,0.168245336787565,0.123467098445596,0.134421761658031,0.200586010362694
43,2,19,0.0789722797927461,0.0947437823834197,0.149304663212435,0.193070725388601,0.23034067357513,0.188132642487047,0.108429533678756,0.109522797927461,0.212429274611399
43,2,20,0.054089378238342,0.072160103626943,0.113628756476684,0.137766839378238,0.148747409326425,0.129340414507772,0.0772779792746114,0.0756305699481865,0.178898704663212
43,2,21,0.0640637305699482,0.0831676165803109,0.104037305699482,0.115945595854922,0.120018393782383,0.121718134715026,0.137162694300518,0.166528756476684,0.201380051813471
43,2,22,0.0396585492227979,0.0648432642487047,0.095810103626943,0.111917875647668,0.111499222797927,0.0925240932642487,0.0937209844559585,0.112463212435233,0.167488601036269
43,2,23,0.0862142487046632,0.111648186528497,0.143297150259067,0.176154404145078,0.165891450777202,0.137586010362694,0.0922152849740933,0.117619689119171,0.209384974093264
43,2,24,0.127066580310881,0.170170725388601,0.199679274611399,0.181078756476684,0.187459585492228,0.179796632124352,0.161033937823834,0.212434715025907,0.277411917098446
