sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12,story_13,story_14,story_15,story_16,story_17,story_18,story_19,story_20
0.038,43,1,14,0.000440402777777778,0.000688549358974359,0.000819038461538462,0.00088876282051282,0.000927410256410257,0.000950070512820513,0.000956935897435898,0.000948358974358975,0.000926346153846155,0.000896089743589744,0.000870320512820512,0.00086474358974359,0.000908333333333333,0.000918846153846154,0.000891346153846153,0.000863397435897436,0.000863910256410255,0.00081397435897436,0.000703461538461541,0.000584871794871795
0.038,43,1,15,0.000585961111111111,0.000896705128205128,0.00102855128205128,0.00106424358974359,0.00105584615384615,0.00103898076923077,0.00101073076923077,0.000967570512820513,0.000917628205128204,0.000907512820512821,0.000923993589743589,0.000940961538461538,0.000989679487179487,0.00104333333333333,0.00110512820512821,0.00116185897435898,0.00127326923076923,0.00126576923076923,0.00109583333333333,0.000870833333333333
0.038,43,1,16,0.000564577777777778,0.000851820512820513,0.000968685897435897,0.00102566666666667,0.00102207051282051,0.00102522435897436,0.00102024358974359,0.000997371794871795,0.00108586538461538,0.00114985256410256,0.00118814102564103,0.00122076923076923,0.00129487179487179,0.00134134615384615,0.00134935897435898,0.00140544871794872,0.00147615384615384,0.00141775641025641,0.00120685897435897,0.000987756410256411
0.038,43,1,17,0.000643816666666667,0.000955653846153846,0.00104384615384615,0.00100699358974359,0.000948576923076923,0.000924480769230769,0.000887,0.000814416666666667,0.000894333333333334,0.00098726282051282,0.0011031217948718,0.00126226282051282,0.00145955128205128,0.00154039102564103,0.00152955128205128,0.00158333333333333,0.00166314102564103,0.00159871794871795,0.00136185897435897,0.00111608974358974
0.038,43,1,18,0.000755733333333333,0.00106610256410256,0.00114525641025641,0.00108146153846154,0.00129901282051282,0.00148247435897436,0.00155086538461538,0.0014875,0.00128891025641026,0.00114551282051282,0.00111361538461538,0.00133116538461538,0.00166108333333333,0.00182214743589744,0.00209361538461538,0.00244947435897436,0.00285,0.00283416666666667,0.00233185897435898,0.0017773717948718
0.038,43,1,19,0.000639933333333333,0.000977967948717949,0.0011370641025641,0.00119405128205128,0.00117967307692308,0.0011313782051282,0.00111223717948718,0.0011298141025641,0.00113974358974359,0.00114153846153846,0.00113692307692308,0.00114461538461539,0.0012399358974359,0.00127814102564103,0.00123839743589744,0.00119128205128205,0.00117346153846154,0.00108935897435897,0.000932884615384615,0.000787243589743589
0.038,43,1,20,0.000503926666666667,0.000779860256410256,0.000910288461538462,0.000961525641025641,0.000962320512820513,0.000949166666666666,0.00093774358974359,0.000923884615384615,0.000909967948717948,0.000899615384615385,0.000897500000000001,0.000916602564102564,0.000982435897435897,0.00101019230769231,0.000983205128205129,0.000945961538461538,0.000931410256410255,0.000881217948717949,0.000751410256410254,0.000649230769230769
0.038,43,1,21,0.000446108333333333,0.000677464743589744,0.00077073717948718,0.000775076923076923,0.000727807692307692,0.000742269230769231,0.000734974358974359,0.000738378205128205,0.000760756410256411,0.000771314102564103,0.000774282051282051,0.000787134615384616,0.000940820512820513,0.00107396794871795,0.00114045512820513,0.00118120512820513,0.00124291666666667,0.00119198717948718,0.00100814102564103,0.000796025641025641
0.038,43,1,22,0.000544050555555556,0.000825005769230769,0.000936346153846154,0.000956224358974359,0.000917660256410257,0.00086101282051282,0.000859942307692308,0.000832378205128205,0.000839397435897436,0.000911051282051282,0.000988634615384615,0.00109248076923077,0.00126083333333333,0.00137769230769231,0.00141339743589744,0.0014250641025641,0.00146224358974359,0.00138730769230769,0.00117782051282051,0.000969935897435898
0.038,43,1,23,0.000807494444444444,0.00119932051282051,0.00130667307692308,0.00130028846153846,0.0012145,0.00109487179487179,0.00103663461538462,0.00107728205128205,0.0011023141025641,0.00129803205128205,0.00149542307692308,0.00166135897435897,0.00188290384615385,0.00198019230769231,0.00194608974358974,0.0018775641025641,0.00185397435897436,0.00174634615384616,0.00147038461538461,0.00118852564102564
0.038,43,1,24,0.000713227777777778,0.00107180769230769,0.0012028141025641,0.00120009615384615,0.00115892948717949,0.00112237820512821,0.00106917307692308,0.00101912820512821,0.000975019230769231,0.000947602564102564,0.00108603205128205,0.00120996153846154,0.00137603846153846,0.00143676923076923,0.00137314102564103,0.00133976282051282,0.00139088461538462,0.00132801282051282,0.00111961538461538,0.000895320512820513
0.038,43,1,25,0.000527352777777778,0.000793907051282051,0.000871205128205128,0.000871044871794872,0.000912397435897436,0.000944089743589744,0.000970737179487179,0.00099376923076923,0.00101057692307692,0.00102192307692308,0.00103019230769231,0.00105064102564103,0.00112589743589744,0.00125858974358974,0.00131429487179487,0.00132903846153846,0.00135576923076923,0.00127365384615385,0.00107769230769231,0.000870256410256409
0.038,43,1,26,0.000448533888888889,0.000708178846153846,0.000853269230769231,0.000931512820512821,0.000964807692307692,0.000979673076923077,0.00098125641025641,0.000971737179487179,0.000952820512820514,0.000929551282051283,0.000911089743589743,0.000903076923076922,0.000940064102564102,0.000936346153846155,0.000885705128205129,0.000829102564102564,0.000795769230769232,0.000729615384615385,0.000635961538461537,0.000546089743589743
0.038,43,1,27,0.000488644444444444,0.000714221153846154,0.000844070512820513,0.000921410256410256,0.000996314102564103,0.00100375,0.00106646153846154,0.00112810256410256,0.00115892307692308,0.00116125,0.00114814102564103,0.00113234615384615,0.00121171794871795,0.00134692948717949,0.00139480769230769,0.00143410256410256,0.00152583333333333,0.00151576923076923,0.00133307692307692,0.00109602564102564
0.038,43,1,28,0.00137743888888889,0.00223435256410256,0.00249970512820513,0.0022005641025641,0.00181378205128205,0.00146089743589744,0.00119121794871795,0.00104852564102564,0.00137354487179487,0.00165108974358974,0.00189296794871795,0.00213991282051282,0.00253041666666667,0.00285859615384615,0.00309246153846154,0.00360064743589744,0.00423238461538462,0.00417878205128205,0.00330333333333333,0.00234320512820513
0.038,43,1,29,0.000605661111111111,0.000935666666666667,0.00108757051282051,0.00113680128205128,0.00112321794871795,0.00109482692307692,0.00104753846153846,0.000985384615384616,0.00091275641025641,0.000901121794871795,0.000954788461538462,0.00105757692307692,0.00122576282051282,0.00132551282051282,0.00133160256410256,0.00130826923076923,0.00131884615384615,0.00124410256410256,0.00106294871794872,0.000866089743589744
0.038,43,1,30,0.000830377777777778,0.00122335897435897,0.00132355769230769,0.00126115384615385,0.00111935256410256,0.00097825641025641,0.000852634615384615,0.000846525641025641,0.000955679487179487,0.00105516025641026,0.00124055576923077,0.00143025576923077,0.00169267948717949,0.00186270512820513,0.0018904358974359,0.00185653846153846,0.00200805769230769,0.00196495512820513,0.00166121794871795,0.00128967948717949
0.038,43,1,31,0.000617711111111111,0.000958403846153846,0.00112386538461538,0.00117969230769231,0.0011644358974359,0.0011136282051282,0.00103316025641026,0.000985634615384616,0.000975064102564102,0.000962948717948718,0.000942564102564103,0.000929102564102565,0.000954871794871795,0.00104105769230769,0.0010946217948718,0.00110692307692308,0.00113185897435897,0.00107679487179487,0.000942307692307692,0.000765256410256411
0.038,43,1,32,0.000540276111111111,0.000842019871794872,0.000995480769230769,0.00106178846153846,0.00107307692307692,0.00106658333333333,0.00105532051282051,0.00104314102564103,0.00102807692307692,0.00100916666666667,0.000988717948717948,0.000984551282051283,0.00104378205128205,0.00107602564102564,0.00106237179487179,0.00105679487179487,0.00110205128205128,0.00104923076923077,0.000886217948717949,0.000704358974358974
0.038,43,1,33,0.000512561666666667,0.000789853205128205,0.000916378205128205,0.000950903846153847,0.000925775641025641,0.000935115384615384,0.000973019230769231,0.000983570512820512,0.000988025641025641,0.00103601923076923,0.00105285897435898,0.00105948717948718,0.00109923076923077,0.00107480769230769,0.00102814102564103,0.00103044871794872,0.00104923076923077,0.000985448717948718,0.000834679487179487,0.000689743589743588
0.038,43,1,34,0.000471503333333333,0.000744124358974359,0.000891615384615385,0.000962666666666667,0.000980910256410256,0.00097673717948718,0.000958846153846153,0.000930564102564103,0.000894038461538461,0.000851346153846154,0.000824461538461539,0.000855,0.000928076923076923,0.000955064102564104,0.000925833333333332,0.000891666666666667,0.000905705128205128,0.000856282051282052,0.00073275641025641,0.000618012820512821
0.038,43,1,35,0.000514142777777778,0.000799033974358974,0.000936051282051282,0.000980519230769231,0.000963410256410256,0.000953519230769231,0.000955788461538461,0.000963557692307693,0.000968782051282051,0.000971730769230769,0.000971858974358975,0.000984423076923077,0.00104352564102564,0.00106179487179487,0.00104282051282051,0.00104519230769231,0.00106474358974359,0.00100846153846154,0.00086,0.000714871794871795
0.038,43,1,36,0.000462037777777778,0.000716046153846154,0.000835076923076923,0.000894788461538462,0.000910814102564103,0.000910634615384616,0.000935987179487179,0.000990852564102565,0.00104578846153846,0.00109564102564103,0.00113826923076923,0.00119096153846154,0.00130532051282051,0.00135794871794872,0.00133653846153846,0.00130173076923077,0.00129551282051282,0.00120705128205128,0.00102891025641026,0.000859743589743588
0.038,43,1,37,0.000474787222222222,0.000736796794871795,0.000853685897435897,0.000879307692307692,0.000846064102564103,0.000813788461538462,0.00088898076923077,0.00096873717948718,0.00102094871794872,0.00104221153846154,0.00103884615384615,0.0010450641025641,0.00114467948717949,0.00121089743589744,0.00118967948717949,0.00112980769230769,0.00108730769230769,0.00101269230769231,0.000871602564102564,0.000735192307692307
0.038,43,1,38,0.000597505555555556,0.000853942307692308,0.000902615384615385,0.000960858974358975,0.000964128205128205,0.00094451282051282,0.000937602564102564,0.00100907051282051,0.00103521794871795,0.00105679487179487,0.00106602564102564,0.00107647435897436,0.00115595512820513,0.0011726282051282,0.00122403846153846,0.00134942307692308,0.00150737179487179,0.00156961538461539,0.00139615384615385,0.00113788461538461
0.038,43,1,39,0.0007258,0.00112398076923077,0.00132826282051282,0.00140203205128205,0.00136836538461538,0.00126348717948718,0.00110416666666667,0.00100862820512821,0.00103305128205128,0.00104348076923077,0.00103032051282051,0.00105510897435897,0.00122917948717949,0.00140461538461538,0.00152602564102564,0.00165740384615385,0.00184423076923077,0.00183788461538462,0.00157807692307692,0.0012425
0.038,43,1,40,0.000935377777777778,0.00140582692307692,0.00156628846153846,0.00158458333333333,0.00151321153846154,0.00139455128205128,0.00123852564102564,0.00105,0.000948147435897436,0.00108527564102564,0.00126630769230769,0.00145213461538462,0.00170375,0.00184352564102564,0.00186307692307692,0.00191416666666667,0.00200596153846154,0.00193365384615385,0.00165166666666667,0.00132557692307692
0.038,43,1,41,0.00102649444444444,0.00155934615384615,0.00175645512820513,0.00175385897435897,0.00162151923076923,0.00142480769230769,0.00119614102564103,0.0011825641025641,0.00116685897435897,0.00117566666666667,0.00140703205128205,0.0016504358974359,0.00198498076923077,0.00221166666666667,0.00228083333333333,0.00228871794871795,0.00233833333333333,0.00219570512820513,0.00183730769230769,0.00146865384615385
0.038,43,1,42,0.000540768333333333,0.000820485256410256,0.000928160256410256,0.000961326923076923,0.000936237179487179,0.000884211538461538,0.000844371794871795,0.000881166666666666,0.000954750000000001,0.00101359615384615,0.00105923076923077,0.00112304487179487,0.00126328846153846,0.00138766666666667,0.00142974358974359,0.00143358974358974,0.00146141025641026,0.0013725641025641,0.00117301282051282,0.000958974358974359
0.038,43,1,43,0.000498722222222222,0.000762160256410256,0.000875423076923077,0.000903032051282051,0.000926121794871795,0.00093525641025641,0.000938070512820513,0.00094099358974359,0.000960532051282052,0.000989935897435898,0.0010173717948718,0.00106019230769231,0.00115769230769231,0.00121096153846154,0.00119871794871795,0.00117038461538461,0.00116435897435897,0.00108935897435897,0.000934871794871796,0.000797243589743589
0.038,43,1,44,0.000467282222222222,0.000734373076923077,0.000877365384615385,0.000945570512820513,0.000963942307692308,0.000962224358974359,0.000948814102564102,0.000927416666666667,0.000899038461538461,0.000869230769230769,0.00084949358974359,0.000869102564102564,0.00093025641025641,0.000946153846153846,0.000910256410256411,0.000882307692307692,0.000898205128205128,0.000854871794871796,0.000736666666666666,0.000622564102564103
0.038,43,2,1,0.000651805555555556,0.000997217948717949,0.00113751282051282,0.00115582051282051,0.00110476923076923,0.0010500641025641,0.000998019230769231,0.00100198076923077,0.00104155769230769,0.0010420641025641,0.00106130128205128,0.00112339743589744,0.00123121794871795,0.00127692307692308,0.00123525641025641,0.00116730769230769,0.00118826923076923,0.00116679487179487,0.00102416666666667,0.000862435897435897
0.038,43,2,2,0.000527606666666667,0.000806934615384615,0.000916198717948718,0.000927980769230769,0.000930955128205129,0.000924339743589744,0.00090576282051282,0.000880044871794872,0.000840320512820512,0.00079,0.000780365384615385,0.000796410256410257,0.000849871794871794,0.000872435897435897,0.000893397435897436,0.000884487179487179,0.00087852564102564,0.000816282051282051,0.000695833333333333,0.000584551282051283
0.038,43,2,3,0.000464722777777778,0.000716242948717949,0.000824096153846154,0.000846551282051282,0.000816769230769231,0.000794897435897436,0.00081873717948718,0.000833602564102564,0.000837846153846153,0.000845910256410257,0.000869724358974359,0.000913301282051282,0.00100961538461538,0.00106884615384615,0.00106948717948718,0.00105371794871795,0.00105474358974359,0.000982692307692308,0.000829166666666667,0.000688461538461539
0.038,43,2,4,0.000505744444444444,0.000790698717948718,0.00093350641025641,0.000996141025641025,0.00100600641025641,0.000994717948717949,0.00102461538461538,0.00104651923076923,0.00105384615384615,0.00104698717948718,0.00104564102564103,0.00106673076923077,0.00114929487179487,0.00121102564102564,0.00119910256410256,0.00116737179487179,0.00116532051282051,0.00108576923076923,0.000927564102564102,0.000780833333333333
0.038,43,2,5,0.000642094444444444,0.000942448717948718,0.000995198717948718,0.000922891025641025,0.000829147435897436,0.000823282051282051,0.000827294871794872,0.000840365384615385,0.000840660256410256,0.00083776282051282,0.000862628205128205,0.000906371794871795,0.00108408974358974,0.00121197435897436,0.00125519871794872,0.00127724358974359,0.00147172115384615,0.00152064102564103,0.00130519871794872,0.00100814102564103
0.038,43,2,6,0.000964138888888889,0.00141578205128205,0.0015166858974359,0.00140876923076923,0.00116889102564103,0.000876666666666667,0.000831320512820513,0.00108123333333333,0.00130904038461538,0.00146178846153846,0.00153755769230769,0.00156894230769231,0.00168029487179487,0.00176517948717949,0.0020139358974359,0.002216,0.00244487179487179,0.00238038461538462,0.0019774358974359,0.00154461538461538
0.038,43,2,7,0.000867183333333333,0.00128661538461538,0.00140603205128205,0.00134465384615385,0.00117292948717949,0.00106394871794872,0.00111346153846154,0.00120930769230769,0.00128099358974359,0.00130926923076923,0.0014370641025641,0.00160205769230769,0.00183053205128205,0.0019750641025641,0.00206333333333333,0.00213044871794872,0.00224596153846154,0.00216416666666667,0.00184211538461538,0.00147724358974359
0.038,43,2,8,0.00113629444444444,0.00173760256410256,0.00191194871794872,0.00180935256410256,0.00157371794871795,0.00128429487179487,0.00101403846153846,0.000962660256410257,0.000993698717948718,0.00113021794871795,0.0014671858974359,0.00182367948717949,0.00227752564102564,0.00263641025641026,0.00285957692307692,0.00298112179487179,0.00306294871794872,0.00278596153846154,0.00221474358974359,0.00172448717948718
0.038,43,2,9,0.000865094444444444,0.00134719230769231,0.00158042948717949,0.00164317307692308,0.00157501282051282,0.00142980769230769,0.00122929487179487,0.00112096794871795,0.00112642307692308,0.00119148076923077,0.00127839743589744,0.00136916666666667,0.00160907692307692,0.0018585641025641,0.00198598717948718,0.0020700641025641,0.00219878205128205,0.00212916666666667,0.00180224358974359,0.00144019230769231
0.038,43,2,10,0.000415494444444444,0.000645455128205128,0.000753935897435897,0.000813038461538462,0.000868634615384615,0.000900788461538462,0.000911160256410256,0.000903544871794872,0.000886724358974359,0.000911621794871794,0.000932628205128204,0.000957179487179486,0.00101820512820513,0.00102967948717949,0.00099102564102564,0.000963653846153847,0.000969743589743589,0.000923910256410257,0.000801858974358975,0.00067153846153846
0.038,43,2,11,0.000729777777777778,0.0011050641025641,0.00123669230769231,0.00121974358974359,0.00113276282051282,0.00104165384615385,0.000959115384615385,0.00100991666666667,0.00101170512820513,0.000991666666666666,0.00106727564102564,0.00114346153846154,0.00124967948717949,0.0013250641025641,0.00138064102564103,0.00138333333333333,0.00139025641025641,0.00136173076923077,0.00119339743589744,0.000994102564102563
0.038,43,2,12,0.000458823333333333,0.000716492307692308,0.000854634615384615,0.000928705128205128,0.000958961538461539,0.000970711538461538,0.000971166666666666,0.000966846153846154,0.000949679487179487,0.000925641025641025,0.000928461538461539,0.000935320512820513,0.000989423076923077,0.000993525641025641,0.000931602564102562,0.000880705128205128,0.000887564102564101,0.000859294871794873,0.000762756410256408,0.000647371794871797
0.038,43,2,13,0.000671,0.00101628205128205,0.00115674358974359,0.00120994871794872,0.00118350641025641,0.0011171858974359,0.00102354487179487,0.000943403846153846,0.000871025641025641,0.000810352564102564,0.000813698717948718,0.000894358974358974,0.00104834615384615,0.00115408333333333,0.00117769230769231,0.00115967948717949,0.00118083333333333,0.00112038461538461,0.000949166666666666,0.000762628205128205
0.038,43,2,14,0.000440402777777778,0.000688549358974359,0.000819038461538462,0.00088876282051282,0.000927410256410257,0.000950070512820513,0.000956935897435898,0.000948358974358975,0.000926346153846155,0.000896089743589744,0.000870320512820512,0.00086474358974359,0.000908333333333333,0.000918846153846154,0.000891346153846153,0.000863397435897436,0.000863910256410255,0.00081397435897436,0.000703461538461541,0.000584871794871795
0.038,43,2,15,0.000585961111111111,0.000896705128205128,0.00102855128205128,0.00106424358974359,0.00105584615384615,0.00103898076923077,0.00101073076923077,0.000967570512820513,0.000917628205128204,0.000907512820512821,0.000923993589743589,0.000940961538461538,0.000989679487179487,0.00104333333333333,0.00110512820512821,0.00116185897435898,0.00127326923076923,0.00126576923076923,0.00109583333333333,0.000870833333333333
0.038,43,2,16,0.000564577777777778,0.000851820512820513,0.000968685897435897,0.00102566666666667,0.00102207051282051,0.00102522435897436,0.00102024358974359,0.000997371794871795,0.00108586538461538,0.00114985256410256,0.00118814102564103,0.00122076923076923,0.00129487179487179,0.00134134615384615,0.00134935897435898,0.00140544871794872,0.00147615384615384,0.00141775641025641,0.00120685897435897,0.000987756410256411
0.038,43,2,17,0.000643816666666667,0.000955653846153846,0.00104384615384615,0.00100699358974359,0.000948576923076923,0.000924480769230769,0.000887,0.000814416666666667,0.000894333333333334,0.00098726282051282,0.0011031217948718,0.00126226282051282,0.00145955128205128,0.00154039102564103,0.00152955128205128,0.00158333333333333,0.00166314102564103,0.00159871794871795,0.00136185897435897,0.00111608974358974
0.038,43,2,18,0.000755733333333333,0.00106610256410256,0.00114525641025641,0.00108146153846154,0.00129901282051282,0.00148247435897436,0.00155086538461538,0.0014875,0.00128891025641026,0.00114551282051282,0.00111361538461538,0.00133116538461538,0.00166108333333333,0.00182214743589744,0.00209361538461538,0.00244947435897436,0.00285,0.00283416666666667,0.00233185897435898,0.0017773717948718
0.038,43,2,19,0.000639933333333333,0.000977967948717949,0.0011370641025641,0.00119405128205128,0.00117967307692308,0.0011313782051282,0.00111223717948718,0.0011298141025641,0.00113974358974359,0.00114153846153846,0.00113692307692308,0.00114461538461539,0.0012399358974359,0.00127814102564103,0.00123839743589744,0.00119128205128205,0.00117346153846154,0.00108935897435897,0.000932884615384615,0.000787243589743589
0.038,43,2,20,0.000503926666666667,0.000779860256410256,0.000910288461538462,0.000961525641025641,0.000962320512820513,0.000949166666666666,0.00093774358974359,0.000923884615384615,0.000909967948717948,0.000899615384615385,0.000897500000000001,0.000916602564102564,0.000982435897435897,0.00101019230769231,0.000983205128205129,0.000945961538461538,0.000931410256410255,0.000881217948717949,0.000751410256410254,0.000649230769230769
0.038,43,2,21,0.000446108333333333,0.000677464743589744,0.00077073717948718,0.000775076923076923,0.000727807692307692,0.000742269230769231,0.000734974358974359,0.000738378205128205,0.000760756410256411,0.000771314102564103,0.000774282051282051,0.000787134615384616,0.000940820512820513,0.00107396794871795,0.00114045512820513,0.00118120512820513,0.00124291666666667,0.00119198717948718,0.00100814102564103,0.000796025641025641
0.038,43,2,22,0.000544050555555556,0.000825005769230769,0.000936346153846154,0.000956224358974359,0.000917660256410257,0.00086101282051282,0.000859942307692308,0.000832378205128205,0.000839397435897436,0.000911051282051282,0.000988634615384615,0.00109248076923077,0.00126083333333333,0.00137769230769231,0.00141339743589744,0.0014250641025641,0.00146224358974359,0.00138730769230769,0.00117782051282051,0.000969935897435898
0.038,43,2,23,0.000807494444444444,0.00119932051282051,0.00130667307692308,0.00130028846153846,0.0012145,0.00109487179487179,0.00103663461538462,0.00107728205128205,0.0011023141025641,0.00129803205128205,0.00149542307692308,0.00166135897435897,0.00188290384615385,0.00198019230769231,0.00194608974358974,0.0018775641025641,0.00185397435897436,0.00174634615384616,0.00147038461538461,0.00118852564102564
0.038,43,2,24,0.000713227777777778,0.00107180769230769,0.0012028141025641,0.00120009615384615,0.00115892948717949,0.00112237820512821,0.00106917307692308,0.00101912820512821,0.000975019230769231,0.000947602564102564,0.00108603205128205,0.00120996153846154,0.00137603846153846,0.00143676923076923,0.00137314102564103,0.00133976282051282,0.00139088461538462,0.00132801282051282,0.00111961538461538,0.000895320512820513
0.038,43,2,25,0.000527352777777778,0.000793907051282051,0.000871205128205128,0.000871044871794872,0.000912397435897436,0.000944089743589744,0.000970737179487179,0.00099376923076923,0.00101057692307692,0.00102192307692308,0.00103019230769231,0.00105064102564103,0.00112589743589744,0.00125858974358974,0.00131429487179487,0.00132903846153846,0.00135576923076923,0.00127365384615385,0.00107769230769231,0.000870256410256409
0.038,43,2,26,0.000448533888888889,0.000708178846153846,0.000853269230769231,0.000931512820512821,0.000964807692307692,0.000979673076923077,0.00098125641025641,0.000971737179487179,0.000952820512820514,0.000929551282051283,0.000911089743589743,0.000903076923076922,0.000940064102564102,0.000936346153846155,0.000885705128205129,0.000829102564102564,0.000795769230769232,0.000729615384615385,0.000635961538461537,0.000546089743589743
0.038,43,2,27,0.000488644444444444,0.000714221153846154,0.000844070512820513,0.000921410256410256,0.000996314102564103,0.00100375,0.00106646153846154,0.00112810256410256,0.00115892307692308,0.00116125,0.00114814102564103,0.00113234615384615,0.00121171794871795,0.00134692948717949,0.00139480769230769,0.00143410256410256,0.00152583333333333,0.00151576923076923,0.00133307692307692,0.00109602564102564
0.038,43,2,28,0.00137743888888889,0.00223435256410256,0.00249970512820513,0.0022005641025641,0.00181378205128205,0.00146089743589744,0.00119121794871795,0.00104852564102564,0.00137354487179487,0.00165108974358974,0.00189296794871795,0.00213991282051282,0.00253041666666667,0.00285859615384615,0.00309246153846154,0.00360064743589744,0.00423238461538462,0.00417878205128205,0.00330333333333333,0.00234320512820513
0.038,43,2,29,0.000605661111111111,0.000935666666666667,0.00108757051282051,0.00113680128205128,0.00112321794871795,0.00109482692307692,0.00104753846153846,0.000985384615384616,0.00091275641025641,0.000901121794871795,0.000954788461538462,0.00105757692307692,0.00122576282051282,0.00132551282051282,0.00133160256410256,0.00130826923076923,0.00131884615384615,0.00124410256410256,0.00106294871794872,0.000866089743589744
