rp,direction,ground_motion,story_1,story_2,story_3,story_4
72,1,20,0.005122,0.00519449,0.00445581,0.00312702
72,1,21,0.00753791,0.00888909,0.00910308,0.00635105
72,1,22,0.00484756,0.0051809,0.00467195,0.00323393
72,1,23,0.00493055,0.00450656,0.00500895,0.00442312
72,1,24,0.0087164,0.00799343,0.0102343,0.0107074
72,1,25,0.0105039,0.010125,0.0113233,0.0104301
72,1,26,0.00444375,0.0049049,0.00731581,0.00563581
72,1,27,0.00527491,0.00363285,0.00575776,0.00544237
72,1,28,0.00960643,0.00970283,0.0100297,0.00775674
72,1,29,0.00304136,0.00335625,0.00419523,0.00346483
72,1,30,0.0122915,0.0116015,0.0103479,0.00746605
72,1,31,0.00703297,0.00708834,0.00633456,0.00531867
72,1,32,0.00819494,0.00783891,0.00678818,0.00485409
72,1,33,0.00583247,0.00522236,0.00583148,0.00655024
72,1,34,0.00669182,0.00602601,0.00725541,0.00581804
72,1,35,0.00605036,0.00523272,0.00552582,0.00510984
72,1,36,0.00477353,0.00361335,0.0053609,0.00587352
72,1,37,0.00394002,0.00409163,0.00392255,0.00267763
72,1,38,0.00556825,0.00570318,0.00578494,0.00403091
72,1,39,0.005061,0.00384584,0.00507692,0.00543496
72,1,40,0.00634284,0.00575931,0.00695538,0.00593347
72,1,41,0.00619046,0.00598393,0.00589099,0.00503044
72,1,42,0.00505409,0.00475431,0.00546612,0.00493205
72,1,43,0.00568929,0.0042396,0.00507826,0.00559099
72,1,44,0.00479862,0.00249644,0.0074108,0.00735225
72,2,1,0.0086889,0.00832622,0.0108818,0.00865452
72,2,2,0.0101621,0.0101411,0.0129571,0.0109797
72,2,3,0.0117525,0.00910506,0.011544,0.0107178
72,2,4,0.00642688,0.00610259,0.00602057,0.00490901
72,2,5,0.00863236,0.00747599,0.00780041,0.00786309
72,2,6,0.0072561,0.00676991,0.00635509,0.0056606
72,2,7,0.00785293,0.0067575,0.00816968,0.00664254
72,2,8,0.0147684,0.0124835,0.0152575,0.0133778
72,2,9,0.0131589,0.0125809,0.0107541,0.00762361
72,2,10,0.0158999,0.0149212,0.0153211,0.0109645
72,2,11,0.00927055,0.0101906,0.00992279,0.00749139
72,2,12,0.00544292,0.00510764,0.00703032,0.0062067
72,2,13,0.00664461,0.00469011,0.00695887,0.00739068
72,2,14,0.00948418,0.00947598,0.0110208,0.00791718
72,2,15,0.00479513,0.00426139,0.00477631,0.00392834
72,2,16,0.0073066,0.00712355,0.0077335,0.00679083
72,2,17,0.00552891,0.00525685,0.0063338,0.00491463
72,2,18,0.0106608,0.0100165,0.00836624,0.00582408
72,2,19,0.00194463,0.00214708,0.002178,0.00183212
72,2,20,0.005122,0.00519449,0.00445581,0.00312702
72,2,21,0.00753791,0.00888909,0.00910308,0.00635105
72,2,22,0.00484756,0.0051809,0.00467195,0.00323393
72,2,23,0.00493055,0.00450656,0.00500895,0.00442312
72,2,24,0.0087164,0.00799343,0.0102343,0.0107074
72,2,25,0.0105039,0.010125,0.0113233,0.0104301
72,2,26,0.00444375,0.0049049,0.00731581,0.00563581
72,2,27,0.00527491,0.00363285,0.00575776,0.00544237
72,2,28,0.00960643,0.00970283,0.0100297,0.00775674
72,2,29,0.00304136,0.00335625,0.00419523,0.00346483
72,2,30,0.0122915,0.0116015,0.0103479,0.00746605
72,2,31,0.00703297,0.00708834,0.00633456,0.00531867
72,2,32,0.00819494,0.00783891,0.00678818,0.00485409
72,2,33,0.00583247,0.00522236,0.00583148,0.00655024
72,2,34,0.00669182,0.00602601,0.00725541,0.00581804
72,2,35,0.00605036,0.00523272,0.00552582,0.00510984
72,2,36,0.00477353,0.00361335,0.0053609,0.00587352
72,2,37,0.00394002,0.00409163,0.00392255,0.00267763
72,2,38,0.00556825,0.00570318,0.00578494,0.00403091
72,2,39,0.005061,0.00384584,0.00507692,0.00543496
72,2,40,0.00634284,0.00575931,0.00695538,0.00593347
72,2,41,0.00619046,0.00598393,0.00589099,0.00503044
72,2,42,0.00505409,0.00475431,0.00546612,0.00493205
72,2,43,0.00568929,0.0042396,0.00507826,0.00559099
72,2,44,0.00479862,0.00249644,0.0074108,0.00735225
108,1,1,0.0118187,0.0111183,0.01454,0.0116048
108,1,2,0.0131142,0.0122249,0.0180707,0.0150646
108,1,3,0.015657,0.0111829,0.0141235,0.0130925
108,1,4,0.00872221,0.0082821,0.00817078,0.00666223
108,1,5,0.011633,0.00976923,0.0105863,0.0106713
108,1,6,0.00984756,0.00918774,0.00862477,0.00768224
108,1,7,0.0106575,0.00917088,0.0110874,0.00901486
108,1,8,0.0191139,0.0146357,0.0161355,0.0143712
108,1,9,0.0181469,0.0141438,0.0135529,0.00993769
108,1,10,0.0174396,0.0156232,0.0163246,0.0122129
108,1,11,0.0127831,0.0136797,0.0125978,0.00901407
108,1,12,0.00738681,0.0069318,0.00954113,0.00842333
108,1,13,0.00901767,0.00636511,0.00944418,0.0100302
108,1,14,0.0125357,0.0122816,0.0146935,0.0107193
108,1,15,0.00650754,0.00578329,0.00648205,0.00533131
108,1,16,0.00991615,0.00966764,0.0104955,0.00921621
108,1,17,0.00750354,0.00713431,0.00859588,0.00666985
108,1,18,0.0136566,0.0123842,0.0113127,0.00786141
108,1,19,0.00263914,0.00291392,0.00295582,0.00248646
108,1,20,0.00695132,0.00704969,0.00604719,0.00424382
108,1,21,0.0102301,0.0120638,0.0123542,0.00861927
108,1,22,0.00657882,0.00703121,0.00634049,0.00438892
108,1,23,0.00669147,0.00611603,0.00679787,0.00600283
108,1,24,0.011532,0.0106132,0.0134458,0.0145487
108,1,25,0.0132813,0.0128951,0.0149747,0.0133815
108,1,26,0.0060308,0.00665662,0.00992858,0.00764859
108,1,27,0.00715877,0.00493031,0.00781408,0.00738603
108,1,28,0.013205,0.0127439,0.0125713,0.00957735
108,1,29,0.00412753,0.00455488,0.00569348,0.00470223
108,1,30,0.0174763,0.0151103,0.0132172,0.0101212
108,1,31,0.00954474,0.00961989,0.00859687,0.00721815
108,1,32,0.0111219,0.0106327,0.00920406,0.00658036
108,1,33,0.00791548,0.00708749,0.00791414,0.00888956
108,1,34,0.00908177,0.00817819,0.00984663,0.0078959
108,1,35,0.00821123,0.00710154,0.00749935,0.00693481
108,1,36,0.00647842,0.00490384,0.00727557,0.00797133
108,1,37,0.00534716,0.00555296,0.00532347,0.00363397
108,1,38,0.00755689,0.00773999,0.00785094,0.00547054
108,1,39,0.0068685,0.00521935,0.0068901,0.00737604
108,1,40,0.00860813,0.0078162,0.00943943,0.00805259
108,1,41,0.00840134,0.00812105,0.00799492,0.00682702
108,1,42,0.00685911,0.00645229,0.00741828,0.00669344
108,1,43,0.00772118,0.00575371,0.0068919,0.00758778
108,1,44,0.00651241,0.00338806,0.0100575,0.00997801
108,2,1,0.0118187,0.0111183,0.01454,0.0116048
108,2,2,0.0131142,0.0122249,0.0180707,0.0150646
108,2,3,0.015657,0.0111829,0.0141235,0.0130925
108,2,4,0.00872221,0.0082821,0.00817078,0.00666223
108,2,5,0.011633,0.00976923,0.0105863,0.0106713
108,2,6,0.00984756,0.00918774,0.00862477,0.00768224
108,2,7,0.0106575,0.00917088,0.0110874,0.00901486
108,2,8,0.0191139,0.0146357,0.0161355,0.0143712
108,2,9,0.0181469,0.0141438,0.0135529,0.00993769
108,2,10,0.0174396,0.0156232,0.0163246,0.0122129
108,2,11,0.0127831,0.0136797,0.0125978,0.00901407
108,2,12,0.00738681,0.0069318,0.00954113,0.00842333
108,2,13,0.00901767,0.00636511,0.00944418,0.0100302
108,2,14,0.0125357,0.0122816,0.0146935,0.0107193
108,2,15,0.00650754,0.00578329,0.00648205,0.00533131
108,2,16,0.00991615,0.00966764,0.0104955,0.00921621
108,2,17,0.00750354,0.00713431,0.00859588,0.00666985
108,2,18,0.0136566,0.0123842,0.0113127,0.00786141
108,2,19,0.00263914,0.00291392,0.00295582,0.00248646
108,2,20,0.00695132,0.00704969,0.00604719,0.00424382
108,2,21,0.0102301,0.0120638,0.0123542,0.00861927
108,2,22,0.00657882,0.00703121,0.00634049,0.00438892
108,2,23,0.00669147,0.00611603,0.00679787,0.00600283
108,2,24,0.011532,0.0106132,0.0134458,0.0145487
108,2,25,0.0132813,0.0128951,0.0149747,0.0133815
108,2,26,0.0060308,0.00665662,0.00992858,0.00764859
108,2,27,0.00715877,0.00493031,0.00781408,0.00738603
108,2,28,0.013205,0.0127439,0.0125713,0.00957735
108,2,29,0.00412753,0.00455488,0.00569348,0.00470223
108,2,30,0.0174763,0.0151103,0.0132172,0.0101212
108,2,31,0.00954474,0.00961989,0.00859687,0.00721815
108,2,32,0.0111219,0.0106327,0.00920406,0.00658036
108,2,33,0.00791548,0.00708749,0.00791414,0.00888956
108,2,34,0.00908177,0.00817819,0.00984663,0.0078959
108,2,35,0.00821123,0.00710154,0.00749935,0.00693481
108,2,36,0.00647842,0.00490384,0.00727557,0.00797133
108,2,37,0.00534716,0.00555296,0.00532347,0.00363397
108,2,38,0.00755689,0.00773999,0.00785094,0.00547054
108,2,39,0.0068685,0.00521935,0.0068901,0.00737604
108,2,40,0.00860813,0.0078162,0.00943943,0.00805259
108,2,41,0.00840134,0.00812105,0.00799492,0.00682702
108,2,42,0.00685911,0.00645229,0.00741828,0.00669344
108,2,43,0.00772118,0.00575371,0.0068919,0.00758778
108,2,44,0.00651241,0.00338806,0.0100575,0.00997801
224,1,1,0.0169073,0.0162656,0.0168591,0.013991
224,1,2,0.0161452,0.0164309,0.0239147,0.0168423
224,1,3,0.0189167,0.0128126,0.0190103,0.0162984
224,1,4,0.0132357,0.012429,0.0128851,0.0105193
224,1,5,0.0157048,0.0113621,0.0155452,0.0129879
224,1,6,0.0133289,0.0117065,0.012817,0.0112913
224,1,7,0.0148884,0.0124032,0.0158331,0.0127335
224,1,8,0.0242238,0.0176723,0.0191566,0.017188
224,1,9,0.0215999,0.0193591,0.018511,0.0147344
224,1,10,0.0258183,0.0216588,0.0184837,0.0144033
224,1,11,0.0183135,0.0162558,0.0143716,0.0111101
224,1,12,0.011423,0.0108328,0.0151376,0.0133237
224,1,13,0.0143484,0.0102647,0.0142452,0.0138841
224,1,14,0.0166025,0.0145544,0.0178018,0.0124236
224,1,15,0.0102752,0.00913153,0.0102349,0.0084178
224,1,16,0.0145491,0.0128081,0.0140923,0.0133535
224,1,17,0.0117658,0.0109988,0.0130812,0.0100073
224,1,18,0.0188083,0.0186483,0.016089,0.0102753
224,1,19,0.00416712,0.00460097,0.00466715,0.00392602
224,1,20,0.0109757,0.0111311,0.00954818,0.00670075
224,1,21,0.0195684,0.0206709,0.0172128,0.0107142
224,1,22,0.0103876,0.0111019,0.0100113,0.00692988
224,1,23,0.0105655,0.00965695,0.0107335,0.00947814
224,1,24,0.0179923,0.0157231,0.0184176,0.0209816
224,1,25,0.0173239,0.0180554,0.0213092,0.0160787
224,1,26,0.00933628,0.0104933,0.0157146,0.0120887
224,1,27,0.011326,0.00752646,0.0123381,0.0116622
224,1,28,0.0234973,0.0183654,0.0146519,0.0103936
224,1,29,0.0065172,0.00719197,0.00898978,0.00742464
224,1,30,0.0178631,0.0194495,0.0180905,0.0153268
224,1,31,0.013753,0.0127712,0.0135211,0.0113393
224,1,32,0.0180854,0.0136074,0.0114323,0.00835371
224,1,33,0.0126478,0.0106879,0.0124444,0.0131524
224,1,34,0.0131029,0.0118317,0.0155683,0.0124993
224,1,35,0.0132683,0.011213,0.0108674,0.0109498
224,1,36,0.010229,0.00774288,0.0114877,0.0125862
224,1,37,0.00844287,0.0087678,0.00840549,0.00573782
224,1,38,0.0119816,0.0119426,0.0121142,0.00842267
224,1,39,0.0108456,0.00823408,0.010874,0.0116464
224,1,40,0.0139129,0.0115168,0.0149483,0.0127155
224,1,41,0.0149977,0.0128474,0.0120153,0.0102621
224,1,42,0.0108302,0.0101878,0.0117131,0.0105687
224,1,43,0.0123044,0.00908481,0.0106239,0.0119807
224,1,44,0.010242,0.00526423,0.0153911,0.0157753
224,2,1,0.0169073,0.0162656,0.0168591,0.013991
224,2,2,0.0161452,0.0164309,0.0239147,0.0168423
224,2,3,0.0189167,0.0128126,0.0190103,0.0162984
224,2,4,0.0132357,0.012429,0.0128851,0.0105193
224,2,5,0.0157048,0.0113621,0.0155452,0.0129879
224,2,6,0.0133289,0.0117065,0.012817,0.0112913
224,2,7,0.0148884,0.0124032,0.0158331,0.0127335
224,2,8,0.0242238,0.0176723,0.0191566,0.017188
224,2,9,0.0215999,0.0193591,0.018511,0.0147344
224,2,10,0.0258183,0.0216588,0.0184837,0.0144033
224,2,11,0.0183135,0.0162558,0.0143716,0.0111101
224,2,12,0.011423,0.0108328,0.0151376,0.0133237
224,2,13,0.0143484,0.0102647,0.0142452,0.0138841
224,2,14,0.0166025,0.0145544,0.0178018,0.0124236
224,2,15,0.0102752,0.00913153,0.0102349,0.0084178
224,2,16,0.0145491,0.0128081,0.0140923,0.0133535
224,2,17,0.0117658,0.0109988,0.0130812,0.0100073
224,2,18,0.0188083,0.0186483,0.016089,0.0102753
224,2,19,0.00416712,0.00460097,0.00466715,0.00392602
224,2,20,0.0109757,0.0111311,0.00954818,0.00670075
224,2,21,0.0195684,0.0206709,0.0172128,0.0107142
224,2,22,0.0103876,0.0111019,0.0100113,0.00692988
224,2,23,0.0105655,0.00965695,0.0107335,0.00947814
224,2,24,0.0179923,0.0157231,0.0184176,0.0209816
224,2,25,0.0173239,0.0180554,0.0213092,0.0160787
224,2,26,0.00933628,0.0104933,0.0157146,0.0120887
224,2,27,0.011326,0.00752646,0.0123381,0.0116622
224,2,28,0.0234973,0.0183654,0.0146519,0.0103936
224,2,29,0.0065172,0.00719197,0.00898978,0.00742464
224,2,30,0.0178631,0.0194495,0.0180905,0.0153268
224,2,31,0.013753,0.0127712,0.0135211,0.0113393
224,2,32,0.0180854,0.0136074,0.0114323,0.00835371
224,2,33,0.0126478,0.0106879,0.0124444,0.0131524
224,2,34,0.0131029,0.0118317,0.0155683,0.0124993
224,2,35,0.0132683,0.011213,0.0108674,0.0109498
224,2,36,0.010229,0.00774288,0.0114877,0.0125862
224,2,37,0.00844287,0.0087678,0.00840549,0.00573782
224,2,38,0.0119816,0.0119426,0.0121142,0.00842267
224,2,39,0.0108456,0.00823408,0.010874,0.0116464
224,2,40,0.0139129,0.0115168,0.0149483,0.0127155
224,2,41,0.0149977,0.0128474,0.0120153,0.0102621
224,2,42,0.0108302,0.0101878,0.0117131,0.0105687
224,2,43,0.0123044,0.00908481,0.0106239,0.0119807
224,2,44,0.010242,0.00526423,0.0153911,0.0157753
475,1,1,0.0180629,0.021894,0.0254782,0.0177257
475,1,2,0.027777,0.0244186,0.0243289,0.0162099
475,1,3,0.0291247,0.0169735,0.0219334,0.0175654
475,1,4,0.0197879,0.0161845,0.0158023,0.0142616
475,1,5,0.0225726,0.0175629,0.0170314,0.0149453
475,1,6,0.0199074,0.0138774,0.0192033,0.0159863
475,1,7,0.0175687,0.0188816,0.0227249,0.0163129
475,1,8,0.0290536,0.025488,0.0206993,0.0197379
475,1,9,0.0311752,0.0229096,0.0203434,0.0170576
475,1,10,0.030521,0.0257567,0.0214506,0.0170623
475,1,11,0.0366829,0.0267677,0.0163817,0.0131954
475,1,12,0.0187003,0.0149502,0.0184632,0.0151382
475,1,13,0.0248716,0.0162389,0.0222643,0.0164953
475,1,14,0.0211303,0.0163223,0.0202702,0.0182191
475,1,15,0.0198066,0.0131743,0.0128081,0.00971825
475,1,16,0.0176236,0.016279,0.0212551,0.017048
475,1,17,0.017358,0.0138147,0.0149814,0.0112413
475,1,18,0.040738,0.0317851,0.0215448,0.0139454
475,1,19,0.00652841,0.00720815,0.00731186,0.00615073
475,1,20,0.0254086,0.0166075,0.0137555,0.0102323
475,1,21,0.0314203,0.0277299,0.0204895,0.0134908
475,1,22,0.0141326,0.0134261,0.0132773,0.0108397
475,1,23,0.014059,0.013067,0.0151239,0.0148386
475,1,24,0.0270467,0.0240583,0.0196542,0.0198973
475,1,25,0.022871,0.0241091,0.0342187,0.0228964
475,1,26,0.0138614,0.0163758,0.0295866,0.0189168
475,1,27,0.015237,0.00829216,0.0176911,0.0155729
475,1,28,0.0465562,0.0314664,0.0236997,0.0140241
475,1,29,0.0102103,0.0112674,0.014084,0.0116319
475,1,30,0.0208815,0.025142,0.0225215,0.0181052
475,1,31,0.0217017,0.0174684,0.0238796,0.0177742
475,1,32,0.0408143,0.0228056,0.0179171,0.0130707
475,1,33,0.0280103,0.0157997,0.015691,0.0141405
475,1,34,0.0203208,0.0194081,0.023799,0.0161008
475,1,35,0.0207628,0.0183578,0.017362,0.016938
475,1,36,0.0146329,0.01001,0.016213,0.0174708
475,1,37,0.0142553,0.0136688,0.011849,0.00767075
475,1,38,0.0247782,0.017527,0.0130033,0.00891762
475,1,39,0.0141753,0.00927537,0.0163922,0.0183013
475,1,40,0.0151757,0.0160084,0.0242336,0.0190668
475,1,41,0.0257981,0.0255673,0.0287882,0.0187303
475,1,42,0.0165833,0.0143531,0.0157863,0.0133855
475,1,43,0.0165492,0.0143875,0.0156541,0.0166616
475,1,44,0.0114903,0.00824732,0.021832,0.0214834
475,2,1,0.0180629,0.021894,0.0254782,0.0177257
475,2,2,0.027777,0.0244186,0.0243289,0.0162099
475,2,3,0.0291247,0.0169735,0.0219334,0.0175654
475,2,4,0.0197879,0.0161845,0.0158023,0.0142616
475,2,5,0.0225726,0.0175629,0.0170314,0.0149453
475,2,6,0.0199074,0.0138774,0.0192033,0.0159863
475,2,7,0.0175687,0.0188816,0.0227249,0.0163129
475,2,8,0.0290536,0.025488,0.0206993,0.0197379
475,2,9,0.0311752,0.0229096,0.0203434,0.0170576
475,2,10,0.030521,0.0257567,0.0214506,0.0170623
475,2,11,0.0366829,0.0267677,0.0163817,0.0131954
475,2,12,0.0187003,0.0149502,0.0184632,0.0151382
475,2,13,0.0248716,0.0162389,0.0222643,0.0164953
475,2,14,0.0211303,0.0163223,0.0202702,0.0182191
475,2,15,0.0198066,0.0131743,0.0128081,0.00971825
475,2,16,0.0176236,0.016279,0.0212551,0.017048
475,2,17,0.017358,0.0138147,0.0149814,0.0112413
475,2,18,0.040738,0.0317851,0.0215448,0.0139454
475,2,19,0.00652841,0.00720815,0.00731186,0.00615073
475,2,20,0.0254086,0.0166075,0.0137555,0.0102323
475,2,21,0.0314203,0.0277299,0.0204895,0.0134908
475,2,22,0.0141326,0.0134261,0.0132773,0.0108397
475,2,23,0.014059,0.013067,0.0151239,0.0148386
475,2,24,0.0270467,0.0240583,0.0196542,0.0198973
475,2,25,0.022871,0.0241091,0.0342187,0.0228964
475,2,26,0.0138614,0.0163758,0.0295866,0.0189168
475,2,27,0.015237,0.00829216,0.0176911,0.0155729
475,2,28,0.0465562,0.0314664,0.0236997,0.0140241
475,2,29,0.0102103,0.0112674,0.014084,0.0116319
475,2,30,0.0208815,0.025142,0.0225215,0.0181052
475,2,31,0.0217017,0.0174684,0.0238796,0.0177742
475,2,32,0.0408143,0.0228056,0.0179171,0.0130707
475,2,33,0.0280103,0.0157997,0.015691,0.0141405
475,2,34,0.0203208,0.0194081,0.023799,0.0161008
475,2,35,0.0207628,0.0183578,0.017362,0.016938
475,2,36,0.0146329,0.01001,0.016213,0.0174708
475,2,37,0.0142553,0.0136688,0.011849,0.00767075
475,2,38,0.0247782,0.017527,0.0130033,0.00891762
475,2,39,0.0141753,0.00927537,0.0163922,0.0183013
475,2,40,0.0151757,0.0160084,0.0242336,0.0190668
475,2,41,0.0257981,0.0255673,0.0287882,0.0187303
475,2,42,0.0165833,0.0143531,0.0157863,0.0133855
475,2,43,0.0165492,0.0143875,0.0156541,0.0166616
475,2,44,0.0114903,0.00824732,0.021832,0.0214834
975,1,1,0.0220815,0.0234847,0.0351929,0.0226906
975,1,2,0.0271521,0.029442,0.0245469,0.0189292
975,1,3,0.0282996,0.0200423,0.0318263,0.0186762
975,1,4,0.0313349,0.02197,0.0228584,0.0195795
975,1,5,0.0329813,0.0273029,0.0238093,0.0196382
975,1,6,0.0236533,0.0172188,0.0329551,0.0229324
975,1,7,0.0214372,0.0198921,0.0259959,0.0187874
975,1,8,0.0349598,0.0245962,0.0236696,0.0301621
975,1,9,0.116317,0.0922508,0.0275743,0.0213444
975,1,10,0.0979326,0.0614643,0.0252507,0.0159219
975,1,11,0.0417557,0.0275742,0.0163394,0.0149895
975,1,12,0.0369766,0.025824,0.0230276,0.0145133
975,1,13,0.0528843,0.0334655,0.0237345,0.026867
975,1,14,0.0579609,0.0339044,0.0234562,0.0220765
975,1,15,0.0366005,0.0171133,0.0226569,0.0161589
975,1,16,0.0386834,0.0242342,0.0285641,0.0207435
975,1,17,0.0363745,0.0251448,0.0197686,0.0129374
975,1,18,0.0473973,0.0362803,0.0210045,0.0148109
975,1,19,0.00930647,0.0102754,0.0104232,0.00876801
975,1,20,0.0277029,0.0185401,0.013203,0.010831
975,1,21,0.0400954,0.0310372,0.0258527,0.0163984
975,1,22,0.0233201,0.0195219,0.0172655,0.0123336
975,1,23,0.0170237,0.018337,0.0202346,0.0192497
975,1,24,0.0337548,0.0312012,0.0274234,0.0245296
975,1,25,0.0473715,0.0288993,0.0516275,0.0351171
975,1,26,0.0214462,0.0159274,0.0370603,0.0210153
975,1,27,0.017709,0.0118043,0.0193205,0.0166242
975,1,28,0.0490811,0.0317013,0.0238322,0.0147648
