rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,1,1,0.0796388601036269,0.144518911917098,0.150977720207254,0.116050259067358,0.233311398963731
43,1,2,0.0989158031088083,0.246933937823834,0.261321243523316,0.122386269430052,0.303108808290155
43,1,3,0.100357772020725,0.230096373056995,0.242083937823834,0.135940932642487,0.311336787564767
43,1,4,0.11795725388601,0.155018134715026,0.129066580310881,0.0812321243523316,0.155674870466321
43,1,5,0.134703367875648,0.192015544041451,0.215180829015544,0.12300518134715,0.239011917098446
43,1,6,0.152273316062176,0.120854922279793,0.142828756476684,0.0842417098445596,0.162235492227979
43,1,7,0.0853189119170985,0.128219948186528,0.150955440414508,0.117378756476684,0.182455440414508
43,1,8,0.108186269430052,0.246675129533679,0.293880829015544,0.200916321243523,0.401997409326425
43,1,9,0.0917642487046632,0.133738601036269,0.136276424870466,0.142968393782383,0.194170466321244
43,1,10,0.135527202072539,0.162098186528497,0.224084974093264,0.201596113989637,0.33309585492228
43,1,11,0.108598445595855,0.199820207253886,0.173356994818653,0.263,0.221714507772021
43,1,12,0.113248445595855,0.153486528497409,0.145630310880829,0.154255958549223,0.17530310880829
43,1,13,0.155010362694301,0.196490932642487,0.221871502590674,0.114516580310881,0.223778497409326
43,1,14,0.153009067357513,0.180939378238342,0.163006476683938,0.204364248704663,0.236063212435233
43,1,15,0.0786676165803109,0.0832839378238342,0.0932132124352332,0.0660935233160622,0.104851554404145
43,1,16,0.0685435233160622,0.119860880829016,0.14500932642487,0.11319689119171,0.198604663212435
43,1,17,0.0632165803108808,0.114579533678756,0.10904378238342,0.0747787564766839,0.140534455958549
43,1,18,0.0724873056994819,0.113319430051813,0.128033419689119,0.159351813471503,0.162662435233161
43,1,19,0.0876145077720207,0.0624209844559585,0.0627450777202073,0.0465044041450777,0.058890932642487
43,1,20,0.0600088082901554,0.0621777202072539,0.0609580310880829,0.0704826424870466,0.0827183937823834
43,1,21,0.0710746113989637,0.0871626943005181,0.10459170984456,0.123156735751295,0.161465544041451
43,1,22,0.0439984455958549,0.0545199481865285,0.0582406735751295,0.0787253886010363,0.0909326424870466
43,1,23,0.0956489637305699,0.129071761658031,0.139326424870466,0.100946113989637,0.13724896373057
43,1,24,0.140972020725389,0.276056994818653,0.260883419689119,0.108261398963731,0.330492227979275
43,1,25,0.169313471502591,0.234536787564767,0.19480103626943,0.237103626943005,0.306411917098446
43,1,26,0.14200207253886,0.141566062176166,0.134268652849741,0.0896860103626943,0.15800829015544
43,1,27,0.143797150259067,0.131484715025907,0.153899740932642,0.12059792746114,0.167010880829016
43,1,28,0.0951782383419689,0.144759067357513,0.158467098445596,0.169548704663212,0.206961658031088
43,1,29,0.119193264248705,0.106066580310881,0.101628756476684,0.0782020725388601,0.100772020725389
43,1,30,0.114984715025907,0.16369585492228,0.155680829015544,0.217370984455959,0.212422279792746
43,1,31,0.0915875647668394,0.122546632124352,0.143522797927461,0.0912160621761658,0.154798445595855
43,1,32,0.066130310880829,0.0829059585492228,0.0998777202072539,0.105689637305699,0.122671761658031
43,1,33,0.154245077720207,0.181918393782383,0.168751813471503,0.132495595854922,0.205179274611399
43,1,34,0.103771761658031,0.132451554404145,0.172751295336788,0.105833678756477,0.158658808290155
43,1,35,0.0930002590673575,0.128439637305699,0.105232901554404,0.113748445595855,0.15699792746114
43,1,36,0.132466580310881,0.188568911917098,0.149891968911917,0.127631606217617,0.196966580310881
43,1,37,0.0426152849740933,0.05250103626943,0.04554896373057,0.0563520725388601,0.0678362694300518
43,1,38,0.0531512953367876,0.0559968911917098,0.066830310880829,0.0665836787564767,0.101079792746114
43,1,39,0.133938082901554,0.15950725388601,0.156262953367876,0.0888518134715026,0.169891191709845
43,1,40,0.144591968911917,0.142069689119171,0.138119170984456,0.118614248704663,0.175202849740933
43,1,41,0.129464507772021,0.150074093264249,0.144135233160622,0.159134974093264,0.156088082901554
43,1,42,0.107450518134715,0.129949740932643,0.122272279792746,0.117515803108808,0.146827979274611
43,1,43,0.148888601036269,0.138610880829016,0.158513212435233,0.131088860103627,0.181377720207254
43,1,44,0.133437823834197,0.222772797927461,0.218687823834197,0.087319689119171,0.242498186528497
43,2,1,0.0796388601036269,0.144518911917098,0.150977720207254,0.116050259067358,0.233311398963731
43,2,2,0.0989158031088083,0.246933937823834,0.261321243523316,0.122386269430052,0.303108808290155
43,2,3,0.100357772020725,0.230096373056995,0.242083937823834,0.135940932642487,0.311336787564767
43,2,4,0.11795725388601,0.155018134715026,0.129066580310881,0.0812321243523316,0.155674870466321
43,2,5,0.134703367875648,0.192015544041451,0.215180829015544,0.12300518134715,0.239011917098446
43,2,6,0.152273316062176,0.120854922279793,0.142828756476684,0.0842417098445596,0.162235492227979
43,2,7,0.0853189119170985,0.128219948186528,0.150955440414508,0.117378756476684,0.182455440414508
43,2,8,0.108186269430052,0.246675129533679,0.293880829015544,0.200916321243523,0.401997409326425
43,2,9,0.0917642487046632,0.133738601036269,0.136276424870466,0.142968393782383,0.194170466321244
43,2,10,0.135527202072539,0.162098186528497,0.224084974093264,0.201596113989637,0.33309585492228
43,2,11,0.108598445595855,0.199820207253886,0.173356994818653,0.263,0.221714507772021
43,2,12,0.113248445595855,0.153486528497409,0.145630310880829,0.154255958549223,0.17530310880829
43,2,13,0.155010362694301,0.196490932642487,0.221871502590674,0.114516580310881,0.223778497409326
43,2,14,0.153009067357513,0.180939378238342,0.163006476683938,0.204364248704663,0.236063212435233
43,2,15,0.0786676165803109,0.0832839378238342,0.0932132124352332,0.0660935233160622,0.104851554404145
43,2,16,0.0685435233160622,0.119860880829016,0.14500932642487,0.11319689119171,0.198604663212435
43,2,17,0.0632165803108808,0.114579533678756,0.10904378238342,0.0747787564766839,0.140534455958549
43,2,18,0.0724873056994819,0.113319430051813,0.128033419689119,0.159351813471503,0.162662435233161
43,2,19,0.0876145077720207,0.0624209844559585,0.0627450777202073,0.0465044041450777,0.058890932642487
43,2,20,0.0600088082901554,0.0621777202072539,0.0609580310880829,0.0704826424870466,0.0827183937823834
43,2,21,0.0710746113989637,0.0871626943005181,0.10459170984456,0.123156735751295,0.161465544041451
43,2,22,0.0439984455958549,0.0545199481865285,0.0582406735751295,0.0787253886010363,0.0909326424870466
43,2,23,0.0956489637305699,0.129071761658031,0.139326424870466,0.100946113989637,0.13724896373057
43,2,24,0.140972020725389,0.276056994818653,0.260883419689119,0.108261398963731,0.330492227979275
43,2,25,0.169313471502591,0.234536787564767,0.19480103626943,0.237103626943005,0.306411917098446
43,2,26,0.14200207253886,0.141566062176166,0.134268652849741,0.0896860103626943,0.15800829015544
43,2,27,0.143797150259067,0.131484715025907,0.153899740932642,0.12059792746114,0.167010880829016
43,2,28,0.0951782383419689,0.144759067357513,0.158467098445596,0.169548704663212,0.206961658031088
43,2,29,0.119193264248705,0.106066580310881,0.101628756476684,0.0782020725388601,0.100772020725389
43,2,30,0.114984715025907,0.16369585492228,0.155680829015544,0.217370984455959,0.212422279792746
43,2,31,0.0915875647668394,0.122546632124352,0.143522797927461,0.0912160621761658,0.154798445595855
43,2,32,0.066130310880829,0.0829059585492228,0.0998777202072539,0.105689637305699,0.122671761658031
43,2,33,0.154245077720207,0.181918393782383,0.168751813471503,0.132495595854922,0.205179274611399
43,2,34,0.103771761658031,0.132451554404145,0.172751295336788,0.105833678756477,0.158658808290155
43,2,35,0.0930002590673575,0.128439637305699,0.105232901554404,0.113748445595855,0.15699792746114
43,2,36,0.132466580310881,0.188568911917098,0.149891968911917,0.127631606217617,0.196966580310881
43,2,37,0.0426152849740933,0.05250103626943,0.04554896373057,0.0563520725388601,0.0678362694300518
43,2,38,0.0531512953367876,0.0559968911917098,0.066830310880829,0.0665836787564767,0.101079792746114
43,2,39,0.133938082901554,0.15950725388601,0.156262953367876,0.0888518134715026,0.169891191709845
43,2,40,0.144591968911917,0.142069689119171,0.138119170984456,0.118614248704663,0.175202849740933
43,2,41,0.129464507772021,0.150074093264249,0.144135233160622,0.159134974093264,0.156088082901554
43,2,42,0.107450518134715,0.129949740932643,0.122272279792746,0.117515803108808,0.146827979274611
43,2,43,0.148888601036269,0.138610880829016,0.158513212435233,0.131088860103627,0.181377720207254
43,2,44,0.133437823834197,0.222772797927461,0.218687823834197,0.087319689119171,0.242498186528497
72,1,1,0.111494300518135,0.202326165803109,0.211368911917098,0.162469948186528,0.326634715025907
72,1,2,0.138482124352332,0.345709844559585,0.365844559585492,0.171340932642487,0.424347150259067
72,1,3,0.14050103626943,0.309655440414508,0.338720207253886,0.190317875647668,0.435873056994819
72,1,4,0.165140155440415,0.217025906735751,0.180697668393782,0.113725906735751,0.21794585492228
72,1,5,0.188584455958549,0.268823834196891,0.301253886010363,0.172209067357513,0.334619170984456
72,1,6,0.213182642487047,0.169197150259067,0.199958808290155,0.117938601036269,0.227129792746114
72,1,7,0.119446373056995,0.179507512953368,0.211337046632124,0.164330569948187,0.255436787564767
72,1,8,0.151460880829016,0.347362694300518,0.36439896373057,0.326341968911917,0.515645077720207
72,1,9,0.128469948186528,0.187233678756477,0.190787564766839,0.196553886010363,0.271839378238342
72,1,10,0.189738341968912,0.221505958549223,0.305194300518135,0.281056994818653,0.408277202072539
72,1,11,0.152037823834197,0.279748704663212,0.242698704663212,0.368199481865285,0.31039896373057
72,1,12,0.15854792746114,0.214880829015544,0.203883678756477,0.215956994818653,0.245425647668394
72,1,13,0.217014248704663,0.275088082901554,0.310621761658031,0.160322020725389,0.313290155440415
72,1,14,0.214212694300518,0.253314248704663,0.228208549222798,0.286108808290155,0.330487046632124
72,1,15,0.110134715025907,0.116599222797927,0.1305,0.0925305699481865,0.146792487046632
72,1,16,0.0959608808290155,0.167808549222798,0.203010103626943,0.158485751295337,0.278046632124352
72,1,17,0.0885033678756477,0.160408808290155,0.152660880829016,0.104688341968912,0.196747409326425
72,1,18,0.101482124352332,0.158648445595855,0.179247150259067,0.22309585492228,0.227728497409326
72,1,19,0.122660362694301,0.0873880829015544,0.0878391191709845,0.0651056994818653,0.0824448186528497
72,1,20,0.0840121761658031,0.0870455958549223,0.0853344559585492,0.0986766839378238,0.115803367875648
72,1,21,0.0995044041450777,0.122025906735751,0.146429015544041,0.172418911917098,0.226051295336788
72,1,22,0.0615979274611399,0.0763272020725389,0.0815362694300518,0.110215544041451,0.12730518134715
72,1,23,0.133908549222798,0.180700777202073,0.195059067357513,0.141327202072539,0.192149222797927
72,1,24,0.197360621761658,0.386481865284974,0.365235751295337,0.151566580310881,0.462689119170984
72,1,25,0.237038860103627,0.328352331606218,0.272722797927461,0.331943005181347,0.428976683937824
72,1,26,0.198802849740933,0.19819067357513,0.187974870466321,0.125560880829016,0.221209844559586
72,1,27,0.201316062176166,0.184078756476684,0.21545932642487,0.168838341968912,0.233815284974093
72,1,28,0.133249481865285,0.202663471502591,0.221856735751295,0.237367616580311,0.289748704663212
72,1,29,0.166870725388601,0.148493264248705,0.142279274611399,0.109482383419689,0.141080310880829
72,1,30,0.160978756476684,0.229177979274611,0.215519689119171,0.303054404145078,0.297396373056995
72,1,31,0.128222538860104,0.171564507772021,0.200929533678756,0.12770310880829,0.216717616580311
72,1,32,0.0925823834196891,0.116067357512953,0.139827979274611,0.147965803108808,0.171738860103627
72,1,33,0.215943005181347,0.254685751295337,0.23625310880829,0.185493523316062,0.287251295336788
72,1,34,0.145280569948187,0.185432642487047,0.241852590673575,0.148167098445596,0.222122538860104
72,1,35,0.130200259067358,0.179815284974093,0.147324870466321,0.15924792746114,0.219795595854922
72,1,36,0.18545310880829,0.26399481865285,0.209846632124352,0.178683678756477,0.275748704663212
72,1,37,0.0596613989637306,0.0735007772020725,0.0637663212435233,0.0788914507772021,0.0949683937823834
72,1,38,0.0744119170984456,0.0783886010362694,0.0935611398963731,0.0932142487046632,0.141512176165803
72,1,39,0.187513212435233,0.223308808290155,0.218766580310881,0.124391968911917,0.23784585492228
72,1,40,0.202428756476684,0.19889067357513,0.193370466321244,0.166055440414508,0.245286787564767
72,1,41,0.181250518134715,0.210104404145078,0.201788601036269,0.222788601036269,0.218523575129534
72,1,42,0.150430829015544,0.181939637305699,0.171184196891192,0.164520466321244,0.205562953367876
72,1,43,0.208444300518135,0.194055440414508,0.221921502590674,0.183525906735751,0.253928497409326
72,1,44,0.186812953367876,0.311880829015544,0.306163212435233,0.12224896373057,0.33949481865285
72,2,1,0.111494300518135,0.202326165803109,0.211368911917098,0.162469948186528,0.326634715025907
72,2,2,0.138482124352332,0.345709844559585,0.365844559585492,0.171340932642487,0.424347150259067
72,2,3,0.14050103626943,0.309655440414508,0.338720207253886,0.190317875647668,0.435873056994819
72,2,4,0.165140155440415,0.217025906735751,0.180697668393782,0.113725906735751,0.21794585492228
72,2,5,0.188584455958549,0.268823834196891,0.301253886010363,0.172209067357513,0.334619170984456
72,2,6,0.213182642487047,0.169197150259067,0.199958808290155,0.117938601036269,0.227129792746114
72,2,7,0.119446373056995,0.179507512953368,0.211337046632124,0.164330569948187,0.255436787564767
72,2,8,0.151460880829016,0.347362694300518,0.36439896373057,0.326341968911917,0.515645077720207
72,2,9,0.128469948186528,0.187233678756477,0.190787564766839,0.196553886010363,0.271839378238342
72,2,10,0.189738341968912,0.221505958549223,0.305194300518135,0.281056994818653,0.408277202072539
72,2,11,0.152037823834197,0.279748704663212,0.242698704663212,0.368199481865285,0.31039896373057
72,2,12,0.15854792746114,0.214880829015544,0.203883678756477,0.215956994818653,0.245425647668394
72,2,13,0.217014248704663,0.275088082901554,0.310621761658031,0.160322020725389,0.313290155440415
72,2,14,0.214212694300518,0.253314248704663,0.228208549222798,0.286108808290155,0.330487046632124
72,2,15,0.110134715025907,0.116599222797927,0.1305,0.0925305699481865,0.146792487046632
72,2,16,0.0959608808290155,0.167808549222798,0.203010103626943,0.158485751295337,0.278046632124352
72,2,17,0.0885033678756477,0.160408808290155,0.152660880829016,0.104688341968912,0.196747409326425
72,2,18,0.101482124352332,0.158648445595855,0.179247150259067,0.22309585492228,0.227728497409326
72,2,19,0.122660362694301,0.0873880829015544,0.0878391191709845,0.0651056994818653,0.0824448186528497
72,2,20,0.0840121761658031,0.0870455958549223,0.0853344559585492,0.0986766839378238,0.115803367875648
72,2,21,0.0995044041450777,0.122025906735751,0.146429015544041,0.172418911917098,0.226051295336788
72,2,22,0.0615979274611399,0.0763272020725389,0.0815362694300518,0.110215544041451,0.12730518134715
72,2,23,0.133908549222798,0.180700777202073,0.195059067357513,0.141327202072539,0.192149222797927
72,2,24,0.197360621761658,0.386481865284974,0.365235751295337,0.151566580310881,0.462689119170984
72,2,25,0.237038860103627,0.328352331606218,0.272722797927461,0.331943005181347,0.428976683937824
72,2,26,0.198802849740933,0.19819067357513,0.187974870466321,0.125560880829016,0.221209844559586
72,2,27,0.201316062176166,0.184078756476684,0.21545932642487,0.168838341968912,0.233815284974093
72,2,28,0.133249481865285,0.202663471502591,0.221856735751295,0.237367616580311,0.289748704663212
72,2,29,0.166870725388601,0.148493264248705,0.142279274611399,0.109482383419689,0.141080310880829
72,2,30,0.160978756476684,0.229177979274611,0.215519689119171,0.303054404145078,0.297396373056995
72,2,31,0.128222538860104,0.171564507772021,0.200929533678756,0.12770310880829,0.216717616580311
72,2,32,0.0925823834196891,0.116067357512953,0.139827979274611,0.147965803108808,0.171738860103627
72,2,33,0.215943005181347,0.254685751295337,0.23625310880829,0.185493523316062,0.287251295336788
72,2,34,0.145280569948187,0.185432642487047,0.241852590673575,0.148167098445596,0.222122538860104
72,2,35,0.130200259067358,0.179815284974093,0.147324870466321,0.15924792746114,0.219795595854922
72,2,36,0.18545310880829,0.26399481865285,0.209846632124352,0.178683678756477,0.275748704663212
