sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
0.067,43,2,2,0.0765160422723017,0.184426797927461,0.164478756476684,0.147389844559585,0.130882994818653,0.176875715025907,0.185110989637306,0.176895637305702,0.216409093264249
0.067,43,2,3,0.0317061160747505,0.262189699481865,0.271533222797927,0.27289070984456,0.262985347150259,0.240742523316062,0.215194544041451,0.210375113989637,0.223103352331606
0.067,43,2,4,0.0324040606775903,0.178994196891192,0.195060518134715,0.189256113989637,0.173439865284974,0.161689787564767,0.154876119170984,0.174364440414506,0.208724720207251
0.067,43,2,5,0.12534612535964,0.319161829015544,0.334861518134715,0.317839424870466,0.258466077720205,0.274212424870468,0.217587751295337,0.27430912953368,0.453367284974093
0.067,43,2,6,0.0733708177906171,0.438918046632123,0.42659481865285,0.406407020725389,0.386600284974093,0.371658056994818,0.37202789119171,0.370474637305699,0.369593031088082
0.067,43,2,7,0.0523088595550008,0.565908341968911,0.544209279792745,0.519081559585491,0.495531994818652,0.475200906735751,0.478514119170985,0.514964378238342,0.556589098445594
0.067,43,2,8,0.0996033905093062,0.459866896373057,0.437678088082902,0.435648554404145,0.414457103626943,0.387612544041451,0.376108476683935,0.410199150259065,0.426168062176163
0.067,43,2,9,0.254670570032568,0.395323621761658,0.43538814507772,0.404183352331604,0.347227005181347,0.452143544041451,0.43778374611399,0.455089186528497,0.507759922279793
0.067,43,2,10,0.0658461019959598,0.292731911917098,0.271631269430051,0.240576383419689,0.263775922279793,0.281529031088083,0.264505196891192,0.302956062176166,0.391240777202072
0.067,43,2,11,0.15851091136164,0.511541062176166,0.487088212435233,0.422594740932642,0.427560207253886,0.477487435233161,0.446286139896373,0.45222455958548,0.445124062176166
0.067,43,2,12,0.0820104525608545,0.445202238341962,0.460378430051814,0.419685528497406,0.458166512953364,0.459255891191706,0.40547308290155,0.437980284974088,0.501435300518128
0.067,43,2,13,0.0648773992551543,0.278951093264247,0.240071507772018,0.209404321243523,0.197947813471502,0.189842051813471,0.229006948186529,0.254371974093265,0.236132803108808
0.067,43,2,14,0.0563987302312455,0.206086497409326,0.211389383419689,0.211337398963731,0.197468202072539,0.19062410880829,0.190445134715026,0.219981730569948,0.252012051813472
0.067,43,2,15,0.112340795043079,0.532796538860104,0.493623740932642,0.448377906735751,0.412328943005181,0.413113637305699,0.447451720207254,0.46352503626943,0.491259528497412
0.067,43,2,16,0.09010872754391,0.319305559585501,0.278873155440431,0.257426523316062,0.278859139896373,0.270960435233161,0.330425015544041,0.380432787564767,0.355893668393782
0.067,43,2,17,0.0685322241423835,0.276085761658031,0.239376694300519,0.225351129533678,0.204875917098445,0.223729803108808,0.259996901554403,0.249873585492227,0.258103917098443
0.067,43,2,18,0.130236075418594,0.455972279792745,0.484663113989635,0.478319331606213,0.428162595854917,0.343606378238336,0.281776606217617,0.364610139896373,0.453216994818654
0.067,43,2,19,0.0928584673777516,0.141831564766854,0.133846440414538,0.131728564766863,0.120452497409326,0.125688523316065,0.135889948186533,0.146303113989637,0.19658529015544
0.067,43,2,20,0.0743726393260451,0.185991476683938,0.173515922279802,0.162523059585498,0.161806347150265,0.152413601036274,0.12375804145078,0.143128000000007,0.164682927461141
0.067,43,2,21,0.0511607270239182,0.305955046632124,0.307294113989637,0.287465,0.251298316062176,0.21693967357513,0.220500787564767,0.21866607253886,0.237517865284973
0.067,43,2,22,0.0573178149727648,0.348759538860104,0.371689533678756,0.380610259067358,0.365941347150259,0.315671940414508,0.295427984455959,0.307911663212435,0.321497025906736
0.067,43,2,23,0.20213926055955,0.39943961658035,0.395967797927471,0.459959487046647,0.45894653367877,0.312146554404153,0.260692974093277,0.382796082901569,0.463077170984475
0.067,43,2,24,0.179317471824249,0.496803849740957,0.481115067357543,0.44831830569951,0.382433590673611,0.271121932642526,0.249492476683976,0.299735658031117,0.374004829015564
0.067,43,2,25,0.0528713092269821,0.445282186528496,0.413747264248703,0.390078989637305,0.389145569948186,0.413940839378238,0.436121227979275,0.439992238341968,0.446481461139895
0.067,43,2,26,0.164324752413134,0.350038968911914,0.310002751295332,0.285098632124352,0.311059487046632,0.313954994818651,0.291643533678753,0.276319611398963,0.430120264248705
0.067,43,2,27,0.150737220221608,0.455887191709845,0.495012886010362,0.434264958549222,0.359862430051814,0.40734818134715,0.421833414507772,0.437903362694301,0.627491046632122
0.067,43,2,28,0.180827226663319,0.455873968911917,0.489481150259066,0.47150368911917,0.435208160621762,0.399717264248705,0.280362409326425,0.297948393782381,0.477719025906742
0.067,43,2,29,0.110316600235748,0.316297492227979,0.314207424870466,0.324876854922279,0.320522481865285,0.293202274611399,0.261556300518135,0.285149155440415,0.341583611398964
0.067,43,2,30,0.105199808793415,0.405020523316062,0.375564207253886,0.338831445595854,0.33179390673575,0.307675279792745,0.285667067357513,0.296384886010363,0.316322191709845
0.067,43,2,31,0.142081554284723,0.422076492227979,0.414559870466322,0.39814225388601,0.365148435233165,0.340543512953373,0.263737227979275,0.333429005181347,0.48320807253886
0.067,43,2,32,0.115857050147106,0.494003538860104,0.446918953367876,0.40476221761658,0.387230352331606,0.377324134715026,0.352656,0.325173699481866,0.317957378238343
0.067,43,2,33,0.0562860074313901,0.291028435233162,0.287443487046635,0.267574601036271,0.25200338341969,0.236908917098446,0.221723590673576,0.217493279792747,0.236618492227979
0.067,43,2,34,0.0473051068187921,0.363175300518135,0.345757398963731,0.336405766839378,0.331060430051813,0.326940222797927,0.345901906735751,0.379354160621762,0.400750632124351
0.067,43,2,35,0.0978875721474743,0.289808310880829,0.312096393782383,0.316559606217617,0.313341989637306,0.269422041450777,0.278297341968912,0.269154880829016,0.367902834196891
0.067,43,2,36,0.0724337267038641,0.416270808290155,0.359352414507772,0.331154891191711,0.34116407253886,0.367251119170984,0.367149823834197,0.36431614507772,0.363857336787565
0.067,43,2,37,0.0794365558378516,0.368282393782388,0.348701015544041,0.299120507772021,0.294667062176166,0.316019134715026,0.343370549222798,0.344388487046632,0.340881072538864
0.067,43,2,38,0.123023766303533,0.413449274611402,0.380454196891196,0.296798373056998,0.260274020725393,0.247595523316062,0.30260243005181,0.452157813471506,0.524430870466325
0.067,43,2,39,0.167179773788865,0.532194611398964,0.592608139896373,0.626413984455959,0.542004139896373,0.465986424870466,0.445653222797927,0.425317730569948,0.634794196891193
0.067,43,2,40,0.1745241857843,0.491979170984457,0.419178849740933,0.351782994818653,0.347934352331608,0.389091606217618,0.39952289119171,0.378448860103628,0.487338839378238
0.067,43,2,41,0.0595122976103956,0.295520424870467,0.302726476683938,0.29187,0.257077202072539,0.216354968911917,0.199242994818653,0.195671264248705,0.215531248704663
0.067,43,2,42,0.0622468039902788,0.244166634715026,0.234437740932642,0.220434512953368,0.212187787564767,0.207498409326425,0.181573398963731,0.258004212435233,0.324996958549223
0.067,43,2,43,0.0895793142554431,0.212097904145077,0.195291518134714,0.158370777202073,0.161881813471501,0.153346357512951,0.139304409326423,0.160594419689122,0.239129979274616
0.067,43,2,44,0.0370068730910872,0.260302611398964,0.270928777202072,0.262786160621762,0.237613440414508,0.209686678756477,0.209263290155439,0.22772005181347,0.239827471502589
0.098,72,1,1,0.256351005920255,0.3214613626943,0.280428730569924,0.188624968911917,0.302328906735751,0.214063901554405,0.275187761658031,0.283601393782383,0.414201424870466
0.098,72,1,2,0.11182840728305,0.191251476683938,0.182499129533679,0.152207772020725,0.136771430051813,0.18712725388601,0.214995445595855,0.194909927461144,0.25048009326425
0.098,72,1,3,0.0463385762838173,0.267917082901554,0.281573559585492,0.283557497409326,0.269080476683938,0.236572419689119,0.202057290155437,0.222920740932642,0.266164005181346
0.098,72,1,4,0.0473586242500937,0.192024248704663,0.21550585492228,0.207022953367876,0.191834025906736,0.171830917098446,0.192559538860104,0.218296917098446,0.271834305699478
0.098,72,1,5,0.183193708689037,0.335540585492222,0.390843450777202,0.363384036269422,0.258591227979275,0.313652751295337,0.258528963730565,0.330061720207254,0.55044036787564
0.098,72,1,6,0.107231653009184,0.437330805699482,0.420725621761658,0.391895880829016,0.363770751295337,0.339898471502591,0.335092917098446,0.334941476683937,0.374269067357513
0.098,72,1,7,0.0764495428293472,0.561619046632123,0.532151507772019,0.495426637305697,0.460230264248703,0.436614093264248,0.471606124352332,0.486438471502591,0.550244435233158
0.098,72,1,8,0.145570630548404,0.449305808290155,0.416877310880829,0.413912803108808,0.410463880829013,0.357430720207251,0.331922984455954,0.381746300518131,0.441810709844557
0.098,72,1,9,0.372201742051128,0.434172088082888,0.458637269430051,0.428152740932642,0.387332658031087,0.483174917098446,0.452250015544042,0.430725715025907,0.572223051813471
0.098,72,1,10,0.0962342600758239,0.290642409326424,0.265376658031087,0.243936455958548,0.286329549222798,0.313137932642487,0.289118150259067,0.323180932642486,0.448752694300517
0.098,72,1,11,0.231664135103515,0.55338225388601,0.516888730569948,0.435115632124334,0.428812487046632,0.497228886010363,0.528132787564742,0.539647098445577,0.511816761658026
0.098,72,1,12,0.119858503107163,0.462172989637306,0.476909518134715,0.427469290155435,0.480183352331601,0.471352005181341,0.413345606217617,0.439935984455951,0.561828305699472
0.098,72,1,13,0.0948184983424936,0.271239797927458,0.223453502590674,0.195782269430052,0.181928419689119,0.168178077720207,0.260119901554405,0.297016792746115,0.271642906735751
0.098,72,1,14,0.0824269001277088,0.210036186528497,0.220441725388601,0.225104678756477,0.216879331606219,0.202256735751295,0.213691455958549,0.268317637305699,0.313916715025907
0.098,72,1,15,0.164186382482654,0.529365471502591,0.487260445595855,0.424091896373057,0.37140718134715,0.364324538860104,0.403689564766839,0.42646674611399,0.564671471502594
0.098,72,1,16,0.131694154379773,0.316029445595867,0.26054662694303,0.258640590673575,0.289963803108808,0.281717238341971,0.344501958549223,0.413644445595855,0.378451440414508
0.098,72,1,17,0.100160035017676,0.263981098445596,0.253743626943005,0.253812528497408,0.214035844559584,0.2141830880829,0.24432483419689,0.269783709844556,0.317238113989634
0.098,72,1,18,0.19034038421677,0.477246378238341,0.522831948186526,0.513199357512949,0.441066613937817,0.312365082901548,0.253249922279794,0.38669239378238,0.56930611398964
0.098,72,1,19,0.135712906747635,0.150665502590696,0.168186373056995,0.171411119170984,0.174139393782383,0.157712865284978,0.16443065803109,0.182457103626952,0.276933735751295
0.098,72,1,20,0.108695817952401,0.185584862694301,0.183809352331608,0.209350176165803,0.206787865284967,0.183752383419696,0.140317487046637,0.171742766839377,0.22520702072539
0.098,72,1,21,0.0747715439615556,0.314192875647668,0.317380958549223,0.28898292746114,0.239216839378238,0.22024803626943,0.207202601036269,0.211744549222797,0.273622787564766
0.098,72,1,22,0.0837701450179306,0.361672953367876,0.39655689119171,0.409595492227979,0.388156632124352,0.314685595854922,0.266201041450777,0.284444564766839,0.316035056994819
0.098,72,1,23,0.295427088051712,0.401282619171041,0.383036373057011,0.498714668393794,0.532405341968923,0.393395569948195,0.207316046632143,0.355802772020699,0.51516803626943
0.098,72,1,24,0.262072980732144,0.505760533678792,0.482833487046677,0.434904316062218,0.33861778756482,0.276997611398964,0.21114725388601,0.330539580310911,0.427254088082937
0.098,72,1,25,0.077271564579645,0.452064647668392,0.405975321243521,0.368626139896373,0.367261632124352,0.405365709844559,0.437781772020725,0.444331823834196,0.453815735751294
0.098,72,1,26,0.240161079870623,0.374804953367869,0.389184559585492,0.327244005181347,0.312770430051813,0.309646098445591,0.309157870466321,0.304876466321237,0.492576787564762
0.098,72,1,27,0.220302864014685,0.46099807253886,0.532863492227977,0.440716098445594,0.323368367875646,0.352133155440415,0.373302067357513,0.414996896373051,0.67180063212435
0.098,72,1,28,0.264279491602639,0.449390367875648,0.449338243523316,0.442307222797927,0.355006256476684,0.369036323834195,0.261725397668388,0.309082274611399,0.558610834196892
0.098,72,1,29,0.161228016176554,0.320407461139896,0.335953538860103,0.35974239896373,0.356369082901554,0.316549683937824,0.247668305699482,0.339315994818653,0.372828134715026
0.098,72,1,30,0.153749811339989,0.401673269430052,0.380377466321243,0.362390497409326,0.351207595854922,0.318010445595855,0.275277932642487,0.305264305699479,0.311508725388601
0.098,72,1,31,0.207652584322338,0.400144808290155,0.444211538860104,0.415953652849743,0.380030559585499,0.316145585492237,0.241848367875648,0.355846663212429,0.498792455958549
0.098,72,1,32,0.169325399036658,0.485322580310881,0.436054520725389,0.368313341968912,0.329278020725389,0.314798487046632,0.27874667357513,0.236391492227979,0.257037704663213
0.098,72,1,33,0.0822621554441371,0.297943616580313,0.292703901554408,0.263666958549226,0.233374108808291,0.211670575129534,0.207654020725389,0.205695694300518,0.307314606217617
0.098,72,1,34,0.069136544374238,0.359832761658031,0.352295031088085,0.348449176165806,0.322871569948187,0.315028305699482,0.335941253886009,0.373684471502591,0.410069025906735
0.098,72,1,35,0.143062957269802,0.311365305699482,0.34363110880829,0.350901316062176,0.347164010362694,0.286814528497409,0.280440455958549,0.274553797927461,0.421456994818653
0.098,72,1,36,0.105862091795631,0.40365267357513,0.341436243523317,0.336897020725389,0.309647797927462,0.332010186528497,0.331862518134715,0.327720808290155,0.361548088082902
0.098,72,1,37,0.116096745931848,0.379167284974093,0.360973316062176,0.276488730569948,0.268420072538856,0.305064435233161,0.404768300518135,0.342130740932647,0.363411642487052
0.098,72,1,38,0.179799574509179,0.438356559585497,0.397812435233168,0.339653212435233,0.289850103626943,0.270493544041445,0.323532279792746,0.500382424870466,0.545416409326436
0.098,72,1,39,0.244333701502971,0.500837733160621,0.556368880829014,0.604843160621776,0.529533056994823,0.493038704663216,0.403655813471503,0.401184974093262,0.616886424870467
0.098,72,1,40,0.255067579935381,0.476371595854922,0.386936222797927,0.340284476683938,0.31924521761658,0.333671077720207,0.349009419689119,0.308410777202074,0.456881233160622
0.098,72,1,41,0.0869773874587147,0.30698189119171,0.312648740932643,0.286562150259067,0.257113259067357,0.245126730569948,0.194136948186528,0.203973321243523,0.228540404145078
0.098,72,1,42,0.0909738760915092,0.244588841968912,0.232499632124352,0.231871694300522,0.23418749740933,0.200134647668397,0.197946487046632,0.313435834196892,0.369332725388604
0.098,72,1,43,0.130920415395299,0.208648279792746,0.201850098445599,0.210518227979276,0.221060642487045,0.196614507772019,0.157097243523315,0.198221435233167,0.3113740103627
0.098,72,1,44,0.0540856473152991,0.268293284974093,0.282991730569948,0.270351186528497,0.233993730569949,0.207498673575127,0.206618186528495,0.251088222797927,0.29438625906736
0.098,72,2,1,0.256351005920255,0.3214613626943,0.280428730569924,0.188624968911917,0.302328906735751,0.214063901554405,0.275187761658031,0.283601393782383,0.414201424870466
0.098,72,2,2,0.11182840728305,0.191251476683938,0.182499129533679,0.152207772020725,0.136771430051813,0.18712725388601,0.214995445595855,0.194909927461144,0.25048009326425
0.098,72,2,3,0.0463385762838173,0.267917082901554,0.281573559585492,0.283557497409326,0.269080476683938,0.236572419689119,0.202057290155437,0.222920740932642,0.266164005181346
0.098,72,2,4,0.0473586242500937,0.192024248704663,0.21550585492228,0.207022953367876,0.191834025906736,0.171830917098446,0.192559538860104,0.218296917098446,0.271834305699478
0.098,72,2,5,0.183193708689037,0.335540585492222,0.390843450777202,0.363384036269422,0.258591227979275,0.313652751295337,0.258528963730565,0.330061720207254,0.55044036787564
0.098,72,2,6,0.107231653009184,0.437330805699482,0.420725621761658,0.391895880829016,0.363770751295337,0.339898471502591,0.335092917098446,0.334941476683937,0.374269067357513
0.098,72,2,7,0.0764495428293472,0.561619046632123,0.532151507772019,0.495426637305697,0.460230264248703,0.436614093264248,0.471606124352332,0.486438471502591,0.550244435233158
0.098,72,2,8,0.145570630548404,0.449305808290155,0.416877310880829,0.413912803108808,0.410463880829013,0.357430720207251,0.331922984455954,0.381746300518131,0.441810709844557
0.098,72,2,9,0.372201742051128,0.434172088082888,0.458637269430051,0.428152740932642,0.387332658031087,0.483174917098446,0.452250015544042,0.430725715025907,0.572223051813471
0.098,72,2,10,0.0962342600758239,0.290642409326424,0.265376658031087,0.243936455958548,0.286329549222798,0.313137932642487,0.289118150259067,0.323180932642486,0.448752694300517
0.098,72,2,11,0.231664135103515,0.55338225388601,0.516888730569948,0.435115632124334,0.428812487046632,0.497228886010363,0.528132787564742,0.539647098445577,0.511816761658026
0.098,72,2,12,0.119858503107163,0.462172989637306,0.476909518134715,0.427469290155435,0.480183352331601,0.471352005181341,0.413345606217617,0.439935984455951,0.561828305699472
0.098,72,2,13,0.0948184983424936,0.271239797927458,0.223453502590674,0.195782269430052,0.181928419689119,0.168178077720207,0.260119901554405,0.297016792746115,0.271642906735751
0.098,72,2,14,0.0824269001277088,0.210036186528497,0.220441725388601,0.225104678756477,0.216879331606219,0.202256735751295,0.213691455958549,0.268317637305699,0.313916715025907
0.098,72,2,15,0.164186382482654,0.529365471502591,0.487260445595855,0.424091896373057,0.37140718134715,0.364324538860104,0.403689564766839,0.42646674611399,0.564671471502594
0.098,72,2,16,0.131694154379773,0.316029445595867,0.26054662694303,0.258640590673575,0.289963803108808,0.281717238341971,0.344501958549223,0.413644445595855,0.378451440414508
0.098,72,2,17,0.100160035017676,0.263981098445596,0.253743626943005,0.253812528497408,0.214035844559584,0.2141830880829,0.24432483419689,0.269783709844556,0.317238113989634
0.098,72,2,18,0.19034038421677,0.477246378238341,0.522831948186526,0.513199357512949,0.441066613937817,0.312365082901548,0.253249922279794,0.38669239378238,0.56930611398964
0.098,72,2,19,0.135712906747635,0.150665502590696,0.168186373056995,0.171411119170984,0.174139393782383,0.157712865284978,0.16443065803109,0.182457103626952,0.276933735751295
0.098,72,2,20,0.108695817952401,0.185584862694301,0.183809352331608,0.209350176165803,0.206787865284967,0.183752383419696,0.140317487046637,0.171742766839377,0.22520702072539
0.098,72,2,21,0.0747715439615556,0.314192875647668,0.317380958549223,0.28898292746114,0.239216839378238,0.22024803626943,0.207202601036269,0.211744549222797,0.273622787564766
0.098,72,2,22,0.0837701450179306,0.361672953367876,0.39655689119171,0.409595492227979,0.388156632124352,0.314685595854922,0.266201041450777,0.284444564766839,0.316035056994819
0.098,72,2,23,0.295427088051712,0.401282619171041,0.383036373057011,0.498714668393794,0.532405341968923,0.393395569948195,0.207316046632143,0.355802772020699,0.51516803626943
0.098,72,2,24,0.262072980732144,0.505760533678792,0.482833487046677,0.434904316062218,0.33861778756482,0.276997611398964,0.21114725388601,0.330539580310911,0.427254088082937
0.098,72,2,25,0.077271564579645,0.452064647668392,0.405975321243521,0.368626139896373,0.367261632124352,0.405365709844559,0.437781772020725,0.444331823834196,0.453815735751294
0.098,72,2,26,0.240161079870623,0.374804953367869,0.389184559585492,0.327244005181347,0.312770430051813,0.309646098445591,0.309157870466321,0.304876466321237,0.492576787564762
0.098,72,2,27,0.220302864014685,0.46099807253886,0.532863492227977,0.440716098445594,0.323368367875646,0.352133155440415,0.373302067357513,0.414996896373051,0.67180063212435
0.098,72,2,28,0.264279491602639,0.449390367875648,0.449338243523316,0.442307222797927,0.355006256476684,0.369036323834195,0.261725397668388,0.309082274611399,0.558610834196892
0.098,72,2,29,0.161228016176554,0.320407461139896,0.335953538860103,0.35974239896373,0.356369082901554,0.316549683937824,0.247668305699482,0.339315994818653,0.372828134715026
0.098,72,2,30,0.153749811339989,0.401673269430052,0.380377466321243,0.362390497409326,0.351207595854922,0.318010445595855,0.275277932642487,0.305264305699479,0.311508725388601
0.098,72,2,31,0.207652584322338,0.400144808290155,0.444211538860104,0.415953652849743,0.380030559585499,0.316145585492237,0.241848367875648,0.355846663212429,0.498792455958549
0.098,72,2,32,0.169325399036658,0.485322580310881,0.436054520725389,0.368313341968912,0.329278020725389,0.314798487046632,0.27874667357513,0.236391492227979,0.257037704663213
0.098,72,2,33,0.0822621554441371,0.297943616580313,0.292703901554408,0.263666958549226,0.233374108808291,0.211670575129534,0.207654020725389,0.205695694300518,0.307314606217617
0.098,72,2,34,0.069136544374238,0.359832761658031,0.352295031088085,0.348449176165806,0.322871569948187,0.315028305699482,0.335941253886009,0.373684471502591,0.410069025906735
0.098,72,2,35,0.143062957269802,0.311365305699482,0.34363110880829,0.350901316062176,0.347164010362694,0.286814528497409,0.280440455958549,0.274553797927461,0.421456994818653
0.098,72,2,36,0.105862091795631,0.40365267357513,0.341436243523317,0.336897020725389,0.309647797927462,0.332010186528497,0.331862518134715,0.327720808290155,0.361548088082902
