Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Mode 20
0.030389876163156793,-0.098047563123899,0.18113980811507271,-0.2842112881016461,-0.3231725668643176,-0.4602563436874668,-0.5450055900381664,-0.6025693115751993,0.7196982601289694,-0.7606838900026478,-0.7843609187822838,0.768209569291388,0.9184274900321667,-0.6353054904028558,-0.6899022823262131,0.8530908248713512,-0.8163141810117509,-0.7681712517769045,0.5404435233927596,0.5723557867043092
0.07661897432309522,-0.23993226727116304,0.4292915690014122,-0.6375727608437127,-0.6745439722450681,-0.8764014426821427,-0.9230193916496394,-0.8763878936520719,0.8714198807640832,-0.71962779437909,-0.5287064512583801,0.3182252326884655,0.1423287169905811,0.06079625690164063,0.19505782499806182,-0.45059963667156405,0.6517187056294033,0.7622409900493352,-0.6249510434302596,-0.875395398024241
0.12836528370531028,-0.3864213631211678,0.6550875711561139,-0.8855816173249045,-0.8182102234975955,-0.8769486393973647,-0.6850109873163962,-0.3738798968729455,0.057718700571845714,0.2905609562355789,0.5646151591750009,-0.7015739973685493,-0.8979370918966811,0.5841985005787984,0.5496256796249043,-0.45543436565894885,0.09029762951143323,-0.21592674972823814,0.36167417591059214,1.0
0.1822276638914154,-0.521562495732565,0.815099654956542,-0.9458166426738436,-0.6718862794815345,-0.4208661684646939,0.04135934307413547,0.47530786676220943,-0.814081193981425,0.8776903582100843,0.7000732681247024,-0.3642540394160686,0.017312055781343295,-0.30109668660642314,-0.5183856865012084,0.8240281688102078,-0.748127138240186,-0.4888602725980433,0.11090336050230212,-0.9038429522427187
0.2372297628209613,-0.6380907837059088,0.888279441524597,-0.799223101959066,-0.2796295032628566,0.26858371910036066,0.7534985928524616,0.8921118145485976,-0.736865798758973,0.20730793963006394,-0.3644484741913031,0.7020543415455944,0.9226187953849412,-0.468366091504694,-0.24162961664604896,-0.24382993044648862,0.7486409920082217,0.860259218998244,-0.5295450970959117,0.6399972799898703
0.29681067655495696,-0.7362759289352578,0.8554093205410048,-0.43693669024222315,0.2654201848173914,0.8630330674569732,0.9113458498785612,0.3900101206350145,0.3321478687593787,-0.8617732723077506,-0.8357585082609811,0.3393506303647135,-0.34736637324960995,0.6160445341430449,0.7564170410993996,-0.6248670087647556,-0.20861651634190206,-0.8088402040304373,0.7887296579670456,-0.38203949173327956
0.35783950185405444,-0.8021344003058898,0.7082963297276049,0.05344010139575639,0.7155694106745871,0.9436547148785583,0.29741624580747134,-0.5618282151484484,0.9842559922131645,-0.5382153799599046,0.30755430999743566,-0.7881786601878216,-0.7743744823468227,0.01537167342436529,-0.47224366385659533,1.0,-0.43866884829143615,0.5100091980934861,-0.9407895345502316,0.22579718572745033
0.4185825229133142,-0.8301560857037512,0.4679378921775591,0.5337985854666082,0.8628343215880073,0.44443556858531674,-0.5699641466517599,-0.893869997857676,0.29106541752849086,0.6741876914929833,0.8455947540022714,-0.15242921884898397,0.7463335708920006,-0.6247719655508888,-0.287779054912681,-0.6229598963573066,0.8788015036983948,-0.07589965716197006,1.0,-0.13281832911653604
0.4783285524382565,-0.8183301697414959,0.16606599502089187,0.8769050823058145,0.6405219133951308,-0.3286779008415646,-0.9541038590539342,-0.23530993521316126,-0.8002636168228089,0.765075462420093,-0.27313477671539,0.8234839572006377,0.38645530365776143,0.47695715679679024,0.7558574987106929,-0.22312057148233655,-0.9045313788860191,-0.3785834936031441,-0.9580006599499794,0.07677017555789518
0.5368222206674597,-0.766690791899384,-0.1591272729919781,0.9929586280277899,0.14048097056066544,-0.899124085841984,-0.526708816839508,0.6891118219359225,-0.7914547592975625,-0.42072095926164094,-0.86068432428472,-0.04884369322018559,-0.9529017470192807,0.24864421777365647,-0.46387075244968323,0.9058639183017652,0.5109058701031765,0.7348440505058952,0.8265595944083116,-0.04256112402073774
