id,description,type,length,h,d_eff,w,fc_n,fc_e,d_flange,b_eff,a,e,iz,iz_simp,trib_wt_1,trib_wt_2,stiff_factor,Mn_pos,Mn_neg,Mp_pos,Mp_neg,a_hinge,b_hinge,c_hinge,iz_model,critical_mode,stiff_factor_model,As,n_b,As_d,clear_cover,w_p,s_p,rho_s,b_c,d_c,rho_cc
1204,inner column story 4,column,120,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,12636583.9929015,12636583.9929015,15021917.5209532,15021917.5209532,0.0716039510537993,0.171603951053799,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[6 0 2 0 0 6],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0202403576393268
1205,inner column story 5,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,12114398.0536684,12114398.0536684,14415286.9188613,14415286.9188613,0.0727164193598455,0.172716419359845,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[6 0 2 0 0 6],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0202403576393268
1206,inner column story 6,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,8835559.99745541,8835559.99745541,10524011.1185815,10524011.1185815,0.0710200858530921,0.171020085853092,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[4 0 2 0 0 4],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0144573983138048
1207,inner column story 7,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[4 0 2 0 0 4],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0144573983138048
1208,inner column story 8,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[4 0 2 0 0 4],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0144573983138048
2101,beam story 1,beam,210,36,33.5625,24,5000,6500,8,41.5,864,4030508.65276332,41185.3301460823,32659.2,0.145833333333333,0.145833333333333,0.35,8362734.54938275,11026092.8272481,10118767.2147669,13341385.637497,0.0474439457332167,0.147443945733217,0.2,35301.7115537849,flexure,0.3,[0.6 0 0 0 0 0.6],[6 0 0 0 0 7],[2.44 0 0 0 0 33.56],2,20,4,0.00363610260832152,20.5,32.5,0.0117330823190472
2102,beam story 2,beam,210,36,33.5625,24,5000,6500,8,41.5,864,4030508.65276332,41185.3301460823,32659.2,0.145833333333333,0.145833333333333,0.35,8362734.54938275,11026092.8272481,10118767.2147669,13341385.637497,0.0474439457332167,0.147443945733217,0.2,35301.7115537849,flexure,0.3,[0.6 0 0 0 0 0.6],[6 0 0 0 0 7],[2.44 0 0 0 0 33.56],2,20,4,0.00363610260832152,20.5,32.5,0.0117330823190472
2103,beam story 3,beam,210,36,33.5625,24,5000,6500,8,41.5,864,4030508.65276332,41185.3301460823,32659.2,0.145833333333333,0.145833333333333,0.35,8351818.83584394,11026092.8272481,10105559.3861996,13341385.637497,0.0474439457332167,0.147443945733217,0.2,35301.7115537849,flexure,0.3,[0.6 0 0 0 0 0.6],[6 0 0 0 0 7],[2.44 0 0 0 0 33.56],2,20,4,0.00363610260832152,20.5,32.5,0.0117330823190472
2104,beam story 4,beam,210,36,33.5625,24,5000,6500,8,41.5,864,4030508.65276332,41185.3301460823,32659.2,0.145833333333333,0.145833333333333,0.35,7022551.37751805,11034245.7635471,8497168.26753645,13351250.5523808,0.0431821373419183,0.143182137341918,0.2,35301.7115537849,flexure,0.3,[0.6 0 0 0 0 0.6],[5 0 0 0 0 7],[2.44 0 0 0 0 33.56],2,20,4.5,0.00327249234748937,20.5,32.5,0.0108305375252744
2105,beam story 5,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,5758940.74824051,7890542.78317685,6968220.8003819,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,20678.6976744186,flexure,0.3,[0.6 0 0 0 0 0.6],[5 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,4.5,0.00327249234748937,20.5,26.5,0.0121758401424075
2106,beam story 6,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,4698988.57939951,7886627.24836963,5685696.62220133,9542685.44154377,0.0397731570382703,0.13977315703827,0.2,20678.6976744186,flexure,0.3,[0.6 0 0 0 0 0.6],[4 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,5,0.00297499304317215,20.5,26.5,0.0110689455840068
2107,beam story 7,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,20678.6976744186,flexure,0.3,[0.6 0 0 0 0 0.6],[4 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,5,0.00297499304317215,20.5,26.5,0.0110689455840068
2108,beam story 8,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,4680292.34645401,7886627.24836962,5663074.49688437,9542685.44154376,0.0365690795354026,0.130736417198551,0.2,20678.6976744186,flexure,0.3,[0.6 0 0 0 0 0.6],[4 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,5.5,0.00272707695624114,20.5,26.5,0.0110689455840068
