sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5
0.15,72,1,6,0.118600058214137,0.446246466321242,0.409373860103627,0.349135259067357,0.298055207253886
0.15,72,1,7,0.146554712588485,0.636780129533679,0.600800336787567,0.426535265803108,0.731649352331607
0.15,72,1,8,0.157998636933489,0.465862025906731,0.411908994818648,0.316472906735751,0.310950585492229
0.15,72,1,9,0.208336586735451,0.413371119170984,0.330358487046632,0.303922088082902,0.595856005181347
0.15,72,1,10,0.139066201358155,0.409717590673574,0.36453468911917,0.255443305699482,0.400009341968912
0.15,72,1,11,0.157744831948519,0.461081994818653,0.396480279792746,0.396500725388579,0.438643632124345
0.15,72,1,12,0.177747819403625,0.546114005181334,0.55223666321242,0.492522414507755,0.564789777202066
0.15,72,1,13,0.116535885209461,0.277443880829016,0.296110720207254,0.231395668393782,0.365911082901554
0.15,72,1,14,0.23699689085268,0.222424160621762,0.235269497409326,0.197021797927461,0.367373336787565
0.15,72,1,15,0.185998391373825,0.518713658031088,0.452740341968912,0.408221808290151,0.46964461658031
0.15,72,1,16,0.144022929352473,0.380316968911917,0.367974336787565,0.30587821373057,0.346807953367876
0.15,72,1,17,0.11471710493843,0.345934466321244,0.346188352331607,0.301254108808288,0.446320492227979
0.15,72,1,18,0.252693933503336,0.616226585492221,0.586315704663206,0.240019072020722,0.457881943005181
0.15,72,1,19,0.0791381210455005,0.150968549222797,0.196524165803116,0.192620554404141,0.314349373056997
0.15,72,1,20,0.0560471554869596,0.2193096373057,0.221663523316062,0.242947357512953,0.304484797927463
0.15,72,1,21,0.047507618846172,0.275044310880829,0.322362704663212,0.379152860103627,0.44880467357513
0.15,72,1,22,0.0642048667871735,0.369504875647668,0.338433165803109,0.319591647668394,0.391897347150259
0.15,72,1,23,0.205377230400235,0.453877134715062,0.413322316062223,0.176431414507785,0.293552015544038
0.15,72,1,24,0.128520617796818,0.448484626943029,0.415513901554429,0.372129445595877,0.376849227979275
0.15,72,1,25,0.107361624001058,0.444175994818653,0.448534803108808,0.409543093264249,0.488264103626943
0.15,72,1,26,0.175165866499683,0.348602683937821,0.337120202072535,0.362194331606218,0.498736512953361
0.15,72,1,27,0.201335166524987,0.492324544041451,0.391429528497409,0.398319165803109,0.483341704663212
0.15,72,1,28,0.120376801563348,0.448182958549223,0.416635678756474,0.345259202072539,0.369227875647671
0.15,72,1,29,0.136659212324124,0.355526598445596,0.282902025906737,0.225807414507772,0.266388398963731
0.15,72,1,30,0.12571759365349,0.416293129533679,0.319880134715026,0.319324435233161,0.357744383419689
0.15,72,1,31,0.128682351237349,0.475593512953368,0.455247968911917,0.42240581865285,0.448426212435235
0.15,72,1,32,0.0907029430698406,0.496536803108808,0.455490715025907,0.43075081865285,0.440491233160622
0.15,72,1,33,0.137664695472686,0.262657129533681,0.241287238341968,0.264595191709845,0.336199414507772
0.15,72,1,34,0.144276790235745,0.396043378238347,0.382716502590677,0.28255781865285,0.414070015544041
0.15,72,1,35,0.0783425479844176,0.305713590673575,0.279143331606218,0.262569046632124,0.341935305699482
0.15,72,1,36,0.10592954981588,0.419324979274611,0.415754487046632,0.479481689119171,0.526948010362694
0.15,72,1,37,0.206791717584627,0.386875699481863,0.415930901554405,0.250165088082904,0.541629098445594
0.15,72,1,38,0.230646713333357,0.361408238341981,0.393275554404142,0.205445445595861,0.489358093264244
0.15,72,1,39,0.136779959421742,0.531083196891193,0.483640409326421,0.347848440414504,0.359726321243523
0.15,72,1,40,0.18553293305902,0.52188532642487,0.411801507772021,0.265362725388606,0.405254124352328
0.15,72,1,41,0.0669842633449147,0.289562305699483,0.257277046632126,0.253368715025911,0.262863632124352
0.15,72,1,42,0.0911393793975406,0.280106165803109,0.270708999999999,0.222023683937822,0.311642191709845
0.15,72,1,43,0.102792381133457,0.235949119170986,0.225091834196894,0.197218497409333,0.234404196891192
0.15,72,1,44,0.0937332825461264,0.278593787564769,0.29563656476685,0.243364694300523,0.334366067357515
0.15,72,2,1,0.212931644443073,0.219284450777212,0.201158051813471,0.239756414507772,0.353881165803117
0.15,72,2,2,0.129822946597012,0.158931430051814,0.17596818134715,0.216443176165803,0.293948756476684
0.15,72,2,3,0.0857472034488555,0.271701316062176,0.270253647668394,0.249758326424866,0.317426481865279
0.15,72,2,4,0.073355687679971,0.235361051813472,0.287672621761658,0.233430621761656,0.358292564766839
0.15,72,2,5,0.112731138678285,0.381499393782378,0.359453937823834,0.24784210880829,0.353755777202073
0.15,72,2,6,0.118600058214137,0.446246466321242,0.409373860103627,0.349135259067357,0.298055207253886
0.15,72,2,7,0.146554712588485,0.636780129533679,0.600800336787567,0.426535265803108,0.731649352331607
0.15,72,2,8,0.157998636933489,0.465862025906731,0.411908994818648,0.316472906735751,0.310950585492229
0.15,72,2,9,0.208336586735451,0.413371119170984,0.330358487046632,0.303922088082902,0.595856005181347
0.15,72,2,10,0.139066201358155,0.409717590673574,0.36453468911917,0.255443305699482,0.400009341968912
0.15,72,2,11,0.157744831948519,0.461081994818653,0.396480279792746,0.396500725388579,0.438643632124345
0.15,72,2,12,0.177747819403625,0.546114005181334,0.55223666321242,0.492522414507755,0.564789777202066
0.15,72,2,13,0.116535885209461,0.277443880829016,0.296110720207254,0.231395668393782,0.365911082901554
0.15,72,2,14,0.23699689085268,0.222424160621762,0.235269497409326,0.197021797927461,0.367373336787565
0.15,72,2,15,0.185998391373825,0.518713658031088,0.452740341968912,0.408221808290151,0.46964461658031
0.15,72,2,16,0.144022929352473,0.380316968911917,0.367974336787565,0.30587821373057,0.346807953367876
0.15,72,2,17,0.11471710493843,0.345934466321244,0.346188352331607,0.301254108808288,0.446320492227979
0.15,72,2,18,0.252693933503336,0.616226585492221,0.586315704663206,0.240019072020722,0.457881943005181
0.15,72,2,19,0.0791381210455005,0.150968549222797,0.196524165803116,0.192620554404141,0.314349373056997
0.15,72,2,20,0.0560471554869596,0.2193096373057,0.221663523316062,0.242947357512953,0.304484797927463
0.15,72,2,21,0.047507618846172,0.275044310880829,0.322362704663212,0.379152860103627,0.44880467357513
0.15,72,2,22,0.0642048667871735,0.369504875647668,0.338433165803109,0.319591647668394,0.391897347150259
0.15,72,2,23,0.205377230400235,0.453877134715062,0.413322316062223,0.176431414507785,0.293552015544038
0.15,72,2,24,0.128520617796818,0.448484626943029,0.415513901554429,0.372129445595877,0.376849227979275
0.15,72,2,25,0.107361624001058,0.444175994818653,0.448534803108808,0.409543093264249,0.488264103626943
0.15,72,2,26,0.175165866499683,0.348602683937821,0.337120202072535,0.362194331606218,0.498736512953361
0.15,72,2,27,0.201335166524987,0.492324544041451,0.391429528497409,0.398319165803109,0.483341704663212
0.15,72,2,28,0.120376801563348,0.448182958549223,0.416635678756474,0.345259202072539,0.369227875647671
0.15,72,2,29,0.136659212324124,0.355526598445596,0.282902025906737,0.225807414507772,0.266388398963731
0.15,72,2,30,0.12571759365349,0.416293129533679,0.319880134715026,0.319324435233161,0.357744383419689
0.15,72,2,31,0.128682351237349,0.475593512953368,0.455247968911917,0.42240581865285,0.448426212435235
0.15,72,2,32,0.0907029430698406,0.496536803108808,0.455490715025907,0.43075081865285,0.440491233160622
0.15,72,2,33,0.137664695472686,0.262657129533681,0.241287238341968,0.264595191709845,0.336199414507772
0.15,72,2,34,0.144276790235745,0.396043378238347,0.382716502590677,0.28255781865285,0.414070015544041
0.15,72,2,35,0.0783425479844176,0.305713590673575,0.279143331606218,0.262569046632124,0.341935305699482
0.15,72,2,36,0.10592954981588,0.419324979274611,0.415754487046632,0.479481689119171,0.526948010362694
0.15,72,2,37,0.206791717584627,0.386875699481863,0.415930901554405,0.250165088082904,0.541629098445594
0.15,72,2,38,0.230646713333357,0.361408238341981,0.393275554404142,0.205445445595861,0.489358093264244
0.15,72,2,39,0.136779959421742,0.531083196891193,0.483640409326421,0.347848440414504,0.359726321243523
0.15,72,2,40,0.18553293305902,0.52188532642487,0.411801507772021,0.265362725388606,0.405254124352328
0.15,72,2,41,0.0669842633449147,0.289562305699483,0.257277046632126,0.253368715025911,0.262863632124352
0.15,72,2,42,0.0911393793975406,0.280106165803109,0.270708999999999,0.222023683937822,0.311642191709845
0.15,72,2,43,0.102792381133457,0.235949119170986,0.225091834196894,0.197218497409333,0.234404196891192
0.15,72,2,44,0.0937332825461264,0.278593787564769,0.29563656476685,0.243364694300523,0.334366067357515
0.202,108,1,1,0.286490307668139,0.260913424870469,0.252324937823829,0.307990740932638,0.374669699481866
0.202,108,1,2,0.174671153318904,0.169766782383421,0.202505917098446,0.234377886010367,0.32009896373057
0.202,108,1,3,0.115369149390629,0.284069450777202,0.285972989637306,0.268972616580303,0.331606336787565
0.202,108,1,4,0.0986969014756346,0.239926248704663,0.32437132642487,0.265474523316062,0.412378471502591
0.202,108,1,5,0.151674865838723,0.419687901554404,0.412500523316065,0.229444450777204,0.406249538860104
0.202,108,1,6,0.159571242950276,0.45126481865285,0.400946139896373,0.315924896373057,0.264891378238342
0.202,108,1,7,0.197183019975765,0.651539803108808,0.63661534196891,0.428594834196888,0.724559279792744
0.202,108,1,8,0.212580324660591,0.463794202072532,0.391201740932636,0.322897316062172,0.299445207253886
0.202,108,1,9,0.280307856488312,0.418682595854922,0.333970901554404,0.264917367875648,0.63177129015544
0.202,108,1,10,0.187107552367533,0.454182357512952,0.391000139896373,0.245020544041455,0.48824118134715
0.202,108,1,11,0.212238841043057,0.506363440414508,0.430502538860083,0.447553316062147,0.534244668393772
0.202,108,1,12,0.239151994535502,0.521555455958543,0.581472207253883,0.507230756476681,0.577575243523313
0.202,108,1,13,0.156793987551076,0.295644502590674,0.324908103626943,0.260804088082902,0.387303
0.202,108,1,14,0.318869054688248,0.226216512953362,0.29484892746114,0.258969207253886,0.333113782383419
0.202,108,1,15,0.250252781872036,0.524828088082901,0.436065989637306,0.403336056994813,0.481172336787563
0.202,108,1,16,0.193776615257803,0.389161476683935,0.365397673575131,0.272952077720208,0.33798837823834
0.202,108,1,17,0.154346897449504,0.367436051813471,0.361346124352332,0.311173797927458,0.497628264248702
0.202,108,1,18,0.33998874589351,0.601864383419686,0.565599875647657,0.322936818652846,0.528608207253891
0.202,108,1,19,0.106476915189867,0.190102968911937,0.210851834196917,0.212729357512959,0.326439481865289
0.202,108,1,20,0.0754090208685535,0.230828072538867,0.233682435233161,0.254467067357509,0.315661129533679
0.202,108,1,21,0.0639194440799017,0.290735010362694,0.305718404145078,0.361137056994819,0.449166849740933
0.202,108,1,22,0.0863848681944824,0.373216948186529,0.33141218134715,0.34106910880829,0.388877658031088
0.202,108,1,23,0.276326170679268,0.452881689119185,0.417218279792799,0.204098145077715,0.349769305699494
0.202,108,1,24,0.172918926309018,0.438500170984487,0.394139808290189,0.335769082901585,0.39280591709846
0.202,108,1,25,0.144450416340241,0.455620295336788,0.468257601036269,0.420116150259067,0.509167170984456
0.202,108,1,26,0.235678088701686,0.371194922279793,0.411937264248705,0.340692611398964,0.566215476683938
0.202,108,1,27,0.270887748756294,0.497203051813467,0.378130694300514,0.353153880829016,0.488108917098446
0.202,108,1,28,0.161961774193738,0.475957746113989,0.438380134715021,0.315443088082897,0.385376166839378
0.202,108,1,29,0.183869052844755,0.355495626943005,0.272437373056995,0.257271829015544,0.302010160621762
0.202,108,1,30,0.169147578694981,0.394213580310881,0.332790238341969,0.332043088082902,0.383735316062176
0.202,108,1,31,0.173136531650203,0.493088590673575,0.469758279792746,0.404682632124352,0.473520512953371
0.202,108,1,32,0.122036882467376,0.490916155440415,0.435689937823834,0.402403668393782,0.41550910880829
0.202,108,1,33,0.185221886883773,0.283188725388602,0.252266492227982,0.276678580310881,0.372155906735751
0.202,108,1,34,0.194118174084082,0.395380538860105,0.382135352331609,0.277370487046632,0.399268958549223
0.202,108,1,35,0.105406506084455,0.290563766839386,0.264023844559595,0.277449756476684,0.327998321243523
0.202,108,1,36,0.142523622532829,0.406820704663215,0.409046746113985,0.483747025906737,0.544917751295338
0.202,108,1,37,0.278229301938639,0.399516367875648,0.440683626943005,0.255945025906744,0.511799974093265
0.202,108,1,38,0.310325165798381,0.405968911917106,0.451410331606213,0.251598979274611,0.536577994818653
0.202,108,1,39,0.184031512836256,0.532052782383421,0.473315279792741,0.292859896373057,0.394337461139896
0.202,108,1,40,0.249626527863789,0.526349886010363,0.427561170984461,0.27767379274612,0.445439528497408
0.202,108,1,41,0.0901244259151852,0.297148834196892,0.250260803108808,0.257403673575129,0.301166062176166
0.202,108,1,42,0.122624088648624,0.333769155440415,0.310466943005182,0.251281870466321,0.34355410880829
0.202,108,1,43,0.138302697909883,0.252438533678756,0.231955305699484,0.218789284974103,0.304431466321244
0.202,108,1,44,0.126114073019164,0.275285590673581,0.311447766839384,0.243725165803118,0.376759487046635
0.202,108,2,1,0.286490307668139,0.260913424870469,0.252324937823829,0.307990740932638,0.374669699481866
0.202,108,2,2,0.174671153318904,0.169766782383421,0.202505917098446,0.234377886010367,0.32009896373057
0.202,108,2,3,0.115369149390629,0.284069450777202,0.285972989637306,0.268972616580303,0.331606336787565
0.202,108,2,4,0.0986969014756346,0.239926248704663,0.32437132642487,0.265474523316062,0.412378471502591
0.202,108,2,5,0.151674865838723,0.419687901554404,0.412500523316065,0.229444450777204,0.406249538860104
0.202,108,2,6,0.159571242950276,0.45126481865285,0.400946139896373,0.315924896373057,0.264891378238342
0.202,108,2,7,0.197183019975765,0.651539803108808,0.63661534196891,0.428594834196888,0.724559279792744
0.202,108,2,8,0.212580324660591,0.463794202072532,0.391201740932636,0.322897316062172,0.299445207253886
0.202,108,2,9,0.280307856488312,0.418682595854922,0.333970901554404,0.264917367875648,0.63177129015544
0.202,108,2,10,0.187107552367533,0.454182357512952,0.391000139896373,0.245020544041455,0.48824118134715
0.202,108,2,11,0.212238841043057,0.506363440414508,0.430502538860083,0.447553316062147,0.534244668393772
0.202,108,2,12,0.239151994535502,0.521555455958543,0.581472207253883,0.507230756476681,0.577575243523313
0.202,108,2,13,0.156793987551076,0.295644502590674,0.324908103626943,0.260804088082902,0.387303
0.202,108,2,14,0.318869054688248,0.226216512953362,0.29484892746114,0.258969207253886,0.333113782383419
0.202,108,2,15,0.250252781872036,0.524828088082901,0.436065989637306,0.403336056994813,0.481172336787563
0.202,108,2,16,0.193776615257803,0.389161476683935,0.365397673575131,0.272952077720208,0.33798837823834
0.202,108,2,17,0.154346897449504,0.367436051813471,0.361346124352332,0.311173797927458,0.497628264248702
0.202,108,2,18,0.33998874589351,0.601864383419686,0.565599875647657,0.322936818652846,0.528608207253891
0.202,108,2,19,0.106476915189867,0.190102968911937,0.210851834196917,0.212729357512959,0.326439481865289
0.202,108,2,20,0.0754090208685535,0.230828072538867,0.233682435233161,0.254467067357509,0.315661129533679
0.202,108,2,21,0.0639194440799017,0.290735010362694,0.305718404145078,0.361137056994819,0.449166849740933
0.202,108,2,22,0.0863848681944824,0.373216948186529,0.33141218134715,0.34106910880829,0.388877658031088
0.202,108,2,23,0.276326170679268,0.452881689119185,0.417218279792799,0.204098145077715,0.349769305699494
0.202,108,2,24,0.172918926309018,0.438500170984487,0.394139808290189,0.335769082901585,0.39280591709846
0.202,108,2,25,0.144450416340241,0.455620295336788,0.468257601036269,0.420116150259067,0.509167170984456
0.202,108,2,26,0.235678088701686,0.371194922279793,0.411937264248705,0.340692611398964,0.566215476683938
0.202,108,2,27,0.270887748756294,0.497203051813467,0.378130694300514,0.353153880829016,0.488108917098446
0.202,108,2,28,0.161961774193738,0.475957746113989,0.438380134715021,0.315443088082897,0.385376166839378
0.202,108,2,29,0.183869052844755,0.355495626943005,0.272437373056995,0.257271829015544,0.302010160621762
0.202,108,2,30,0.169147578694981,0.394213580310881,0.332790238341969,0.332043088082902,0.383735316062176
0.202,108,2,31,0.173136531650203,0.493088590673575,0.469758279792746,0.404682632124352,0.473520512953371
0.202,108,2,32,0.122036882467376,0.490916155440415,0.435689937823834,0.402403668393782,0.41550910880829
0.202,108,2,33,0.185221886883773,0.283188725388602,0.252266492227982,0.276678580310881,0.372155906735751
0.202,108,2,34,0.194118174084082,0.395380538860105,0.382135352331609,0.277370487046632,0.399268958549223
0.202,108,2,35,0.105406506084455,0.290563766839386,0.264023844559595,0.277449756476684,0.327998321243523
0.202,108,2,36,0.142523622532829,0.406820704663215,0.409046746113985,0.483747025906737,0.544917751295338
0.202,108,2,37,0.278229301938639,0.399516367875648,0.440683626943005,0.255945025906744,0.511799974093265
0.202,108,2,38,0.310325165798381,0.405968911917106,0.451410331606213,0.251598979274611,0.536577994818653
0.202,108,2,39,0.184031512836256,0.532052782383421,0.473315279792741,0.292859896373057,0.394337461139896
0.202,108,2,40,0.249626527863789,0.526349886010363,0.427561170984461,0.27767379274612,0.445439528497408
0.202,108,2,41,0.0901244259151852,0.297148834196892,0.250260803108808,0.257403673575129,0.301166062176166
0.202,108,2,42,0.122624088648624,0.333769155440415,0.310466943005182,0.251281870466321,0.34355410880829
0.202,108,2,43,0.138302697909883,0.252438533678756,0.231955305699484,0.218789284974103,0.304431466321244
0.202,108,2,44,0.126114073019164,0.275285590673581,0.311447766839384,0.243725165803118,0.376759487046635
0.318,224,1,1,0.45145076033807,0.417056740932656,0.38458180829016,0.436938269430057,0.439699746113995
0.318,224,1,2,0.275246397048414,0.187246932642488,0.278245414507772,0.277979668393782,0.333785471502589
0.318,224,1,3,0.181798437217246,0.278563404145078,0.266281927461137,0.268371025906736,0.354319067357511
0.318,224,1,4,0.155526347738786,0.341519481865279,0.345429300518133,0.275713875647663,0.416332979274611
0.318,224,1,5,0.239008900735252,0.48683986010363,0.478076015544042,0.231915025906738,0.540475373056992
0.318,224,1,6,0.251451993417663,0.4407005958549,0.386864823834196,0.238529989637306,0.411966388601033
0.318,224,1,7,0.310720544155134,0.57931770984455,0.693737808290143,0.376348510362698,0.613215357512952
0.318,224,1,8,0.334983581057498,0.475888274611382,0.370561979274591,0.349681046632124,0.377609663212435
0.318,224,1,9,0.441708468151631,0.428020616580309,0.37410881865285,0.481301238341969,0.656380248704658
0.318,224,1,10,0.294843645737451,0.454914362694296,0.434354647668394,0.290306751295338,0.499437300518137
0.318,224,1,11,0.334445471967408,0.615949191709845,0.55156193782382,0.481991139896338,0.566402699481866
0.318,224,1,12,0.376855156630575,0.496433875647645,0.684656352331598,0.591070357512953,0.676611269430033
0.318,224,1,13,0.247075600820555,0.322742067357513,0.360375202072539,0.301003989637307,0.345809139896373
