sa,rp,direction,gm,story_1,story_2,story_3,story_4
0.103,43,2,40,0.00175811666666667,0.00215533974358974,0.00240039743589744,0.00218430769230769
0.103,43,2,41,0.00170355555555556,0.0023489358974359,0.00237561538461539,0.00189288461538461
0.103,43,2,42,0.00157583888888889,0.00214851282051282,0.00225015384615385,0.00196966666666667
0.103,43,2,43,0.0014995,0.00205090384615385,0.00230751923076923,0.00203529487179487
0.103,43,2,44,0.00193933888888889,0.00234575641025641,0.00214032051282051,0.00179226282051282
0.15,72,1,1,0.00219166111111111,0.00291547435897436,0.00334511538461538,0.00311583333333333
0.15,72,1,2,0.00258572777777778,0.0034050641025641,0.00335755128205128,0.00268064102564103
0.15,72,1,3,0.00231117777777778,0.00300067948717949,0.00310196794871795,0.00259032051282051
0.15,72,1,4,0.00275704444444444,0.00350232051282051,0.00323232692307692,0.00272811538461538
0.15,72,1,5,0.00225266111111111,0.00322719230769231,0.00336683333333333,0.00288352564102564
0.15,72,1,6,0.00237615555555556,0.00299083974358974,0.00319526282051282,0.00274224358974359
0.15,72,1,7,0.00231424444444444,0.00306528205128205,0.00353041025641026,0.0031600641025641
0.15,72,1,8,0.00223906111111111,0.0029015641025641,0.00292844871794872,0.00243532051282051
0.15,72,1,9,0.00265337222222222,0.00299446153846154,0.00318308974358974,0.00290153846153846
0.15,72,1,10,0.00193623888888889,0.00281349358974359,0.00316867307692308,0.00289298076923077
0.15,72,1,11,0.00216326111111111,0.00292855769230769,0.00298571794871795,0.00236442307692308
0.15,72,1,12,0.00235595,0.00289208333333333,0.00367382051282051,0.00351384615384615
0.15,72,1,13,0.00210423888888889,0.00301858974358974,0.00352538461538462,0.00313397435897436
0.15,72,1,14,0.00268843888888889,0.00314975641025641,0.00338903205128205,0.00302339743589744
0.15,72,1,15,0.00239862777777778,0.00314235897435897,0.00388801282051282,0.00344762820512821
0.15,72,1,16,0.00248208888888889,0.00338401282051282,0.00377308974358974,0.00310660256410256
0.15,72,1,17,0.00237735555555556,0.00296980769230769,0.00331628205128205,0.00298570512820513
0.15,72,1,18,0.00244666111111111,0.00263394871794872,0.00520923717948718,0.00525397435897436
0.15,72,1,19,0.00235265555555556,0.00331687820512821,0.00365172435897436,0.00304634615384615
0.15,72,1,20,0.00261606111111111,0.00356920512820513,0.00348660256410256,0.00271051282051282
0.15,72,1,21,0.00271503333333333,0.00347887820512821,0.00325708333333333,0.00260705128205128
0.15,72,1,22,0.00257491666666667,0.00344221794871795,0.00328755769230769,0.00252410256410256
0.15,72,1,23,0.00176700555555556,0.00268850641025641,0.00313664102564103,0.00266564102564103
0.15,72,1,24,0.00218793888888889,0.00316022435897436,0.00353533974358974,0.0029973717948718
0.15,72,1,25,0.00240235,0.00309614743589744,0.00351026923076923,0.00318211538461538
0.15,72,1,26,0.00266268888888889,0.00345572435897436,0.00357877564102564,0.00297891025641026
0.15,72,1,27,0.00256812777777778,0.00308719871794872,0.00375282692307692,0.00370057692307692
0.15,72,1,28,0.00233085555555556,0.00297441666666667,0.00294028205128205,0.00259685897435897
0.15,72,1,29,0.00245674444444444,0.00324328846153846,0.0030389358974359,0.00238886538461539
0.15,72,1,30,0.00256734444444444,0.00312720512820513,0.00277219230769231,0.0023168141025641
0.15,72,1,31,0.00266856666666667,0.00334310897435897,0.0035331217948718,0.00315179487179487
0.15,72,1,32,0.00229312222222222,0.00316880769230769,0.00323978205128205,0.00264070512820513
0.15,72,1,33,0.00261032222222222,0.00322358974358974,0.00331798076923077,0.0026450641025641
0.15,72,1,34,0.0023168,0.00314983333333333,0.00417842307692308,0.00381384615384615
0.15,72,1,35,0.00281350555555556,0.00350285897435897,0.00301667307692308,0.00256608974358974
0.15,72,1,36,0.00257620555555556,0.00328012179487179,0.00300419871794872,0.00232224358974359
0.15,72,1,37,0.00294812222222222,0.00284072435897436,0.00367375,0.00389589743589744
0.15,72,1,38,0.00273464444444444,0.00282859615384615,0.00348367307692308,0.00328205128205128
0.15,72,1,39,0.00269371666666667,0.00335423717948718,0.00276586538461538,0.00224442307692308
0.15,72,1,40,0.0024214,0.00296460897435897,0.00314564102564103,0.00287936538461539
0.15,72,1,41,0.00240785,0.00340991025641026,0.00340915384615385,0.00267910256410256
0.15,72,1,42,0.0022963,0.00312797435897436,0.00323492948717949,0.00262314102564102
0.15,72,1,43,0.00206325555555556,0.00298849358974359,0.00337246153846154,0.00294173076923077
0.15,72,1,44,0.00275491666666667,0.00315532692307692,0.00271123076923077,0.00249285256410256
0.15,72,2,1,0.00219166111111111,0.00291547435897436,0.00334511538461538,0.00311583333333333
0.15,72,2,2,0.00258572777777778,0.0034050641025641,0.00335755128205128,0.00268064102564103
0.15,72,2,3,0.00231117777777778,0.00300067948717949,0.00310196794871795,0.00259032051282051
0.15,72,2,4,0.00275704444444444,0.00350232051282051,0.00323232692307692,0.00272811538461538
0.15,72,2,5,0.00225266111111111,0.00322719230769231,0.00336683333333333,0.00288352564102564
0.15,72,2,6,0.00237615555555556,0.00299083974358974,0.00319526282051282,0.00274224358974359
0.15,72,2,7,0.00231424444444444,0.00306528205128205,0.00353041025641026,0.0031600641025641
0.15,72,2,8,0.00223906111111111,0.0029015641025641,0.00292844871794872,0.00243532051282051
0.15,72,2,9,0.00265337222222222,0.00299446153846154,0.00318308974358974,0.00290153846153846
0.15,72,2,10,0.00193623888888889,0.00281349358974359,0.00316867307692308,0.00289298076923077
0.15,72,2,11,0.00216326111111111,0.00292855769230769,0.00298571794871795,0.00236442307692308
0.15,72,2,12,0.00235595,0.00289208333333333,0.00367382051282051,0.00351384615384615
0.15,72,2,13,0.00210423888888889,0.00301858974358974,0.00352538461538462,0.00313397435897436
0.15,72,2,14,0.00268843888888889,0.00314975641025641,0.00338903205128205,0.00302339743589744
0.15,72,2,15,0.00239862777777778,0.00314235897435897,0.00388801282051282,0.00344762820512821
0.15,72,2,16,0.00248208888888889,0.00338401282051282,0.00377308974358974,0.00310660256410256
0.15,72,2,17,0.00237735555555556,0.00296980769230769,0.00331628205128205,0.00298570512820513
0.15,72,2,18,0.00244666111111111,0.00263394871794872,0.00520923717948718,0.00525397435897436
0.15,72,2,19,0.00235265555555556,0.00331687820512821,0.00365172435897436,0.00304634615384615
0.15,72,2,20,0.00261606111111111,0.00356920512820513,0.00348660256410256,0.00271051282051282
0.15,72,2,21,0.00271503333333333,0.00347887820512821,0.00325708333333333,0.00260705128205128
0.15,72,2,22,0.00257491666666667,0.00344221794871795,0.00328755769230769,0.00252410256410256
0.15,72,2,23,0.00176700555555556,0.00268850641025641,0.00313664102564103,0.00266564102564103
0.15,72,2,24,0.00218793888888889,0.00316022435897436,0.00353533974358974,0.0029973717948718
0.15,72,2,25,0.00240235,0.00309614743589744,0.00351026923076923,0.00318211538461538
0.15,72,2,26,0.00266268888888889,0.00345572435897436,0.00357877564102564,0.00297891025641026
0.15,72,2,27,0.00256812777777778,0.00308719871794872,0.00375282692307692,0.00370057692307692
0.15,72,2,28,0.00233085555555556,0.00297441666666667,0.00294028205128205,0.00259685897435897
0.15,72,2,29,0.00245674444444444,0.00324328846153846,0.0030389358974359,0.00238886538461539
0.15,72,2,30,0.00256734444444444,0.00312720512820513,0.00277219230769231,0.0023168141025641
0.15,72,2,31,0.00266856666666667,0.00334310897435897,0.0035331217948718,0.00315179487179487
0.15,72,2,32,0.00229312222222222,0.00316880769230769,0.00323978205128205,0.00264070512820513
0.15,72,2,33,0.00261032222222222,0.00322358974358974,0.00331798076923077,0.0026450641025641
0.15,72,2,34,0.0023168,0.00314983333333333,0.00417842307692308,0.00381384615384615
0.15,72,2,35,0.00281350555555556,0.00350285897435897,0.00301667307692308,0.00256608974358974
0.15,72,2,36,0.00257620555555556,0.00328012179487179,0.00300419871794872,0.00232224358974359
0.15,72,2,37,0.00294812222222222,0.00284072435897436,0.00367375,0.00389589743589744
0.15,72,2,38,0.00273464444444444,0.00282859615384615,0.00348367307692308,0.00328205128205128
0.15,72,2,39,0.00269371666666667,0.00335423717948718,0.00276586538461538,0.00224442307692308
0.15,72,2,40,0.0024214,0.00296460897435897,0.00314564102564103,0.00287936538461539
0.15,72,2,41,0.00240785,0.00340991025641026,0.00340915384615385,0.00267910256410256
0.15,72,2,42,0.0022963,0.00312797435897436,0.00323492948717949,0.00262314102564102
0.15,72,2,43,0.00206325555555556,0.00298849358974359,0.00337246153846154,0.00294173076923077
0.15,72,2,44,0.00275491666666667,0.00315532692307692,0.00271123076923077,0.00249285256410256
0.202,108,1,1,0.00280700555555556,0.00342233974358974,0.00372441666666667,0.00345121794871795
0.202,108,1,2,0.00292091666666667,0.00418498076923077,0.00439173076923077,0.00338134615384616
0.202,108,1,3,0.00304376666666667,0.00414777564102564,0.00398038461538462,0.00310153846153846
0.202,108,1,4,0.00333247222222222,0.00402216666666667,0.00366448717948718,0.0033676282051282
0.202,108,1,5,0.0027333,0.00383055769230769,0.00425498076923077,0.0035025
0.202,108,1,6,0.00317147777777778,0.00399557051282051,0.00420294871794872,0.00344782051282051
0.202,108,1,7,0.00251543333333333,0.00327283333333333,0.00459575641025641,0.00462685897435897
0.202,108,1,8,0.00247246666666667,0.00345617307692308,0.0037945641025641,0.00308878205128205
0.202,108,1,9,0.00313862777777778,0.00349233974358974,0.00357851282051282,0.00342275
0.202,108,1,10,0.00271203888888889,0.00407753846153846,0.0043823717948718,0.00370414743589744
0.202,108,1,11,0.00286300555555556,0.00405083333333333,0.00409314102564103,0.00301160256410256
0.202,108,1,12,0.00362459444444444,0.00407148076923077,0.00400152564102564,0.00358897435897436
0.202,108,1,13,0.00272051666666667,0.0043923717948718,0.00488641025641026,0.00411089743589744
0.202,108,1,14,0.00525677777777778,0.00511573717948718,0.00450916666666667,0.00350724358974359
0.202,108,1,15,0.00325636666666667,0.00366071794871795,0.00489830769230769,0.0043575
0.202,108,1,16,0.00326106111111111,0.00450203846153846,0.00465813461538462,0.00391211538461538
0.202,108,1,17,0.00281845555555556,0.00365550641025641,0.00433939102564103,0.00383064102564103
0.202,108,1,18,0.00323440555555556,0.00363512179487179,0.00839014743589744,0.00829846153846154
0.202,108,1,19,0.00278573333333333,0.00420848717948718,0.0045574358974359,0.00368115384615385
0.202,108,1,20,0.00321106111111111,0.00443398076923077,0.00422634615384615,0.00312326923076923
0.202,108,1,21,0.00318793333333333,0.00424305128205128,0.0040374358974359,0.00307608974358975
0.202,108,1,22,0.00337251111111111,0.00453870512820513,0.00418903846153846,0.00298891025641026
0.202,108,1,23,0.00246006666666667,0.00378998717948718,0.00425608974358974,0.0034624358974359
0.202,108,1,24,0.00264938333333333,0.0035061858974359,0.00394657051282051,0.00333403846153846
0.202,108,1,25,0.00283615,0.00331639102564103,0.00404424358974359,0.00347166666666667
0.202,108,1,26,0.00330346666666667,0.00456120512820513,0.00484064102564103,0.00396801282051282
0.202,108,1,27,0.00333641111111111,0.00421310256410256,0.0051284358974359,0.00504621794871795
0.202,108,1,28,0.00293183888888889,0.00384641666666667,0.00380560897435897,0.00337551282051282
0.202,108,1,29,0.00320906111111111,0.00452433974358974,0.00424794871794872,0.0030223717948718
0.202,108,1,30,0.00339218333333333,0.00414124358974359,0.00397410256410256,0.00319935897435897
0.202,108,1,31,0.00361534444444444,0.00372667948717949,0.00359926923076923,0.00318044871794872
0.202,108,1,32,0.00285966666666667,0.00418191025641026,0.00418711538461538,0.00324128205128205
0.202,108,1,33,0.00311702777777778,0.00382491666666667,0.0038751282051282,0.0031324358974359
0.202,108,1,34,0.00331651111111111,0.00412738461538462,0.00556440384615385,0.0050099358974359
0.202,108,1,35,0.00329968333333333,0.00424254487179487,0.00369910256410256,0.00291903846153846
0.202,108,1,36,0.00294260555555556,0.00397503846153846,0.00401846153846154,0.00317532051282051
0.202,108,1,37,0.00402723333333333,0.00355120512820513,0.00448563461538461,0.00462705128205128
0.202,108,1,38,0.00299588333333333,0.00403589102564103,0.00499190384615385,0.00473224358974359
0.202,108,1,39,0.00327032777777778,0.00421658333333333,0.00361326923076923,0.0030235641025641
0.202,108,1,40,0.00293277222222222,0.00389014743589744,0.00365974358974359,0.00363544871794872
0.202,108,1,41,0.00306463333333333,0.00464094230769231,0.00457128205128205,0.00333666666666667
0.202,108,1,42,0.00284283333333333,0.00386596153846154,0.00398384615384615,0.00312871794871795
0.202,108,1,43,0.00280049444444444,0.00421711538461538,0.00466102564102564,0.00386166666666667
0.202,108,1,44,0.00342849444444444,0.00385719230769231,0.00324429487179487,0.00306653846153846
0.202,108,2,1,0.00280700555555556,0.00342233974358974,0.00372441666666667,0.00345121794871795
0.202,108,2,2,0.00292091666666667,0.00418498076923077,0.00439173076923077,0.00338134615384616
0.202,108,2,3,0.00304376666666667,0.00414777564102564,0.00398038461538462,0.00310153846153846
0.202,108,2,4,0.00333247222222222,0.00402216666666667,0.00366448717948718,0.0033676282051282
0.202,108,2,5,0.0027333,0.00383055769230769,0.00425498076923077,0.0035025
0.202,108,2,6,0.00317147777777778,0.00399557051282051,0.00420294871794872,0.00344782051282051
0.202,108,2,7,0.00251543333333333,0.00327283333333333,0.00459575641025641,0.00462685897435897
0.202,108,2,8,0.00247246666666667,0.00345617307692308,0.0037945641025641,0.00308878205128205
0.202,108,2,9,0.00313862777777778,0.00349233974358974,0.00357851282051282,0.00342275
0.202,108,2,10,0.00271203888888889,0.00407753846153846,0.0043823717948718,0.00370414743589744
0.202,108,2,11,0.00286300555555556,0.00405083333333333,0.00409314102564103,0.00301160256410256
0.202,108,2,12,0.00362459444444444,0.00407148076923077,0.00400152564102564,0.00358897435897436
0.202,108,2,13,0.00272051666666667,0.0043923717948718,0.00488641025641026,0.00411089743589744
0.202,108,2,14,0.00525677777777778,0.00511573717948718,0.00450916666666667,0.00350724358974359
0.202,108,2,15,0.00325636666666667,0.00366071794871795,0.00489830769230769,0.0043575
0.202,108,2,16,0.00326106111111111,0.00450203846153846,0.00465813461538462,0.00391211538461538
0.202,108,2,17,0.00281845555555556,0.00365550641025641,0.00433939102564103,0.00383064102564103
0.202,108,2,18,0.00323440555555556,0.00363512179487179,0.00839014743589744,0.00829846153846154
0.202,108,2,19,0.00278573333333333,0.00420848717948718,0.0045574358974359,0.00368115384615385
0.202,108,2,20,0.00321106111111111,0.00443398076923077,0.00422634615384615,0.00312326923076923
0.202,108,2,21,0.00318793333333333,0.00424305128205128,0.0040374358974359,0.00307608974358975
0.202,108,2,22,0.00337251111111111,0.00453870512820513,0.00418903846153846,0.00298891025641026
0.202,108,2,23,0.00246006666666667,0.00378998717948718,0.00425608974358974,0.0034624358974359
0.202,108,2,24,0.00264938333333333,0.0035061858974359,0.00394657051282051,0.00333403846153846
0.202,108,2,25,0.00283615,0.00331639102564103,0.00404424358974359,0.00347166666666667
0.202,108,2,26,0.00330346666666667,0.00456120512820513,0.00484064102564103,0.00396801282051282
0.202,108,2,27,0.00333641111111111,0.00421310256410256,0.0051284358974359,0.00504621794871795
0.202,108,2,28,0.00293183888888889,0.00384641666666667,0.00380560897435897,0.00337551282051282
0.202,108,2,29,0.00320906111111111,0.00452433974358974,0.00424794871794872,0.0030223717948718
0.202,108,2,30,0.00339218333333333,0.00414124358974359,0.00397410256410256,0.00319935897435897
0.202,108,2,31,0.00361534444444444,0.00372667948717949,0.00359926923076923,0.00318044871794872
0.202,108,2,32,0.00285966666666667,0.00418191025641026,0.00418711538461538,0.00324128205128205
0.202,108,2,33,0.00311702777777778,0.00382491666666667,0.0038751282051282,0.0031324358974359
0.202,108,2,34,0.00331651111111111,0.00412738461538462,0.00556440384615385,0.0050099358974359
0.202,108,2,35,0.00329968333333333,0.00424254487179487,0.00369910256410256,0.00291903846153846
0.202,108,2,36,0.00294260555555556,0.00397503846153846,0.00401846153846154,0.00317532051282051
0.202,108,2,37,0.00402723333333333,0.00355120512820513,0.00448563461538461,0.00462705128205128
0.202,108,2,38,0.00299588333333333,0.00403589102564103,0.00499190384615385,0.00473224358974359
0.202,108,2,39,0.00327032777777778,0.00421658333333333,0.00361326923076923,0.0030235641025641
0.202,108,2,40,0.00293277222222222,0.00389014743589744,0.00365974358974359,0.00363544871794872
0.202,108,2,41,0.00306463333333333,0.00464094230769231,0.00457128205128205,0.00333666666666667
0.202,108,2,42,0.00284283333333333,0.00386596153846154,0.00398384615384615,0.00312871794871795
0.202,108,2,43,0.00280049444444444,0.00421711538461538,0.00466102564102564,0.00386166666666667
0.202,108,2,44,0.00342849444444444,0.00385719230769231,0.00324429487179487,0.00306653846153846
0.318,224,1,1,0.00427784444444444,0.00454655128205128,0.0043975641025641,0.00365980769230769
0.318,224,1,2,0.00455522222222222,0.00558840384615385,0.00476564102564103,0.00346378205128205
0.318,224,1,3,0.0065015,0.00680967948717949,0.00547269230769231,0.00365044871794872
0.318,224,1,4,0.00691994444444444,0.00699442307692308,0.00586160256410256,0.00429032051282051
0.318,224,1,5,0.00290097777777778,0.00399533333333333,0.0051521858974359,0.0047926858974359
0.318,224,1,6,0.00357723333333333,0.00474726923076923,0.00653448717948718,0.00597762820512821
0.318,224,1,7,0.00467404444444444,0.00536813461538462,0.0072371217948718,0.00735211538461538
0.318,224,1,8,0.00320473888888889,0.00499004487179487,0.00556955128205128,0.00463474358974359
0.318,224,1,9,0.00424375,0.00473350641025641,0.00567153846153846,0.00574282051282051
0.318,224,1,10,0.00745211111111111,0.00740301282051282,0.00680179487179487,0.00487557692307693
0.318,224,1,11,0.00334235,0.00568664102564103,0.00614211538461538,0.00481641025641026
0.318,224,1,12,0.00743683333333333,0.00704352564102564,0.00665089743589744,0.00560608974358974
0.318,224,1,13,0.00577772222222222,0.00770153846153846,0.00745346153846154,0.00567198717948718
0.318,224,1,14,0.0348485555555556,0.0326208974358974,0.0196339743589744,0.00744423076923077
0.318,224,1,15,0.00488297222222222,0.00613180769230769,0.00536415384615385,0.00510878205128205
0.318,224,1,16,0.00490048333333333,0.00537987820512821,0.00643998076923077,0.00577339743589744
0.318,224,1,17,0.00462936666666667,0.00636385897435898,0.00757660256410256,0.00651217948717949
0.318,224,1,18,0.00507656111111111,0.00659571794871795,0.00885057692307692,0.00878519230769231
0.318,224,1,19,0.00344544444444444,0.00566097435897436,0.00635307692307692,0.00533044871794872
0.318,224,1,20,0.00554383333333333,0.00592576923076923,0.00546692307692308,0.00410557692307692
0.318,224,1,21,0.00466208888888889,0.00530486538461539,0.0047225,0.00358596153846154
0.318,224,1,22,0.00510743333333333,0.00558908333333333,0.00462583333333333,0.0030674358974359
0.318,224,1,23,0.00430736111111111,0.00553133974358974,0.00609358974358974,0.00582872435897436
0.318,224,1,24,0.00478766111111111,0.0060168141025641,0.00665916666666667,0.00548596153846154
0.318,224,1,25,0.00511189444444444,0.00481509615384615,0.00452429487179487,0.00386064102564103
0.318,224,1,26,0.00371796666666667,0.00602846153846154,0.0071275641025641,0.00674307692307692
0.318,224,1,27,0.00529475,0.00519998076923077,0.00563807051282051,0.00571455128205128
0.318,224,1,28,0.00311970555555556,0.00535347435897436,0.00646955128205128,0.00567320512820513
0.318,224,1,29,0.00572772222222222,0.00721724358974359,0.00651884615384615,0.00444467948717949
0.318,224,1,30,0.00561266666666667,0.00706519230769231,0.00648326923076923,0.00527538461538461
0.318,224,1,31,0.00591094444444445,0.00493705769230769,0.00489384615384615,0.00448185897435898
0.318,224,1,32,0.00478476111111111,0.00554472435897436,0.00492461538461538,0.00353211538461538
0.318,224,1,33,0.00872522222222222,0.00912089743589744,0.00759205128205128,0.00544166666666667
0.318,224,1,34,0.00950994444444444,0.00818884615384615,0.00615576923076923,0.00448884615384615
0.318,224,1,35,0.00399061111111111,0.00541448717948718,0.00504666666666667,0.00397615384615385
0.318,224,1,36,0.00533523888888889,0.00592564102564103,0.00508282051282051,0.00346121794871795
0.318,224,1,37,0.00622677777777778,0.00591858974358974,0.00472467948717949,0.00481634615384615
0.318,224,1,38,0.00852377777777778,0.008415,0.00793698717948718,0.00733198717948718
0.318,224,1,39,0.0031598,0.00506535256410256,0.0057350641025641,0.00496788461538462
0.318,224,1,40,0.00287918888888889,0.00519688461538462,0.0063399358974359,0.00543641025641026
0.318,224,1,41,0.00444023333333333,0.00602603205128205,0.00597012820512821,0.0045551282051282
0.318,224,1,42,0.0038409,0.00521147435897436,0.00570826923076923,0.00473673076923077
