rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12,story_13,story_14,story_15,story_16,story_17,story_18,story_19,story_20
43,1,35,0.000944505,0.00140353,0.00137859,0.00123772,0.0011076,0.000998074,0.0010262,0.00111419,0.0011234,0.00130229,0.00174434,0.00200331,0.00201106,0.00201172,0.00209945,0.00210469,0.00205171,0.00199961,0.001777,0.00140368
43,1,36,0.00094745,0.001423,0.00138573,0.00115136,0.000955023,0.00109693,0.00126694,0.00121463,0.00107584,0.00119233,0.00148117,0.0016733,0.00172767,0.00170122,0.00181699,0.00213955,0.00233198,0.00228338,0.00202234,0.00156697
43,1,37,0.00126865,0.0020943,0.00239001,0.00254161,0.00266679,0.00297567,0.00316881,0.00323887,0.00331462,0.00338674,0.00353348,0.00358602,0.00350274,0.0033443,0.00314798,0.0030167,0.00281675,0.00252701,0.00219254,0.00186835
43,1,38,0.00115164,0.00185924,0.00206592,0.00213039,0.0021508,0.00229349,0.00232097,0.00227225,0.00226943,0.00225075,0.00229347,0.00231398,0.00237437,0.00238855,0.00235748,0.00232014,0.00218761,0.00196025,0.00168142,0.00140338
43,1,39,0.000929831,0.00137124,0.00131215,0.00129724,0.00129173,0.00136769,0.00138431,0.00140439,0.00153247,0.00161426,0.0017289,0.00172364,0.00152794,0.00139538,0.0013709,0.00151088,0.00164962,0.00179519,0.00166606,0.00131402
43,1,40,0.00104473,0.00162461,0.00168493,0.00158501,0.00145423,0.00137147,0.00136221,0.00135161,0.00148083,0.00156907,0.00166655,0.00173958,0.00182626,0.001883,0.00200815,0.00207218,0.00204212,0.00199535,0.00175295,0.00134579
43,1,41,0.00189354,0.00307475,0.00343931,0.00360568,0.00373174,0.00408972,0.00427554,0.00427054,0.00417975,0.0040656,0.00410237,0.00421408,0.00416796,0.00413846,0.00403146,0.00391305,0.00363674,0.00322525,0.00277365,0.00233677
43,1,42,0.000852472,0.00139116,0.00155812,0.00162016,0.00165235,0.00176856,0.00179518,0.00176578,0.00173246,0.00176741,0.00190413,0.00200951,0.0020302,0.00198953,0.00190216,0.00180022,0.00163188,0.00149122,0.00131888,0.00107446
43,1,43,0.00068338,0.00111494,0.00120215,0.00112582,0.0010879,0.00124579,0.00122699,0.000980182,0.00105677,0.00113282,0.00121574,0.00117554,0.00131847,0.00150761,0.00152349,0.00138326,0.00145607,0.00151925,0.00145093,0.00117895
43,1,44,0.00124906,0.00190381,0.00191315,0.00170291,0.00146133,0.00154759,0.00158784,0.00156783,0.00172855,0.00186221,0.00184628,0.0017035,0.00153892,0.00164647,0.00185713,0.00229197,0.00260465,0.0026705,0.00240979,0.00189056
43,2,1,0.0012802,0.00200886,0.00212356,0.00202974,0.00187338,0.00173208,0.00154365,0.00139789,0.0012819,0.00169357,0.00206297,0.00225274,0.00239593,0.0024911,0.0026998,0.00284988,0.00279214,0.00250932,0.00208014,0.00161595
43,2,2,0.000943414,0.00147449,0.00154553,0.00144733,0.00131684,0.00126485,0.00111384,0.00117133,0.00141183,0.00160539,0.00197206,0.00223234,0.00232338,0.002312,0.00229656,0.00244931,0.00251741,0.00235304,0.0019865,0.00153681
43,2,3,0.000932758,0.00143014,0.00144648,0.00126702,0.00106486,0.00134823,0.0018453,0.00217912,0.00230521,0.00223289,0.00205454,0.00181313,0.00168747,0.00195342,0.00223349,0.00243864,0.00260159,0.00246643,0.00208466,0.00159622
43,2,4,0.00100992,0.00156614,0.00161588,0.00149522,0.00139534,0.00142963,0.00138984,0.00122825,0.00130278,0.00160206,0.00196627,0.0023043,0.00246939,0.00249244,0.00240105,0.00229497,0.00242708,0.00234484,0.00205379,0.00164577
43,2,5,0.00118346,0.00181898,0.00183694,0.0017055,0.00156478,0.00143573,0.00169749,0.00204174,0.00231596,0.00250811,0.00268223,0.00271356,0.00262085,0.00246675,0.00252993,0.00281238,0.00294537,0.0028376,0.00248762,0.00198486
43,2,6,0.00103714,0.00160076,0.00167989,0.00169287,0.00164689,0.00165551,0.00153725,0.00135215,0.00128538,0.00145302,0.00179618,0.0021549,0.00228189,0.00273373,0.00301091,0.00317643,0.00308864,0.0027531,0.00226589,0.00175166
43,2,7,0.000845403,0.00128525,0.00131649,0.00121826,0.00109649,0.00113105,0.00120994,0.00122251,0.00117978,0.00118502,0.00126413,0.00152578,0.00166657,0.0017988,0.00195064,0.00205362,0.00198958,0.00177459,0.00147163,0.00113869
43,2,8,0.00119126,0.00186197,0.00199323,0.00192901,0.00175044,0.00178687,0.00175216,0.00174074,0.00226142,0.00270146,0.00305348,0.00312547,0.00302884,0.00290187,0.00301811,0.0032925,0.00330602,0.00302414,0.00253644,0.00198635
43,2,9,0.0016615,0.00275086,0.00315755,0.00340368,0.00362408,0.00410997,0.00447044,0.00466355,0.00478346,0.00487752,0.00508659,0.00518298,0.00511259,0.00495456,0.00474632,0.00456512,0.00424799,0.00379601,0.00328069,0.00278952
43,2,10,0.00149902,0.00242854,0.00269503,0.00276604,0.00279174,0.00302169,0.003145,0.00341214,0.00372679,0.00394395,0.0041987,0.00436555,0.00455065,0.00467086,0.00468692,0.00467469,0.00444328,0.0039843,0.00339383,0.00279223
43,2,11,0.00120367,0.0019648,0.0022104,0.00232164,0.00240046,0.00263099,0.00276042,0.0028455,0.00290741,0.00290681,0.0029261,0.00283189,0.00265517,0.00258203,0.00252513,0.00250572,0.00239879,0.0021826,0.00189744,0.00160351
43,2,12,0.000983301,0.00155154,0.00164301,0.00155061,0.00136474,0.00142994,0.00168125,0.00181947,0.00186816,0.00187133,0.00185259,0.00190348,0.00190769,0.00184519,0.00189663,0.00201305,0.00204761,0.00194344,0.00169489,0.00136761
43,2,13,0.000806825,0.00123752,0.00124699,0.00122997,0.00121021,0.00127538,0.00145189,0.00168702,0.00179377,0.001752,0.00168704,0.00165771,0.00147559,0.00189635,0.00226518,0.00254602,0.00260064,0.00240982,0.00203768,0.00158431
43,2,14,0.00067955,0.0010066,0.00103639,0.00107181,0.00114346,0.00129363,0.00139851,0.00153697,0.00173073,0.00183431,0.00181099,0.00158102,0.00157766,0.0017104,0.00168107,0.00153298,0.00139318,0.00148893,0.00141534,0.0011701
43,2,15,0.000869347,0.00142934,0.00160933,0.00165679,0.00164635,0.00170577,0.001653,0.00170319,0.00182814,0.00193361,0.00218052,0.00241213,0.00250524,0.00248096,0.00243451,0.00240404,0.00223878,0.0020557,0.00178198,0.00146832
43,2,16,0.000694117,0.00108016,0.00117615,0.00117185,0.00112677,0.00112374,0.0010525,0.00102779,0.00112427,0.00115431,0.00125649,0.00138602,0.00150292,0.00159124,0.00164047,0.00167372,0.0016124,0.00145113,0.00122597,0.000986357
43,2,17,0.00153124,0.00247114,0.00273792,0.00280644,0.00281108,0.00297492,0.00302879,0.00303828,0.00308462,0.00314561,0.00329908,0.00340739,0.00348539,0.00351187,0.00346645,0.00340909,0.00320825,0.00286538,0.0024463,0.00203187
43,2,18,0.00101361,0.00159754,0.00170202,0.00164329,0.0015236,0.00149367,0.00136544,0.00131108,0.00128395,0.0014443,0.00167069,0.00196635,0.00213673,0.00217946,0.00221831,0.00228458,0.00222996,0.00203156,0.00173207,0.00140241
43,2,19,0.000715024,0.00115286,0.00128594,0.00134156,0.00134174,0.00138006,0.00134624,0.0013863,0.00137774,0.00131718,0.00128896,0.00124285,0.00122326,0.00115827,0.00119463,0.00123304,0.00120891,0.00108684,0.000898951,0.000729107
43,2,20,0.000737139,0.00121115,0.00137008,0.00143503,0.00147231,0.00160082,0.0016507,0.00161619,0.00157444,0.0015229,0.00155118,0.00155718,0.00157908,0.00155885,0.0014688,0.00133912,0.00125918,0.00119324,0.00105856,0.000892287
43,2,21,0.000797489,0.00131372,0.00148898,0.00155162,0.00156985,0.00168051,0.00175335,0.00179401,0.00177259,0.00172295,0.00172824,0.00181496,0.00185447,0.00184876,0.00183933,0.00182198,0.00171803,0.00159055,0.0014021,0.00113021
43,2,22,0.00071486,0.00115023,0.00126082,0.00126623,0.00123836,0.00135625,0.00157662,0.00173212,0.00183718,0.0019062,0.00201965,0.00209195,0.00211047,0.00213027,0.00212556,0.00211098,0.00199552,0.00178413,0.00152449,0.00126613
43,2,23,0.000617673,0.00098397,0.00107438,0.00107023,0.00102266,0.00100321,0.00100929,0.000999447,0.00115563,0.00132582,0.00150683,0.00161007,0.00161164,0.00154731,0.00148449,0.00155608,0.00152873,0.0013735,0.00116429,0.000952549
43,2,24,0.000779093,0.00123807,0.00130932,0.00122855,0.00109566,0.00103205,0.000970165,0.00118856,0.00127325,0.00138183,0.00157898,0.00167088,0.00157836,0.00131844,0.00146286,0.00171589,0.00184404,0.00194978,0.00180433,0.00142023
43,2,25,0.00129288,0.00189062,0.0017739,0.00141277,0.00106364,0.0011348,0.00127293,0.00159765,0.00188985,0.00202405,0.0020803,0.00218725,0.00229703,0.00214956,0.00204883,0.0025076,0.0027881,0.0027654,0.00243992,0.00191462
43,2,26,0.000629928,0.000964116,0.000973212,0.000860388,0.000780855,0.000796533,0.00103033,0.00113518,0.00119789,0.00135216,0.00147053,0.00144569,0.00133414,0.00143644,0.00160865,0.00177818,0.00183069,0.00172123,0.00147813,0.00117024
43,2,27,0.000937038,0.00144886,0.00149205,0.00137486,0.00124965,0.00135642,0.00149958,0.001582,0.00162195,0.00161425,0.00159241,0.0014677,0.0012771,0.00137195,0.0014667,0.0016614,0.00172844,0.00162712,0.00138977,0.00108647
43,2,28,0.000884394,0.00141049,0.00155627,0.00156106,0.00152994,0.00160823,0.00158856,0.00163251,0.0017974,0.00199378,0.00221939,0.00234587,0.00233927,0.00250901,0.002634,0.0027095,0.0026353,0.00243501,0.00212921,0.00173497
43,2,29,0.000577505,0.00092421,0.0010152,0.00105339,0.00108444,0.00115644,0.00126931,0.00140397,0.00145145,0.00145407,0.00152815,0.00153118,0.00148868,0.00142223,0.00140982,0.0013678,0.00131536,0.0012079,0.00114086,0.00100873
43,2,30,0.00114906,0.0018364,0.00202496,0.00211532,0.00217637,0.00236634,0.00241461,0.00233592,0.00237169,0.00249924,0.00270227,0.00284434,0.00285584,0.00278441,0.00271686,0.00264204,0.00247834,0.00221398,0.00190433,0.00160596
43,2,31,0.000887092,0.00139717,0.0014925,0.00145291,0.00134494,0.00124332,0.00132059,0.00136547,0.001462,0.00156506,0.00164751,0.00163338,0.00153932,0.00155361,0.00157574,0.00157873,0.00165991,0.00154806,0.00130516,0.00103233
43,2,32,0.000745742,0.00119488,0.00132216,0.00133278,0.00129843,0.0014067,0.0015309,0.00167425,0.00178924,0.00188351,0.00198232,0.00198624,0.00197521,0.0020449,0.00204528,0.00205475,0.00199114,0.00181662,0.00158653,0.00132596
43,2,33,0.00135372,0.0020933,0.00218594,0.00208268,0.00200146,0.00215107,0.00231368,0.00233501,0.0024307,0.00254406,0.00274131,0.00285746,0.00313803,0.00321828,0.00311162,0.00292921,0.00268833,0.00241091,0.00206338,0.00167375
43,2,34,0.00146799,0.00240564,0.00270785,0.00281292,0.00285462,0.00307168,0.00318137,0.00319186,0.00312526,0.00304362,0.00304032,0.0029744,0.00281021,0.00266067,0.00254166,0.00238567,0.00216965,0.00203126,0.00181373,0.00154795
43,2,35,0.000944505,0.00140353,0.00137859,0.00123772,0.0011076,0.000998074,0.0010262,0.00111419,0.0011234,0.00130229,0.00174434,0.00200331,0.00201106,0.00201172,0.00209945,0.00210469,0.00205171,0.00199961,0.001777,0.00140368
43,2,36,0.00094745,0.001423,0.00138573,0.00115136,0.000955023,0.00109693,0.00126694,0.00121463,0.00107584,0.00119233,0.00148117,0.0016733,0.00172767,0.00170122,0.00181699,0.00213955,0.00233198,0.00228338,0.00202234,0.00156697
43,2,37,0.00126865,0.0020943,0.00239001,0.00254161,0.00266679,0.00297567,0.00316881,0.00323887,0.00331462,0.00338674,0.00353348,0.00358602,0.00350274,0.0033443,0.00314798,0.0030167,0.00281675,0.00252701,0.00219254,0.00186835
43,2,38,0.00115164,0.00185924,0.00206592,0.00213039,0.0021508,0.00229349,0.00232097,0.00227225,0.00226943,0.00225075,0.00229347,0.00231398,0.00237437,0.00238855,0.00235748,0.00232014,0.00218761,0.00196025,0.00168142,0.00140338
43,2,39,0.000929831,0.00137124,0.00131215,0.00129724,0.00129173,0.00136769,0.00138431,0.00140439,0.00153247,0.00161426,0.0017289,0.00172364,0.00152794,0.00139538,0.0013709,0.00151088,0.00164962,0.00179519,0.00166606,0.00131402
43,2,40,0.00104473,0.00162461,0.00168493,0.00158501,0.00145423,0.00137147,0.00136221,0.00135161,0.00148083,0.00156907,0.00166655,0.00173958,0.00182626,0.001883,0.00200815,0.00207218,0.00204212,0.00199535,0.00175295,0.00134579
43,2,41,0.00189354,0.00307475,0.00343931,0.00360568,0.00373174,0.00408972,0.00427554,0.00427054,0.00417975,0.0040656,0.00410237,0.00421408,0.00416796,0.00413846,0.00403146,0.00391305,0.00363674,0.00322525,0.00277365,0.00233677
43,2,42,0.000852472,0.00139116,0.00155812,0.00162016,0.00165235,0.00176856,0.00179518,0.00176578,0.00173246,0.00176741,0.00190413,0.00200951,0.0020302,0.00198953,0.00190216,0.00180022,0.00163188,0.00149122,0.00131888,0.00107446
43,2,43,0.00068338,0.00111494,0.00120215,0.00112582,0.0010879,0.00124579,0.00122699,0.000980182,0.00105677,0.00113282,0.00121574,0.00117554,0.00131847,0.00150761,0.00152349,0.00138326,0.00145607,0.00151925,0.00145093,0.00117895
43,2,44,0.00124906,0.00190381,0.00191315,0.00170291,0.00146133,0.00154759,0.00158784,0.00156783,0.00172855,0.00186221,0.00184628,0.0017035,0.00153892,0.00164647,0.00185713,0.00229197,0.00260465,0.0026705,0.00240979,0.00189056
72,1,1,0.00199141,0.00312489,0.00330332,0.00315739,0.00291416,0.00269436,0.00240124,0.00217449,0.00199407,0.00263444,0.00320906,0.00350425,0.00372701,0.00387504,0.00419969,0.00443316,0.00434334,0.0039034,0.00323579,0.00251372
72,1,2,0.00146753,0.00229366,0.00240416,0.00225141,0.00204842,0.00196754,0.00173264,0.00182206,0.00219617,0.00249728,0.00306765,0.00347253,0.00361415,0.00359645,0.00357242,0.00381003,0.00391597,0.00366027,0.00309011,0.00239059
72,1,3,0.00145096,0.00222466,0.00225009,0.00197092,0.00165646,0.00209726,0.00287048,0.00338975,0.00358589,0.00347339,0.00319596,0.00282043,0.00262496,0.00303866,0.00347433,0.00379345,0.00404692,0.00383668,0.00324281,0.00248301
72,1,4,0.00157098,0.00243622,0.00251358,0.0023259,0.00217053,0.00222386,0.00216197,0.00191061,0.00202655,0.00249209,0.00305864,0.00358447,0.00384127,0.00387712,0.00373497,0.00356995,0.00377546,0.00364752,0.00319478,0.00256009
72,1,5,0.00184095,0.00282952,0.00285747,0.00265301,0.0024341,0.00223335,0.00264054,0.00317605,0.00360261,0.00390151,0.00417236,0.00422109,0.00407688,0.00383716,0.00393545,0.00437481,0.00458168,0.00441405,0.00386964,0.00308756
72,1,6,0.00161333,0.00249008,0.00261316,0.00263335,0.00256182,0.00257524,0.00239127,0.00210334,0.00199948,0.00226026,0.00279405,0.00335206,0.00354961,0.00425247,0.00468364,0.00494111,0.00480455,0.0042826,0.00352471,0.0027248
72,1,7,0.00131508,0.00199929,0.00204788,0.00189509,0.00170566,0.00175942,0.00188214,0.00190169,0.00183522,0.00184336,0.00196642,0.00237344,0.00259245,0.00279813,0.00303433,0.00319452,0.00309491,0.00276047,0.0022892,0.0017713
72,1,8,0.00185307,0.00289639,0.00310059,0.00300068,0.00272291,0.00277956,0.00272557,0.00270781,0.00351775,0.00420226,0.00474985,0.00486183,0.00471152,0.00451401,0.00469482,0.00512166,0.00514269,0.00470421,0.00394556,0.00308988
72,1,9,0.00262449,0.00427288,0.00490636,0.00529462,0.00563746,0.0063933,0.00695403,0.00725442,0.00744094,0.00758726,0.00791248,0.00806242,0.00795293,0.00770709,0.00738316,0.0071013,0.00660799,0.0059049,0.0051033,0.00433926
72,1,10,0.00233181,0.00377772,0.00419228,0.00430273,0.00434271,0.00470041,0.00489222,0.00530778,0.00579724,0.00613503,0.00653132,0.00679087,0.0070788,0.00726579,0.00729076,0.00727174,0.00691177,0.0061978,0.00527929,0.00434347
72,1,11,0.00187238,0.00305636,0.0034384,0.00361143,0.00373405,0.00409265,0.00429399,0.00442633,0.00452264,0.00452171,0.00455172,0.00440517,0.00413027,0.00401649,0.00392799,0.00389778,0.00373145,0.00339516,0.00295157,0.00249435
72,1,12,0.00152958,0.0024135,0.00255579,0.00241206,0.00212293,0.00222436,0.00261529,0.00283031,0.00290603,0.00291096,0.00288182,0.00296099,0.00296753,0.00287031,0.00295033,0.00313143,0.00318517,0.00302314,0.00263651,0.0021274
72,1,13,0.00125506,0.00192504,0.00193977,0.00191327,0.00188253,0.00198393,0.0022585,0.00262427,0.00279031,0.00272534,0.00262429,0.00257867,0.00229537,0.00294988,0.00352363,0.00396049,0.00404544,0.00374862,0.00316972,0.00246448
72,1,14,0.00105707,0.00156581,0.00161216,0.00166726,0.0017787,0.0020123,0.00217546,0.00239083,0.00269224,0.00285335,0.00281709,0.00245935,0.00245412,0.00266061,0.002615,0.00238463,0.00216716,0.00231611,0.00220163,0.00182015
72,1,15,0.00135232,0.00222342,0.00250341,0.00257724,0.002561,0.00265342,0.00257134,0.00264942,0.00284377,0.00300784,0.00339193,0.0037522,0.00389704,0.00385928,0.00378703,0.00373963,0.00348255,0.00319776,0.00277196,0.00228406
72,1,16,0.00107974,0.00168026,0.00182957,0.00182289,0.00175276,0.00174804,0.00163723,0.00159879,0.00174887,0.00179561,0.00195455,0.00215604,0.00233788,0.00247526,0.00255184,0.00260356,0.00250819,0.00225733,0.00190707,0.00153434
72,1,17,0.00238194,0.00384401,0.004259,0.00436559,0.0043728,0.00462767,0.00471146,0.00472622,0.00479831,0.00489318,0.00513192,0.00530039,0.00542173,0.00546292,0.00539226,0.00530304,0.00499061,0.00445725,0.00380535,0.00316069
72,1,18,0.00157673,0.00248507,0.00264759,0.00255623,0.00237004,0.00232348,0.00212402,0.00203947,0.00199726,0.00224669,0.00259886,0.00305877,0.00332382,0.00339028,0.00345071,0.0035538,0.00346883,0.00316021,0.00269433,0.00218153
72,1,19,0.00111226,0.00179334,0.00200036,0.00208687,0.00208716,0.00214676,0.00209416,0.00215647,0.00214316,0.00204895,0.00200506,0.00193334,0.00190284,0.00180176,0.00185832,0.00191808,0.00188054,0.00169065,0.00139838,0.00113417
72,1,20,0.00114666,0.001884,0.00213123,0.00223226,0.00229025,0.00249015,0.00256775,0.00251407,0.00244912,0.00236894,0.00241294,0.00242227,0.00245635,0.00242487,0.00228479,0.00208307,0.00195872,0.00185615,0.00164665,0.00138801
72,1,21,0.00124054,0.00204356,0.00231619,0.00241364,0.002442,0.00261413,0.00272744,0.00279069,0.00275737,0.00268015,0.00268837,0.00282327,0.00288473,0.00287585,0.00286118,0.0028342,0.0026725,0.00247419,0.00218105,0.0017581
