sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
0.071,43,1,1,0.169368483945174,0.302960533678756,0.221325668393782,0.149620352331606,0.215821238341969,0.169868792746114,0.214697880829016,0.258461839378238,0.297009704663212
0.071,43,1,2,0.0817442611474454,0.187250606217617,0.184301015544039,0.14178374611399,0.126296984455959,0.174127113989637,0.196951189119171,0.196065844559588,0.233385
0.071,43,1,3,0.0318780666986316,0.267037808290155,0.278700243523316,0.280072005181347,0.271830968911917,0.256049621761658,0.240435580310881,0.237621772020725,0.249788908626943
0.071,43,1,4,0.0324102217184702,0.166109709844559,0.170391772020725,0.168218196891191,0.161009450777202,0.16378525388601,0.15852318134715,0.188255652849741,0.215243735751295
0.071,43,1,5,0.136503579392445,0.324882813471503,0.336934761658031,0.297039424870466,0.249128487046635,0.259845580310883,0.229386373056995,0.232980321243523,0.463462398963731
0.071,43,1,6,0.0682953868547621,0.461232787564766,0.474367124352332,0.473153134715026,0.45731329015544,0.428101606217617,0.407357134715026,0.394861020725389,0.384154740932643
0.071,43,1,7,0.0593773068320335,0.559353782383419,0.538706948186527,0.516479227979273,0.4948180880829,0.473101165803109,0.467539248704664,0.510198834196891,0.568929572538859
0.071,43,1,8,0.128034872695484,0.468260316062176,0.450945186528497,0.456372129533679,0.431529124352332,0.392794668393782,0.344907621761658,0.392091896373054,0.4622500880829
0.071,43,1,9,0.299528717854834,0.426394290155436,0.459395761658026,0.385080129533675,0.345280129533674,0.438073336787565,0.421763259067358,0.436177269430052,0.536270321243528
0.071,43,1,10,0.0685593308093026,0.291687150259067,0.273005336787564,0.240991424870466,0.250626274611399,0.266449238341969,0.261865321243523,0.301299067357513,0.397279450777202
0.071,43,1,11,0.173831390548363,0.473867487046632,0.444842098445596,0.396855207253886,0.423430766839378,0.468075554404134,0.448817626942993,0.3836579792746,0.486555668393782
0.071,43,1,12,0.111690525654063,0.475332336787561,0.491188274611399,0.443799414507772,0.415238948186524,0.446114725388596,0.452495839378231,0.448354637305692,0.582887632124345
0.071,43,1,13,0.0590807981029373,0.275957362694299,0.239606222797925,0.216937088082902,0.212402870466321,0.204886932642486,0.215730264248705,0.254282854922281,0.253290834196891
0.071,43,1,14,0.0598807002749899,0.214841559585492,0.224998984455959,0.233594575129534,0.227102865284974,0.19922667357513,0.176871652849741,0.205557062176167,0.262551284974093
0.071,43,1,15,0.101773138852986,0.542870738341969,0.525042911917098,0.49972503626943,0.474771689119171,0.463899647668394,0.468079699481865,0.466056642487047,0.450711564766839
0.071,43,1,16,0.0896507449916641,0.336514761658044,0.348072792746131,0.333511911917116,0.29219387564768,0.280704497409336,0.325638487046632,0.39863978238342,0.409880860103627
0.071,43,1,17,0.0628716787102645,0.274044051813472,0.236947937823834,0.223222901554404,0.206553637305699,0.228778461139895,0.25973887046632,0.263261150259067,0.250308170984456
0.071,43,1,18,0.125767993778796,0.457923290155439,0.484572958549221,0.494285134715022,0.463975031088078,0.384543321243518,0.281023476683934,0.33411974611399,0.447821010362689
0.071,43,1,19,0.0889294804091798,0.144021155440414,0.127011683937847,0.122996155440415,0.125678886010386,0.128023782383442,0.130828756476684,0.164833937823835,0.19319777720207
0.071,43,1,20,0.0848981266410062,0.181247564766839,0.166328020725398,0.168799616580313,0.159946300518135,0.155747637305699,0.1363829119171,0.15832834196892,0.238373170984452
0.071,43,1,21,0.043933294285249,0.291568259067358,0.28652739119171,0.270682409326425,0.245844170984456,0.220477730569948,0.220481616580311,0.215052792746114,0.237899424870466
0.071,43,1,22,0.0525330552675765,0.356197132124352,0.355539533678756,0.365164663212435,0.359386165803109,0.323173730569948,0.306127725388601,0.302626689119171,0.325850238341969
0.071,43,1,23,0.223741224129907,0.41203651295341,0.397026655440465,0.436024139896378,0.419221290155441,0.273904777202073,0.252985088082921,0.246508943005199,0.427160492227979
0.071,43,1,24,0.147048293764748,0.488451388601055,0.471462709844582,0.443143435233182,0.395248875647696,0.308778409326456,0.251446880829047,0.279334880829031,0.372778663212454
0.071,43,1,25,0.0540174913161841,0.440939284974092,0.414436538860102,0.401818533678757,0.39479854404145,0.416163585492228,0.436121979274611,0.444981227979274,0.46830350777202
0.071,43,1,26,0.150938561708396,0.3567484507772,0.318808404145074,0.282185704663212,0.325192544041451,0.315519953367873,0.300767430051812,0.259707569948187,0.429723373056995
0.071,43,1,27,0.14418661155379,0.453574803108808,0.482813077720208,0.437123699481866,0.380270720207254,0.420364243523316,0.434003103626943,0.44769092746114,0.628006331606217
0.071,43,1,28,0.143933986686286,0.455555730569948,0.449970896373058,0.428225735751297,0.391358062176166,0.347995305699483,0.30652496373057,0.331491777202068,0.44104950777202
0.071,43,1,29,0.130939169501224,0.32511685492228,0.363364538860104,0.360995523316062,0.328950704663212,0.286788875647668,0.248574953367876,0.259727025906736,0.374222373056995
0.071,43,1,30,0.110050390444382,0.409591067357513,0.385559051813472,0.344788787564767,0.327572430051812,0.312295901554403,0.282105106217617,0.277540124352332,0.305081098445596
0.071,43,1,31,0.141004372391601,0.43709770984456,0.404230269430052,0.401683119170984,0.357456772020725,0.310048974093264,0.264366761658031,0.315650766839378,0.488519212435233
0.071,43,1,32,0.10130935683985,0.500492943005181,0.463889160621762,0.427372839378238,0.406851595854922,0.39124770984456,0.366727243523316,0.330429398963731,0.314814113989638
0.071,43,1,33,0.052536028493034,0.305403564766841,0.30755887564767,0.281806880829017,0.261983953367876,0.250110730569948,0.241509341968912,0.235674626943006,0.255150994818653
0.071,43,1,34,0.0481251271282794,0.351083564766839,0.354017694300519,0.352623393782385,0.339943341968913,0.320665051813473,0.302283989637306,0.315094886010363,0.341772088082902
0.071,43,1,35,0.0962826594141555,0.300694233160622,0.287871523316062,0.302708051813471,0.311072041450777,0.276680849740933,0.217044414507772,0.232703551813472,0.356121248704661
0.071,43,1,36,0.0817658461814047,0.413863554404145,0.348618994818653,0.308157077720207,0.318664331606218,0.347400601036269,0.348074953367876,0.323340497409326,0.337134528497409
0.071,43,1,37,0.0931739775735513,0.355410010362698,0.31406767357513,0.308001435233161,0.264597751295338,0.26521583937824,0.336428642487047,0.393677502590674,0.420602005181352
0.071,43,1,38,0.10067383668403,0.407109476683939,0.383362119170986,0.298295129533683,0.271547020725391,0.231829227979275,0.273982326424866,0.426023279792746,0.536574746113991
0.071,43,1,39,0.177689853847929,0.570357305699482,0.625901663212441,0.669390668393782,0.592776274611399,0.457384005181348,0.444048637305699,0.445631461139896,0.606801544041451
0.071,43,1,40,0.171598897544691,0.488706373056996,0.419694911917098,0.376474544041452,0.373298031088085,0.405541865284975,0.421158704663214,0.389958186528499,0.532238611398964
0.071,43,1,41,0.049804136693272,0.282910735751295,0.281580002590674,0.271648222797927,0.262580388601036,0.254901077720207,0.237525702072539,0.210733440414508,0.199348733160621
0.071,43,1,42,0.0483144522534093,0.235491678756477,0.226557430051813,0.215026575129534,0.204668611398963,0.196626927461139,0.17984292746114,0.235672088082902,0.309624160621762
0.071,43,1,43,0.0903715980149991,0.187787243523315,0.187334088082904,0.186793621761661,0.170223735751297,0.146237300518135,0.135003466321242,0.183647269430055,0.29139760621762
0.071,43,1,44,0.0385060691975842,0.250391575129533,0.250232746113988,0.234246735751294,0.216136326424872,0.208013849740934,0.197971880829016,0.221923450777202,0.274059880829016
0.071,43,2,1,0.169368483945174,0.302960533678756,0.221325668393782,0.149620352331606,0.215821238341969,0.169868792746114,0.214697880829016,0.258461839378238,0.297009704663212
0.071,43,2,2,0.0817442611474454,0.187250606217617,0.184301015544039,0.14178374611399,0.126296984455959,0.174127113989637,0.196951189119171,0.196065844559588,0.233385
0.071,43,2,3,0.0318780666986316,0.267037808290155,0.278700243523316,0.280072005181347,0.271830968911917,0.256049621761658,0.240435580310881,0.237621772020725,0.249788908626943
0.071,43,2,4,0.0324102217184702,0.166109709844559,0.170391772020725,0.168218196891191,0.161009450777202,0.16378525388601,0.15852318134715,0.188255652849741,0.215243735751295
0.071,43,2,5,0.136503579392445,0.324882813471503,0.336934761658031,0.297039424870466,0.249128487046635,0.259845580310883,0.229386373056995,0.232980321243523,0.463462398963731
0.071,43,2,6,0.0682953868547621,0.461232787564766,0.474367124352332,0.473153134715026,0.45731329015544,0.428101606217617,0.407357134715026,0.394861020725389,0.384154740932643
0.071,43,2,7,0.0593773068320335,0.559353782383419,0.538706948186527,0.516479227979273,0.4948180880829,0.473101165803109,0.467539248704664,0.510198834196891,0.568929572538859
0.071,43,2,8,0.128034872695484,0.468260316062176,0.450945186528497,0.456372129533679,0.431529124352332,0.392794668393782,0.344907621761658,0.392091896373054,0.4622500880829
0.071,43,2,9,0.299528717854834,0.426394290155436,0.459395761658026,0.385080129533675,0.345280129533674,0.438073336787565,0.421763259067358,0.436177269430052,0.536270321243528
0.071,43,2,10,0.0685593308093026,0.291687150259067,0.273005336787564,0.240991424870466,0.250626274611399,0.266449238341969,0.261865321243523,0.301299067357513,0.397279450777202
0.071,43,2,11,0.173831390548363,0.473867487046632,0.444842098445596,0.396855207253886,0.423430766839378,0.468075554404134,0.448817626942993,0.3836579792746,0.486555668393782
0.071,43,2,12,0.111690525654063,0.475332336787561,0.491188274611399,0.443799414507772,0.415238948186524,0.446114725388596,0.452495839378231,0.448354637305692,0.582887632124345
0.071,43,2,13,0.0590807981029373,0.275957362694299,0.239606222797925,0.216937088082902,0.212402870466321,0.204886932642486,0.215730264248705,0.254282854922281,0.253290834196891
0.071,43,2,14,0.0598807002749899,0.214841559585492,0.224998984455959,0.233594575129534,0.227102865284974,0.19922667357513,0.176871652849741,0.205557062176167,0.262551284974093
0.071,43,2,15,0.101773138852986,0.542870738341969,0.525042911917098,0.49972503626943,0.474771689119171,0.463899647668394,0.468079699481865,0.466056642487047,0.450711564766839
0.071,43,2,16,0.0896507449916641,0.336514761658044,0.348072792746131,0.333511911917116,0.29219387564768,0.280704497409336,0.325638487046632,0.39863978238342,0.409880860103627
0.071,43,2,17,0.0628716787102645,0.274044051813472,0.236947937823834,0.223222901554404,0.206553637305699,0.228778461139895,0.25973887046632,0.263261150259067,0.250308170984456
0.071,43,2,18,0.125767993778796,0.457923290155439,0.484572958549221,0.494285134715022,0.463975031088078,0.384543321243518,0.281023476683934,0.33411974611399,0.447821010362689
0.071,43,2,19,0.0889294804091798,0.144021155440414,0.127011683937847,0.122996155440415,0.125678886010386,0.128023782383442,0.130828756476684,0.164833937823835,0.19319777720207
0.071,43,2,20,0.0848981266410062,0.181247564766839,0.166328020725398,0.168799616580313,0.159946300518135,0.155747637305699,0.1363829119171,0.15832834196892,0.238373170984452
0.071,43,2,21,0.043933294285249,0.291568259067358,0.28652739119171,0.270682409326425,0.245844170984456,0.220477730569948,0.220481616580311,0.215052792746114,0.237899424870466
0.071,43,2,22,0.0525330552675765,0.356197132124352,0.355539533678756,0.365164663212435,0.359386165803109,0.323173730569948,0.306127725388601,0.302626689119171,0.325850238341969
0.071,43,2,23,0.223741224129907,0.41203651295341,0.397026655440465,0.436024139896378,0.419221290155441,0.273904777202073,0.252985088082921,0.246508943005199,0.427160492227979
0.071,43,2,24,0.147048293764748,0.488451388601055,0.471462709844582,0.443143435233182,0.395248875647696,0.308778409326456,0.251446880829047,0.279334880829031,0.372778663212454
0.071,43,2,25,0.0540174913161841,0.440939284974092,0.414436538860102,0.401818533678757,0.39479854404145,0.416163585492228,0.436121979274611,0.444981227979274,0.46830350777202
0.071,43,2,26,0.150938561708396,0.3567484507772,0.318808404145074,0.282185704663212,0.325192544041451,0.315519953367873,0.300767430051812,0.259707569948187,0.429723373056995
0.071,43,2,27,0.14418661155379,0.453574803108808,0.482813077720208,0.437123699481866,0.380270720207254,0.420364243523316,0.434003103626943,0.44769092746114,0.628006331606217
0.071,43,2,28,0.143933986686286,0.455555730569948,0.449970896373058,0.428225735751297,0.391358062176166,0.347995305699483,0.30652496373057,0.331491777202068,0.44104950777202
