rp,direction,ground_motion,story_1,story_2,story_3,story_4
43,1,42,0.0014803,0.00225538,0.00219238,0.00206529
43,1,43,0.00158936,0.00221797,0.00264539,0.00236005
43,1,44,0.00164698,0.00280055,0.00297254,0.00255448
43,2,1,0.00377139,0.00599512,0.00579359,0.00439043
43,2,2,0.00293588,0.00471536,0.00457304,0.00342288
43,2,3,0.00147731,0.00218012,0.00189815,0.00158186
43,2,4,0.00194111,0.00281527,0.00256763,0.00217903
43,2,5,0.0019924,0.00327393,0.003324,0.00259423
43,2,6,0.00294884,0.00473043,0.00455147,0.00334012
43,2,7,0.00134929,0.00211772,0.00205008,0.00158099
43,2,8,0.00130571,0.00220577,0.00228199,0.00182173
43,2,9,0.00270219,0.00437789,0.00432168,0.00336756
43,2,10,0.00242222,0.00397596,0.00390836,0.00288009
43,2,11,0.00188746,0.00194204,0.00269032,0.00331236
43,2,12,0.00116198,0.00129371,0.00167256,0.0017868
43,2,13,0.00219361,0.0034402,0.00355956,0.00294137
43,2,14,0.00165377,0.00236743,0.00258328,0.0022677
43,2,15,0.00220822,0.00353988,0.00340546,0.00260313
43,2,16,0.0012752,0.00202768,0.00200013,0.00153191
43,2,17,0.000959396,0.00161989,0.00166261,0.00130816
43,2,18,0.00145124,0.0022921,0.00226483,0.00177356
43,2,19,0.000744982,0.00113696,0.00109648,0.000871682
43,2,20,0.00108455,0.00161532,0.0015325,0.00124037
43,2,21,0.00165295,0.0026544,0.00259802,0.00197165
43,2,22,0.00134323,0.00205872,0.00211529,0.00171716
43,2,23,0.00187523,0.00291701,0.00298761,0.0024285
43,2,24,0.00193516,0.00312115,0.00318138,0.00251087
43,2,25,0.00217407,0.00337443,0.00325715,0.00248507
43,2,26,0.00152165,0.00240512,0.0023616,0.00190699
43,2,27,0.001412,0.00205309,0.00196127,0.00162083
43,2,28,0.0010614,0.00169957,0.0017849,0.00147992
43,2,29,0.00127021,0.00191641,0.00190536,0.00160478
43,2,30,0.00132501,0.0018932,0.002096,0.00194568
43,2,31,0.00133803,0.00214624,0.00216094,0.00170791
43,2,32,0.000669596,0.000894378,0.000845475,0.000800994
43,2,33,0.00147838,0.00239442,0.00255262,0.00218103
43,2,34,0.00136972,0.00212059,0.00249789,0.00217708
43,2,35,0.00161433,0.00230856,0.00220811,0.00202647
43,2,36,0.00103042,0.00152618,0.00148149,0.00151843
43,2,37,0.00106842,0.00168498,0.00159387,0.00118051
43,2,38,0.00216191,0.00345685,0.00336939,0.00255864
43,2,39,0.00107314,0.00159597,0.00154413,0.00133324
43,2,40,0.00221095,0.00350408,0.00351447,0.0027531
43,2,41,0.00286164,0.00422615,0.00429317,0.00369773
43,2,42,0.0014803,0.00225538,0.00219238,0.00206529
43,2,43,0.00158936,0.00221797,0.00264539,0.00236005
43,2,44,0.00164698,0.00280055,0.00297254,0.00255448
72,1,1,0.00524182,0.00838142,0.0079861,0.00601518
72,1,2,0.00411023,0.00660151,0.00640226,0.00479203
72,1,3,0.00206824,0.00305218,0.00265742,0.00221462
72,1,4,0.00271755,0.00394138,0.00359469,0.00305064
72,1,5,0.00278935,0.0045835,0.0046536,0.00363192
72,1,6,0.00412838,0.0066226,0.00637207,0.00467617
72,1,7,0.00188899,0.00296481,0.0028701,0.00221339
72,1,8,0.001828,0.00308809,0.00319479,0.00255041
72,1,9,0.00378306,0.00612905,0.00605036,0.00471458
72,1,10,0.00339111,0.00556635,0.0054717,0.00403212
72,1,11,0.00264245,0.00271886,0.00376644,0.00463731
72,1,12,0.00162677,0.00181121,0.00234159,0.00250152
72,1,13,0.00307105,0.00481628,0.00498338,0.00411792
72,1,14,0.00231527,0.0033144,0.0036166,0.00317475
72,1,15,0.00309151,0.00495583,0.00476764,0.0036444
72,1,16,0.00178527,0.00283875,0.00280018,0.00214467
72,1,17,0.00134316,0.00226785,0.00232767,0.00183143
72,1,18,0.00203173,0.00320894,0.00317077,0.00248299
72,1,19,0.00104298,0.00159175,0.00153508,0.00122035
72,1,20,0.00151836,0.00226144,0.00214551,0.00173652
72,1,21,0.00231413,0.00371616,0.00363723,0.00276031
72,1,22,0.00188051,0.00288221,0.00296142,0.00240398
72,1,23,0.00262533,0.00408382,0.00418265,0.0033999
72,1,24,0.00270923,0.0043696,0.00445394,0.00351522
72,1,25,0.00304369,0.0047242,0.00455999,0.00347909
72,1,26,0.0021303,0.00336717,0.00330624,0.00266978
72,1,27,0.0019768,0.00287433,0.00274578,0.00226917
72,1,28,0.00148596,0.0023794,0.00249887,0.00207189
72,1,29,0.0017783,0.00268299,0.00266751,0.00224669
72,1,30,0.00185503,0.00265048,0.00293443,0.00272398
72,1,31,0.00187324,0.00300474,0.00302532,0.00239108
72,1,32,0.000937426,0.00125212,0.00118367,0.00112138
72,1,33,0.00206973,0.00335217,0.00357366,0.00305343
72,1,34,0.00191759,0.00296882,0.00349705,0.00304791
72,1,35,0.00226006,0.00323197,0.00309135,0.00283704
72,1,36,0.0014426,0.00213666,0.00207412,0.00212582
72,1,37,0.00149578,0.00235896,0.00223141,0.00165271
72,1,38,0.00302667,0.00483959,0.00471715,0.0035821
72,1,39,0.00150239,0.00223437,0.00216179,0.00186653
72,1,40,0.00309532,0.00490571,0.00492026,0.00385433
72,1,41,0.00400629,0.00591661,0.00601044,0.00517682
72,1,42,0.00207242,0.00315752,0.00306933,0.00289141
72,1,43,0.00222509,0.00310516,0.00370353,0.00330407
72,1,44,0.00230577,0.00392077,0.00416154,0.00357627
72,2,1,0.00524182,0.00838142,0.0079861,0.00601518
72,2,2,0.00411023,0.00660151,0.00640226,0.00479203
72,2,3,0.00206824,0.00305218,0.00265742,0.00221462
72,2,4,0.00271755,0.00394138,0.00359469,0.00305064
72,2,5,0.00278935,0.0045835,0.0046536,0.00363192
72,2,6,0.00412838,0.0066226,0.00637207,0.00467617
72,2,7,0.00188899,0.00296481,0.0028701,0.00221339
72,2,8,0.001828,0.00308809,0.00319479,0.00255041
72,2,9,0.00378306,0.00612905,0.00605036,0.00471458
72,2,10,0.00339111,0.00556635,0.0054717,0.00403212
72,2,11,0.00264245,0.00271886,0.00376644,0.00463731
72,2,12,0.00162677,0.00181121,0.00234159,0.00250152
72,2,13,0.00307105,0.00481628,0.00498338,0.00411792
72,2,14,0.00231527,0.0033144,0.0036166,0.00317475
72,2,15,0.00309151,0.00495583,0.00476764,0.0036444
72,2,16,0.00178527,0.00283875,0.00280018,0.00214467
72,2,17,0.00134316,0.00226785,0.00232767,0.00183143
72,2,18,0.00203173,0.00320894,0.00317077,0.00248299
72,2,19,0.00104298,0.00159175,0.00153508,0.00122035
72,2,20,0.00151836,0.00226144,0.00214551,0.00173652
72,2,21,0.00231413,0.00371616,0.00363723,0.00276031
72,2,22,0.00188051,0.00288221,0.00296142,0.00240398
72,2,23,0.00262533,0.00408382,0.00418265,0.0033999
72,2,24,0.00270923,0.0043696,0.00445394,0.00351522
72,2,25,0.00304369,0.0047242,0.00455999,0.00347909
72,2,26,0.0021303,0.00336717,0.00330624,0.00266978
72,2,27,0.0019768,0.00287433,0.00274578,0.00226917
72,2,28,0.00148596,0.0023794,0.00249887,0.00207189
72,2,29,0.0017783,0.00268299,0.00266751,0.00224669
72,2,30,0.00185503,0.00265048,0.00293443,0.00272398
72,2,31,0.00187324,0.00300474,0.00302532,0.00239108
72,2,32,0.000937426,0.00125212,0.00118367,0.00112138
72,2,33,0.00206973,0.00335217,0.00357366,0.00305343
72,2,34,0.00191759,0.00296882,0.00349705,0.00304791
72,2,35,0.00226006,0.00323197,0.00309135,0.00283704
72,2,36,0.0014426,0.00213666,0.00207412,0.00212582
72,2,37,0.00149578,0.00235896,0.00223141,0.00165271
72,2,38,0.00302667,0.00483959,0.00471715,0.0035821
72,2,39,0.00150239,0.00223437,0.00216179,0.00186653
72,2,40,0.00309532,0.00490571,0.00492026,0.00385433
72,2,41,0.00400629,0.00591661,0.00601044,0.00517682
72,2,42,0.00207242,0.00315752,0.00306933,0.00289141
72,2,43,0.00222509,0.00310516,0.00370353,0.00330407
72,2,44,0.00230577,0.00392077,0.00416154,0.00357627
108,1,1,0.00629461,0.0101398,0.00949809,0.00680776
108,1,2,0.00544886,0.00880199,0.00843786,0.00622415
108,1,3,0.00280689,0.00414224,0.0036065,0.00300556
108,1,4,0.00368811,0.00534901,0.00487851,0.00414016
108,1,5,0.00378555,0.00622048,0.00631561,0.00492904
108,1,6,0.00554498,0.00909384,0.00873018,0.0062438
108,1,7,0.00256365,0.00402367,0.00389519,0.00300406
108,1,8,0.00248086,0.00419098,0.00433578,0.00346128
108,1,9,0.0050703,0.00828304,0.00817378,0.00638636
108,1,10,0.00460222,0.00755432,0.00742588,0.00547216
108,1,11,0.00358618,0.00368988,0.0051116,0.0062935
108,1,12,0.00220776,0.00245806,0.00317786,0.00339491
108,1,13,0.00416786,0.00653638,0.00676316,0.0055886
108,1,14,0.00314216,0.00449812,0.00490826,0.0043086
108,1,15,0.00419561,0.00672576,0.00647037,0.00494596
108,1,16,0.00242287,0.00385258,0.00380024,0.00291062
108,1,17,0.00182285,0.00307779,0.00315898,0.00248551
108,1,18,0.00275735,0.00435499,0.00430318,0.00336977
108,1,19,0.00141548,0.00216023,0.00208332,0.00165619
108,1,20,0.00206064,0.00306909,0.00291176,0.0023567
108,1,21,0.0031406,0.00504336,0.00493624,0.00374613
108,1,22,0.00255213,0.00391157,0.00401908,0.00326254
108,1,23,0.00356295,0.00554233,0.00567646,0.00461415
108,1,24,0.00367681,0.00593017,0.00604462,0.00477064
108,1,25,0.00413073,0.00641142,0.00618857,0.00472163
108,1,26,0.00289112,0.00456973,0.00448704,0.00362326
108,1,27,0.00268279,0.00390087,0.00372641,0.00307959
108,1,28,0.00201667,0.00322919,0.00339133,0.00281186
108,1,29,0.00241341,0.00364121,0.00362021,0.00304909
108,1,30,0.00251755,0.00359709,0.00398245,0.00369684
108,1,31,0.00254225,0.00407785,0.00410578,0.00324503
108,1,32,0.00127222,0.00169931,0.0016064,0.00152186
108,1,33,0.00280892,0.00454937,0.00484997,0.00414394
108,1,34,0.00260246,0.00402912,0.00474599,0.00413645
108,1,35,0.00306721,0.00438625,0.00419539,0.00385027
108,1,36,0.00195782,0.00289975,0.00281486,0.00288504
108,1,37,0.00202999,0.00320144,0.00302833,0.00224297
108,1,38,0.00410762,0.00656801,0.00640185,0.00486142
108,1,39,0.00203896,0.00303236,0.00293385,0.00253315
108,1,40,0.00420079,0.00665776,0.00667748,0.00523086
108,1,41,0.00543719,0.00802971,0.00815484,0.00702568
108,1,42,0.00281257,0.00428521,0.00416552,0.00392405
108,1,43,0.00301976,0.00421414,0.00502622,0.00448409
108,1,44,0.00312927,0.00532106,0.00564781,0.00485351
108,2,1,0.00629461,0.0101398,0.00949809,0.00680776
108,2,2,0.00544886,0.00880199,0.00843786,0.00622415
108,2,3,0.00280689,0.00414224,0.0036065,0.00300556
108,2,4,0.00368811,0.00534901,0.00487851,0.00414016
108,2,5,0.00378555,0.00622048,0.00631561,0.00492904
108,2,6,0.00554498,0.00909384,0.00873018,0.0062438
108,2,7,0.00256365,0.00402367,0.00389519,0.00300406
108,2,8,0.00248086,0.00419098,0.00433578,0.00346128
108,2,9,0.0050703,0.00828304,0.00817378,0.00638636
108,2,10,0.00460222,0.00755432,0.00742588,0.00547216
108,2,11,0.00358618,0.00368988,0.0051116,0.0062935
108,2,12,0.00220776,0.00245806,0.00317786,0.00339491
108,2,13,0.00416786,0.00653638,0.00676316,0.0055886
108,2,14,0.00314216,0.00449812,0.00490826,0.0043086
108,2,15,0.00419561,0.00672576,0.00647037,0.00494596
108,2,16,0.00242287,0.00385258,0.00380024,0.00291062
108,2,17,0.00182285,0.00307779,0.00315898,0.00248551
108,2,18,0.00275735,0.00435499,0.00430318,0.00336977
108,2,19,0.00141548,0.00216023,0.00208332,0.00165619
108,2,20,0.00206064,0.00306909,0.00291176,0.0023567
108,2,21,0.0031406,0.00504336,0.00493624,0.00374613
108,2,22,0.00255213,0.00391157,0.00401908,0.00326254
108,2,23,0.00356295,0.00554233,0.00567646,0.00461415
108,2,24,0.00367681,0.00593017,0.00604462,0.00477064
108,2,25,0.00413073,0.00641142,0.00618857,0.00472163
108,2,26,0.00289112,0.00456973,0.00448704,0.00362326
108,2,27,0.00268279,0.00390087,0.00372641,0.00307959
108,2,28,0.00201667,0.00322919,0.00339133,0.00281186
108,2,29,0.00241341,0.00364121,0.00362021,0.00304909
108,2,30,0.00251755,0.00359709,0.00398245,0.00369684
108,2,31,0.00254225,0.00407785,0.00410578,0.00324503
108,2,32,0.00127222,0.00169931,0.0016064,0.00152186
108,2,33,0.00280892,0.00454937,0.00484997,0.00414394
108,2,34,0.00260246,0.00402912,0.00474599,0.00413645
108,2,35,0.00306721,0.00438625,0.00419539,0.00385027
108,2,36,0.00195782,0.00289975,0.00281486,0.00288504
108,2,37,0.00202999,0.00320144,0.00302833,0.00224297
108,2,38,0.00410762,0.00656801,0.00640185,0.00486142
108,2,39,0.00203896,0.00303236,0.00293385,0.00253315
108,2,40,0.00420079,0.00665776,0.00667748,0.00523086
108,2,41,0.00543719,0.00802971,0.00815484,0.00702568
108,2,42,0.00281257,0.00428521,0.00416552,0.00392405
108,2,43,0.00301976,0.00421414,0.00502622,0.00448409
108,2,44,0.00312927,0.00532106,0.00564781,0.00485351
224,1,1,0.00783419,0.0126443,0.0119588,0.00834363
224,1,2,0.00880261,0.0133981,0.0125489,0.00896217
224,1,3,0.00443194,0.00654038,0.00569448,0.00474563
224,1,4,0.00582505,0.00845778,0.00756664,0.00642565
224,1,5,0.005908,0.0100389,0.0101338,0.00751117
224,1,6,0.00824824,0.0129566,0.0123131,0.00868535
224,1,7,0.00404784,0.00635316,0.00615022,0.00474297
224,1,8,0.00391714,0.00661733,0.00684597,0.00546518
224,1,9,0.00613329,0.0102655,0.01038,0.00803992
224,1,10,0.00643646,0.0106079,0.00998168,0.00762333
224,1,11,0.0051341,0.0054657,0.00800769,0.00998407
224,1,12,0.00348593,0.00388114,0.00501769,0.0053604
224,1,13,0.00621541,0.0102072,0.0108474,0.00873498
224,1,14,0.0049613,0.00710228,0.00774986,0.00680304
224,1,15,0.00616316,0.0104782,0.010453,0.00763245
224,1,16,0.00382558,0.00608302,0.00600038,0.00459572
224,1,17,0.00287819,0.00485967,0.00498785,0.00392448
224,1,18,0.00435371,0.00687629,0.00679449,0.00532069
224,1,19,0.00223495,0.00341089,0.00328944,0.00261502
224,1,20,0.00325363,0.00484593,0.00459751,0.00372111
224,1,21,0.00495815,0.00796791,0.00779793,0.00590622
224,1,22,0.00402967,0.00617616,0.0063459,0.00515137
224,1,23,0.00561577,0.00879909,0.0090351,0.00718309
224,1,24,0.00573991,0.00952018,0.00969619,0.0074534
224,1,25,0.00614495,0.00985313,0.00931557,0.00689967
224,1,26,0.00456493,0.00721537,0.00708481,0.00572096
224,1,27,0.00423599,0.00615927,0.00588382,0.0048625
224,1,28,0.0031842,0.00509872,0.00535472,0.00443977
224,1,29,0.00381063,0.00574928,0.00571611,0.00481435
224,1,30,0.00397505,0.00567968,0.00628806,0.00583713
224,1,31,0.00401408,0.00643871,0.00648282,0.00512374
224,1,32,0.00200877,0.00268313,0.00253643,0.00240295
224,1,33,0.00443514,0.00718323,0.00765785,0.00654307
224,1,34,0.00410914,0.00636178,0.00749365,0.00653121
224,1,35,0.00484298,0.00692566,0.00662432,0.00607938
224,1,36,0.00309129,0.00457856,0.00444452,0.00455533
224,1,37,0.00320525,0.00505491,0.00478158,0.00354153
224,1,38,0.00603474,0.00982899,0.00949387,0.00696626
224,1,39,0.00321941,0.00478794,0.00463239,0.00399972
224,1,40,0.00612491,0.00984962,0.00983764,0.00739629
224,1,41,0.00668892,0.00996395,0.0108879,0.0097317
224,1,42,0.0044409,0.00676613,0.00657713,0.00619587
224,1,43,0.00476805,0.00665391,0.00793614,0.00708015
224,1,44,0.00488712,0.00847219,0.00898146,0.0074272
224,2,1,0.00783419,0.0126443,0.0119588,0.00834363
224,2,2,0.00880261,0.0133981,0.0125489,0.00896217
224,2,3,0.00443194,0.00654038,0.00569448,0.00474563
224,2,4,0.00582505,0.00845778,0.00756664,0.00642565
224,2,5,0.005908,0.0100389,0.0101338,0.00751117
224,2,6,0.00824824,0.0129566,0.0123131,0.00868535
224,2,7,0.00404784,0.00635316,0.00615022,0.00474297
224,2,8,0.00391714,0.00661733,0.00684597,0.00546518
224,2,9,0.00613329,0.0102655,0.01038,0.00803992
224,2,10,0.00643646,0.0106079,0.00998168,0.00762333
224,2,11,0.0051341,0.0054657,0.00800769,0.00998407
224,2,12,0.00348593,0.00388114,0.00501769,0.0053604
224,2,13,0.00621541,0.0102072,0.0108474,0.00873498
224,2,14,0.0049613,0.00710228,0.00774986,0.00680304
224,2,15,0.00616316,0.0104782,0.010453,0.00763245
224,2,16,0.00382558,0.00608302,0.00600038,0.00459572
224,2,17,0.00287819,0.00485967,0.00498785,0.00392448
224,2,18,0.00435371,0.00687629,0.00679449,0.00532069
224,2,19,0.00223495,0.00341089,0.00328944,0.00261502
224,2,20,0.00325363,0.00484593,0.00459751,0.00372111
224,2,21,0.00495815,0.00796791,0.00779793,0.00590622
224,2,22,0.00402967,0.00617616,0.0063459,0.00515137
224,2,23,0.00561577,0.00879909,0.0090351,0.00718309
224,2,24,0.00573991,0.00952018,0.00969619,0.0074534
224,2,25,0.00614495,0.00985313,0.00931557,0.00689967
224,2,26,0.00456493,0.00721537,0.00708481,0.00572096
224,2,27,0.00423599,0.00615927,0.00588382,0.0048625
224,2,28,0.0031842,0.00509872,0.00535472,0.00443977
224,2,29,0.00381063,0.00574928,0.00571611,0.00481435
224,2,30,0.00397505,0.00567968,0.00628806,0.00583713
224,2,31,0.00401408,0.00643871,0.00648282,0.00512374
224,2,32,0.00200877,0.00268313,0.00253643,0.00240295
224,2,33,0.00443514,0.00718323,0.00765785,0.00654307
224,2,34,0.00410914,0.00636178,0.00749365,0.00653121
224,2,35,0.00484298,0.00692566,0.00662432,0.00607938
224,2,36,0.00309129,0.00457856,0.00444452,0.00455533
224,2,37,0.00320525,0.00505491,0.00478158,0.00354153
224,2,38,0.00603474,0.00982899,0.00949387,0.00696626
224,2,39,0.00321941,0.00478794,0.00463239,0.00399972
224,2,40,0.00612491,0.00984962,0.00983764,0.00739629
224,2,41,0.00668892,0.00996395,0.0108879,0.0097317
224,2,42,0.0044409,0.00676613,0.00657713,0.00619587
224,2,43,0.00476805,0.00665391,0.00793614,0.00708015
224,2,44,0.00488712,0.00847219,0.00898146,0.0074272
475,1,1,0.00920186,0.0145244,0.0145835,0.011482
475,1,2,0.0108527,0.0156802,0.0146441,0.0107243
475,1,3,0.00693492,0.0104817,0.00894815,0.00743473
475,1,4,0.00706858,0.0114773,0.0122851,0.0100171
475,1,5,0.00879735,0.0117223,0.0120918,0.00938997
475,1,6,0.0140439,0.0182606,0.0168483,0.0135507
475,1,7,0.0061602,0.0098689,0.00910618,0.00648127
475,1,8,0.00604181,0.0106372,0.0110062,0.00857165
475,1,9,0.00854113,0.0134991,0.0132469,0.00978227
475,1,10,0.0101425,0.0148756,0.0143399,0.0114183
475,1,11,0.00651757,0.00711739,0.00897368,0.0116768
475,1,12,0.00536585,0.00596679,0.00786671,0.00848217
475,1,13,0.00940962,0.012707,0.0114975,0.00903891
475,1,14,0.00582652,0.00950212,0.0106636,0.00986336
475,1,15,0.00902257,0.0147937,0.0155806,0.0124445
475,1,16,0.00593886,0.00966956,0.00953829,0.00705461
475,1,17,0.00450915,0.00761347,0.00781428,0.00614834
475,1,18,0.00619584,0.0099283,0.010017,0.00763713
475,1,19,0.00350143,0.00534373,0.00515347,0.0040969
475,1,20,0.00509736,0.00759196,0.00720277,0.00582974
475,1,21,0.00682174,0.0103108,0.0105038,0.0081993
475,1,22,0.00582085,0.00952122,0.0101057,0.00793275
475,1,23,0.00663276,0.0109319,0.0101254,0.00845982
475,1,24,0.00630838,0.0114888,0.0129703,0.010949
475,1,25,0.00827958,0.0131014,0.0116288,0.0105684
475,1,26,0.00601441,0.00995651,0.00995595,0.00757757
475,1,27,0.00650057,0.00962843,0.00906136,0.007618
475,1,28,0.00498512,0.00801019,0.0083914,0.00695472
475,1,29,0.00596362,0.00909072,0.00873879,0.00704683
475,1,30,0.00580462,0.00892525,0.00960441,0.00908779
475,1,31,0.00597823,0.0103031,0.0103841,0.00788718
475,1,32,0.00314708,0.00420357,0.00397374,0.00376463
475,1,33,0.00631819,0.0100307,0.0103514,0.00880101
475,1,34,0.00616294,0.00981768,0.011697,0.010269
475,1,35,0.0069448,0.0102514,0.00986436,0.00886472
475,1,36,0.00484302,0.00717308,0.00696307,0.00713668
475,1,37,0.00502155,0.00791945,0.00749121,0.00554838
475,1,38,0.00775421,0.0126807,0.012182,0.00861855
475,1,39,0.00504375,0.0075011,0.00725741,0.00626623
475,1,40,0.00878712,0.0126647,0.0114786,0.00843614
475,1,41,0.00976818,0.0116232,0.0117703,0.0103854
475,1,42,0.00650992,0.00957331,0.00971871,0.00910384
475,1,43,0.0070841,0.0102704,0.0105639,0.010366
475,1,44,0.00645605,0.0108535,0.0121086,0.010423
475,2,1,0.00920186,0.0145244,0.0145835,0.011482
475,2,2,0.0108527,0.0156802,0.0146441,0.0107243
475,2,3,0.00693492,0.0104817,0.00894815,0.00743473
475,2,4,0.00706858,0.0114773,0.0122851,0.0100171
475,2,5,0.00879735,0.0117223,0.0120918,0.00938997
475,2,6,0.0140439,0.0182606,0.0168483,0.0135507
475,2,7,0.0061602,0.0098689,0.00910618,0.00648127
475,2,8,0.00604181,0.0106372,0.0110062,0.00857165
475,2,9,0.00854113,0.0134991,0.0132469,0.00978227
475,2,10,0.0101425,0.0148756,0.0143399,0.0114183
475,2,11,0.00651757,0.00711739,0.00897368,0.0116768
475,2,12,0.00536585,0.00596679,0.00786671,0.00848217
475,2,13,0.00940962,0.012707,0.0114975,0.00903891
475,2,14,0.00582652,0.00950212,0.0106636,0.00986336
475,2,15,0.00902257,0.0147937,0.0155806,0.0124445
475,2,16,0.00593886,0.00966956,0.00953829,0.00705461
475,2,17,0.00450915,0.00761347,0.00781428,0.00614834
475,2,18,0.00619584,0.0099283,0.010017,0.00763713
475,2,19,0.00350143,0.00534373,0.00515347,0.0040969
475,2,20,0.00509736,0.00759196,0.00720277,0.00582974
475,2,21,0.00682174,0.0103108,0.0105038,0.0081993
475,2,22,0.00582085,0.00952122,0.0101057,0.00793275
475,2,23,0.00663276,0.0109319,0.0101254,0.00845982
475,2,24,0.00630838,0.0114888,0.0129703,0.010949
475,2,25,0.00827958,0.0131014,0.0116288,0.0105684
475,2,26,0.00601441,0.00995651,0.00995595,0.00757757
475,2,27,0.00650057,0.00962843,0.00906136,0.007618
475,2,28,0.00498512,0.00801019,0.0083914,0.00695472
475,2,29,0.00596362,0.00909072,0.00873879,0.00704683
475,2,30,0.00580462,0.00892525,0.00960441,0.00908779
475,2,31,0.00597823,0.0103031,0.0103841,0.00788718
475,2,32,0.00314708,0.00420357,0.00397374,0.00376463
475,2,33,0.00631819,0.0100307,0.0103514,0.00880101
475,2,34,0.00616294,0.00981768,0.011697,0.010269
475,2,35,0.0069448,0.0102514,0.00986436,0.00886472
475,2,36,0.00484302,0.00717308,0.00696307,0.00713668
475,2,37,0.00502155,0.00791945,0.00749121,0.00554838
475,2,38,0.00775421,0.0126807,0.012182,0.00861855
475,2,39,0.00504375,0.0075011,0.00725741,0.00626623
475,2,40,0.00878712,0.0126647,0.0114786,0.00843614
475,2,41,0.00976818,0.0116232,0.0117703,0.0103854
475,2,42,0.00650992,0.00957331,0.00971871,0.00910384
475,2,43,0.0070841,0.0102704,0.0105639,0.010366
475,2,44,0.00645605,0.0108535,0.0121086,0.010423
975,1,1,0.0118726,0.0174901,0.0180998,0.0141154
975,1,2,0.0159942,0.0200799,0.0181956,0.0130755
975,1,3,0.0103006,0.014046,0.0126754,0.0101404
975,1,4,0.00878227,0.0158871,0.0185663,0.0166911
975,1,5,0.0131813,0.0158327,0.015834,0.014187
975,1,6,0.0253585,0.0277454,0.024539,0.0187785
975,1,7,0.00741905,0.0115157,0.0116244,0.00907493
975,1,8,0.00926344,0.0153907,0.0162371,0.0134586
975,1,9,0.00943665,0.0145292,0.0151493,0.0119247
975,1,10,0.0128251,0.0177091,0.016724,0.0126576
975,1,11,0.0075496,0.00801731,0.0108894,0.0133005
975,1,12,0.00650661,0.00701762,0.0114397,0.0123618
975,1,13,0.00828519,0.0130417,0.0135509,0.0128531
975,1,14,0.00724997,0.012188,0.0154547,0.0141241
975,1,15,0.0142836,0.0199061,0.020162,0.0164945
975,1,16,0.00752283,0.0123309,0.0118225,0.0085282
975,1,17,0.00629259,0.0111646,0.0115047,0.00884339
975,1,18,0.00684455,0.0110828,0.0117785,0.00979026
975,1,19,0.00499139,0.00761765,0.00734642,0.00584024
975,1,20,0.00678908,0.0101245,0.00978906,0.00821319
975,1,21,0.0103161,0.0145332,0.0131992,0.00940825
975,1,22,0.0070975,0.0113984,0.0113201,0.00895824
975,1,23,0.00819555,0.0130685,0.0123077,0.00988011
975,1,24,0.00740182,0.0130121,0.0176802,0.0174116
975,1,25,0.0117188,0.0170946,0.0186457,0.0165983
975,1,26,0.00892341,0.0131794,0.0131292,0.0106417
