rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,1,1,0.0669075129533679,0.13330725388601,0.231700259067358,0.329189119170984,0.431424870466321
43,1,2,0.0831028497409326,0.0963396373056995,0.174212953367876,0.265515544041451,0.333743523316062
43,1,3,0.0843142487046632,0.132760362694301,0.177495595854922,0.150713471502591,0.197635233160622
43,1,4,0.0991002590673575,0.139636269430052,0.212510103626943,0.186953886010363,0.271422279792746
43,1,5,0.113169170984456,0.152005440414508,0.20384585492228,0.187758549222798,0.293525906735751
43,1,6,0.127930310880829,0.115933419689119,0.186466580310881,0.266424870466321,0.316012953367876
43,1,7,0.0716795336787565,0.127472538860104,0.149253886010363,0.12330932642487,0.16894896373057
43,1,8,0.0908911917098446,0.0890559585492228,0.116432383419689,0.136689637305699,0.202326424870466
43,1,9,0.0770943005181347,0.122164766839378,0.185360621761658,0.232985751295337,0.354816062176166
43,1,10,0.113861398963731,0.217485492227979,0.277111398963731,0.267826424870466,0.361544041450777
43,1,11,0.0912375647668394,0.369075129533679,0.515911917098446,0.202179792746114,0.551137305699482
43,1,12,0.0951440414507772,0.213782642487047,0.265813471502591,0.124137046632124,0.267373056994819
43,1,13,0.130229792746114,0.220984974093264,0.283204663212435,0.196509844559586,0.333194300518135
43,1,14,0.128548445595855,0.16450621761658,0.219738601036269,0.162768134715026,0.279012953367876
43,1,15,0.0660914507772021,0.0768331606217617,0.131064248704663,0.194944300518135,0.263181347150259
43,1,16,0.0575860103626943,0.0635497409326425,0.0935852331606218,0.118201295336788,0.157513989637306
43,1,17,0.053110621761658,0.0570455958549223,0.0633538860103627,0.0961321243523316,0.138359067357513
43,1,18,0.0608992227979275,0.0997113989637306,0.115488601036269,0.130261917098446,0.188403367875648
43,1,19,0.0736080310880829,0.0601645077720207,0.0847251295336788,0.0786463730569948,0.104625129533679
43,1,20,0.0504155440414508,0.0915012953367876,0.103015803108808,0.110027202072539,0.147325906735751
43,1,21,0.0597124352331606,0.0960569948186529,0.140411398963731,0.142913730569948,0.198513212435233
43,1,22,0.0369647668393782,0.074049481865285,0.117152331606218,0.126050518134715,0.189724870466321
43,1,23,0.0803582901554404,0.156531347150259,0.192760103626943,0.175708031088083,0.270145077720207
43,1,24,0.118435492227979,0.149651813471503,0.184256476683938,0.174238860103627,0.272453367875648
43,1,25,0.142246373056995,0.264401554404145,0.256937823834197,0.229058031088083,0.300725388601036
43,1,26,0.11930103626943,0.196489378238342,0.150745336787565,0.169159067357513,0.207623575129534
43,1,27,0.12080932642487,0.194918393782383,0.271849740932642,0.17790518134715,0.249253367875648
43,1,28,0.0799626943005181,0.107941968911917,0.125617875647668,0.119843264248705,0.171336010362694
43,1,29,0.100138601036269,0.155789378238342,0.200509585492228,0.170532901554404,0.22790310880829
43,1,30,0.0966028497409326,0.180319170984456,0.228183937823834,0.209933678756477,0.273593264248705
43,1,31,0.0769461139896373,0.0720093264248705,0.127413212435233,0.133412694300518,0.187129015544041
43,1,32,0.0555582901554404,0.0797720207253886,0.0967121761658031,0.0793041450777202,0.117234455958549
43,1,33,0.129586787564767,0.143464248704663,0.189510362694301,0.165012435233161,0.269347150259067
43,1,34,0.0871823834196891,0.131396373056995,0.182012176165803,0.152437564766839,0.267826424870466
43,1,35,0.0781329015544042,0.145742487046632,0.208432901554404,0.192209067357513,0.269932642487047
43,1,36,0.111289896373057,0.13819274611399,0.144499222797927,0.113691450777202,0.219839119170984
43,1,37,0.0358025906735751,0.0457007772020725,0.0688883419689119,0.096190414507772,0.119277461139896
43,1,38,0.0446544041450777,0.0780510362694301,0.122516062176166,0.195396373056995,0.256824352331606
43,1,39,0.112526165803109,0.121903886010363,0.130522279792746,0.10599896373057,0.166846373056995
43,1,40,0.121476943005181,0.136269170984456,0.216277202072539,0.196645595854922,0.311968911917098
43,1,41,0.108767875647668,0.257841968911917,0.35569170984456,0.295953367875648,0.45929792746114
43,1,42,0.0902730569948186,0.258943264248705,0.28669689119171,0.223457772020725,0.301857512953368
43,1,43,0.125086787564767,0.177931347150259,0.233814507772021,0.166133419689119,0.295569948186528
43,1,44,0.112105958549223,0.191165284974093,0.211156994818653,0.169951813471503,0.301593264248705
43,2,1,0.0669075129533679,0.13330725388601,0.231700259067358,0.329189119170984,0.431424870466321
43,2,2,0.0831028497409326,0.0963396373056995,0.174212953367876,0.265515544041451,0.333743523316062
43,2,3,0.0843142487046632,0.132760362694301,0.177495595854922,0.150713471502591,0.197635233160622
43,2,4,0.0991002590673575,0.139636269430052,0.212510103626943,0.186953886010363,0.271422279792746
43,2,5,0.113169170984456,0.152005440414508,0.20384585492228,0.187758549222798,0.293525906735751
43,2,6,0.127930310880829,0.115933419689119,0.186466580310881,0.266424870466321,0.316012953367876
43,2,7,0.0716795336787565,0.127472538860104,0.149253886010363,0.12330932642487,0.16894896373057
43,2,8,0.0908911917098446,0.0890559585492228,0.116432383419689,0.136689637305699,0.202326424870466
43,2,9,0.0770943005181347,0.122164766839378,0.185360621761658,0.232985751295337,0.354816062176166
43,2,10,0.113861398963731,0.217485492227979,0.277111398963731,0.267826424870466,0.361544041450777
