inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.0208333333333333,1101,x,1,column,6069,6070,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,11432221.6820439,11432221.6820439,13621158.0615136,13621158.0615136,0.0742112035054097,0.17421120350541,0.2,flexure,11432221.6820439,11432221.6820439,13621158.0615136,13621158.0615136,0.0742112035054097,0.17421120350541,0.2,flexure,0,0,150,0
0,2,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2101,x,1,beam,6071,6072,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,30625,11375,210,0
1,3,0,0,0,0.0416666666666667,1201,x,1,column,6073,6074,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,13481731.2063196,13481731.2063196,16042317.7974751,16042317.7974751,0.0741490995065144,0.174149099506514,0.2,flexure,13481731.2063196,13481731.2063196,16042317.7974751,16042317.7974751,0.0741490995065144,0.174149099506514,0.2,flexure,0,0,150,0
1,4,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2101,x,1,beam,6075,6076,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,30625,11375,210,0
1,5,0,0,0,0.0416666666666667,1201,x,1,column,6077,6078,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,13481731.2063196,13481731.2063196,16042317.7974751,16042317.7974751,0.0741490995065144,0.174149099506514,0.2,flexure,13481731.2063196,13481731.2063196,16042317.7974751,16042317.7974751,0.0741490995065144,0.174149099506514,0.2,flexure,0,0,150,0
0,6,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2101,x,1,beam,6079,6080,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,5776383.15073268,7890542.78317685,6989325.81207901,9547423.17236634,0.0434995577379604,0.14349955773796,0.2,flexure,30625,11375,210,0
0,7,0,0,0,0.0208333333333333,1101,x,1,column,6081,6082,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,11432221.6820439,11432221.6820439,13621158.0615136,13621158.0615136,0.0742112035054097,0.17421120350541,0.2,flexure,11432221.6820439,11432221.6820439,13621158.0615136,13621158.0615136,0.0742112035054097,0.17421120350541,0.2,flexure,0,0,150,0
0,8,0,0,0,0.0208333333333333,1102,x,2,column,6083,6084,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,8313530.19182266,8313530.19182266,9911642.33370539,9911642.33370539,0.0720899555297931,0.172089955529793,0.2,flexure,8313530.19182266,8313530.19182266,9911642.33370539,9911642.33370539,0.0720899555297931,0.172089955529793,0.2,flexure,0,0,126,0
0,9,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2102,x,2,beam,6085,6086,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,30625,11375,210,0
1,10,0,0,0,0.0416666666666667,1202,x,2,column,6087,6088,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,12969855.8964864,12969855.8964864,15448359.549404,15448359.549404,0.0753011102811836,0.175301110281184,0.2,flexure,12969855.8964864,12969855.8964864,15448359.549404,15448359.549404,0.0753011102811836,0.175301110281184,0.2,flexure,0,0,126,0
1,11,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2102,x,2,beam,6089,6090,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,30625,11375,210,0
1,12,0,0,0,0.0416666666666667,1202,x,2,column,6091,6092,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,12969855.8964864,12969855.8964864,15448359.549404,15448359.549404,0.0753011102811836,0.175301110281184,0.2,flexure,12969855.8964864,12969855.8964864,15448359.549404,15448359.549404,0.0753011102811836,0.175301110281184,0.2,flexure,0,0,126,0
0,13,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2102,x,2,beam,6093,6094,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,6843937.56380879,7901666.54887842,8281048.57706998,9560882.74052806,0.047913445396098,0.147913445396098,0.2,flexure,30625,11375,210,0
0,14,0,0,0,0.0208333333333333,1102,x,2,column,6095,6096,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,8313530.19182266,8313530.19182266,9911642.33370539,9911642.33370539,0.0720899555297931,0.172089955529793,0.2,flexure,8313530.19182266,8313530.19182266,9911642.33370539,9911642.33370539,0.0720899555297931,0.172089955529793,0.2,flexure,0,0,126,0
0,15,0,0,0,0.0208333333333333,1103,x,3,column,6097,6098,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0813824041259909,0.181382404125991,0.2,flexure,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0813824041259909,0.181382404125991,0.2,flexure,0,0,132,0
0,16,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2103,x,3,beam,6099,6100,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,30625,11375,210,0
1,17,0,0,0,0.0416666666666667,1203,x,3,column,6101,6102,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,8313530.19182266,8313530.19182266,9911935.39985123,9911935.39985123,0.0806084137683152,0.180608413768315,0.2,flexure,8313530.19182266,8313530.19182266,9911935.39985123,9911935.39985123,0.0806084137683152,0.180608413768315,0.2,flexure,0,0,132,0
1,18,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2103,x,3,beam,6103,6104,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,30625,11375,210,0
1,19,0,0,0,0.0416666666666667,1203,x,3,column,6105,6106,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,8313530.19182266,8313530.19182266,9911935.39985123,9911935.39985123,0.0806084137683152,0.180608413768315,0.2,flexure,8313530.19182266,8313530.19182266,9911935.39985123,9911935.39985123,0.0806084137683152,0.180608413768315,0.2,flexure,0,0,132,0
0,20,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2103,x,3,beam,6107,6108,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,30625,11375,210,0
0,21,0,0,0,0.0208333333333333,1103,x,3,column,6109,6110,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0813824041259909,0.181382404125991,0.2,flexure,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0813824041259909,0.181382404125991,0.2,flexure,0,0,132,0
0,22,0,0,0,0.0208333333333333,1104,x,4,column,6111,6112,0,0,0,0,0,0,0,11062.5,0,4768962.15124423,37800,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0822232031535778,0.182223203153578,0.2,flexure,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0822232031535778,0.182223203153578,0.2,flexure,0,0,132,0
0,23,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2104,x,4,beam,6113,6114,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,24500,3500,210,0
1,24,0,0,0,0.0416666666666667,1204,x,4,column,6115,6116,0,0,0,0,0,0,0,22125,0,4768962.15124423,37800,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0818932066739652,0.181893206673965,0.2,flexure,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0818932066739652,0.181893206673965,0.2,flexure,0,0,132,0
1,25,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2104,x,4,beam,6117,6118,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,24500,3500,210,0
1,26,0,0,0,0.0416666666666667,1204,x,4,column,6119,6120,0,0,0,0,0,0,0,22125,0,4768962.15124423,37800,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0818932066739652,0.181893206673965,0.2,flexure,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0818932066739652,0.181893206673965,0.2,flexure,0,0,132,0
0,27,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2104,x,4,beam,6121,6122,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,17801.3556797021,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,3686039.65855218,5264788.83752285,4460045.57827814,6370305.35493071,0.043839196904418,0.143839196904418,0.2,flexure,24500,3500,210,0
