sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
0.078,43,1,1,0.168889216096387,0.257703409326425,0.19977921761658,0.175363834196891,0.174105487046634,0.199779284974093,0.277472082901554,0.248548849740933,0.257137248704663
0.078,43,1,2,0.116851006928501,0.225464735751295,0.216485580310881,0.176511704663212,0.179237533678769,0.218094098445596,0.254857088082902,0.216031393782374,0.312013865284974
0.078,43,1,3,0.0410802256294137,0.251007515544041,0.250402227979276,0.250580810880829,0.253972393782383,0.258957575129534,0.263764336787565,0.271616875647668,0.283029518134715
0.078,43,1,4,0.0415735218321749,0.166795797927461,0.196620295336788,0.208588689119171,0.205696316062176,0.212076435233161,0.199791979274611,0.191381797927462,0.242519538860101
0.078,43,1,5,0.107940267834886,0.349008564766838,0.363718409326423,0.318875839378238,0.283034735751292,0.268473772020722,0.253924455958552,0.294496777202077,0.364425709844557
0.078,43,1,6,0.0774803973031871,0.495380968911917,0.526647290155441,0.527530191709845,0.493590326424871,0.441261891191711,0.408986373056996,0.382760129533679,0.387782668393782
0.078,43,1,7,0.0744637154042903,0.574177751295335,0.565456948186527,0.547067958549221,0.520844772020724,0.483453756476684,0.454026295336788,0.475686917098446,0.518680005181346
0.078,43,1,8,0.115272380875205,0.478986766839373,0.437565652849741,0.438993113989637,0.427608658031088,0.415630160621762,0.385170834196891,0.379394746113988,0.465058580310878
0.078,43,1,9,0.257840895246342,0.442831735751296,0.440993082901557,0.408775989637301,0.300910673575121,0.421776113989637,0.432129222797924,0.33689192746114,0.529148730569948
0.078,43,1,10,0.0734567580339712,0.29062981865285,0.259112150259066,0.237277694300517,0.243982601036269,0.286896917098446,0.315142720207252,0.299335373056995,0.36753903626943
0.078,43,1,11,0.247770503497788,0.545446761658031,0.522979663212435,0.417094616580297,0.423923772020725,0.413551233160622,0.498844554404128,0.459502295336777,0.628363699481865
0.078,43,1,12,0.095081247433424,0.482300968911908,0.443274181347141,0.40622902590673,0.398792678756472,0.396095626943004,0.43408650259067,0.469691683937818,0.491651248704661
0.078,43,1,13,0.0620592369575756,0.265257518134713,0.252585461139896,0.255905150259067,0.254650974093264,0.247115051813472,0.236562010362694,0.237791704663212,0.255285694300518
0.078,43,1,14,0.0626517775081477,0.222131481865285,0.225098409326425,0.230201430051813,0.220913227979275,0.227057917098446,0.23740874611399,0.230039554404145,0.250678518134715
0.078,43,1,15,0.107964901724731,0.544558873056995,0.533932160621762,0.51935070984456,0.495364932642487,0.479504310880829,0.476065191709845,0.48118125388601,0.483267264248705
0.078,43,1,16,0.0767900059027085,0.366767248704663,0.348703989637306,0.328724930051813,0.309661243523316,0.322745740932642,0.329762207253886,0.341359269430052,0.399289150259067
0.078,43,1,17,0.0640311183063972,0.291783766839378,0.283380507772019,0.277818953367874,0.268068668393781,0.247337316062175,0.24102021761658,0.261282502590673,0.340873435233159
0.078,43,1,18,0.118357256600653,0.460251269430051,0.484584357512951,0.520606119170981,0.525217777202069,0.453774253886007,0.315196015544039,0.288393751295337,0.415631259067358
0.078,43,1,19,0.087821478485271,0.113333678756497,0.120629968911917,0.133738259067358,0.145756134715026,0.147530544041451,0.15772168393783,0.193650155440438,0.237973388601036
0.078,43,1,20,0.0586722212172456,0.173825067357513,0.152779585492228,0.131222331606218,0.125600974093276,0.126435564766839,0.132802170984465,0.157945772020734,0.16587581865285
0.078,43,1,21,0.0378360376896913,0.282400044041451,0.273508316062176,0.263124870466321,0.253721113989637,0.247392357512953,0.252494207253886,0.289454932642487,0.322931098445596
0.078,43,1,22,0.0465287521681849,0.371186300518135,0.366961637305699,0.352021430051813,0.34163614507772,0.337752621761658,0.327407777202073,0.288268139896373,0.314268113989637
0.078,43,1,23,0.185351559209036,0.406052041450814,0.385421518134746,0.395350963730598,0.35523282901557,0.323644414507793,0.280223626943005,0.226410424870447,0.355135766839378
0.078,43,1,24,0.124453711873236,0.47491003886012,0.453380715025929,0.432276336787586,0.403936440414533,0.341020119171013,0.278128694300518,0.291464414507779,0.38446931088084
0.078,43,1,25,0.0675634907330118,0.450394295336786,0.459753621761656,0.433405176165802,0.40233165284974,0.39288632642487,0.416133678756476,0.474045243523316,0.551163352331606
0.078,43,1,26,0.140304839404729,0.383648917098444,0.377520891191706,0.332377108808286,0.338276792746112,0.352926704663212,0.319810694300517,0.344445378238338,0.448110129533676
0.078,43,1,27,0.139069249447981,0.471676875647668,0.442927316062174,0.413357575129532,0.384420979274611,0.428230305699482,0.459786005181347,0.483241445595855,0.500021497409326
0.078,43,1,28,0.11091326631513,0.461898191709845,0.447783243523315,0.437620849740933,0.408569077720207,0.370483813471503,0.331873450777202,0.34931290673575,0.443942383419689
0.078,43,1,29,0.133581409320231,0.338734901554404,0.328323378238342,0.325241170984456,0.278191948186528,0.281018751295337,0.248031274611399,0.216338849740932,0.343875974093264
0.078,43,1,30,0.0867850188384939,0.414121124352332,0.405548373056995,0.376749803108808,0.324080212435233,0.299928062176166,0.29368410880829,0.281280481865285,0.356224512953368
0.078,43,1,31,0.129549754941161,0.466918202072539,0.444731515544041,0.425421647668394,0.395590922279793,0.349601025906736,0.328257243523316,0.315137554404145,0.424399999999998
0.078,43,1,32,0.0795891053570444,0.507317502590674,0.482569989637306,0.452634756476684,0.429935533678756,0.410845896373057,0.389861958549223,0.363899264248705,0.354758414507773
0.078,43,1,33,0.0453990766825335,0.314796310880829,0.311818616580311,0.286415663212436,0.263389393782384,0.260547683937825,0.273853098445597,0.28544045595855,0.285846595854923
0.078,43,1,34,0.052183557147032,0.382056590673577,0.393769544041453,0.397625761658034,0.398188974093267,0.398434569948188,0.396826797927462,0.388113585492229,0.382928642487047
0.078,43,1,35,0.0994772256545728,0.34710021761658,0.332958766839378,0.278404051813472,0.267705715025907,0.237875196891192,0.209624310880829,0.258564393782381,0.305202409326425
