sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
0.078,43,1,28,0.00139370555555556,0.00175688461538462,0.00162589102564103,0.00161096153846154,0.00208842307692308,0.00239410897435897,0.00276660256410256,0.00205717948717949
0.078,43,1,29,0.00131475555555556,0.00173295512820513,0.00170859615384615,0.0016205,0.00183150641025641,0.00188230128205128,0.00233448717948718,0.00182974358974359
0.078,43,1,30,0.00133920555555556,0.00160903205128205,0.00142314102564103,0.00140894230769231,0.00180438461538462,0.00205399358974359,0.0023074358974359,0.00170660256410256
0.078,43,1,31,0.00135767222222222,0.00175684615384615,0.00167385897435897,0.00153332692307692,0.00179451282051282,0.00202772435897436,0.00271164743589744,0.00216429487179487
0.078,43,1,32,0.00120156111111111,0.001556,0.00150690384615385,0.0014745641025641,0.00159377564102564,0.00157173076923077,0.00151692307692308,0.00107826923076923
0.078,43,1,33,0.00139687222222222,0.00185079487179487,0.00183283333333333,0.00175429487179487,0.00183391025641026,0.00173487179487179,0.00162551282051282,0.00112788461538461
0.078,43,1,34,0.00146683888888889,0.00183458333333333,0.00175030769230769,0.00165760256410256,0.00189195512820513,0.00197160256410256,0.00201282051282051,0.00143948717948718
0.078,43,1,35,0.00122893888888889,0.00158384615384615,0.00152837820512821,0.00145208333333333,0.00151416025641026,0.00177978846153846,0.00205730769230769,0.00157410256410256
0.078,43,1,36,0.00133147222222222,0.00174188461538462,0.00170792307692308,0.00161,0.00171196153846154,0.00179141025641026,0.00182173076923077,0.00133217948717949
0.078,43,1,37,0.00143475,0.00175540384615385,0.00159819230769231,0.00156830769230769,0.00175877564102564,0.00162062820512821,0.00205890384615385,0.00192846153846154
0.078,43,1,38,0.00158500555555556,0.00200480128205128,0.00188970512820513,0.00177773076923077,0.00194141025641026,0.0019398717948718,0.00193551282051282,0.00149660256410256
0.078,43,1,39,0.00179856666666667,0.00203298076923077,0.00150900641025641,0.00142025,0.00197850192307692,0.00288883333333333,0.00448742948717949,0.00357596153846154
0.078,43,1,40,0.00150172222222222,0.00168921794871795,0.0017141858974359,0.00163901923076923,0.00187820320512821,0.00266669230769231,0.00348887179487179,0.00262980769230769
0.078,43,1,41,0.00144935,0.00189433974358974,0.00184004487179487,0.00172197435897436,0.00177391025641026,0.00172564102564102,0.0017624358974359,0.00126044871794872
0.078,43,1,42,0.00141534444444444,0.00185648717948718,0.00181183333333333,0.00170558974358974,0.00174544871794872,0.00164147435897436,0.00150974358974359,0.00105519230769231
0.078,43,1,43,0.00109417777777778,0.00138296794871795,0.00134628205128205,0.0013996858974359,0.0018,0.00206380769230769,0.00232628205128205,0.00178096153846154
0.078,43,1,44,0.00109158333333333,0.00139477564102564,0.00136567307692308,0.0014123141025641,0.00159236538461538,0.00163064102564103,0.00166653846153846,0.00121320512820513
0.078,43,2,1,0.00147512222222222,0.00178542948717949,0.0018113141025641,0.00177173717948718,0.00171134615384615,0.00172320512820513,0.00195698717948718,0.00165807692307692
0.078,43,2,2,0.00157672777777778,0.00194664102564103,0.0019561858974359,0.00180596153846154,0.00169423076923077,0.00163732692307692,0.00181153846153846,0.00139487179487179
0.078,43,2,3,0.00111041111111111,0.00147339102564103,0.00147161538461538,0.00142279487179487,0.00150791666666667,0.00147467948717949,0.00141634615384615,0.0010076282051282
0.078,43,2,4,0.00129125,0.00159483974358974,0.00144865384615385,0.00139692948717949,0.0015810641025641,0.0015756858974359,0.00154724358974359,0.00116301282051282
0.078,43,2,5,0.00149998888888889,0.00195378205128205,0.00184276923076923,0.00159758974358974,0.00177982692307692,0.00203582692307692,0.00228660256410256,0.00176737179487179
0.078,43,2,6,0.00149146111111111,0.00191311538461538,0.00176998717948718,0.00150091025641026,0.00163275,0.00168884615384615,0.00175102564102564,0.00126397435897436
0.078,43,2,7,0.00151893888888889,0.00195726282051282,0.00185986538461538,0.00173084615384615,0.00185753205128205,0.00188865384615385,0.00204314102564103,0.00155358974358974
0.078,43,2,8,0.00141482222222222,0.00186805769230769,0.00185064743589744,0.00177001923076923,0.0018774358974359,0.00182089743589744,0.00188229487179487,0.00144644871794872
0.078,43,2,9,0.00181453333333333,0.00215174358974359,0.00162245512820513,0.00150173717948718,0.00223142307692308,0.0026424358974359,0.00322151923076923,0.00290666666666667
0.078,43,2,10,0.00145050555555556,0.00190628205128205,0.00188508333333333,0.00183521153846154,0.00194596153846154,0.00183275641025641,0.00176647435897436,0.00127910256410256
0.078,43,2,11,0.00158825,0.00191333974358974,0.00164914102564103,0.00169263461538462,0.00198207692307692,0.00197105769230769,0.00238788461538461,0.00219721794871795
0.078,43,2,12,0.00132585,0.00166236538461538,0.00165225641025641,0.00155839102564103,0.00162651282051282,0.00153878205128205,0.00171641025641026,0.00137871794871795
0.078,43,2,13,0.00107388888888889,0.00143675,0.00144076923076923,0.00147217307692308,0.00160740384615385,0.00156346153846154,0.00146974358974359,0.00104942307692308
0.078,43,2,14,0.00119633888888889,0.00149966025641026,0.00150229487179487,0.00147896794871795,0.00161075641025641,0.00161532051282051,0.00162192307692308,0.00115448717948718
0.078,43,2,15,0.00144727777777778,0.00183321794871795,0.00167501282051282,0.00154088461538462,0.00199590384615385,0.00223300641025641,0.00242544871794872,0.00181519230769231
0.078,43,2,16,0.00128723888888889,0.00166530128205128,0.00155708333333333,0.00156944871794872,0.00180625641025641,0.00183211538461538,0.00198564102564103,0.00152269230769231
0.078,43,2,17,0.00143488888888889,0.00180954487179487,0.00166808974358974,0.00149235897435897,0.00162710897435898,0.00172897435897436,0.00185961538461538,0.00142948717948718
0.078,43,2,18,0.00180378333333333,0.00212046153846154,0.00169773717948718,0.00142983974358974,0.00199538461538462,0.00258941666666667,0.00325551282051282,0.0025175
0.078,43,2,19,0.00137952222222222,0.00180678205128205,0.00172394871794872,0.00172616025641026,0.0019275641025641,0.00195288461538462,0.00202871794871795,0.00154923076923077
0.078,43,2,20,0.00102828888888889,0.00138363461538462,0.00139910897435897,0.00136837820512821,0.00147288461538462,0.00146032051282051,0.00146262820512821,0.0010625
0.078,43,2,21,0.00116935555555556,0.00154591025641026,0.00152109615384615,0.00145417307692308,0.00152961538461538,0.00149320512820513,0.00146442307692308,0.00105339743589744
0.078,43,2,22,0.0011151,0.00146078205128205,0.0014324358974359,0.00140216025641026,0.00156244871794872,0.00158339743589744,0.00161653846153846,0.00117371794871795
0.078,43,2,23,0.00151322222222222,0.00184889102564103,0.00161027564102564,0.00160653205128205,0.0018826858974359,0.00218147435897436,0.00266582692307692,0.00209
0.078,43,2,24,0.00122645555555556,0.00155891666666667,0.00143017948717949,0.00129514102564103,0.00146038461538462,0.00167608974358974,0.00194469871794872,0.00146538461538462
0.078,43,2,25,0.00131948888888889,0.00170053205128205,0.00173528205128205,0.00168472435897436,0.00184658333333333,0.00187205128205128,0.00189942307692308,0.00136698717948718
0.078,43,2,26,0.00134959444444444,0.00173522435897436,0.00168573076923077,0.00159919230769231,0.00165410256410256,0.00175320512820513,0.0022874358974359,0.00198173076923077
0.078,43,2,27,0.00135528888888889,0.00176510256410256,0.00166405128205128,0.00145975,0.00179972435897436,0.00187087820512821,0.00186185256410256,0.0015149358974359
0.078,43,2,28,0.00139370555555556,0.00175688461538462,0.00162589102564103,0.00161096153846154,0.00208842307692308,0.00239410897435897,0.00276660256410256,0.00205717948717949
0.078,43,2,29,0.00131475555555556,0.00173295512820513,0.00170859615384615,0.0016205,0.00183150641025641,0.00188230128205128,0.00233448717948718,0.00182974358974359
0.078,43,2,30,0.00133920555555556,0.00160903205128205,0.00142314102564103,0.00140894230769231,0.00180438461538462,0.00205399358974359,0.0023074358974359,0.00170660256410256
0.078,43,2,31,0.00135767222222222,0.00175684615384615,0.00167385897435897,0.00153332692307692,0.00179451282051282,0.00202772435897436,0.00271164743589744,0.00216429487179487
0.078,43,2,32,0.00120156111111111,0.001556,0.00150690384615385,0.0014745641025641,0.00159377564102564,0.00157173076923077,0.00151692307692308,0.00107826923076923
0.078,43,2,33,0.00139687222222222,0.00185079487179487,0.00183283333333333,0.00175429487179487,0.00183391025641026,0.00173487179487179,0.00162551282051282,0.00112788461538461
0.078,43,2,34,0.00146683888888889,0.00183458333333333,0.00175030769230769,0.00165760256410256,0.00189195512820513,0.00197160256410256,0.00201282051282051,0.00143948717948718
0.078,43,2,35,0.00122893888888889,0.00158384615384615,0.00152837820512821,0.00145208333333333,0.00151416025641026,0.00177978846153846,0.00205730769230769,0.00157410256410256
0.078,43,2,36,0.00133147222222222,0.00174188461538462,0.00170792307692308,0.00161,0.00171196153846154,0.00179141025641026,0.00182173076923077,0.00133217948717949
0.078,43,2,37,0.00143475,0.00175540384615385,0.00159819230769231,0.00156830769230769,0.00175877564102564,0.00162062820512821,0.00205890384615385,0.00192846153846154
0.078,43,2,38,0.00158500555555556,0.00200480128205128,0.00188970512820513,0.00177773076923077,0.00194141025641026,0.0019398717948718,0.00193551282051282,0.00149660256410256
0.078,43,2,39,0.00179856666666667,0.00203298076923077,0.00150900641025641,0.00142025,0.00197850192307692,0.00288883333333333,0.00448742948717949,0.00357596153846154
0.078,43,2,40,0.00150172222222222,0.00168921794871795,0.0017141858974359,0.00163901923076923,0.00187820320512821,0.00266669230769231,0.00348887179487179,0.00262980769230769
0.078,43,2,41,0.00144935,0.00189433974358974,0.00184004487179487,0.00172197435897436,0.00177391025641026,0.00172564102564102,0.0017624358974359,0.00126044871794872
0.078,43,2,42,0.00141534444444444,0.00185648717948718,0.00181183333333333,0.00170558974358974,0.00174544871794872,0.00164147435897436,0.00150974358974359,0.00105519230769231
0.078,43,2,43,0.00109417777777778,0.00138296794871795,0.00134628205128205,0.0013996858974359,0.0018,0.00206380769230769,0.00232628205128205,0.00178096153846154
0.078,43,2,44,0.00109158333333333,0.00139477564102564,0.00136567307692308,0.0014123141025641,0.00159236538461538,0.00163064102564103,0.00166653846153846,0.00121320512820513
0.114,72,1,1,0.002054,0.00252687820512821,0.00254183974358974,0.00251833333333333,0.00247480769230769,0.00249628205128205,0.00290814102564102,0.00243102564102564
0.114,72,1,2,0.00234453333333333,0.0027950641025641,0.00280016025641026,0.00254775641025641,0.00243391025641026,0.00237711538461538,0.00270211538461539,0.00207147435897436
0.114,72,1,3,0.00161802777777778,0.00214683333333333,0.00214466666666667,0.0020731217948718,0.00219807692307692,0.00214801282051282,0.00206544871794872,0.00146333333333333
0.114,72,1,4,0.00188717222222222,0.00232294230769231,0.00210439102564103,0.0020296858974359,0.00229525641025641,0.00228820512820513,0.0022401282051282,0.00167666666666667
0.114,72,1,5,0.00190681666666667,0.00251287179487179,0.00247035897435897,0.00226519230769231,0.00222260256410256,0.00262969230769231,0.00312698717948718,0.00240519230769231
0.114,72,1,6,0.00220197777777778,0.00278167948717949,0.00253423717948718,0.00216224358974359,0.00223679487179487,0.0022874358974359,0.00245711538461538,0.00189326923076923
0.114,72,1,7,0.00214022222222222,0.00278017307692308,0.00264690384615385,0.00242980769230769,0.00249525641025641,0.00256378205128205,0.00283974358974359,0.00214602564102564
0.114,72,1,8,0.00203498888888889,0.00263626282051282,0.00260722435897436,0.00251275641025641,0.00264410256410256,0.00256410256410256,0.0028294358974359,0.00218403846153846
0.114,72,1,9,0.00213732777777778,0.00264321794871795,0.00213014102564103,0.00206846794871795,0.00285900641025641,0.0038496858974359,0.00590816666666667,0.00475525641025641
0.114,72,1,10,0.00202341666666667,0.00263157692307692,0.00263259615384615,0.00254179487179487,0.00268512820512821,0.00259705128205128,0.00257583333333333,0.00184788461538461
0.114,72,1,11,0.00184908888888889,0.00236034615384615,0.00226341025641026,0.00217254487179487,0.00239294871794872,0.00264461538461539,0.00371285897435897,0.00324288461538462
0.114,72,1,12,0.00194293888888889,0.00241440384615385,0.00237886538461538,0.00224724358974359,0.00235205128205128,0.00221974358974359,0.00251788461538462,0.00202762820512821
0.114,72,1,13,0.0015648,0.0020934358974359,0.00209969871794872,0.00214504487179487,0.00234314102564102,0.0022774358974359,0.00214339743589744,0.00152429487179487
0.114,72,1,14,0.00174792777777778,0.0021886858974359,0.00218942948717949,0.00215602564102564,0.00234583333333333,0.00234673076923077,0.00237852564102564,0.00169378205128205
0.114,72,1,15,0.00200488888888889,0.0024128141025641,0.00212880769230769,0.00189812179487179,0.00256621794871795,0.00317410256410256,0.00369051282051282,0.00270057692307692
0.114,72,1,16,0.00178665555555556,0.00226307051282051,0.00221885897435897,0.00225875641025641,0.00260429487179487,0.0026373717948718,0.00281647435897436,0.00216596153846154
0.114,72,1,17,0.00203616111111111,0.00255330128205128,0.00234762179487179,0.00213269230769231,0.00224147435897436,0.0024198717948718,0.00271288461538462,0.00209423076923077
0.114,72,1,18,0.00231061111111111,0.00275700641025641,0.00220690384615385,0.00183423076923077,0.00247396153846154,0.00334596153846154,0.00412141025641026,0.00303442307692308
0.114,72,1,19,0.00189774444444444,0.00248303846153846,0.00240533333333333,0.00240987179487179,0.0026799358974359,0.00278955128205128,0.00292685897435897,0.00221185897435897
0.114,72,1,20,0.00149887222222222,0.00201694871794872,0.00203907051282051,0.00199473717948718,0.00214596153846154,0.00212935897435897,0.0021300641025641,0.00154153846153846
0.114,72,1,21,0.00170392222222222,0.00225251282051282,0.00221676282051282,0.00211880769230769,0.00222974358974359,0.0021750641025641,0.00213564102564103,0.00153
0.114,72,1,22,0.00161963333333333,0.00212210897435897,0.00207703205128205,0.00203455769230769,0.00226474358974359,0.00229826923076923,0.0023750641025641,0.00171923076923077
0.114,72,1,23,0.00185148333333333,0.00233161538461539,0.00224428846153846,0.00229682692307692,0.00273515384615385,0.00333858333333333,0.00419089743589744,0.00316294871794872
0.114,72,1,24,0.00168742777777778,0.00217721153846154,0.0020393717948718,0.00183484615384615,0.00205057051282051,0.00240489743589744,0.00291923076923077,0.00218435897435897
0.114,72,1,25,0.00185531111111111,0.00240610897435897,0.00247066025641026,0.00241239743589744,0.00267801282051282,0.00274185897435897,0.00282070512820513,0.00199634615384615
0.114,72,1,26,0.00190628333333333,0.00244297435897436,0.00232151282051282,0.00221167948717949,0.00237615384615385,0.00257441025641026,0.00309803205128205,0.0027200641025641
0.114,72,1,27,0.00198870555555556,0.00256985256410256,0.00240521794871795,0.00210596153846154,0.00252337820512821,0.00267467948717949,0.0026774358974359,0.00212141025641026
0.114,72,1,28,0.0017259,0.00222167948717949,0.00211008974358974,0.00212239102564103,0.00287447435897436,0.00364487179487179,0.00423641025641026,0.00299012820512821
0.114,72,1,29,0.00165611666666667,0.0021608141025641,0.00223788461538462,0.00222644871794872,0.00275246794871795,0.00310532051282051,0.00360628205128205,0.00276198717948718
0.114,72,1,30,0.00186115,0.00223816025641026,0.00203251923076923,0.0020361858974359,0.00250280769230769,0.00281980769230769,0.00320724358974359,0.00238192307692308
0.114,72,1,31,0.00172000555555556,0.00220607692307692,0.00205838461538462,0.00208262820512821,0.00255442307692308,0.00283447435897436,0.0040549358974359,0.00317782051282051
0.114,72,1,32,0.00175135555555556,0.00226800641025641,0.00219585256410256,0.00214811538461539,0.00232185897435897,0.00228769230769231,0.00221230769230769,0.00156647435897436
0.114,72,1,33,0.00205365,0.00268571153846154,0.00268367307692308,0.00255487179487179,0.00262512820512821,0.0024948717948718,0.00237775641025641,0.00165121794871795
0.114,72,1,34,0.00206012222222222,0.0026523141025641,0.00251780128205128,0.00231910256410256,0.00259269230769231,0.00277391025641026,0.00288576923076923,0.00200262820512821
0.114,72,1,35,0.00173071666666667,0.00223673717948718,0.00218682692307692,0.00209480128205128,0.00218615384615385,0.00241301282051282,0.00294448717948718,0.00224275641025641
0.114,72,1,36,0.00195596666666667,0.00256285256410256,0.00249991666666667,0.00234166666666667,0.00245275641025641,0.00263358974358974,0.00279384615384616,0.00197205128205128
0.114,72,1,37,0.00211598888888889,0.00245157051282051,0.00228048717948718,0.00226723717948718,0.00247558974358974,0.00224929487179487,0.00293211538461539,0.0027000641025641
0.114,72,1,38,0.00227966111111111,0.00274672435897436,0.00253433333333333,0.00244429487179487,0.00250166666666667,0.00247192307692308,0.00292711538461538,0.00223967948717949
0.114,72,1,39,0.00205285,0.00243310897435897,0.00193180769230769,0.00174932051282051,0.00250712948717949,0.00334025641025641,0.00598398076923077,0.0056574358974359
0.114,72,1,40,0.00203148333333333,0.00240699358974359,0.00184253846153846,0.00216916666666667,0.00282967948717949,0.00357913461538462,0.00561507692307692,0.00461570512820513
0.114,72,1,41,0.00205412777777778,0.00264815384615385,0.00260014743589744,0.00243076923076923,0.0025576282051282,0.00251467948717949,0.00261403846153846,0.00186403846153846
0.114,72,1,42,0.00205487222222222,0.0026981217948718,0.00263382051282051,0.00248032051282051,0.00251711538461538,0.00236634615384615,0.00218608974358975,0.00153211538461538
0.114,72,1,43,0.00150463888888889,0.00200284615384615,0.00194257692307692,0.00202494230769231,0.00253964102564102,0.00304801282051282,0.00355153846153846,0.0026275641025641
0.114,72,1,44,0.00156056666666667,0.0019986858974359,0.00199026282051282,0.00205786538461538,0.00232102564102564,0.00237147435897436,0.0024175641025641,0.00177480769230769
0.114,72,2,1,0.002054,0.00252687820512821,0.00254183974358974,0.00251833333333333,0.00247480769230769,0.00249628205128205,0.00290814102564102,0.00243102564102564
0.114,72,2,2,0.00234453333333333,0.0027950641025641,0.00280016025641026,0.00254775641025641,0.00243391025641026,0.00237711538461538,0.00270211538461539,0.00207147435897436
0.114,72,2,3,0.00161802777777778,0.00214683333333333,0.00214466666666667,0.0020731217948718,0.00219807692307692,0.00214801282051282,0.00206544871794872,0.00146333333333333
0.114,72,2,4,0.00188717222222222,0.00232294230769231,0.00210439102564103,0.0020296858974359,0.00229525641025641,0.00228820512820513,0.0022401282051282,0.00167666666666667
0.114,72,2,5,0.00190681666666667,0.00251287179487179,0.00247035897435897,0.00226519230769231,0.00222260256410256,0.00262969230769231,0.00312698717948718,0.00240519230769231
0.114,72,2,6,0.00220197777777778,0.00278167948717949,0.00253423717948718,0.00216224358974359,0.00223679487179487,0.0022874358974359,0.00245711538461538,0.00189326923076923
0.114,72,2,7,0.00214022222222222,0.00278017307692308,0.00264690384615385,0.00242980769230769,0.00249525641025641,0.00256378205128205,0.00283974358974359,0.00214602564102564
0.114,72,2,8,0.00203498888888889,0.00263626282051282,0.00260722435897436,0.00251275641025641,0.00264410256410256,0.00256410256410256,0.0028294358974359,0.00218403846153846
0.114,72,2,9,0.00213732777777778,0.00264321794871795,0.00213014102564103,0.00206846794871795,0.00285900641025641,0.0038496858974359,0.00590816666666667,0.00475525641025641
0.114,72,2,10,0.00202341666666667,0.00263157692307692,0.00263259615384615,0.00254179487179487,0.00268512820512821,0.00259705128205128,0.00257583333333333,0.00184788461538461
0.114,72,2,11,0.00184908888888889,0.00236034615384615,0.00226341025641026,0.00217254487179487,0.00239294871794872,0.00264461538461539,0.00371285897435897,0.00324288461538462
0.114,72,2,12,0.00194293888888889,0.00241440384615385,0.00237886538461538,0.00224724358974359,0.00235205128205128,0.00221974358974359,0.00251788461538462,0.00202762820512821
0.114,72,2,13,0.0015648,0.0020934358974359,0.00209969871794872,0.00214504487179487,0.00234314102564102,0.0022774358974359,0.00214339743589744,0.00152429487179487
0.114,72,2,14,0.00174792777777778,0.0021886858974359,0.00218942948717949,0.00215602564102564,0.00234583333333333,0.00234673076923077,0.00237852564102564,0.00169378205128205
0.114,72,2,15,0.00200488888888889,0.0024128141025641,0.00212880769230769,0.00189812179487179,0.00256621794871795,0.00317410256410256,0.00369051282051282,0.00270057692307692
0.114,72,2,16,0.00178665555555556,0.00226307051282051,0.00221885897435897,0.00225875641025641,0.00260429487179487,0.0026373717948718,0.00281647435897436,0.00216596153846154
0.114,72,2,17,0.00203616111111111,0.00255330128205128,0.00234762179487179,0.00213269230769231,0.00224147435897436,0.0024198717948718,0.00271288461538462,0.00209423076923077
0.114,72,2,18,0.00231061111111111,0.00275700641025641,0.00220690384615385,0.00183423076923077,0.00247396153846154,0.00334596153846154,0.00412141025641026,0.00303442307692308
0.114,72,2,19,0.00189774444444444,0.00248303846153846,0.00240533333333333,0.00240987179487179,0.0026799358974359,0.00278955128205128,0.00292685897435897,0.00221185897435897
0.114,72,2,20,0.00149887222222222,0.00201694871794872,0.00203907051282051,0.00199473717948718,0.00214596153846154,0.00212935897435897,0.0021300641025641,0.00154153846153846
0.114,72,2,21,0.00170392222222222,0.00225251282051282,0.00221676282051282,0.00211880769230769,0.00222974358974359,0.0021750641025641,0.00213564102564103,0.00153
0.114,72,2,22,0.00161963333333333,0.00212210897435897,0.00207703205128205,0.00203455769230769,0.00226474358974359,0.00229826923076923,0.0023750641025641,0.00171923076923077
0.114,72,2,23,0.00185148333333333,0.00233161538461539,0.00224428846153846,0.00229682692307692,0.00273515384615385,0.00333858333333333,0.00419089743589744,0.00316294871794872
0.114,72,2,24,0.00168742777777778,0.00217721153846154,0.0020393717948718,0.00183484615384615,0.00205057051282051,0.00240489743589744,0.00291923076923077,0.00218435897435897
0.114,72,2,25,0.00185531111111111,0.00240610897435897,0.00247066025641026,0.00241239743589744,0.00267801282051282,0.00274185897435897,0.00282070512820513,0.00199634615384615
0.114,72,2,26,0.00190628333333333,0.00244297435897436,0.00232151282051282,0.00221167948717949,0.00237615384615385,0.00257441025641026,0.00309803205128205,0.0027200641025641
0.114,72,2,27,0.00198870555555556,0.00256985256410256,0.00240521794871795,0.00210596153846154,0.00252337820512821,0.00267467948717949,0.0026774358974359,0.00212141025641026
0.114,72,2,28,0.0017259,0.00222167948717949,0.00211008974358974,0.00212239102564103,0.00287447435897436,0.00364487179487179,0.00423641025641026,0.00299012820512821
0.114,72,2,29,0.00165611666666667,0.0021608141025641,0.00223788461538462,0.00222644871794872,0.00275246794871795,0.00310532051282051,0.00360628205128205,0.00276198717948718
0.114,72,2,30,0.00186115,0.00223816025641026,0.00203251923076923,0.0020361858974359,0.00250280769230769,0.00281980769230769,0.00320724358974359,0.00238192307692308
0.114,72,2,31,0.00172000555555556,0.00220607692307692,0.00205838461538462,0.00208262820512821,0.00255442307692308,0.00283447435897436,0.0040549358974359,0.00317782051282051
0.114,72,2,32,0.00175135555555556,0.00226800641025641,0.00219585256410256,0.00214811538461539,0.00232185897435897,0.00228769230769231,0.00221230769230769,0.00156647435897436
0.114,72,2,33,0.00205365,0.00268571153846154,0.00268367307692308,0.00255487179487179,0.00262512820512821,0.0024948717948718,0.00237775641025641,0.00165121794871795
0.114,72,2,34,0.00206012222222222,0.0026523141025641,0.00251780128205128,0.00231910256410256,0.00259269230769231,0.00277391025641026,0.00288576923076923,0.00200262820512821
0.114,72,2,35,0.00173071666666667,0.00223673717948718,0.00218682692307692,0.00209480128205128,0.00218615384615385,0.00241301282051282,0.00294448717948718,0.00224275641025641
0.114,72,2,36,0.00195596666666667,0.00256285256410256,0.00249991666666667,0.00234166666666667,0.00245275641025641,0.00263358974358974,0.00279384615384616,0.00197205128205128
0.114,72,2,37,0.00211598888888889,0.00245157051282051,0.00228048717948718,0.00226723717948718,0.00247558974358974,0.00224929487179487,0.00293211538461539,0.0027000641025641
0.114,72,2,38,0.00227966111111111,0.00274672435897436,0.00253433333333333,0.00244429487179487,0.00250166666666667,0.00247192307692308,0.00292711538461538,0.00223967948717949
0.114,72,2,39,0.00205285,0.00243310897435897,0.00193180769230769,0.00174932051282051,0.00250712948717949,0.00334025641025641,0.00598398076923077,0.0056574358974359
