rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
43,1,32,0.00223655,0.00302862,0.00277071,0.00256355,0.00274938,0.00274033,0.00241379,0.00177556
43,1,33,0.00252455,0.00347046,0.00318455,0.00254774,0.00334723,0.00418229,0.00403008,0.00300523
43,1,34,0.00252947,0.00352843,0.00330379,0.00283265,0.00278722,0.0027916,0.00262715,0.00198905
43,1,35,0.00222834,0.00330233,0.0034691,0.00335799,0.00335358,0.00295984,0.00236774,0.00165925
43,1,36,0.00207641,0.00286757,0.00271389,0.00207701,0.00232687,0.00316716,0.00308841,0.00247063
43,1,37,0.000850826,0.00124637,0.00131055,0.00128086,0.0012997,0.00125327,0.00107449,0.000776355
43,1,38,0.000997219,0.00135507,0.00124893,0.00123996,0.00145944,0.00147193,0.00125634,0.000890589
43,1,39,0.00188495,0.00249228,0.00206871,0.00161494,0.0023744,0.00309413,0.00309082,0.00235408
43,1,40,0.00138622,0.0018166,0.00160844,0.00151894,0.00176622,0.00205697,0.00204665,0.00157223
43,1,41,0.00377734,0.00535216,0.00536067,0.00499107,0.005292,0.00508904,0.00431256,0.00310981
43,1,42,0.000872317,0.00118815,0.00115322,0.00114413,0.00159424,0.0015708,0.00173105,0.00141664
43,1,43,0.00192271,0.00236802,0.00209734,0.00227088,0.00298694,0.00300673,0.00292294,0.00237273
43,1,44,0.00171812,0.00218314,0.00167529,0.00155391,0.00241765,0.00294676,0.00296631,0.00232003
43,2,1,0.00198725,0.00286637,0.00298871,0.00297844,0.00311162,0.00287556,0.00235286,0.00165102
43,2,2,0.00231792,0.00339616,0.00356119,0.00360827,0.00390872,0.00373186,0.00313103,0.00222893
43,2,3,0.0020887,0.0028421,0.00256006,0.00226786,0.00262949,0.00307313,0.00298936,0.00230342
43,2,4,0.00183622,0.00268387,0.0027497,0.00255435,0.00240794,0.00241572,0.00203711,0.00169642
43,2,5,0.00180407,0.00241653,0.00217299,0.00177886,0.00173626,0.00216805,0.00244109,0.00198389
43,2,6,0.00134107,0.00201756,0.00217118,0.00230575,0.00267039,0.0027208,0.00243767,0.00181002
43,2,7,0.00184147,0.00250767,0.00265574,0.00298065,0.00336059,0.00302585,0.0023114,0.00172912
43,2,8,0.00367829,0.00516794,0.00502025,0.00462195,0.0047672,0.00457737,0.00397362,0.00295486
43,2,9,0.00229286,0.00321672,0.00307157,0.00262125,0.00270603,0.00288671,0.00259295,0.00196915
43,2,10,0.003598,0.00505987,0.0050619,0.00472523,0.00460704,0.00417058,0.00352146,0.00256566
43,2,11,0.00257469,0.00355789,0.00353656,0.00346381,0.00331175,0.00312276,0.00302819,0.00236307
43,2,12,0.00159867,0.00216177,0.00206495,0.00201016,0.00225251,0.00273552,0.00265181,0.00205556
43,2,13,0.00329857,0.003773,0.00282052,0.00240894,0.00418392,0.00518846,0.0054672,0.00456086
43,2,14,0.00204922,0.00262242,0.00210644,0.002024,0.00295998,0.00366441,0.00354794,0.00269295
43,2,15,0.00180518,0.00250083,0.00236553,0.00248864,0.00307657,0.00314478,0.0026601,0.00190161
43,2,16,0.00163203,0.00231202,0.00231928,0.00249898,0.00296115,0.00304177,0.00271874,0.00201002
43,2,17,0.00121868,0.0017065,0.00169064,0.00167125,0.00172526,0.00163333,0.00144428,0.00106709
43,2,18,0.0024348,0.00372252,0.00405894,0.00404974,0.00415183,0.00391055,0.00338182,0.00245507
43,2,19,0.000744675,0.00102734,0.000982709,0.000998126,0.000962798,0.000838985,0.00081512,0.000706973
43,2,20,0.00118244,0.00164933,0.00167609,0.00157959,0.00150469,0.0013233,0.00117464,0.000895702
43,2,21,0.00323616,0.00467306,0.00492211,0.00491229,0.00517315,0.00483973,0.004036,0.00287829
43,2,22,0.00229578,0.00331288,0.00341409,0.0032812,0.00329413,0.00294394,0.00236084,0.00170785
43,2,23,0.000975073,0.00140955,0.0014759,0.00154022,0.00175144,0.00171728,0.00194972,0.00163704
43,2,24,0.00269902,0.00366451,0.00367208,0.00393833,0.00468846,0.00491952,0.00462007,0.00350491
43,2,25,0.00494723,0.00738089,0.00785314,0.0077182,0.00782616,0.00700081,0.00585286,0.00425198
43,2,26,0.0028068,0.0041321,0.00429478,0.00419886,0.00432974,0.00394473,0.00316694,0.00219192
43,2,27,0.0013923,0.00189749,0.00177586,0.00191578,0.00233668,0.00241027,0.00215471,0.00165868
43,2,28,0.00237159,0.00321136,0.00313643,0.00288373,0.00273479,0.00264232,0.00228099,0.00168079
43,2,29,0.00120998,0.00161842,0.00167055,0.00166098,0.00189898,0.00179968,0.00160358,0.00131079
43,2,30,0.00282055,0.00373783,0.00343307,0.00366465,0.00402246,0.00386388,0.00324678,0.0023098
43,2,31,0.00174459,0.00242982,0.00250632,0.00262249,0.00291992,0.00281431,0.0022705,0.00162832
43,2,32,0.00223655,0.00302862,0.00277071,0.00256355,0.00274938,0.00274033,0.00241379,0.00177556
43,2,33,0.00252455,0.00347046,0.00318455,0.00254774,0.00334723,0.00418229,0.00403008,0.00300523
43,2,34,0.00252947,0.00352843,0.00330379,0.00283265,0.00278722,0.0027916,0.00262715,0.00198905
43,2,35,0.00222834,0.00330233,0.0034691,0.00335799,0.00335358,0.00295984,0.00236774,0.00165925
43,2,36,0.00207641,0.00286757,0.00271389,0.00207701,0.00232687,0.00316716,0.00308841,0.00247063
43,2,37,0.000850826,0.00124637,0.00131055,0.00128086,0.0012997,0.00125327,0.00107449,0.000776355
43,2,38,0.000997219,0.00135507,0.00124893,0.00123996,0.00145944,0.00147193,0.00125634,0.000890589
43,2,39,0.00188495,0.00249228,0.00206871,0.00161494,0.0023744,0.00309413,0.00309082,0.00235408
43,2,40,0.00138622,0.0018166,0.00160844,0.00151894,0.00176622,0.00205697,0.00204665,0.00157223
43,2,41,0.00377734,0.00535216,0.00536067,0.00499107,0.005292,0.00508904,0.00431256,0.00310981
43,2,42,0.000872317,0.00118815,0.00115322,0.00114413,0.00159424,0.0015708,0.00173105,0.00141664
43,2,43,0.00192271,0.00236802,0.00209734,0.00227088,0.00298694,0.00300673,0.00292294,0.00237273
43,2,44,0.00171812,0.00218314,0.00167529,0.00155391,0.00241765,0.00294676,0.00296631,0.00232003
72,1,1,0.00278214,0.00401292,0.00418419,0.00416981,0.00435626,0.00402578,0.003294,0.00231143
72,1,2,0.00324509,0.00475463,0.00498567,0.00505157,0.0054722,0.0052246,0.00438345,0.0031205
72,1,3,0.00292418,0.00397895,0.00358409,0.003175,0.00368128,0.00430238,0.00418511,0.00322479
72,1,4,0.0025707,0.00375742,0.00384958,0.0035761,0.00337112,0.00338201,0.00285195,0.00237498
72,1,5,0.0025257,0.00338314,0.00304218,0.0024904,0.00243076,0.00303526,0.00341753,0.00277745
72,1,6,0.0018775,0.00282458,0.00303966,0.00322806,0.00373854,0.00380911,0.00341273,0.00253402
72,1,7,0.00257806,0.00351074,0.00371803,0.0041729,0.00470481,0.00423619,0.00323595,0.00242076
72,1,8,0.00522068,0.00716197,0.00693919,0.00638335,0.00667008,0.00640339,0.00545819,0.0039956
72,1,9,0.00321,0.00450341,0.0043002,0.00366973,0.00378844,0.0040414,0.00363015,0.00275681
72,1,10,0.00507708,0.00700849,0.00704568,0.00659558,0.00645792,0.00579371,0.00487894,0.00350233
72,1,11,0.00360457,0.00498105,0.00495119,0.00484934,0.00463646,0.00437187,0.00423947,0.0033083
72,1,12,0.00223814,0.00302648,0.00289094,0.00281423,0.00315352,0.00382974,0.00371256,0.00287781
72,1,13,0.00461914,0.00528066,0.00394912,0.00336862,0.00585167,0.00725863,0.00764293,0.00637299
72,1,14,0.00286891,0.00367139,0.00294902,0.00283359,0.00414398,0.00513018,0.00496712,0.00377014
72,1,15,0.00252724,0.00350115,0.00331175,0.0034841,0.00430718,0.00440268,0.00372415,0.00266226
72,1,16,0.00228484,0.00323683,0.00324699,0.00349857,0.00414561,0.00425848,0.00380624,0.00281403
72,1,17,0.00170615,0.0023891,0.0023669,0.00233975,0.00241537,0.00228668,0.00202201,0.00149394
72,1,18,0.00340872,0.00521154,0.00568253,0.00566964,0.00581257,0.00547477,0.00473456,0.00343711
72,1,19,0.00104254,0.00143827,0.00137578,0.00139737,0.00134792,0.00117457,0.00114116,0.000989751
72,1,20,0.00165542,0.00230906,0.00234652,0.00221142,0.00210657,0.00185263,0.00164449,0.00125398
72,1,21,0.00453063,0.00654228,0.00689095,0.00687721,0.00724241,0.00677562,0.0056504,0.0040296
72,1,22,0.0032141,0.00463804,0.00477973,0.00459368,0.00461178,0.00412152,0.00330517,0.00239099
72,1,23,0.0013651,0.00197337,0.00206626,0.00215631,0.00245202,0.00240419,0.0027296,0.00229186
72,1,24,0.00377863,0.00513032,0.00514091,0.00551366,0.00656385,0.00688733,0.00646809,0.00490687
72,1,25,0.00761946,0.00928358,0.00931454,0.00898045,0.00975433,0.00931324,0.0077874,0.00557805
72,1,26,0.00392952,0.00578494,0.00601269,0.00587841,0.00606163,0.00552262,0.00443371,0.00306868
72,1,27,0.00194921,0.00265648,0.00248619,0.00268209,0.00327136,0.00337438,0.00301657,0.00232214
72,1,28,0.00332022,0.0044959,0.00439101,0.00403723,0.0038287,0.00369925,0.00319338,0.0023531
72,1,29,0.00169396,0.00226579,0.00233877,0.00232537,0.00265856,0.00251955,0.00224501,0.00183509
72,1,30,0.00394877,0.00523297,0.00480631,0.00513051,0.00563145,0.00540943,0.0045455,0.00323372
72,1,31,0.00244243,0.00340175,0.00350884,0.00367148,0.00408788,0.00394004,0.00317871,0.00227965
72,1,32,0.00313117,0.00424006,0.00387899,0.00358896,0.00384912,0.00383645,0.0033793,0.00248577
72,1,33,0.00353437,0.00485865,0.00445837,0.00356683,0.00468612,0.0058552,0.00564211,0.00420732
72,1,34,0.00354126,0.00493981,0.00462531,0.00396573,0.00390211,0.00390825,0.00367803,0.00278469
72,1,35,0.00311967,0.00462325,0.00485673,0.00470119,0.00469501,0.00414378,0.00331484,0.00232295
72,1,36,0.00290697,0.0040146,0.00379944,0.00290781,0.00325761,0.00443402,0.00432378,0.00345889
72,1,37,0.00119116,0.00174494,0.00183478,0.00179319,0.00181957,0.00175458,0.00150427,0.00108688
72,1,38,0.00139611,0.00189709,0.0017485,0.00173595,0.00204322,0.0020607,0.00175888,0.00124682
72,1,39,0.00263892,0.00348919,0.00289618,0.0022609,0.00332416,0.00433178,0.00432714,0.00329571
72,1,40,0.00194071,0.00254324,0.00225182,0.00212652,0.00247272,0.00287977,0.00286532,0.00220113
72,1,41,0.00539936,0.00742799,0.00750526,0.0069875,0.00730379,0.00701634,0.00590397,0.00425875
72,1,42,0.00122125,0.00166342,0.0016145,0.00160179,0.00223194,0.00219912,0.00242347,0.0019833
72,1,43,0.0026918,0.00331522,0.00293628,0.00317924,0.00418172,0.00420943,0.00409213,0.00332183
72,1,44,0.00240538,0.00305641,0.00234542,0.00217549,0.00338472,0.00412547,0.00415284,0.00324804
72,2,1,0.00278214,0.00401292,0.00418419,0.00416981,0.00435626,0.00402578,0.003294,0.00231143
72,2,2,0.00324509,0.00475463,0.00498567,0.00505157,0.0054722,0.0052246,0.00438345,0.0031205
72,2,3,0.00292418,0.00397895,0.00358409,0.003175,0.00368128,0.00430238,0.00418511,0.00322479
72,2,4,0.0025707,0.00375742,0.00384958,0.0035761,0.00337112,0.00338201,0.00285195,0.00237498
72,2,5,0.0025257,0.00338314,0.00304218,0.0024904,0.00243076,0.00303526,0.00341753,0.00277745
72,2,6,0.0018775,0.00282458,0.00303966,0.00322806,0.00373854,0.00380911,0.00341273,0.00253402
72,2,7,0.00257806,0.00351074,0.00371803,0.0041729,0.00470481,0.00423619,0.00323595,0.00242076
72,2,8,0.00522068,0.00716197,0.00693919,0.00638335,0.00667008,0.00640339,0.00545819,0.0039956
72,2,9,0.00321,0.00450341,0.0043002,0.00366973,0.00378844,0.0040414,0.00363015,0.00275681
72,2,10,0.00507708,0.00700849,0.00704568,0.00659558,0.00645792,0.00579371,0.00487894,0.00350233
72,2,11,0.00360457,0.00498105,0.00495119,0.00484934,0.00463646,0.00437187,0.00423947,0.0033083
72,2,12,0.00223814,0.00302648,0.00289094,0.00281423,0.00315352,0.00382974,0.00371256,0.00287781
72,2,13,0.00461914,0.00528066,0.00394912,0.00336862,0.00585167,0.00725863,0.00764293,0.00637299
72,2,14,0.00286891,0.00367139,0.00294902,0.00283359,0.00414398,0.00513018,0.00496712,0.00377014
72,2,15,0.00252724,0.00350115,0.00331175,0.0034841,0.00430718,0.00440268,0.00372415,0.00266226
72,2,16,0.00228484,0.00323683,0.00324699,0.00349857,0.00414561,0.00425848,0.00380624,0.00281403
72,2,17,0.00170615,0.0023891,0.0023669,0.00233975,0.00241537,0.00228668,0.00202201,0.00149394
72,2,18,0.00340872,0.00521154,0.00568253,0.00566964,0.00581257,0.00547477,0.00473456,0.00343711
72,2,19,0.00104254,0.00143827,0.00137578,0.00139737,0.00134792,0.00117457,0.00114116,0.000989751
72,2,20,0.00165542,0.00230906,0.00234652,0.00221142,0.00210657,0.00185263,0.00164449,0.00125398
72,2,21,0.00453063,0.00654228,0.00689095,0.00687721,0.00724241,0.00677562,0.0056504,0.0040296
72,2,22,0.0032141,0.00463804,0.00477973,0.00459368,0.00461178,0.00412152,0.00330517,0.00239099
72,2,23,0.0013651,0.00197337,0.00206626,0.00215631,0.00245202,0.00240419,0.0027296,0.00229186
72,2,24,0.00377863,0.00513032,0.00514091,0.00551366,0.00656385,0.00688733,0.00646809,0.00490687
72,2,25,0.00761946,0.00928358,0.00931454,0.00898045,0.00975433,0.00931324,0.0077874,0.00557805
72,2,26,0.00392952,0.00578494,0.00601269,0.00587841,0.00606163,0.00552262,0.00443371,0.00306868
72,2,27,0.00194921,0.00265648,0.00248619,0.00268209,0.00327136,0.00337438,0.00301657,0.00232214
72,2,28,0.00332022,0.0044959,0.00439101,0.00403723,0.0038287,0.00369925,0.00319338,0.0023531
72,2,29,0.00169396,0.00226579,0.00233877,0.00232537,0.00265856,0.00251955,0.00224501,0.00183509
72,2,30,0.00394877,0.00523297,0.00480631,0.00513051,0.00563145,0.00540943,0.0045455,0.00323372
72,2,31,0.00244243,0.00340175,0.00350884,0.00367148,0.00408788,0.00394004,0.00317871,0.00227965
72,2,32,0.00313117,0.00424006,0.00387899,0.00358896,0.00384912,0.00383645,0.0033793,0.00248577
72,2,33,0.00353437,0.00485865,0.00445837,0.00356683,0.00468612,0.0058552,0.00564211,0.00420732
72,2,34,0.00354126,0.00493981,0.00462531,0.00396573,0.00390211,0.00390825,0.00367803,0.00278469
72,2,35,0.00311967,0.00462325,0.00485673,0.00470119,0.00469501,0.00414378,0.00331484,0.00232295
72,2,36,0.00290697,0.0040146,0.00379944,0.00290781,0.00325761,0.00443402,0.00432378,0.00345889
72,2,37,0.00119116,0.00174494,0.00183478,0.00179319,0.00181957,0.00175458,0.00150427,0.00108688
72,2,38,0.00139611,0.00189709,0.0017485,0.00173595,0.00204322,0.0020607,0.00175888,0.00124682
72,2,39,0.00263892,0.00348919,0.00289618,0.0022609,0.00332416,0.00433178,0.00432714,0.00329571
72,2,40,0.00194071,0.00254324,0.00225182,0.00212652,0.00247272,0.00287977,0.00286532,0.00220113
72,2,41,0.00539936,0.00742799,0.00750526,0.0069875,0.00730379,0.00701634,0.00590397,0.00425875
72,2,42,0.00122125,0.00166342,0.0016145,0.00160179,0.00223194,0.00219912,0.00242347,0.0019833
72,2,43,0.0026918,0.00331522,0.00293628,0.00317924,0.00418172,0.00420943,0.00409213,0.00332183
72,2,44,0.00240538,0.00305641,0.00234542,0.00217549,0.00338472,0.00412547,0.00415284,0.00324804
108,1,1,0.00377576,0.0054461,0.00567854,0.00565902,0.00591207,0.00546356,0.00447042,0.00313694
108,1,2,0.00440406,0.00645272,0.00676627,0.0068557,0.00742656,0.00709053,0.00594896,0.00423496
108,1,3,0.00396854,0.0054,0.00486412,0.00430894,0.00499603,0.00583895,0.0056798,0.00437651
108,1,4,0.00348881,0.00509936,0.00522443,0.00485328,0.00457509,0.00458987,0.00387052,0.0032232
108,1,5,0.00342773,0.00459141,0.00412867,0.00337983,0.00329888,0.00411929,0.00463808,0.0037694
108,1,6,0.00254804,0.00383337,0.00412525,0.00438094,0.00507374,0.00516951,0.00463156,0.00343903
108,1,7,0.00349879,0.00476456,0.00504591,0.00566322,0.00638511,0.00574912,0.00439165,0.00328531
108,1,8,0.00829916,0.00908597,0.00830094,0.00781255,0.00816096,0.00751778,0.00602415,0.00445465
108,1,9,0.00435642,0.00611177,0.00583598,0.00498037,0.00514146,0.00548474,0.0049266,0.00374139
108,1,10,0.007746,0.00847218,0.00775872,0.00788629,0.00839584,0.00758749,0.0062683,0.00455782
108,1,11,0.00489512,0.00675991,0.00671946,0.00658123,0.00629232,0.00593325,0.00575355,0.00448982
108,1,12,0.00303747,0.00410737,0.00392341,0.00381932,0.00427979,0.00519751,0.00503848,0.0039056
108,1,13,0.00706509,0.00679412,0.00532066,0.00395649,0.00705244,0.00899613,0.00922602,0.00771124
108,1,14,0.00389352,0.0049826,0.00400224,0.0038456,0.00562397,0.00696238,0.00674109,0.00511661
108,1,15,0.00342982,0.00475156,0.00449452,0.00472841,0.00584546,0.00597507,0.0050542,0.00361307
108,1,16,0.00310086,0.00439284,0.00440663,0.00474806,0.00562618,0.00577937,0.00516561,0.00381904
108,1,17,0.00231549,0.00324236,0.00321223,0.00317538,0.003278,0.00310335,0.00274415,0.00202748
108,1,18,0.00462611,0.00707279,0.00771199,0.00769451,0.00788848,0.00743003,0.00642546,0.00466464
108,1,19,0.00141487,0.00195195,0.00186714,0.00189644,0.00182932,0.00159407,0.00154873,0.00134324
108,1,20,0.00224664,0.00313372,0.00318456,0.00300122,0.00285891,0.00251428,0.00223181,0.00170183
108,1,21,0.0066393,0.0083464,0.00860966,0.00854027,0.00931313,0.00900571,0.0076214,0.00547666
108,1,22,0.00436199,0.00629448,0.00648677,0.00623427,0.00625884,0.00559349,0.00448559,0.00324491
108,1,23,0.00185264,0.00267815,0.0028042,0.00292641,0.00332773,0.00326283,0.00370447,0.00311038
108,1,24,0.00517436,0.00687243,0.00689981,0.00740439,0.00881373,0.00932132,0.0087828,0.00665514
108,1,25,0.00835251,0.0101902,0.0107361,0.0103029,0.0109953,0.01008,0.0085056,0.00618806
108,1,26,0.00543965,0.00772098,0.00812814,0.00798073,0.00822652,0.00749499,0.00601717,0.00416463
108,1,27,0.00264536,0.00360522,0.00337412,0.00363998,0.0044397,0.00457951,0.00409392,0.00315147
108,1,28,0.00450601,0.00610158,0.00595922,0.0054791,0.0051961,0.00502042,0.00433387,0.00319349
108,1,29,0.00229895,0.003075,0.00317405,0.00315586,0.00360805,0.0034194,0.0030468,0.00249049
108,1,30,0.00557454,0.0069883,0.00652285,0.00696284,0.00764268,0.00734137,0.00616889,0.00438862
108,1,31,0.00331473,0.00461666,0.004762,0.00498273,0.00554784,0.0053472,0.00431396,0.00309381
108,1,32,0.00424944,0.00575437,0.00526435,0.00487073,0.00522382,0.00520662,0.0045862,0.00337355
108,1,33,0.00479665,0.00659389,0.00605065,0.00484069,0.00635973,0.00794634,0.00765714,0.00570993
108,1,34,0.00480598,0.00670401,0.00627719,0.00538205,0.00529571,0.00530404,0.00499159,0.0037792
108,1,35,0.00423384,0.00627441,0.00659128,0.00638018,0.0063718,0.00562369,0.00449871,0.00315258
108,1,36,0.00394516,0.00544837,0.00515637,0.0039463,0.00442105,0.0060176,0.00586797,0.00469419
108,1,37,0.00161656,0.00236812,0.00249005,0.00243361,0.00246942,0.00238121,0.00204152,0.00147506
108,1,38,0.00189471,0.00257462,0.00237296,0.00235592,0.00277292,0.00279665,0.00238704,0.00169211
108,1,39,0.00358139,0.00473533,0.00393053,0.00306837,0.00451136,0.00587884,0.00587255,0.00447274
108,1,40,0.00263381,0.00345154,0.00305605,0.00288599,0.00335582,0.00390824,0.00388863,0.00298723
108,1,41,0.00859217,0.00985339,0.0101714,0.00948893,0.00961057,0.00908767,0.00738854,0.00515634
108,1,42,0.00165742,0.00225746,0.00219109,0.00217386,0.00302907,0.00298454,0.00328901,0.00269162
108,1,43,0.00365315,0.00449923,0.00398495,0.00431469,0.0056752,0.00571279,0.00555359,0.00450819
108,1,44,0.00326444,0.00414799,0.00318307,0.00295244,0.00459354,0.00559885,0.005636,0.00440806
108,2,1,0.00377576,0.0054461,0.00567854,0.00565902,0.00591207,0.00546356,0.00447042,0.00313694
108,2,2,0.00440406,0.00645272,0.00676627,0.0068557,0.00742656,0.00709053,0.00594896,0.00423496
108,2,3,0.00396854,0.0054,0.00486412,0.00430894,0.00499603,0.00583895,0.0056798,0.00437651
108,2,4,0.00348881,0.00509936,0.00522443,0.00485328,0.00457509,0.00458987,0.00387052,0.0032232
108,2,5,0.00342773,0.00459141,0.00412867,0.00337983,0.00329888,0.00411929,0.00463808,0.0037694
108,2,6,0.00254804,0.00383337,0.00412525,0.00438094,0.00507374,0.00516951,0.00463156,0.00343903
108,2,7,0.00349879,0.00476456,0.00504591,0.00566322,0.00638511,0.00574912,0.00439165,0.00328531
108,2,8,0.00829916,0.00908597,0.00830094,0.00781255,0.00816096,0.00751778,0.00602415,0.00445465
108,2,9,0.00435642,0.00611177,0.00583598,0.00498037,0.00514146,0.00548474,0.0049266,0.00374139
108,2,10,0.007746,0.00847218,0.00775872,0.00788629,0.00839584,0.00758749,0.0062683,0.00455782
108,2,11,0.00489512,0.00675991,0.00671946,0.00658123,0.00629232,0.00593325,0.00575355,0.00448982
108,2,12,0.00303747,0.00410737,0.00392341,0.00381932,0.00427979,0.00519751,0.00503848,0.0039056
108,2,13,0.00706509,0.00679412,0.00532066,0.00395649,0.00705244,0.00899613,0.00922602,0.00771124
108,2,14,0.00389352,0.0049826,0.00400224,0.0038456,0.00562397,0.00696238,0.00674109,0.00511661
108,2,15,0.00342982,0.00475156,0.00449452,0.00472841,0.00584546,0.00597507,0.0050542,0.00361307
108,2,16,0.00310086,0.00439284,0.00440663,0.00474806,0.00562618,0.00577937,0.00516561,0.00381904
108,2,17,0.00231549,0.00324236,0.00321223,0.00317538,0.003278,0.00310335,0.00274415,0.00202748
108,2,18,0.00462611,0.00707279,0.00771199,0.00769451,0.00788848,0.00743003,0.00642546,0.00466464
108,2,19,0.00141487,0.00195195,0.00186714,0.00189644,0.00182932,0.00159407,0.00154873,0.00134324
108,2,20,0.00224664,0.00313372,0.00318456,0.00300122,0.00285891,0.00251428,0.00223181,0.00170183
108,2,21,0.0066393,0.0083464,0.00860966,0.00854027,0.00931313,0.00900571,0.0076214,0.00547666
108,2,22,0.00436199,0.00629448,0.00648677,0.00623427,0.00625884,0.00559349,0.00448559,0.00324491
108,2,23,0.00185264,0.00267815,0.0028042,0.00292641,0.00332773,0.00326283,0.00370447,0.00311038
108,2,24,0.00517436,0.00687243,0.00689981,0.00740439,0.00881373,0.00932132,0.0087828,0.00665514
108,2,25,0.00835251,0.0101902,0.0107361,0.0103029,0.0109953,0.01008,0.0085056,0.00618806
108,2,26,0.00543965,0.00772098,0.00812814,0.00798073,0.00822652,0.00749499,0.00601717,0.00416463
108,2,27,0.00264536,0.00360522,0.00337412,0.00363998,0.0044397,0.00457951,0.00409392,0.00315147
108,2,28,0.00450601,0.00610158,0.00595922,0.0054791,0.0051961,0.00502042,0.00433387,0.00319349
108,2,29,0.00229895,0.003075,0.00317405,0.00315586,0.00360805,0.0034194,0.0030468,0.00249049
108,2,30,0.00557454,0.0069883,0.00652285,0.00696284,0.00764268,0.00734137,0.00616889,0.00438862
108,2,31,0.00331473,0.00461666,0.004762,0.00498273,0.00554784,0.0053472,0.00431396,0.00309381
108,2,32,0.00424944,0.00575437,0.00526435,0.00487073,0.00522382,0.00520662,0.0045862,0.00337355
108,2,33,0.00479665,0.00659389,0.00605065,0.00484069,0.00635973,0.00794634,0.00765714,0.00570993
108,2,34,0.00480598,0.00670401,0.00627719,0.00538205,0.00529571,0.00530404,0.00499159,0.0037792
108,2,35,0.00423384,0.00627441,0.00659128,0.00638018,0.0063718,0.00562369,0.00449871,0.00315258
108,2,36,0.00394516,0.00544837,0.00515637,0.0039463,0.00442105,0.0060176,0.00586797,0.00469419
108,2,37,0.00161656,0.00236812,0.00249005,0.00243361,0.00246942,0.00238121,0.00204152,0.00147506
108,2,38,0.00189471,0.00257462,0.00237296,0.00235592,0.00277292,0.00279665,0.00238704,0.00169211
