rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
43,1,1,0.0820766839378238,0.105784974093264,0.138839896373057,0.135635492227979,0.147536787564767,0.13085207253886,0.142787564766839,0.161836010362694,0.211297668393782
43,1,2,0.10194378238342,0.169456476683938,0.238853886010363,0.256753626943005,0.232982383419689,0.16360932642487,0.160331606217617,0.212230829015544,0.292665803108808
43,1,3,0.103430051813472,0.143969170984456,0.195164766839378,0.227040155440415,0.210980829015544,0.193606994818653,0.158989637305699,0.18954170984456,0.330492227979275
43,1,4,0.121568134715026,0.155930569948187,0.22879792746114,0.223718911917098,0.202680829015544,0.203974352331606,0.154639896373057,0.175316839378238,0.274227979274611
43,1,5,0.138826683937824,0.185528756476684,0.261611398963731,0.242210103626943,0.205498704663212,0.194316839378238,0.138294559585492,0.153019948186529,0.311370466321243
43,1,6,0.156934715025907,0.138573575129534,0.156647409326425,0.15700414507772,0.138772797927461,0.12340207253886,0.135644041450777,0.164167616580311,0.238628238341969
43,1,7,0.087930829015544,0.14870207253886,0.177899481865285,0.150361658031088,0.130685492227979,0.169351813471503,0.210973575129534,0.188193264248705,0.255542227979275
43,1,8,0.111498186528497,0.167912694300518,0.271380829015544,0.315512953367876,0.30919689119171,0.250501295336788,0.253877979274611,0.263704663212435,0.389082901554404
43,1,9,0.0945733160621762,0.140138860103627,0.213544041450777,0.248012953367876,0.226521761658031,0.179812694300518,0.126586269430052,0.180400259067358,0.326246113989637
43,1,10,0.139676165803109,0.143535751295337,0.202583678756477,0.243164507772021,0.258435492227979,0.246085492227979,0.220572538860104,0.260613989637306,0.327743523316062
43,1,11,0.111922797927461,0.161705440414508,0.253019948186529,0.265119170984456,0.181174611398964,0.267681347150259,0.264181347150259,0.176687823834197,0.357406735751295
43,1,12,0.116715284974093,0.140484455958549,0.237231088082902,0.232103367875648,0.190439378238342,0.194492487046632,0.204103367875648,0.191032901554404,0.32730310880829
43,1,13,0.159755440414508,0.326979274611399,0.564025906735751,0.614588082901554,0.460064766839378,0.427580310880829,0.222156735751295,0.349531088082902,0.746349740932643
43,1,14,0.157693005181347,0.147006735751295,0.269383419689119,0.297937823834197,0.312163212435233,0.245811917098446,0.170728756476684,0.246093523316062,0.385538860103627
43,1,15,0.0810759067357513,0.0938290155440415,0.120435492227979,0.146112953367876,0.152774093264249,0.130848186528497,0.150062694300518,0.206844559585492,0.248954404145078
43,1,16,0.0706417098445596,0.0838647668393782,0.108142487046632,0.143850259067358,0.15140829015544,0.134708808290155,0.121261658031088,0.178650777202073,0.265277202072539
43,1,17,0.0651518134715026,0.0616194300518135,0.0736896373056995,0.0963533678756477,0.101511139896373,0.0949813471502591,0.0860515544041451,0.097339896373057,0.142817098445596
43,1,18,0.0747062176165803,0.118943523316062,0.14965207253886,0.134270984455959,0.144331606217617,0.18714170984456,0.208784455958549,0.228764507772021,0.312984455958549
43,1,19,0.0902966321243523,0.0930906735751295,0.110388601036269,0.0731062176165803,0.110029274611399,0.0704183937823834,0.0863704663212435,0.0848007772020725,0.129050259067358
43,1,20,0.0618455958549223,0.0769948186528497,0.0888373056994819,0.0772388601036269,0.0854683937823834,0.104640414507772,0.102417357512953,0.0787525906735751,0.11855310880829
43,1,21,0.0732502590673575,0.118419948186528,0.140584196891192,0.157517357512953,0.18785310880829,0.189654663212435,0.223826683937824,0.284585492227979,0.348834196891192
43,1,22,0.0453453367875648,0.0803512953367876,0.108719948186529,0.118326165803109,0.142499481865285,0.152678756476684,0.150597668393782,0.165319948186528,0.215461139896373
43,1,23,0.0985769430051813,0.153222020725389,0.188954663212435,0.185656476683938,0.15560207253886,0.203169430051813,0.146714507772021,0.117496113989637,0.268243523316062
43,1,24,0.145287305699482,0.170999481865285,0.250278497409326,0.274222797927461,0.239174352331606,0.258660880829016,0.209343523316062,0.303077720207254,0.489867875647668
43,1,25,0.174496632124352,0.233290932642487,0.289751295336788,0.253632642487047,0.247773575129534,0.329326424870466,0.373186528497409,0.397694300518135,0.531873056994819
43,1,26,0.14634896373057,0.160582642487047,0.17799067357513,0.200378497409326,0.225925647668394,0.181028238341969,0.187537564766839,0.223729792746114,0.285974093264249
43,1,27,0.148199222797927,0.205832901554404,0.245275906735751,0.243288082901554,0.258802590673575,0.260704663212435,0.180458549222798,0.187524870466321,0.2735
43,1,28,0.0980917098445596,0.117365544041451,0.16035414507772,0.146372538860104,0.172664766839378,0.180963730569948,0.177039637305699,0.167188860103627,0.219377720207254
43,1,29,0.122842227979275,0.119694041450777,0.163248445595855,0.114898704663212,0.149109585492228,0.167189378238342,0.20040725388601,0.134695077720207,0.222673575129534
43,1,30,0.118504663212435,0.214733937823834,0.22789481865285,0.281554404145078,0.242281606217617,0.250375647668394,0.230691191709845,0.297264248704663,0.347054404145078
43,1,31,0.0943911917098446,0.0844279792746114,0.103541450777202,0.117926424870466,0.147119948186528,0.141824352331606,0.145768134715026,0.182552590673575,0.209332383419689
43,1,32,0.0681546632124352,0.099589378238342,0.154264766839378,0.180973056994819,0.165638601036269,0.175521502590674,0.139080051813471,0.171821243523316,0.23789067357513
43,1,33,0.158966839378238,0.137995077720207,0.265321243523316,0.356559585492228,0.378847150259067,0.25634689119171,0.14094585492228,0.295075129533679,0.440927461139896
43,1,34,0.106948445595855,0.113769170984456,0.174421761658031,0.212714507772021,0.232279792746114,0.22524689119171,0.163045595854922,0.182520207253886,0.291955958549223
43,1,35,0.0958471502590674,0.10045725388601,0.131266580310881,0.123781088082902,0.108727461139896,0.144879792746114,0.162906735751295,0.162256476683938,0.194506735751295
43,1,36,0.136521502590674,0.158635233160622,0.248912435233161,0.305878238341969,0.344290155440414,0.307818652849741,0.198385751295337,0.249149481865285,0.392059585492228
43,1,37,0.0439199481865285,0.0421997409326425,0.0601743523316062,0.0604194300518135,0.064429792746114,0.0648401554404145,0.0581663212435233,0.0723670984455959,0.0964248704663212
43,1,38,0.0547784974093264,0.0595313471502591,0.0883880829015544,0.101351813471503,0.0943479274611399,0.0778492227979275,0.0590098445595855,0.0880173575129534,0.120010621761658
43,1,39,0.138038082901554,0.146039378238342,0.224679792746114,0.269670984455959,0.280546632124352,0.172459844559586,0.125872538860104,0.217454404145078,0.340209844559585
43,1,40,0.149018134715026,0.139421502590674,0.184575906735751,0.176415284974093,0.135994300518135,0.175318652849741,0.152800777202073,0.15454274611399,0.230948445595855
43,1,41,0.133427720207254,0.170018134715026,0.226011398963731,0.234829015544041,0.25484274611399,0.279204663212435,0.287774611398964,0.31030310880829,0.389334196891192
43,1,42,0.110739896373057,0.152838082901554,0.172977461139896,0.178710621761658,0.154172020725389,0.191177461139896,0.186569948186529,0.140894559585492,0.236453367875648
43,1,43,0.153446632124352,0.23079481865285,0.312958549222798,0.257189896373057,0.243850777202073,0.318678756476684,0.233912953367876,0.206980051813472,0.369240932642487
43,1,44,0.137522538860104,0.197028756476684,0.242039119170984,0.280924870466321,0.288448186528497,0.210508549222798,0.182032901554404,0.191409844559586,0.348432642487047
43,2,1,0.0820766839378238,0.105784974093264,0.138839896373057,0.135635492227979,0.147536787564767,0.13085207253886,0.142787564766839,0.161836010362694,0.211297668393782
43,2,2,0.10194378238342,0.169456476683938,0.238853886010363,0.256753626943005,0.232982383419689,0.16360932642487,0.160331606217617,0.212230829015544,0.292665803108808
43,2,3,0.103430051813472,0.143969170984456,0.195164766839378,0.227040155440415,0.210980829015544,0.193606994818653,0.158989637305699,0.18954170984456,0.330492227979275
43,2,4,0.121568134715026,0.155930569948187,0.22879792746114,0.223718911917098,0.202680829015544,0.203974352331606,0.154639896373057,0.175316839378238,0.274227979274611
43,2,5,0.138826683937824,0.185528756476684,0.261611398963731,0.242210103626943,0.205498704663212,0.194316839378238,0.138294559585492,0.153019948186529,0.311370466321243
43,2,6,0.156934715025907,0.138573575129534,0.156647409326425,0.15700414507772,0.138772797927461,0.12340207253886,0.135644041450777,0.164167616580311,0.238628238341969
43,2,7,0.087930829015544,0.14870207253886,0.177899481865285,0.150361658031088,0.130685492227979,0.169351813471503,0.210973575129534,0.188193264248705,0.255542227979275
43,2,8,0.111498186528497,0.167912694300518,0.271380829015544,0.315512953367876,0.30919689119171,0.250501295336788,0.253877979274611,0.263704663212435,0.389082901554404
43,2,9,0.0945733160621762,0.140138860103627,0.213544041450777,0.248012953367876,0.226521761658031,0.179812694300518,0.126586269430052,0.180400259067358,0.326246113989637
43,2,10,0.139676165803109,0.143535751295337,0.202583678756477,0.243164507772021,0.258435492227979,0.246085492227979,0.220572538860104,0.260613989637306,0.327743523316062
43,2,11,0.111922797927461,0.161705440414508,0.253019948186529,0.265119170984456,0.181174611398964,0.267681347150259,0.264181347150259,0.176687823834197,0.357406735751295
43,2,12,0.116715284974093,0.140484455958549,0.237231088082902,0.232103367875648,0.190439378238342,0.194492487046632,0.204103367875648,0.191032901554404,0.32730310880829
43,2,13,0.159755440414508,0.326979274611399,0.564025906735751,0.614588082901554,0.460064766839378,0.427580310880829,0.222156735751295,0.349531088082902,0.746349740932643
43,2,14,0.157693005181347,0.147006735751295,0.269383419689119,0.297937823834197,0.312163212435233,0.245811917098446,0.170728756476684,0.246093523316062,0.385538860103627
43,2,15,0.0810759067357513,0.0938290155440415,0.120435492227979,0.146112953367876,0.152774093264249,0.130848186528497,0.150062694300518,0.206844559585492,0.248954404145078
43,2,16,0.0706417098445596,0.0838647668393782,0.108142487046632,0.143850259067358,0.15140829015544,0.134708808290155,0.121261658031088,0.178650777202073,0.265277202072539
43,2,17,0.0651518134715026,0.0616194300518135,0.0736896373056995,0.0963533678756477,0.101511139896373,0.0949813471502591,0.0860515544041451,0.097339896373057,0.142817098445596
43,2,18,0.0747062176165803,0.118943523316062,0.14965207253886,0.134270984455959,0.144331606217617,0.18714170984456,0.208784455958549,0.228764507772021,0.312984455958549
43,2,19,0.0902966321243523,0.0930906735751295,0.110388601036269,0.0731062176165803,0.110029274611399,0.0704183937823834,0.0863704663212435,0.0848007772020725,0.129050259067358
43,2,20,0.0618455958549223,0.0769948186528497,0.0888373056994819,0.0772388601036269,0.0854683937823834,0.104640414507772,0.102417357512953,0.0787525906735751,0.11855310880829
43,2,21,0.0732502590673575,0.118419948186528,0.140584196891192,0.157517357512953,0.18785310880829,0.189654663212435,0.223826683937824,0.284585492227979,0.348834196891192
43,2,22,0.0453453367875648,0.0803512953367876,0.108719948186529,0.118326165803109,0.142499481865285,0.152678756476684,0.150597668393782,0.165319948186528,0.215461139896373
43,2,23,0.0985769430051813,0.153222020725389,0.188954663212435,0.185656476683938,0.15560207253886,0.203169430051813,0.146714507772021,0.117496113989637,0.268243523316062
43,2,24,0.145287305699482,0.170999481865285,0.250278497409326,0.274222797927461,0.239174352331606,0.258660880829016,0.209343523316062,0.303077720207254,0.489867875647668
43,2,25,0.174496632124352,0.233290932642487,0.289751295336788,0.253632642487047,0.247773575129534,0.329326424870466,0.373186528497409,0.397694300518135,0.531873056994819
43,2,26,0.14634896373057,0.160582642487047,0.17799067357513,0.200378497409326,0.225925647668394,0.181028238341969,0.187537564766839,0.223729792746114,0.285974093264249
43,2,27,0.148199222797927,0.205832901554404,0.245275906735751,0.243288082901554,0.258802590673575,0.260704663212435,0.180458549222798,0.187524870466321,0.2735
43,2,28,0.0980917098445596,0.117365544041451,0.16035414507772,0.146372538860104,0.172664766839378,0.180963730569948,0.177039637305699,0.167188860103627,0.219377720207254
43,2,29,0.122842227979275,0.119694041450777,0.163248445595855,0.114898704663212,0.149109585492228,0.167189378238342,0.20040725388601,0.134695077720207,0.222673575129534
43,2,30,0.118504663212435,0.214733937823834,0.22789481865285,0.281554404145078,0.242281606217617,0.250375647668394,0.230691191709845,0.297264248704663,0.347054404145078
43,2,31,0.0943911917098446,0.0844279792746114,0.103541450777202,0.117926424870466,0.147119948186528,0.141824352331606,0.145768134715026,0.182552590673575,0.209332383419689
43,2,32,0.0681546632124352,0.099589378238342,0.154264766839378,0.180973056994819,0.165638601036269,0.175521502590674,0.139080051813471,0.171821243523316,0.23789067357513
43,2,33,0.158966839378238,0.137995077720207,0.265321243523316,0.356559585492228,0.378847150259067,0.25634689119171,0.14094585492228,0.295075129533679,0.440927461139896
43,2,34,0.106948445595855,0.113769170984456,0.174421761658031,0.212714507772021,0.232279792746114,0.22524689119171,0.163045595854922,0.182520207253886,0.291955958549223
43,2,35,0.0958471502590674,0.10045725388601,0.131266580310881,0.123781088082902,0.108727461139896,0.144879792746114,0.162906735751295,0.162256476683938,0.194506735751295
43,2,36,0.136521502590674,0.158635233160622,0.248912435233161,0.305878238341969,0.344290155440414,0.307818652849741,0.198385751295337,0.249149481865285,0.392059585492228
43,2,37,0.0439199481865285,0.0421997409326425,0.0601743523316062,0.0604194300518135,0.064429792746114,0.0648401554404145,0.0581663212435233,0.0723670984455959,0.0964248704663212
43,2,38,0.0547784974093264,0.0595313471502591,0.0883880829015544,0.101351813471503,0.0943479274611399,0.0778492227979275,0.0590098445595855,0.0880173575129534,0.120010621761658
43,2,39,0.138038082901554,0.146039378238342,0.224679792746114,0.269670984455959,0.280546632124352,0.172459844559586,0.125872538860104,0.217454404145078,0.340209844559585
43,2,40,0.149018134715026,0.139421502590674,0.184575906735751,0.176415284974093,0.135994300518135,0.175318652849741,0.152800777202073,0.15454274611399,0.230948445595855
43,2,41,0.133427720207254,0.170018134715026,0.226011398963731,0.234829015544041,0.25484274611399,0.279204663212435,0.287774611398964,0.31030310880829,0.389334196891192
43,2,42,0.110739896373057,0.152838082901554,0.172977461139896,0.178710621761658,0.154172020725389,0.191177461139896,0.186569948186529,0.140894559585492,0.236453367875648
43,2,43,0.153446632124352,0.23079481865285,0.312958549222798,0.257189896373057,0.243850777202073,0.318678756476684,0.233912953367876,0.206980051813472,0.369240932642487
43,2,44,0.137522538860104,0.197028756476684,0.242039119170984,0.280924870466321,0.288448186528497,0.210508549222798,0.182032901554404,0.191409844559586,0.348432642487047
72,1,1,0.114907512953368,0.14809896373057,0.194376165803109,0.189889896373057,0.20655207253886,0.183193523316062,0.199902849740933,0.226570466321244,0.295816062176166
72,1,2,0.142721243523316,0.237239119170984,0.33439378238342,0.359455958549223,0.326176165803109,0.229052849740933,0.224464248704663,0.297121761658031,0.409733160621762
72,1,3,0.14480207253886,0.201556735751295,0.273230569948187,0.317854922279793,0.295373056994819,0.271049222797927,0.222585492227979,0.265357512953368,0.462689119170984
72,1,4,0.170195595854922,0.218303626943005,0.320318652849741,0.313204663212435,0.283753886010363,0.285564766839378,0.216496113989637,0.245443264248705,0.383917098445596
72,1,5,0.194357512953368,0.259740932642487,0.366256476683938,0.33909585492228,0.287699481865285,0.272044041450777,0.193612435233161,0.214227979274611,0.435917098445596
72,1,6,0.219708549222798,0.194003626943005,0.219308549222798,0.219806994818653,0.194282642487047,0.172762953367876,0.189902590673575,0.229834455958549,0.334077720207254
72,1,7,0.12310310880829,0.208182642487047,0.249058549222798,0.210506735751295,0.18295932642487,0.237092227979275,0.295362694300518,0.263468911917098,0.357759067357513
72,1,8,0.156097409326425,0.235015284974093,0.379831606217617,0.44080310880829,0.431997409326425,0.35690414507772,0.366269430051813,0.370572538860104,0.512772020725389
