rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
43,1,1,0.0709435233160622,0.0903108808290155,0.143938601036269,0.184047150259067,0.185538082901554,0.174081865284974,0.150613212435233,0.133331606217617,0.104899222797927,0.0749116580310881,0.123726683937824,0.17104896373057,0.208084974093264
43,1,2,0.0881158031088083,0.115275388601036,0.150289378238342,0.174483678756477,0.175004922279793,0.158827461139896,0.130774093264249,0.124280569948187,0.114193264248705,0.113651554404145,0.107598445595855,0.134684974093264,0.185439378238342
43,1,3,0.089400518134715,0.0977608808290155,0.103875906735751,0.109321761658031,0.104989378238342,0.0818391191709845,0.0983782383419689,0.140040932642487,0.142288082901554,0.129219948186528,0.11644378238342,0.106263471502591,0.152089896373057
43,1,4,0.105078238341969,0.102920984455959,0.109760621761658,0.129411139896373,0.119038082901554,0.114783419689119,0.112343264248705,0.11895207253886,0.119411139896373,0.102366062176166,0.095220725388601,0.0894134715025907,0.214529015544041
43,1,5,0.11999585492228,0.131016839378238,0.170424611398964,0.134922020725389,0.148508031088083,0.136468652849741,0.125981606217617,0.12414689119171,0.138848445595855,0.129756476683938,0.111418393782383,0.122333937823834,0.194627461139896
43,1,6,0.135647409326425,0.122044559585492,0.120764507772021,0.131222538860104,0.137147409326425,0.143558808290155,0.12595829015544,0.0921683937823834,0.0943665803108808,0.0690108808290155,0.0850502590673575,0.123212435233161,0.151543005181347
43,1,7,0.0760033678756477,0.0592256476683938,0.0824911917098446,0.0903147668393782,0.084649481865285,0.0840588082901554,0.0865,0.0825430051813471,0.0593282383419689,0.0618588082901554,0.0696031088082902,0.0718251295336788,0.110425388601036
43,1,8,0.0963740932642487,0.11744274611399,0.156756994818653,0.139681088082902,0.091369170984456,0.0927427461139896,0.107670207253886,0.135734455958549,0.135242227979275,0.127991968911917,0.102822797927461,0.10194792746114,0.200131865284974
43,1,9,0.0817450777202073,0.0977626943005181,0.152861917098446,0.158526424870466,0.163474611398964,0.176478497409326,0.160383678756477,0.14635414507772,0.120705958549223,0.106062694300518,0.109592487046632,0.142003626943005,0.233455958549223
43,1,10,0.120730051813471,0.113755440414508,0.176653367875648,0.204952590673575,0.20639585492228,0.174869430051813,0.15310103626943,0.164366839378238,0.159983419689119,0.126766062176166,0.13419481865285,0.18524585492228,0.25864067357513
43,1,11,0.0967411917098446,0.11390207253886,0.153176165803109,0.151611917098446,0.107474870466321,0.127518134715026,0.137208031088083,0.140825906735751,0.112873834196891,0.140696113989637,0.126846113989637,0.113392487046632,0.170668911917098
43,1,12,0.100883678756477,0.0926968911917098,0.111357512953368,0.134639896373057,0.128472797927461,0.084589896373057,0.0959059585492228,0.104773316062176,0.135473316062176,0.129455699481865,0.0913018134715026,0.100515803108808,0.144962435233161
43,1,13,0.138085751295337,0.210938601036269,0.259588082901554,0.266834196891192,0.223976424870466,0.168481088082902,0.18025518134715,0.247965025906736,0.261142487046632,0.236651295336788,0.143255440414508,0.176899222797927,0.347673575129534
43,1,14,0.136302849740933,0.142529792746114,0.24790932642487,0.276502590673575,0.207117098445596,0.165027202072539,0.157240155440415,0.195841191709845,0.217169170984456,0.209578497409326,0.152663730569948,0.141736010362694,0.299251295336788
43,1,15,0.0700784974093264,0.089380310880829,0.104843523316062,0.114291968911917,0.12909274611399,0.127509067357513,0.120965025906736,0.112120207253886,0.0876458549222798,0.0866857512953368,0.110782901554404,0.140057512953368,0.16410621761658
43,1,16,0.0610598445595855,0.0564137305699482,0.0938344559585492,0.121331606217617,0.115699222797927,0.100549481865285,0.101057512953368,0.0959036269430052,0.0830525906735751,0.0740813471502591,0.0656611398963731,0.0918316062176166,0.15000829015544
43,1,17,0.0563145077720207,0.0435417098445596,0.0621347150259067,0.0721059585492228,0.067750518134715,0.0682033678756477,0.0788458549222798,0.0749632124352332,0.0686720207253886,0.0704142487046632,0.0699062176165803,0.075099481865285,0.110264766839378
