inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
1,17,0,0,0,0.05,1203,x,3,column,6229,6230,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,21918955.4817176,21918955.4817176,25970485.3030601,25970485.3030601,0.0684938007748453,0.168493800774845,0.2,flexure,21918955.4817176,21918955.4817176,25970485.3030601,25970485.3030601,0.0684938007748453,0.168493800774845,0.2,flexure,0,0,114,0
1,18,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2103,x,3,beam,6231,6232,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,19,0,0,0,0.05,1203,x,3,column,6233,6234,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,21918955.4817176,21918955.4817176,25970485.3030601,25970485.3030601,0.0684938007748453,0.168493800774845,0.2,flexure,21918955.4817176,21918955.4817176,25970485.3030601,25970485.3030601,0.0684938007748453,0.168493800774845,0.2,flexure,0,0,114,0
0,20,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2103,x,3,beam,6235,6236,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,21,0,0,0,0.025,1103,x,3,column,6237,6238,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,17798967.8595341,17798967.8595341,21380572.4460558,21380572.4460558,0.0660604497468102,0.16606044974681,0.2,flexure,17798967.8595341,17798967.8595341,21380572.4460558,21380572.4460558,0.0660604497468102,0.16606044974681,0.2,flexure,0,0,114,0
0,22,0,0,0,0.025,1104,x,4,column,6239,6240,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,15745702.2206955,15745702.2206955,18928204.3930112,18928204.3930112,0.0657753508522514,0.165775350852251,0.2,flexure,15745702.2206955,15745702.2206955,18928204.3930112,18928204.3930112,0.0657753508522514,0.165775350852251,0.2,flexure,0,0,114,0
0,23,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6241,6242,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,24,0,0,0,0.05,1204,x,4,column,6243,6244,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,21319651.4936803,21319651.4936803,25281050.5654061,25281050.5654061,0.0693794493079143,0.169379449307914,0.2,flexure,21319651.4936803,21319651.4936803,25281050.5654061,25281050.5654061,0.0693794493079143,0.169379449307914,0.2,flexure,0,0,114,0
1,25,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6245,6246,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,26,0,0,0,0.05,1204,x,4,column,6247,6248,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,21319651.4936803,21319651.4936803,25281050.5654061,25281050.5654061,0.0693794493079143,0.169379449307914,0.2,flexure,21319651.4936803,21319651.4936803,25281050.5654061,25281050.5654061,0.0693794493079143,0.169379449307914,0.2,flexure,0,0,114,0
0,27,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6249,6250,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,28,0,0,0,0.025,1104,x,4,column,6251,6252,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,15745702.2206955,15745702.2206955,18928204.3930112,18928204.3930112,0.0657753508522514,0.165775350852251,0.2,flexure,15745702.2206955,15745702.2206955,18928204.3930112,18928204.3930112,0.0657753508522514,0.165775350852251,0.2,flexure,0,0,114,0
0,29,0,0,0,0.025,1105,x,5,column,6253,6254,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,15371686.9211396,15371686.9211396,18492336.4575402,18492336.4575402,0.0665488558292338,0.166548855829234,0.2,flexure,15371686.9211396,15371686.9211396,18492336.4575402,18492336.4575402,0.0665488558292338,0.166548855829234,0.2,flexure,0,0,114,0
0,30,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6255,6256,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,31,0,0,0,0.05,1205,x,5,column,6257,6258,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,20721720.346003,20721720.346003,24592100.782736,24592100.782736,0.0702765495828236,0.170276549582824,0.2,flexure,20721720.346003,20721720.346003,24592100.782736,24592100.782736,0.0702765495828236,0.170276549582824,0.2,flexure,0,0,114,0
1,32,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6259,6260,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,33,0,0,0,0.05,1205,x,5,column,6261,6262,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,20721720.346003,20721720.346003,24592100.782736,24592100.782736,0.0702765495828236,0.170276549582824,0.2,flexure,20721720.346003,20721720.346003,24592100.782736,24592100.782736,0.0702765495828236,0.170276549582824,0.2,flexure,0,0,114,0
0,34,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6263,6264,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13012368.43282,16172868.3500205,15744745.4904814,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,35,0,0,0,0.025,1105,x,5,column,6265,6266,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,15371686.9211396,15371686.9211396,18492336.4575402,18492336.4575402,0.0665488558292338,0.166548855829234,0.2,flexure,15371686.9211396,15371686.9211396,18492336.4575402,18492336.4575402,0.0665488558292338,0.166548855829234,0.2,flexure,0,0,114,0
0,36,0,0,0,0.025,1106,x,6,column,6267,6268,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,14968782.9056361,14968782.9056361,18021030.3834781,18021030.3834781,0.0673314570701155,0.167331457070116,0.2,flexure,14968782.9056361,14968782.9056361,18021030.3834781,18021030.3834781,0.0673314570701155,0.167331457070116,0.2,flexure,0,0,114,0
0,37,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6269,6270,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,38,0,0,0,0.05,1206,x,6,column,6271,6272,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,20125417.0471164,20125417.0471164,23903941.4258681,23903941.4258681,0.0711852496745557,0.171185249674556,0.2,flexure,20125417.0471164,20125417.0471164,23903941.4258681,23903941.4258681,0.0711852496745557,0.171185249674556,0.2,flexure,0,0,114,0
1,39,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6273,6274,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,40,0,0,0,0.05,1206,x,6,column,6275,6276,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,20125417.0471164,20125417.0471164,23903941.4258681,23903941.4258681,0.0711852496745557,0.171185249674556,0.2,flexure,20125417.0471164,20125417.0471164,23903941.4258681,23903941.4258681,0.0711852496745557,0.171185249674556,0.2,flexure,0,0,114,0
0,41,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6277,6278,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,12999289.0074891,16172868.3500205,15728919.6072795,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,42,0,0,0,0.025,1106,x,6,column,6279,6280,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,14968782.9056361,14968782.9056361,18021030.3834781,18021030.3834781,0.0673314570701155,0.167331457070116,0.2,flexure,14968782.9056361,14968782.9056361,18021030.3834781,18021030.3834781,0.0673314570701155,0.167331457070116,0.2,flexure,0,0,114,0
0,43,0,0,0,0.025,1107,x,7,column,6281,6282,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12911202.3098061,12911202.3098061,15555453.909571,15555453.909571,0.0670408728543965,0.167040872854397,0.2,flexure,12911202.3098061,12911202.3098061,15555453.909571,15555453.909571,0.0670408728543965,0.167040872854397,0.2,flexure,0,0,114,0
0,44,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2107,x,7,beam,6283,6284,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
1,45,0,0,0,0.05,1207,x,7,column,6285,6286,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19507689.1156222,19507689.1156222,23189172.89024,23189172.89024,0.072105699572754,0.172105699572754,0.2,flexure,19507689.1156222,19507689.1156222,23189172.89024,23189172.89024,0.072105699572754,0.172105699572754,0.2,flexure,0,0,114,0
1,46,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2107,x,7,beam,6287,6288,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
1,47,0,0,0,0.05,1207,x,7,column,6289,6290,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19507689.1156222,19507689.1156222,23189172.89024,23189172.89024,0.072105699572754,0.172105699572754,0.2,flexure,19507689.1156222,19507689.1156222,23189172.89024,23189172.89024,0.072105699572754,0.172105699572754,0.2,flexure,0,0,114,0
0,48,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2107,x,7,beam,6291,6292,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
0,49,0,0,0,0.025,1107,x,7,column,6293,6294,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12911202.3098061,12911202.3098061,15555453.909571,15555453.909571,0.0670408728543965,0.167040872854397,0.2,flexure,12911202.3098061,12911202.3098061,15555453.909571,15555453.909571,0.0670408728543965,0.167040872854397,0.2,flexure,0,0,114,0
0,50,0,0,0,0.025,1108,x,8,column,6295,6296,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12513301.9732178,12513301.9732178,15087274.786685,15087274.786685,0.0678292601171358,0.167829260117136,0.2,flexure,12513301.9732178,12513301.9732178,15087274.786685,15087274.786685,0.0678292601171358,0.167829260117136,0.2,flexure,0,0,114,0
0,51,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2108,x,8,beam,6297,6298,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
1,52,0,0,0,0.05,1208,x,8,column,6299,6300,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18890290.7732921,18890290.7732921,22473612.1305298,22473612.1305298,0.07303805120648,0.17303805120648,0.2,flexure,18890290.7732921,18890290.7732921,22473612.1305298,22473612.1305298,0.07303805120648,0.17303805120648,0.2,flexure,0,0,114,0
1,53,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2108,x,8,beam,6301,6302,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
1,54,0,0,0,0.05,1208,x,8,column,6303,6304,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18890290.7732921,18890290.7732921,22473612.1305298,22473612.1305298,0.07303805120648,0.17303805120648,0.2,flexure,18890290.7732921,18890290.7732921,22473612.1305298,22473612.1305298,0.07303805120648,0.17303805120648,0.2,flexure,0,0,114,0
0,55,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2108,x,8,beam,6305,6306,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,11426034.5918646,16161050.1503938,13825308.4012437,19554597.0582169,0.052446704906781,0.152446704906781,0.2,flexure,29750,11050,204,0
0,56,0,0,0,0.025,1108,x,8,column,6307,6308,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12513301.9732178,12513301.9732178,15087274.786685,15087274.786685,0.0678292601171358,0.167829260117136,0.2,flexure,12513301.9732178,12513301.9732178,15087274.786685,15087274.786685,0.0678292601171358,0.167829260117136,0.2,flexure,0,0,114,0
0,57,0,0,0,0.025,1109,x,9,column,6309,6310,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12101975.5433037,12101975.5433037,14602190.8068346,14602190.8068346,0.0686269186564797,0.16862691865648,0.2,flexure,12101975.5433037,12101975.5433037,14602190.8068346,14602190.8068346,0.0686269186564797,0.16862691865648,0.2,flexure,0,0,120,0
0,58,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2109,x,9,beam,6311,6312,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
1,59,0,0,0,0.05,1209,x,9,column,6313,6314,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18248049.0062777,18248049.0062777,21727286.0606906,21727286.0606906,0.0739824584692902,0.17398245846929,0.2,flexure,18248049.0062777,18248049.0062777,21727286.0606906,21727286.0606906,0.0739824584692902,0.17398245846929,0.2,flexure,0,0,120,0
1,60,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2109,x,9,beam,6315,6316,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
1,61,0,0,0,0.05,1209,x,9,column,6317,6318,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18248049.0062777,18248049.0062777,21727286.0606906,21727286.0606906,0.0739824584692902,0.17398245846929,0.2,flexure,18248049.0062777,18248049.0062777,21727286.0606906,21727286.0606906,0.0739824584692902,0.17398245846929,0.2,flexure,0,0,120,0
0,62,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2109,x,9,beam,6319,6320,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8339612.93247969,10977325.3618562,10090790.4497877,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
0,63,0,0,0,0.025,1109,x,9,column,6321,6322,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,12101975.5433037,12101975.5433037,14602190.8068346,14602190.8068346,0.0686269186564797,0.16862691865648,0.2,flexure,12101975.5433037,12101975.5433037,14602190.8068346,14602190.8068346,0.0686269186564797,0.16862691865648,0.2,flexure,0,0,120,0
0,64,0,0,0,0.025,1110,x,10,column,6323,6324,0,0,0,0,0,0,0,17100,0,4030508.65276332,65318.4,11695452.135894,11695452.135894,14122176.5656324,14122176.5656324,0.0694339575007878,0.169433957500788,0.2,flexure,11695452.135894,11695452.135894,14122176.5656324,14122176.5656324,0.0694339575007878,0.169433957500788,0.2,flexure,0,0,120,0
0,65,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2110,x,10,beam,6325,6326,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,7016651.78792181,10984639.1124891,8490029.86401131,13291227.344494,0.0431684359058856,0.143168435905886,0.2,flexure,7016651.78792181,10984639.1124891,8490029.86401131,13291227.344494,0.0431684359058856,0.143168435905886,0.2,flexure,29750,11050,204,0
1,66,0,0,0,0.05,1210,x,10,column,6327,6328,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,12540672.7922592,12540672.7922592,14943925.2220084,14943925.2220084,0.0714234827873368,0.171423482787337,0.2,flexure,12540672.7922592,12540672.7922592,14943925.2220084,14943925.2220084,0.0714234827873368,0.171423482787337,0.2,flexure,0,0,120,0
1,67,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2110,x,10,beam,6329,6330,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,7016651.78792181,10984639.1124891,8490029.86401131,13291227.344494,0.0431684359058856,0.143168435905886,0.2,flexure,7016651.78792181,10984639.1124891,8490029.86401131,13291227.344494,0.0431684359058856,0.143168435905886,0.2,flexure,29750,11050,204,0
1,68,0,0,0,0.05,1210,x,10,column,6331,6332,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,12540672.7922592,12540672.7922592,14943925.2220084,14943925.2220084,0.0714234827873368,0.171423482787337,0.2,flexure,12540672.7922592,12540672.7922592,14943925.2220084,14943925.2220084,0.0714234827873368,0.171423482787337,0.2,flexure,0,0,120,0
