id,description,type,length,h,d_eff,w,fc_n,fc_e,d_flange,b_eff,a,e,iz,iz_simp,trib_wt_1,trib_wt_2,stiff_factor,Mn_pos,Mn_neg,Mp_pos,Mp_neg,a_hinge,b_hinge,c_hinge,iz_model,critical_mode,stiff_factor_model,As,n_b,As_d,clear_cover,w_p,s_p,rho_s,b_c,d_c,rho_cc
1204,inner column story 4,column,114,36,33.5,24,7000,9100,0,0,864,4768962.15124423,65318.4,65318.4,0,0,0.7,19073550.3447515,19073550.3447515,22691634.4245015,22691634.4245015,0.07303805120648,0.17303805120648,0.2,65318.4,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 24.83 0 33.5],2,7,3,0.00934997813568391,20.5,32.5,0.0212190122944151
1205,inner column story 5,column,120,36,33.5,24,7000,9100,0,0,864,4768962.15124423,65318.4,65318.4,0,0,0.7,18431308.5777371,18431308.5777371,21945486.5450869,21945486.5450869,0.0739824584692902,0.17398245846929,0.2,65318.4,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 24.83 0 33.5],2,7,3,0.00934997813568391,20.5,32.5,0.0212190122944151
1206,inner column story 6,column,120,36,33.5,24,7000,9100,0,0,864,4768962.15124423,65318.4,65318.4,0,0,0.7,17813574.0242081,17813574.0242081,21227307.5427655,21227307.5427655,0.0749390772446383,0.174939077244638,0.2,65318.4,flexure,0.7,[0.79 0 0.79 0.79 0 0.79],[7 0 2 2 0 7],[2.5 0 12.83 24.83 0 33.5],2,7,3,0.00934997813568391,20.5,32.5,0.0212190122944151
1207,inner column story 7,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[4 0 2 0 0 4],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0144573983138048
1208,inner column story 8,column,126,30,27.5,24,7000,9100,0,0,720,4768962.15124423,37800,37800,0,0,0.7,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,37800,flexure,0.7,[0.79 0 0.79 0 0 0.79],[4 0 2 0 0 4],[2.5 0 15 0 0 27.5],2,7,3,0.00934997813568391,20.5,26.5,0.0144573983138048
2101,beam story 1,beam,204,42,39.5625,24,5000,6500,8,41,1008,4030508.65276332,64236.4904428904,51861.6,0.141666666666667,0.141666666666667,0.35,13031961.8958162,16172868.3500205,15768453.2489686,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,91766.4149184149,flexure,0.5,[0.6 0 0 0 0 0.6],[8 0 0 0 0 9],[2.44 0 0 0 0 39.56],2,20,3,0.00467498906784195,20.5,38.5,0.0129521038586885
2102,beam story 2,beam,204,42,39.5625,24,5000,6500,8,41,1008,4030508.65276332,64236.4904428904,51861.6,0.141666666666667,0.141666666666667,0.35,14596513.5406643,16187834.4974878,17661534.2497123,19587005.6647131,0.0585984214866957,0.158598421486696,0.2,91766.4149184149,flexure,0.5,[0.6 0 0 0 0 0.6],[9 0 0 0 0 9],[2.44 0 0 0 0 39.56],2,20,3,0.00467498906784195,20.5,38.5,0.0137139923209643
2103,beam story 3,beam,204,42,39.5625,24,5000,6500,8,41,1008,4030508.65276332,64236.4904428904,51861.6,0.141666666666667,0.141666666666667,0.35,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,91766.4149184149,flexure,0.5,[0.6 0 0 0 0 0.6],[8 0 0 0 0 9],[2.44 0 0 0 0 39.56],2,20,3,0.00467498906784195,20.5,38.5,0.0129521038586885
2104,beam story 4,beam,204,42,39.5625,24,5000,6500,8,41,1008,4030508.65276332,64236.4904428904,51861.6,0.141666666666667,0.141666666666667,0.35,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,91766.4149184149,flexure,0.5,[0.6 0 0 0 0 0.6],[8 0 0 0 0 9],[2.44 0 0 0 0 39.56],2,20,3,0.00467498906784195,20.5,38.5,0.0129521038586885
2105,beam story 5,beam,204,36,33.5625,24,5000,6500,8,41,864,4030508.65276332,40973.8410666667,32659.2,0.141666666666667,0.141666666666667,0.35,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,58534.0586666667,flexure,0.5,[0.6 0 0 0 0 0.6],[7 0 0 0 0 8],[2.44 0 0 0 0 33.56],2,20,3.5,0.00409061543436171,20.5,32.5,0.013538171906593
2106,beam story 6,beam,204,36,33.5625,24,5000,6500,8,41,864,4030508.65276332,40973.8410666667,32659.2,0.141666666666667,0.141666666666667,0.35,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,58534.0586666667,flexure,0.5,[0.6 0 0 0 0 0.6],[6 0 0 0 0 7],[2.44 0 0 0 0 33.56],2,20,4,0.00363610260832152,20.5,32.5,0.0117330823190472
2107,beam story 7,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,34464.496124031,flexure,0.5,[0.6 0 0 0 0 0.6],[4 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,5,0.00297499304317215,20.5,26.5,0.0110689455840068
2108,beam story 8,beam,210,30,27.5625,24,5000,6500,8,41.5,720,4030508.65276332,24125.1472868217,18900,0.145833333333333,0.145833333333333,0.35,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,34464.496124031,flexure,0.5,[0.6 0 0 0 0 0.6],[4 0 0 0 0 6],[2.44 0 0 0 0 27.56],2,20,5.5,0.00272707695624114,20.5,26.5,0.0110689455840068
