inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
1,11,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2102,x,2,beam,6153,6154,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,14596513.5406643,16187834.4974878,17661534.2497123,19587005.6647131,0.0585984214866957,0.158598421486696,0.2,flexure,14596513.5406643,16187834.4974878,17661534.2497123,19587005.6647131,0.0585984214866957,0.158598421486696,0.2,flexure,29750,11050,204,0
1,12,0,0,0,0.05,1202,x,2,column,6155,6156,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,20308676.6185758,20308676.6185758,24121607.7754219,24121607.7754219,0.0711852496745557,0.171185249674556,0.2,flexure,20308676.6185758,20308676.6185758,24121607.7754219,24121607.7754219,0.0711852496745557,0.171185249674556,0.2,flexure,0,0,114,0
0,13,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2102,x,2,beam,6157,6158,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,14596513.5406643,16187834.4974878,17661534.2497123,19587005.6647131,0.0585984214866957,0.158598421486696,0.2,flexure,14596513.5406643,16187834.4974878,17661534.2497123,19587005.6647131,0.0585984214866957,0.158598421486696,0.2,flexure,29750,11050,204,0
0,14,0,0,0,0.025,1102,x,2,column,6159,6160,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,15460014.3950339,15460014.3950339,18398200.7604915,18398200.7604915,0.0710724336097623,0.171072433609762,0.2,flexure,15460014.3950339,15460014.3950339,18398200.7604915,18398200.7604915,0.0710724336097623,0.171072433609762,0.2,flexure,0,0,114,0
0,15,0,0,0,0.025,1103,x,3,column,6161,6162,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,15055391.7628438,15055391.7628438,17926196.147222,17926196.147222,0.0716684339844746,0.171668433984475,0.2,flexure,15055391.7628438,15055391.7628438,17926196.147222,17926196.147222,0.0716684339844746,0.171668433984475,0.2,flexure,0,0,114,0
0,16,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2103,x,3,beam,6163,6164,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,17,0,0,0,0.05,1203,x,3,column,6165,6166,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19690948.6870816,19690948.6870816,23407017.1393038,23407017.1393038,0.072105699572754,0.172105699572754,0.2,flexure,19690948.6870816,19690948.6870816,23407017.1393038,23407017.1393038,0.072105699572754,0.172105699572754,0.2,flexure,0,0,114,0
1,18,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2103,x,3,beam,6167,6168,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,19,0,0,0,0.05,1203,x,3,column,6169,6170,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19690948.6870816,19690948.6870816,23407017.1393038,23407017.1393038,0.072105699572754,0.172105699572754,0.2,flexure,19690948.6870816,19690948.6870816,23407017.1393038,23407017.1393038,0.072105699572754,0.172105699572754,0.2,flexure,0,0,114,0
0,20,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2103,x,3,beam,6171,6172,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13005830.4347371,16172868.3500205,15736834.6234964,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,21,0,0,0,0.025,1103,x,3,column,6173,6174,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,15055391.7628438,15055391.7628438,17926196.147222,17926196.147222,0.0716684339844746,0.171668433984475,0.2,flexure,15055391.7628438,15055391.7628438,17926196.147222,17926196.147222,0.0716684339844746,0.171668433984475,0.2,flexure,0,0,114,0
0,22,0,0,0,0.025,1104,x,4,column,6175,6176,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12942378.5960258,12942378.5960258,15418453.1894586,15418453.1894586,0.0711211664383904,0.17112116643839,0.2,flexure,12942378.5960258,12942378.5960258,15418453.1894586,15418453.1894586,0.0711211664383904,0.17112116643839,0.2,flexure,0,0,114,0
0,23,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6177,6178,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,24,0,0,0,0.05,1204,x,4,column,6179,6180,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19073550.3447515,19073550.3447515,22691634.4245015,22691634.4245015,0.07303805120648,0.17303805120648,0.2,flexure,19073550.3447515,19073550.3447515,22691634.4245015,22691634.4245015,0.07303805120648,0.17303805120648,0.2,flexure,0,0,114,0
1,25,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6181,6182,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
1,26,0,0,0,0.05,1204,x,4,column,6183,6184,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,19073550.3447515,19073550.3447515,22691634.4245015,22691634.4245015,0.07303805120648,0.17303805120648,0.2,flexure,19073550.3447515,19073550.3447515,22691634.4245015,22691634.4245015,0.07303805120648,0.17303805120648,0.2,flexure,0,0,114,0
0,27,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2104,x,4,beam,6185,6186,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,91766.4149184149,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,13018903.0061153,16172868.3500205,15752652.2135314,19568896.8796705,0.0583582061347686,0.158358206134769,0.2,flexure,29750,11050,204,0
0,28,0,0,0,0.025,1104,x,4,column,6187,6188,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12942378.5960258,12942378.5960258,15418453.1894586,15418453.1894586,0.0711211664383904,0.17112116643839,0.2,flexure,12942378.5960258,12942378.5960258,15418453.1894586,15418453.1894586,0.0711211664383904,0.17112116643839,0.2,flexure,0,0,114,0
0,29,0,0,0,0.025,1105,x,5,column,6189,6190,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12502157.1340707,12502157.1340707,14901921.914856,14901921.914856,0.071717575477653,0.171717575477653,0.2,flexure,12502157.1340707,12502157.1340707,14901921.914856,14901921.914856,0.071717575477653,0.171717575477653,0.2,flexure,0,0,120,0
0,30,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6191,6192,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
1,31,0,0,0,0.05,1205,x,5,column,6193,6194,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18431308.5777371,18431308.5777371,21945486.5450869,21945486.5450869,0.0739824584692902,0.17398245846929,0.2,flexure,18431308.5777371,18431308.5777371,21945486.5450869,21945486.5450869,0.0739824584692902,0.17398245846929,0.2,flexure,0,0,120,0
1,32,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6195,6196,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
1,33,0,0,0,0.05,1205,x,5,column,6197,6198,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,18431308.5777371,18431308.5777371,21945486.5450869,21945486.5450869,0.0739824584692902,0.17398245846929,0.2,flexure,18431308.5777371,18431308.5777371,21945486.5450869,21945486.5450869,0.0739824584692902,0.17398245846929,0.2,flexure,0,0,120,0
0,34,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2105,x,5,beam,6199,6200,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,9662520.63238724,12291435.6527754,11691486.3684422,14872429.0327858,0.052875228186153,0.152875228186153,0.2,flexure,29750,11050,204,0
0,35,0,0,0,0.025,1105,x,5,column,6201,6202,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12502157.1340707,12502157.1340707,14901921.914856,14901921.914856,0.071717575477653,0.171717575477653,0.2,flexure,12502157.1340707,12502157.1340707,14901921.914856,14901921.914856,0.071717575477653,0.171717575477653,0.2,flexure,0,0,120,0
0,36,0,0,0,0.025,1106,x,6,column,6203,6204,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12099075.9142655,12099075.9142655,14429130.3107748,14429130.3107748,0.0723189858935792,0.172318985893579,0.2,flexure,12099075.9142655,12099075.9142655,14429130.3107748,14429130.3107748,0.0723189858935792,0.172318985893579,0.2,flexure,0,0,120,0
0,37,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6205,6206,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
1,38,0,0,0,0.05,1206,x,6,column,6207,6208,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,17813574.0242081,17813574.0242081,21227307.5427655,21227307.5427655,0.0749390772446383,0.174939077244638,0.2,flexure,17813574.0242081,17813574.0242081,21227307.5427655,21227307.5427655,0.0749390772446383,0.174939077244638,0.2,flexure,0,0,120,0
1,39,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6209,6210,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
1,40,0,0,0,0.05,1206,x,6,column,6211,6212,0,0,0,0,0,0,0,34200,0,4768962.15124423,65318.4,17813574.0242081,17813574.0242081,21227307.5427655,21227307.5427655,0.0749390772446383,0.174939077244638,0.2,flexure,17813574.0242081,17813574.0242081,21227307.5427655,21227307.5427655,0.0749390772446383,0.174939077244638,0.2,flexure,0,0,120,0
0,41,0.141666666666667,0.141666666666667,0.141666666666667,0.141666666666667,2106,x,6,beam,6213,6214,0,0,14875,5525,14875,5525,96900,96900,0,4030508.65276332,58534.0586666667,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,8355865.08348547,10977325.3618562,10110455.2773386,13282377.8300578,0.0474307274018448,0.147430727401845,0.2,flexure,29750,11050,204,0
0,42,0,0,0,0.025,1106,x,6,column,6215,6216,0,0,0,0,0,0,0,17100,0,4768962.15124423,65318.4,12099075.9142655,12099075.9142655,14429130.3107748,14429130.3107748,0.0723189858935792,0.172318985893579,0.2,flexure,12099075.9142655,12099075.9142655,14429130.3107748,14429130.3107748,0.0723189858935792,0.172318985893579,0.2,flexure,0,0,120,0
0,43,0,0,0,0.0208333333333333,1107,x,7,column,6217,6218,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0728160022669534,0.172816002266953,0.2,flexure,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0728160022669534,0.172816002266953,0.2,flexure,0,0,126,0
0,44,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2107,x,7,beam,6219,6220,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,30625,11375,210,0
1,45,0,0,0,0.0416666666666667,1207,x,7,column,6221,6222,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,flexure,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,flexure,0,0,126,0
1,46,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2107,x,7,beam,6223,6224,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,30625,11375,210,0
1,47,0,0,0,0.0416666666666667,1207,x,7,column,6225,6226,0,0,0,0,0,0,0,28500,0,4768962.15124423,37800,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,flexure,8313530.19182268,8313530.19182268,9911935.39985124,9911935.39985124,0.072123482990282,0.172123482990282,0.2,flexure,0,0,126,0
0,48,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2107,x,7,beam,6227,6228,0,0,15312.5,5687.5,15312.5,5687.5,99750,99750,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0397731570382703,0.13977315703827,0.2,flexure,30625,11375,210,0
0,49,0,0,0,0.0208333333333333,1107,x,7,column,6229,6230,0,0,0,0,0,0,0,14250,0,4768962.15124423,37800,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0728160022669534,0.172816002266953,0.2,flexure,7964128.88129026,7964128.88129026,9501128.05235895,9501128.05235895,0.0728160022669534,0.172816002266953,0.2,flexure,0,0,126,0
0,50,0,0,0,0.0208333333333333,1108,x,8,column,6231,6232,0,0,0,0,0,0,0,11062.5,0,4768962.15124423,37800,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0735682978590575,0.173568297859057,0.2,flexure,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0735682978590575,0.173568297859057,0.2,flexure,0,0,126,0
0,51,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2108,x,8,beam,6233,6234,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,24500,3500,210,0
1,52,0,0,0,0.0416666666666667,1208,x,8,column,6235,6236,0,0,0,0,0,0,0,22125,0,4768962.15124423,37800,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,flexure,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,flexure,0,0,126,0
1,53,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2108,x,8,beam,6237,6238,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,24500,3500,210,0
1,54,0,0,0,0.0416666666666667,1208,x,8,column,6239,6240,0,0,0,0,0,0,0,22125,0,4768962.15124423,37800,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,flexure,7757637.36398409,7757637.36398409,9258468.71128539,9258468.71128539,0.0732730371738318,0.173273037173832,0.2,flexure,0,0,126,0
0,55,0.145833333333333,0.145833333333333,0.145833333333333,0.145833333333333,2108,x,8,beam,6241,6242,0,0,12250,1750,12250,1750,77437.5,77437.5,0,4030508.65276332,34464.496124031,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,4680292.34645401,7886627.24836961,5663074.49688437,9542685.44154375,0.0365690795354026,0.130736417198551,0.2,flexure,24500,3500,210,0
0,56,0,0,0,0.0208333333333333,1108,x,8,column,6243,6244,0,0,0,0,0,0,0,11062.5,0,4768962.15124423,37800,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0735682978590575,0.173568297859057,0.2,flexure,7599210.34559821,7599210.34559821,9071711.19383493,9071711.19383493,0.0735682978590575,0.173568297859057,0.2,flexure,0,0,126,0
0,57,0,0,0,0,2,x,1,column,6116,6117,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,159,1
0,58,0,0,0,0,2,x,2,column,6117,6118,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,156,1
0,59,0,0,0,0,2,x,3,column,6118,6119,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,156,1
0,60,0,0,0,0,2,x,4,column,6119,6120,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,156,1
0,61,0,0,0,0,2,x,5,column,6120,6121,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,159,1
0,62,0,0,0,0,2,x,6,column,6121,6122,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,156,1
0,63,0,0,0,0,2,x,7,column,6122,6123,0,0,0,0,525000,195000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,195000,159,1
0,64,0,0,0,0,2,x,8,column,6123,6124,0,0,0,0,420000,60000,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,60000,156,1
0,65,0,0,0,0,1,x,1,beam,6125,6117,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,66,0,0,0,0,1,x,2,beam,6126,6118,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,67,0,0,0,0,1,x,3,beam,6127,6119,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,68,0,0,0,0,1,x,4,beam,6128,6120,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,69,0,0,0,0,1,x,5,beam,6129,6121,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,70,0,0,0,0,1,x,6,beam,6130,6122,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,71,0,0,0,0,1,x,7,beam,6131,6123,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
0,72,0,0,0,0,1,x,8,beam,6132,6124,0,0,0,0,0,0,0,0,1,9999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
