rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
43,1,25,0.150308808290155,0.322787564766839,0.256876943005181,0.222913730569948,0.252190414507772,0.269525906735751,0.284689119170984,0.290233160621762,0.285699481865285,0.272761658031088,0.257309585492228,0.245134715025907,0.233432124352332,0.213314248704663,0.176602331606218,0.164566580310881,0.180054404145078,0.197315544041451,0.221127461139896,0.26889896373057,0.350238341968912
43,1,26,0.126062953367876,0.187399740932642,0.148563989637306,0.154739378238342,0.258310103626943,0.208796632124352,0.238643264248705,0.257401813471503,0.264419689119171,0.26429792746114,0.263077720207254,0.260225388601036,0.244733678756477,0.229282383419689,0.177941968911917,0.17059170984456,0.163196373056995,0.176008031088083,0.225568652849741,0.339277202072539,0.450259067357513
43,1,27,0.127656735751295,0.228427720207254,0.229958549222798,0.245531865284974,0.260810880829016,0.274873056994819,0.281816062176166,0.292528497409326,0.297002590673575,0.307748704663212,0.308349740932643,0.322334196891192,0.27929274611399,0.231475647668394,0.198602331606218,0.156951295336788,0.13915414507772,0.225936269430052,0.272476683937824,0.347419689119171,0.464380829015544
43,1,28,0.0844948186528497,0.128290932642487,0.134148186528497,0.145911139896373,0.166745077720207,0.184437564766839,0.190993264248705,0.195889119170984,0.192166839378238,0.190423056994819,0.190664248704663,0.182103886010363,0.16625518134715,0.15254170984456,0.134508031088083,0.123393523316062,0.119855440414508,0.13880103626943,0.180026683937824,0.239919430051813,0.297046632124352
43,1,29,0.105814507772021,0.246182642487047,0.235360621761658,0.329422279792746,0.411406735751295,0.452860103626943,0.445870466321244,0.407730569948187,0.394717616580311,0.389782383419689,0.375836787564767,0.369108808290155,0.377173575129534,0.381782383419689,0.381787564766839,0.287613989637306,0.150425647668394,0.175030829015544,0.264440414507772,0.397108808290155,0.545733160621762
43,1,30,0.102078497409326,0.211935492227979,0.250091968911917,0.240647668393782,0.287507772020725,0.340215025906736,0.347487046632124,0.326334196891192,0.322194300518135,0.315549222797927,0.308414507772021,0.292458549222798,0.289339378238342,0.279831606217617,0.253142227979275,0.207496373056995,0.155295336787565,0.207028497409326,0.263950777202073,0.368645077720207,0.470284974093264
43,1,31,0.0813072538860104,0.120877979274611,0.137578756476684,0.138401554404145,0.151355440414508,0.168530569948187,0.179643523316062,0.200808549222798,0.216270984455959,0.21885829015544,0.211870207253886,0.199690414507772,0.177188082901554,0.157785492227979,0.135941191709845,0.112305699481865,0.107274611398964,0.133482901554404,0.185004922279793,0.239203367875648,0.297769430051813
43,1,32,0.0587075129533679,0.0656474093264249,0.0728217616580311,0.0814958549222798,0.0952735751295337,0.111515284974093,0.12454067357513,0.133372538860104,0.13840518134715,0.1399,0.13725621761658,0.12994481865285,0.117961398963731,0.101812694300518,0.0816251295336788,0.0691857512953368,0.0626137305699482,0.0775025906735751,0.102197409326425,0.152531088082902,0.201187564766839
43,1,33,0.136931865284974,0.137602590673575,0.139586269430052,0.137005440414508,0.161908549222798,0.171922797927461,0.189501813471503,0.201564507772021,0.220109844559585,0.228812694300518,0.226886010362694,0.217581606217617,0.196966839378238,0.166117098445596,0.149030310880829,0.129454404145078,0.132550259067358,0.136916062176166,0.192303886010363,0.259284974093264,0.32400518134715
43,1,34,0.0921240932642487,0.177381088082902,0.17490103626943,0.168294559585492,0.182439637305699,0.199751295336788,0.205330310880829,0.228825906735751,0.234088601036269,0.220224611398964,0.216060880829016,0.230722538860104,0.227402331606218,0.21810932642487,0.193420207253886,0.15070829015544,0.193374870466321,0.226794041450777,0.243597150259067,0.284437823834197,0.355987046632124
43,1,35,0.0825613989637306,0.150315803108808,0.129066062176166,0.109022797927461,0.121419170984456,0.16564896373057,0.182134715025907,0.188132642487047,0.208616839378238,0.189086787564767,0.186119430051813,0.173220207253886,0.151659844559586,0.154190932642487,0.151543264248705,0.15949481865285,0.13885621761658,0.138597668393782,0.175785233160622,0.220237305699482,0.311437823834197
43,1,36,0.11759792746114,0.121533678756477,0.126401554404145,0.133858549222798,0.155586269430052,0.173049222797927,0.189659067357513,0.192664248704663,0.189553886010363,0.181155440414508,0.178112176165803,0.172548186528497,0.15834792746114,0.137973575129534,0.125059844559585,0.109139378238342,0.107833937823834,0.131526424870466,0.170621243523316,0.220439119170984,0.272841968911917
43,1,37,0.0378318652849741,0.0380466321243523,0.0449264248704663,0.0543362694300518,0.0689134715025907,0.0822238341968912,0.0931246113989637,0.100636010362694,0.106339119170984,0.108176683937824,0.111915025906736,0.113382642487047,0.110682383419689,0.104722538860104,0.0994041450777202,0.0943349740932642,0.0981953367875648,0.115113989637306,0.147257512953368,0.18089896373057,0.213340155440415
43,1,38,0.0471854922279793,0.0727852331606218,0.14009067357513,0.14119170984456,0.140024352331606,0.10979378238342,0.0998028497409326,0.0977821243523316,0.100199740932643,0.105851813471503,0.108970725388601,0.109683678756477,0.118215025906736,0.117973316062176,0.118226943005181,0.131228756476684,0.13529378238342,0.14039792746114,0.150890414507772,0.173281606217617,0.194180829015544
43,1,39,0.11890414507772,0.123930569948187,0.128232901554404,0.132227202072539,0.138464248704663,0.183163471502591,0.192621243523316,0.196281606217617,0.200196373056995,0.197932383419689,0.192590155440415,0.185188082901554,0.186325129533679,0.175862176165803,0.162898704663212,0.163169689119171,0.143484715025907,0.133326424870466,0.192281347150259,0.255255958549223,0.318489637305699
43,1,40,0.128362176165803,0.151880569948187,0.141773316062176,0.137619170984456,0.13640932642487,0.165843264248705,0.159510362694301,0.163591191709845,0.163470207253886,0.161719948186529,0.158051295336788,0.149827202072539,0.137988341968912,0.145604922279793,0.144392487046632,0.135718134715026,0.157184974093264,0.166292487046632,0.178787564766839,0.226238341968912,0.282639896373057
43,1,41,0.114932901554404,0.197071243523316,0.188319430051813,0.213582124352332,0.257634196891192,0.254383160621762,0.250812176165803,0.273025906735751,0.27189896373057,0.284963730569948,0.290761658031088,0.288077720207254,0.282075129533679,0.265492227979275,0.230978238341969,0.179782901554404,0.180350777202073,0.221537564766839,0.224838341968912,0.271650259067358,0.401134715025907
43,1,42,0.095389896373057,0.126606735751295,0.147925906735751,0.173827979274611,0.185424093264249,0.183450518134715,0.201596373056995,0.207893523316062,0.225560103626943,0.249916062176166,0.260932642487047,0.254907772020725,0.232453367875648,0.227032642487047,0.206649740932642,0.165540414507772,0.140316839378238,0.188514507772021,0.213749740932642,0.244359844559586,0.327883419689119
43,1,43,0.132176683937824,0.33260103626943,0.181439896373057,0.177732124352332,0.167284196891192,0.183229274611399,0.202451813471503,0.210516321243523,0.240687305699482,0.215800259067358,0.201662435233161,0.191864507772021,0.18749689119171,0.180008808290155,0.161879533678756,0.134926165803109,0.147324611398964,0.15365,0.194828238341969,0.263655440414508,0.338041450777202
43,1,44,0.118460103626943,0.278222797927461,0.152761139896373,0.175021761658031,0.184839119170984,0.193184974093264,0.197244300518135,0.346476683937824,0.225897668393782,0.182401554404145,0.172684715025907,0.165336269430052,0.170162435233161,0.173855699481865,0.171770466321244,0.160036010362694,0.179541968911917,0.199612953367876,0.210153367875648,0.253151813471503,0.318795336787565
43,2,1,0.0704906735751295,0.0797769430051813,0.0852238341968912,0.0881779792746114,0.0955823834196891,0.114538082901554,0.131319689119171,0.144220207253886,0.152557512953368,0.155186010362694,0.150907512953368,0.139708549222798,0.144611658031088,0.147163212435233,0.145546632124352,0.143118134715026,0.149842487046632,0.173783419689119,0.193168393782383,0.219967098445596,0.262562176165803
43,2,2,0.0878129533678756,0.203541968911917,0.120576683937824,0.155373316062176,0.116731347150259,0.135744300518135,0.150173056994819,0.157999481865285,0.159456735751295,0.170026165803109,0.174876683937824,0.176772279792746,0.175156735751295,0.154895336787565,0.146451295336788,0.144154922279793,0.150617357512953,0.175022538860104,0.20734378238342,0.237476943005181,0.273961139896373
43,2,3,0.0890932642487047,0.0888152849740933,0.109869170984456,0.127749481865285,0.142919689119171,0.159072020725389,0.161439637305699,0.15255,0.144913989637306,0.148482901554404,0.147116580310881,0.138993005181347,0.140040414507772,0.134279015544041,0.120289119170984,0.117965544041451,0.135240414507772,0.141530829015544,0.16590621761658,0.195778497409326,0.243417875647668
43,2,4,0.104717098445596,0.184945336787565,0.141866580310881,0.180065544041451,0.190126165803109,0.202717875647668,0.214546113989637,0.216163989637306,0.21114067357513,0.198851813471503,0.191873056994819,0.185385751295337,0.172112694300518,0.15614792746114,0.141997150259067,0.13849585492228,0.147935492227979,0.169498704663212,0.205468652849741,0.26370207253886,0.321725388601036
43,2,5,0.119583419689119,0.173163730569948,0.17944689119171,0.1836,0.241184196891192,0.245977979274611,0.216539119170984,0.23490518134715,0.23560103626943,0.219776943005181,0.201147668393782,0.177347409326425,0.163279792746114,0.147716580310881,0.126106476683938,0.140855699481865,0.160638341968912,0.165236528497409,0.195348704663212,0.234703367875648,0.318538860103627
43,2,6,0.135181347150259,0.177676683937824,0.222808808290155,0.183631606217617,0.282717616580311,0.22489067357513,0.179317357512953,0.175669948186528,0.192862176165803,0.185296373056995,0.172555440414508,0.175700259067358,0.186038082901554,0.18460310880829,0.157111139896373,0.147718911917098,0.167621502590674,0.192802849740933,0.22040207253886,0.239814766839378,0.298673575129534
43,2,7,0.0757422279792746,0.0928238341968912,0.0936663212435233,0.116285233160622,0.139450518134715,0.158510103626943,0.170552590673575,0.17274378238342,0.174602590673575,0.164273575129534,0.170871243523316,0.173276165803109,0.167633678756477,0.155222020725389,0.134062694300518,0.105280310880829,0.102175129533679,0.137543264248705,0.178292227979275,0.226338601036269,0.288927461139896
43,2,8,0.0960430051813472,0.116679792746114,0.133817098445596,0.195915025906736,0.169925388601036,0.185348186528497,0.19095829015544,0.205187564766839,0.205508031088083,0.202288082901554,0.205261658031088,0.204773575129534,0.197490932642487,0.179269170984456,0.155013212435233,0.14655103626943,0.158425647668394,0.181151813471503,0.19359481865285,0.248460362694301,0.30590932642487
43,2,9,0.0811520725388601,0.0827082901554404,0.0908800518134715,0.100022538860104,0.117000518134715,0.133113989637306,0.143774093264249,0.148393264248705,0.154854922279793,0.16100310880829,0.158702331606218,0.161682642487047,0.151368911917098,0.133594300518135,0.11249378238342,0.0979375647668394,0.0916769430051814,0.0976274611398964,0.118747409326425,0.168442487046632,0.219133937823834
43,2,10,0.120315025906736,0.14195207253886,0.143553626943005,0.170365544041451,0.155776683937824,0.143042487046632,0.146781865284974,0.15635,0.167285492227979,0.155045595854922,0.16294585492228,0.166707512953368,0.165255958549223,0.15640518134715,0.148109067357513,0.144583419689119,0.153739119170984,0.172191968911917,0.199019170984456,0.233522020725389,0.283463730569948
43,2,11,0.0964088082901554,0.176333678756477,0.155169689119171,0.191483937823834,0.223531088082902,0.250041191709845,0.277616580310881,0.311642487046632,0.334458549222798,0.338544041450777,0.320777202072539,0.289111398963731,0.269181347150259,0.247743523316062,0.20785103626943,0.183039119170984,0.139819689119171,0.180586528497409,0.232500259067358,0.331212435233161,0.431145077720207
43,2,12,0.100536787564767,0.201110621761658,0.176180310880829,0.199994041450777,0.230093523316062,0.251418393782383,0.274155440414508,0.297930051813472,0.330958549222798,0.360059585492228,0.352992227979275,0.321326424870466,0.288805699481865,0.246874093264249,0.191812694300518,0.122698445595855,0.118506994818653,0.195981088082902,0.241926165803109,0.334134715025907,0.433608808290155
43,2,13,0.137611139896373,0.161237564766839,0.160736269430052,0.177079015544041,0.175438601036269,0.195983937823834,0.200912435233161,0.177684974093264,0.183626943005181,0.18494585492228,0.175357772020725,0.160431088082902,0.139712176165803,0.132613471502591,0.12275829015544,0.119283678756477,0.136013730569948,0.162674093264249,0.192017098445596,0.233780829015544,0.286463730569948
43,2,14,0.135834455958549,0.136987046632124,0.16524274611399,0.150380569948187,0.178090932642487,0.202969170984456,0.223739378238342,0.235403626943005,0.241723575129534,0.246813212435233,0.249073575129534,0.236234455958549,0.20799481865285,0.177623575129534,0.137438341968912,0.116476943005181,0.124406476683938,0.146602849740933,0.208693005181347,0.280124352331606,0.363813471502591
43,2,15,0.0698375647668394,0.11825725388601,0.103762953367876,0.0892038860103627,0.119821761658031,0.117925647668394,0.113684715025907,0.108385751295337,0.107058808290155,0.109219948186529,0.110693523316062,0.111476165803109,0.11074481865285,0.122350518134715,0.12330932642487,0.121582124352332,0.120290414507772,0.128297668393782,0.149439637305699,0.179582901554404,0.21225414507772
43,2,16,0.06085,0.0862432642487047,0.0861367875647669,0.0933531088082902,0.108779792746114,0.123577202072539,0.128366580310881,0.127661398963731,0.134026424870466,0.130974352331606,0.123070207253886,0.121446373056995,0.122311658031088,0.12420518134715,0.127974870466321,0.128463730569948,0.129939378238342,0.118525129533679,0.134313471502591,0.155883160621762,0.182861398963731
43,2,17,0.0561209844559586,0.0925704663212435,0.0969251295336788,0.0733287564766839,0.0806007772020725,0.0959323834196891,0.0939733160621762,0.098270207253886,0.100437305699482,0.101816062176166,0.103632383419689,0.103288860103627,0.0997476683937824,0.101494300518135,0.100494300518135,0.113564507772021,0.130752590673575,0.135996373056995,0.153248186528497,0.185849740932642,0.223940932642487
43,2,18,0.06435103626943,0.148065025906736,0.0987002590673575,0.0922316062176166,0.104756994818653,0.19269689119171,0.127370207253886,0.120606735751295,0.157767357512953,0.119898704663212,0.116654922279793,0.108618911917098,0.117675906735751,0.119420725388601,0.123387823834197,0.125757772020725,0.134814766839378,0.165221502590674,0.178052331606218,0.183486787564767,0.232982901554404
43,2,19,0.077780310880829,0.0796665803108808,0.0893181347150259,0.105711917098446,0.127184974093264,0.158695336787565,0.192869170984456,0.220506476683938,0.243821761658031,0.261287564766839,0.265621761658031,0.255936787564767,0.235956994818653,0.202679274611399,0.157272797927461,0.102622538860104,0.0635137305699482,0.118114507772021,0.202725129533679,0.287645077720207,0.370075129533679
43,2,20,0.0532730569948187,0.0654479274611399,0.0560981865284974,0.0702295336787565,0.0829215025906736,0.0952766839378238,0.110782124352332,0.124094041450777,0.13524689119171,0.142338082901554,0.143465544041451,0.138257512953368,0.126662694300518,0.111452331606218,0.101170466321244,0.0908559585492228,0.0917740932642487,0.108957512953368,0.146292487046632,0.184412176165803,0.221503886010363
43,2,21,0.0630968911917098,0.084499481865285,0.087259067357513,0.0967378238341969,0.107720725388601,0.157807772020725,0.10740310880829,0.12235829015544,0.122901295336788,0.125712953367876,0.127417098445596,0.126770466321244,0.120574093264249,0.129318652849741,0.138514766839378,0.142062953367876,0.140470984455959,0.149221502590674,0.167395077720207,0.196801813471503,0.228959844559586
43,2,22,0.0390598445595855,0.0744738341968912,0.0722044041450777,0.0791966321243523,0.0728227979274611,0.0799930051813472,0.0829782383419689,0.092569170984456,0.0997147668393782,0.103712176165803,0.103876165803109,0.101404922279793,0.0937525906735751,0.0895225388601036,0.0954720207253886,0.106017357512953,0.111426165803109,0.110409844559586,0.10949792746114,0.132345077720207,0.155100259067358
43,2,23,0.0849129533678757,0.16375621761658,0.188518911917098,0.180775647668394,0.209870207253886,0.230971502590674,0.243278238341969,0.255669170984456,0.268230569948187,0.281284974093264,0.288181347150259,0.274759067357513,0.253022797927461,0.222373316062176,0.179860362694301,0.130252331606218,0.120916580310881,0.181263989637306,0.238675906735751,0.326875647668394,0.430580310880829
43,2,24,0.125148445595855,0.238588860103627,0.125828756476684,0.138906994818653,0.15050518134715,0.209287823834197,0.151264766839378,0.202669948186528,0.13869274611399,0.139710103626943,0.142244559585492,0.139898445595855,0.133669170984456,0.127677720207254,0.122210880829016,0.137900777202073,0.151160103626943,0.171586010362694,0.189028497409326,0.197284196891192,0.244022538860104
43,2,25,0.150308808290155,0.322787564766839,0.256876943005181,0.222913730569948,0.252190414507772,0.269525906735751,0.284689119170984,0.290233160621762,0.285699481865285,0.272761658031088,0.257309585492228,0.245134715025907,0.233432124352332,0.213314248704663,0.176602331606218,0.164566580310881,0.180054404145078,0.197315544041451,0.221127461139896,0.26889896373057,0.350238341968912
43,2,26,0.126062953367876,0.187399740932642,0.148563989637306,0.154739378238342,0.258310103626943,0.208796632124352,0.238643264248705,0.257401813471503,0.264419689119171,0.26429792746114,0.263077720207254,0.260225388601036,0.244733678756477,0.229282383419689,0.177941968911917,0.17059170984456,0.163196373056995,0.176008031088083,0.225568652849741,0.339277202072539,0.450259067357513
43,2,27,0.127656735751295,0.228427720207254,0.229958549222798,0.245531865284974,0.260810880829016,0.274873056994819,0.281816062176166,0.292528497409326,0.297002590673575,0.307748704663212,0.308349740932643,0.322334196891192,0.27929274611399,0.231475647668394,0.198602331606218,0.156951295336788,0.13915414507772,0.225936269430052,0.272476683937824,0.347419689119171,0.464380829015544
43,2,28,0.0844948186528497,0.128290932642487,0.134148186528497,0.145911139896373,0.166745077720207,0.184437564766839,0.190993264248705,0.195889119170984,0.192166839378238,0.190423056994819,0.190664248704663,0.182103886010363,0.16625518134715,0.15254170984456,0.134508031088083,0.123393523316062,0.119855440414508,0.13880103626943,0.180026683937824,0.239919430051813,0.297046632124352
43,2,29,0.105814507772021,0.246182642487047,0.235360621761658,0.329422279792746,0.411406735751295,0.452860103626943,0.445870466321244,0.407730569948187,0.394717616580311,0.389782383419689,0.375836787564767,0.369108808290155,0.377173575129534,0.381782383419689,0.381787564766839,0.287613989637306,0.150425647668394,0.175030829015544,0.264440414507772,0.397108808290155,0.545733160621762
43,2,30,0.102078497409326,0.211935492227979,0.250091968911917,0.240647668393782,0.287507772020725,0.340215025906736,0.347487046632124,0.326334196891192,0.322194300518135,0.315549222797927,0.308414507772021,0.292458549222798,0.289339378238342,0.279831606217617,0.253142227979275,0.207496373056995,0.155295336787565,0.207028497409326,0.263950777202073,0.368645077720207,0.470284974093264
43,2,31,0.0813072538860104,0.120877979274611,0.137578756476684,0.138401554404145,0.151355440414508,0.168530569948187,0.179643523316062,0.200808549222798,0.216270984455959,0.21885829015544,0.211870207253886,0.199690414507772,0.177188082901554,0.157785492227979,0.135941191709845,0.112305699481865,0.107274611398964,0.133482901554404,0.185004922279793,0.239203367875648,0.297769430051813
43,2,32,0.0587075129533679,0.0656474093264249,0.0728217616580311,0.0814958549222798,0.0952735751295337,0.111515284974093,0.12454067357513,0.133372538860104,0.13840518134715,0.1399,0.13725621761658,0.12994481865285,0.117961398963731,0.101812694300518,0.0816251295336788,0.0691857512953368,0.0626137305699482,0.0775025906735751,0.102197409326425,0.152531088082902,0.201187564766839
43,2,33,0.136931865284974,0.137602590673575,0.139586269430052,0.137005440414508,0.161908549222798,0.171922797927461,0.189501813471503,0.201564507772021,0.220109844559585,0.228812694300518,0.226886010362694,0.217581606217617,0.196966839378238,0.166117098445596,0.149030310880829,0.129454404145078,0.132550259067358,0.136916062176166,0.192303886010363,0.259284974093264,0.32400518134715
43,2,34,0.0921240932642487,0.177381088082902,0.17490103626943,0.168294559585492,0.182439637305699,0.199751295336788,0.205330310880829,0.228825906735751,0.234088601036269,0.220224611398964,0.216060880829016,0.230722538860104,0.227402331606218,0.21810932642487,0.193420207253886,0.15070829015544,0.193374870466321,0.226794041450777,0.243597150259067,0.284437823834197,0.355987046632124
