Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12
0.061752030521686825,-0.186467472541756,0.3947159849723536,0.5393025653844952,-0.7257232916099117,-0.8925054120317676,-0.8764689781827494,1.0,0.7316394220915844,-0.9018101812012134,-0.7476799024220633,-0.41697336149247033
0.14955132131546495,-0.4236882866489027,0.8102104369749998,0.928178608255476,-0.9738460522135224,-0.7755035022779951,-0.34165938247733074,-0.09735442952979168,-0.39567372924228,0.8141421169233023,1.0,0.696235563259357
0.2444907421395395,-0.6304374905223022,1.0,0.7729806580633066,-0.30644914702394244,0.4098255078063975,0.8032503671525736,-0.9320142106323366,-0.39936024324247194,-0.04484562193700375,-0.8277815645032659,-0.9008282788403555
0.34078704860891756,-0.7697081952297393,0.8741028969408007,0.13725775708527327,0.6523167037343458,1.0,0.4200872925477593,0.4362200206322755,0.7122287973558795,-0.7641912469255605,0.2899356195343524,1.0
0.4375187121122645,-0.8223906544485604,0.4558313259027197,-0.5953941817954567,0.955396099871967,0.13897236755267764,-0.7663467509572455,0.7646394540382491,-0.1713157560207441,0.9175958645354623,0.36697969241977274,-0.9832911036416686
0.53261057656653,-0.778758042503412,-0.122399493253785,-0.9530731493922445,0.2923277768515227,-0.923495072580208,-0.48837619968391033,-0.7200755702870817,-0.5702266648333545,-0.28967598610933104,-0.8589231656534493,0.8544062649572881
0.6225166108622268,-0.6393221550659647,-0.6608419975286761,-0.6857013404993282,-0.6722923554596444,-0.6208517055472129,0.7290369860231859,-0.4769412956824827,0.6340596535558906,-0.5777291563676755,0.9791598252648486,-0.6265200660892422
0.7067094424408561,-0.4144840882996469,-0.980894045107902,0.04853326250664,-0.9619959293711289,0.6309871099590949,0.5395744856185086,0.9490694111255578,0.03961874025512441,1.0,-0.7220932895851558,0.3512762200414815
0.7971071417780697,-0.05756401507766296,-0.907784046231231,0.9003312189482235,-0.017179658180422604,0.9031445578393958,-0.9534518228131981,-0.1918539137229049,-0.7369214365211345,-0.9528504555968533,0.40574870921719647,-0.15621155047417137
0.8827035534472862,0.36423333549966413,-0.3718531184862517,1.0,1.0,-0.5319891727482282,-0.1415131100692513,-0.746949414299754,1.0,0.7455920317849755,-0.22373191455307595,0.07187556617983089
0.9509763259162413,0.7368720348346006,0.37446485852294714,0.1297797081523607,0.5544485933680836,-0.8709593085352284,1.0,0.9703182131716936,-0.7770943213156264,-0.44330824956820536,0.10495368083515234,-0.02920068252556091
1.0,0.9999999999999999,0.9975630000374444,-0.9904133987438679,-0.8448945694539255,0.693377713587946,-0.5507288603996151,-0.41152233230171964,0.27377230782002754,0.1368783223782583,-0.028279388592543125,0.007050997422952221
