rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
43,1,1,0.0626546632124352,0.0622810880829016,0.0673673575129534,0.0819049222797928,0.0939033678756477,0.0962466321243523,0.0993064766839378,0.0980966321243523,0.095429792746114,0.0964976683937824,0.100875906735751,0.103969170984456,0.0981147668393782,0.0868186528497409,0.0766790155440415,0.0811139896373057,0.0773715025906736,0.0868891191709845,0.0966826424870466,0.110518911917098,0.132677979274611
43,1,2,0.0778204663212435,0.0901940414507772,0.109895336787565,0.118487823834197,0.109363471502591,0.111808549222798,0.123206476683938,0.12945310880829,0.129089378238342,0.12150725388601,0.117192487046632,0.113811658031088,0.103968393782383,0.108091968911917,0.113577720207254,0.102319689119171,0.0743316062176166,0.0859341968911917,0.119849740932642,0.150335492227979,0.173444041450777
43,1,3,0.0789549222797928,0.0759805699481865,0.0721222797927461,0.0747564766839378,0.0910795336787565,0.106471761658031,0.11415518134715,0.109820207253886,0.0923344559585492,0.093430829015544,0.102802849740933,0.104265544041451,0.127741450777202,0.134061917098446,0.122382901554404,0.10990829015544,0.10434585492228,0.115923316062176,0.123223575129534,0.136588341968912,0.167286528497409
43,1,4,0.0928010362694301,0.0975562176165803,0.0994948186528497,0.103521502590674,0.129322279792746,0.152267875647668,0.163614507772021,0.154872797927461,0.13300414507772,0.111576943005181,0.113366580310881,0.128731088082902,0.140768393782383,0.144537046632124,0.134091450777202,0.107825906735751,0.0919243523316062,0.103584455958549,0.103412435233161,0.165216321243523,0.216756994818653
43,1,5,0.105975647668394,0.0994772020725389,0.100284455958549,0.114033160621762,0.11784170984456,0.11255829015544,0.129944041450777,0.13775414507772,0.144483160621762,0.128620984455959,0.111098445595855,0.112326943005181,0.12024481865285,0.129200259067358,0.119711658031088,0.150970725388601,0.160634715025907,0.12265518134715,0.138621502590674,0.148941968911917,0.194028238341969
43,1,6,0.119798704663212,0.114974611398964,0.110183160621762,0.106620466321244,0.109364248704663,0.115531347150259,0.120139378238342,0.121886010362694,0.119588341968912,0.120168911917098,0.115426943005181,0.10840310880829,0.0927194300518135,0.0791344559585492,0.0818580310880829,0.0731256476683938,0.0725966321243523,0.103029533678756,0.124038082901554,0.142832383419689,0.167280829015544
43,1,7,0.0671233160621762,0.0617134715025907,0.0657261658031088,0.076039378238342,0.0818049222797927,0.0920564766839378,0.0922435233160622,0.0894660621761658,0.0887183937823834,0.0818686528497409,0.075770207253886,0.0744816062176166,0.0713626943005181,0.0685551813471503,0.0702917098445596,0.0630152849740933,0.0726549222797927,0.0822961139896373,0.0757388601036269,0.11049792746114,0.149535492227979
43,1,8,0.0851139896373057,0.0856538860103627,0.105876683937824,0.123486787564767,0.133434455958549,0.122476943005181,0.114997409326425,0.103402590673575,0.0937290155440415,0.0989989637305699,0.10070932642487,0.116520984455959,0.121674870466321,0.144527979274611,0.162248704663212,0.153325129533679,0.119360103626943,0.099489378238342,0.102870207253886,0.129496373056995,0.170366321243523
43,1,9,0.0721940414507772,0.0705906735751295,0.0810481865284974,0.104876424870466,0.129449740932642,0.147031865284974,0.153319948186529,0.149905958549223,0.150955699481865,0.146946113989637,0.126709067357513,0.126113212435233,0.13100103626943,0.127009844559585,0.113495336787565,0.108918652849741,0.0997163212435233,0.108945077720207,0.148338082901554,0.174204404145078,0.218637305699482
43,1,10,0.106624093264249,0.0932414507772021,0.105623575129534,0.129218134715026,0.138185492227979,0.147830051813472,0.14664481865285,0.131601813471503,0.126652590673575,0.142688082901554,0.138812694300518,0.133802849740933,0.131503367875648,0.122427202072539,0.110814766839378,0.109367875647668,0.116668652849741,0.129552331606218,0.150509585492228,0.181169689119171,0.209995595854922
43,1,11,0.0854380829015544,0.100398186528497,0.112912953367876,0.126434455958549,0.14275621761658,0.143994559585492,0.123132383419689,0.126133678756477,0.116344041450777,0.113868393782383,0.127012176165803,0.139917616580311,0.113284715025907,0.0894227979274611,0.110579274611399,0.15034067357513,0.164659067357513,0.148938601036269,0.126444041450777,0.115875647668394,0.168459844559585
43,1,12,0.0890963730569948,0.0867901554404145,0.0772981865284974,0.0911823834196891,0.109014766839378,0.128751554404145,0.146225129533679,0.144813730569948,0.123531606217617,0.122457512953368,0.144493523316062,0.13169585492228,0.10245414507772,0.106520466321244,0.112522797927461,0.0979468911917098,0.0936468911917099,0.120403367875648,0.119027202072539,0.144615544041451,0.197438860103627
43,1,13,0.12195207253886,0.169961917098446,0.224311658031088,0.255162953367876,0.253289378238342,0.215845077720207,0.205402849740933,0.205428756476684,0.18564274611399,0.14454170984456,0.139772797927461,0.216818134715026,0.265901554404145,0.274953367875648,0.242469948186529,0.216774093264249,0.19489378238342,0.123962435233161,0.14324896373057,0.229520207253886,0.319826424870466
43,1,14,0.120377461139896,0.115437046632124,0.155119170984456,0.208764248704663,0.23670518134715,0.232216839378238,0.203616839378238,0.197871502590674,0.181729015544041,0.170507772020725,0.169724352331606,0.190863471502591,0.190478238341969,0.206036269430052,0.195854404145078,0.204803367875648,0.185292487046632,0.145351813471503,0.161772538860104,0.250049222797927,0.317989637305699
43,1,15,0.0618906735751295,0.0591546632124352,0.072469170984456,0.0788930051813471,0.077720725388601,0.0872233160621762,0.0931248704663212,0.0899235751295337,0.0925541450777202,0.103922020725389,0.109173316062176,0.0999279792746114,0.0868528497409326,0.084710621761658,0.0791562176165803,0.0609709844559585,0.0700272020725389,0.0804430051813471,0.1005,0.114898186528497,0.139081347150259
