rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,1,1,0.0806997409326425,0.103645336787565,0.12640829015544,0.161465284974093,0.225916580310881
43,1,2,0.100530829015544,0.141531606217617,0.166935492227979,0.199819170984456,0.249865025906736
43,1,3,0.101996373056995,0.223098704663212,0.226975129533679,0.250356994818653,0.327914507772021
43,1,4,0.119883160621762,0.271075129533679,0.28000518134715,0.285966321243523,0.437479274611399
43,1,5,0.136902590673575,0.187274352331606,0.225780829015544,0.287759067357513,0.377901554404145
43,1,6,0.15475932642487,0.20720103626943,0.195498186528497,0.246960362694301,0.287948186528497
43,1,7,0.0867119170984456,0.108968911917098,0.131419948186529,0.188358549222798,0.24325
43,1,8,0.109952590673575,0.169892487046632,0.200555958549223,0.279831606217617,0.340160621761658
43,1,9,0.0932624352331606,0.14550414507772,0.166265025906736,0.259126943005181,0.371779792746114
43,1,10,0.137739896373057,0.146132901554404,0.215099481865285,0.269787564766839,0.34700518134715
43,1,11,0.110371502590674,0.145746113989637,0.193910880829016,0.235281606217617,0.297272020725389
43,1,12,0.115097409326425,0.161631347150259,0.183,0.284585492227979,0.391520725388601
43,1,13,0.157540932642487,0.440888601036269,0.502274611398964,0.537704663212435,0.779852331606218
43,1,14,0.155506994818653,0.293411917098446,0.427481865284974,0.439124352331606,0.558883419689119
43,1,15,0.0799520725388601,0.0943816062176166,0.123525388601036,0.156254404145078,0.204047409326425
43,1,16,0.0696626943005181,0.146801554404145,0.15509585492228,0.210432124352332,0.261391191709845
43,1,17,0.0642487046632124,0.0821917098445596,0.0999282383419689,0.150343523316062,0.21084689119171
43,1,18,0.073670725388601,0.128870207253886,0.183598445595855,0.218147668393782,0.268199481865285
43,1,19,0.0890448186528497,0.109577202072539,0.0918940414507772,0.10730103626943,0.171916580310881
43,1,20,0.0609883419689119,0.0740365284974093,0.0935007772020725,0.133703886010363,0.194703626943005
43,1,21,0.0722349740932643,0.104286269430052,0.111650518134715,0.130598445595855,0.168675647668394
43,1,22,0.0447168393782383,0.065390414507772,0.0883113989637306,0.140530569948187,0.187216580310881
43,1,23,0.097210621761658,0.161478497409326,0.225443005181347,0.298709844559585,0.369163212435233
43,1,24,0.143273575129534,0.218438860103627,0.289031088082902,0.378541450777202,0.508629533678756
43,1,25,0.172077720207254,0.244619430051814,0.26660103626943,0.351243523316062,0.55519689119171
43,1,26,0.144320466321244,0.273463730569948,0.253455699481865,0.30919689119171,0.443349740932643
43,1,27,0.146145077720207,0.238674870466321,0.236108031088083,0.232288341968912,0.345829015544042
43,1,28,0.0967321243523316,0.148186787564767,0.146151554404145,0.165484455958549,0.260282383419689
43,1,29,0.121139378238342,0.204440414507772,0.205690414507772,0.231305440414508,0.32120725388601
43,1,30,0.116862176165803,0.255804922279793,0.276435233160622,0.292795336787565,0.340272020725389
43,1,31,0.0930829015544041,0.135887823834197,0.160241450777202,0.188366839378238,0.235820466321244
43,1,32,0.0672098445595855,0.0727655440414508,0.0760927461139896,0.104879015544041,0.142091450777202
43,1,33,0.156763471502591,0.18095207253886,0.278665803108808,0.388305699481865,0.511238341968912
43,1,34,0.105466062176166,0.174667098445596,0.223372020725389,0.267054404145078,0.374316062176166
43,1,35,0.0945186528497409,0.124461917098446,0.143169430051813,0.191775647668394,0.25595725388601
43,1,36,0.134629274611399,0.223656476683938,0.294075129533679,0.41870207253886,0.592054404145078
43,1,37,0.0433111398963731,0.0576170984455959,0.0847,0.115268393782383,0.135917098445596
43,1,38,0.054019170984456,0.106939378238342,0.126619430051813,0.126586528497409,0.157332124352332
43,1,39,0.136124870466321,0.289886010362694,0.308746113989637,0.353489637305699,0.529067357512953
43,1,40,0.144769170984456,0.242631606217617,0.258544559585492,0.239655440414508,0.31229792746114
43,1,41,0.131578238341969,0.27479274611399,0.263518134715026,0.25869585492228,0.400686528497409
43,1,42,0.109204922279793,0.264339378238342,0.223522797927461,0.20824378238342,0.291349740932642
43,1,43,0.151319689119171,0.249581865284974,0.217419948186528,0.265968911917098,0.386360103626943
43,1,44,0.135616321243523,0.297365284974093,0.300556994818653,0.359948186528497,0.489759067357513
43,2,1,0.0806997409326425,0.103645336787565,0.12640829015544,0.161465284974093,0.225916580310881
43,2,2,0.100530829015544,0.141531606217617,0.166935492227979,0.199819170984456,0.249865025906736
43,2,3,0.101996373056995,0.223098704663212,0.226975129533679,0.250356994818653,0.327914507772021
43,2,4,0.119883160621762,0.271075129533679,0.28000518134715,0.285966321243523,0.437479274611399
43,2,5,0.136902590673575,0.187274352331606,0.225780829015544,0.287759067357513,0.377901554404145
43,2,6,0.15475932642487,0.20720103626943,0.195498186528497,0.246960362694301,0.287948186528497
43,2,7,0.0867119170984456,0.108968911917098,0.131419948186529,0.188358549222798,0.24325
43,2,8,0.109952590673575,0.169892487046632,0.200555958549223,0.279831606217617,0.340160621761658
43,2,9,0.0932624352331606,0.14550414507772,0.166265025906736,0.259126943005181,0.371779792746114
43,2,10,0.137739896373057,0.146132901554404,0.215099481865285,0.269787564766839,0.34700518134715
43,2,11,0.110371502590674,0.145746113989637,0.193910880829016,0.235281606217617,0.297272020725389
43,2,12,0.115097409326425,0.161631347150259,0.183,0.284585492227979,0.391520725388601
43,2,13,0.157540932642487,0.440888601036269,0.502274611398964,0.537704663212435,0.779852331606218
43,2,14,0.155506994818653,0.293411917098446,0.427481865284974,0.439124352331606,0.558883419689119
43,2,15,0.0799520725388601,0.0943816062176166,0.123525388601036,0.156254404145078,0.204047409326425
43,2,16,0.0696626943005181,0.146801554404145,0.15509585492228,0.210432124352332,0.261391191709845
43,2,17,0.0642487046632124,0.0821917098445596,0.0999282383419689,0.150343523316062,0.21084689119171
43,2,18,0.073670725388601,0.128870207253886,0.183598445595855,0.218147668393782,0.268199481865285
43,2,19,0.0890448186528497,0.109577202072539,0.0918940414507772,0.10730103626943,0.171916580310881
43,2,20,0.0609883419689119,0.0740365284974093,0.0935007772020725,0.133703886010363,0.194703626943005
43,2,21,0.0722349740932643,0.104286269430052,0.111650518134715,0.130598445595855,0.168675647668394
43,2,22,0.0447168393782383,0.065390414507772,0.0883113989637306,0.140530569948187,0.187216580310881
43,2,23,0.097210621761658,0.161478497409326,0.225443005181347,0.298709844559585,0.369163212435233
43,2,24,0.143273575129534,0.218438860103627,0.289031088082902,0.378541450777202,0.508629533678756
43,2,25,0.172077720207254,0.244619430051814,0.26660103626943,0.351243523316062,0.55519689119171
43,2,26,0.144320466321244,0.273463730569948,0.253455699481865,0.30919689119171,0.443349740932643
43,2,27,0.146145077720207,0.238674870466321,0.236108031088083,0.232288341968912,0.345829015544042
43,2,28,0.0967321243523316,0.148186787564767,0.146151554404145,0.165484455958549,0.260282383419689
43,2,29,0.121139378238342,0.204440414507772,0.205690414507772,0.231305440414508,0.32120725388601
43,2,30,0.116862176165803,0.255804922279793,0.276435233160622,0.292795336787565,0.340272020725389
43,2,31,0.0930829015544041,0.135887823834197,0.160241450777202,0.188366839378238,0.235820466321244
43,2,32,0.0672098445595855,0.0727655440414508,0.0760927461139896,0.104879015544041,0.142091450777202
43,2,33,0.156763471502591,0.18095207253886,0.278665803108808,0.388305699481865,0.511238341968912
43,2,34,0.105466062176166,0.174667098445596,0.223372020725389,0.267054404145078,0.374316062176166
43,2,35,0.0945186528497409,0.124461917098446,0.143169430051813,0.191775647668394,0.25595725388601
43,2,36,0.134629274611399,0.223656476683938,0.294075129533679,0.41870207253886,0.592054404145078
43,2,37,0.0433111398963731,0.0576170984455959,0.0847,0.115268393782383,0.135917098445596
43,2,38,0.054019170984456,0.106939378238342,0.126619430051813,0.126586528497409,0.157332124352332
43,2,39,0.136124870466321,0.289886010362694,0.308746113989637,0.353489637305699,0.529067357512953
43,2,40,0.144769170984456,0.242631606217617,0.258544559585492,0.239655440414508,0.31229792746114
43,2,41,0.131578238341969,0.27479274611399,0.263518134715026,0.25869585492228,0.400686528497409
43,2,42,0.109204922279793,0.264339378238342,0.223522797927461,0.20824378238342,0.291349740932642
43,2,43,0.151319689119171,0.249581865284974,0.217419948186528,0.265968911917098,0.386360103626943
43,2,44,0.135616321243523,0.297365284974093,0.300556994818653,0.359948186528497,0.489759067357513
72,1,1,0.114663730569948,0.16440725388601,0.164091191709845,0.224541450777202,0.284168393782383
72,1,2,0.142418652849741,0.235886528497409,0.237311398963731,0.325253886010363,0.411018134715026
72,1,3,0.14449481865285,0.259536269430052,0.33789378238342,0.350108808290155,0.4575
72,1,4,0.169834455958549,0.299126943005181,0.384189119170984,0.437049222797927,0.55030829015544
72,1,5,0.193945077720207,0.211325129533679,0.284865284974093,0.338663212435233,0.519860103626943
72,1,6,0.219242487046632,0.325624352331606,0.309639896373057,0.324401554404145,0.41530310880829
72,1,7,0.12284170984456,0.122966839378238,0.172823056994819,0.250168652849741,0.319264248704663
72,1,8,0.155766321243523,0.309150259067357,0.460474093264249,0.511137305699482,0.734979274611399
72,1,9,0.132121761658031,0.302113989637306,0.31049481865285,0.385681347150259,0.505611398963731
72,1,10,0.195131606217617,0.29230310880829,0.256434455958549,0.35389378238342,0.474919689119171
72,1,11,0.156359585492228,0.170526165803109,0.201887564766839,0.269134715025907,0.355841968911917
72,1,12,0.163054663212435,0.212783419689119,0.199774352331606,0.29810103626943,0.43370725388601
72,1,13,0.223183160621762,0.603782383419689,0.65160621761658,0.528124352331606,0.856943005181347
72,1,14,0.220301813471503,0.235400259067358,0.35560103626943,0.487836787564767,0.69659585492228
72,1,15,0.113265284974093,0.187729792746114,0.222885751295337,0.25859792746114,0.312002590673575
72,1,16,0.0986888601036269,0.19299274611399,0.210109067357513,0.237443264248705,0.323712435233161
72,1,17,0.091019170984456,0.138533419689119,0.161582124352332,0.215682642487047,0.305056994818653
72,1,18,0.104366839378238,0.173012176165803,0.206589637305699,0.293569948186528,0.391945595854922
72,1,19,0.12614689119171,0.114324870466321,0.119683678756477,0.136870984455959,0.227069170984456
72,1,20,0.0864002590673575,0.0962056994818653,0.129067098445596,0.143715284974093,0.213165544041451
72,1,21,0.102332901554404,0.139551295336788,0.160394041450777,0.219580569948187,0.263085492227979
72,1,22,0.0633489637305699,0.0949686528497409,0.127006476683938,0.16379170984456,0.230655440414508
72,1,23,0.137715025906736,0.205824093264249,0.241279274611399,0.336593264248705,0.460344559585492
72,1,24,0.202970725388601,0.354937823834197,0.419471502590674,0.520715025906736,0.760243523316062
72,1,25,0.243776943005181,0.372919689119171,0.368572538860104,0.431272020725389,0.611582901554404
72,1,26,0.20434792746114,0.302637305699482,0.41609585492228,0.421818652849741,0.602857512953368
72,1,27,0.207038601036269,0.365787564766839,0.358181347150259,0.387953367875648,0.50560103626943
