sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
0.031,43,1,11,0.0735496411626797,0.459754274611399,0.473005569948186,0.45143432642487,0.41626829015544,0.389307124352332,0.382056088082902,0.385365932642487,0.383796502590674,0.376047020725389,0.371479663212435,0.373494430051813,0.378914896373057,0.384273186528497,0.383127590673575,0.371278626943005,0.361884178756477,0.353289849740932,0.351106606217617,0.363908678756477,0.373266191709845
0.031,43,1,12,0.0448930203122749,0.442695476683935,0.434206642487041,0.412360062176162,0.405520010362691,0.411645761658028,0.416267523316059,0.417469233160619,0.418428792746112,0.419984129533676,0.418780373056992,0.41248135751295,0.405462005181343,0.40429861139896,0.409684129533676,0.415001227979271,0.416605295336784,0.419756642487044,0.433946461139894,0.4569504507772,0.478081020725386
0.031,43,1,13,0.0708948780675876,0.291283113989635,0.272485937823831,0.257027777202073,0.234463621761658,0.223888051813472,0.216973227979275,0.217383331606218,0.20958290673575,0.194671160621762,0.189196549222798,0.17999421761658,0.167495160621762,0.170686958549223,0.195954056994819,0.222529445595855,0.24708825388601,0.269557943005181,0.283068668393782,0.286847139896373,0.286648512953368
0.031,43,1,14,0.0309810357193234,0.212084163212435,0.203991031088083,0.198007191709845,0.192959088082902,0.183347725388601,0.177892139896373,0.175260792746114,0.172784886010363,0.169533331606218,0.165233051813472,0.160661031088083,0.157230740932643,0.156506129533679,0.158350430051813,0.161270896373057,0.163647062176166,0.165026077720207,0.166679165803109,0.169149373056995,0.171469580310881
0.031,43,1,15,0.0860182637694622,0.547223637305699,0.541287805699482,0.530843352331606,0.517707419689119,0.500382549222798,0.485772186528497,0.479921409326425,0.478348093264249,0.475536694300518,0.47062710880829,0.463563637305699,0.455229440414508,0.447558974093264,0.443048352331606,0.443582031088083,0.450792911917098,0.467197056994819,0.486011046632124,0.499381512953368,0.506084103626943
0.031,43,1,16,0.0554369200243809,0.375850310880829,0.375904740932642,0.367086453367876,0.369014606217617,0.357343103626943,0.352907512953368,0.355151139896373,0.35101225388601,0.338864352331606,0.324478082901554,0.315228601036269,0.313686632124352,0.316166683937824,0.31623378238342,0.313059689119171,0.312109948186528,0.323766492227984,0.337854238341974,0.335619341968918,0.325516523316069
0.031,43,1,17,0.108388196201597,0.305851046632123,0.31383934196891,0.309655404145075,0.291610870466319,0.262726906735749,0.227485715025905,0.194191673575128,0.195878911917098,0.212471528497408,0.223941202072537,0.220400010362692,0.208373999999997,0.207698668393781,0.2270243626943,0.243195347150259,0.24526607253886,0.222475658031088,0.19716570466321,0.276332025906734,0.33730430569948
0.031,43,1,18,0.299183544972868,0.494351196891187,0.557386948186522,0.588496274611391,0.601190834196882,0.578930989637296,0.516568295336778,0.429281766839369,0.328889797927453,0.280531222797925,0.238402616580314,0.331266943005183,0.381593652849742,0.372598797927461,0.429168336787565,0.523190357512948,0.545705901554402,0.352074253886003,0.442383580310874,0.486268813471496,0.529023388601032
0.031,43,1,19,0.0328718100941924,0.149001139896373,0.144477632124352,0.140924005181347,0.140227191709845,0.141268409326425,0.144176792746118,0.147017233160626,0.147979512953372,0.146505264248709,0.142568528497413,0.140625440414514,0.13689479274612,0.131324865284975,0.126033259067359,0.120372740932644,0.114714269430054,0.108750979274613,0.103315927461142,0.116422606217618,0.131491000000002
0.031,43,1,20,0.029723919834808,0.190407124352332,0.190944031088083,0.189855699481865,0.187225528497409,0.183891362694301,0.180408284974093,0.175230668393782,0.167691647668394,0.15881929015544,0.152299533678756,0.150872777202071,0.151106974093263,0.15072,0.149492481865285,0.147630430051813,0.145448958549223,0.143763005181347,0.142110155440415,0.141171295336788,0.141031917098446
0.031,43,1,21,0.072756661816882,0.30139896373057,0.311023445595855,0.313269300518135,0.312243134715026,0.307485155440414,0.300174455958549,0.293419041450777,0.288296528497409,0.283113238341969,0.283907238341969,0.280407559585492,0.270427248704663,0.251785575129534,0.225826010362694,0.18981629015544,0.180835362694301,0.182006606217617,0.215807393782385,0.252338839378239,0.286026922279793
0.031,43,1,22,0.104702701070767,0.35841929015544,0.351731632124352,0.356929015544041,0.35264629015544,0.35170685492228,0.353366440414508,0.349637165803109,0.340330948186528,0.325436051813472,0.304774981865285,0.278190093264249,0.263650652849741,0.265811792746114,0.251393398963731,0.238829020725389,0.26056425388601,0.279228502590674,0.300652077720207,0.360850155440414,0.416566476683938
0.031,43,1,23,0.172510652784622,0.431495875647697,0.409617134715064,0.39718099222802,0.361709000000049,0.295939829015602,0.252673689119191,0.226492388601054,0.222576347150266,0.238714994818663,0.267372471502597,0.289878984455968,0.303074580310893,0.306598932642502,0.301948673575149,0.297123378238323,0.326429466321231,0.328331139896373,0.330235347150276,0.317857554404174,0.388202227979275
0.031,43,1,24,0.189004088304087,0.473769445595875,0.449513642487075,0.420194471502619,0.393299393782411,0.368048098445625,0.324087735751335,0.269595507772063,0.234668880829054,0.256105658031122,0.280022678756507,0.296335113989666,0.294916979274642,0.273600715025907,0.279252528497409,0.288584911917098,0.299796051813472,0.30980978238342,0.316380766839378,0.321700715025907,0.354448336787565
0.031,43,1,25,0.0817624304857846,0.442829077720206,0.425046616580309,0.385299891191707,0.356266834196889,0.347614025906736,0.355890347150259,0.374697440414507,0.382773606217615,0.381908523316062,0.390356450777201,0.391260336787564,0.402921642487045,0.413438093264248,0.411565321243522,0.404384595854921,0.399310502590673,0.400087186528496,0.404347290155439,0.403767238341968,0.398611020725387
0.031,43,1,26,0.0630299753498336,0.368587829015543,0.342171119170983,0.311585704663211,0.313000704663212,0.326032388601036,0.328111404145077,0.323047740932642,0.323394891191709,0.321153632124352,0.328106481865284,0.334291300518134,0.335428658031087,0.327031093264248,0.313142751295336,0.306212440414507,0.312839642487046,0.32931321761658,0.338914538860103,0.338437181347149,0.363175601036269
0.031,43,1,27,0.23119649644344,0.496819155440414,0.428640186528491,0.366928730569943,0.36403496373057,0.354830357512951,0.33406930051813,0.335848440414508,0.335579269430052,0.328910875647668,0.32744610880829,0.33233470984456,0.339753621761658,0.346991704663213,0.34920129015544,0.341127196891192,0.319967611398964,0.281031082901554,0.304920870466322,0.423586088082902,0.499269870466321
0.031,43,1,28,0.233804609721041,0.470030980310881,0.459514808290155,0.439106735751295,0.409037378238338,0.370819989637302,0.330862217616577,0.290991233160618,0.255713725388597,0.271817611398958,0.258489704663206,0.300157839378232,0.333094886010357,0.350774678756471,0.349230378238336,0.333439704663206,0.302782709844553,0.315535435233161,0.378580476683938,0.432131668393782,0.517612906735751
0.031,43,1,29,0.0588414136997165,0.353331168393782,0.343913476683938,0.331935911917098,0.320607595854922,0.307700601036269,0.292445419689119,0.277739461139896,0.268093606217617,0.265768994818653,0.26866925388601,0.272912259067358,0.277623917098446,0.28620474611399,0.29976614507772,0.315103839378239,0.32398803626943,0.320756170984456,0.32591592746114,0.347637466321244,0.373662077720207
0.031,43,1,30,0.131902734083039,0.421402932642487,0.41874510880829,0.405986948186528,0.371678761658031,0.353392829015544,0.336949564766839,0.315779616580311,0.294763010362694,0.277937616580311,0.267056378238342,0.261359616580311,0.258124875647668,0.254875357512953,0.279971212435233,0.301238829015544,0.31886629015544,0.335048414507772,0.347627689119171,0.358523994818653,0.426531139896373
0.031,43,1,31,0.109387331301286,0.462683538860104,0.455366751295337,0.433362424870466,0.414746103626943,0.389686518134715,0.353161129533679,0.325765274611399,0.32200825388601,0.329889341968912,0.337205663212435,0.344924316062176,0.354375870466321,0.366353331606218,0.378208772020725,0.387928487046632,0.392315533678756,0.386052580310881,0.370441958549223,0.352791440414508,0.344395559585492
0.031,43,1,32,0.177787216103111,0.525430455958549,0.511470414507772,0.4829853626943,0.446916424870466,0.42164874611399,0.407123875647668,0.392110663212435,0.370992010362694,0.346282424870466,0.324717658031088,0.313020507772021,0.311832683937824,0.315975170984456,0.319447191709845,0.320500300518135,0.319950124352333,0.31691221761658,0.314518176165803,0.313924393782383,0.313959367875648
0.031,43,1,33,0.0943071398674976,0.294619443005182,0.280341725388602,0.250588357512955,0.217573849740934,0.193054937823836,0.183367113989639,0.191440088082902,0.200901512953368,0.194955974093266,0.196469440414508,0.202665010362694,0.202042321243523,0.196228331606218,0.183856569948187,0.171992409326425,0.170113538860106,0.184661207253888,0.203139704663215,0.228485248704664,0.256551051813472
0.031,43,1,34,0.076208286996218,0.36806910880829,0.346861414507772,0.319077269430052,0.30064825388601,0.294741145077722,0.286736595854922,0.283759393782383,0.286464834196891,0.293301103626943,0.296522606217617,0.290388668393782,0.276342813471503,0.281257367875648,0.299503481865285,0.309323689119172,0.312655036269432,0.312415139896376,0.310308404145081,0.307851321243524,0.324313295336787
0.031,43,1,35,0.0544574134486308,0.296082419689119,0.281343093264249,0.262952365284974,0.254887901554402,0.249919430051813,0.249515025906736,0.248498186528497,0.245165803108808,0.240694300518135,0.239406476683938,0.242759067357513,0.247385233160622,0.250465025906736,0.251604922279793,0.251419533678757,0.268357316062176,0.288773440414508,0.311915243523316,0.334231823834197,0.351428974093264
0.031,43,1,36,0.0684118514713642,0.444116375647668,0.427043632124352,0.403942310880829,0.392411222797927,0.395316922279793,0.404745678756477,0.410747233160622,0.408638165803109,0.403350860103627,0.401064849740933,0.399786611398964,0.393635834196891,0.381328062176166,0.369457077720207,0.363164590673575,0.3614016373057,0.361673139896373,0.36236407253886,0.361930911917098,0.360094901554404
0.031,43,1,37,0.0731119434735169,0.370537321243523,0.370797476683938,0.349723772020725,0.318047968911917,0.28809205699482,0.268117704663213,0.262049077720206,0.288712808290154,0.319979716321242,0.346441046632124,0.358878103626944,0.348194165803111,0.334476948186529,0.321792134715027,0.303343766839379,0.285799829015545,0.276166668393784,0.282287393782385,0.312289735751296,0.334789476683941
0.031,43,1,38,0.110858993027234,0.369523111398965,0.359107979274615,0.339148393782388,0.31132466321244,0.278573886010367,0.245358181347153,0.216495487046634,0.219769373056992,0.250329476683935,0.273825331606215,0.286000979274609,0.303304839378238,0.30989196373057,0.29765025388601,0.282706191709845,0.312876217616584,0.342045108808296,0.352476080310886,0.359839378238342,0.398651694300514
0.031,43,1,39,0.079088983973771,0.548646875647669,0.566299051813474,0.575119943005178,0.571952585492225,0.55286243005181,0.522160658031091,0.489953974093266,0.460351699481865,0.43536154404145,0.426570139896373,0.43855192746114,0.449526797927461,0.459373948186528,0.467789751295337,0.47379881865285,0.479195269430052,0.479463404145077,0.514336979274613,0.57024102072539,0.607282471502592
0.031,43,1,40,0.102700387145588,0.5218142746114,0.49647929015544,0.460806829015544,0.416798797927461,0.385352227979276,0.381606632124353,0.387631243523316,0.393733056994819,0.396753523316062,0.397087461139897,0.395820103626943,0.394236683937824,0.393504818652851,0.394731502590675,0.3986496373057,0.405407150259068,0.415433575129534,0.42370689119171,0.42669756476684,0.437884124352333
0.031,43,1,41,0.0525108630724782,0.278495914507772,0.276081867875648,0.272211321243523,0.270334735751295,0.26997696373057,0.26386367357513,0.252845590673575,0.240444194300518,0.230806393782384,0.225815046632125,0.224331347150259,0.224123186528497,0.220434792746114,0.213634740932643,0.208213233160622,0.205485512953368,0.203105461139897,0.227412487046632,0.24822652849741,0.26132756476684
0.031,43,1,42,0.0722726540861675,0.233779629533679,0.226024715025907,0.215284507772021,0.206027124352332,0.204391207253886,0.210079808290156,0.201516839378239,0.177198730569948,0.168356813471503,0.174958626943005,0.17761121761658,0.180862357512953,0.191806398963731,0.199776865284974,0.205671165803109,0.20998585492228,0.209242383419689,0.214407160621761,0.250907725388601,0.273184150259068
0.031,43,1,43,0.038220251745261,0.205898269430052,0.197064020725389,0.187837906735752,0.17964334715026,0.173255264248706,0.16918816580311,0.166848269430053,0.165008683937825,0.163483036269431,0.162414124352332,0.163908632124353,0.168896119170984,0.174935455958549,0.177768658031088,0.175443787564767,0.167788865284974,0.159563694300518,0.15285910880829,0.143259559585492,0.144447720207255
0.031,43,1,44,0.0468454557897189,0.234285487046632,0.226147082901555,0.224368797927461,0.219895784974094,0.212834911917099,0.205054984455959,0.197431025906736,0.189279284974093,0.188631222797928,0.201626891191709,0.212741606217616,0.218669116580311,0.218706712435233,0.216109663212436,0.222163108808291,0.223252590673576,0.217044326424871,0.206533310880829,0.19939043523316,0.200291870466319
0.031,43,2,1,0.199267756998602,0.279961051813472,0.257569015544041,0.243328637305699,0.225206461139896,0.218002958549223,0.222396792746114,0.228098958549223,0.220242134715026,0.224366544041451,0.196616222797927,0.158896341968912,0.156832481865282,0.16286468393783,0.170728139896373,0.166638010362694,0.126265455958548,0.165975792746103,0.191504248704663,0.245210046632124,0.333261860103627
0.031,43,2,2,0.0643635617163412,0.202367305699482,0.196801743523316,0.182898264248705,0.172098549222798,0.173394134715026,0.184515533678756,0.195742194300518,0.201948616580311,0.200590414507772,0.190762227979275,0.175118523316062,0.173206067357513,0.165469487046632,0.163131440414508,0.171216155440415,0.169890507772021,0.152645430051813,0.146731658031088,0.161787958549223,0.172452621761658
0.031,43,2,3,0.0543354969627726,0.25075853626943,0.248600018134715,0.244225658031088,0.238812445595855,0.231772419689119,0.222686772020725,0.211241953367876,0.197642471502591,0.183957497409326,0.173585994818653,0.168317601036269,0.166994284974093,0.167368119170984,0.167789362694301,0.168459829015544,0.171155943005181,0.178612678756477,0.187993766839378,0.194593766839378,0.19736967357513
0.031,43,2,4,0.0600941389112333,0.159876367875646,0.152585404145077,0.154083227979273,0.153149279792743,0.150881922279788,0.137636041450772,0.134314585492228,0.139470404145076,0.143392943005178,0.151333453367876,0.167292476683938,0.171462787564767,0.162459471502591,0.142829212435233,0.118633227979275,0.110432968911916,0.118687528497408,0.128436326424866,0.148015481865283,0.167819108808289
0.031,43,2,5,0.199091638542295,0.313458357512952,0.313728663212435,0.298328989637299,0.270909419689119,0.234332559585492,0.247266238341969,0.252548880829016,0.245628321243523,0.238161538860097,0.229141471502591,0.223267844559585,0.254203772020725,0.243096290155443,0.257354704663214,0.327312031088086,0.343532994818653,0.262080720207255,0.256472906735751,0.281740031088083,0.34798629015544
0.031,43,2,6,0.148157844590801,0.437398176165802,0.425460958549223,0.414749248704663,0.403527227979275,0.392629041450777,0.379195880829016,0.358140766839373,0.328385844559581,0.295665829015544,0.263490440414507,0.247326823834197,0.250806077720207,0.271940766839377,0.316226621761656,0.335804367875645,0.321248409326421,0.296111424870466,0.368066606217617,0.451033186528497,0.549183849740933
0.031,43,2,7,0.152966885386861,0.573222829015542,0.550623787564764,0.51383984974093,0.47198205181347,0.455914036269429,0.427319734974092,0.378809632124352,0.367462274611399,0.391884813471502,0.408103839378237,0.441719901554402,0.459330264248703,0.498150590673576,0.526534113989638,0.521979580310881,0.484263984455958,0.403676704663211,0.395983290155441,0.409485963730567,0.415107347150259
0.031,43,2,8,0.244073661935116,0.476130160621753,0.422461849740916,0.343274839378232,0.334178347150259,0.341193632124352,0.347859176165803,0.360172388601036,0.352828347150259,0.311254772020725,0.246974202072539,0.272817689119173,0.317326932642481,0.373399808290149,0.380923901554398,0.373950186528491,0.338406145077713,0.301176051813472,0.406231455958549,0.523670056994819,0.618215652849741
0.031,43,2,9,0.325563352557398,0.422180316062169,0.386295715025907,0.388543440414508,0.407561797927461,0.382811797927461,0.322912497409326,0.37633496891192,0.438033207253886,0.426287113989626,0.361272347150247,0.374192668393782,0.405469974093264,0.396848212435233,0.326242507772021,0.30718836787565,0.32535394300518,0.355066424870466,0.302597689119171,0.344945647668394,0.535850388601036
0.031,43,2,10,0.049712111905501,0.317770357512953,0.305569735751294,0.28719707253886,0.269967404145076,0.262353932642486,0.264862222797927,0.272272212435233,0.276783870466321,0.276831797927461,0.273987238341969,0.269124803108808,0.264324139896373,0.262473880829015,0.266235538860103,0.277740202072538,0.294334502590673,0.312356860103627,0.321822673575129,0.320611010103626,0.315331626943004
0.031,43,2,11,0.0735496411626797,0.459754274611399,0.473005569948186,0.45143432642487,0.41626829015544,0.389307124352332,0.382056088082902,0.385365932642487,0.383796502590674,0.376047020725389,0.371479663212435,0.373494430051813,0.378914896373057,0.384273186528497,0.383127590673575,0.371278626943005,0.361884178756477,0.353289849740932,0.351106606217617,0.363908678756477,0.373266191709845
0.031,43,2,12,0.0448930203122749,0.442695476683935,0.434206642487041,0.412360062176162,0.405520010362691,0.411645761658028,0.416267523316059,0.417469233160619,0.418428792746112,0.419984129533676,0.418780373056992,0.41248135751295,0.405462005181343,0.40429861139896,0.409684129533676,0.415001227979271,0.416605295336784,0.419756642487044,0.433946461139894,0.4569504507772,0.478081020725386
0.031,43,2,13,0.0708948780675876,0.291283113989635,0.272485937823831,0.257027777202073,0.234463621761658,0.223888051813472,0.216973227979275,0.217383331606218,0.20958290673575,0.194671160621762,0.189196549222798,0.17999421761658,0.167495160621762,0.170686958549223,0.195954056994819,0.222529445595855,0.24708825388601,0.269557943005181,0.283068668393782,0.286847139896373,0.286648512953368
0.031,43,2,14,0.0309810357193234,0.212084163212435,0.203991031088083,0.198007191709845,0.192959088082902,0.183347725388601,0.177892139896373,0.175260792746114,0.172784886010363,0.169533331606218,0.165233051813472,0.160661031088083,0.157230740932643,0.156506129533679,0.158350430051813,0.161270896373057,0.163647062176166,0.165026077720207,0.166679165803109,0.169149373056995,0.171469580310881
0.031,43,2,15,0.0860182637694622,0.547223637305699,0.541287805699482,0.530843352331606,0.517707419689119,0.500382549222798,0.485772186528497,0.479921409326425,0.478348093264249,0.475536694300518,0.47062710880829,0.463563637305699,0.455229440414508,0.447558974093264,0.443048352331606,0.443582031088083,0.450792911917098,0.467197056994819,0.486011046632124,0.499381512953368,0.506084103626943
0.031,43,2,16,0.0554369200243809,0.375850310880829,0.375904740932642,0.367086453367876,0.369014606217617,0.357343103626943,0.352907512953368,0.355151139896373,0.35101225388601,0.338864352331606,0.324478082901554,0.315228601036269,0.313686632124352,0.316166683937824,0.31623378238342,0.313059689119171,0.312109948186528,0.323766492227984,0.337854238341974,0.335619341968918,0.325516523316069
0.031,43,2,17,0.108388196201597,0.305851046632123,0.31383934196891,0.309655404145075,0.291610870466319,0.262726906735749,0.227485715025905,0.194191673575128,0.195878911917098,0.212471528497408,0.223941202072537,0.220400010362692,0.208373999999997,0.207698668393781,0.2270243626943,0.243195347150259,0.24526607253886,0.222475658031088,0.19716570466321,0.276332025906734,0.33730430569948
0.031,43,2,18,0.299183544972868,0.494351196891187,0.557386948186522,0.588496274611391,0.601190834196882,0.578930989637296,0.516568295336778,0.429281766839369,0.328889797927453,0.280531222797925,0.238402616580314,0.331266943005183,0.381593652849742,0.372598797927461,0.429168336787565,0.523190357512948,0.545705901554402,0.352074253886003,0.442383580310874,0.486268813471496,0.529023388601032
0.031,43,2,19,0.0328718100941924,0.149001139896373,0.144477632124352,0.140924005181347,0.140227191709845,0.141268409326425,0.144176792746118,0.147017233160626,0.147979512953372,0.146505264248709,0.142568528497413,0.140625440414514,0.13689479274612,0.131324865284975,0.126033259067359,0.120372740932644,0.114714269430054,0.108750979274613,0.103315927461142,0.116422606217618,0.131491000000002
0.031,43,2,20,0.029723919834808,0.190407124352332,0.190944031088083,0.189855699481865,0.187225528497409,0.183891362694301,0.180408284974093,0.175230668393782,0.167691647668394,0.15881929015544,0.152299533678756,0.150872777202071,0.151106974093263,0.15072,0.149492481865285,0.147630430051813,0.145448958549223,0.143763005181347,0.142110155440415,0.141171295336788,0.141031917098446
0.031,43,2,21,0.072756661816882,0.30139896373057,0.311023445595855,0.313269300518135,0.312243134715026,0.307485155440414,0.300174455958549,0.293419041450777,0.288296528497409,0.283113238341969,0.283907238341969,0.280407559585492,0.270427248704663,0.251785575129534,0.225826010362694,0.18981629015544,0.180835362694301,0.182006606217617,0.215807393782385,0.252338839378239,0.286026922279793
0.031,43,2,22,0.104702701070767,0.35841929015544,0.351731632124352,0.356929015544041,0.35264629015544,0.35170685492228,0.353366440414508,0.349637165803109,0.340330948186528,0.325436051813472,0.304774981865285,0.278190093264249,0.263650652849741,0.265811792746114,0.251393398963731,0.238829020725389,0.26056425388601,0.279228502590674,0.300652077720207,0.360850155440414,0.416566476683938
0.031,43,2,23,0.172510652784622,0.431495875647697,0.409617134715064,0.39718099222802,0.361709000000049,0.295939829015602,0.252673689119191,0.226492388601054,0.222576347150266,0.238714994818663,0.267372471502597,0.289878984455968,0.303074580310893,0.306598932642502,0.301948673575149,0.297123378238323,0.326429466321231,0.328331139896373,0.330235347150276,0.317857554404174,0.388202227979275
0.031,43,2,24,0.189004088304087,0.473769445595875,0.449513642487075,0.420194471502619,0.393299393782411,0.368048098445625,0.324087735751335,0.269595507772063,0.234668880829054,0.256105658031122,0.280022678756507,0.296335113989666,0.294916979274642,0.273600715025907,0.279252528497409,0.288584911917098,0.299796051813472,0.30980978238342,0.316380766839378,0.321700715025907,0.354448336787565
0.031,43,2,25,0.0817624304857846,0.442829077720206,0.425046616580309,0.385299891191707,0.356266834196889,0.347614025906736,0.355890347150259,0.374697440414507,0.382773606217615,0.381908523316062,0.390356450777201,0.391260336787564,0.402921642487045,0.413438093264248,0.411565321243522,0.404384595854921,0.399310502590673,0.400087186528496,0.404347290155439,0.403767238341968,0.398611020725387
0.031,43,2,26,0.0630299753498336,0.368587829015543,0.342171119170983,0.311585704663211,0.313000704663212,0.326032388601036,0.328111404145077,0.323047740932642,0.323394891191709,0.321153632124352,0.328106481865284,0.334291300518134,0.335428658031087,0.327031093264248,0.313142751295336,0.306212440414507,0.312839642487046,0.32931321761658,0.338914538860103,0.338437181347149,0.363175601036269
0.031,43,2,27,0.23119649644344,0.496819155440414,0.428640186528491,0.366928730569943,0.36403496373057,0.354830357512951,0.33406930051813,0.335848440414508,0.335579269430052,0.328910875647668,0.32744610880829,0.33233470984456,0.339753621761658,0.346991704663213,0.34920129015544,0.341127196891192,0.319967611398964,0.281031082901554,0.304920870466322,0.423586088082902,0.499269870466321
0.031,43,2,28,0.233804609721041,0.470030980310881,0.459514808290155,0.439106735751295,0.409037378238338,0.370819989637302,0.330862217616577,0.290991233160618,0.255713725388597,0.271817611398958,0.258489704663206,0.300157839378232,0.333094886010357,0.350774678756471,0.349230378238336,0.333439704663206,0.302782709844553,0.315535435233161,0.378580476683938,0.432131668393782,0.517612906735751
0.031,43,2,29,0.0588414136997165,0.353331168393782,0.343913476683938,0.331935911917098,0.320607595854922,0.307700601036269,0.292445419689119,0.277739461139896,0.268093606217617,0.265768994818653,0.26866925388601,0.272912259067358,0.277623917098446,0.28620474611399,0.29976614507772,0.315103839378239,0.32398803626943,0.320756170984456,0.32591592746114,0.347637466321244,0.373662077720207
0.031,43,2,30,0.131902734083039,0.421402932642487,0.41874510880829,0.405986948186528,0.371678761658031,0.353392829015544,0.336949564766839,0.315779616580311,0.294763010362694,0.277937616580311,0.267056378238342,0.261359616580311,0.258124875647668,0.254875357512953,0.279971212435233,0.301238829015544,0.31886629015544,0.335048414507772,0.347627689119171,0.358523994818653,0.426531139896373
0.031,43,2,31,0.109387331301286,0.462683538860104,0.455366751295337,0.433362424870466,0.414746103626943,0.389686518134715,0.353161129533679,0.325765274611399,0.32200825388601,0.329889341968912,0.337205663212435,0.344924316062176,0.354375870466321,0.366353331606218,0.378208772020725,0.387928487046632,0.392315533678756,0.386052580310881,0.370441958549223,0.352791440414508,0.344395559585492
0.031,43,2,32,0.177787216103111,0.525430455958549,0.511470414507772,0.4829853626943,0.446916424870466,0.42164874611399,0.407123875647668,0.392110663212435,0.370992010362694,0.346282424870466,0.324717658031088,0.313020507772021,0.311832683937824,0.315975170984456,0.319447191709845,0.320500300518135,0.319950124352333,0.31691221761658,0.314518176165803,0.313924393782383,0.313959367875648
0.031,43,2,33,0.0943071398674976,0.294619443005182,0.280341725388602,0.250588357512955,0.217573849740934,0.193054937823836,0.183367113989639,0.191440088082902,0.200901512953368,0.194955974093266,0.196469440414508,0.202665010362694,0.202042321243523,0.196228331606218,0.183856569948187,0.171992409326425,0.170113538860106,0.184661207253888,0.203139704663215,0.228485248704664,0.256551051813472
