sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
0.025,43,1,1,0.119472268393326,0.271784450777202,0.230262088082902,0.169220155440415,0.12399032642487,0.126305139896375,0.162303067357512,0.198479233160622,0.215180020725389,0.207775616580311,0.187743751295337,0.175634943005181,0.180199968911917,0.199667834196893,0.212298414507772,0.207288310880829,0.191035461139896,0.183645823834197,0.197479502590674,0.225785979274611,0.252642196891192
0.025,43,1,2,0.0540202757786182,0.182107155440415,0.165848352331606,0.147159720207254,0.139652984455959,0.13942785492228,0.139031481865285,0.153953720207254,0.161040129533679,0.155810595854922,0.141677694300518,0.14154653626943,0.144852984455959,0.150621259067359,0.155926362694302,0.161765378238342,0.172063305699482,0.179588487046632,0.179416777202073,0.170017668393782,0.158973808290155
0.025,43,1,3,0.0499059772391618,0.250410953367876,0.247938704663212,0.243047393782383,0.236150839378238,0.226494492227979,0.214184699481865,0.200628740932642,0.18882589119171,0.182586512953368,0.183428222797927,0.188549725388601,0.193100502590674,0.193157238341969,0.188314751295337,0.182579,0.179204388601036,0.178801020725389,0.180914751295337,0.184646357512953,0.188206979274611
0.025,43,1,4,0.0466910875609254,0.171947398963731,0.185577010362694,0.188161393782383,0.189933932642487,0.18834507253886,0.181294295336788,0.167679113989637,0.16250732642487,0.166272740932642,0.163854632124352,0.159970968911917,0.16121967357513,0.152573404145078,0.148508979274611,0.133789445595855,0.119098373056996,0.118707025906733,0.128002284974094,0.141433414507772,0.152018388601036
0.025,43,1,5,0.181341913747591,0.34535781865285,0.380427191709845,0.366191699481865,0.309100507772021,0.223435295336785,0.221140663212435,0.234815424870478,0.244505409326425,0.24478920725389,0.237184911917099,0.255354031088083,0.273701512953368,0.287750917098446,0.249355652849734,0.241009476683938,0.220861124352324,0.219773564766839,0.216519082901554,0.277562772020724,0.411123756476684
0.025,43,1,6,0.191929431862007,0.473671388601035,0.492540844559585,0.501363870466321,0.483283953367874,0.434908455958549,0.37332774611399,0.298426777202068,0.225203544300523,0.244197445595855,0.278874170984463,0.30573767357513,0.284081870466321,0.258020886010363,0.282788450777202,0.306109886010365,0.328372373056996,0.332839383419687,0.32900899481865,0.339578331606218,0.376081300518137
0.025,43,1,7,0.154946414404398,0.571818354922277,0.542819642487042,0.496074823834193,0.445055134715022,0.401916274611396,0.3718784507772,0.370926958549219,0.379262564766841,0.416686139896374,0.451265497409325,0.474816015544039,0.476874564766836,0.475438202072539,0.464250797927459,0.489712455958547,0.470082958549219,0.420075259067358,0.409452544041449,0.433671195336788,0.507380544041451
0.025,43,1,8,0.249699211845825,0.455862699481856,0.383853715025889,0.344012103626943,0.312553994818653,0.262208917098446,0.247952191709845,0.235327735751295,0.195524202072539,0.203975362694299,0.224115989637301,0.259175834196886,0.290761984455952,0.320437031088082,0.343385683937809,0.347382316062161,0.319624538860095,0.321659694300518,0.314891300518135,0.341708440414501,0.360913176165803
0.025,43,1,9,0.239053971314906,0.41867696373057,0.360862865284974,0.33824421761658,0.297955849740933,0.285823766839378,0.365752844559589,0.417601341968912,0.396253414507772,0.32365470984456,0.348892196891192,0.359000227979275,0.340692196891192,0.308492253886009,0.309241259067358,0.405679860103627,0.437482663212435,0.364272559585492,0.250346341968912,0.326966383419689,0.420991647668391
0.025,43,1,10,0.0583861883717509,0.314772637305699,0.29582890673575,0.270847715025906,0.253170512953367,0.250556264248704,0.262226383419689,0.274288906735751,0.287921031088082,0.298502663212435,0.302108621761658,0.294713699481865,0.277613259067357,0.258838533678756,0.253181020725389,0.259927911917098,0.270196160621761,0.271807559585491,0.259756005181346,0.240930875647668,0.232901020725389
0.025,43,1,11,0.0957062860414229,0.461394948186528,0.460656088082902,0.419584152849741,0.380735621761658,0.372654533678756,0.390321632124352,0.405558626943005,0.402218834196891,0.389784585492228,0.381294430051813,0.377698834196891,0.374333031088083,0.365458937823834,0.352112823834197,0.347554274611399,0.362298316062176,0.387865932642487,0.406644404145078,0.411480880829016,0.408665932642487
0.025,43,1,12,0.042160792194314,0.445441305699479,0.438278481865281,0.421777834196888,0.421805968911915,0.429935373056992,0.435022367875645,0.437548196891189,0.437764673575127,0.431434336787561,0.415172341968909,0.393418585492225,0.383445129533677,0.381933575129532,0.378290888601035,0.388847601036267,0.411341046632122,0.435896150259065,0.452604077720204,0.457381279792743,0.455560813471499
0.025,43,1,13,0.0870353674418769,0.285575212435231,0.256064668393782,0.230442362694301,0.205782300518135,0.197179186528497,0.205441103626943,0.205838347150258,0.195151300518133,0.176863994818651,0.162800782383418,0.161349393782383,0.171557683937824,0.186529186528497,0.2011913626943,0.21698394300518,0.235290160621761,0.254392233160621,0.271536844559584,0.285084357512952,0.29461939896373
0.025,43,1,14,0.0368281979206496,0.209144528497409,0.196075616580311,0.188886186528497,0.177927647668394,0.166984367875648,0.163092658031088,0.159999911917098,0.156808979274611,0.152999134715026,0.149726834196891,0.148806129533679,0.15183514507772,0.159595507772021,0.167764160621762,0.171859238341969,0.170998098445596,0.166962347150259,0.162069341968912,0.158466471502591,0.156220357512953
0.025,43,1,15,0.0867986739035895,0.542296443005181,0.527033637305699,0.503470632124352,0.475001720207254,0.446878404145078,0.429658974093264,0.425573481865285,0.427663119170984,0.431682031088083,0.437624,0.446217005181347,0.458539803108808,0.476851979274611,0.493694725388601,0.50181881865285,0.498588507772021,0.485819595854922,0.469208974093264,0.454885917098446,0.445485917098446
0.025,43,1,16,0.0569006996924244,0.350650103626943,0.322084041450777,0.296183777202073,0.273506580310881,0.269684300518135,0.277255025906736,0.28714310880829,0.292574196891192,0.293977564766839,0.300140766839384,0.31060493782384,0.311729989637312,0.306576725388607,0.306726829015549,0.319993626943005,0.336928601036269,0.346740595854922,0.350398652849741,0.354408834196891,0.36003981865285
