inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.0333333333333333,1101,x,1,column,6325,6326,0,0,0,0,0,0,0,22800,0,4768962.15124423,309657.6,83257341.0906534,83257341.0906534,99046623.0281265,99046623.0281265,0.0968774070739389,0.196877407073939,0.2,flexure,83257341.0906534,83257341.0906534,99046623.0281265,99046623.0281265,0.0968774070739389,0.196877407073939,0.2,flexure,0,0,132,0
0,2,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6327,6328,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,190063.816091954,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,28000,10400,192,0
1,3,0,0,0,0.0666666666666667,1201,x,1,column,6329,6330,0,0,0,0,0,0,0,45600,0,4768962.15124423,309657.6,57231496.5342089,57231496.5342089,67940938.0958,67940938.0958,0.0801262692680002,0.180126269268,0.2,flexure,57231496.5342089,57231496.5342089,67940938.0958,67940938.0958,0.0801262692680002,0.180126269268,0.2,flexure,0,0,132,0
1,4,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6331,6332,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,190063.816091954,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,28000,10400,192,0
1,5,0,0,0,0.0666666666666667,1201,x,1,column,6333,6334,0,0,0,0,0,0,0,45600,0,4768962.15124423,309657.6,57231496.5342089,57231496.5342089,67940938.0958,67940938.0958,0.0801262692680002,0.180126269268,0.2,flexure,57231496.5342089,57231496.5342089,67940938.0958,67940938.0958,0.0801262692680002,0.180126269268,0.2,flexure,0,0,132,0
0,6,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6335,6336,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,190063.816091954,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,22018039.6997362,26151515.1641215,26641455.2478616,31642890.5756339,0.0640637962545327,0.164063796254533,0.2,flexure,28000,10400,192,0
0,7,0,0,0,0.0333333333333333,1101,x,1,column,6337,6338,0,0,0,0,0,0,0,22800,0,4768962.15124423,309657.6,83257341.0906534,83257341.0906534,99046623.0281265,99046623.0281265,0.0968774070739389,0.196877407073939,0.2,flexure,83257341.0906534,83257341.0906534,99046623.0281265,99046623.0281265,0.0968774070739389,0.196877407073939,0.2,flexure,0,0,132,0
0,8,0,0,0,0.0333333333333333,1102,x,2,column,6339,6340,0,0,0,0,0,0,0,22800,0,4768962.15124423,309657.6,59576662.5565939,59576662.5565939,70889153.4933831,70889153.4933831,0.0849864005902999,0.1849864005903,0.2,flexure,59576662.5565939,59576662.5565939,70889153.4933831,70889153.4933831,0.0849864005902999,0.1849864005903,0.2,flexure,0,0,108,0
0,9,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2102,x,2,beam,6341,6342,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,190063.816091954,24352278.532118,28500871.114264,29465844.7138987,34485571.4982126,0.0645594076507538,0.164559407650754,0.2,flexure,24352278.532118,28500871.114264,29465844.7138987,34485571.4982126,0.0645594076507538,0.164559407650754,0.2,flexure,28000,10400,192,0
1,10,0,0,0,0.0666666666666667,1202,x,2,column,6343,6344,0,0,0,0,0,0,0,45600,0,4768962.15124423,309657.6,56417314.9330476,56417314.9330476,66994924.4636715,66994924.4636715,0.0805132328950687,0.180513232895069,0.2,flexure,56417314.9330476,56417314.9330476,66994924.4636715,66994924.4636715,0.0805132328950687,0.180513232895069,0.2,flexure,0,0,108,0
