sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
0.049,43,1,1,0.245322151134278,0.256766658031088,0.221652305699482,0.180952305699482,0.161392388601036,0.194262476683938,0.166433103626943,0.201484911917098,0.151831481865285,0.13876514507772,0.160329031088102,0.163075740932646,0.30813685492228
0.049,43,1,2,0.0688332966044485,0.193964085492228,0.173535062176166,0.153956191709845,0.155392839378238,0.165466155440415,0.16722185492228,0.159911113989637,0.152743238341969,0.155663347150259,0.154318367875648,0.172533046632124,0.190818445595855
0.049,43,1,3,0.0423469122116699,0.249496481865285,0.246163637305699,0.241295968911917,0.233693689119171,0.221975632124352,0.20628210880829,0.190027186528497,0.178344284974093,0.171659051813472,0.166180813471503,0.158352575129534,0.149592471502591
0.049,43,1,4,0.0542243540573586,0.161698466321242,0.164993067357513,0.158429590673571,0.147278683937818,0.126961937823828,0.13703781865285,0.144588378238341,0.137678637305697,0.128065471502589,0.134329202072537,0.137948948186527,0.149768264248699
0.049,43,1,5,0.12111641686974,0.311691129533679,0.35605991709844,0.351794373056989,0.296874943005175,0.211511336787565,0.241821689119171,0.256252,0.257775844559586,0.231954015544041,0.243535632124352,0.324254352331608,0.444489829015544
0.049,43,1,6,0.114972932535467,0.446130549222797,0.4359476373057,0.393378575129535,0.381147937823834,0.340838870466321,0.315669782383414,0.342360196891186,0.350732409326425,0.337312202072538,0.342024445595856,0.367647227979276,0.431948663212435
0.049,43,1,7,0.105202810993805,0.577009253886009,0.553444590673573,0.5088784507772,0.468246393782383,0.427621005181346,0.391719191709843,0.412638974093263,0.428390787564766,0.444803839378237,0.46136912435233,0.518494113989636,0.579145875647667
0.049,43,1,8,0.156413472473557,0.502782829015538,0.51235955440414,0.529870435233156,0.493331455958549,0.407687699481865,0.391946222797927,0.365400367875648,0.333230419689119,0.299228683937821,0.353208735751292,0.396134124352327,0.429075575129528
0.049,43,1,9,0.258963893276228,0.405988554404137,0.363481523316062,0.342582300518135,0.272843937823826,0.324127585492231,0.427974917098446,0.418065352331596,0.338036834196891,0.333096860103627,0.394416735751286,0.415507015544041,0.515921072538869
0.049,43,1,10,0.0557552067592027,0.290563259067356,0.25385774611399,0.231673880829015,0.237137352331606,0.263939051813471,0.290475839378238,0.311699518134715,0.328298129533679,0.340386393782382,0.340344398963729,0.335092119170984,0.33809281865285
0.049,43,1,11,0.165321072183059,0.571462046632124,0.59358225388601,0.513888730569948,0.441574248704663,0.418699388601036,0.406901196891189,0.427874305699482,0.477173264248691,0.431123782383402,0.373479404145078,0.366859715025907,0.442622906735736
0.049,43,1,12,0.0544804008313647,0.457125321243518,0.440905036269425,0.430203015544038,0.437623689119168,0.442087238341966,0.44667684974093,0.45768775647668,0.463701746113984,0.456486979274607,0.449619880829013,0.449013870466319,0.446764699481863
0.049,43,1,13,0.0910820015619387,0.268984979274608,0.257440792746114,0.233016227979281,0.186148507772027,0.19582478238342,0.199787829015543,0.217811740932642,0.218053694300518,0.192031507772021,0.205166222797927,0.241846015544041,0.287948088082902
0.049,43,1,14,0.0421935564565056,0.199366886010363,0.179973777202073,0.16842889119171,0.156467373056995,0.144067373056995,0.145315694300518,0.151521911917098,0.155886419689119,0.167379492227979,0.18003674611399,0.182048834196891,0.17934261658031
0.049,43,1,15,0.165649480292529,0.558091487046632,0.547237492227979,0.513006715025907,0.468135419689119,0.434411844559585,0.424558476683938,0.418675056994819,0.404675834196891,0.385072984455959,0.372455367875648,0.44201307253886,0.485430170984456
0.049,43,1,16,0.0901832860284446,0.339986295336788,0.322413968911915,0.318950756476682,0.309922777202071,0.306930119170993,0.310310481865294,0.302977787564775,0.298244911917106,0.315151357512953,0.364261435233161,0.39655314507772,0.420405943005181
0.049,43,1,17,0.0978571216586678,0.329416849740932,0.349819911917097,0.347618098445594,0.326368357512951,0.294199005181346,0.277042056994819,0.265820994818653,0.234001974093262,0.22175326943005,0.240268792746113,0.241774704663207,0.2648268134715
0.049,43,1,18,0.2511016270173,0.376623580310877,0.317783839378233,0.305550461139892,0.281581290155435,0.248448865284966,0.261929564766835,0.289711134715027,0.291112404145075,0.267775875647665,0.338484590673572,0.440934331606216,0.479311580310876
0.049,43,1,19,0.0587387873887502,0.147786411917098,0.137939056994819,0.131177088082902,0.127390766839378,0.12634789119171,0.125938668393782,0.13266605699482,0.135262067357516,0.130654709844563,0.120613751295339,0.126090958549223,0.146756761658031
0.049,43,1,20,0.0527786548835809,0.182795564766839,0.172145430051813,0.159172917098446,0.147917409326425,0.137325699481865,0.130576129533685,0.121593015544048,0.123952717616581,0.128258051813472,0.126749373057002,0.130924554404152,0.14202670466321
0.049,43,1,21,0.0519383376389716,0.262161994818653,0.23346774611399,0.236291601036269,0.232961808290155,0.220190720207254,0.208745725388601,0.224256678756477,0.239301497409326,0.255471113989637,0.271555518134715,0.285184437823834,0.294672409326425
0.049,43,1,22,0.0580176551201525,0.337725134715026,0.304020730569948,0.281866715025907,0.270555056994819,0.259230186528497,0.250704279792746,0.259483165803109,0.277402595854922,0.301621766839378,0.330252077720207,0.35359407253886,0.366632129533679
0.049,43,1,23,0.209325728460537,0.399229391968952,0.37626716062181,0.320902005181408,0.300070559585476,0.279701217616599,0.345259766839402,0.338409766839405,0.245704844559599,0.258199709844577,0.289156704663235,0.386646176165795,0.518034901554391
0.049,43,1,24,0.151993867508163,0.477628730051834,0.459224704663238,0.442071414507796,0.415689549222827,0.361528409326461,0.307816751295369,0.286901233160622,0.295010041450777,0.297319367875648,0.29337221761658,0.297221751295371,0.332614259067379
0.049,43,1,25,0.11692648011576,0.465173715025905,0.419814466321241,0.366769943005177,0.353954398963727,0.346372015544039,0.348995072538858,0.363774347150258,0.362989259067356,0.400900658031086,0.425861098445594,0.433929647668392,0.438185217616578
0.049,43,1,26,0.144193534420695,0.367052880829014,0.312852808290152,0.272001616580308,0.286330575129532,0.273713994818651,0.257793010362693,0.269669694300517,0.324327932642486,0.345760886010362,0.307387310880827,0.281294730569946,0.332891067357512
0.049,43,1,27,0.196955762879466,0.464133093264249,0.375231409326422,0.340608445595854,0.297267072538858,0.315253880829016,0.309132528497409,0.385823176165803,0.427270170984456,0.412817715025906,0.371279269430052,0.390664502590674,0.394104658031088
0.049,43,1,28,0.223089030946839,0.493501362694295,0.548047098445595,0.534039181347149,0.507946010362694,0.478535818652846,0.446913875647664,0.397696699481861,0.330499808290151,0.229567471502594,0.390958404145082,0.494738528497407,0.637845243523316
