rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
43,1,1,0.0607044041450777,0.0900849740932642,0.110929274611399,0.103468911917098,0.0979370466321244,0.0892212435233161,0.0738901554404145,0.0878538860103627,0.0934746113989637,0.0788935233160622,0.077339378238342,0.0880847150259067,0.13834792746114
43,1,2,0.0753981865284974,0.0830502590673575,0.103198186528497,0.101740414507772,0.0951841968911917,0.106213989637306,0.106231088082902,0.0949766839378238,0.0926632124352332,0.0737018134715026,0.0684621761658031,0.0947626943005181,0.130570207253886
43,1,3,0.0764974093264249,0.063289378238342,0.0581639896373057,0.0807772020725389,0.0800189119170985,0.0883502590673575,0.101727720207254,0.097769689119171,0.104651554404145,0.099710103626943,0.115575647668394,0.12389067357513,0.161385492227979
43,1,4,0.0899124352331606,0.0788639896373057,0.11774067357513,0.150028497409326,0.154027202072539,0.129221243523316,0.123588341968912,0.139874611398964,0.145703626943005,0.10270621761658,0.0920528497409327,0.129982383419689,0.196401554404145
43,1,5,0.102676943005181,0.0976367875647668,0.101882901554404,0.120983419689119,0.112096632124352,0.0835090673575129,0.103508549222798,0.123464766839378,0.110718911917098,0.144952331606218,0.128064507772021,0.104512953367876,0.175079792746114
43,1,6,0.116069430051813,0.103439896373057,0.111852331606218,0.123805958549223,0.127735233160622,0.128275647668394,0.128156994818653,0.111942227979275,0.0837518134715026,0.0637963730569948,0.0863178756476684,0.130148445595855,0.165505958549223
43,1,7,0.0650339378238342,0.0560012953367876,0.0610450777202073,0.0717777202072539,0.0653790155440414,0.0754417098445596,0.0672028497409326,0.0712556994818653,0.0707145077720207,0.0588383419689119,0.067410621761658,0.0730031088082902,0.0960621761658031
43,1,8,0.0824645077720207,0.0887492227979274,0.107139896373057,0.088309585492228,0.0759072538860104,0.0842476683937824,0.110216580310881,0.118817616580311,0.0999310880829015,0.0946440414507772,0.104675388601036,0.0877582901554404,0.161290932642487
43,1,9,0.0699468911917099,0.0770142487046632,0.111376943005181,0.136395336787565,0.131956994818653,0.114812694300518,0.113774611398964,0.11354585492228,0.10479896373057,0.101632901554404,0.0835740932642487,0.127254922279793,0.175333419689119
43,1,10,0.103304922279793,0.0929269430051813,0.124468393782383,0.142726683937824,0.147924870466321,0.140622797927461,0.137832124352332,0.135972538860104,0.116058549222798,0.105379792746114,0.135879533678756,0.164800518134715,0.21419481865285
43,1,11,0.0827784974093264,0.0705523316062176,0.0989329015544041,0.104919689119171,0.0827344559585492,0.104947409326425,0.130547409326425,0.115875647668394,0.11119896373057,0.133063989637306,0.14055103626943,0.0937870466321244,0.168697150259067
43,1,12,0.0863230569948187,0.0849272020725389,0.154682642487047,0.172613730569948,0.142594041450777,0.157290155440415,0.145137564766839,0.131761658031088,0.133503886010363,0.140172020725389,0.143180829015544,0.11120932642487,0.260329015544041
43,1,13,0.118155699481865,0.149835233160622,0.194105440414508,0.19369274611399,0.173393264248705,0.162868652849741,0.173747668393782,0.20545725388601,0.20689170984456,0.200687823834197,0.144865284974093,0.147877461139896,0.241784715025907
43,1,14,0.116630310880829,0.113394559585492,0.156910103626943,0.20120829015544,0.193362953367876,0.158161917098446,0.160521502590674,0.15664481865285,0.1498,0.154199222797927,0.134297409326425,0.158766580310881,0.272450777202073
43,1,15,0.0599639896373057,0.0554735751295337,0.0624059585492228,0.0811266839378238,0.0944391191709845,0.114490155440415,0.110512176165803,0.0919233160621762,0.0851264248704663,0.0747854922279793,0.0690559585492228,0.0946059585492228,0.131370984455959
43,1,16,0.0522468911917098,0.0573930051813472,0.0865367875647668,0.0968186528497409,0.0984670984455959,0.0977386010362694,0.0957209844559586,0.0900329015544041,0.0928067357512953,0.0816383419689119,0.0732709844559585,0.102613730569948,0.144988341968912
43,1,17,0.0481865284974093,0.044090932642487,0.0544816062176166,0.0748624352331606,0.0743686528497409,0.0692432642487047,0.0631717616580311,0.0747129533678756,0.0859093264248705,0.0858199481865285,0.078359585492228,0.0893427461139896,0.124922020725389
43,1,18,0.0552531088082902,0.0532220207253886,0.0793126943005181,0.0835849740932643,0.0903064766839378,0.0929955958549223,0.10589067357513,0.122209585492228,0.11705932642487,0.114202590673575,0.11309170984456,0.114410103626943,0.159560103626943
43,1,19,0.0667836787564767,0.0710544041450777,0.0795443005181347,0.0642259067357513,0.0643445595854922,0.059099481865285,0.0454215025906736,0.0577992227979275,0.065800518134715,0.0362940414507772,0.0625059585492228,0.0527088082901554,0.0742556994818653
43,1,20,0.0457414507772021,0.0411121761658031,0.057440414507772,0.0445072538860104,0.0498220207253886,0.0545914507772021,0.0514253886010363,0.0529660621761658,0.0461352331606218,0.0488966321243523,0.0580246113989637,0.0400427461139896,0.0624766839378238
43,1,21,0.0541761658031088,0.0474440414507772,0.0646269430051813,0.0787419689119171,0.078570207253886,0.0659826424870466,0.0627709844559586,0.0736831606217617,0.0700880829015544,0.0525810880829016,0.0758549222797928,0.0930554404145078,0.101143264248705
43,1,22,0.0335375647668394,0.0548857512953368,0.0672357512953368,0.0588168393782383,0.0603088082901554,0.0575378238341969,0.0468518134715026,0.0509326424870466,0.0590862694300518,0.073040932642487,0.0557318652849741,0.0602645077720207,0.0918362694300518
43,1,23,0.0729080310880829,0.098559067357513,0.128053367875648,0.120067875647668,0.105309844559585,0.0943551813471503,0.0917694300518135,0.104278497409326,0.112208549222798,0.109399740932642,0.127601295336788,0.0762608808290155,0.149787305699482
43,1,24,0.10745518134715,0.0888261658031088,0.123853886010363,0.175985492227979,0.203059067357513,0.193153367875648,0.187569170984456,0.172649222797927,0.134062953367876,0.105789637305699,0.139624870466321,0.178946373056995,0.254496373056995
43,1,25,0.12905829015544,0.152546373056995,0.205054404145078,0.218465803108808,0.210344300518135,0.180098704663212,0.177424352331606,0.164608808290155,0.184304404145078,0.242575388601036,0.182620207253886,0.167003626943005,0.30189378238342
43,1,26,0.108240414507772,0.0744642487046632,0.111154663212435,0.132867098445596,0.130447668393782,0.117356735751295,0.12959170984456,0.122699481865285,0.125956735751295,0.126926683937824,0.0823417098445596,0.111734455958549,0.177380051813472
43,1,27,0.109608808290155,0.110511139896373,0.13164585492228,0.118069430051813,0.126788601036269,0.122591450777202,0.119805699481865,0.166215803108808,0.121265025906736,0.120098704663212,0.127899222797927,0.0939295336787565,0.167763989637306
43,1,28,0.0725489637305699,0.0668538860103627,0.0664067357512953,0.0795743523316062,0.104179533678756,0.116704404145078,0.114538082901554,0.107329533678756,0.103577461139896,0.0904976683937824,0.10135932642487,0.127323575129534,0.156518134715026
43,1,29,0.0908546632124352,0.0745458549222798,0.0797088082901554,0.082280310880829,0.0958613989637306,0.100638082901554,0.118115544041451,0.117557512953368,0.111274352331606,0.10950829015544,0.099439896373057,0.105718393782383,0.13845725388601
43,1,30,0.0876466321243523,0.0949953367875648,0.114144300518135,0.098090414507772,0.0998163212435233,0.120403886010363,0.123712694300518,0.12154585492228,0.124009585492228,0.13060621761658,0.142897150259067,0.156311139896373,0.189134974093264
43,1,31,0.0698121761658031,0.0606176165803109,0.0700888601036269,0.0764704663212435,0.0920272020725389,0.123016062176166,0.11829481865285,0.0985567357512953,0.102233160621762,0.0871616580310881,0.0925463730569948,0.109380829015544,0.136172538860104
43,1,32,0.0504075129533679,0.0444002590673575,0.0488440414507772,0.0597453367875648,0.0633178756476684,0.0611481865284974,0.0610406735751295,0.0680326424870466,0.0763282383419689,0.0932810880829016,0.0901924870466321,0.0845121761658031,0.105355699481865
43,1,33,0.117572538860104,0.115121502590674,0.132976165803109,0.138049740932643,0.130826683937824,0.118538082901554,0.116253626943005,0.170773834196891,0.190787564766839,0.146976683937824,0.110970207253886,0.136121243523316,0.195617875647668
43,1,34,0.079099481865285,0.064029274611399,0.0907284974093264,0.112127202072539,0.111676165803109,0.0854512953367876,0.0901018134715026,0.112082124352332,0.126687305699482,0.126402849740933,0.104438860103627,0.117424870466321,0.150740155440415
43,1,35,0.0708888601036269,0.0581132124352332,0.0755523316062176,0.0890370466321243,0.101230310880829,0.0989142487046632,0.103819430051813,0.0948751295336788,0.0894663212435233,0.0643422279792746,0.0826567357512953,0.0905725388601036,0.136132901554404
43,1,36,0.100972020725389,0.130833160621762,0.16119274611399,0.170843264248705,0.167448445595855,0.094430829015544,0.10480207253886,0.143312953367876,0.162125129533679,0.166175129533679,0.0857088082901554,0.0920844559585492,0.206489637305699
43,1,37,0.0324834196891192,0.0305352331606218,0.0435479274611399,0.0474878238341969,0.055349481865285,0.0586836787564767,0.0543318652849741,0.0497984455958549,0.0455821243523316,0.0375046632124352,0.0587046632124352,0.0703253886010363,0.0887388601036269
43,1,38,0.0405145077720207,0.0350126943005181,0.0486603626943005,0.0617740932642487,0.0658847150259067,0.0597888601036269,0.0670544041450777,0.0810264248704663,0.0852077720207254,0.0799170984455959,0.0675709844559585,0.0810310880829015,0.102010880829016
43,1,39,0.102093523316062,0.0754917098445596,0.086720725388601,0.104921243523316,0.108754404145078,0.0946080310880829,0.0853178756476684,0.111328238341969,0.12815207253886,0.107252590673575,0.083579792746114,0.099239378238342,0.165947409326425
43,1,40,0.110214507772021,0.101080569948187,0.108509067357513,0.127656476683938,0.120983937823834,0.132921761658031,0.146763989637306,0.163082383419689,0.142231347150259,0.109369170984456,0.139306735751295,0.121571761658031,0.201201554404145
43,1,41,0.0986836787564767,0.114234196891192,0.161886528497409,0.153035233160622,0.127756994818653,0.106396113989637,0.114517098445596,0.146017875647668,0.13549067357513,0.135756994818653,0.146266062176166,0.0953585492227979,0.173890155440415
43,1,42,0.0819036269430052,0.0705748704663212,0.0742344559585492,0.0849683937823834,0.0773388601036269,0.0619854922279793,0.0845264248704663,0.0757575129533679,0.0763844559585492,0.0758414507772021,0.0881665803108808,0.103568134715026,0.114720466321244
43,1,43,0.113489637305699,0.122403626943005,0.164475647668394,0.163617875647668,0.119909585492228,0.153980569948187,0.15424481865285,0.164270984455959,0.107298445595855,0.149535233160622,0.154318393782383,0.109131347150259,0.228203367875648
43,1,44,0.101712176165803,0.120163730569948,0.155777720207254,0.148348704663212,0.188699222797927,0.181383937823834,0.19784585492228,0.150638341968912,0.128560880829016,0.105129792746114,0.137090155440415,0.126508031088083,0.210171761658031
43,2,1,0.0607044041450777,0.0900849740932642,0.110929274611399,0.103468911917098,0.0979370466321244,0.0892212435233161,0.0738901554404145,0.0878538860103627,0.0934746113989637,0.0788935233160622,0.077339378238342,0.0880847150259067,0.13834792746114
43,2,2,0.0753981865284974,0.0830502590673575,0.103198186528497,0.101740414507772,0.0951841968911917,0.106213989637306,0.106231088082902,0.0949766839378238,0.0926632124352332,0.0737018134715026,0.0684621761658031,0.0947626943005181,0.130570207253886
43,2,3,0.0764974093264249,0.063289378238342,0.0581639896373057,0.0807772020725389,0.0800189119170985,0.0883502590673575,0.101727720207254,0.097769689119171,0.104651554404145,0.099710103626943,0.115575647668394,0.12389067357513,0.161385492227979
43,2,4,0.0899124352331606,0.0788639896373057,0.11774067357513,0.150028497409326,0.154027202072539,0.129221243523316,0.123588341968912,0.139874611398964,0.145703626943005,0.10270621761658,0.0920528497409327,0.129982383419689,0.196401554404145
43,2,5,0.102676943005181,0.0976367875647668,0.101882901554404,0.120983419689119,0.112096632124352,0.0835090673575129,0.103508549222798,0.123464766839378,0.110718911917098,0.144952331606218,0.128064507772021,0.104512953367876,0.175079792746114
