rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
43,1,19,0.000104515,0.00020806,0.000275117,0.000327942,0.000371894,0.000397584,0.000415748,0.000420322
43,1,20,0.000195374,0.00031938,0.000397734,0.000466783,0.000527015,0.000567166,0.000592169,0.000597475
43,1,21,0.000425966,0.000899146,0.001058,0.00130168,0.00141451,0.00147375,0.00150413,0.00150757
43,1,22,0.000205534,0.000432185,0.000562477,0.000680999,0.000731229,0.000766193,0.00078594,0.000788864
43,1,23,0.000368401,0.000854953,0.00106975,0.00140396,0.0014663,0.00152503,0.00155457,0.00155852
43,1,24,0.000436904,0.00103285,0.00126201,0.00165061,0.00172375,0.00178482,0.00181292,0.00181599
43,1,25,0.000478981,0.000943175,0.00117323,0.00149566,0.00169526,0.00175874,0.00179709,0.00180359
43,1,26,0.000377362,0.000752162,0.000955566,0.0012171,0.0013928,0.00142165,0.00145437,0.00145811
43,1,27,0.000439443,0.000585072,0.000809657,0.000987613,0.00110414,0.0011626,0.00119878,0.00120518
43,1,28,0.000266138,0.000594913,0.000643046,0.000815883,0.000842263,0.000882012,0.000903623,0.00090669
43,1,29,0.000401638,0.00083457,0.00106514,0.00125879,0.00137969,0.00145459,0.00148493,0.00149108
43,1,30,0.000429594,0.000784897,0.000809776,0.000946958,0.00103832,0.00108505,0.0011132,0.0011184
43,1,31,0.00029697,0.000577028,0.000692734,0.000797217,0.000861811,0.000901763,0.000924497,0.000927626
43,1,32,0.000173294,0.000332834,0.000416462,0.000477559,0.000528533,0.000568669,0.000593025,0.000596681
43,1,33,0.000459036,0.000818042,0.000998098,0.00124776,0.00143583,0.0015157,0.00155379,0.00156384
43,1,34,0.000424128,0.000822521,0.000957486,0.00125141,0.00125867,0.00131351,0.0013455,0.0013519
43,1,35,0.0004622,0.000983226,0.00106496,0.00135085,0.00148983,0.00155102,0.00158264,0.00158695
43,1,36,0.000178259,0.000386163,0.000516242,0.000704823,0.000779479,0.000830502,0.00085548,0.000859797
43,1,37,0.000179409,0.000332106,0.000425276,0.000503628,0.000559358,0.000593482,0.000611576,0.000613915
43,1,38,0.000264797,0.000453536,0.000629172,0.000774501,0.00082897,0.000867326,0.000885231,0.000888997
43,1,39,0.000346993,0.000633986,0.00081552,0.00107131,0.00117378,0.00122485,0.00126617,0.00127396
43,1,40,0.000450613,0.000824048,0.00116261,0.00150681,0.00161996,0.00166969,0.00170083,0.00170526
43,1,41,0.000667126,0.0011491,0.00154841,0.00198921,0.00211372,0.0021907,0.00222779,0.00223167
43,1,42,0.000307755,0.000472665,0.000585521,0.000737931,0.000838427,0.000895189,0.000929488,0.000934931
43,1,43,0.000339956,0.000608745,0.000862357,0.00123193,0.00133101,0.0013947,0.00143101,0.00143696
43,1,44,0.000512427,0.000858556,0.00119939,0.00167538,0.00188327,0.00196434,0.00200638,0.00201089
43,2,1,0.000353928,0.000727594,0.000945188,0.00114351,0.001255,0.00131614,0.00134835,0.00135267
43,2,2,0.000591446,0.00113961,0.00158537,0.00202885,0.00214325,0.00222744,0.0022684,0.00227394
43,2,3,0.000294742,0.000600627,0.000879718,0.00117791,0.00135122,0.00143263,0.00148074,0.00149321
43,2,4,0.00039275,0.00061823,0.000916541,0.00116025,0.00126962,0.00132934,0.00136438,0.00136983
43,2,5,0.000437635,0.000629857,0.000754927,0.00114248,0.00119272,0.00125635,0.00129138,0.00129721
43,2,6,0.000667176,0.00104579,0.00141542,0.00183527,0.00215933,0.00218372,0.00222761,0.00223517
43,2,7,0.000453815,0.000730152,0.000918893,0.0012168,0.00126669,0.00131384,0.00134213,0.00134662
43,2,8,0.000320066,0.000485213,0.000625522,0.000757316,0.000859275,0.00090971,0.000937826,0.000942394
43,2,9,0.000586228,0.000997591,0.00136216,0.00184892,0.00203117,0.00208195,0.00212174,0.00212791
43,2,10,0.000957646,0.00152412,0.00190433,0.00241232,0.00327089,0.002987,0.00300459,0.00301294
43,2,11,0.000268572,0.000448466,0.000557933,0.000669182,0.000729748,0.000764967,0.000787022,0.000791397
43,2,12,0.000369303,0.000658461,0.000834875,0.00100456,0.00117192,0.00123641,0.0012753,0.00128204
43,2,13,0.000496732,0.000905355,0.00110607,0.00136998,0.00152657,0.00157703,0.00160633,0.0016106
43,2,14,0.000429575,0.000712371,0.000930322,0.00114081,0.00133805,0.00141479,0.00145034,0.00145685
43,2,15,0.000576798,0.000960713,0.00144877,0.00173729,0.00197626,0.00203816,0.002078,0.00208417
43,2,16,0.000437875,0.000766162,0.00116725,0.00145159,0.00151873,0.00160408,0.00164426,0.0016516
43,2,17,0.000284135,0.000477266,0.00061532,0.000701562,0.000757872,0.000790487,0.000809765,0.000813858
43,2,18,0.000321158,0.000523756,0.000664302,0.000794078,0.000854631,0.000897327,0.000919306,0.000926621
43,2,19,0.000104515,0.00020806,0.000275117,0.000327942,0.000371894,0.000397584,0.000415748,0.000420322
43,2,20,0.000195374,0.00031938,0.000397734,0.000466783,0.000527015,0.000567166,0.000592169,0.000597475
43,2,21,0.000425966,0.000899146,0.001058,0.00130168,0.00141451,0.00147375,0.00150413,0.00150757
43,2,22,0.000205534,0.000432185,0.000562477,0.000680999,0.000731229,0.000766193,0.00078594,0.000788864
43,2,23,0.000368401,0.000854953,0.00106975,0.00140396,0.0014663,0.00152503,0.00155457,0.00155852
43,2,24,0.000436904,0.00103285,0.00126201,0.00165061,0.00172375,0.00178482,0.00181292,0.00181599
43,2,25,0.000478981,0.000943175,0.00117323,0.00149566,0.00169526,0.00175874,0.00179709,0.00180359
43,2,26,0.000377362,0.000752162,0.000955566,0.0012171,0.0013928,0.00142165,0.00145437,0.00145811
43,2,27,0.000439443,0.000585072,0.000809657,0.000987613,0.00110414,0.0011626,0.00119878,0.00120518
43,2,28,0.000266138,0.000594913,0.000643046,0.000815883,0.000842263,0.000882012,0.000903623,0.00090669
43,2,29,0.000401638,0.00083457,0.00106514,0.00125879,0.00137969,0.00145459,0.00148493,0.00149108
43,2,30,0.000429594,0.000784897,0.000809776,0.000946958,0.00103832,0.00108505,0.0011132,0.0011184
43,2,31,0.00029697,0.000577028,0.000692734,0.000797217,0.000861811,0.000901763,0.000924497,0.000927626
43,2,32,0.000173294,0.000332834,0.000416462,0.000477559,0.000528533,0.000568669,0.000593025,0.000596681
43,2,33,0.000459036,0.000818042,0.000998098,0.00124776,0.00143583,0.0015157,0.00155379,0.00156384
43,2,34,0.000424128,0.000822521,0.000957486,0.00125141,0.00125867,0.00131351,0.0013455,0.0013519
43,2,35,0.0004622,0.000983226,0.00106496,0.00135085,0.00148983,0.00155102,0.00158264,0.00158695
43,2,36,0.000178259,0.000386163,0.000516242,0.000704823,0.000779479,0.000830502,0.00085548,0.000859797
43,2,37,0.000179409,0.000332106,0.000425276,0.000503628,0.000559358,0.000593482,0.000611576,0.000613915
43,2,38,0.000264797,0.000453536,0.000629172,0.000774501,0.00082897,0.000867326,0.000885231,0.000888997
43,2,39,0.000346993,0.000633986,0.00081552,0.00107131,0.00117378,0.00122485,0.00126617,0.00127396
43,2,40,0.000450613,0.000824048,0.00116261,0.00150681,0.00161996,0.00166969,0.00170083,0.00170526
43,2,41,0.000667126,0.0011491,0.00154841,0.00198921,0.00211372,0.0021907,0.00222779,0.00223167
43,2,42,0.000307755,0.000472665,0.000585521,0.000737931,0.000838427,0.000895189,0.000929488,0.000934931
43,2,43,0.000339956,0.000608745,0.000862357,0.00123193,0.00133101,0.0013947,0.00143101,0.00143696
43,2,44,0.000512427,0.000858556,0.00119939,0.00167538,0.00188327,0.00196434,0.00200638,0.00201089
72,1,1,0.00106848,0.0020767,0.00273711,0.00344142,0.00386189,0.00402089,0.00409393,0.00410253
72,1,2,0.00108604,0.00213004,0.00280767,0.00358244,0.00386483,0.00400659,0.00407231,0.00408045
72,1,3,0.000510322,0.00104037,0.00132217,0.00164765,0.00190361,0.00193869,0.00197261,0.00197614
72,1,4,0.000604678,0.00108747,0.00149944,0.00174505,0.00214992,0.00213276,0.00216558,0.00217013
72,1,5,0.000682668,0.00118038,0.00157168,0.00203906,0.00218295,0.00226789,0.00230931,0.00231559
72,1,6,0.000866414,0.00169551,0.00227521,0.00308937,0.00319829,0.00331237,0.00337002,0.00337892
72,1,7,0.000521195,0.000828772,0.00111823,0.00149014,0.00159248,0.00164822,0.00167825,0.00168214
72,1,8,0.00038508,0.00070913,0.00100304,0.00136754,0.00155105,0.00162801,0.00166861,0.00167516
72,1,9,0.000710895,0.00132161,0.0017762,0.00225049,0.00253619,0.00263703,0.00269301,0.00270142
72,1,10,0.0014506,0.0021009,0.00262393,0.00327107,0.00380452,0.00391993,0.00397142,0.00397892
72,1,11,0.000560189,0.0008375,0.000997567,0.00123377,0.00137489,0.00144685,0.00148667,0.00149447
72,1,12,0.000609168,0.000894463,0.00105876,0.00144081,0.0016866,0.00177079,0.00183298,0.00184363
72,1,13,0.000806456,0.00148648,0.00177182,0.00221363,0.00246062,0.00259162,0.00264954,0.00265312
72,1,14,0.000469602,0.000755246,0.00106806,0.00165848,0.00159165,0.00165502,0.00168801,0.0016926
72,1,15,0.000633145,0.00136795,0.00193101,0.00237343,0.00304277,0.00310483,0.00318551,0.00319066
72,1,16,0.000685515,0.00119045,0.00150152,0.00196872,0.00215389,0.00219028,0.00223101,0.00224018
72,1,17,0.000375186,0.000558312,0.000730819,0.000857449,0.000947406,0.000984938,0.0010057,0.0010102
72,1,18,0.000404209,0.000702889,0.000924781,0.00116801,0.00129595,0.00135266,0.00138316,0.00138735
72,1,19,0.00031686,0.000413402,0.000499393,0.000582568,0.000638707,0.0006686,0.000683511,0.000684877
72,1,20,0.000239657,0.000415913,0.000505049,0.000613525,0.000667945,0.000708802,0.000731743,0.000734438
72,1,21,0.000548273,0.00104783,0.00137494,0.00177973,0.00196767,0.00203751,0.00207213,0.00207585
72,1,22,0.000424543,0.000602525,0.000780692,0.000962071,0.00105481,0.00110002,0.00112508,0.00112785
72,1,23,0.000466945,0.00104438,0.00131606,0.00156676,0.00177025,0.00186126,0.0018925,0.00189687
72,1,24,0.000862195,0.00149774,0.0019449,0.00248403,0.00269953,0.00284598,0.00283637,0.00284156
72,1,25,0.000754672,0.00130951,0.00167011,0.00210618,0.00226075,0.00233434,0.00237992,0.00238669
72,1,26,0.000487323,0.000928554,0.00111353,0.00151714,0.00155284,0.00162731,0.00167551,0.00167973
72,1,27,0.000418859,0.000781118,0.00102712,0.0014231,0.00164512,0.00174947,0.00201053,0.00190083
72,1,28,0.000327791,0.000701976,0.000956237,0.00116923,0.00130508,0.00137102,0.00140559,0.00141143
72,1,29,0.000441358,0.000931182,0.00121376,0.00143518,0.00171121,0.00168137,0.00172673,0.00173354
72,1,30,0.000408286,0.000743628,0.000977851,0.00122424,0.00136331,0.00145049,0.00149532,0.00150464
72,1,31,0.000525595,0.000845722,0.000943763,0.00108742,0.00121214,0.00129012,0.00133132,0.00133883
72,1,32,0.000210678,0.000423042,0.000550191,0.000655947,0.000721526,0.000763194,0.000784491,0.000786411
72,1,33,0.000588339,0.00114632,0.00145442,0.00187913,0.00205944,0.00214689,0.00219129,0.00219631
72,1,34,0.000477206,0.000906745,0.00126731,0.00153855,0.00180249,0.00188117,0.00191879,0.00192435
72,1,35,0.000580267,0.00112625,0.00145091,0.00183091,0.00194927,0.00204724,0.00209491,0.00209987
72,1,36,0.000297577,0.000488828,0.000717745,0.000883138,0.00102279,0.00107865,0.00111537,0.00112095
72,1,37,0.000276707,0.000491356,0.000638229,0.000768459,0.000833998,0.0008756,0.000897731,0.000900716
72,1,38,0.000366179,0.000798361,0.0010039,0.00116627,0.00124862,0.00129301,0.00131537,0.0013176
72,1,39,0.00032631,0.000592139,0.000734181,0.000902857,0.00099048,0.00104258,0.00107468,0.00108047
72,1,40,0.000757651,0.00109993,0.00136424,0.00170454,0.00186656,0.00193318,0.0019731,0.00197893
72,1,41,0.000893253,0.00158917,0.00148887,0.00190829,0.00223925,0.00233708,0.00239711,0.00240722
72,1,42,0.000496909,0.00085146,0.00108041,0.00141836,0.00145314,0.00150162,0.00153432,0.00153755
72,1,43,0.000446406,0.000870368,0.00111246,0.00140514,0.00155414,0.00161939,0.00166486,0.00167273
72,1,44,0.000656551,0.00121934,0.00161307,0.00216927,0.00234771,0.00243807,0.00252664,0.00251107
72,2,1,0.00106848,0.0020767,0.00273711,0.00344142,0.00386189,0.00402089,0.00409393,0.00410253
72,2,2,0.00108604,0.00213004,0.00280767,0.00358244,0.00386483,0.00400659,0.00407231,0.00408045
72,2,3,0.000510322,0.00104037,0.00132217,0.00164765,0.00190361,0.00193869,0.00197261,0.00197614
72,2,4,0.000604678,0.00108747,0.00149944,0.00174505,0.00214992,0.00213276,0.00216558,0.00217013
72,2,5,0.000682668,0.00118038,0.00157168,0.00203906,0.00218295,0.00226789,0.00230931,0.00231559
72,2,6,0.000866414,0.00169551,0.00227521,0.00308937,0.00319829,0.00331237,0.00337002,0.00337892
72,2,7,0.000521195,0.000828772,0.00111823,0.00149014,0.00159248,0.00164822,0.00167825,0.00168214
72,2,8,0.00038508,0.00070913,0.00100304,0.00136754,0.00155105,0.00162801,0.00166861,0.00167516
72,2,9,0.000710895,0.00132161,0.0017762,0.00225049,0.00253619,0.00263703,0.00269301,0.00270142
72,2,10,0.0014506,0.0021009,0.00262393,0.00327107,0.00380452,0.00391993,0.00397142,0.00397892
72,2,11,0.000560189,0.0008375,0.000997567,0.00123377,0.00137489,0.00144685,0.00148667,0.00149447
72,2,12,0.000609168,0.000894463,0.00105876,0.00144081,0.0016866,0.00177079,0.00183298,0.00184363
72,2,13,0.000806456,0.00148648,0.00177182,0.00221363,0.00246062,0.00259162,0.00264954,0.00265312
72,2,14,0.000469602,0.000755246,0.00106806,0.00165848,0.00159165,0.00165502,0.00168801,0.0016926
72,2,15,0.000633145,0.00136795,0.00193101,0.00237343,0.00304277,0.00310483,0.00318551,0.00319066
72,2,16,0.000685515,0.00119045,0.00150152,0.00196872,0.00215389,0.00219028,0.00223101,0.00224018
72,2,17,0.000375186,0.000558312,0.000730819,0.000857449,0.000947406,0.000984938,0.0010057,0.0010102
72,2,18,0.000404209,0.000702889,0.000924781,0.00116801,0.00129595,0.00135266,0.00138316,0.00138735
72,2,19,0.00031686,0.000413402,0.000499393,0.000582568,0.000638707,0.0006686,0.000683511,0.000684877
72,2,20,0.000239657,0.000415913,0.000505049,0.000613525,0.000667945,0.000708802,0.000731743,0.000734438
72,2,21,0.000548273,0.00104783,0.00137494,0.00177973,0.00196767,0.00203751,0.00207213,0.00207585
72,2,22,0.000424543,0.000602525,0.000780692,0.000962071,0.00105481,0.00110002,0.00112508,0.00112785
72,2,23,0.000466945,0.00104438,0.00131606,0.00156676,0.00177025,0.00186126,0.0018925,0.00189687
72,2,24,0.000862195,0.00149774,0.0019449,0.00248403,0.00269953,0.00284598,0.00283637,0.00284156
72,2,25,0.000754672,0.00130951,0.00167011,0.00210618,0.00226075,0.00233434,0.00237992,0.00238669
72,2,26,0.000487323,0.000928554,0.00111353,0.00151714,0.00155284,0.00162731,0.00167551,0.00167973
72,2,27,0.000418859,0.000781118,0.00102712,0.0014231,0.00164512,0.00174947,0.00201053,0.00190083
72,2,28,0.000327791,0.000701976,0.000956237,0.00116923,0.00130508,0.00137102,0.00140559,0.00141143
72,2,29,0.000441358,0.000931182,0.00121376,0.00143518,0.00171121,0.00168137,0.00172673,0.00173354
72,2,30,0.000408286,0.000743628,0.000977851,0.00122424,0.00136331,0.00145049,0.00149532,0.00150464
72,2,31,0.000525595,0.000845722,0.000943763,0.00108742,0.00121214,0.00129012,0.00133132,0.00133883
72,2,32,0.000210678,0.000423042,0.000550191,0.000655947,0.000721526,0.000763194,0.000784491,0.000786411
72,2,33,0.000588339,0.00114632,0.00145442,0.00187913,0.00205944,0.00214689,0.00219129,0.00219631
72,2,34,0.000477206,0.000906745,0.00126731,0.00153855,0.00180249,0.00188117,0.00191879,0.00192435
72,2,35,0.000580267,0.00112625,0.00145091,0.00183091,0.00194927,0.00204724,0.00209491,0.00209987
72,2,36,0.000297577,0.000488828,0.000717745,0.000883138,0.00102279,0.00107865,0.00111537,0.00112095
72,2,37,0.000276707,0.000491356,0.000638229,0.000768459,0.000833998,0.0008756,0.000897731,0.000900716
72,2,38,0.000366179,0.000798361,0.0010039,0.00116627,0.00124862,0.00129301,0.00131537,0.0013176
72,2,39,0.00032631,0.000592139,0.000734181,0.000902857,0.00099048,0.00104258,0.00107468,0.00108047
72,2,40,0.000757651,0.00109993,0.00136424,0.00170454,0.00186656,0.00193318,0.0019731,0.00197893
72,2,41,0.000893253,0.00158917,0.00148887,0.00190829,0.00223925,0.00233708,0.00239711,0.00240722
72,2,42,0.000496909,0.00085146,0.00108041,0.00141836,0.00145314,0.00150162,0.00153432,0.00153755
72,2,43,0.000446406,0.000870368,0.00111246,0.00140514,0.00155414,0.00161939,0.00166486,0.00167273
72,2,44,0.000656551,0.00121934,0.00161307,0.00216927,0.00234771,0.00243807,0.00252664,0.00251107
108,1,1,0.00179464,0.00297394,0.00392435,0.00495065,0.00556474,0.00581658,0.00593801,0.00595217
108,1,2,0.00150705,0.00290837,0.00385182,0.00467723,0.00516841,0.00534681,0.00544801,0.0054597
108,1,3,0.000731972,0.00140468,0.00190305,0.00232625,0.00285603,0.00283401,0.00288235,0.00288726
108,1,4,0.00103476,0.002092,0.00285608,0.00338988,0.00401394,0.00411581,0.00422942,0.00424211
108,1,5,0.000980336,0.00151786,0.00210574,0.00275701,0.00314588,0.00328551,0.00335647,0.00336478
108,1,6,0.00113975,0.0021436,0.00285532,0.00375339,0.00446456,0.00505871,0.00508117,0.00498425
108,1,7,0.000666351,0.00121049,0.00154611,0.00188977,0.00215555,0.00212688,0.00216232,0.00216766
108,1,8,0.000786074,0.00144513,0.00190089,0.00245896,0.00297856,0.0034203,0.00325085,0.00326024
108,1,9,0.000803707,0.00135443,0.00206138,0.0023045,0.00263333,0.00274939,0.00282679,0.0028358
108,1,10,0.00119644,0.00203344,0.00283279,0.00348066,0.00399906,0.00388395,0.00397641,0.00397407
108,1,11,0.000849225,0.00110465,0.00129758,0.00162137,0.00186998,0.00206969,0.00207536,0.00208905
108,1,12,0.00070666,0.000793134,0.00111068,0.00145757,0.00151271,0.00156295,0.00158982,0.0015928
108,1,13,0.00092134,0.00141464,0.00190245,0.0025215,0.00271919,0.00287026,0.00293828,0.00293733
108,1,14,0.000706729,0.00102652,0.00151678,0.00187281,0.0022215,0.00216098,0.00220867,0.00221438
108,1,15,0.000721287,0.00140761,0.00199046,0.00241431,0.00289313,0.00291817,0.00296644,0.00297248
108,1,16,0.000869239,0.0014895,0.00195506,0.00248772,0.00289446,0.00295577,0.00297701,0.00297948
108,1,17,0.000473999,0.00088379,0.00113625,0.00138287,0.00153324,0.00159776,0.00163124,0.00163564
108,1,18,0.000652272,0.0012002,0.00145956,0.00180725,0.00192752,0.00198339,0.00201552,0.00201909
108,1,19,0.000305187,0.000555145,0.000682902,0.000780009,0.000831175,0.000860775,0.000884982,0.000888844
108,1,20,0.000356154,0.000472906,0.000602884,0.000707634,0.000784318,0.000830986,0.000856987,0.000860823
108,1,21,0.000793446,0.00139606,0.00181685,0.00244581,0.00252819,0.00263367,0.00267009,0.00267477
108,1,22,0.000354713,0.000698175,0.000938032,0.00116514,0.00132664,0.00138495,0.00141787,0.0014227
108,1,23,0.000634773,0.0011089,0.00147996,0.00199011,0.00208804,0.00217194,0.00221458,0.00221961
108,1,24,0.000960177,0.00164704,0.00207481,0.00272383,0.00315193,0.00353545,0.00353543,0.00354284
108,1,25,0.00106444,0.00181975,0.00249114,0.0031639,0.00356603,0.00376885,0.00384497,0.00385424
108,1,26,0.000524503,0.00118188,0.00152704,0.00198748,0.00222428,0.00226719,0.00231506,0.0023152
108,1,27,0.000647997,0.00111624,0.00136494,0.00168674,0.00198025,0.00234732,0.00237059,0.00238799
108,1,28,0.000398371,0.000796737,0.00101728,0.00123968,0.00137387,0.00143434,0.00146663,0.00147137
108,1,29,0.000670576,0.0012042,0.00153112,0.00190566,0.00241683,0.00255775,0.0026614,0.00264031
108,1,30,0.000706939,0.00119662,0.00146965,0.001907,0.00225815,0.00224804,0.0023068,0.00231673
108,1,31,0.000530352,0.00124348,0.00155086,0.00196992,0.00235721,0.00249087,0.00255783,0.0025683
108,1,32,0.000351304,0.000521196,0.000651231,0.000757883,0.000826882,0.00088903,0.000928422,0.000937246
108,1,33,0.000729745,0.00179347,0.00194258,0.0026175,0.00300875,0.00325553,0.00348258,0.0034574
108,1,34,0.00086541,0.0015137,0.00210435,0.0026206,0.00304245,0.00318369,0.00324989,0.00325992
108,1,35,0.000730467,0.0013109,0.00169636,0.00238162,0.00275499,0.00293926,0.00304656,0.00305428
108,1,36,0.000393466,0.000600714,0.000844688,0.00117194,0.00133444,0.00142372,0.00147474,0.00148238
108,1,37,0.000656886,0.00106413,0.00137713,0.00175973,0.00186789,0.00192046,0.00195144,0.00195535
108,1,38,0.000684973,0.00135864,0.00183599,0.00257164,0.00272899,0.00284743,0.00289513,0.00290179
108,1,39,0.000676443,0.00109266,0.00134719,0.00160259,0.00173712,0.00182367,0.00186511,0.00187031
108,1,40,0.00120407,0.00145981,0.00194302,0.00256749,0.00302808,0.00317502,0.00329854,0.0033028
108,1,41,0.00102945,0.001621,0.00222502,0.00296696,0.00349833,0.00382517,0.00398313,0.00399163
108,1,42,0.000719868,0.00131385,0.00154932,0.00201651,0.00220831,0.00227401,0.00230855,0.00231163
108,1,43,0.000733031,0.00119899,0.00136334,0.00173707,0.00204728,0.00225863,0.00234341,0.0023533
108,1,44,0.000924084,0.00171381,0.00231573,0.0028256,0.00323415,0.00360149,0.00350776,0.00346937
108,2,1,0.00179464,0.00297394,0.00392435,0.00495065,0.00556474,0.00581658,0.00593801,0.00595217
108,2,2,0.00150705,0.00290837,0.00385182,0.00467723,0.00516841,0.00534681,0.00544801,0.0054597
108,2,3,0.000731972,0.00140468,0.00190305,0.00232625,0.00285603,0.00283401,0.00288235,0.00288726
108,2,4,0.00103476,0.002092,0.00285608,0.00338988,0.00401394,0.00411581,0.00422942,0.00424211
108,2,5,0.000980336,0.00151786,0.00210574,0.00275701,0.00314588,0.00328551,0.00335647,0.00336478
108,2,6,0.00113975,0.0021436,0.00285532,0.00375339,0.00446456,0.00505871,0.00508117,0.00498425
108,2,7,0.000666351,0.00121049,0.00154611,0.00188977,0.00215555,0.00212688,0.00216232,0.00216766
108,2,8,0.000786074,0.00144513,0.00190089,0.00245896,0.00297856,0.0034203,0.00325085,0.00326024
108,2,9,0.000803707,0.00135443,0.00206138,0.0023045,0.00263333,0.00274939,0.00282679,0.0028358
108,2,10,0.00119644,0.00203344,0.00283279,0.00348066,0.00399906,0.00388395,0.00397641,0.00397407
108,2,11,0.000849225,0.00110465,0.00129758,0.00162137,0.00186998,0.00206969,0.00207536,0.00208905
108,2,12,0.00070666,0.000793134,0.00111068,0.00145757,0.00151271,0.00156295,0.00158982,0.0015928
108,2,13,0.00092134,0.00141464,0.00190245,0.0025215,0.00271919,0.00287026,0.00293828,0.00293733
108,2,14,0.000706729,0.00102652,0.00151678,0.00187281,0.0022215,0.00216098,0.00220867,0.00221438
108,2,15,0.000721287,0.00140761,0.00199046,0.00241431,0.00289313,0.00291817,0.00296644,0.00297248
108,2,16,0.000869239,0.0014895,0.00195506,0.00248772,0.00289446,0.00295577,0.00297701,0.00297948
108,2,17,0.000473999,0.00088379,0.00113625,0.00138287,0.00153324,0.00159776,0.00163124,0.00163564
108,2,18,0.000652272,0.0012002,0.00145956,0.00180725,0.00192752,0.00198339,0.00201552,0.00201909
108,2,19,0.000305187,0.000555145,0.000682902,0.000780009,0.000831175,0.000860775,0.000884982,0.000888844
108,2,20,0.000356154,0.000472906,0.000602884,0.000707634,0.000784318,0.000830986,0.000856987,0.000860823
108,2,21,0.000793446,0.00139606,0.00181685,0.00244581,0.00252819,0.00263367,0.00267009,0.00267477
108,2,22,0.000354713,0.000698175,0.000938032,0.00116514,0.00132664,0.00138495,0.00141787,0.0014227
108,2,23,0.000634773,0.0011089,0.00147996,0.00199011,0.00208804,0.00217194,0.00221458,0.00221961
108,2,24,0.000960177,0.00164704,0.00207481,0.00272383,0.00315193,0.00353545,0.00353543,0.00354284
108,2,25,0.00106444,0.00181975,0.00249114,0.0031639,0.00356603,0.00376885,0.00384497,0.00385424
108,2,26,0.000524503,0.00118188,0.00152704,0.00198748,0.00222428,0.00226719,0.00231506,0.0023152
108,2,27,0.000647997,0.00111624,0.00136494,0.00168674,0.00198025,0.00234732,0.00237059,0.00238799
108,2,28,0.000398371,0.000796737,0.00101728,0.00123968,0.00137387,0.00143434,0.00146663,0.00147137
108,2,29,0.000670576,0.0012042,0.00153112,0.00190566,0.00241683,0.00255775,0.0026614,0.00264031
108,2,30,0.000706939,0.00119662,0.00146965,0.001907,0.00225815,0.00224804,0.0023068,0.00231673
108,2,31,0.000530352,0.00124348,0.00155086,0.00196992,0.00235721,0.00249087,0.00255783,0.0025683
108,2,32,0.000351304,0.000521196,0.000651231,0.000757883,0.000826882,0.00088903,0.000928422,0.000937246
108,2,33,0.000729745,0.00179347,0.00194258,0.0026175,0.00300875,0.00325553,0.00348258,0.0034574
108,2,34,0.00086541,0.0015137,0.00210435,0.0026206,0.00304245,0.00318369,0.00324989,0.00325992
108,2,35,0.000730467,0.0013109,0.00169636,0.00238162,0.00275499,0.00293926,0.00304656,0.00305428
108,2,36,0.000393466,0.000600714,0.000844688,0.00117194,0.00133444,0.00142372,0.00147474,0.00148238
108,2,37,0.000656886,0.00106413,0.00137713,0.00175973,0.00186789,0.00192046,0.00195144,0.00195535
