Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Mode 20
0.030168988634486058,-0.09251611722976749,0.16800186473499248,-0.2769947857201709,-0.32367693515694906,-0.4475032621495179,-0.5322693546129077,-0.6071535247745619,0.6894636082825364,0.7523165854196874,-0.8304244799820636,0.760083938933018,0.8923910584102561,-0.7606041505374871,-0.6001801431954584,0.9202331645957971,-0.5384041438881954,-0.8459985072553207,0.5366174144620335,0.6110695882328273
0.07817279940377632,-0.23300585064756876,0.40901527648282293,-0.6371504686574309,-0.6915764293409785,-0.8717537634066389,-0.9221498903355266,-0.9026485433956556,0.8540220570099714,0.7329124473416826,-0.5833478292802665,0.32995570672074814,0.1563577863084304,0.05673417513377227,0.17404191699320173,-0.44298280074379215,0.3693541675634568,0.768983221162079,-0.6571316561448095,-0.9071235992195342
0.13285136242033066,-0.3812813155318262,0.6330739439145091,-0.8960832087634428,-0.8482515567079963,-0.8823637058018523,-0.6941644500443325,-0.3923209255723386,0.06478277721010535,-0.2778479254430529,0.5888562891148967,-0.6912955608134754,-0.8691013541239228,0.6976541036058564,0.46363895382145603,-0.5252152245406486,0.14960526882183287,-0.11225375367127952,0.4712097657253322,0.9999999999999999
0.19003997089190985,-0.5196777570372076,0.7947572258480958,-0.9647987068272147,-0.7020396983364682,-0.4280815378250215,0.038622621992004606,0.4973023044785148,-0.8082441696126907,-0.8971188717515479,0.7671641675654154,-0.3635851501323869,0.023309914518770205,-0.37147584562576647,-0.4824590158912034,0.8931940032699913,-0.5309887650122681,-0.641004597782854,-0.06425101050383247,-0.8779548050192526
0.24969046288191185,-0.6411151124225475,0.8667144803844223,-0.8031403382808178,-0.2725869656519913,0.2914328792845549,0.7723684415200586,0.9187175076091271,-0.6928422379604507,-0.16607377301839188,-0.4376075116064215,0.738761196552307,0.9073934169098669,-0.5306871201792308,-0.11968860961927902,-0.30002506743889346,0.45748066520310504,0.9999999999999999,-0.37972773849918207,0.676030281278444
0.30953993046400685,-0.7338175560080086,0.8292333070357886,-0.43691270691353085,0.274319157095119,0.8512778078355241,0.8945004433244669,0.38201410287918025,0.331287363611806,0.8443178488387582,-0.8610824413493987,0.2958632612247198,-0.3570707051338592,0.7087532629473063,0.5904622143520207,-0.593398658330808,-0.03289225603719168,-0.8239756766624555,0.7429900098684654,-0.5056697229149554
0.368980197358476,-0.7934928061087941,0.6879724592985728,0.03959596197381482,0.7111955152201305,0.9157331084306675,0.3013968609516699,-0.552322437945441,0.9282031405987573,0.535819072300298,0.29969384560077006,-0.7718015886428934,-0.7674135887927166,0.07594565522722446,-0.38921959394253186,0.9259612614533878,-0.4145409151564719,0.2303166105002633,-0.963967934246279,0.37011931455183655
0.4275584710518637,-0.8174747019625246,0.4607293982643621,0.5079862051107005,0.8594415937768203,0.44449571942331567,-0.533793768569073,-0.9079607539179915,0.3221842468944403,-0.610543460474391,0.9059271027820621,-0.20359169905920796,0.6532928873020681,-0.7571339504100522,-0.2552377859543453,-0.3853800710119389,0.5575481038267831,0.4812130650700976,0.9999999999999999,-0.2593518977599846
0.4849309385952886,-0.8048011220234363,0.17538011905615722,0.8537608336570188,0.6577835399813744,-0.29044826708252447,-0.9437016815219251,-0.3093309639488061,-0.7036006091712373,-0.7966009460421114,-0.16405546342575947,0.7938320376316828,0.5105135393217491,0.4107682399610844,0.606742502458587,-0.514832815148216,-0.2904595870460448,-0.9440802334109861,-0.8418314790531679,0.16563558370888926
0.5410308060620762,-0.7564951673718836,-0.13500932367496235,0.9974419033494586,0.1839767726384603,-0.8741168326915122,-0.6020268483519219,0.6411289865209746,-0.8313425648614683,0.29271212692033993,-0.9618466676717189,0.09146526956227818,-0.8912789203824221,0.49719437916646675,-0.2924817788834186,0.9662936482102972,-0.18511816107787007,0.968429419348168,0.5523501818230976,-0.08842079038182137
