sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5
0.156,72,1,7,0.142161056701682,0.67079398445595,0.655696538860096,0.428216533678754,0.580924150259061
0.156,72,1,8,0.136914561934035,0.436932310880823,0.384634564766839,0.325890264248705,0.372720383419689
0.156,72,1,9,0.194522975479089,0.380422165803099,0.372902248704659,0.292369626943005,0.601590461139896
0.156,72,1,10,0.140528590356331,0.354099652849741,0.304176901554404,0.242966082901557,0.460327409326425
0.156,72,1,11,0.14248344400576,0.517914378238342,0.437517025906727,0.451310051813453,0.461046015544033
0.156,72,1,12,0.193139400902334,0.541590170984446,0.524900787564754,0.437269305699466,0.604660414507772
0.156,72,1,13,0.114751121940991,0.243135772020725,0.251474481865285,0.226548860103627,0.323952015544041
0.156,72,1,14,0.238795046722039,0.310647476683954,0.356099466321244,0.218259689119173,0.498331248704663
0.156,72,1,15,0.183880876814894,0.541817284974093,0.48535004663212,0.431024139896369,0.39745158549223
0.156,72,1,16,0.134297088612719,0.395819414507772,0.429943507772021,0.39098210880829,0.370120357512949
0.156,72,1,17,0.120106814312539,0.328304445595855,0.319822062176161,0.280384134715024,0.404821160621761
0.156,72,1,18,0.244984256355868,0.562195854922277,0.552377880829012,0.311790056994811,0.428293108808287
0.156,72,1,19,0.0801482104084537,0.18726888601038,0.220198699481865,0.229721279792746,0.353211212435233
0.156,72,1,20,0.0614819438995217,0.205225440414508,0.241357378238342,0.292345528497409,0.332280326424878
0.156,72,1,21,0.0477331005954103,0.327826072538861,0.39394710880829,0.428749595854922,0.447868067357513
0.156,72,1,22,0.0666034146851393,0.371023968911917,0.342310658031088,0.372814626943005,0.433533098445596
0.156,72,1,23,0.199998223943958,0.442838274611438,0.394268585492273,0.210390015544053,0.33569592746116
0.156,72,1,24,0.127312186073703,0.476604898963755,0.449792139896398,0.38503384974095,0.370900295336788
0.156,72,1,25,0.0956217918983322,0.435205678756477,0.402113300518135,0.405545943005181,0.525141523316062
0.156,72,1,26,0.188652313174932,0.411158974093261,0.365623181347136,0.417954694300518,0.492731937823832
0.156,72,1,27,0.183550643610519,0.470170720207254,0.417216264248701,0.394712430051814,0.581213626943005
0.156,72,1,28,0.114561928214865,0.452310704663212,0.430950839378237,0.385837953367876,0.386679341968908
0.156,72,1,29,0.149625210151486,0.305204378238342,0.297830077720207,0.258630119170984,0.363195393782383
0.156,72,1,30,0.137178706775533,0.352647310880829,0.32425889119171,0.344728580310881,0.373711740932642
0.156,72,1,31,0.143624716435089,0.467648487046632,0.439125896373057,0.405212165803109,0.511613419689119
0.156,72,1,32,0.0933549558601865,0.488880248704663,0.448904445595855,0.437826725388601,0.464730870466321
0.156,72,1,33,0.13860741891502,0.253340497409326,0.298640445595854,0.267196621761658,0.396501326424869
0.156,72,1,34,0.1546616418258,0.410659165803112,0.383724642487046,0.293107740932642,0.411775124352332
0.156,72,1,35,0.0831155223050305,0.32761421761658,0.356210212435233,0.347689487046632,0.373038585492228
0.156,72,1,36,0.111414913340125,0.444596196891184,0.458553139896373,0.474000082901554,0.457292569948187
0.156,72,1,37,0.195553171729243,0.412484331606221,0.436094150259078,0.283369611398964,0.600998067357511
0.156,72,1,38,0.219322938914178,0.420622538860114,0.474221715025907,0.229453772020719,0.578878093264249
0.156,72,1,39,0.138808197006923,0.470965404145078,0.442996647668394,0.333508637305701,0.408980279792745
0.156,72,1,40,0.17367361768582,0.534295906735753,0.432432735751295,0.276426321243525,0.36700414507772
0.156,72,1,41,0.0676668421539517,0.304837331606218,0.301433730569948,0.30724969430052,0.311911041450777
0.156,72,1,42,0.0827697514143333,0.212704455958547,0.207070176165803,0.242925922279793,0.322800020725389
0.156,72,1,43,0.108134859091543,0.277601948186529,0.27336023834197,0.214448803108808,0.294280834196891
0.156,72,1,44,0.099916793931146,0.29239538860104,0.317665595854926,0.237258077720209,0.375930507772019
0.156,72,2,1,0.184771934894696,0.221530398963731,0.208708227979275,0.237840424870466,0.334912813471503
0.156,72,2,2,0.127472791025981,0.195042186528497,0.271320067357513,0.270928595854922,0.343859316062176
0.156,72,2,3,0.0955039853844667,0.277404129533679,0.275607056994819,0.245506367875647,0.310702284974091
0.156,72,2,4,0.08088639757777,0.290381601036269,0.324889445595855,0.246514968911917,0.381355455958549
0.156,72,2,5,0.097348559063191,0.332153632124348,0.33094103626943,0.266527015544041,0.327137015544041
0.156,72,2,6,0.119165170526243,0.421689777202072,0.378716803108807,0.336169974093264,0.288610196891187
0.156,72,2,7,0.142161056701682,0.67079398445595,0.655696538860096,0.428216533678754,0.580924150259061
0.156,72,2,8,0.136914561934035,0.436932310880823,0.384634564766839,0.325890264248705,0.372720383419689
0.156,72,2,9,0.194522975479089,0.380422165803099,0.372902248704659,0.292369626943005,0.601590461139896
0.156,72,2,10,0.140528590356331,0.354099652849741,0.304176901554404,0.242966082901557,0.460327409326425
0.156,72,2,11,0.14248344400576,0.517914378238342,0.437517025906727,0.451310051813453,0.461046015544033
0.156,72,2,12,0.193139400902334,0.541590170984446,0.524900787564754,0.437269305699466,0.604660414507772
0.156,72,2,13,0.114751121940991,0.243135772020725,0.251474481865285,0.226548860103627,0.323952015544041
0.156,72,2,14,0.238795046722039,0.310647476683954,0.356099466321244,0.218259689119173,0.498331248704663
0.156,72,2,15,0.183880876814894,0.541817284974093,0.48535004663212,0.431024139896369,0.39745158549223
0.156,72,2,16,0.134297088612719,0.395819414507772,0.429943507772021,0.39098210880829,0.370120357512949
0.156,72,2,17,0.120106814312539,0.328304445595855,0.319822062176161,0.280384134715024,0.404821160621761
0.156,72,2,18,0.244984256355868,0.562195854922277,0.552377880829012,0.311790056994811,0.428293108808287
0.156,72,2,19,0.0801482104084537,0.18726888601038,0.220198699481865,0.229721279792746,0.353211212435233
0.156,72,2,20,0.0614819438995217,0.205225440414508,0.241357378238342,0.292345528497409,0.332280326424878
0.156,72,2,21,0.0477331005954103,0.327826072538861,0.39394710880829,0.428749595854922,0.447868067357513
0.156,72,2,22,0.0666034146851393,0.371023968911917,0.342310658031088,0.372814626943005,0.433533098445596
0.156,72,2,23,0.199998223943958,0.442838274611438,0.394268585492273,0.210390015544053,0.33569592746116
0.156,72,2,24,0.127312186073703,0.476604898963755,0.449792139896398,0.38503384974095,0.370900295336788
0.156,72,2,25,0.0956217918983322,0.435205678756477,0.402113300518135,0.405545943005181,0.525141523316062
0.156,72,2,26,0.188652313174932,0.411158974093261,0.365623181347136,0.417954694300518,0.492731937823832
0.156,72,2,27,0.183550643610519,0.470170720207254,0.417216264248701,0.394712430051814,0.581213626943005
0.156,72,2,28,0.114561928214865,0.452310704663212,0.430950839378237,0.385837953367876,0.386679341968908
0.156,72,2,29,0.149625210151486,0.305204378238342,0.297830077720207,0.258630119170984,0.363195393782383
0.156,72,2,30,0.137178706775533,0.352647310880829,0.32425889119171,0.344728580310881,0.373711740932642
0.156,72,2,31,0.143624716435089,0.467648487046632,0.439125896373057,0.405212165803109,0.511613419689119
0.156,72,2,32,0.0933549558601865,0.488880248704663,0.448904445595855,0.437826725388601,0.464730870466321
0.156,72,2,33,0.13860741891502,0.253340497409326,0.298640445595854,0.267196621761658,0.396501326424869
0.156,72,2,34,0.1546616418258,0.410659165803112,0.383724642487046,0.293107740932642,0.411775124352332
0.156,72,2,35,0.0831155223050305,0.32761421761658,0.356210212435233,0.347689487046632,0.373038585492228
0.156,72,2,36,0.111414913340125,0.444596196891184,0.458553139896373,0.474000082901554,0.457292569948187
0.156,72,2,37,0.195553171729243,0.412484331606221,0.436094150259078,0.283369611398964,0.600998067357511
0.156,72,2,38,0.219322938914178,0.420622538860114,0.474221715025907,0.229453772020719,0.578878093264249
0.156,72,2,39,0.138808197006923,0.470965404145078,0.442996647668394,0.333508637305701,0.408980279792745
0.156,72,2,40,0.17367361768582,0.534295906735753,0.432432735751295,0.276426321243525,0.36700414507772
0.156,72,2,41,0.0676668421539517,0.304837331606218,0.301433730569948,0.30724969430052,0.311911041450777
0.156,72,2,42,0.0827697514143333,0.212704455958547,0.207070176165803,0.242925922279793,0.322800020725389
0.156,72,2,43,0.108134859091543,0.277601948186529,0.27336023834197,0.214448803108808,0.294280834196891
0.156,72,2,44,0.099916793931146,0.29239538860104,0.317665595854926,0.237258077720209,0.375930507772019
0.209,108,1,1,0.24793342837409,0.234407341968912,0.256720761658031,0.290159725388601,0.400152233160622
0.209,108,1,2,0.17104743813771,0.210486580310881,0.290037601036269,0.298550616580311,0.394422974093264
0.209,108,1,3,0.12815057943326,0.290569450777202,0.285012455958549,0.282102544041449,0.357027979274603
0.209,108,1,4,0.108536190150931,0.320595849740933,0.396032207253886,0.288174176165803,0.472122295336788
0.209,108,1,5,0.130625692746953,0.349215720207251,0.380194217616577,0.268980445595855,0.410247948186529
0.209,108,1,6,0.159899983123479,0.41057996373057,0.357926191709845,0.301021528497409,0.307158
0.209,108,1,7,0.190756665450404,0.753760119170982,0.765351979274601,0.45857762694299,0.62006875647669
0.209,108,1,8,0.183716735736886,0.424995264248697,0.351096222797927,0.290546637305695,0.36308088601036
0.209,108,1,9,0.261017714814459,0.396336336787561,0.418644735751295,0.315888259067358,0.674589943005181
0.209,108,1,10,0.188566165156414,0.399285922279793,0.327862911917098,0.288020601036264,0.520490621761658
0.209,108,1,11,0.191189255982132,0.55237914507772,0.475501222797921,0.520566787564741,0.513021922279781
0.209,108,1,12,0.259161186178648,0.598087088082897,0.601189803108786,0.505780704663191,0.719201606217606
0.209,108,1,13,0.153977058739021,0.245542818652849,0.274375357512953,0.266919844559586,0.380763414507772
0.209,108,1,14,0.320423524526536,0.378480295336788,0.469079082901554,0.294966943005184,0.588296911917099
0.209,108,1,15,0.246737775556298,0.555766766839378,0.504436056994813,0.442879580310875,0.440824720207254
0.209,108,1,16,0.180204518718639,0.429602316062176,0.449168896373057,0.407795062176166,0.397676813471497
0.209,108,1,17,0.161163513607027,0.347753150259068,0.32996247668393,0.316845875647666,0.465975932642486
0.209,108,1,18,0.328728421935959,0.56768924870466,0.730409227979272,0.342040222797927,0.533670103626941
0.209,108,1,19,0.107545664854031,0.208278984455985,0.254828051813472,0.27114050259067,0.401934233160617
0.209,108,1,20,0.0824986172429234,0.211500466321244,0.225897533678756,0.292253974093266,0.36311176165803
0.209,108,1,21,0.0640499396420247,0.318791062176166,0.380937834196891,0.461786538860104,0.468245865284974
0.209,108,1,22,0.0893707854156472,0.375216041450777,0.35808967357513,0.401297704663212,0.448546310880829
0.209,108,1,23,0.268364594219433,0.45776547668399,0.392115295336847,0.209291564766854,0.388326134715036
0.209,108,1,24,0.170831932809723,0.476337515544074,0.440359238342003,0.353465974093287,0.441312212435233
0.209,108,1,25,0.128308656323476,0.470559823834197,0.426370528497404,0.418356305699482,0.603201601036269
0.209,108,1,26,0.253140255325139,0.449551202072535,0.424548051813452,0.430719720207254,0.541998378238342
0.209,108,1,27,0.246294657121833,0.488801787564765,0.433302533678752,0.349494295336788,0.532515388601037
0.209,108,1,28,0.15372319199691,0.453026746113989,0.421605606217614,0.380085860103625,0.360061984455953
0.209,108,1,29,0.200772326951027,0.317535808290155,0.31699338341969,0.313285300518135,0.401976740932642
0.209,108,1,30,0.18407117450042,0.340663554404145,0.338532207253886,0.365997492227979,0.404887129533679
0.209,108,1,31,0.192720655143338,0.471568901554404,0.461609056994819,0.401123196891192,0.587495901554405
0.209,108,1,32,0.125266936644458,0.480701077720207,0.427059367875648,0.412195378238342,0.44829667357513
0.209,108,1,33,0.185988270292617,0.295012518134714,0.308209248704662,0.295546321243523,0.463924243523316
0.209,108,1,34,0.207530386677446,0.447218233160626,0.424687564766838,0.291871341968912,0.49204314507772
0.209,108,1,35,0.11152730747737,0.350643564766843,0.367933720207262,0.35638767357513,0.435945658031088
0.209,108,1,36,0.149500417648179,0.470299362694301,0.463661248704663,0.484388424870466,0.470691336787565
0.209,108,1,37,0.262400068083339,0.45323030051814,0.54479796373057,0.293533455958549,0.668359637305704
0.209,108,1,38,0.294295170947167,0.412732383419698,0.536617461139892,0.29067896373057,0.596635295336786
0.209,108,1,39,0.186257681340871,0.500335611398964,0.466237580310881,0.304594409326425,0.42464219689119
0.209,108,1,40,0.233041319156594,0.535696683937826,0.40626770984456,0.267789279792748,0.398066886010364
0.209,108,1,41,0.0907977294930586,0.314391735751295,0.321899844559585,0.338991844559585,0.367882025906736
0.209,108,1,42,0.111063340033335,0.246388497409326,0.240256528497408,0.280555715025908,0.37343718134715
0.209,108,1,43,0.145099126426289,0.300749357512954,0.295933937823837,0.246844466321254,0.404222849740931
0.209,108,1,44,0.1340718398907,0.323695113989646,0.357489932642496,0.276979606217616,0.418309772020726
0.209,108,2,1,0.24793342837409,0.234407341968912,0.256720761658031,0.290159725388601,0.400152233160622
0.209,108,2,2,0.17104743813771,0.210486580310881,0.290037601036269,0.298550616580311,0.394422974093264
0.209,108,2,3,0.12815057943326,0.290569450777202,0.285012455958549,0.282102544041449,0.357027979274603
0.209,108,2,4,0.108536190150931,0.320595849740933,0.396032207253886,0.288174176165803,0.472122295336788
0.209,108,2,5,0.130625692746953,0.349215720207251,0.380194217616577,0.268980445595855,0.410247948186529
0.209,108,2,6,0.159899983123479,0.41057996373057,0.357926191709845,0.301021528497409,0.307158
0.209,108,2,7,0.190756665450404,0.753760119170982,0.765351979274601,0.45857762694299,0.62006875647669
0.209,108,2,8,0.183716735736886,0.424995264248697,0.351096222797927,0.290546637305695,0.36308088601036
0.209,108,2,9,0.261017714814459,0.396336336787561,0.418644735751295,0.315888259067358,0.674589943005181
0.209,108,2,10,0.188566165156414,0.399285922279793,0.327862911917098,0.288020601036264,0.520490621761658
0.209,108,2,11,0.191189255982132,0.55237914507772,0.475501222797921,0.520566787564741,0.513021922279781
0.209,108,2,12,0.259161186178648,0.598087088082897,0.601189803108786,0.505780704663191,0.719201606217606
0.209,108,2,13,0.153977058739021,0.245542818652849,0.274375357512953,0.266919844559586,0.380763414507772
0.209,108,2,14,0.320423524526536,0.378480295336788,0.469079082901554,0.294966943005184,0.588296911917099
0.209,108,2,15,0.246737775556298,0.555766766839378,0.504436056994813,0.442879580310875,0.440824720207254
0.209,108,2,16,0.180204518718639,0.429602316062176,0.449168896373057,0.407795062176166,0.397676813471497
0.209,108,2,17,0.161163513607027,0.347753150259068,0.32996247668393,0.316845875647666,0.465975932642486
0.209,108,2,18,0.328728421935959,0.56768924870466,0.730409227979272,0.342040222797927,0.533670103626941
0.209,108,2,19,0.107545664854031,0.208278984455985,0.254828051813472,0.27114050259067,0.401934233160617
0.209,108,2,20,0.0824986172429234,0.211500466321244,0.225897533678756,0.292253974093266,0.36311176165803
0.209,108,2,21,0.0640499396420247,0.318791062176166,0.380937834196891,0.461786538860104,0.468245865284974
0.209,108,2,22,0.0893707854156472,0.375216041450777,0.35808967357513,0.401297704663212,0.448546310880829
0.209,108,2,23,0.268364594219433,0.45776547668399,0.392115295336847,0.209291564766854,0.388326134715036
0.209,108,2,24,0.170831932809723,0.476337515544074,0.440359238342003,0.353465974093287,0.441312212435233
0.209,108,2,25,0.128308656323476,0.470559823834197,0.426370528497404,0.418356305699482,0.603201601036269
0.209,108,2,26,0.253140255325139,0.449551202072535,0.424548051813452,0.430719720207254,0.541998378238342
0.209,108,2,27,0.246294657121833,0.488801787564765,0.433302533678752,0.349494295336788,0.532515388601037
0.209,108,2,28,0.15372319199691,0.453026746113989,0.421605606217614,0.380085860103625,0.360061984455953
0.209,108,2,29,0.200772326951027,0.317535808290155,0.31699338341969,0.313285300518135,0.401976740932642
0.209,108,2,30,0.18407117450042,0.340663554404145,0.338532207253886,0.365997492227979,0.404887129533679
0.209,108,2,31,0.192720655143338,0.471568901554404,0.461609056994819,0.401123196891192,0.587495901554405
0.209,108,2,32,0.125266936644458,0.480701077720207,0.427059367875648,0.412195378238342,0.44829667357513
0.209,108,2,33,0.185988270292617,0.295012518134714,0.308209248704662,0.295546321243523,0.463924243523316
0.209,108,2,34,0.207530386677446,0.447218233160626,0.424687564766838,0.291871341968912,0.49204314507772
0.209,108,2,35,0.11152730747737,0.350643564766843,0.367933720207262,0.35638767357513,0.435945658031088
0.209,108,2,36,0.149500417648179,0.470299362694301,0.463661248704663,0.484388424870466,0.470691336787565
0.209,108,2,37,0.262400068083339,0.45323030051814,0.54479796373057,0.293533455958549,0.668359637305704
0.209,108,2,38,0.294295170947167,0.412732383419698,0.536617461139892,0.29067896373057,0.596635295336786
0.209,108,2,39,0.186257681340871,0.500335611398964,0.466237580310881,0.304594409326425,0.42464219689119
0.209,108,2,40,0.233041319156594,0.535696683937826,0.40626770984456,0.267789279792748,0.398066886010364
0.209,108,2,41,0.0907977294930586,0.314391735751295,0.321899844559585,0.338991844559585,0.367882025906736
0.209,108,2,42,0.111063340033335,0.246388497409326,0.240256528497408,0.280555715025908,0.37343718134715
0.209,108,2,43,0.145099126426289,0.300749357512954,0.295933937823837,0.246844466321254,0.404222849740931
0.209,108,2,44,0.1340718398907,0.323695113989646,0.357489932642496,0.276979606217616,0.418309772020726
0.33,224,1,1,0.390724076903009,0.280463937823834,0.428896715025907,0.473684823834197,0.487550202072539
0.33,224,1,2,0.269557650258207,0.216051611398972,0.295155626943005,0.312612875647669,0.410872103626943
0.33,224,1,3,0.201955489350539,0.321819191709842,0.339480911917091,0.310295036269426,0.40890225906736
0.33,224,1,4,0.171044715452028,0.337191082901552,0.476135834196878,0.370305860103614,0.513108813471495
0.33,224,1,5,0.205856078194347,0.430574269430048,0.479405626942999,0.271516238341965,0.541128590673575
0.33,224,1,6,0.251990115703401,0.398485067357508,0.345823134715014,0.303940891191702,0.3995398341969
0.33,224,1,7,0.300617881622429,0.747801227979261,0.772665450777181,0.469046279792718,0.700825663212435
0.33,224,1,8,0.289523492064655,0.463463808290142,0.389503689119168,0.291103948186531,0.459470860103627
0.33,224,1,9,0.411343909310739,0.459132155440415,0.457486010362696,0.518509886010363,0.758277787564753
0.33,224,1,10,0.297165821079654,0.51947508290155,0.404686310880821,0.325528476683935,0.586444207253888
0.33,224,1,11,0.301299611138673,0.630282772020725,0.582190689119149,0.676934663212394,0.671734725388571
0.33,224,1,12,0.408418162499475,0.661302398963729,0.657956870466315,0.57758225906735,0.772007564766826
