sa,rp,direction,gm,story_1,story_2,story_3,story_4
0.107,43,1,26,0.00175038888888889,0.00239792948717949,0.00248508974358974,0.00218646153846154
0.107,43,1,27,0.00227062222222222,0.00245991666666667,0.00326535256410256,0.00343498717948718
0.107,43,1,28,0.00144767777777778,0.00200855128205128,0.00224476923076923,0.00191930128205128
0.107,43,1,29,0.00138398333333333,0.00209360897435897,0.00232625,0.0020081858974359
0.107,43,1,30,0.00145748333333333,0.0019108141025641,0.0018614358974359,0.0016540641025641
0.107,43,1,31,0.00190716111111111,0.00240377564102564,0.00265564102564103,0.00246929487179487
0.107,43,1,32,0.00140394444444444,0.00208864743589744,0.00221998717948718,0.00186271153846154
0.107,43,1,33,0.00191768888888889,0.00246632051282051,0.00265508333333333,0.00238019230769231
0.107,43,1,34,0.00130080555555556,0.00200203205128205,0.0023049358974359,0.00215407051282051
0.107,43,1,35,0.00194802222222222,0.00238527564102564,0.00205321153846154,0.00178930769230769
0.107,43,1,36,0.00197434444444444,0.00275791025641026,0.00272304487179487,0.00224782051282051
0.107,43,1,37,0.00236045,0.00232819230769231,0.00257964743589744,0.00292542948717949
0.107,43,1,38,0.0017618,0.00191814102564103,0.00228737179487179,0.00255192948717949
0.107,43,1,39,0.00169682777777778,0.00223423076923077,0.00221242948717949,0.00187490384615385
0.107,43,1,40,0.00143827777777778,0.00196580128205128,0.00213637820512821,0.0019478141025641
0.107,43,1,41,0.00165766111111111,0.00241776282051282,0.00249448717948718,0.00205628205128205
0.107,43,1,42,0.00150334444444444,0.00218779487179487,0.00226772435897436,0.00194457051282051
0.107,43,1,43,0.00155255,0.00222416025641026,0.00235178205128205,0.00215780128205128
0.107,43,1,44,0.00179373333333333,0.00224474358974359,0.00230853846153846,0.00210677564102564
0.107,43,2,1,0.0016624,0.00239326923076923,0.00245953846153846,0.00206628205128205
0.107,43,2,2,0.00210902222222222,0.00273659615384615,0.00261149358974359,0.00227141025641026
0.107,43,2,3,0.00171680555555556,0.00240110897435897,0.00240352564102564,0.00198474358974359
0.107,43,2,4,0.00152101111111111,0.00229369871794872,0.00255458974358974,0.00220653846153846
0.107,43,2,5,0.00194171666666667,0.00272065384615385,0.00269632692307692,0.00217448717948718
0.107,43,2,6,0.00132512777777778,0.00187024358974359,0.00207771794871795,0.00182754487179487
0.107,43,2,7,0.00172053888888889,0.00211525,0.00265817948717949,0.00262991666666667
0.107,43,2,8,0.00200880555555556,0.00276266025641026,0.00264330769230769,0.00206269230769231
0.107,43,2,9,0.00203578333333333,0.00236089743589744,0.00227080769230769,0.00226514102564103
0.107,43,2,10,0.00131942777777778,0.0019251858974359,0.00205439743589744,0.0020306858974359
0.107,43,2,11,0.00148535,0.00215877564102564,0.00226961538461538,0.0019455641025641
0.107,43,2,12,0.00148182222222222,0.00215155769230769,0.00216211538461538,0.00226934615384615
0.107,43,2,13,0.00153262222222222,0.00201808974358974,0.00213639102564103,0.00197003205128205
0.107,43,2,14,0.00183505,0.00211414743589744,0.0027595,0.00286267307692308
0.107,43,2,15,0.00158205555555556,0.00230440384615385,0.00238530128205128,0.00212545512820513
0.107,43,2,16,0.00187417777777778,0.00247288461538462,0.00276867948717949,0.00235711538461538
0.107,43,2,17,0.00158322222222222,0.0020556858974359,0.00211869871794872,0.00183901923076923
0.107,43,2,18,0.00188287222222222,0.0019524358974359,0.00272821153846154,0.00290727564102564
0.107,43,2,19,0.00177382777777778,0.00248923076923077,0.00248771794871795,0.00218339743589744
0.107,43,2,20,0.00182643333333333,0.00247441666666667,0.00236309615384615,0.00190807692307692
0.107,43,2,21,0.00194096111111111,0.00263358974358974,0.0025048141025641,0.0019424358974359
0.107,43,2,22,0.00168860555555556,0.00233289743589744,0.00236432692307692,0.00196173076923077
0.107,43,2,23,0.00131142777777778,0.00198490384615385,0.00214869230769231,0.00186269871794872
0.107,43,2,24,0.00164547777777778,0.00231042948717949,0.00228348717948718,0.00185392948717949
0.107,43,2,25,0.00184124444444444,0.00258321153846154,0.00264586538461538,0.0021524358974359
0.107,43,2,26,0.00175038888888889,0.00239792948717949,0.00248508974358974,0.00218646153846154
0.107,43,2,27,0.00227062222222222,0.00245991666666667,0.00326535256410256,0.00343498717948718
0.107,43,2,28,0.00144767777777778,0.00200855128205128,0.00224476923076923,0.00191930128205128
0.107,43,2,29,0.00138398333333333,0.00209360897435897,0.00232625,0.0020081858974359
0.107,43,2,30,0.00145748333333333,0.0019108141025641,0.0018614358974359,0.0016540641025641
0.107,43,2,31,0.00190716111111111,0.00240377564102564,0.00265564102564103,0.00246929487179487
0.107,43,2,32,0.00140394444444444,0.00208864743589744,0.00221998717948718,0.00186271153846154
0.107,43,2,33,0.00191768888888889,0.00246632051282051,0.00265508333333333,0.00238019230769231
0.107,43,2,34,0.00130080555555556,0.00200203205128205,0.0023049358974359,0.00215407051282051
0.107,43,2,35,0.00194802222222222,0.00238527564102564,0.00205321153846154,0.00178930769230769
0.107,43,2,36,0.00197434444444444,0.00275791025641026,0.00272304487179487,0.00224782051282051
0.107,43,2,37,0.00236045,0.00232819230769231,0.00257964743589744,0.00292542948717949
0.107,43,2,38,0.0017618,0.00191814102564103,0.00228737179487179,0.00255192948717949
0.107,43,2,39,0.00169682777777778,0.00223423076923077,0.00221242948717949,0.00187490384615385
0.107,43,2,40,0.00143827777777778,0.00196580128205128,0.00213637820512821,0.0019478141025641
0.107,43,2,41,0.00165766111111111,0.00241776282051282,0.00249448717948718,0.00205628205128205
0.107,43,2,42,0.00150334444444444,0.00218779487179487,0.00226772435897436,0.00194457051282051
0.107,43,2,43,0.00155255,0.00222416025641026,0.00235178205128205,0.00215780128205128
0.107,43,2,44,0.00179373333333333,0.00224474358974359,0.00230853846153846,0.00210677564102564
0.156,72,1,1,0.0024155,0.00347569871794872,0.0035876858974359,0.00301115384615385
0.156,72,1,2,0.00309237222222222,0.00397314102564103,0.00367153846153846,0.00310846153846154
0.156,72,1,3,0.00248113333333333,0.00347703846153846,0.00351141666666667,0.00289371794871795
0.156,72,1,4,0.00220925555555556,0.00328030128205128,0.00369708974358974,0.00319525641025641
0.156,72,1,5,0.00281924444444444,0.00393235256410256,0.00387942307692308,0.00313025641025641
0.156,72,1,6,0.0019277,0.00272088461538462,0.00302087179487179,0.0026625
0.156,72,1,7,0.0023456,0.0029296217948718,0.00353803205128205,0.00364871794871795
0.156,72,1,8,0.00293221111111111,0.00401610256410256,0.00380358974358974,0.00295942307692308
0.156,72,1,9,0.00291026666666667,0.00342216025641026,0.00329639743589744,0.00329264102564103
0.156,72,1,10,0.00191863888888889,0.00279932692307692,0.00298903846153846,0.00295860256410256
0.156,72,1,11,0.00215995,0.00314053205128205,0.00329995512820513,0.00282519230769231
0.156,72,1,12,0.00212515,0.00306144230769231,0.00314397435897436,0.0033150641025641
0.156,72,1,13,0.0022295,0.00293590384615385,0.00310617948717949,0.00286070512820513
0.156,72,1,14,0.00242918888888889,0.00293341666666667,0.00403371794871795,0.00434634615384615
0.156,72,1,15,0.00227888333333333,0.00334108974358974,0.00348451282051282,0.00310230769230769
0.156,72,1,16,0.00268957777777778,0.00353865384615385,0.00374996794871795,0.00320294871794872
0.156,72,1,17,0.00230309444444444,0.00299058333333333,0.00308048076923077,0.00267929487179487
0.156,72,1,18,0.00237028333333333,0.00257990384615385,0.00390291666666667,0.00425115384615385
0.156,72,1,19,0.00249141666666667,0.00351689102564103,0.00363255128205128,0.00318435897435898
0.156,72,1,20,0.00265081666666667,0.00359008333333333,0.00343826923076923,0.0027798717948718
0.156,72,1,21,0.00280755,0.003773,0.00358237179487179,0.0027949358974359
0.156,72,1,22,0.00245881111111111,0.00339349358974359,0.00341820512820513,0.00282807692307692
0.156,72,1,23,0.00190777222222222,0.00288764743589744,0.0031241217948718,0.00271365384615385
0.156,72,1,24,0.00239279444444444,0.00335967948717949,0.00332221153846154,0.00269192307692308
0.156,72,1,25,0.00265426666666667,0.0037469358974359,0.00388320512820513,0.00314839743589744
0.156,72,1,26,0.00248605,0.00344328846153846,0.00361460897435897,0.00315833333333333
0.156,72,1,27,0.00294105,0.00331158333333333,0.00397597435897436,0.00429442307692308
0.156,72,1,28,0.00210593888888889,0.00292202564102564,0.0032658717948718,0.00278698717948718
0.156,72,1,29,0.00201330555555556,0.00304266025641026,0.00338642307692308,0.00292576923076923
0.156,72,1,30,0.00211941666666667,0.00277842948717949,0.00270633333333333,0.00241020512820513
0.156,72,1,31,0.00261276666666667,0.0033993717948718,0.00382475641025641,0.00359410256410256
0.156,72,1,32,0.00204157777777778,0.00303707051282051,0.00322988461538462,0.00270474358974359
0.156,72,1,33,0.00276258333333333,0.00343528205128205,0.00371749358974359,0.00334442307692308
0.156,72,1,34,0.00187226111111111,0.00290109615384615,0.00336074358974359,0.00313185897435898
0.156,72,1,35,0.00283177777777778,0.00346762179487179,0.00292735897435897,0.00259076923076923
0.156,72,1,36,0.00275482777777778,0.0038479358974359,0.0038724358974359,0.00331807692307692
0.156,72,1,37,0.00284001666666667,0.00293320512820513,0.00370708333333333,0.00384788461538461
0.156,72,1,38,0.00248042777777778,0.00279051282051282,0.00324380128205128,0.0034695
0.156,72,1,39,0.00246990555555556,0.00324983333333333,0.00321272435897436,0.00272583333333333
0.156,72,1,40,0.00209227777777778,0.00285985897435897,0.00310621794871795,0.0028375641025641
0.156,72,1,41,0.00239702777777778,0.00348189743589744,0.00359845512820513,0.00294878205128205
0.156,72,1,42,0.00218613333333333,0.00318126923076923,0.00329815384615385,0.00283269230769231
0.156,72,1,43,0.00221165,0.00318567307692308,0.00342725,0.00313935897435897
0.156,72,1,44,0.00260766111111111,0.00325975641025641,0.00333948717948718,0.00304096153846154
0.156,72,2,1,0.0024155,0.00347569871794872,0.0035876858974359,0.00301115384615385
0.156,72,2,2,0.00309237222222222,0.00397314102564103,0.00367153846153846,0.00310846153846154
0.156,72,2,3,0.00248113333333333,0.00347703846153846,0.00351141666666667,0.00289371794871795
0.156,72,2,4,0.00220925555555556,0.00328030128205128,0.00369708974358974,0.00319525641025641
0.156,72,2,5,0.00281924444444444,0.00393235256410256,0.00387942307692308,0.00313025641025641
0.156,72,2,6,0.0019277,0.00272088461538462,0.00302087179487179,0.0026625
0.156,72,2,7,0.0023456,0.0029296217948718,0.00353803205128205,0.00364871794871795
0.156,72,2,8,0.00293221111111111,0.00401610256410256,0.00380358974358974,0.00295942307692308
0.156,72,2,9,0.00291026666666667,0.00342216025641026,0.00329639743589744,0.00329264102564103
0.156,72,2,10,0.00191863888888889,0.00279932692307692,0.00298903846153846,0.00295860256410256
0.156,72,2,11,0.00215995,0.00314053205128205,0.00329995512820513,0.00282519230769231
0.156,72,2,12,0.00212515,0.00306144230769231,0.00314397435897436,0.0033150641025641
0.156,72,2,13,0.0022295,0.00293590384615385,0.00310617948717949,0.00286070512820513
0.156,72,2,14,0.00242918888888889,0.00293341666666667,0.00403371794871795,0.00434634615384615
0.156,72,2,15,0.00227888333333333,0.00334108974358974,0.00348451282051282,0.00310230769230769
0.156,72,2,16,0.00268957777777778,0.00353865384615385,0.00374996794871795,0.00320294871794872
0.156,72,2,17,0.00230309444444444,0.00299058333333333,0.00308048076923077,0.00267929487179487
0.156,72,2,18,0.00237028333333333,0.00257990384615385,0.00390291666666667,0.00425115384615385
0.156,72,2,19,0.00249141666666667,0.00351689102564103,0.00363255128205128,0.00318435897435898
0.156,72,2,20,0.00265081666666667,0.00359008333333333,0.00343826923076923,0.0027798717948718
0.156,72,2,21,0.00280755,0.003773,0.00358237179487179,0.0027949358974359
0.156,72,2,22,0.00245881111111111,0.00339349358974359,0.00341820512820513,0.00282807692307692
0.156,72,2,23,0.00190777222222222,0.00288764743589744,0.0031241217948718,0.00271365384615385
0.156,72,2,24,0.00239279444444444,0.00335967948717949,0.00332221153846154,0.00269192307692308
0.156,72,2,25,0.00265426666666667,0.0037469358974359,0.00388320512820513,0.00314839743589744
0.156,72,2,26,0.00248605,0.00344328846153846,0.00361460897435897,0.00315833333333333
0.156,72,2,27,0.00294105,0.00331158333333333,0.00397597435897436,0.00429442307692308
0.156,72,2,28,0.00210593888888889,0.00292202564102564,0.0032658717948718,0.00278698717948718
0.156,72,2,29,0.00201330555555556,0.00304266025641026,0.00338642307692308,0.00292576923076923
0.156,72,2,30,0.00211941666666667,0.00277842948717949,0.00270633333333333,0.00241020512820513
0.156,72,2,31,0.00261276666666667,0.0033993717948718,0.00382475641025641,0.00359410256410256
0.156,72,2,32,0.00204157777777778,0.00303707051282051,0.00322988461538462,0.00270474358974359
0.156,72,2,33,0.00276258333333333,0.00343528205128205,0.00371749358974359,0.00334442307692308
0.156,72,2,34,0.00187226111111111,0.00290109615384615,0.00336074358974359,0.00313185897435898
0.156,72,2,35,0.00283177777777778,0.00346762179487179,0.00292735897435897,0.00259076923076923
0.156,72,2,36,0.00275482777777778,0.0038479358974359,0.0038724358974359,0.00331807692307692
0.156,72,2,37,0.00284001666666667,0.00293320512820513,0.00370708333333333,0.00384788461538461
0.156,72,2,38,0.00248042777777778,0.00279051282051282,0.00324380128205128,0.0034695
0.156,72,2,39,0.00246990555555556,0.00324983333333333,0.00321272435897436,0.00272583333333333
0.156,72,2,40,0.00209227777777778,0.00285985897435897,0.00310621794871795,0.0028375641025641
0.156,72,2,41,0.00239702777777778,0.00348189743589744,0.00359845512820513,0.00294878205128205
0.156,72,2,42,0.00218613333333333,0.00318126923076923,0.00329815384615385,0.00283269230769231
0.156,72,2,43,0.00221165,0.00318567307692308,0.00342725,0.00313935897435897
0.156,72,2,44,0.00260766111111111,0.00325975641025641,0.00333948717948718,0.00304096153846154
0.209,108,1,1,0.00280920555555556,0.00409447435897436,0.00448942307692308,0.00398442307692308
0.209,108,1,2,0.00345473888888889,0.00441026282051282,0.00433916666666667,0.00370051282051282
0.209,108,1,3,0.00288813333333333,0.00412444230769231,0.00432557692307692,0.00366858974358974
0.209,108,1,4,0.00290850555555556,0.00412669230769231,0.00437878205128205,0.00392474358974359
0.209,108,1,5,0.00310972222222222,0.00453664743589744,0.0045775,0.00371608974358974
0.209,108,1,6,0.00259143888888889,0.00364829487179487,0.00408801282051282,0.00368070512820513
0.209,108,1,7,0.00268727222222222,0.00358179487179487,0.00433335897435897,0.00445010897435897
0.209,108,1,8,0.00331707777777778,0.00456330769230769,0.00431602564102564,0.00349929487179487
0.209,108,1,9,0.00340543888888889,0.00399834615384615,0.00405538461538462,0.00392583333333333
0.209,108,1,10,0.00256358888888889,0.00373864743589744,0.00405064102564103,0.00376525641025641
0.209,108,1,11,0.00276783888888889,0.00416191666666667,0.00443384615384615,0.00371525641025641
0.209,108,1,12,0.00255713333333333,0.00351023076923077,0.00432961538461538,0.0049125
0.209,108,1,13,0.00278211111111111,0.00387335897435897,0.00401839743589744,0.00343185897435898
0.209,108,1,14,0.00313291666666667,0.00387415384615385,0.00544757051282051,0.00584961538461538
0.209,108,1,15,0.00274942777777778,0.00441976282051282,0.00486333333333333,0.00457
0.209,108,1,16,0.00338863333333333,0.00418921794871795,0.00436935897435897,0.00387211538461538
0.209,108,1,17,0.00292539444444444,0.00386332692307692,0.00403791666666667,0.00358333333333333
0.209,108,1,18,0.0024769,0.00307314102564103,0.00642804487179487,0.00689314102564103
0.209,108,1,19,0.00284188333333333,0.0042960641025641,0.00472474358974359,0.00420269230769231
0.209,108,1,20,0.00316856111111111,0.00459912820512821,0.00463102564102564,0.00374057692307692
0.209,108,1,21,0.00329653888888889,0.00465971794871795,0.00456230769230769,0.00362596153846154
0.209,108,1,22,0.00332428333333333,0.00454996153846154,0.00440391025641026,0.00351121794871795
0.209,108,1,23,0.00246634444444444,0.00380953846153846,0.00427217948717949,0.0038149358974359
0.209,108,1,24,0.00286379444444444,0.00426541025641026,0.00444730769230769,0.00372583333333333
0.209,108,1,25,0.00315001666666667,0.00461745512820513,0.00479397435897436,0.0040298717948718
0.209,108,1,26,0.00300895,0.00416885256410256,0.00419705128205128,0.00394294871794872
0.209,108,1,27,0.00305047222222222,0.00364425641025641,0.00474197435897436,0.00484884615384615
0.209,108,1,28,0.00282087222222222,0.00387378846153846,0.00416121794871795,0.00363173076923077
0.209,108,1,29,0.00270682222222222,0.00413357051282051,0.00460679487179487,0.00409961538461539
0.209,108,1,30,0.00288901111111111,0.00379528205128205,0.0036998717948718,0.00321705128205128
0.209,108,1,31,0.00303293888888889,0.00426908333333333,0.00470895512820513,0.00466275641025641
0.209,108,1,32,0.00270997222222222,0.00408507051282051,0.00439371794871795,0.00374634615384615
0.209,108,1,33,0.00329620555555556,0.00436829487179487,0.00429057692307692,0.00383185897435898
0.209,108,1,34,0.00235282222222222,0.00381067948717949,0.00485569230769231,0.00478647435897436
0.209,108,1,35,0.00361341111111111,0.00426486538461538,0.00381688461538462,0.00337557692307692
0.209,108,1,36,0.00313033333333333,0.00460892307692308,0.00495435897435897,0.00451391025641026
0.209,108,1,37,0.00302820555555556,0.00370158974358974,0.0046065,0.00530948717948718
0.209,108,1,38,0.00299473333333333,0.00356982051282051,0.0043926282051282,0.00480480769230769
0.209,108,1,39,0.00338414444444444,0.00433742948717949,0.00416147435897436,0.00341583333333333
0.209,108,1,40,0.00280295555555556,0.00382972435897436,0.0041228141025641,0.00384294871794872
0.209,108,1,41,0.00293412222222222,0.00449282051282051,0.00480173076923077,0.00407621794871795
0.209,108,1,42,0.00281917777777778,0.0041225641025641,0.00424474358974359,0.00355730769230769
0.209,108,1,43,0.00247411111111111,0.00378709615384615,0.00467311538461538,0.00452423076923077
0.209,108,1,44,0.00337319444444444,0.00404015384615385,0.00403898076923077,0.00361044871794872
0.209,108,2,1,0.00280920555555556,0.00409447435897436,0.00448942307692308,0.00398442307692308
0.209,108,2,2,0.00345473888888889,0.00441026282051282,0.00433916666666667,0.00370051282051282
0.209,108,2,3,0.00288813333333333,0.00412444230769231,0.00432557692307692,0.00366858974358974
0.209,108,2,4,0.00290850555555556,0.00412669230769231,0.00437878205128205,0.00392474358974359
0.209,108,2,5,0.00310972222222222,0.00453664743589744,0.0045775,0.00371608974358974
0.209,108,2,6,0.00259143888888889,0.00364829487179487,0.00408801282051282,0.00368070512820513
0.209,108,2,7,0.00268727222222222,0.00358179487179487,0.00433335897435897,0.00445010897435897
0.209,108,2,8,0.00331707777777778,0.00456330769230769,0.00431602564102564,0.00349929487179487
0.209,108,2,9,0.00340543888888889,0.00399834615384615,0.00405538461538462,0.00392583333333333
0.209,108,2,10,0.00256358888888889,0.00373864743589744,0.00405064102564103,0.00376525641025641
0.209,108,2,11,0.00276783888888889,0.00416191666666667,0.00443384615384615,0.00371525641025641
0.209,108,2,12,0.00255713333333333,0.00351023076923077,0.00432961538461538,0.0049125
0.209,108,2,13,0.00278211111111111,0.00387335897435897,0.00401839743589744,0.00343185897435898
0.209,108,2,14,0.00313291666666667,0.00387415384615385,0.00544757051282051,0.00584961538461538
0.209,108,2,15,0.00274942777777778,0.00441976282051282,0.00486333333333333,0.00457
0.209,108,2,16,0.00338863333333333,0.00418921794871795,0.00436935897435897,0.00387211538461538
0.209,108,2,17,0.00292539444444444,0.00386332692307692,0.00403791666666667,0.00358333333333333
0.209,108,2,18,0.0024769,0.00307314102564103,0.00642804487179487,0.00689314102564103
0.209,108,2,19,0.00284188333333333,0.0042960641025641,0.00472474358974359,0.00420269230769231
0.209,108,2,20,0.00316856111111111,0.00459912820512821,0.00463102564102564,0.00374057692307692
0.209,108,2,21,0.00329653888888889,0.00465971794871795,0.00456230769230769,0.00362596153846154
0.209,108,2,22,0.00332428333333333,0.00454996153846154,0.00440391025641026,0.00351121794871795
0.209,108,2,23,0.00246634444444444,0.00380953846153846,0.00427217948717949,0.0038149358974359
0.209,108,2,24,0.00286379444444444,0.00426541025641026,0.00444730769230769,0.00372583333333333
0.209,108,2,25,0.00315001666666667,0.00461745512820513,0.00479397435897436,0.0040298717948718
0.209,108,2,26,0.00300895,0.00416885256410256,0.00419705128205128,0.00394294871794872
0.209,108,2,27,0.00305047222222222,0.00364425641025641,0.00474197435897436,0.00484884615384615
0.209,108,2,28,0.00282087222222222,0.00387378846153846,0.00416121794871795,0.00363173076923077
0.209,108,2,29,0.00270682222222222,0.00413357051282051,0.00460679487179487,0.00409961538461539
0.209,108,2,30,0.00288901111111111,0.00379528205128205,0.0036998717948718,0.00321705128205128
0.209,108,2,31,0.00303293888888889,0.00426908333333333,0.00470895512820513,0.00466275641025641
0.209,108,2,32,0.00270997222222222,0.00408507051282051,0.00439371794871795,0.00374634615384615
0.209,108,2,33,0.00329620555555556,0.00436829487179487,0.00429057692307692,0.00383185897435898
0.209,108,2,34,0.00235282222222222,0.00381067948717949,0.00485569230769231,0.00478647435897436
0.209,108,2,35,0.00361341111111111,0.00426486538461538,0.00381688461538462,0.00337557692307692
0.209,108,2,36,0.00313033333333333,0.00460892307692308,0.00495435897435897,0.00451391025641026
0.209,108,2,37,0.00302820555555556,0.00370158974358974,0.0046065,0.00530948717948718
0.209,108,2,38,0.00299473333333333,0.00356982051282051,0.0043926282051282,0.00480480769230769
0.209,108,2,39,0.00338414444444444,0.00433742948717949,0.00416147435897436,0.00341583333333333
0.209,108,2,40,0.00280295555555556,0.00382972435897436,0.0041228141025641,0.00384294871794872
0.209,108,2,41,0.00293412222222222,0.00449282051282051,0.00480173076923077,0.00407621794871795
0.209,108,2,42,0.00281917777777778,0.0041225641025641,0.00424474358974359,0.00355730769230769
0.209,108,2,43,0.00247411111111111,0.00378709615384615,0.00467311538461538,0.00452423076923077
0.209,108,2,44,0.00337319444444444,0.00404015384615385,0.00403898076923077,0.00361044871794872
0.33,224,1,1,0.00379249444444444,0.00516364102564103,0.00580782051282051,0.00531179487179487
0.33,224,1,2,0.00549275,0.00592323717948718,0.00541128205128205,0.0045725641025641
0.33,224,1,3,0.00510961666666667,0.00583569871794872,0.00575429487179487,0.00488679487179487
0.33,224,1,4,0.00528918333333333,0.00552830769230769,0.0050224358974359,0.00498596153846154
0.33,224,1,5,0.00295135,0.00414186538461538,0.00559115384615385,0.00540653846153846
0.33,224,1,6,0.00397767777777778,0.00520467307692308,0.00581865384615384,0.00533173076923077
0.33,224,1,7,0.00324881111111111,0.00376535897435897,0.00641539743589744,0.00678935897435897
0.33,224,1,8,0.0031834,0.00451661538461539,0.00552746794871795,0.00542352564102564
0.33,224,1,9,0.00407971666666667,0.00454567948717949,0.00504046794871795,0.00514269230769231
0.33,224,1,10,0.00459388888888889,0.00628547435897436,0.00654173076923077,0.00563551282051282
0.33,224,1,11,0.00374477777777778,0.00578126923076923,0.00631929487179487,0.00562910256410257
0.33,224,1,12,0.00675988888888889,0.00669325641025641,0.00648064102564102,0.00584448717948718
0.33,224,1,13,0.00490313333333333,0.00638712820512821,0.00669371794871795,0.00589
0.33,224,1,14,0.00940627777777778,0.00874,0.00737365384615385,0.00595519230769231
0.33,224,1,15,0.00415436111111111,0.0049965641025641,0.00803717948717949,0.00772705128205128
0.33,224,1,16,0.00408732777777778,0.00572994230769231,0.00614153846153846,0.00560339743589744
0.33,224,1,17,0.00371198888888889,0.0057250641025641,0.00655474358974359,0.00603448717948718
0.33,224,1,18,0.00373595555555556,0.00504805769230769,0.010009358974359,0.00994461538461538
0.33,224,1,19,0.00370143333333333,0.00565691025641026,0.00683923076923077,0.00613275641025641
0.33,224,1,20,0.00496751666666667,0.0061591282051282,0.00620839743589744,0.00532166666666667
0.33,224,1,21,0.00436807777777778,0.00574835256410256,0.00604410256410257,0.00513057692307692
0.33,224,1,22,0.0052158,0.00567620512820513,0.00513448717948718,0.0039125
0.33,224,1,23,0.00379554444444444,0.00566523717948718,0.00669429487179487,0.00567442307692308
0.33,224,1,24,0.00337295555555556,0.00485339743589744,0.00582794871794872,0.00547192307692308
0.33,224,1,25,0.00342511111111111,0.00439130769230769,0.00527858974358974,0.00511589743589744
0.33,224,1,26,0.00455035,0.00689559615384615,0.00721064102564102,0.007295
0.33,224,1,27,0.00335398888888889,0.00482357051282051,0.00799192307692308,0.00796711538461538
0.33,224,1,28,0.00382302777777778,0.00514276923076923,0.00577275641025641,0.00551878205128205
0.33,224,1,29,0.00517098888888889,0.00716085897435897,0.00768839743589744,0.00681794871794872
0.33,224,1,30,0.00486263333333333,0.00649409615384615,0.00668967948717949,0.00561320512820513
0.33,224,1,31,0.00634588888888889,0.00551891666666667,0.00514769230769231,0.00463673076923077
0.33,224,1,32,0.00385161111111111,0.00583083333333333,0.0063249358974359,0.00549371794871795
0.33,224,1,33,0.00416252222222222,0.00558295512820513,0.00565416666666667,0.00539871794871795
0.33,224,1,34,0.00437138888888889,0.00502651923076923,0.00746926923076923,0.00758647435897436
0.33,224,1,35,0.00421692777777778,0.00587437820512821,0.0062724358974359,0.00579166666666667
0.33,224,1,36,0.00393414444444444,0.00519441025641026,0.00558557692307692,0.00502192307692308
0.33,224,1,37,0.00531517222222222,0.00436894871794872,0.00587080769230769,0.0061374358974359
0.33,224,1,38,0.00490443333333333,0.00574389102564103,0.00696929487179487,0.00708384615384615
0.33,224,1,39,0.00445772777777778,0.00556390384615385,0.00529294871794872,0.00460476282051282
0.33,224,1,40,0.00363164444444444,0.00542771794871795,0.00558333333333333,0.00540551282051282
0.33,224,1,41,0.00470917777777778,0.00683126282051282,0.00737987179487179,0.00658564102564102
0.33,224,1,42,0.00346132222222222,0.0050363717948718,0.00566237179487179,0.00491102564102564
0.33,224,1,43,0.00413487777777778,0.00620946153846154,0.00744121794871795,0.0070425641025641
