sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5
0.086,43,2,8,0.139296472570293,0.534893450777196,0.462683709844553,0.339691637305696,0.313671963730569
0.086,43,2,9,0.184781969571168,0.44248996373057,0.374789186528497,0.312380331606218,0.527538906735751
0.086,43,2,10,0.0836229127972379,0.26859230569948,0.249575502590674,0.282647119170985,0.347525103626942
0.086,43,2,11,0.130323529954759,0.52631878238342,0.515132512953368,0.389977849740933,0.538903839378238
0.086,43,2,12,0.0794868244307196,0.476626098445587,0.48178773575129,0.445722347150255,0.476781461139885
0.086,43,2,13,0.0960665677624866,0.246063295336788,0.219778025906734,0.216013932642487,0.252162398963731
0.086,43,2,14,0.088472880555426,0.197545720207254,0.170980481865284,0.17377510880829,0.212228373056995
0.086,43,2,15,0.115156844339989,0.549690113989637,0.516687989637306,0.421512860103627,0.369810010362694
0.086,43,2,16,0.0786256588892164,0.353048896373057,0.344306720207254,0.332341813471503,0.384846347150259
0.086,43,2,17,0.0612578521277558,0.306810269430051,0.291940502590673,0.263163072538858,0.28777781865285
0.086,43,2,18,0.119312311287373,0.424369041450777,0.363872668393783,0.314617067357512,0.370032958549222
0.086,43,2,19,0.0626235985322692,0.131071512953384,0.125235834196891,0.130633663212444,0.181902901554396
0.086,43,2,20,0.0421612983980161,0.186220549222797,0.181663411917107,0.161847909326432,0.180399264248705
0.086,43,2,21,0.0357975828020406,0.267989155440415,0.280647419689119,0.274592937823834,0.257362341968912
0.086,43,2,22,0.0478045336138241,0.344102259067358,0.319468658031088,0.301373191709845,0.28601321761658
0.086,43,2,23,0.146687627633737,0.437185621761658,0.385171435233205,0.269881823834203,0.31142549740934
0.086,43,2,24,0.103723771021576,0.461264186528497,0.428097347150259,0.376783331606239,0.346441616580319
0.086,43,2,25,0.0742142177621059,0.456831746113988,0.408483062176166,0.43112632642487,0.468493518134715
0.086,43,2,26,0.106339552172426,0.326463476683936,0.304751948186528,0.328947932642486,0.361512492227979
0.086,43,2,27,0.124016949875494,0.486102585492228,0.438778233160622,0.484959839378238,0.473656989637306
0.086,43,2,28,0.0907915838078266,0.483573974093265,0.476568984455959,0.376895989637306,0.352786310880827
0.086,43,2,29,0.0976352885254429,0.404854487046632,0.388292051813471,0.264173658031088,0.268068849740933
0.086,43,2,30,0.0663667790397238,0.405975756476684,0.369981564766839,0.315887388601036,0.311741362694301
0.086,43,2,31,0.0884931452624508,0.459296155440415,0.457897658031088,0.423821932642487,0.418140378238342
0.086,43,2,32,0.0629743464026091,0.515441233160622,0.488519005181347,0.440838984455958,0.38875185492228
0.086,43,2,33,0.0612056313357955,0.299693512953369,0.290187821243524,0.294669512953368,0.303602067357513
0.086,43,2,34,0.0740985324231124,0.337132968911917,0.3065054611399,0.317303803108808,0.383879321243523
0.086,43,2,35,0.0909593820246913,0.32803674611399,0.285009595854922,0.217999585492231,0.295834797927462
0.086,43,2,36,0.0649799118831584,0.413766922279793,0.357706559585492,0.400348269430052,0.453159279792746
0.086,43,2,37,0.12847600489948,0.372434455958549,0.291990792746118,0.245150139896373,0.496572626943004
0.086,43,2,38,0.136194815833271,0.383103450777207,0.324966637305704,0.204484595854928,0.38511678238342
0.086,43,2,39,0.149542443723045,0.474044414507772,0.385991367875648,0.312909440414508,0.382726875647667
0.086,43,2,40,0.154905764956634,0.439253523316064,0.327234549222798,0.315609481865286,0.403091088082903
0.086,43,2,41,0.0641203116692929,0.268408186528497,0.264850248704663,0.208404181347151,0.250591917098446
0.086,43,2,42,0.0788152355162227,0.257943243523316,0.244641430051813,0.207079777202073,0.187534378238346
0.086,43,2,43,0.0629141759383834,0.229280005181348,0.233209844559588,0.172790829015546,0.204400658031088
0.086,43,2,44,0.0506943403703341,0.2415146373057,0.249731886010364,0.233648606217621,0.256858761658033
0.125,72,1,1,0.245604300506953,0.305064212435233,0.190151787564767,0.324259756476684,0.369479336787565
0.125,72,1,2,0.171932491022246,0.209874046632133,0.198055414507775,0.22441210880829,0.305250544041451
0.125,72,1,3,0.0633045120490549,0.234747834196891,0.219874336787565,0.19388729015544,0.297569937823831
0.125,72,1,4,0.0578958833879921,0.173403279792746,0.207793953367876,0.22517229015544,0.333500461139896
0.125,72,1,5,0.187138951838579,0.437839248704667,0.418563321243503,0.26778574611399,0.570922658031091
0.125,72,1,6,0.147619538827409,0.537013958549223,0.544477829015544,0.325659440414508,0.392872860103626
0.125,72,1,7,0.138920626071925,0.611778259067356,0.576785860103627,0.473896844559582,0.504226580310884
0.125,72,1,8,0.202709455961636,0.563595523316053,0.458508139896364,0.306593202072532,0.379292103626941
0.125,72,1,9,0.268901658686216,0.418661725388601,0.394931523316062,0.25213221761658,0.59162232642487
0.125,72,1,10,0.121691201839309,0.264375528497409,0.244747056994819,0.286940668393783,0.373151844559586
0.125,72,1,11,0.189651693030474,0.576046761658031,0.559770077720207,0.391004829015534,0.644364715025894
0.125,72,1,12,0.115672210782927,0.512329186528491,0.547611829015537,0.487892036269423,0.58377938860102
0.125,72,1,13,0.13979967566952,0.238674834196891,0.217870453367874,0.216998777202073,0.271024264248704
0.125,72,1,14,0.128749056984906,0.192545082901554,0.198851756476685,0.203377336787565,0.254586663212435
0.125,72,1,15,0.167580562778703,0.552360165803109,0.504334103626943,0.373545523316062,0.384152264248699
0.125,72,1,16,0.114419010359471,0.371914492227979,0.361823300518135,0.317227740932661,0.38962396373057
0.125,72,1,17,0.0891447259867216,0.308857575129533,0.295288357512952,0.258890015544039,0.337147507772021
0.125,72,1,18,0.173627754273416,0.421545077720207,0.373105880829017,0.301580538860102,0.443084772020724
0.125,72,1,19,0.0911322114235891,0.133675943005205,0.155964797927469,0.186887031088092,0.254590725388592
0.125,72,1,20,0.0613547041299641,0.184967803108807,0.180585023316068,0.183191176165803,0.240668694300518
0.125,72,1,21,0.0520939863059446,0.276490683937824,0.294911409326425,0.286100269430052,0.261026150259067
0.125,72,1,22,0.069566951858511,0.337916865284974,0.301583424870466,0.286824227979275,0.307777398963731
0.125,72,1,23,0.213465342267964,0.452109715025905,0.375710715025964,0.228551740932648,0.355717352331624
0.125,72,1,24,0.150942725297388,0.453014937823856,0.402566233160644,0.330987735751326,0.395409414507781
0.125,72,1,25,0.107999315629354,0.468779673575128,0.430452751295337,0.453756378238342,0.512143
0.125,72,1,26,0.154749308222422,0.33662357512953,0.336409979274611,0.329941766839378,0.402166637305699
0.125,72,1,27,0.180474120955193,0.474832834196891,0.398617611398964,0.465825642487047,0.507997720207249
0.125,72,1,28,0.132123321000052,0.527083041450778,0.517658362694301,0.348519248704663,0.385392507772019
0.125,72,1,29,0.142082537012288,0.427269512953368,0.403165886010363,0.222549046632124,0.348538279792746
0.125,72,1,30,0.0965794282140173,0.403111196891192,0.36207578238342,0.302767507772019,0.31198807253886
0.125,72,1,31,0.12877854694729,0.467061777202073,0.465028202072539,0.415439367875648,0.446737067357513
0.125,72,1,32,0.0916426328913002,0.516640067357513,0.47746221761658,0.407990455958549,0.332279316062176
0.125,72,1,33,0.0890687323299345,0.307487113989639,0.290565844559588,0.296068606217617,0.335210357512953
0.125,72,1,34,0.107830965981317,0.321831155440415,0.322875668393788,0.325640979274611,0.422528025906736
0.125,72,1,35,0.132367507264243,0.345720165803109,0.283104958549223,0.232667849740933,0.321724176165805
0.125,72,1,36,0.0945612070659077,0.400179357512953,0.318597233160622,0.38065267357513,0.457505160621762
0.125,72,1,37,0.18696310521543,0.369029533678766,0.317866642487054,0.272404279792752,0.536169259067359
0.125,72,1,38,0.198195808644225,0.398820808290163,0.424647797927461,0.215353595854922,0.427096854922279
0.125,72,1,39,0.217619777808621,0.445542082901554,0.391449528497409,0.293037544041451,0.312424803108807
0.125,72,1,40,0.225424684202497,0.401948020725389,0.304305823834197,0.217914663212436,0.345221658031089
0.125,72,1,41,0.0933102845659912,0.281678652849741,0.280959056994819,0.182632797927461,0.265428445595855
0.125,72,1,42,0.114694889383645,0.265744989637306,0.246886544041451,0.21585692746114,0.252196383419689
0.125,72,1,43,0.0915550705730082,0.238361139896376,0.247552782383424,0.168499751295337,0.267690010362688
0.125,72,1,44,0.0737723071316016,0.251941450777203,0.265276611398969,0.243848238341972,0.309437818652852
0.125,72,2,1,0.245604300506953,0.305064212435233,0.190151787564767,0.324259756476684,0.369479336787565
0.125,72,2,2,0.171932491022246,0.209874046632133,0.198055414507775,0.22441210880829,0.305250544041451
0.125,72,2,3,0.0633045120490549,0.234747834196891,0.219874336787565,0.19388729015544,0.297569937823831
0.125,72,2,4,0.0578958833879921,0.173403279792746,0.207793953367876,0.22517229015544,0.333500461139896
0.125,72,2,5,0.187138951838579,0.437839248704667,0.418563321243503,0.26778574611399,0.570922658031091
0.125,72,2,6,0.147619538827409,0.537013958549223,0.544477829015544,0.325659440414508,0.392872860103626
0.125,72,2,7,0.138920626071925,0.611778259067356,0.576785860103627,0.473896844559582,0.504226580310884
0.125,72,2,8,0.202709455961636,0.563595523316053,0.458508139896364,0.306593202072532,0.379292103626941
0.125,72,2,9,0.268901658686216,0.418661725388601,0.394931523316062,0.25213221761658,0.59162232642487
0.125,72,2,10,0.121691201839309,0.264375528497409,0.244747056994819,0.286940668393783,0.373151844559586
0.125,72,2,11,0.189651693030474,0.576046761658031,0.559770077720207,0.391004829015534,0.644364715025894
0.125,72,2,12,0.115672210782927,0.512329186528491,0.547611829015537,0.487892036269423,0.58377938860102
0.125,72,2,13,0.13979967566952,0.238674834196891,0.217870453367874,0.216998777202073,0.271024264248704
0.125,72,2,14,0.128749056984906,0.192545082901554,0.198851756476685,0.203377336787565,0.254586663212435
0.125,72,2,15,0.167580562778703,0.552360165803109,0.504334103626943,0.373545523316062,0.384152264248699
0.125,72,2,16,0.114419010359471,0.371914492227979,0.361823300518135,0.317227740932661,0.38962396373057
0.125,72,2,17,0.0891447259867216,0.308857575129533,0.295288357512952,0.258890015544039,0.337147507772021
0.125,72,2,18,0.173627754273416,0.421545077720207,0.373105880829017,0.301580538860102,0.443084772020724
0.125,72,2,19,0.0911322114235891,0.133675943005205,0.155964797927469,0.186887031088092,0.254590725388592
0.125,72,2,20,0.0613547041299641,0.184967803108807,0.180585023316068,0.183191176165803,0.240668694300518
0.125,72,2,21,0.0520939863059446,0.276490683937824,0.294911409326425,0.286100269430052,0.261026150259067
0.125,72,2,22,0.069566951858511,0.337916865284974,0.301583424870466,0.286824227979275,0.307777398963731
0.125,72,2,23,0.213465342267964,0.452109715025905,0.375710715025964,0.228551740932648,0.355717352331624
0.125,72,2,24,0.150942725297388,0.453014937823856,0.402566233160644,0.330987735751326,0.395409414507781
0.125,72,2,25,0.107999315629354,0.468779673575128,0.430452751295337,0.453756378238342,0.512143
0.125,72,2,26,0.154749308222422,0.33662357512953,0.336409979274611,0.329941766839378,0.402166637305699
0.125,72,2,27,0.180474120955193,0.474832834196891,0.398617611398964,0.465825642487047,0.507997720207249
0.125,72,2,28,0.132123321000052,0.527083041450778,0.517658362694301,0.348519248704663,0.385392507772019
0.125,72,2,29,0.142082537012288,0.427269512953368,0.403165886010363,0.222549046632124,0.348538279792746
0.125,72,2,30,0.0965794282140173,0.403111196891192,0.36207578238342,0.302767507772019,0.31198807253886
0.125,72,2,31,0.12877854694729,0.467061777202073,0.465028202072539,0.415439367875648,0.446737067357513
0.125,72,2,32,0.0916426328913002,0.516640067357513,0.47746221761658,0.407990455958549,0.332279316062176
0.125,72,2,33,0.0890687323299345,0.307487113989639,0.290565844559588,0.296068606217617,0.335210357512953
0.125,72,2,34,0.107830965981317,0.321831155440415,0.322875668393788,0.325640979274611,0.422528025906736
0.125,72,2,35,0.132367507264243,0.345720165803109,0.283104958549223,0.232667849740933,0.321724176165805
0.125,72,2,36,0.0945612070659077,0.400179357512953,0.318597233160622,0.38065267357513,0.457505160621762
0.125,72,2,37,0.18696310521543,0.369029533678766,0.317866642487054,0.272404279792752,0.536169259067359
0.125,72,2,38,0.198195808644225,0.398820808290163,0.424647797927461,0.215353595854922,0.427096854922279
0.125,72,2,39,0.217619777808621,0.445542082901554,0.391449528497409,0.293037544041451,0.312424803108807
0.125,72,2,40,0.225424684202497,0.401948020725389,0.304305823834197,0.217914663212436,0.345221658031089
0.125,72,2,41,0.0933102845659912,0.281678652849741,0.280959056994819,0.182632797927461,0.265428445595855
0.125,72,2,42,0.114694889383645,0.265744989637306,0.246886544041451,0.21585692746114,0.252196383419689
0.125,72,2,43,0.0915550705730082,0.238361139896376,0.247552782383424,0.168499751295337,0.267690010362688
0.125,72,2,44,0.0737723071316016,0.251941450777203,0.265276611398969,0.243848238341972,0.309437818652852
0.17,108,1,1,0.334859576961183,0.339413575129534,0.236203476683936,0.390919735751296,0.439409212435235
0.17,108,1,2,0.234414629917939,0.250971046632129,0.268021067357515,0.251572471502591,0.38832607253886
0.17,108,1,3,0.086310060861009,0.229858507772021,0.214402378238342,0.229288217616576,0.343492735751292
0.17,108,1,4,0.0789358776661494,0.18537789119171,0.23548825388601,0.245046512953364,0.354349839378237
0.17,108,1,5,0.255147284132559,0.423269994818655,0.456446772020721,0.306839124352331,0.600935020725391
0.17,108,1,6,0.201266086224544,0.547178284974092,0.526304098445594,0.337826316062171,0.438543590673572
0.17,108,1,7,0.189405893877297,0.64686193782383,0.582322854922275,0.453931145077714,0.477630430051811
0.17,108,1,8,0.276376278954542,0.61967583937822,0.484802347150245,0.265362191709831,0.464550227979277
0.17,108,1,9,0.366623448717983,0.506286803108806,0.442353119170984,0.28778037823834,0.732472025906722
0.17,108,1,10,0.165915109318924,0.254617937823834,0.268799492227978,0.280967554404144,0.395345544041449
0.17,108,1,11,0.258573182827305,0.558711632124343,0.56571192746114,0.393984927461135,0.689495284974086
0.17,108,1,12,0.157708751389877,0.564301466321235,0.606180999999989,0.476110922279779,0.577258663212461
0.17,108,1,13,0.190604399667997,0.241758829015543,0.220736005181347,0.227753321243531,0.336650455958549
0.17,108,1,14,0.175537865856288,0.237096544041449,0.201018538860103,0.220118813471503,0.278755787564767
0.17,108,1,15,0.228481163575574,0.561332569948186,0.503561725388601,0.328532569948186,0.405058715025907
0.17,108,1,16,0.15600012429019,0.395932626943005,0.386731455958543,0.327338673575144,0.383002730569944
0.17,108,1,17,0.12154088984036,0.316529756476682,0.303553072538858,0.272082445595851,0.366656082901554
0.17,108,1,18,0.236725970289232,0.445263652849742,0.383833601036271,0.286438051813469,0.46346994300518
0.17,108,1,19,0.124250649120764,0.159147523316062,0.194020419689119,0.209472683937824,0.316619264248681
0.17,108,1,20,0.083651671518499,0.183512336787564,0.18082332124353,0.219200046632128,0.264797357512956
0.17,108,1,21,0.0710255080249967,0.28636710880829,0.311482134715026,0.299468404145078,0.29766532642487
0.17,108,1,22,0.0948483394701817,0.335993238341969,0.291544398963731,0.292168735751295,0.349112113989637
0.17,108,1,23,0.291040971433239,0.426000569948181,0.413093601036315,0.21437788601035,0.372793217616568
0.17,108,1,24,0.205796954833943,0.444158202072568,0.375376336787595,0.277786958549265,0.399965709844587
0.17,108,1,25,0.14724744261031,0.477812575129531,0.418358585492226,0.436585367875647,0.568848673575127
0.17,108,1,26,0.21098689143242,0.355020194300516,0.313345272020723,0.344579603626942,0.449422976683937
0.17,108,1,27,0.246060381152757,0.462992937823834,0.40150895336787,0.44359818134715,0.54008277720207
0.17,108,1,28,0.180138374146797,0.571833538860104,0.54647241968912,0.330291031088086,0.40962306735751
0.17,108,1,29,0.19371687767397,0.453307336787565,0.422617797927461,0.216098445595855,0.433819440414508
0.17,108,1,30,0.131677443791271,0.400856119170984,0.377691792746114,0.303554227979275,0.386520367875648
0.17,108,1,31,0.17557807279203,0.474385222797928,0.464448901554404,0.397535481865285,0.485656238341969
0.17,108,1,32,0.124946563306293,0.518032165803109,0.464616880829016,0.369899264248705,0.376470170984456
0.17,108,1,33,0.121437279261429,0.318916388601039,0.295843616580314,0.298128658031088,0.32838089637306
0.17,108,1,34,0.14701791286752,0.316985772020729,0.332959533678755,0.290196025906736,0.412428803108808
0.17,108,1,35,0.180471300357609,0.359137264248705,0.275180424870466,0.267563647668405,0.351641652849746
0.17,108,1,36,0.12892577910757,0.38700889119171,0.297221538860104,0.352006041450777,0.459725730569941
0.17,108,1,37,0.254907532932289,0.348065124352332,0.336891430051813,0.28947286528498,0.479348999999993
0.17,108,1,38,0.270222323066391,0.410115284974103,0.44994331606218,0.252866248704666,0.550561134715017
0.17,108,1,39,0.296705174074582,0.440039212435233,0.420374647668397,0.282511430051814,0.355470694300512
0.17,108,1,40,0.307346468416255,0.363053202072539,0.32825878238342,0.235952621761658,0.336866533678757
0.17,108,1,41,0.127220257753634,0.292089367875648,0.296505979274615,0.1869,0.290135010362693
0.17,108,1,42,0.156376260754969,0.266870233160622,0.293762233160622,0.228144528497409,0.341842295336788
0.17,108,1,43,0.12482717988833,0.250581502590676,0.266960227979278,0.192915813471503,0.333673062176164
0.17,108,1,44,0.100581966629038,0.26327635233161,0.289806512953378,0.253090367875648,0.339565797927464
0.17,108,2,1,0.334859576961183,0.339413575129534,0.236203476683936,0.390919735751296,0.439409212435235
0.17,108,2,2,0.234414629917939,0.250971046632129,0.268021067357515,0.251572471502591,0.38832607253886
0.17,108,2,3,0.086310060861009,0.229858507772021,0.214402378238342,0.229288217616576,0.343492735751292
0.17,108,2,4,0.0789358776661494,0.18537789119171,0.23548825388601,0.245046512953364,0.354349839378237
0.17,108,2,5,0.255147284132559,0.423269994818655,0.456446772020721,0.306839124352331,0.600935020725391
0.17,108,2,6,0.201266086224544,0.547178284974092,0.526304098445594,0.337826316062171,0.438543590673572
0.17,108,2,7,0.189405893877297,0.64686193782383,0.582322854922275,0.453931145077714,0.477630430051811
0.17,108,2,8,0.276376278954542,0.61967583937822,0.484802347150245,0.265362191709831,0.464550227979277
0.17,108,2,9,0.366623448717983,0.506286803108806,0.442353119170984,0.28778037823834,0.732472025906722
0.17,108,2,10,0.165915109318924,0.254617937823834,0.268799492227978,0.280967554404144,0.395345544041449
0.17,108,2,11,0.258573182827305,0.558711632124343,0.56571192746114,0.393984927461135,0.689495284974086
0.17,108,2,12,0.157708751389877,0.564301466321235,0.606180999999989,0.476110922279779,0.577258663212461
0.17,108,2,13,0.190604399667997,0.241758829015543,0.220736005181347,0.227753321243531,0.336650455958549
0.17,108,2,14,0.175537865856288,0.237096544041449,0.201018538860103,0.220118813471503,0.278755787564767
0.17,108,2,15,0.228481163575574,0.561332569948186,0.503561725388601,0.328532569948186,0.405058715025907
0.17,108,2,16,0.15600012429019,0.395932626943005,0.386731455958543,0.327338673575144,0.383002730569944
0.17,108,2,17,0.12154088984036,0.316529756476682,0.303553072538858,0.272082445595851,0.366656082901554
0.17,108,2,18,0.236725970289232,0.445263652849742,0.383833601036271,0.286438051813469,0.46346994300518
0.17,108,2,19,0.124250649120764,0.159147523316062,0.194020419689119,0.209472683937824,0.316619264248681
0.17,108,2,20,0.083651671518499,0.183512336787564,0.18082332124353,0.219200046632128,0.264797357512956
0.17,108,2,21,0.0710255080249967,0.28636710880829,0.311482134715026,0.299468404145078,0.29766532642487
0.17,108,2,22,0.0948483394701817,0.335993238341969,0.291544398963731,0.292168735751295,0.349112113989637
0.17,108,2,23,0.291040971433239,0.426000569948181,0.413093601036315,0.21437788601035,0.372793217616568
0.17,108,2,24,0.205796954833943,0.444158202072568,0.375376336787595,0.277786958549265,0.399965709844587
0.17,108,2,25,0.14724744261031,0.477812575129531,0.418358585492226,0.436585367875647,0.568848673575127
0.17,108,2,26,0.21098689143242,0.355020194300516,0.313345272020723,0.344579603626942,0.449422976683937
0.17,108,2,27,0.246060381152757,0.462992937823834,0.40150895336787,0.44359818134715,0.54008277720207
0.17,108,2,28,0.180138374146797,0.571833538860104,0.54647241968912,0.330291031088086,0.40962306735751
0.17,108,2,29,0.19371687767397,0.453307336787565,0.422617797927461,0.216098445595855,0.433819440414508
0.17,108,2,30,0.131677443791271,0.400856119170984,0.377691792746114,0.303554227979275,0.386520367875648
0.17,108,2,31,0.17557807279203,0.474385222797928,0.464448901554404,0.397535481865285,0.485656238341969
0.17,108,2,32,0.124946563306293,0.518032165803109,0.464616880829016,0.369899264248705,0.376470170984456
0.17,108,2,33,0.121437279261429,0.318916388601039,0.295843616580314,0.298128658031088,0.32838089637306
0.17,108,2,34,0.14701791286752,0.316985772020729,0.332959533678755,0.290196025906736,0.412428803108808
0.17,108,2,35,0.180471300357609,0.359137264248705,0.275180424870466,0.267563647668405,0.351641652849746
0.17,108,2,36,0.12892577910757,0.38700889119171,0.297221538860104,0.352006041450777,0.459725730569941
0.17,108,2,37,0.254907532932289,0.348065124352332,0.336891430051813,0.28947286528498,0.479348999999993
0.17,108,2,38,0.270222323066391,0.410115284974103,0.44994331606218,0.252866248704666,0.550561134715017
0.17,108,2,39,0.296705174074582,0.440039212435233,0.420374647668397,0.282511430051814,0.355470694300512
0.17,108,2,40,0.307346468416255,0.363053202072539,0.32825878238342,0.235952621761658,0.336866533678757
0.17,108,2,41,0.127220257753634,0.292089367875648,0.296505979274615,0.1869,0.290135010362693
0.17,108,2,42,0.156376260754969,0.266870233160622,0.293762233160622,0.228144528497409,0.341842295336788
0.17,108,2,43,0.12482717988833,0.250581502590676,0.266960227979278,0.192915813471503,0.333673062176164
0.17,108,2,44,0.100581966629038,0.26327635233161,0.289806512953378,0.253090367875648,0.339565797927464
0.268,224,1,1,0.527519090437491,0.413110735751286,0.467139398963725,0.696165632124354,0.528521155440403
0.268,224,1,2,0.369283726276362,0.424663031088085,0.319065331606218,0.408133461139896,0.502160860103623
0.268,224,1,3,0.13596805327829,0.225697792227981,0.222103678756471,0.244389927461126,0.356554072538843
0.268,224,1,4,0.124351176595314,0.193665067357513,0.231701424870454,0.243749502590671,0.359000284974089
0.268,224,1,5,0.401944792723684,0.431706994818653,0.608568538860104,0.367831528497401,0.44882534715025
0.268,224,1,6,0.317063360422846,0.505413652849724,0.542015896373052,0.264058284974089,0.501767823834194
0.268,224,1,7,0.298379475266534,0.538942616580297,0.571815989637297,0.376543746113987,0.54401501554404
0.268,224,1,8,0.435387766465161,0.642886642487016,0.609492440414508,0.273470248704662,0.523477248704665
0.268,224,1,9,0.577558121394823,0.663941606217613,0.731041999999992,0.462183507772008,0.71998195854922
0.268,224,1,10,0.26137340419534,0.280169777202073,0.325800305699482,0.304440341968912,0.410900953367876
0.268,224,1,11,0.407341762342364,0.651816849740935,0.715929958549218,0.477767637305712,0.674689668393774
0.268,224,1,12,0.248445565876303,0.569366196891175,0.64754754404142,0.536828808290155,0.695036709844541
0.268,224,1,13,0.300267534405627,0.275596709844559,0.226062730569948,0.271076010362697,0.38489750777202
