rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
43,2,27,0.00117957,0.00161278,0.00139256,0.00135231,0.00168744,0.00181861,0.00176097,0.00154093
43,2,28,0.00279665,0.00439761,0.00459735,0.00437028,0.00418167,0.00370717,0.00326139,0.00254651
43,2,29,0.00257388,0.00359651,0.00319035,0.00279954,0.00306095,0.00328285,0.00323614,0.00273096
43,2,30,0.00378147,0.00589522,0.00639827,0.00637931,0.00625089,0.00574379,0.00452276,0.00334085
43,2,31,0.0021777,0.00310817,0.00286588,0.00253628,0.00238563,0.00256117,0.00248403,0.00209628
43,2,32,0.00288674,0.00452152,0.0046935,0.00438723,0.00438744,0.00416214,0.00336247,0.00247744
43,2,33,0.00284652,0.00426625,0.0041411,0.00362441,0.00358594,0.00363525,0.00320825,0.00261321
43,2,34,0.00323721,0.00491793,0.00483448,0.00446406,0.00460195,0.00458276,0.00429597,0.00353141
43,2,35,0.00156827,0.00210595,0.00188644,0.00187366,0.0022857,0.00257216,0.00251276,0.00212509
43,2,36,0.00085242,0.00104704,0.00133354,0.00130208,0.00116404,0.00145148,0.00164234,0.00137387
43,2,37,0.0012862,0.00186012,0.0017765,0.00177721,0.00193756,0.00189047,0.00160154,0.00122036
43,2,38,0.00289047,0.00438066,0.00432984,0.0038249,0.00367206,0.00338472,0.00282505,0.0021063
43,2,39,0.00213228,0.00297847,0.00253642,0.00227196,0.00256038,0.00318975,0.00328886,0.00274591
43,2,40,0.00250355,0.00352158,0.00321259,0.00274471,0.00320346,0.00325001,0.00310328,0.00265013
43,2,41,0.00189172,0.00305286,0.00336754,0.003454,0.00352402,0.0033319,0.00299726,0.00256806
43,2,42,0.00272554,0.0042464,0.0043612,0.00402327,0.00364911,0.00327274,0.00267783,0.00195476
43,2,43,0.00132174,0.00177366,0.00156501,0.00193716,0.00187569,0.00156466,0.00184275,0.0015984
43,2,44,0.00260822,0.00325382,0.00236842,0.00183105,0.00302606,0.00448549,0.00502279,0.00423833
72,1,1,0.00165798,0.00266994,0.00290585,0.00291161,0.00274716,0.00316625,0.00299626,0.00234878
72,1,2,0.0024363,0.00342594,0.00297751,0.00224432,0.00292362,0.00363069,0.00361151,0.00288109
72,1,3,0.00477956,0.007181,0.00708549,0.00620756,0.00630934,0.00634266,0.00604542,0.00482921
72,1,4,0.00274929,0.00363145,0.00304199,0.00327898,0.00439998,0.00514157,0.00517742,0.00416022
72,1,5,0.00344033,0.00470074,0.00492662,0.00462976,0.00386111,0.00397448,0.00416532,0.00373147
72,1,6,0.00308124,0.00473278,0.00482478,0.00462562,0.00503085,0.00504553,0.00433593,0.0035056
72,1,7,0.00232401,0.00338309,0.00347709,0.00328685,0.00322471,0.00304729,0.00262498,0.00195379
72,1,8,0.0037785,0.00566666,0.00554326,0.0049129,0.00443068,0.00446231,0.00357559,0.00278215
72,1,9,0.00498823,0.00763924,0.00767745,0.00694417,0.00647417,0.0060868,0.00515925,0.00386933
72,1,10,0.00469291,0.00699912,0.0067746,0.00698672,0.00811206,0.00848727,0.00742055,0.00572562
72,1,11,0.00313508,0.00448029,0.00522144,0.00545323,0.00552996,0.00593508,0.00578102,0.00484062
72,1,12,0.00221276,0.00290457,0.0028313,0.00301365,0.00282988,0.00273219,0.0028519,0.00267883
72,1,13,0.00360814,0.00508388,0.00492661,0.00470853,0.00503672,0.00552759,0.00570564,0.00475487
72,1,14,0.00466679,0.00675589,0.00578209,0.00465299,0.00588999,0.00685546,0.00643659,0.00496014
72,1,15,0.00462686,0.00634265,0.00500432,0.00412835,0.00506596,0.00635253,0.00645417,0.00527021
72,1,16,0.00230867,0.00334104,0.00304709,0.00281947,0.00334541,0.00388237,0.00369953,0.00292893
72,1,17,0.00385832,0.00585766,0.00599739,0.00572676,0.00589204,0.00593289,0.00519268,0.00396188
72,1,18,0.00411996,0.00619429,0.00617853,0.00615808,0.00622528,0.00580246,0.00492394,0.00377308
72,1,19,0.000934992,0.00139283,0.00135842,0.00137852,0.00163715,0.00170918,0.00155029,0.00129473
72,1,20,0.00154782,0.00225478,0.00203548,0.00191644,0.00179516,0.00181766,0.00171431,0.0013692
72,1,21,0.00261971,0.00372952,0.00356791,0.00353391,0.00392189,0.00409287,0.00376845,0.00302064
72,1,22,0.00197092,0.00301789,0.00313976,0.00310529,0.00314391,0.00296356,0.00259613,0.00197466
72,1,23,0.00148816,0.00199394,0.00186478,0.0017524,0.0022323,0.00242022,0.00245778,0.00220622
72,1,24,0.00314121,0.0040375,0.00285094,0.00424855,0.00491302,0.00535851,0.00536172,0.00470368
72,1,25,0.00401591,0.00548196,0.00472535,0.00429171,0.00532189,0.00588742,0.00574748,0.00499798
72,1,26,0.00380312,0.00480566,0.00310125,0.00259559,0.00487764,0.00617117,0.00674022,0.00571098
72,1,27,0.0016514,0.00225788,0.00194959,0.00189322,0.00236241,0.00254606,0.00246537,0.0021573
72,1,28,0.00391531,0.00615666,0.0064363,0.00611839,0.00585434,0.00519005,0.00456594,0.00356511
72,1,29,0.00360344,0.00503512,0.0044665,0.00391937,0.00428535,0.00459599,0.0045306,0.00382334
72,1,30,0.00529407,0.00825921,0.00901728,0.00895726,0.00871681,0.00797554,0.0063273,0.00467666
72,1,31,0.00304877,0.00435142,0.00401221,0.00355079,0.00333988,0.00358562,0.00347763,0.00293477
72,1,32,0.00404143,0.00633013,0.00657089,0.00614212,0.00614242,0.00582699,0.00470745,0.00346841
72,1,33,0.00398513,0.00597276,0.00579754,0.00507418,0.00502031,0.00508935,0.00449155,0.0036585
72,1,34,0.0045321,0.0068851,0.00676828,0.00624969,0.00644274,0.00641587,0.00601435,0.00494397
72,1,35,0.00219556,0.00294832,0.00264102,0.00262312,0.00319997,0.00360102,0.00351785,0.00297511
72,1,36,0.0011934,0.00146589,0.00186696,0.0018229,0.00162966,0.00203212,0.00229934,0.00192348
72,1,37,0.00180068,0.00260417,0.0024871,0.00248811,0.0027126,0.00264668,0.00224218,0.00170852
72,1,38,0.00404666,0.00613292,0.00606178,0.00535485,0.00514089,0.00473862,0.00395505,0.0029488
72,1,39,0.00298519,0.00416986,0.00355099,0.00318074,0.00358453,0.00446565,0.00460441,0.00384428
72,1,40,0.00350497,0.00493021,0.00449763,0.0038426,0.00448484,0.00455001,0.00434458,0.00371018
72,1,41,0.0026484,0.00427402,0.00471457,0.00483561,0.00493363,0.00466464,0.00419617,0.00359529
72,1,42,0.00381576,0.00594496,0.00610568,0.00563257,0.00510876,0.00458184,0.00374897,0.00273667
72,1,43,0.00185044,0.00248313,0.00219099,0.00271201,0.00262596,0.00219052,0.00257986,0.00223777
72,1,44,0.0036515,0.00455535,0.00331578,0.00256347,0.00423647,0.00627967,0.00703189,0.00593366
72,2,1,0.00165798,0.00266994,0.00290585,0.00291161,0.00274716,0.00316625,0.00299626,0.00234878
72,2,2,0.0024363,0.00342594,0.00297751,0.00224432,0.00292362,0.00363069,0.00361151,0.00288109
72,2,3,0.00477956,0.007181,0.00708549,0.00620756,0.00630934,0.00634266,0.00604542,0.00482921
72,2,4,0.00274929,0.00363145,0.00304199,0.00327898,0.00439998,0.00514157,0.00517742,0.00416022
72,2,5,0.00344033,0.00470074,0.00492662,0.00462976,0.00386111,0.00397448,0.00416532,0.00373147
72,2,6,0.00308124,0.00473278,0.00482478,0.00462562,0.00503085,0.00504553,0.00433593,0.0035056
72,2,7,0.00232401,0.00338309,0.00347709,0.00328685,0.00322471,0.00304729,0.00262498,0.00195379
72,2,8,0.0037785,0.00566666,0.00554326,0.0049129,0.00443068,0.00446231,0.00357559,0.00278215
72,2,9,0.00498823,0.00763924,0.00767745,0.00694417,0.00647417,0.0060868,0.00515925,0.00386933
72,2,10,0.00469291,0.00699912,0.0067746,0.00698672,0.00811206,0.00848727,0.00742055,0.00572562
72,2,11,0.00313508,0.00448029,0.00522144,0.00545323,0.00552996,0.00593508,0.00578102,0.00484062
72,2,12,0.00221276,0.00290457,0.0028313,0.00301365,0.00282988,0.00273219,0.0028519,0.00267883
72,2,13,0.00360814,0.00508388,0.00492661,0.00470853,0.00503672,0.00552759,0.00570564,0.00475487
72,2,14,0.00466679,0.00675589,0.00578209,0.00465299,0.00588999,0.00685546,0.00643659,0.00496014
72,2,15,0.00462686,0.00634265,0.00500432,0.00412835,0.00506596,0.00635253,0.00645417,0.00527021
72,2,16,0.00230867,0.00334104,0.00304709,0.00281947,0.00334541,0.00388237,0.00369953,0.00292893
72,2,17,0.00385832,0.00585766,0.00599739,0.00572676,0.00589204,0.00593289,0.00519268,0.00396188
72,2,18,0.00411996,0.00619429,0.00617853,0.00615808,0.00622528,0.00580246,0.00492394,0.00377308
72,2,19,0.000934992,0.00139283,0.00135842,0.00137852,0.00163715,0.00170918,0.00155029,0.00129473
72,2,20,0.00154782,0.00225478,0.00203548,0.00191644,0.00179516,0.00181766,0.00171431,0.0013692
72,2,21,0.00261971,0.00372952,0.00356791,0.00353391,0.00392189,0.00409287,0.00376845,0.00302064
72,2,22,0.00197092,0.00301789,0.00313976,0.00310529,0.00314391,0.00296356,0.00259613,0.00197466
72,2,23,0.00148816,0.00199394,0.00186478,0.0017524,0.0022323,0.00242022,0.00245778,0.00220622
72,2,24,0.00314121,0.0040375,0.00285094,0.00424855,0.00491302,0.00535851,0.00536172,0.00470368
72,2,25,0.00401591,0.00548196,0.00472535,0.00429171,0.00532189,0.00588742,0.00574748,0.00499798
72,2,26,0.00380312,0.00480566,0.00310125,0.00259559,0.00487764,0.00617117,0.00674022,0.00571098
72,2,27,0.0016514,0.00225788,0.00194959,0.00189322,0.00236241,0.00254606,0.00246537,0.0021573
72,2,28,0.00391531,0.00615666,0.0064363,0.00611839,0.00585434,0.00519005,0.00456594,0.00356511
72,2,29,0.00360344,0.00503512,0.0044665,0.00391937,0.00428535,0.00459599,0.0045306,0.00382334
72,2,30,0.00529407,0.00825921,0.00901728,0.00895726,0.00871681,0.00797554,0.0063273,0.00467666
72,2,31,0.00304877,0.00435142,0.00401221,0.00355079,0.00333988,0.00358562,0.00347763,0.00293477
72,2,32,0.00404143,0.00633013,0.00657089,0.00614212,0.00614242,0.00582699,0.00470745,0.00346841
72,2,33,0.00398513,0.00597276,0.00579754,0.00507418,0.00502031,0.00508935,0.00449155,0.0036585
72,2,34,0.0045321,0.0068851,0.00676828,0.00624969,0.00644274,0.00641587,0.00601435,0.00494397
72,2,35,0.00219556,0.00294832,0.00264102,0.00262312,0.00319997,0.00360102,0.00351785,0.00297511
72,2,36,0.0011934,0.00146589,0.00186696,0.0018229,0.00162966,0.00203212,0.00229934,0.00192348
72,2,37,0.00180068,0.00260417,0.0024871,0.00248811,0.0027126,0.00264668,0.00224218,0.00170852
72,2,38,0.00404666,0.00613292,0.00606178,0.00535485,0.00514089,0.00473862,0.00395505,0.0029488
72,2,39,0.00298519,0.00416986,0.00355099,0.00318074,0.00358453,0.00446565,0.00460441,0.00384428
72,2,40,0.00350497,0.00493021,0.00449763,0.0038426,0.00448484,0.00455001,0.00434458,0.00371018
72,2,41,0.0026484,0.00427402,0.00471457,0.00483561,0.00493363,0.00466464,0.00419617,0.00359529
72,2,42,0.00381576,0.00594496,0.00610568,0.00563257,0.00510876,0.00458184,0.00374897,0.00273667
72,2,43,0.00185044,0.00248313,0.00219099,0.00271201,0.00262596,0.00219052,0.00257986,0.00223777
72,2,44,0.0036515,0.00455535,0.00331578,0.00256347,0.00423647,0.00627967,0.00703189,0.00593366
108,1,1,0.00225009,0.00362348,0.00394365,0.00395147,0.00372828,0.00429705,0.00406635,0.00318763
108,1,2,0.0033064,0.00464949,0.00404091,0.00304587,0.00396777,0.00492736,0.00490133,0.00391005
108,1,3,0.00667656,0.00945934,0.00908446,0.0078132,0.00812373,0.00860791,0.0082045,0.00655393
108,1,4,0.00373118,0.00492841,0.00412842,0.00445004,0.0059714,0.00697784,0.00702651,0.00564601
108,1,5,0.00466892,0.00637952,0.00668609,0.00628326,0.00524007,0.00539395,0.00565292,0.00506406
108,1,6,0.00418169,0.00642307,0.00654792,0.00627763,0.00682758,0.00684752,0.00588449,0.00475761
108,1,7,0.00315402,0.00459134,0.0047189,0.00446071,0.00437638,0.00413561,0.00356248,0.00265158
108,1,8,0.00512797,0.00769047,0.00752299,0.00666751,0.00601305,0.006056,0.0048526,0.00377579
108,1,9,0.00649601,0.00998233,0.010011,0.00839097,0.00768402,0.00732411,0.00621279,0.00474373
108,1,10,0.00573517,0.00821203,0.00829346,0.00869832,0.0100753,0.0106797,0.00926565,0.00698001
108,1,11,0.00425476,0.0060804,0.00708624,0.00740081,0.00750495,0.00805475,0.00784567,0.00656942
108,1,12,0.00300303,0.00394192,0.00384248,0.00408996,0.00384055,0.00370798,0.00387044,0.00363556
108,1,13,0.00489677,0.00689955,0.00668612,0.00639015,0.00683555,0.00750172,0.00774337,0.00645303
108,1,14,0.00677497,0.00864963,0.00740742,0.00631476,0.00790435,0.00885732,0.00794341,0.00603352
108,1,15,0.00668443,0.00835964,0.0067155,0.00536306,0.00656434,0.00862129,0.00875923,0.00715242
108,1,16,0.00313319,0.00453426,0.00413532,0.00382643,0.00454019,0.00526891,0.00502077,0.00397496
108,1,17,0.00523629,0.00794969,0.00813933,0.00777204,0.00799634,0.00805178,0.00704721,0.00537683
108,1,18,0.00561395,0.00837513,0.00835933,0.00832731,0.00841017,0.00783744,0.00662793,0.00505786
108,1,19,0.00126892,0.00189026,0.00184357,0.00187085,0.00222186,0.0023196,0.00210396,0.00175713
108,1,20,0.00210061,0.00306006,0.00276244,0.00260088,0.00243628,0.00246682,0.00232656,0.00185821
108,1,21,0.00355527,0.00506141,0.00484214,0.00479598,0.00532252,0.00555454,0.00511428,0.00409941
108,1,22,0.00267483,0.00409571,0.00426111,0.00421433,0.00426675,0.004022,0.00352335,0.00267992
108,1,23,0.00201964,0.00270607,0.00253077,0.00237826,0.00302955,0.00328458,0.00333556,0.00299416
108,1,24,0.00426308,0.00547947,0.00386915,0.00576589,0.00666767,0.00727226,0.00727662,0.00638358
108,1,25,0.00547399,0.00743448,0.00641298,0.00582446,0.00722257,0.00799006,0.00777215,0.00678297
108,1,26,0.0051559,0.00651566,0.00420462,0.0035221,0.00660805,0.00837642,0.00914757,0.00775061
108,1,27,0.00224118,0.00306427,0.00264586,0.00256937,0.00320613,0.00345535,0.00334584,0.00292776
108,1,28,0.00531364,0.00838084,0.00875403,0.00830355,0.0079452,0.00704367,0.00619667,0.00483839
108,1,29,0.00489037,0.00683337,0.00606166,0.00531913,0.00581582,0.00623742,0.00614868,0.00518882
108,1,30,0.00606244,0.00971065,0.0111907,0.0111365,0.010184,0.008648,0.00764997,0.00599713
108,1,31,0.00413762,0.0059055,0.00544515,0.00481893,0.00453269,0.00486619,0.00471964,0.00398291
108,1,32,0.00545882,0.00863308,0.00898337,0.00833597,0.00828945,0.00786527,0.00634313,0.00471863
108,1,33,0.00540839,0.0081059,0.0078681,0.00688639,0.00681329,0.00690699,0.00609569,0.00496511
108,1,34,0.00626292,0.00916109,0.0090188,0.00816666,0.00857712,0.00818918,0.00816234,0.00670967
108,1,35,0.00297969,0.00400129,0.00358424,0.00355995,0.00434281,0.0048871,0.00477423,0.00403766
108,1,36,0.00161961,0.00198943,0.00253373,0.00247393,0.00221168,0.00275789,0.00312056,0.00261046
108,1,37,0.00244378,0.00353422,0.00337534,0.00337671,0.00368137,0.00359191,0.00304295,0.0023187
108,1,38,0.00549066,0.00832449,0.00822877,0.0072673,0.00696956,0.00642171,0.00536757,0.00400195
108,1,39,0.00405134,0.00565912,0.00481921,0.00431672,0.00486472,0.00606056,0.00624888,0.00521727
108,1,40,0.00475675,0.00669102,0.00610394,0.00521496,0.00608657,0.00617503,0.00589623,0.00503526
108,1,41,0.00359426,0.00580043,0.00639833,0.0065626,0.00669564,0.0063306,0.0056948,0.00487932
108,1,42,0.00517853,0.00806816,0.00828628,0.00764421,0.00693331,0.00621821,0.00508788,0.00371404
108,1,43,0.0025113,0.00336996,0.00297348,0.00368058,0.0035638,0.00297286,0.00350125,0.00303697
108,1,44,0.00490604,0.00613952,0.00449999,0.003479,0.00574131,0.0085398,0.00954808,0.00805148
108,2,1,0.00225009,0.00362348,0.00394365,0.00395147,0.00372828,0.00429705,0.00406635,0.00318763
108,2,2,0.0033064,0.00464949,0.00404091,0.00304587,0.00396777,0.00492736,0.00490133,0.00391005
108,2,3,0.00667656,0.00945934,0.00908446,0.0078132,0.00812373,0.00860791,0.0082045,0.00655393
108,2,4,0.00373118,0.00492841,0.00412842,0.00445004,0.0059714,0.00697784,0.00702651,0.00564601
108,2,5,0.00466892,0.00637952,0.00668609,0.00628326,0.00524007,0.00539395,0.00565292,0.00506406
108,2,6,0.00418169,0.00642307,0.00654792,0.00627763,0.00682758,0.00684752,0.00588449,0.00475761
108,2,7,0.00315402,0.00459134,0.0047189,0.00446071,0.00437638,0.00413561,0.00356248,0.00265158
108,2,8,0.00512797,0.00769047,0.00752299,0.00666751,0.00601305,0.006056,0.0048526,0.00377579
108,2,9,0.00649601,0.00998233,0.010011,0.00839097,0.00768402,0.00732411,0.00621279,0.00474373
108,2,10,0.00573517,0.00821203,0.00829346,0.00869832,0.0100753,0.0106797,0.00926565,0.00698001
108,2,11,0.00425476,0.0060804,0.00708624,0.00740081,0.00750495,0.00805475,0.00784567,0.00656942
108,2,12,0.00300303,0.00394192,0.00384248,0.00408996,0.00384055,0.00370798,0.00387044,0.00363556
108,2,13,0.00489677,0.00689955,0.00668612,0.00639015,0.00683555,0.00750172,0.00774337,0.00645303
108,2,14,0.00677497,0.00864963,0.00740742,0.00631476,0.00790435,0.00885732,0.00794341,0.00603352
108,2,15,0.00668443,0.00835964,0.0067155,0.00536306,0.00656434,0.00862129,0.00875923,0.00715242
108,2,16,0.00313319,0.00453426,0.00413532,0.00382643,0.00454019,0.00526891,0.00502077,0.00397496
108,2,17,0.00523629,0.00794969,0.00813933,0.00777204,0.00799634,0.00805178,0.00704721,0.00537683
108,2,18,0.00561395,0.00837513,0.00835933,0.00832731,0.00841017,0.00783744,0.00662793,0.00505786
108,2,19,0.00126892,0.00189026,0.00184357,0.00187085,0.00222186,0.0023196,0.00210396,0.00175713
108,2,20,0.00210061,0.00306006,0.00276244,0.00260088,0.00243628,0.00246682,0.00232656,0.00185821
108,2,21,0.00355527,0.00506141,0.00484214,0.00479598,0.00532252,0.00555454,0.00511428,0.00409941
108,2,22,0.00267483,0.00409571,0.00426111,0.00421433,0.00426675,0.004022,0.00352335,0.00267992
108,2,23,0.00201964,0.00270607,0.00253077,0.00237826,0.00302955,0.00328458,0.00333556,0.00299416
108,2,24,0.00426308,0.00547947,0.00386915,0.00576589,0.00666767,0.00727226,0.00727662,0.00638358
108,2,25,0.00547399,0.00743448,0.00641298,0.00582446,0.00722257,0.00799006,0.00777215,0.00678297
108,2,26,0.0051559,0.00651566,0.00420462,0.0035221,0.00660805,0.00837642,0.00914757,0.00775061
108,2,27,0.00224118,0.00306427,0.00264586,0.00256937,0.00320613,0.00345535,0.00334584,0.00292776
108,2,28,0.00531364,0.00838084,0.00875403,0.00830355,0.0079452,0.00704367,0.00619667,0.00483839
108,2,29,0.00489037,0.00683337,0.00606166,0.00531913,0.00581582,0.00623742,0.00614868,0.00518882
108,2,30,0.00606244,0.00971065,0.0111907,0.0111365,0.010184,0.008648,0.00764997,0.00599713
108,2,31,0.00413762,0.0059055,0.00544515,0.00481893,0.00453269,0.00486619,0.00471964,0.00398291
108,2,32,0.00545882,0.00863308,0.00898337,0.00833597,0.00828945,0.00786527,0.00634313,0.00471863
108,2,33,0.00540839,0.0081059,0.0078681,0.00688639,0.00681329,0.00690699,0.00609569,0.00496511
108,2,34,0.00626292,0.00916109,0.0090188,0.00816666,0.00857712,0.00818918,0.00816234,0.00670967
108,2,35,0.00297969,0.00400129,0.00358424,0.00355995,0.00434281,0.0048871,0.00477423,0.00403766
108,2,36,0.00161961,0.00198943,0.00253373,0.00247393,0.00221168,0.00275789,0.00312056,0.00261046
108,2,37,0.00244378,0.00353422,0.00337534,0.00337671,0.00368137,0.00359191,0.00304295,0.0023187
108,2,38,0.00549066,0.00832449,0.00822877,0.0072673,0.00696956,0.00642171,0.00536757,0.00400195
