rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
43,1,1,0.0701580310880829,0.0644165803108808,0.0853660621761658,0.0971375647668394,0.0873256476683938,0.0767388601036269,0.0675556994818653,0.0716220207253886,0.115323834196891
43,1,2,0.0871401554404145,0.0811316062176166,0.103004404145078,0.122256735751295,0.117310880829016,0.101520725388601,0.0665582901554404,0.0941585492227979,0.158691450777202
43,1,3,0.088410621761658,0.125445595854922,0.162705958549223,0.166532124352332,0.190268393782383,0.167160362694301,0.132211917098446,0.15004481865285,0.253670984455959
43,1,4,0.103914766839378,0.13274792746114,0.184217357512953,0.202980829015544,0.182522279792746,0.140866839378238,0.118988601036269,0.127454922279793,0.222470466321244
43,1,5,0.118667098445596,0.117994041450777,0.178933419689119,0.156377461139896,0.140916839378238,0.181001554404145,0.17869274611399,0.104170207253886,0.251872279792746
43,1,6,0.134145595854922,0.130419948186528,0.153972797927461,0.151643523316062,0.12635414507772,0.126829274611399,0.100183419689119,0.106816580310881,0.186831347150259
43,1,7,0.0751619170984456,0.0689686528497409,0.0863253886010363,0.0669984455958549,0.0732834196891192,0.0691085492227979,0.0701575129533679,0.0795251295336788,0.104464507772021
43,1,8,0.0953069948186528,0.0822575129533679,0.0995313471502591,0.100356994818653,0.115969689119171,0.111332901554404,0.140863730569948,0.12215310880829,0.157703886010363
43,1,9,0.080839896373057,0.0949492227979275,0.14549481865285,0.161771502590674,0.153840414507772,0.147734715025907,0.127243005181347,0.129506476683938,0.185458031088083
43,1,10,0.119393005181347,0.110460362694301,0.196740155440415,0.214984715025907,0.196987823834197,0.175614248704663,0.10774792746114,0.187812435233161,0.285411917098446
43,1,11,0.0956699481865285,0.112853886010363,0.139560880829016,0.168819948186529,0.139186010362694,0.158106476683938,0.160815025906736,0.154199481865285,0.267126943005181
43,1,12,0.0997665803108808,0.138755958549223,0.148388082901554,0.127531088082902,0.117462953367876,0.150719948186529,0.141040414507772,0.0876878238341969,0.177855699481865
43,1,13,0.136556735751295,0.151333160621762,0.160678756476684,0.214702849740933,0.172332642487047,0.175597668393782,0.132531865284974,0.137080829015544,0.264525906735751
43,1,14,0.134793523316062,0.140133160621762,0.19160621761658,0.248512694300518,0.249524352331606,0.196777720207254,0.121833937823834,0.183681606217617,0.26449481865285
