sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
0.063,43,1,15,0.00180008333333333,0.00226626282051282,0.00210910897435897,0.001929,0.00229942307692308,0.00273915384615385,0.00240051282051282,0.0015099358974359
0.063,43,1,16,0.00193676666666667,0.0024628782051282,0.00228782051282051,0.00215494871794872,0.00232,0.00218237179487179,0.00175474358974359,0.00115051282051282
0.063,43,1,17,0.00204312222222222,0.00245694230769231,0.00219873717948718,0.00207658974358974,0.00241929487179487,0.00250769230769231,0.00195551282051282,0.00123230769230769
0.063,43,1,18,0.00217952777777778,0.0022406858974359,0.00176363461538462,0.00191617307692308,0.00221260256410256,0.00288129615384615,0.00296039102564103,0.00195885897435897
0.063,43,1,19,0.00171818333333333,0.00210076923076923,0.00210920512820513,0.00217152564102564,0.00239269230769231,0.00237269230769231,0.00181365384615385,0.00110794871794872
0.063,43,1,20,0.00189426666666667,0.00225073717948718,0.00192648076923077,0.0014435,0.00171576282051282,0.00195597435897436,0.00169453205128205,0.00112961538461538
0.063,43,1,21,0.00149888333333333,0.00185698076923077,0.00179745512820513,0.00185289743589744,0.00227055769230769,0.00237352564102564,0.00190115384615385,0.00121775641025641
0.063,43,1,22,0.00162616666666667,0.00191641025641026,0.00172719230769231,0.00187374358974359,0.00262835897435897,0.00300416666666667,0.00237846153846154,0.00142070512820513
0.063,43,1,23,0.00217096666666667,0.00238010256410256,0.00177051923076923,0.00191734615384615,0.00353314102564103,0.0045801282051282,0.00388282051282051,0.00233448717948718
0.063,43,1,24,0.00173081111111111,0.00190276923076923,0.00165562820512821,0.0020485641025641,0.00251233333333333,0.00302163461538462,0.00268891025641026,0.00167974358974359
0.063,43,1,25,0.00163450555555556,0.0020656858974359,0.00205289743589744,0.00197142307692308,0.00211025641025641,0.00211724358974359,0.0016625,0.00105923076923077
0.063,43,1,26,0.00188066666666667,0.00223759615384615,0.00197125,0.00161823076923077,0.00252001282051282,0.00314633333333333,0.00282205128205128,0.00176961538461538
0.063,43,1,27,0.00249627222222222,0.00260501923076923,0.00215294871794872,0.00209226282051282,0.0026755,0.00296891666666667,0.00300244230769231,0.00202160256410257
0.063,43,1,28,0.00203992777777778,0.00246459615384615,0.00189735256410256,0.00194692307692308,0.00294265384615385,0.00407544871794872,0.00381116025641026,0.00240641025641026
0.063,43,1,29,0.00157003888888889,0.00194292307692308,0.00197920512820513,0.00195810897435897,0.00232698717948718,0.00261764102564103,0.00219352564102564,0.00137519230769231
0.063,43,1,30,0.00182095555555556,0.00216846794871795,0.00201970512820513,0.0020923141025641,0.00242275641025641,0.0024500641025641,0.00200461538461539,0.00129538461538462
0.063,43,1,31,0.00203453333333333,0.00248386538461538,0.00210390384615385,0.00173577564102564,0.00197986788461538,0.00245123076923077,0.00223855128205128,0.00157076923076923
0.063,43,1,32,0.0017656,0.00213740384615385,0.00194733333333333,0.00179773076923077,0.00221684615384615,0.00237974358974359,0.0019625641025641,0.00126564102564102
0.063,43,1,33,0.00170542222222222,0.00204279487179487,0.00185921153846154,0.00178248717948718,0.00207605769230769,0.00207634615384615,0.00158314102564103,0.000998205128205129
0.063,43,1,34,0.00184378333333333,0.00226504487179487,0.00204848076923077,0.00173771153846154,0.00180944230769231,0.00173455128205128,0.00137532051282051,0.000932935897435897
0.063,43,1,35,0.0016996,0.00211953846153846,0.00210383974358974,0.00206161538461538,0.00225916666666667,0.00225230769230769,0.00175794871794872,0.00120880769230769
0.063,43,1,36,0.00186218888888889,0.0022425641025641,0.00210404487179487,0.00221705769230769,0.00250230769230769,0.00236102564102564,0.00176782051282051,0.00111044871794872
0.063,43,1,37,0.002086,0.00247420512820513,0.00218384615384615,0.00210898717948718,0.0022549358974359,0.00205089743589744,0.00161884615384615,0.00109141025641026
0.063,43,1,38,0.00175481111111111,0.00194830769230769,0.00191623717948718,0.00205571794871795,0.00255519230769231,0.00301686538461538,0.00272032051282051,0.00180820512820513
0.063,43,1,39,0.00251381111111111,0.00284509615384615,0.00202121794871795,0.0020703141025641,0.00353103846153846,0.00417775641025641,0.00364251282051282,0.00230274358974359
0.063,43,1,40,0.00186077222222222,0.00222088461538462,0.00198651282051282,0.00202284615384615,0.00267798717948718,0.00307903846153846,0.00256692307692308,0.00168474358974359
0.063,43,1,41,0.00189618888888889,0.00219764102564103,0.00186804487179487,0.00183821153846154,0.00224419230769231,0.00230621794871795,0.00182865384615385,0.00117525641025641
0.063,43,1,42,0.00172725,0.00209265384615385,0.00192129487179487,0.00197009615384615,0.00253401923076923,0.00282128205128205,0.00225185897435897,0.00137391025641026
0.063,43,1,43,0.00200780555555556,0.00234995512820513,0.00226592307692308,0.00220262820512821,0.00228352564102564,0.00218974358974359,0.0017278782051282,0.00123634615384615
0.063,43,1,44,0.00138774444444444,0.00182326282051282,0.00188932692307692,0.00190535256410256,0.0020850641025641,0.00195288461538461,0.00148705128205128,0.000954551282051281
0.063,43,2,1,0.00156131111111111,0.00199612820512821,0.00199551923076923,0.00192572435897436,0.00195653846153846,0.0017175641025641,0.00155948076923077,0.00136296794871795
0.063,43,2,2,0.00177946666666667,0.00211157051282051,0.00201323076923077,0.00185680769230769,0.00184653846153846,0.00163858974358974,0.00130692307692308,0.000872435897435897
0.063,43,2,3,0.00178752777777778,0.00223583974358974,0.00213275,0.00207870512820513,0.00222846153846154,0.00208801282051282,0.00159891025641026,0.00101525641025641
0.063,43,2,4,0.00203701111111111,0.0025101282051282,0.00229425641025641,0.00199583333333333,0.00217051282051282,0.0020774358974359,0.00152621794871795,0.000988205128205129
0.063,43,2,5,0.00183747777777778,0.00202792948717949,0.0018761858974359,0.00189999358974359,0.00238638461538462,0.00310601153846154,0.00332282051282051,0.00221435897435897
0.063,43,2,6,0.00156625555555556,0.00195391666666667,0.00184561538461539,0.00190016025641026,0.00247000641025641,0.00288089743589744,0.00236134615384615,0.0014425641025641
0.063,43,2,7,0.00156560555555556,0.00202186538461538,0.00207392948717949,0.00211446794871795,0.00238794871794872,0.00233121794871795,0.00179448717948718,0.00114230769230769
0.063,43,2,8,0.00188692222222222,0.00244988461538462,0.00240164743589744,0.00231448717948718,0.00248019230769231,0.00236205128205128,0.00180967948717949,0.00114410256410256
0.063,43,2,9,0.00182607777777778,0.00225657051282051,0.00218198717948718,0.0022011282051282,0.00261173076923077,0.0031545,0.00318910256410256,0.00225314102564102
0.063,43,2,10,0.00195863888888889,0.00228904487179487,0.00198428846153846,0.00188221794871795,0.00186282051282051,0.00180861538461538,0.00154769230769231,0.0010676282051282
0.063,43,2,11,0.00172763888888889,0.00199042307692308,0.00200467948717949,0.00200583333333333,0.00223198717948718,0.00232660256410256,0.00198660256410256,0.00149262820512821
0.063,43,2,12,0.00176742222222222,0.00214823076923077,0.00186764743589744,0.00209125641025641,0.00258961538461538,0.00265282051282051,0.00205538461538461,0.00128282051282051
0.063,43,2,13,0.00163972777777778,0.00198985256410256,0.00178630128205128,0.00192205128205128,0.00221307692307692,0.00210314102564103,0.00164173076923077,0.00110641025641026
0.063,43,2,14,0.00197899444444444,0.00235362820512821,0.00211785256410256,0.00193662820512821,0.00212294871794872,0.00213378205128205,0.00173641025641026,0.00118339743589744
0.063,43,2,15,0.00180008333333333,0.00226626282051282,0.00210910897435897,0.001929,0.00229942307692308,0.00273915384615385,0.00240051282051282,0.0015099358974359
0.063,43,2,16,0.00193676666666667,0.0024628782051282,0.00228782051282051,0.00215494871794872,0.00232,0.00218237179487179,0.00175474358974359,0.00115051282051282
0.063,43,2,17,0.00204312222222222,0.00245694230769231,0.00219873717948718,0.00207658974358974,0.00241929487179487,0.00250769230769231,0.00195551282051282,0.00123230769230769
0.063,43,2,18,0.00217952777777778,0.0022406858974359,0.00176363461538462,0.00191617307692308,0.00221260256410256,0.00288129615384615,0.00296039102564103,0.00195885897435897
0.063,43,2,19,0.00171818333333333,0.00210076923076923,0.00210920512820513,0.00217152564102564,0.00239269230769231,0.00237269230769231,0.00181365384615385,0.00110794871794872
0.063,43,2,20,0.00189426666666667,0.00225073717948718,0.00192648076923077,0.0014435,0.00171576282051282,0.00195597435897436,0.00169453205128205,0.00112961538461538
0.063,43,2,21,0.00149888333333333,0.00185698076923077,0.00179745512820513,0.00185289743589744,0.00227055769230769,0.00237352564102564,0.00190115384615385,0.00121775641025641
0.063,43,2,22,0.00162616666666667,0.00191641025641026,0.00172719230769231,0.00187374358974359,0.00262835897435897,0.00300416666666667,0.00237846153846154,0.00142070512820513
0.063,43,2,23,0.00217096666666667,0.00238010256410256,0.00177051923076923,0.00191734615384615,0.00353314102564103,0.0045801282051282,0.00388282051282051,0.00233448717948718
0.063,43,2,24,0.00173081111111111,0.00190276923076923,0.00165562820512821,0.0020485641025641,0.00251233333333333,0.00302163461538462,0.00268891025641026,0.00167974358974359
0.063,43,2,25,0.00163450555555556,0.0020656858974359,0.00205289743589744,0.00197142307692308,0.00211025641025641,0.00211724358974359,0.0016625,0.00105923076923077
0.063,43,2,26,0.00188066666666667,0.00223759615384615,0.00197125,0.00161823076923077,0.00252001282051282,0.00314633333333333,0.00282205128205128,0.00176961538461538
0.063,43,2,27,0.00249627222222222,0.00260501923076923,0.00215294871794872,0.00209226282051282,0.0026755,0.00296891666666667,0.00300244230769231,0.00202160256410257
0.063,43,2,28,0.00203992777777778,0.00246459615384615,0.00189735256410256,0.00194692307692308,0.00294265384615385,0.00407544871794872,0.00381116025641026,0.00240641025641026
0.063,43,2,29,0.00157003888888889,0.00194292307692308,0.00197920512820513,0.00195810897435897,0.00232698717948718,0.00261764102564103,0.00219352564102564,0.00137519230769231
0.063,43,2,30,0.00182095555555556,0.00216846794871795,0.00201970512820513,0.0020923141025641,0.00242275641025641,0.0024500641025641,0.00200461538461539,0.00129538461538462
0.063,43,2,31,0.00203453333333333,0.00248386538461538,0.00210390384615385,0.00173577564102564,0.00197986788461538,0.00245123076923077,0.00223855128205128,0.00157076923076923
0.063,43,2,32,0.0017656,0.00213740384615385,0.00194733333333333,0.00179773076923077,0.00221684615384615,0.00237974358974359,0.0019625641025641,0.00126564102564102
0.063,43,2,33,0.00170542222222222,0.00204279487179487,0.00185921153846154,0.00178248717948718,0.00207605769230769,0.00207634615384615,0.00158314102564103,0.000998205128205129
0.063,43,2,34,0.00184378333333333,0.00226504487179487,0.00204848076923077,0.00173771153846154,0.00180944230769231,0.00173455128205128,0.00137532051282051,0.000932935897435897
0.063,43,2,35,0.0016996,0.00211953846153846,0.00210383974358974,0.00206161538461538,0.00225916666666667,0.00225230769230769,0.00175794871794872,0.00120880769230769
0.063,43,2,36,0.00186218888888889,0.0022425641025641,0.00210404487179487,0.00221705769230769,0.00250230769230769,0.00236102564102564,0.00176782051282051,0.00111044871794872
0.063,43,2,37,0.002086,0.00247420512820513,0.00218384615384615,0.00210898717948718,0.0022549358974359,0.00205089743589744,0.00161884615384615,0.00109141025641026
0.063,43,2,38,0.00175481111111111,0.00194830769230769,0.00191623717948718,0.00205571794871795,0.00255519230769231,0.00301686538461538,0.00272032051282051,0.00180820512820513
0.063,43,2,39,0.00251381111111111,0.00284509615384615,0.00202121794871795,0.0020703141025641,0.00353103846153846,0.00417775641025641,0.00364251282051282,0.00230274358974359
0.063,43,2,40,0.00186077222222222,0.00222088461538462,0.00198651282051282,0.00202284615384615,0.00267798717948718,0.00307903846153846,0.00256692307692308,0.00168474358974359
0.063,43,2,41,0.00189618888888889,0.00219764102564103,0.00186804487179487,0.00183821153846154,0.00224419230769231,0.00230621794871795,0.00182865384615385,0.00117525641025641
0.063,43,2,42,0.00172725,0.00209265384615385,0.00192129487179487,0.00197009615384615,0.00253401923076923,0.00282128205128205,0.00225185897435897,0.00137391025641026
0.063,43,2,43,0.00200780555555556,0.00234995512820513,0.00226592307692308,0.00220262820512821,0.00228352564102564,0.00218974358974359,0.0017278782051282,0.00123634615384615
0.063,43,2,44,0.00138774444444444,0.00182326282051282,0.00188932692307692,0.00190535256410256,0.0020850641025641,0.00195288461538461,0.00148705128205128,0.000954551282051281
0.093,72,1,1,0.0023048,0.00278199358974359,0.0028575,0.00273929487179487,0.00262987179487179,0.00223660256410256,0.00200421153846154,0.00179521794871795
0.093,72,1,2,0.00264088333333333,0.00331028205128205,0.00307648717948718,0.00287634615384615,0.00265532051282051,0.00217397435897436,0.00163910256410256,0.00107711538461538
0.093,72,1,3,0.00222634444444444,0.00283999358974359,0.00266055128205128,0.00288474358974359,0.00336,0.00320461538461538,0.0023075,0.00138019230769231
0.093,72,1,4,0.00244676111111111,0.00310853205128205,0.00283767307692308,0.00263067948717949,0.00302826923076923,0.0027575,0.00214352564102564,0.00140391025641026
0.093,72,1,5,0.00253916111111111,0.00282488461538462,0.00238267307692308,0.00215698717948718,0.00295189038461538,0.00419254487179487,0.00448659615384615,0.00301833333333333
0.093,72,1,6,0.00194099444444444,0.00247325641025641,0.00237925,0.00251894230769231,0.00391589743589744,0.00454705128205128,0.00359051282051282,0.00211198717948718
0.093,72,1,7,0.00197726111111111,0.00261037820512821,0.00263045512820513,0.00271615384615385,0.00309570512820513,0.00295134615384615,0.00219673076923077,0.00134301282051282
0.093,72,1,8,0.00228438888888889,0.00306148717948718,0.00299496153846154,0.00276358974358974,0.00273205128205128,0.00262583333333333,0.00196948717948718,0.00128987179487179
0.093,72,1,9,0.0022076,0.00237378846153846,0.00232853205128205,0.00266458974358974,0.00388482692307692,0.00459108974358974,0.00424923076923077,0.00281820512820513
0.093,72,1,10,0.00257966666666667,0.00315302564102564,0.00297611538461539,0.00273391025641026,0.00254480769230769,0.0023648717948718,0.00208891025641026,0.00142230769230769
0.093,72,1,11,0.00203215555555556,0.00267598076923077,0.0026320641025641,0.00278690384615385,0.00331897435897436,0.00332025641025641,0.00258576923076923,0.00194647435897436
0.093,72,1,12,0.00231654444444444,0.00291728846153846,0.00254313461538462,0.00315114102564103,0.00406596153846154,0.0039974358974359,0.00277801282051282,0.00156826923076923
0.093,72,1,13,0.00223833888888889,0.00273204487179487,0.00255605128205128,0.00298839743589744,0.00359480769230769,0.00327794871794872,0.00237326923076923,0.00148666666666667
0.093,72,1,14,0.00275450555555556,0.00341898076923077,0.0032236282051282,0.00305044871794872,0.00340391025641026,0.00333846153846154,0.00255711538461538,0.00164673076923077
0.093,72,1,15,0.0021522,0.00298119871794872,0.00289885897435897,0.00266923076923077,0.00311403846153846,0.00389730769230769,0.00317032051282051,0.00183134615384616
0.093,72,1,16,0.00244022777777778,0.00316288461538462,0.00276580128205128,0.00242198717948718,0.00273910256410256,0.00273314102564103,0.00211333333333333,0.0013999358974359
0.093,72,1,17,0.00239953888888889,0.00294378205128205,0.00248523076923077,0.00262784615384615,0.00307608974358974,0.00310153846153846,0.00237012820512821,0.00154147435897436
0.093,72,1,18,0.00260926111111111,0.00296035256410256,0.00221535897435897,0.002705,0.00342865384615385,0.00423254487179487,0.00422177564102564,0.0026999358974359
0.093,72,1,19,0.00242111111111111,0.00301398076923077,0.00317508974358974,0.00337820512820513,0.00359076923076923,0.00334352564102564,0.00234403846153846,0.0014175641025641
0.093,72,1,20,0.00275974444444444,0.00345948076923077,0.00281692307692308,0.00201955128205128,0.00249067948717949,0.0030301282051282,0.00255397435897436,0.00157141025641026
0.093,72,1,21,0.00172463333333333,0.00241326923076923,0.00256787820512821,0.00271846153846154,0.00329634615384615,0.0034749358974359,0.00262557692307692,0.00155647435897436
0.093,72,1,22,0.00193942222222222,0.00236301923076923,0.00215319230769231,0.00264799358974359,0.00359897435897436,0.00387102564102564,0.0030000641025641,0.00187378205128205
0.093,72,1,23,0.00279190555555556,0.00308014102564103,0.00224732692307692,0.00267590384615385,0.00521684615384615,0.00682583333333333,0.00556910256410256,0.00257974358974359
0.093,72,1,24,0.00204844444444444,0.00223396153846154,0.00210841025641026,0.00302497435897436,0.00391557692307692,0.00447814102564102,0.00397365384615384,0.00244
0.093,72,1,25,0.00209060555555556,0.00284607051282051,0.00310675,0.00316487179487179,0.00333685897435898,0.00327596153846154,0.00241801282051282,0.00139942307692308
0.093,72,1,26,0.00258634444444444,0.00321769230769231,0.00279375,0.00235628205128205,0.00327819871794872,0.00455989743589744,0.00414442307692308,0.00247679487179487
0.093,72,1,27,0.00278779444444444,0.00344096153846154,0.00329628205128205,0.00279869230769231,0.00340413461538462,0.00353166666666667,0.00359940384615385,0.00235557692307692
0.093,72,1,28,0.00264473888888889,0.00288210897435897,0.00227146153846154,0.00260108333333333,0.00467769871794872,0.00666428782051282,0.00604628205128205,0.00310647435897436
0.093,72,1,29,0.00228524444444444,0.00267596794871795,0.00250664102564103,0.00271801923076923,0.00390423076923077,0.00437807692307692,0.00354826923076923,0.00213403846153846
0.093,72,1,30,0.0020578,0.00274296153846154,0.00273216025641026,0.00274134615384615,0.00326544871794872,0.00347435897435897,0.00277794871794872,0.00175205128205128
0.093,72,1,31,0.00272057777777778,0.00348527564102564,0.00282155769230769,0.00271403846153846,0.00281658846153846,0.00327869871794872,0.00274116025641026,0.00186887179487179
0.093,72,1,32,0.00219236111111111,0.00263660897435897,0.00230719230769231,0.00255387820512821,0.00346992307692308,0.00364576923076923,0.00265051282051282,0.00150102564102564
0.093,72,1,33,0.00209801111111111,0.00275407692307692,0.00268666666666667,0.00255820512820513,0.00289833333333333,0.0028024358974359,0.00229833333333334,0.00141217948717949
0.093,72,1,34,0.00269921111111111,0.00348935897435897,0.00303455128205128,0.00249602564102564,0.00241230769230769,0.0023225,0.0018525641025641,0.00117248717948718
0.093,72,1,35,0.00226892222222222,0.00290500641025641,0.00290754487179487,0.00291333333333333,0.00342179487179487,0.00337641025641026,0.00249897435897436,0.00169144230769231
0.093,72,1,36,0.00295584444444444,0.00393248717948718,0.00357801282051282,0.00307846153846154,0.00329519230769231,0.00296237179487179,0.00229929487179487,0.00143621794871795
0.093,72,1,37,0.00256278333333333,0.00323259615384615,0.00287211538461538,0.00272839743589744,0.00289570512820513,0.00254525641025641,0.00207230769230769,0.00140044871794872
0.093,72,1,38,0.002316,0.00248101282051282,0.00218228846153846,0.00272082051282051,0.00389223076923077,0.00463141025641026,0.00343621794871795,0.00199910256410256
0.093,72,1,39,0.00336212222222222,0.00363948076923077,0.00272341666666667,0.00293207051282051,0.00464288461538462,0.00515634615384615,0.00440123717948718,0.0028441858974359
0.093,72,1,40,0.00307265,0.00393227564102564,0.00335698717948718,0.00278775641025641,0.00387916666666667,0.00450371794871795,0.00351,0.00206487179487179
0.093,72,1,41,0.00228742222222222,0.00297969871794872,0.00275851282051282,0.00274788461538462,0.00337358974358974,0.00339961538461539,0.00238852564102564,0.00139198717948718
0.093,72,1,42,0.00225923333333333,0.00281590384615385,0.00240842948717949,0.00266426923076923,0.00337769230769231,0.00355019230769231,0.00259333333333333,0.00147115384615385
0.093,72,1,43,0.00289532222222222,0.00322971794871795,0.00277889102564103,0.00293141025641026,0.00330544871794872,0.00318891025641026,0.0025349358974359,0.00177064102564103
0.093,72,1,44,0.00199593333333333,0.00264371153846154,0.00275295512820513,0.00296358974358974,0.00321878205128205,0.00289378205128205,0.00212730769230769,0.00132775641025641
0.093,72,2,1,0.0023048,0.00278199358974359,0.0028575,0.00273929487179487,0.00262987179487179,0.00223660256410256,0.00200421153846154,0.00179521794871795
0.093,72,2,2,0.00264088333333333,0.00331028205128205,0.00307648717948718,0.00287634615384615,0.00265532051282051,0.00217397435897436,0.00163910256410256,0.00107711538461538
0.093,72,2,3,0.00222634444444444,0.00283999358974359,0.00266055128205128,0.00288474358974359,0.00336,0.00320461538461538,0.0023075,0.00138019230769231
0.093,72,2,4,0.00244676111111111,0.00310853205128205,0.00283767307692308,0.00263067948717949,0.00302826923076923,0.0027575,0.00214352564102564,0.00140391025641026
0.093,72,2,5,0.00253916111111111,0.00282488461538462,0.00238267307692308,0.00215698717948718,0.00295189038461538,0.00419254487179487,0.00448659615384615,0.00301833333333333
0.093,72,2,6,0.00194099444444444,0.00247325641025641,0.00237925,0.00251894230769231,0.00391589743589744,0.00454705128205128,0.00359051282051282,0.00211198717948718
0.093,72,2,7,0.00197726111111111,0.00261037820512821,0.00263045512820513,0.00271615384615385,0.00309570512820513,0.00295134615384615,0.00219673076923077,0.00134301282051282
0.093,72,2,8,0.00228438888888889,0.00306148717948718,0.00299496153846154,0.00276358974358974,0.00273205128205128,0.00262583333333333,0.00196948717948718,0.00128987179487179
0.093,72,2,9,0.0022076,0.00237378846153846,0.00232853205128205,0.00266458974358974,0.00388482692307692,0.00459108974358974,0.00424923076923077,0.00281820512820513
0.093,72,2,10,0.00257966666666667,0.00315302564102564,0.00297611538461539,0.00273391025641026,0.00254480769230769,0.0023648717948718,0.00208891025641026,0.00142230769230769
0.093,72,2,11,0.00203215555555556,0.00267598076923077,0.0026320641025641,0.00278690384615385,0.00331897435897436,0.00332025641025641,0.00258576923076923,0.00194647435897436
0.093,72,2,12,0.00231654444444444,0.00291728846153846,0.00254313461538462,0.00315114102564103,0.00406596153846154,0.0039974358974359,0.00277801282051282,0.00156826923076923
0.093,72,2,13,0.00223833888888889,0.00273204487179487,0.00255605128205128,0.00298839743589744,0.00359480769230769,0.00327794871794872,0.00237326923076923,0.00148666666666667
0.093,72,2,14,0.00275450555555556,0.00341898076923077,0.0032236282051282,0.00305044871794872,0.00340391025641026,0.00333846153846154,0.00255711538461538,0.00164673076923077
0.093,72,2,15,0.0021522,0.00298119871794872,0.00289885897435897,0.00266923076923077,0.00311403846153846,0.00389730769230769,0.00317032051282051,0.00183134615384616
0.093,72,2,16,0.00244022777777778,0.00316288461538462,0.00276580128205128,0.00242198717948718,0.00273910256410256,0.00273314102564103,0.00211333333333333,0.0013999358974359
0.093,72,2,17,0.00239953888888889,0.00294378205128205,0.00248523076923077,0.00262784615384615,0.00307608974358974,0.00310153846153846,0.00237012820512821,0.00154147435897436
0.093,72,2,18,0.00260926111111111,0.00296035256410256,0.00221535897435897,0.002705,0.00342865384615385,0.00423254487179487,0.00422177564102564,0.0026999358974359
0.093,72,2,19,0.00242111111111111,0.00301398076923077,0.00317508974358974,0.00337820512820513,0.00359076923076923,0.00334352564102564,0.00234403846153846,0.0014175641025641
0.093,72,2,20,0.00275974444444444,0.00345948076923077,0.00281692307692308,0.00201955128205128,0.00249067948717949,0.0030301282051282,0.00255397435897436,0.00157141025641026
0.093,72,2,21,0.00172463333333333,0.00241326923076923,0.00256787820512821,0.00271846153846154,0.00329634615384615,0.0034749358974359,0.00262557692307692,0.00155647435897436
0.093,72,2,22,0.00193942222222222,0.00236301923076923,0.00215319230769231,0.00264799358974359,0.00359897435897436,0.00387102564102564,0.0030000641025641,0.00187378205128205
0.093,72,2,23,0.00279190555555556,0.00308014102564103,0.00224732692307692,0.00267590384615385,0.00521684615384615,0.00682583333333333,0.00556910256410256,0.00257974358974359
0.093,72,2,24,0.00204844444444444,0.00223396153846154,0.00210841025641026,0.00302497435897436,0.00391557692307692,0.00447814102564102,0.00397365384615384,0.00244
0.093,72,2,25,0.00209060555555556,0.00284607051282051,0.00310675,0.00316487179487179,0.00333685897435898,0.00327596153846154,0.00241801282051282,0.00139942307692308
0.093,72,2,26,0.00258634444444444,0.00321769230769231,0.00279375,0.00235628205128205,0.00327819871794872,0.00455989743589744,0.00414442307692308,0.00247679487179487
0.093,72,2,27,0.00278779444444444,0.00344096153846154,0.00329628205128205,0.00279869230769231,0.00340413461538462,0.00353166666666667,0.00359940384615385,0.00235557692307692
0.093,72,2,28,0.00264473888888889,0.00288210897435897,0.00227146153846154,0.00260108333333333,0.00467769871794872,0.00666428782051282,0.00604628205128205,0.00310647435897436
0.093,72,2,29,0.00228524444444444,0.00267596794871795,0.00250664102564103,0.00271801923076923,0.00390423076923077,0.00437807692307692,0.00354826923076923,0.00213403846153846
0.093,72,2,30,0.0020578,0.00274296153846154,0.00273216025641026,0.00274134615384615,0.00326544871794872,0.00347435897435897,0.00277794871794872,0.00175205128205128
0.093,72,2,31,0.00272057777777778,0.00348527564102564,0.00282155769230769,0.00271403846153846,0.00281658846153846,0.00327869871794872,0.00274116025641026,0.00186887179487179
0.093,72,2,32,0.00219236111111111,0.00263660897435897,0.00230719230769231,0.00255387820512821,0.00346992307692308,0.00364576923076923,0.00265051282051282,0.00150102564102564
0.093,72,2,33,0.00209801111111111,0.00275407692307692,0.00268666666666667,0.00255820512820513,0.00289833333333333,0.0028024358974359,0.00229833333333334,0.00141217948717949
0.093,72,2,34,0.00269921111111111,0.00348935897435897,0.00303455128205128,0.00249602564102564,0.00241230769230769,0.0023225,0.0018525641025641,0.00117248717948718
0.093,72,2,35,0.00226892222222222,0.00290500641025641,0.00290754487179487,0.00291333333333333,0.00342179487179487,0.00337641025641026,0.00249897435897436,0.00169144230769231
0.093,72,2,36,0.00295584444444444,0.00393248717948718,0.00357801282051282,0.00307846153846154,0.00329519230769231,0.00296237179487179,0.00229929487179487,0.00143621794871795
0.093,72,2,37,0.00256278333333333,0.00323259615384615,0.00287211538461538,0.00272839743589744,0.00289570512820513,0.00254525641025641,0.00207230769230769,0.00140044871794872
0.093,72,2,38,0.002316,0.00248101282051282,0.00218228846153846,0.00272082051282051,0.00389223076923077,0.00463141025641026,0.00343621794871795,0.00199910256410256
0.093,72,2,39,0.00336212222222222,0.00363948076923077,0.00272341666666667,0.00293207051282051,0.00464288461538462,0.00515634615384615,0.00440123717948718,0.0028441858974359
