inner_bay,id,trib_wt_1,trib_wt_2,trib_seismic_wt_1,trib_seismic_wt_2,ele_id,direction,story,type,node_1,node_2,node_3,node_4,dead_load_1,live_load_1,dead_load_2,live_load_2,seismic_wt_1,seismic_wt_2,elastic,e,iz,Mn_pos_1,Mn_neg_1,Mp_pos_1,Mp_neg_1,a_hinge_1,b_hinge_1,c_hinge_1,critical_mode_1,Mn_pos_2,Mn_neg_2,Mp_pos_2,Mp_neg_2,a_hinge_2,b_hinge_2,c_hinge_2,critical_mode_2,dead_load,live_load,length,rigid
0,1,0,0,0,0.0333333333333333,1101,x,1,column,6325,6326,0,0,0,0,0,0,0,22800,0,4768962.15124423,232243.2,51901741.9473354,51901741.9473354,61663633.7262073,61663633.7262073,0.0863900150734008,0.186390015073401,0.2,flexure,51901741.9473354,51901741.9473354,61663633.7262073,61663633.7262073,0.0863900150734008,0.186390015073401,0.2,flexure,0,0,126,0
0,2,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6327,6328,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,228548.175438597,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,28000,10400,192,0
1,3,0,0,0,0.0666666666666667,1201,x,1,column,6329,6330,0,0,0,0,0,0,0,45600,0,4768962.15124423,232243.2,46242916.8101503,46242916.8101503,54785395.3851974,54785395.3851974,0.0794831300467539,0.179483130046754,0.2,flexure,46242916.8101503,46242916.8101503,54785395.3851974,54785395.3851974,0.0794831300467539,0.179483130046754,0.2,flexure,0,0,126,0
1,4,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6331,6332,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,228548.175438597,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,28000,10400,192,0
1,5,0,0,0,0.0666666666666667,1201,x,1,column,6333,6334,0,0,0,0,0,0,0,45600,0,4768962.15124423,232243.2,46242916.8101503,46242916.8101503,54785395.3851974,54785395.3851974,0.0794831300467539,0.179483130046754,0.2,flexure,46242916.8101503,46242916.8101503,54785395.3851974,54785395.3851974,0.0794831300467539,0.179483130046754,0.2,flexure,0,0,126,0
0,6,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2101,x,1,beam,6335,6336,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,228548.175438597,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,28000,10400,192,0
0,7,0,0,0,0.0333333333333333,1101,x,1,column,6337,6338,0,0,0,0,0,0,0,22800,0,4768962.15124423,232243.2,51901741.9473354,51901741.9473354,61663633.7262073,61663633.7262073,0.0863900150734008,0.186390015073401,0.2,flexure,51901741.9473354,51901741.9473354,61663633.7262073,61663633.7262073,0.0863900150734008,0.186390015073401,0.2,flexure,0,0,126,0
0,8,0,0,0,0.0333333333333333,1102,x,2,column,6339,6340,0,0,0,0,0,0,0,22800,0,4768962.15124423,232243.2,45441073.2258734,45441073.2258734,54002152.5124851,54002152.5124851,0.085039923610313,0.185039923610313,0.2,flexure,45441073.2258734,45441073.2258734,54002152.5124851,54002152.5124851,0.085039923610313,0.185039923610313,0.2,flexure,0,0,102,0
0,9,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,2102,x,2,beam,6341,6342,0,0,14000,5200,14000,5200,91200,91200,0,4030508.65276332,228548.175438597,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,flexure,28000,10400,192,0
1,10,0,0,0,0.0666666666666667,1202,x,2,column,6343,6344,0,0,0,0,0,0,0,45600,0,4768962.15124423,232243.2,45446689.9327409,45446689.9327409,53864079.2657759,53864079.2657759,0.0799953517446632,0.179995351744663,0.2,flexure,45446689.9327409,45446689.9327409,53864079.2657759,53864079.2657759,0.0799953517446632,0.179995351744663,0.2,flexure,0,0,102,0
