id,description,type,length,h,d_eff,w,fc_n,fc_e,d_flange,b_eff,a,e,iz,iz_simp,trib_wt_1,trib_wt_2,stiff_factor,Mn_pos,Mn_neg,Mp_pos,Mp_neg,a_hinge,b_hinge,c_hinge,iz_model,critical_mode,stiff_factor_model,As,n_b,As_d,clear_cover,w_p,s_p,rho_s,b_c,d_c,rho_cc
1111,outer column story 11,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,34815606.0098038,34815606.0098038,41473840.7931202,41473840.7931202,0.0866390161696575,0.186639016169658,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1112,outer column story 12,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,34250377.3195394,34250377.3195394,40811350.768316,40811350.768316,0.0870015272070558,0.187001527207056,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1113,outer column story 13,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,33675745.371759,33675745.371759,40137298.4568541,40137298.4568541,0.0873655550466761,0.187365555046676,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1114,outer column story 14,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,33091122.3242686,33091122.3242686,39450973.9677418,39450973.9677418,0.0877311060350534,0.187731106035053,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1115,outer column story 15,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,32495860.6003331,32495860.6003331,38751595.4268229,38751595.4268229,0.0880981865452774,0.188098186545277,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1116,outer column story 16,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,31944881.3576351,31944881.3576351,38104663.9290345,38104663.9290345,0.0884668029771042,0.188466802977104,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1117,outer column story 17,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,31327259.4855742,31327259.4855742,37377871.9863248,37377871.9863248,0.0888369617570671,0.188836961757067,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1118,outer column story 18,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,30754580.5216219,30754580.5216219,36704328.8718975,36704328.8718975,0.0892086693385891,0.189208669338589,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1119,outer column story 19,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,30170484.3431821,30170484.3431821,36016795.8073116,36016795.8073116,0.0895819322020954,0.189581932202095,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1120,outer column story 20,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,29574171.2841958,29574171.2841958,35314547.7922644,35314547.7922644,0.0899664065115609,0.189966406511561,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1201,inner column story 1,column,126,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,46242916.8101503,46242916.8101503,54785395.3851974,54785395.3851974,0.0794831300467539,0.179483130046754,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1202,inner column story 2,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,45446689.9327409,45446689.9327409,53864079.2657759,53864079.2657759,0.0799953517446632,0.179995351744663,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1203,inner column story 3,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,44641040.7073676,44641040.7073676,52930829.0930433,52930829.0930433,0.0805108744080435,0.180510874408044,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1204,inner column story 4,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,43781295.876025,43781295.876025,51932640.0339104,51932640.0339104,0.0810297193096622,0.181029719309662,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1205,inner column story 5,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,42948581.0755225,42948581.0755225,50965702.1518681,50965702.1518681,0.0815519078593771,0.181551907859377,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1206,inner column story 6,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,42101464.8516443,42101464.8516443,49980868.7912945,49980868.7912945,0.0820774616050198,0.18207746160502,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1207,inner column story 7,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,41282524.3096972,41282524.3096972,49028684.6833368,49028684.6833368,0.0826064022332849,0.182606402233285,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1208,inner column story 8,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,40404552.6053355,40404552.6053355,48005577.8862884,48005577.8862884,0.0831387515706251,0.183138751570625,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1209,inner column story 9,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,39554283.812979,39554283.812979,47014554.8012798,47014554.8012798,0.0836745315841515,0.183674531584151,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1210,inner column story 10,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,38687055.5892157,38687055.5892157,46002547.5424529,46002547.5424529,0.0842137643825402,0.18421376438254,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1211,inner column story 11,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,37848628.7938941,37848628.7938941,45023967.0868718,45023967.0868718,0.0847564722169446,0.184756472216945,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1212,inner column story 12,column,102,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,36944397.7770965,36944397.7770965,43966267.9581136,43966267.9581136,0.0853026774819138,0.185302677481914,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1213,inner column story 13,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,36067999.7954938,36067999.7954938,42940833.7078764,42940833.7078764,0.0858524027163163,0.185852402716316,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1214,inner column story 14,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,35221082.5249157,35221082.5249157,41949666.8615588,41949666.8615588,0.0864056706042704,0.18640567060427,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1215,inner column story 15,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,34302141.9122309,34302141.9122309,40871865.3037532,40871865.3037532,0.08696250397608,0.18696250397608,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1216,inner column story 16,column,108,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,33411283.6412845,33411283.6412845,39826650.5200039,39826650.5200039,0.0875229258091768,0.187522925809177,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1217,inner column story 17,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,32550433.2014993,32550433.2014993,38816359.1389114,38816359.1389114,0.0880869592290686,0.188086959229069,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1218,inner column story 18,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,31609546.4333067,31609546.4333067,37709753.3264893,37709753.3264893,0.0886546275102931,0.188654627510293,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1219,inner column story 19,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,30754580.5216219,30754580.5216219,36704781.0633318,36704781.0633318,0.0892259540773788,0.189225954077379,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
1220,inner column story 20,column,114,48,45.5,36,7000,9100,0,0,1728,4768962.15124423,232243.2,232243.2,0,0,0.7,29814217.1593488,29814217.1593488,35597393.606178,35597393.606178,0.0898157828482449,0.189815782848245,0.2,232243.2,flexure,0.7,[0.79 0 0.79 0.79 0.79 0.79],[9 0 2 2 2 9],[2.5 0 13.25 24 34.75 45.5],2,11,1.5,0.0109083078249646,32.5,44.5,0.0130334008100527
2101,beam story 1,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2102,beam story 2,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2103,beam story 3,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2104,beam story 4,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2105,beam story 5,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2106,beam story 6,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2107,beam story 7,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2108,beam story 8,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2109,beam story 9,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2110,beam story 10,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2111,beam story 11,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19484972.3824316,29598306.6666382,23576486.6814456,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2112,beam story 12,beam,192,54,51.5,30,5000,6500,8,46,1620,4030508.65276332,159983.722807018,137781,0.133333333333333,0.133333333333333,0.35,19462071.7753352,29598306.6666382,23548777.3345906,35813449.9358348,0.0612257060356542,0.161225706035654,0.2,228548.175438597,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 10],[2.5 0 0 0 0 51.5],2,26,2.5,0.00436332312998582,26.5,50.5,0.00997703626210097
2113,beam story 13,beam,192,48,45.5,30,5000,6500,8,46,1440,4030508.65276332,113464.076190476,96768,0.133333333333333,0.133333333333333,0.35,17172606.6712487,23684048.1660463,20778563.321724,28657297.2848024,0.0614212293933209,0.161421229393321,0.2,162091.537414966,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 9],[2.5 0 0 0 0 45.5],2,26,2.5,0.00436332312998582,26.5,44.5,0.010656239656018
2114,beam story 14,beam,192,48,45.5,30,5000,6500,8,46,1440,4030508.65276332,113464.076190476,96768,0.133333333333333,0.133333333333333,0.35,17125474.938217,23684048.1660463,20721534.722746,28657297.2848024,0.0614212293933209,0.161421229393321,0.2,162091.537414966,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 9],[2.5 0 0 0 0 45.5],2,26,2.5,0.00436332312998582,26.5,44.5,0.010656239656018
2115,beam story 15,beam,192,48,45.5,30,5000,6500,8,46,1440,4030508.65276332,113464.076190476,96768,0.133333333333333,0.133333333333333,0.35,17172606.6712487,23684048.1660463,20778563.321724,28657297.2848024,0.0614212293933209,0.161421229393321,0.2,162091.537414966,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 9],[2.5 0 0 0 0 45.5],2,26,2.5,0.00436332312998582,26.5,44.5,0.010656239656018
2116,beam story 16,beam,192,48,45.5,30,5000,6500,8,46,1440,4030508.65276332,113464.076190476,96768,0.133333333333333,0.133333333333333,0.35,17125474.938217,23684048.1660463,20721534.722746,28657297.2848024,0.0614212293933209,0.161421229393321,0.2,162091.537414966,flexure,0.5,[0.79 0 0 0 0 0.79],[7 0 0 0 0 9],[2.5 0 0 0 0 45.5],2,26,2.5,0.00436332312998582,26.5,44.5,0.010656239656018
2117,beam story 17,beam,192,42,39.5625,30,5000,6500,8,46,1260,4030508.65276332,76819.1552353506,64827,0.133333333333333,0.133333333333333,0.35,11488749.0515481,17732410.2965696,13901191.8356382,21455916.2302918,0.0527556379522589,0.152755637952259,0.2,109741.650336215,flexure,0.5,[0.6 0 0 0 0 0.6],[7 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,3,0.00373999125427356,26.5,38.5,0.010019552041627
2118,beam story 18,beam,192,42,39.5625,30,5000,6500,8,46,1260,4030508.65276332,76819.1552353506,64827,0.133333333333333,0.133333333333333,0.35,11488749.0515481,17732410.2965696,13901191.8356382,21455916.2302918,0.0527556379522589,0.152755637952259,0.2,109741.650336215,flexure,0.5,[0.6 0 0 0 0 0.6],[7 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,3,0.00373999125427356,26.5,38.5,0.010019552041627
2119,beam story 19,beam,192,42,39.5625,30,5000,6500,8,46,1260,4030508.65276332,76819.1552353506,64827,0.133333333333333,0.133333333333333,0.35,11488749.0515481,17732410.2965696,13901191.8356382,21455916.2302918,0.0527556379522589,0.152755637952259,0.2,109741.650336215,flexure,0.5,[0.6 0 0 0 0 0.6],[7 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,3,0.00373999125427356,26.5,38.5,0.010019552041627
2120,beam story 20,beam,192,42,39.5625,30,5000,6500,8,46,1260,4030508.65276332,76819.1552353506,64827,0.133333333333333,0.133333333333333,0.35,11521902.6382024,17732410.2965696,13941307.1141645,21455916.2302918,0.0527556379522589,0.152755637952259,0.2,109741.650336215,flexure,0.5,[0.6 0 0 0 0 0.6],[7 0 0 0 0 10],[2.44 0 0 0 0 39.56],2,26,3,0.00373999125427356,26.5,38.5,0.010019552041627
