rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13
43,1,1,0.0616795336787565,0.103214507772021,0.098770207253886,0.114517616580311,0.13250414507772,0.161847668393782,0.185554922279793,0.206975388601036,0.232474352331606,0.259626943005181,0.289098445595855,0.328764248704663,0.382126943005181
43,1,2,0.0766093264248705,0.171180051813472,0.172746113989637,0.193705699481865,0.166350777202073,0.166286528497409,0.193271243523316,0.213631865284974,0.223238860103627,0.242909585492228,0.27380310880829,0.318235751295337,0.389443005181347
43,1,3,0.0777261658031088,0.165392227979275,0.206236010362694,0.324453367875648,0.231839637305699,0.264189119170984,0.229459844559585,0.213640932642487,0.23409378238342,0.246245336787565,0.258401813471503,0.302215025906736,0.360772020725389
43,1,4,0.0913567357512953,0.166400259067358,0.184745077720207,0.186303367875648,0.255213471502591,0.231510621761658,0.239539119170984,0.239366321243523,0.256122538860104,0.258269170984456,0.282834196891192,0.320950777202073,0.383572538860104
43,1,5,0.104326165803109,0.145933160621762,0.174145336787565,0.188449222797927,0.164305440414508,0.187377461139896,0.189168911917098,0.23125932642487,0.228960362694301,0.210311139896373,0.235673575129534,0.281108808290155,0.349388601036269
43,1,6,0.117933937823834,0.242103626943005,0.246381865284974,0.254867616580311,0.270715025906736,0.258128497409326,0.262901554404145,0.258060621761658,0.259533678756477,0.218158808290155,0.240881088082902,0.279002590673575,0.359867875647668
43,1,7,0.0660787564766839,0.100565803108808,0.116128497409326,0.128952331606218,0.137099740932642,0.147828497409326,0.1500396373057,0.160930829015544,0.154221243523316,0.147882124352332,0.156527202072539,0.186260362694301,0.238534974093264
43,1,8,0.083789378238342,0.119874611398964,0.146013212435233,0.158720466321244,0.175313989637306,0.190070207253886,0.204213471502591,0.221229015544041,0.218001813471503,0.204072797927461,0.227592487046632,0.279694300518135,0.335126943005181
43,1,9,0.0710704663212435,0.122784715025907,0.146141968911917,0.158867875647668,0.165515025906736,0.161575906735751,0.184189378238342,0.199485233160622,0.190720725388601,0.21449067357513,0.23410414507772,0.256270725388601,0.340360103626943
43,1,10,0.104964507772021,0.173870725388601,0.195362435233161,0.260344559585492,0.272002590673575,0.215918393782383,0.238089378238342,0.205767875647668,0.233927979274611,0.275225388601036,0.294453367875648,0.303725388601036,0.394834196891192
43,1,11,0.0841082901554404,0.127769170984456,0.12419585492228,0.135963989637306,0.147564766839378,0.146695595854922,0.15200829015544,0.155501295336788,0.165329274611399,0.16424792746114,0.178585233160622,0.187800259067358,0.23010310880829
43,1,12,0.0877098445595855,0.160835233160622,0.148548704663212,0.229265025906736,0.197775906735751,0.169843264248705,0.20570829015544,0.207109067357513,0.196756994818653,0.213820466321244,0.250470725388601,0.274468911917098,0.342139896373057
43,1,13,0.120053886010363,0.162274093264249,0.169876683937824,0.209379533678756,0.223656476683938,0.205179533678756,0.235229792746114,0.236494041450777,0.209468652849741,0.195426683937824,0.258054922279793,0.279676165803109,0.34519689119171
43,1,14,0.118503886010363,0.183603626943005,0.239899740932642,0.215429533678756,0.239116321243523,0.276512953367876,0.278699481865285,0.246298704663212,0.252096373056995,0.275787564766839,0.300041450777202,0.332098445595855,0.38669689119171
43,1,15,0.0609272020725389,0.0792108808290155,0.118891450777202,0.140724611398964,0.14494585492228,0.156865544041451,0.141245595854922,0.15325207253886,0.185276683937824,0.198252849740933,0.188617616580311,0.214778238341969,0.250857512953368
43,1,16,0.0530862694300518,0.173203886010363,0.121189378238342,0.159480829015544,0.15185207253886,0.135410621761658,0.144418652849741,0.170523316062176,0.175513989637306,0.187596632124352,0.194584455958549,0.218235233160622,0.289976683937824
43,1,17,0.048960621761658,0.0599181347150259,0.0701875647668394,0.0782919689119171,0.0831800518134715,0.0902748704663212,0.099929792746114,0.123303626943005,0.131175906735751,0.152912694300518,0.158740932642487,0.178705958549223,0.225806735751295
43,1,18,0.0561406735751295,0.110815544041451,0.101256476683938,0.103530829015544,0.112808549222798,0.121085751295337,0.131839637305699,0.156587046632124,0.143369689119171,0.171052849740933,0.188276943005181,0.202203367875648,0.243940155440415
43,1,19,0.0678564766839378,0.0687059585492228,0.0680007772020725,0.0658619170984456,0.0625914507772021,0.0613316062176166,0.0702541450777202,0.0781183937823834,0.0835823834196891,0.086599481865285,0.0955031088082901,0.110848445595855,0.130568652849741
43,1,20,0.0464761658031088,0.052069170984456,0.0603326424870466,0.0675487046632124,0.0712593264248705,0.0697507772020725,0.0637044041450777,0.058919689119171,0.061020725388601,0.0624922279792746,0.0690331606217617,0.0868556994818653,0.104657512953368
43,1,21,0.0550466321243523,0.0714658031088083,0.081110103626943,0.0779028497409326,0.0899463730569948,0.102542227979275,0.114691968911917,0.120044559585492,0.130565803108808,0.136068652849741,0.139409585492228,0.168330569948187,0.198415025906736
