rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12
43,2,14,0.000415401,0.00070871,0.000789383,0.000806471,0.00106341,0.00110112,0.00121345,0.00120144,0.00121933,0.00123434,0.00123513,0.00122947
43,2,15,0.000146811,0.000226137,0.000274707,0.000317702,0.000350862,0.00037809,0.00040391,0.000418768,0.000426279,0.000432709,0.000433324,0.000430385
43,2,16,0.00015127,0.000189014,0.000238287,0.000282913,0.000318003,0.000345109,0.000369161,0.00038296,0.000393468,0.000402488,0.000403203,0.000399702
43,2,17,7.23812e-05,0.000125206,0.000165193,0.000206708,0.00024052,0.00026708,0.000291238,0.000306217,0.000315034,0.000321954,0.000321509,0.000318358
43,2,18,0.000136662,0.000194954,0.000237732,0.000290768,0.000334449,0.000365778,0.000394833,0.000413585,0.000425611,0.000435479,0.000435736,0.000432079
43,2,19,3.61301e-05,6.85366e-05,9.4021e-05,0.000120285,0.000141679,0.000158872,0.000175165,0.000185876,0.000192642,0.000198319,0.00019864,0.000196491
43,2,20,2.52926e-05,4.81717e-05,6.63384e-05,8.5122e-05,0.000100508,0.000113087,0.000125328,0.000133794,0.000139399,0.000144227,0.000144803,0.000143147
43,2,21,7.84626e-05,0.00014156,0.000178395,0.000216073,0.000247667,0.000273219,0.000297219,0.000313185,0.000323354,0.000332032,0.000332855,0.000329879
43,2,22,0.000122907,0.000204608,0.000245596,0.000286238,0.000318805,0.000343779,0.000366415,0.000381753,0.00039156,0.000399762,0.000399975,0.000396666
43,2,23,0.00015463,0.000262259,0.000314576,0.000378324,0.000425205,0.000459065,0.000490676,0.00051106,0.000524253,0.00053357,0.000532554,0.000529338
43,2,24,0.000370541,0.000698027,0.000869662,0.00121366,0.00154415,0.00150471,0.00178333,0.00171962,0.00173906,0.00175813,0.00175934,0.00175238
43,2,25,0.000495088,0.000485008,0.000584631,0.000749133,0.000910973,0.000963205,0.0012696,0.001131,0.00115084,0.00116797,0.00116989,0.00116369
43,2,26,0.000288785,0.000490828,0.000596186,0.000752938,0.000837672,0.000897793,0.00104269,0.00100144,0.00101966,0.0010352,0.00103607,0.00103062
43,2,27,0.000180697,0.000351917,0.00038287,0.000603807,0.000546787,0.000583404,0.00062376,0.000643432,0.000656851,0.00066821,0.000668784,0.000664397
43,2,28,0.00015469,0.000195565,0.000234793,0.000272605,0.00029857,0.000317173,0.000338848,0.00035475,0.000367265,0.000378446,0.000378042,0.000374931
43,2,29,8.43683e-05,0.000131254,0.000166244,0.000200399,0.000233775,0.000262799,0.000289983,0.000308991,0.000321448,0.000332129,0.000333328,0.000329696
43,2,30,0.000168715,0.000249686,0.000289525,0.00035661,0.000383394,0.00041164,0.000444636,0.000467238,0.000491168,0.000512192,0.000516412,0.000510838
43,2,31,7.69992e-05,0.000132253,0.000171865,0.000212604,0.000244383,0.000268516,0.00029021,0.000302301,0.000309139,0.000318314,0.000319734,0.000316565
43,2,32,8.66588e-05,0.000166225,0.000218132,0.000260312,0.000294731,0.00032194,0.000347075,0.000363097,0.000372552,0.00038225,0.000383783,0.000380871
43,2,33,0.00022359,0.000356161,0.000406931,0.00046637,0.000513669,0.000551405,0.000586636,0.000609756,0.000624566,0.000637082,0.000638043,0.000633667
43,2,34,0.000244978,0.000241366,0.000360855,0.000358987,0.000392257,0.000417575,0.000440825,0.000455482,0.000465918,0.000475608,0.000477515,0.000474644
43,2,35,0.000153348,0.000198565,0.000244898,0.000291425,0.000322864,0.000346791,0.000368769,0.000381234,0.000390731,0.000398753,0.000399308,0.000395834
43,2,36,0.00026918,0.000424393,0.000504895,0.000627123,0.000716405,0.000761062,0.000822982,0.00084315,0.00085958,0.000872873,0.000873059,0.000867759
43,2,37,2.83326e-05,5.31909e-05,7.39409e-05,9.61072e-05,0.000115074,0.000130842,0.000146471,0.000157332,0.000164477,0.000170572,0.000171336,0.000169332
43,2,38,6.38451e-05,0.000115846,0.00014998,0.000187597,0.000219297,0.000246171,0.000272896,0.000291776,0.000303982,0.00031456,0.000315481,0.000311731
43,2,39,0.000408552,0.000509,0.000594511,0.000695383,0.000837173,0.000856303,0.000912003,0.000936604,0.000955273,0.000971835,0.0009731,0.000968018
43,2,40,0.000213248,0.000298971,0.000319488,0.000373868,0.000436697,0.000475341,0.000511222,0.000536038,0.000552092,0.000566076,0.000567415,0.00056275
43,2,41,0.000179904,0.000220888,0.000265609,0.000306546,0.000337535,0.000365247,0.000393633,0.000412137,0.000421986,0.000429923,0.00043066,0.000427652
43,2,42,0.00016975,0.000231152,0.00027703,0.000409342,0.000435736,0.000468152,0.000498711,0.000519358,0.000532573,0.000543755,0.000544764,0.000540913
43,2,43,0.000172172,0.000315536,0.000340864,0.000395864,0.000427739,0.000453082,0.00048276,0.000501167,0.000513249,0.000524446,0.000525546,0.000521935
43,2,44,0.000522161,0.000793788,0.00078096,0.00108034,0.00124552,0.001275,0.00139179,0.00146919,0.00146595,0.00148553,0.00148742,0.00148057
72,1,1,0.000274077,0.000485663,0.000613162,0.000790809,0.000904647,0.000975841,0.00104053,0.00108645,0.00110616,0.0011237,0.00112456,0.00111785
72,1,2,0.000376406,0.000540368,0.000754634,0.00104737,0.00111211,0.00117966,0.0012516,0.00129085,0.00131201,0.00133053,0.00133084,0.00132337
72,1,3,0.000241492,0.000487643,0.000675088,0.000950158,0.00100661,0.00104913,0.00110058,0.00113343,0.00115357,0.00117045,0.00117189,0.00116594
72,1,4,0.000543851,0.000881223,0.00106103,0.00152893,0.00160503,0.00179451,0.00200354,0.00195763,0.00196514,0.00198748,0.0019893,0.00198163
72,1,5,0.000251533,0.000418315,0.000519889,0.000748012,0.000803274,0.000863794,0.000914378,0.000946585,0.000966287,0.000983224,0.000985561,0.000979552
72,1,6,0.000421416,0.000653468,0.000730909,0.000908893,0.00104648,0.00110726,0.00121158,0.00124651,0.0012652,0.00128351,0.00128502,0.00127847
72,1,7,0.000297969,0.000329991,0.000402445,0.000490407,0.000540595,0.000581694,0.000646926,0.00066317,0.000676299,0.000687214,0.000687705,0.000683317
72,1,8,0.000377128,0.000522012,0.000562387,0.000684577,0.000804681,0.000884193,0.000947883,0.000981399,0.00100526,0.00102597,0.00102881,0.00102213
72,1,9,0.000293207,0.000455729,0.000509613,0.000637678,0.000739247,0.000808433,0.00104424,0.000958516,0.000979968,0.00100057,0.00100372,0.000997127
72,1,10,0.000653358,0.00073309,0.00088762,0.00114816,0.00123208,0.00138788,0.0016037,0.00163741,0.00166344,0.00168692,0.00168892,0.00168093
72,1,11,0.00022935,0.000244223,0.00031769,0.000391393,0.000446555,0.000483059,0.000519922,0.000545628,0.000563331,0.000578836,0.000581384,0.000576963
72,1,12,0.000370766,0.0005407,0.000610182,0.000771413,0.000902663,0.000971149,0.00110562,0.00113076,0.00115417,0.00117462,0.00117729,0.00117067
72,1,13,0.000346513,0.000609696,0.000689401,0.000870351,0.000980712,0.00103869,0.00111875,0.00121197,0.00122948,0.00125176,0.00125509,0.00124752
72,1,14,0.000797912,0.000880914,0.00098755,0.0012255,0.00139779,0.00148485,0.00182477,0.00179236,0.00181075,0.00183025,0.00183129,0.00182371
72,1,15,0.000343776,0.000528445,0.000727272,0.000896997,0.000987949,0.00112343,0.00124496,0.00125054,0.00127111,0.00128872,0.00129017,0.00128374
72,1,16,0.000258124,0.00027804,0.000354023,0.00041957,0.000465488,0.000501155,0.00053671,0.000560421,0.000576377,0.000588824,0.000588412,0.000584726
72,1,17,0.000203289,0.000255907,0.000326724,0.000403841,0.000451472,0.000496123,0.000547795,0.000561974,0.000571376,0.000582419,0.000582643,0.000578424
72,1,18,0.000206441,0.000278688,0.000362422,0.000446654,0.000508563,0.000548767,0.000586337,0.000611565,0.000627426,0.000640101,0.000641479,0.000636896
72,1,19,5.59194e-05,0.000105904,0.000141307,0.000177965,0.000207936,0.000231551,0.000253259,0.000266855,0.000274729,0.000280989,0.000280878,0.000278056
72,1,20,3.68129e-05,7.01094e-05,9.65471e-05,0.00012388,0.000146265,0.000164562,0.000182369,0.000194677,0.000202829,0.000209855,0.000210688,0.000208279
72,1,21,0.00011765,0.000209907,0.000303566,0.000363491,0.00043843,0.000466666,0.000497497,0.000517932,0.000531397,0.000542787,0.000543831,0.000539883
72,1,22,0.000177366,0.000213564,0.00029205,0.000350996,0.000390437,0.000422016,0.000452053,0.000472568,0.000485592,0.000496568,0.000497217,0.000493121
72,1,23,0.000293505,0.000406625,0.00050019,0.000600329,0.000702342,0.000775763,0.000835632,0.000872104,0.00089285,0.000910099,0.000910849,0.000904656
72,1,24,0.000605579,0.00109649,0.00128771,0.00169903,0.0019296,0.00209898,0.00240934,0.00264503,0.00264203,0.0026473,0.00263232,0.00262261
72,1,25,0.000566395,0.000774006,0.000878846,0.00121072,0.00135386,0.00145704,0.00172421,0.00175678,0.00178245,0.00181312,0.00181491,0.0018063
72,1,26,0.000476978,0.000916199,0.00110446,0.00154121,0.00180026,0.00179992,0.00210306,0.00218924,0.00213451,0.00215598,0.00215758,0.00214881
72,1,27,0.000238102,0.00043368,0.000508408,0.00057139,0.000672553,0.0007364,0.00095168,0.000910634,0.000922914,0.000939478,0.000947207,0.000941375
72,1,28,0.00016631,0.000304756,0.000376657,0.000504792,0.000541753,0.000583447,0.00062215,0.000648294,0.000665684,0.000680741,0.000682238,0.000676997
72,1,29,0.000273043,0.000344239,0.000474262,0.000545725,0.000589438,0.000626369,0.000662908,0.00068641,0.000701532,0.000714591,0.000715891,0.000711318
72,1,30,0.000160493,0.000395917,0.000418575,0.000512072,0.000555462,0.000589065,0.000620984,0.000639934,0.000651879,0.000661457,0.000661285,0.000657366
72,1,31,0.000258109,0.00024231,0.00028038,0.000330507,0.000371337,0.000397885,0.000424688,0.000440713,0.000451711,0.000462736,0.000463533,0.000459405
72,1,32,0.000211151,0.000266182,0.00031759,0.000380328,0.000429842,0.000462367,0.000493779,0.000514169,0.000526768,0.000537451,0.00053802,0.000533949
72,1,33,0.000250363,0.000373596,0.000492848,0.0005982,0.000669459,0.000725479,0.000776225,0.000798548,0.000814095,0.000828118,0.000830756,0.000827751
72,1,34,0.000514986,0.000588533,0.00061984,0.000757795,0.000871812,0.000906756,0.000956931,0.000986855,0.00100565,0.00102242,0.0010248,0.0010194
72,1,35,0.000299072,0.000387479,0.000557546,0.000688724,0.000718317,0.000774032,0.000814807,0.000838146,0.000852876,0.000866525,0.00086795,0.000862973
72,1,36,0.000278747,0.000504657,0.000618513,0.00072683,0.000786624,0.000889386,0.000976832,0.00100324,0.00102177,0.00103845,0.00103952,0.00103358
72,1,37,4.11753e-05,7.72895e-05,0.000107606,0.000139888,0.000167498,0.00019045,0.000213197,0.000229003,0.000239398,0.000248265,0.000249376,0.000246458
72,1,38,0.00020726,0.000224558,0.000313176,0.000352652,0.000386785,0.000413379,0.000438447,0.00045464,0.000464771,0.000474093,0.000477198,0.000474017
72,1,39,0.000376881,0.000531964,0.000746446,0.000969658,0.00107422,0.00113843,0.0012229,0.00125258,0.00127307,0.00129154,0.00129346,0.00128707
72,1,40,0.000274357,0.000447191,0.000497093,0.00076479,0.000758235,0.000846324,0.000908124,0.000938036,0.000961766,0.000982389,0.000985739,0.000980345
72,1,41,0.000297894,0.000397932,0.000499692,0.000613104,0.00066204,0.000724599,0.000765924,0.000791534,0.000810042,0.000825901,0.000826871,0.000820841
72,1,42,0.000267968,0.000261779,0.00031057,0.0003596,0.000413648,0.000456115,0.000503453,0.000529161,0.000547224,0.000562231,0.000564005,0.000559752
72,1,43,0.000323504,0.00033923,0.000409204,0.000510407,0.000594603,0.000640306,0.000678165,0.000702727,0.000719878,0.000734646,0.00073832,0.000734232
72,1,44,0.0004905,0.000817925,0.000981124,0.00129937,0.00149925,0.00156192,0.00185642,0.00187391,0.00186709,0.00189113,0.00189191,0.00188375
72,2,1,0.000274077,0.000485663,0.000613162,0.000790809,0.000904647,0.000975841,0.00104053,0.00108645,0.00110616,0.0011237,0.00112456,0.00111785
72,2,2,0.000376406,0.000540368,0.000754634,0.00104737,0.00111211,0.00117966,0.0012516,0.00129085,0.00131201,0.00133053,0.00133084,0.00132337
72,2,3,0.000241492,0.000487643,0.000675088,0.000950158,0.00100661,0.00104913,0.00110058,0.00113343,0.00115357,0.00117045,0.00117189,0.00116594
72,2,4,0.000543851,0.000881223,0.00106103,0.00152893,0.00160503,0.00179451,0.00200354,0.00195763,0.00196514,0.00198748,0.0019893,0.00198163
72,2,5,0.000251533,0.000418315,0.000519889,0.000748012,0.000803274,0.000863794,0.000914378,0.000946585,0.000966287,0.000983224,0.000985561,0.000979552
72,2,6,0.000421416,0.000653468,0.000730909,0.000908893,0.00104648,0.00110726,0.00121158,0.00124651,0.0012652,0.00128351,0.00128502,0.00127847
72,2,7,0.000297969,0.000329991,0.000402445,0.000490407,0.000540595,0.000581694,0.000646926,0.00066317,0.000676299,0.000687214,0.000687705,0.000683317
72,2,8,0.000377128,0.000522012,0.000562387,0.000684577,0.000804681,0.000884193,0.000947883,0.000981399,0.00100526,0.00102597,0.00102881,0.00102213
72,2,9,0.000293207,0.000455729,0.000509613,0.000637678,0.000739247,0.000808433,0.00104424,0.000958516,0.000979968,0.00100057,0.00100372,0.000997127
72,2,10,0.000653358,0.00073309,0.00088762,0.00114816,0.00123208,0.00138788,0.0016037,0.00163741,0.00166344,0.00168692,0.00168892,0.00168093
72,2,11,0.00022935,0.000244223,0.00031769,0.000391393,0.000446555,0.000483059,0.000519922,0.000545628,0.000563331,0.000578836,0.000581384,0.000576963
72,2,12,0.000370766,0.0005407,0.000610182,0.000771413,0.000902663,0.000971149,0.00110562,0.00113076,0.00115417,0.00117462,0.00117729,0.00117067
72,2,13,0.000346513,0.000609696,0.000689401,0.000870351,0.000980712,0.00103869,0.00111875,0.00121197,0.00122948,0.00125176,0.00125509,0.00124752
72,2,14,0.000797912,0.000880914,0.00098755,0.0012255,0.00139779,0.00148485,0.00182477,0.00179236,0.00181075,0.00183025,0.00183129,0.00182371
72,2,15,0.000343776,0.000528445,0.000727272,0.000896997,0.000987949,0.00112343,0.00124496,0.00125054,0.00127111,0.00128872,0.00129017,0.00128374
72,2,16,0.000258124,0.00027804,0.000354023,0.00041957,0.000465488,0.000501155,0.00053671,0.000560421,0.000576377,0.000588824,0.000588412,0.000584726
72,2,17,0.000203289,0.000255907,0.000326724,0.000403841,0.000451472,0.000496123,0.000547795,0.000561974,0.000571376,0.000582419,0.000582643,0.000578424
72,2,18,0.000206441,0.000278688,0.000362422,0.000446654,0.000508563,0.000548767,0.000586337,0.000611565,0.000627426,0.000640101,0.000641479,0.000636896
72,2,19,5.59194e-05,0.000105904,0.000141307,0.000177965,0.000207936,0.000231551,0.000253259,0.000266855,0.000274729,0.000280989,0.000280878,0.000278056
72,2,20,3.68129e-05,7.01094e-05,9.65471e-05,0.00012388,0.000146265,0.000164562,0.000182369,0.000194677,0.000202829,0.000209855,0.000210688,0.000208279
72,2,21,0.00011765,0.000209907,0.000303566,0.000363491,0.00043843,0.000466666,0.000497497,0.000517932,0.000531397,0.000542787,0.000543831,0.000539883
72,2,22,0.000177366,0.000213564,0.00029205,0.000350996,0.000390437,0.000422016,0.000452053,0.000472568,0.000485592,0.000496568,0.000497217,0.000493121
72,2,23,0.000293505,0.000406625,0.00050019,0.000600329,0.000702342,0.000775763,0.000835632,0.000872104,0.00089285,0.000910099,0.000910849,0.000904656
72,2,24,0.000605579,0.00109649,0.00128771,0.00169903,0.0019296,0.00209898,0.00240934,0.00264503,0.00264203,0.0026473,0.00263232,0.00262261
72,2,25,0.000566395,0.000774006,0.000878846,0.00121072,0.00135386,0.00145704,0.00172421,0.00175678,0.00178245,0.00181312,0.00181491,0.0018063
72,2,26,0.000476978,0.000916199,0.00110446,0.00154121,0.00180026,0.00179992,0.00210306,0.00218924,0.00213451,0.00215598,0.00215758,0.00214881
72,2,27,0.000238102,0.00043368,0.000508408,0.00057139,0.000672553,0.0007364,0.00095168,0.000910634,0.000922914,0.000939478,0.000947207,0.000941375
72,2,28,0.00016631,0.000304756,0.000376657,0.000504792,0.000541753,0.000583447,0.00062215,0.000648294,0.000665684,0.000680741,0.000682238,0.000676997
72,2,29,0.000273043,0.000344239,0.000474262,0.000545725,0.000589438,0.000626369,0.000662908,0.00068641,0.000701532,0.000714591,0.000715891,0.000711318
72,2,30,0.000160493,0.000395917,0.000418575,0.000512072,0.000555462,0.000589065,0.000620984,0.000639934,0.000651879,0.000661457,0.000661285,0.000657366
72,2,31,0.000258109,0.00024231,0.00028038,0.000330507,0.000371337,0.000397885,0.000424688,0.000440713,0.000451711,0.000462736,0.000463533,0.000459405
72,2,32,0.000211151,0.000266182,0.00031759,0.000380328,0.000429842,0.000462367,0.000493779,0.000514169,0.000526768,0.000537451,0.00053802,0.000533949
72,2,33,0.000250363,0.000373596,0.000492848,0.0005982,0.000669459,0.000725479,0.000776225,0.000798548,0.000814095,0.000828118,0.000830756,0.000827751
72,2,34,0.000514986,0.000588533,0.00061984,0.000757795,0.000871812,0.000906756,0.000956931,0.000986855,0.00100565,0.00102242,0.0010248,0.0010194
72,2,35,0.000299072,0.000387479,0.000557546,0.000688724,0.000718317,0.000774032,0.000814807,0.000838146,0.000852876,0.000866525,0.00086795,0.000862973
72,2,36,0.000278747,0.000504657,0.000618513,0.00072683,0.000786624,0.000889386,0.000976832,0.00100324,0.00102177,0.00103845,0.00103952,0.00103358
72,2,37,4.11753e-05,7.72895e-05,0.000107606,0.000139888,0.000167498,0.00019045,0.000213197,0.000229003,0.000239398,0.000248265,0.000249376,0.000246458
72,2,38,0.00020726,0.000224558,0.000313176,0.000352652,0.000386785,0.000413379,0.000438447,0.00045464,0.000464771,0.000474093,0.000477198,0.000474017
72,2,39,0.000376881,0.000531964,0.000746446,0.000969658,0.00107422,0.00113843,0.0012229,0.00125258,0.00127307,0.00129154,0.00129346,0.00128707
72,2,40,0.000274357,0.000447191,0.000497093,0.00076479,0.000758235,0.000846324,0.000908124,0.000938036,0.000961766,0.000982389,0.000985739,0.000980345
72,2,41,0.000297894,0.000397932,0.000499692,0.000613104,0.00066204,0.000724599,0.000765924,0.000791534,0.000810042,0.000825901,0.000826871,0.000820841
72,2,42,0.000267968,0.000261779,0.00031057,0.0003596,0.000413648,0.000456115,0.000503453,0.000529161,0.000547224,0.000562231,0.000564005,0.000559752
72,2,43,0.000323504,0.00033923,0.000409204,0.000510407,0.000594603,0.000640306,0.000678165,0.000702727,0.000719878,0.000734646,0.00073832,0.000734232
72,2,44,0.0004905,0.000817925,0.000981124,0.00129937,0.00149925,0.00156192,0.00185642,0.00187391,0.00186709,0.00189113,0.00189191,0.00188375
