sa,rp,direction,gm,story_1,story_2,story_3,story_4
0.149,43,1,44,0.00134611111111111,0.00169747435897436,0.001316,0.000802634615384615
0.149,43,2,1,0.00168565555555556,0.00175109615384615,0.00168454487179487,0.00151476282051282
0.149,43,2,2,0.00124802777777778,0.00166170512820513,0.00137621153846154,0.000884698717948718
0.149,43,2,3,0.00169982222222222,0.00206696794871795,0.00149826923076923,0.000898865384615385
0.149,43,2,4,0.00168796111111111,0.00199589743589744,0.0015261858974359,0.00103955128205128
0.149,43,2,5,0.00145599444444444,0.00188178846153846,0.00185285897435897,0.00135964743589744
0.149,43,2,6,0.00146183888888889,0.00185687820512821,0.00145861538461538,0.000922775641025641
0.149,43,2,7,0.00136976666666667,0.00179371153846154,0.00147776923076923,0.000946141025641026
0.149,43,2,8,0.00156503333333333,0.00201312820512821,0.00156394230769231,0.000972570512820513
0.149,43,2,9,0.00158464444444444,0.00192420512820513,0.00163778846153846,0.00122498076923077
0.149,43,2,10,0.00143581666666667,0.00162312820512821,0.00150119871794872,0.00109473076923077
0.149,43,2,11,0.00162601111111111,0.00192992948717949,0.00167492948717949,0.00119579487179487
0.149,43,2,12,0.00131342777777778,0.00176121794871795,0.00169680769230769,0.00129920512820513
0.149,43,2,13,0.00156531666666667,0.00197077564102564,0.00158244871794872,0.00106003846153846
0.149,43,2,14,0.00137618888888889,0.00183666025641026,0.00151022435897436,0.0010744358974359
0.149,43,2,15,0.00135508888888889,0.00185575,0.00159838461538462,0.00107954487179487
0.149,43,2,16,0.00166944444444444,0.00219169871794872,0.0016958141025641,0.00107199358974359
0.149,43,2,17,0.00144772222222222,0.00179708974358974,0.00139940384615385,0.000891935897435897
0.149,43,2,18,0.00138175555555556,0.00160857692307692,0.00139899358974359,0.000920666666666667
0.149,43,2,19,0.00174476666666667,0.0021865,0.00183572435897436,0.00119845512820513
0.149,43,2,20,0.00161696111111111,0.00195603205128205,0.00148312179487179,0.00093775641025641
0.149,43,2,21,0.0016773,0.00213327564102564,0.0016081217948718,0.000975692307692307
0.149,43,2,22,0.00140843333333333,0.00181628846153846,0.00143439743589744,0.00091375
0.149,43,2,23,0.00146425555555556,0.00182730769230769,0.00144492307692308,0.00094175
0.149,43,2,24,0.00138805555555556,0.00177607051282051,0.0014224358974359,0.000888205128205128
0.149,43,2,25,0.0016802,0.00202948717948718,0.00206704487179487,0.00157057692307692
0.149,43,2,26,0.00154891666666667,0.00187287820512821,0.00148451282051282,0.00112529487179487
0.149,43,2,27,0.00120662777777778,0.00156384615384615,0.00146057692307692,0.0010986858974359
0.149,43,2,28,0.00162844444444444,0.00217829487179487,0.00173003205128205,0.00108166025641026
0.149,43,2,29,0.00161207222222222,0.00211462820512821,0.00166594871794872,0.00103415384615385
0.149,43,2,30,0.00168675555555556,0.00209190384615385,0.00155775,0.000969532051282051
0.149,43,2,31,0.00153432222222222,0.00194923076923077,0.00149708974358974,0.000942301282051282
0.149,43,2,32,0.00130556666666667,0.00167371153846154,0.00136157692307692,0.000873935897435898
0.149,43,2,33,0.00142047222222222,0.00175916666666667,0.00131277564102564,0.000872307692307692
0.149,43,2,34,0.00135450555555556,0.00167212179487179,0.0013134358974359,0.000852083333333333
0.149,43,2,35,0.00142433888888889,0.00190378846153846,0.00153720512820513,0.00098175641025641
0.149,43,2,36,0.00134333333333333,0.00171330128205128,0.00132744871794872,0.000820128205128205
0.149,43,2,37,0.00161711111111111,0.00216719230769231,0.00188369230769231,0.00131609615384615
0.149,43,2,38,0.00132348333333333,0.00184174358974359,0.00164727564102564,0.00114528205128205
0.149,43,2,39,0.00143685555555556,0.00192459615384615,0.00160110256410256,0.00105278205128205
0.149,43,2,40,0.00165353888888889,0.00203108333333333,0.00152955128205128,0.000950333333333333
0.149,43,2,41,0.00167108333333333,0.00210172435897436,0.00159113461538462,0.000967
0.149,43,2,42,0.00141015555555556,0.00182000641025641,0.00143808333333333,0.000900365384615384
0.149,43,2,43,0.00137632777777778,0.00184698717948718,0.00154339102564103,0.000991801282051282
0.149,43,2,44,0.00134611111111111,0.00169747435897436,0.001316,0.000802634615384615
0.217,72,1,1,0.00253188888888889,0.00223982051282051,0.00239808974358974,0.00213627564102564
0.217,72,1,2,0.00182812222222222,0.00250992307692308,0.00198046794871795,0.00120537820512821
0.217,72,1,3,0.00288012777777778,0.00297176923076923,0.00209671794871795,0.0011774358974359
0.217,72,1,4,0.0024442,0.00268296794871795,0.00199746794871795,0.00132396153846154
0.217,72,1,5,0.00174814444444444,0.00242350641025641,0.00238533333333333,0.00165434615384615
0.217,72,1,6,0.00268618888888889,0.00283144230769231,0.00205239743589744,0.00115301282051282
0.217,72,1,7,0.00213813888888889,0.00272795512820513,0.00210129487179487,0.00123038461538462
0.217,72,1,8,0.00211243888888889,0.00256539102564103,0.00186528205128205,0.00105583333333333
0.217,72,1,9,0.00190743888888889,0.00239557051282051,0.00231148717948718,0.00175691025641026
0.217,72,1,10,0.00245037222222222,0.00258921794871795,0.00221144871794872,0.00159198717948718
0.217,72,1,11,0.00250826666666667,0.00239123717948718,0.00184729487179487,0.00126334615384615
0.217,72,1,12,0.00202147222222222,0.00269560256410256,0.00252814102564103,0.00178820512820513
0.217,72,1,13,0.00201618888888889,0.00255289102564103,0.00215642307692308,0.00135698717948718
0.217,72,1,14,0.00187894444444444,0.00252053846153846,0.00224421153846154,0.00145455128205128
0.217,72,1,15,0.00186424444444444,0.00274513461538462,0.00231650641025641,0.00143051282051282
0.217,72,1,16,0.00204051111111111,0.00254544230769231,0.00192005769230769,0.00125329487179487
0.217,72,1,17,0.00226233333333333,0.00262182051282051,0.00188961538461539,0.00108653846153846
0.217,72,1,18,0.00194868333333333,0.0023844358974359,0.00201865384615385,0.00129921153846154
0.217,72,1,19,0.00222432777777778,0.00252446153846154,0.00186646794871795,0.00129977564102564
0.217,72,1,20,0.00274533888888889,0.00270735256410256,0.00189322435897436,0.00123591025641026
0.217,72,1,21,0.00199576666666667,0.00244796153846154,0.00188328205128205,0.00115961538461539
0.217,72,1,22,0.00188306111111111,0.00242624358974359,0.00185415384615385,0.00118983333333333
0.217,72,1,23,0.00222757777777778,0.00261547435897436,0.00187145512820513,0.00108051282051282
0.217,72,1,24,0.00205690555555556,0.0026508141025641,0.00195565384615385,0.00116184615384615
0.217,72,1,25,0.0021071,0.00227805128205128,0.00234094871794872,0.00176257051282051
0.217,72,1,26,0.00237620555555556,0.00261871153846154,0.00214144230769231,0.00145025641025641
0.217,72,1,27,0.0018102,0.00242098717948718,0.00196951923076923,0.00144635897435897
0.217,72,1,28,0.00201887222222222,0.00258963461538462,0.0019804358974359,0.00119076923076923
0.217,72,1,29,0.00194781666666667,0.00245276923076923,0.00189180769230769,0.00115882051282051
0.217,72,1,30,0.0022756,0.00256941025641026,0.00183880769230769,0.00110715384615385
0.217,72,1,31,0.00187386666666667,0.00236376282051282,0.00195926923076923,0.00133619871794872
0.217,72,1,32,0.00198113333333333,0.00237366025641026,0.00171163461538462,0.00102046794871795
0.217,72,1,33,0.00219642777777778,0.00254094230769231,0.00180908974358974,0.00118226923076923
0.217,72,1,34,0.00208288888888889,0.00247363461538462,0.00179283333333333,0.00110550641025641
0.217,72,1,35,0.00203803888888889,0.00252289743589744,0.00189744230769231,0.00110974358974359
0.217,72,1,36,0.00214213888888889,0.00257625,0.00189552564102564,0.00109192307692308
0.217,72,1,37,0.00204035555555556,0.00269446794871795,0.00226937820512821,0.00154416666666667
0.217,72,1,38,0.00184182777777778,0.00268210897435897,0.00230963461538461,0.00145948717948718
0.217,72,1,39,0.00215370555555556,0.0027415641025641,0.00209064102564102,0.00124455128205128
0.217,72,1,40,0.00220429444444444,0.0025411858974359,0.0019076858974359,0.00116221153846154
0.217,72,1,41,0.00264398888888889,0.00277958333333333,0.00199117307692308,0.00114442307692308
0.217,72,1,42,0.00205812222222222,0.00258734615384615,0.00192491666666667,0.00111211538461539
0.217,72,1,43,0.00189509444444444,0.00250180769230769,0.00197394871794872,0.00120391025641026
0.217,72,1,44,0.00205605,0.0025205641025641,0.00187316025641026,0.00113535897435897
0.217,72,2,1,0.00253188888888889,0.00223982051282051,0.00239808974358974,0.00213627564102564
0.217,72,2,2,0.00182812222222222,0.00250992307692308,0.00198046794871795,0.00120537820512821
0.217,72,2,3,0.00288012777777778,0.00297176923076923,0.00209671794871795,0.0011774358974359
0.217,72,2,4,0.0024442,0.00268296794871795,0.00199746794871795,0.00132396153846154
0.217,72,2,5,0.00174814444444444,0.00242350641025641,0.00238533333333333,0.00165434615384615
0.217,72,2,6,0.00268618888888889,0.00283144230769231,0.00205239743589744,0.00115301282051282
0.217,72,2,7,0.00213813888888889,0.00272795512820513,0.00210129487179487,0.00123038461538462
0.217,72,2,8,0.00211243888888889,0.00256539102564103,0.00186528205128205,0.00105583333333333
0.217,72,2,9,0.00190743888888889,0.00239557051282051,0.00231148717948718,0.00175691025641026
0.217,72,2,10,0.00245037222222222,0.00258921794871795,0.00221144871794872,0.00159198717948718
0.217,72,2,11,0.00250826666666667,0.00239123717948718,0.00184729487179487,0.00126334615384615
0.217,72,2,12,0.00202147222222222,0.00269560256410256,0.00252814102564103,0.00178820512820513
0.217,72,2,13,0.00201618888888889,0.00255289102564103,0.00215642307692308,0.00135698717948718
0.217,72,2,14,0.00187894444444444,0.00252053846153846,0.00224421153846154,0.00145455128205128
0.217,72,2,15,0.00186424444444444,0.00274513461538462,0.00231650641025641,0.00143051282051282
0.217,72,2,16,0.00204051111111111,0.00254544230769231,0.00192005769230769,0.00125329487179487
0.217,72,2,17,0.00226233333333333,0.00262182051282051,0.00188961538461539,0.00108653846153846
0.217,72,2,18,0.00194868333333333,0.0023844358974359,0.00201865384615385,0.00129921153846154
0.217,72,2,19,0.00222432777777778,0.00252446153846154,0.00186646794871795,0.00129977564102564
0.217,72,2,20,0.00274533888888889,0.00270735256410256,0.00189322435897436,0.00123591025641026
0.217,72,2,21,0.00199576666666667,0.00244796153846154,0.00188328205128205,0.00115961538461539
0.217,72,2,22,0.00188306111111111,0.00242624358974359,0.00185415384615385,0.00118983333333333
0.217,72,2,23,0.00222757777777778,0.00261547435897436,0.00187145512820513,0.00108051282051282
0.217,72,2,24,0.00205690555555556,0.0026508141025641,0.00195565384615385,0.00116184615384615
0.217,72,2,25,0.0021071,0.00227805128205128,0.00234094871794872,0.00176257051282051
0.217,72,2,26,0.00237620555555556,0.00261871153846154,0.00214144230769231,0.00145025641025641
0.217,72,2,27,0.0018102,0.00242098717948718,0.00196951923076923,0.00144635897435897
0.217,72,2,28,0.00201887222222222,0.00258963461538462,0.0019804358974359,0.00119076923076923
0.217,72,2,29,0.00194781666666667,0.00245276923076923,0.00189180769230769,0.00115882051282051
0.217,72,2,30,0.0022756,0.00256941025641026,0.00183880769230769,0.00110715384615385
0.217,72,2,31,0.00187386666666667,0.00236376282051282,0.00195926923076923,0.00133619871794872
0.217,72,2,32,0.00198113333333333,0.00237366025641026,0.00171163461538462,0.00102046794871795
0.217,72,2,33,0.00219642777777778,0.00254094230769231,0.00180908974358974,0.00118226923076923
0.217,72,2,34,0.00208288888888889,0.00247363461538462,0.00179283333333333,0.00110550641025641
0.217,72,2,35,0.00203803888888889,0.00252289743589744,0.00189744230769231,0.00110974358974359
0.217,72,2,36,0.00214213888888889,0.00257625,0.00189552564102564,0.00109192307692308
0.217,72,2,37,0.00204035555555556,0.00269446794871795,0.00226937820512821,0.00154416666666667
0.217,72,2,38,0.00184182777777778,0.00268210897435897,0.00230963461538461,0.00145948717948718
0.217,72,2,39,0.00215370555555556,0.0027415641025641,0.00209064102564102,0.00124455128205128
0.217,72,2,40,0.00220429444444444,0.0025411858974359,0.0019076858974359,0.00116221153846154
0.217,72,2,41,0.00264398888888889,0.00277958333333333,0.00199117307692308,0.00114442307692308
0.217,72,2,42,0.00205812222222222,0.00258734615384615,0.00192491666666667,0.00111211538461539
0.217,72,2,43,0.00189509444444444,0.00250180769230769,0.00197394871794872,0.00120391025641026
0.217,72,2,44,0.00205605,0.0025205641025641,0.00187316025641026,0.00113535897435897
0.286,108,1,1,0.00382543333333333,0.00292316666666667,0.00280221153846154,0.00244976923076923
0.286,108,1,2,0.00303818888888889,0.00329499358974359,0.00249166666666667,0.00143835897435897
0.286,108,1,3,0.00477901111111111,0.00395101923076923,0.00236801282051282,0.00134314102564103
0.286,108,1,4,0.00343212777777778,0.00344978846153846,0.00255014102564103,0.00162717948717949
0.286,108,1,5,0.00301048888888889,0.00311239743589744,0.00280324358974359,0.00179634615384615
0.286,108,1,6,0.00438589444444444,0.00399452564102564,0.00256564102564103,0.00138128205128205
0.286,108,1,7,0.00319107222222222,0.00323582051282051,0.00241816666666667,0.00138782051282051
0.286,108,1,8,0.00285618888888889,0.00297660897435898,0.00205790384615385,0.00119935897435897
0.286,108,1,9,0.00244722777777778,0.00249385897435897,0.00289553205128205,0.00205928846153846
0.286,108,1,10,0.00417202777777778,0.00361567948717949,0.00251211538461539,0.00157339743589744
0.286,108,1,11,0.00294688888888889,0.00256663461538462,0.00201782051282051,0.00126198717948718
0.286,108,1,12,0.0032777,0.00324676923076923,0.00288028846153846,0.00184525641025641
0.286,108,1,13,0.00237279444444444,0.00300603846153846,0.00243126282051282,0.00146429487179487
0.286,108,1,14,0.0035154,0.00378269871794872,0.00317852564102564,0.00197083333333333
0.286,108,1,15,0.00305296666666667,0.0036015641025641,0.00291448717948718,0.00174288461538462
0.286,108,1,16,0.00284477777777778,0.00316367307692308,0.00234737820512821,0.00136288461538462
0.286,108,1,17,0.00369256111111111,0.00337057051282051,0.00217057692307692,0.00117865384615385
0.286,108,1,18,0.00208510555555556,0.00276823076923077,0.00238387179487179,0.00153589743589744
0.286,108,1,19,0.00292183888888889,0.00297184615384615,0.00205288461538462,0.00131122435897436
0.286,108,1,20,0.00393785555555556,0.00357964743589744,0.00232032051282051,0.00129583333333333
0.286,108,1,21,0.00255554444444444,0.00278328205128205,0.00206991025641026,0.00127076923076923
0.286,108,1,22,0.00221875,0.00269800641025641,0.00204662820512821,0.00125047435897436
0.286,108,1,23,0.00303023888888889,0.0029465641025641,0.00202595512820513,0.00114615384615385
0.286,108,1,24,0.00332062777777778,0.00339321153846154,0.00253942307692308,0.00143923076923077
0.286,108,1,25,0.00260507777777778,0.00263948076923077,0.00228185897435897,0.00170847435897436
0.286,108,1,26,0.00275456111111111,0.00267151923076923,0.00224002564102564,0.00155916666666667
0.286,108,1,27,0.0026625,0.00308125641025641,0.00280640384615385,0.00189467948717949
0.286,108,1,28,0.00245152777777778,0.00285104487179487,0.00221035897435897,0.00138448717948718
0.286,108,1,29,0.00224896666666667,0.00267953846153846,0.0020119358974359,0.00122314102564103
0.286,108,1,30,0.00286728333333333,0.00289944871794872,0.00211695512820513,0.00128429487179487
0.286,108,1,31,0.00214801666666667,0.00287819871794872,0.0025981858974359,0.00164673076923077
0.286,108,1,32,0.0031368,0.00299641666666667,0.00200239743589744,0.00112205128205128
0.286,108,1,33,0.00334725555555556,0.00287278205128205,0.00197676282051282,0.00144212820512821
0.286,108,1,34,0.00331945555555556,0.00311130769230769,0.00211532051282051,0.00133487179487179
0.286,108,1,35,0.00262198333333333,0.00280958974358974,0.00202548076923077,0.00113185897435897
0.286,108,1,36,0.00255648888888889,0.0027601282051282,0.00204313461538462,0.00122448717948718
0.286,108,1,37,0.00236638333333333,0.00271478205128205,0.0022016217948718,0.00145860256410256
0.286,108,1,38,0.00226716111111111,0.00314575,0.00268842307692308,0.00166339743589744
0.286,108,1,39,0.00377611111111111,0.00359082692307692,0.00246115384615385,0.00145816666666667
0.286,108,1,40,0.00338566111111111,0.00314888461538462,0.00227925641025641,0.00134840384615385
0.286,108,1,41,0.00379386666666667,0.00343623076923077,0.00230929487179487,0.00131557692307692
0.286,108,1,42,0.00324071666666667,0.00312059615384615,0.00222930128205128,0.00126442307692308
0.286,108,1,43,0.00246215555555556,0.00289597435897436,0.00219844871794872,0.00132897435897436
0.286,108,1,44,0.00338465555555556,0.00323949358974359,0.00244330769230769,0.00139647435897436
0.286,108,2,1,0.00382543333333333,0.00292316666666667,0.00280221153846154,0.00244976923076923
0.286,108,2,2,0.00303818888888889,0.00329499358974359,0.00249166666666667,0.00143835897435897
0.286,108,2,3,0.00477901111111111,0.00395101923076923,0.00236801282051282,0.00134314102564103
0.286,108,2,4,0.00343212777777778,0.00344978846153846,0.00255014102564103,0.00162717948717949
0.286,108,2,5,0.00301048888888889,0.00311239743589744,0.00280324358974359,0.00179634615384615
0.286,108,2,6,0.00438589444444444,0.00399452564102564,0.00256564102564103,0.00138128205128205
0.286,108,2,7,0.00319107222222222,0.00323582051282051,0.00241816666666667,0.00138782051282051
0.286,108,2,8,0.00285618888888889,0.00297660897435898,0.00205790384615385,0.00119935897435897
0.286,108,2,9,0.00244722777777778,0.00249385897435897,0.00289553205128205,0.00205928846153846
0.286,108,2,10,0.00417202777777778,0.00361567948717949,0.00251211538461539,0.00157339743589744
0.286,108,2,11,0.00294688888888889,0.00256663461538462,0.00201782051282051,0.00126198717948718
0.286,108,2,12,0.0032777,0.00324676923076923,0.00288028846153846,0.00184525641025641
0.286,108,2,13,0.00237279444444444,0.00300603846153846,0.00243126282051282,0.00146429487179487
0.286,108,2,14,0.0035154,0.00378269871794872,0.00317852564102564,0.00197083333333333
0.286,108,2,15,0.00305296666666667,0.0036015641025641,0.00291448717948718,0.00174288461538462
0.286,108,2,16,0.00284477777777778,0.00316367307692308,0.00234737820512821,0.00136288461538462
0.286,108,2,17,0.00369256111111111,0.00337057051282051,0.00217057692307692,0.00117865384615385
0.286,108,2,18,0.00208510555555556,0.00276823076923077,0.00238387179487179,0.00153589743589744
0.286,108,2,19,0.00292183888888889,0.00297184615384615,0.00205288461538462,0.00131122435897436
0.286,108,2,20,0.00393785555555556,0.00357964743589744,0.00232032051282051,0.00129583333333333
0.286,108,2,21,0.00255554444444444,0.00278328205128205,0.00206991025641026,0.00127076923076923
0.286,108,2,22,0.00221875,0.00269800641025641,0.00204662820512821,0.00125047435897436
0.286,108,2,23,0.00303023888888889,0.0029465641025641,0.00202595512820513,0.00114615384615385
0.286,108,2,24,0.00332062777777778,0.00339321153846154,0.00253942307692308,0.00143923076923077
0.286,108,2,25,0.00260507777777778,0.00263948076923077,0.00228185897435897,0.00170847435897436
0.286,108,2,26,0.00275456111111111,0.00267151923076923,0.00224002564102564,0.00155916666666667
0.286,108,2,27,0.0026625,0.00308125641025641,0.00280640384615385,0.00189467948717949
0.286,108,2,28,0.00245152777777778,0.00285104487179487,0.00221035897435897,0.00138448717948718
0.286,108,2,29,0.00224896666666667,0.00267953846153846,0.0020119358974359,0.00122314102564103
0.286,108,2,30,0.00286728333333333,0.00289944871794872,0.00211695512820513,0.00128429487179487
0.286,108,2,31,0.00214801666666667,0.00287819871794872,0.0025981858974359,0.00164673076923077
0.286,108,2,32,0.0031368,0.00299641666666667,0.00200239743589744,0.00112205128205128
0.286,108,2,33,0.00334725555555556,0.00287278205128205,0.00197676282051282,0.00144212820512821
0.286,108,2,34,0.00331945555555556,0.00311130769230769,0.00211532051282051,0.00133487179487179
0.286,108,2,35,0.00262198333333333,0.00280958974358974,0.00202548076923077,0.00113185897435897
0.286,108,2,36,0.00255648888888889,0.0027601282051282,0.00204313461538462,0.00122448717948718
0.286,108,2,37,0.00236638333333333,0.00271478205128205,0.0022016217948718,0.00145860256410256
0.286,108,2,38,0.00226716111111111,0.00314575,0.00268842307692308,0.00166339743589744
0.286,108,2,39,0.00377611111111111,0.00359082692307692,0.00246115384615385,0.00145816666666667
0.286,108,2,40,0.00338566111111111,0.00314888461538462,0.00227925641025641,0.00134840384615385
0.286,108,2,41,0.00379386666666667,0.00343623076923077,0.00230929487179487,0.00131557692307692
0.286,108,2,42,0.00324071666666667,0.00312059615384615,0.00222930128205128,0.00126442307692308
0.286,108,2,43,0.00246215555555556,0.00289597435897436,0.00219844871794872,0.00132897435897436
0.286,108,2,44,0.00338465555555556,0.00323949358974359,0.00244330769230769,0.00139647435897436
0.45,224,1,1,0.00626527777777778,0.0050075,0.00338467948717949,0.00235480769230769
0.45,224,1,2,0.00724877777777778,0.00594679487179487,0.00334519230769231,0.00168192307692308
0.45,224,1,3,0.00730077777777778,0.00702070512820513,0.00462474358974359,0.00173878205128205
0.45,224,1,4,0.00756655555555556,0.00694839743589743,0.00402628205128205,0.00211333333333333
0.45,224,1,5,0.00699566666666667,0.00632871794871795,0.0039449358974359,0.00241083333333334
0.45,224,1,6,0.00674216666666667,0.00614961538461538,0.00364179487179487,0.0018075
0.45,224,1,7,0.00480841111111111,0.00424066666666667,0.00250352564102564,0.00147455128205128
0.45,224,1,8,0.00411349444444444,0.00388154487179487,0.00262679487179487,0.00142128205128205
0.45,224,1,9,0.00406448333333333,0.00364032051282051,0.00326578205128205,0.00237982692307692
0.45,224,1,10,0.00775227777777778,0.00668641025641026,0.00366685897435897,0.00191013461538462
0.45,224,1,11,0.00421812222222222,0.00341664102564103,0.00293975641025641,0.00176871794871795
0.45,224,1,12,0.00618911111111111,0.00469730769230769,0.00380583333333333,0.00256769230769231
0.45,224,1,13,0.00519972777777778,0.0042445641025641,0.00239269230769231,0.00147397435897436
0.45,224,1,14,0.0078695,0.00647230769230769,0.00494980769230769,0.00241596153846154
0.45,224,1,15,0.00653283333333333,0.00571551282051282,0.00366128205128205,0.00184333333333333
0.45,224,1,16,0.00548420555555556,0.00464105128205128,0.00274942307692308,0.00180132692307692
0.45,224,1,17,0.00651022222222222,0.00544942307692308,0.00313487179487179,0.00152480769230769
0.45,224,1,18,0.00301978888888889,0.00389300641025641,0.00313121794871795,0.00182019230769231
0.45,224,1,19,0.00550139444444444,0.00533846153846154,0.00361057692307692,0.00186846153846154
0.45,224,1,20,0.00994144444444445,0.00830807692307692,0.00441685897435897,0.0017775641025641
0.45,224,1,21,0.00636961111111111,0.00536365384615385,0.00302923076923077,0.00154538461538462
0.45,224,1,22,0.00295002777777778,0.00319372435897436,0.00232598717948718,0.00139320512820513
0.45,224,1,23,0.00402128888888889,0.00375299358974359,0.00261435897435897,0.00148551282051282
0.45,224,1,24,0.00561183333333333,0.00464577564102564,0.00324403846153846,0.00184884615384615
0.45,224,1,25,0.00830122222222222,0.00687666666666666,0.00401775641025641,0.0022524358974359
0.45,224,1,26,0.00628116666666667,0.00532967948717949,0.00322179487179487,0.00213474358974359
0.45,224,1,27,0.00495867222222222,0.00438239743589744,0.00331967948717949,0.00201564102564103
0.45,224,1,28,0.00352139444444444,0.00340330128205128,0.00250121794871795,0.00151717948717949
0.45,224,1,29,0.00297472222222222,0.0030761858974359,0.00232457692307692,0.00133025641025641
0.45,224,1,30,0.00484409444444444,0.00465657051282051,0.0030300641025641,0.00150467948717949
0.45,224,1,31,0.00358787777777778,0.0036374358974359,0.00271166666666667,0.0016625641025641
0.45,224,1,32,0.00566416666666667,0.00495173076923077,0.00293076923076923,0.0015125
0.45,224,1,33,0.0057555,0.00479205128205128,0.00291841025641026,0.00191692307692308
0.45,224,1,34,0.006347,0.00497679487179487,0.00274023076923077,0.00165435897435897
0.45,224,1,35,0.00641344444444444,0.00514673076923077,0.00279051282051282,0.00155628205128205
0.45,224,1,36,0.00423588333333333,0.00400277564102564,0.00272737179487179,0.00147403846153846
0.45,224,1,37,0.00398045,0.00358021794871795,0.00320810897435897,0.00218884615384615
0.45,224,1,38,0.00375825555555556,0.00356834615384615,0.00287076923076923,0.00170153846153846
0.45,224,1,39,0.00403863888888889,0.00433096794871795,0.00342198717948718,0.00207262820512821
0.45,224,1,40,0.0044515,0.00398474358974359,0.00311846153846154,0.00188935897435897
0.45,224,1,41,0.00543573888888889,0.00461148076923077,0.00252685897435897,0.00128097435897436
0.45,224,1,42,0.00523284444444444,0.00417757051282051,0.0023675641025641,0.00133865384615385
