sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5
0.217,72,1,11,0.147424990436494,0.481292098445596,0.609105398963719,0.468577419689109,0.498735300518138
0.217,72,1,12,0.188011559896735,0.583549492227979,0.550475658031088,0.480237746113983,0.742203419689117
0.217,72,1,13,0.11803427076589,0.320714580310875,0.358849284974099,0.31159810880829,0.422914056994819
0.217,72,1,14,0.192014785293101,0.245596212435219,0.262131445595838,0.281337409326425,0.406724
0.217,72,1,15,0.181382763762283,0.538413658031088,0.513210834196891,0.472902,0.411866766839378
0.217,72,1,16,0.122841637399731,0.402138445595855,0.409966606217617,0.362954244300519,0.430626808290172
0.217,72,1,17,0.0964297187850235,0.337882082901553,0.406676077720206,0.431055243523315,0.440681103626941
0.217,72,1,18,0.147912541207373,0.410041766839374,0.398939165803106,0.327971549222796,0.346641404145077
0.217,72,1,19,0.111748166495231,0.196973766839378,0.235951310880829,0.273860595854915,0.389029803108812
0.217,72,1,20,0.120897685926263,0.209658310880829,0.270668108808287,0.321258227979285,0.35595738341969
0.217,72,1,21,0.0970547804483954,0.28008414507772,0.31272070984456,0.321215906735751,0.416077352331606
0.217,72,1,22,0.0905474580313992,0.336116507772021,0.341747010362694,0.372053487046632,0.397981984455959
0.217,72,1,23,0.109238902220283,0.420679243523336,0.370119000000007,0.345223756476699,0.372339818652855
0.217,72,1,24,0.12786288069153,0.473272450777219,0.430116233160643,0.376219601036298,0.405866756476684
0.217,72,1,25,0.179873505403838,0.564126730569948,0.55357352331606,0.396719010362692,0.556054497409326
0.217,72,1,26,0.215835418122264,0.463135476683932,0.42451786010362,0.323705683937821,0.496807730569948
0.217,72,1,27,0.246377369450454,0.49545692746114,0.445942632124352,0.324919316062176,0.436956632124353
0.217,72,1,28,0.0660001896638412,0.481738756476684,0.539273212435233,0.594565699481865,0.630392383419689
0.217,72,1,29,0.0737653572189908,0.353165787564767,0.339876274611399,0.313053471502591,0.369270829015544
0.217,72,1,30,0.0907846089769799,0.390523544041451,0.413751492227979,0.420237191709844,0.499332865284974
0.217,72,1,31,0.141049296566861,0.413772010362694,0.341888637305699,0.290304663212435,0.310876259067358
0.217,72,1,32,0.153231854566241,0.492269756476684,0.445772062176166,0.417964072538859,0.43589881865285
0.217,72,1,33,0.166186662362012,0.317339704663216,0.305408404145078,0.304554922279794,0.34991029015544
0.217,72,1,34,0.14561897576095,0.379435274611399,0.306279544041451,0.31494032642487,0.345506295336787
0.217,72,1,35,0.0964626175657325,0.300500803108808,0.298118937823834,0.34181807253886,0.414901056994819
0.217,72,1,36,0.0998063473279337,0.496789979274611,0.465115626942998,0.45682632642487,0.526048787564767
0.217,72,1,37,0.166219782146895,0.454146067357519,0.382824772020731,0.301218715025904,0.489639290155444
0.217,72,1,38,0.144585631584537,0.338313678756477,0.367810269430052,0.322522502590676,0.395665176165803
0.217,72,1,39,0.137096722359827,0.610427316062176,0.562272005181347,0.434755704663216,0.486448191709845
0.217,72,1,40,0.119431822331387,0.562265699481867,0.539953461139896,0.44873429015544,0.498796932642487
0.217,72,1,41,0.0647223003121313,0.308276025906737,0.356271424870466,0.425080549222799,0.491794611398964
0.217,72,1,42,0.065783459512547,0.249663056994819,0.273697331606218,0.336890792746116,0.400481538860103
0.217,72,1,43,0.09376754843273,0.210058813471507,0.238533005181354,0.270467238341969,0.317450455958552
0.217,72,1,44,0.121970071980693,0.232039611398963,0.221973264248704,0.283406663212436,0.327523787564767
0.217,72,2,1,0.349294796528076,0.481918533678756,0.496370518134715,0.314565471502591,0.704486005181347
0.217,72,2,2,0.184521602428054,0.276330072538861,0.296724891191715,0.260090658031088,0.347337704663212
0.217,72,2,3,0.100783921323128,0.285442279792747,0.341805647668392,0.40027812953368,0.405210512953369
0.217,72,2,4,0.132672510748004,0.236781689119168,0.318160326424869,0.293773849740932,0.393598005181348
0.217,72,2,5,0.157869332148879,0.352941595854924,0.367573051813457,0.257131419689113,0.545742787564763
0.217,72,2,6,0.10967278792662,0.481263870466319,0.506533445595855,0.531986813471501,0.561054430051813
0.217,72,2,7,0.110875339378453,0.602555134715024,0.567290207253886,0.45810634715026,0.464357663212428
0.217,72,2,8,0.0729810698122485,0.486003735751295,0.488060134715026,0.555526274611399,0.573090523316062
0.217,72,2,9,0.190535436217042,0.523467119170984,0.45165748704663,0.349584761658031,0.540760129533683
0.217,72,2,10,0.205217795220068,0.362376974093266,0.319530896373057,0.304784,0.523954243523318
0.217,72,2,11,0.147424990436494,0.481292098445596,0.609105398963719,0.468577419689109,0.498735300518138
0.217,72,2,12,0.188011559896735,0.583549492227979,0.550475658031088,0.480237746113983,0.742203419689117
0.217,72,2,13,0.11803427076589,0.320714580310875,0.358849284974099,0.31159810880829,0.422914056994819
0.217,72,2,14,0.192014785293101,0.245596212435219,0.262131445595838,0.281337409326425,0.406724
0.217,72,2,15,0.181382763762283,0.538413658031088,0.513210834196891,0.472902,0.411866766839378
0.217,72,2,16,0.122841637399731,0.402138445595855,0.409966606217617,0.362954244300519,0.430626808290172
0.217,72,2,17,0.0964297187850235,0.337882082901553,0.406676077720206,0.431055243523315,0.440681103626941
0.217,72,2,18,0.147912541207373,0.410041766839374,0.398939165803106,0.327971549222796,0.346641404145077
0.217,72,2,19,0.111748166495231,0.196973766839378,0.235951310880829,0.273860595854915,0.389029803108812
0.217,72,2,20,0.120897685926263,0.209658310880829,0.270668108808287,0.321258227979285,0.35595738341969
0.217,72,2,21,0.0970547804483954,0.28008414507772,0.31272070984456,0.321215906735751,0.416077352331606
0.217,72,2,22,0.0905474580313992,0.336116507772021,0.341747010362694,0.372053487046632,0.397981984455959
0.217,72,2,23,0.109238902220283,0.420679243523336,0.370119000000007,0.345223756476699,0.372339818652855
0.217,72,2,24,0.12786288069153,0.473272450777219,0.430116233160643,0.376219601036298,0.405866756476684
0.217,72,2,25,0.179873505403838,0.564126730569948,0.55357352331606,0.396719010362692,0.556054497409326
0.217,72,2,26,0.215835418122264,0.463135476683932,0.42451786010362,0.323705683937821,0.496807730569948
0.217,72,2,27,0.246377369450454,0.49545692746114,0.445942632124352,0.324919316062176,0.436956632124353
0.217,72,2,28,0.0660001896638412,0.481738756476684,0.539273212435233,0.594565699481865,0.630392383419689
0.217,72,2,29,0.0737653572189908,0.353165787564767,0.339876274611399,0.313053471502591,0.369270829015544
0.217,72,2,30,0.0907846089769799,0.390523544041451,0.413751492227979,0.420237191709844,0.499332865284974
0.217,72,2,31,0.141049296566861,0.413772010362694,0.341888637305699,0.290304663212435,0.310876259067358
0.217,72,2,32,0.153231854566241,0.492269756476684,0.445772062176166,0.417964072538859,0.43589881865285
0.217,72,2,33,0.166186662362012,0.317339704663216,0.305408404145078,0.304554922279794,0.34991029015544
0.217,72,2,34,0.14561897576095,0.379435274611399,0.306279544041451,0.31494032642487,0.345506295336787
0.217,72,2,35,0.0964626175657325,0.300500803108808,0.298118937823834,0.34181807253886,0.414901056994819
0.217,72,2,36,0.0998063473279337,0.496789979274611,0.465115626942998,0.45682632642487,0.526048787564767
0.217,72,2,37,0.166219782146895,0.454146067357519,0.382824772020731,0.301218715025904,0.489639290155444
0.217,72,2,38,0.144585631584537,0.338313678756477,0.367810269430052,0.322522502590676,0.395665176165803
0.217,72,2,39,0.137096722359827,0.610427316062176,0.562272005181347,0.434755704663216,0.486448191709845
0.217,72,2,40,0.119431822331387,0.562265699481867,0.539953461139896,0.44873429015544,0.498796932642487
0.217,72,2,41,0.0647223003121313,0.308276025906737,0.356271424870466,0.425080549222799,0.491794611398964
0.217,72,2,42,0.065783459512547,0.249663056994819,0.273697331606218,0.336890792746116,0.400481538860103
0.217,72,2,43,0.09376754843273,0.210058813471507,0.238533005181354,0.270467238341969,0.317450455958552
0.217,72,2,44,0.121970071980693,0.232039611398963,0.221973264248704,0.283406663212436,0.327523787564767
0.286,108,1,1,0.461767937322353,0.576621813471503,0.559640238341969,0.437549191709845,0.769159487046632
0.286,108,1,2,0.24393767268093,0.331003626943005,0.356731393782383,0.314763316062176,0.432977471502588
0.286,108,1,3,0.133236406402917,0.289626062176163,0.348969207253889,0.385537481865288,0.439438404145076
0.286,108,1,4,0.175393141370657,0.227152533678751,0.324620844559588,0.309149772020725,0.428017715025907
0.286,108,1,5,0.20870335486657,0.33910856476683,0.386116259067348,0.29813360103627,0.531623523316056
0.286,108,1,6,0.144987493557456,0.478997787564767,0.53992878238342,0.533745989637297,0.554953134715026
0.286,108,1,7,0.146577267321498,0.612930264248702,0.564237253886011,0.428009740932645,0.498673176165803
0.286,108,1,8,0.096481019487709,0.487053424870466,0.476279590673575,0.529456585492228,0.536811626943
0.286,108,1,9,0.251887964674236,0.519102181347142,0.473120803108808,0.34870758031087,0.606109388601036
0.286,108,1,10,0.271298052368767,0.41211110880829,0.364837772020721,0.329635922279794,0.506393450777201
0.286,108,1,11,0.194895928654796,0.532836217616566,0.635318082901538,0.509721979274602,0.553702917098449
0.286,108,1,12,0.248551398615797,0.553668124352324,0.582920476683938,0.52304927461139,0.736612227979272
0.286,108,1,13,0.156041379049092,0.302829471502591,0.335385036269438,0.326705279792746,0.361545414507771
0.286,108,1,14,0.25384366506892,0.250832010362694,0.309596875647668,0.32175954922279,0.460713637305699
0.286,108,1,15,0.239788126020952,0.550455626943005,0.51713578238342,0.463852,0.402733419689119
0.286,108,1,16,0.162396720716149,0.430951062176167,0.412628652849745,0.33401411398965,0.400419880829038
0.286,108,1,17,0.127480147951061,0.339832564766838,0.387535715025904,0.445759937823832,0.470847549222796
0.286,108,1,18,0.19554047107583,0.411804772020717,0.398477896373054,0.308407533678754,0.399430813471502
0.286,108,1,19,0.147731145310405,0.222398585492228,0.248756461139887,0.295140352331583,0.369265404145078
0.286,108,1,20,0.15982681566437,0.199505525906734,0.264376808290174,0.300572782383441,0.342641445595868
0.286,108,1,21,0.128306479857129,0.308272077720207,0.338428222797928,0.356481347150259,0.409153937823834
0.286,108,1,22,0.119703795591987,0.337013994818653,0.328425896373057,0.319471797927462,0.382616735751296
0.286,108,1,23,0.14441389638498,0.409868103626969,0.37685361658032,0.347236709844574,0.410552772020733
0.286,108,1,24,0.169034807457478,0.472682139896395,0.415696803108837,0.344542658031127,0.48978903626943
0.286,108,1,25,0.237792885536431,0.552372056994812,0.487079735751292,0.395429295336788,0.578353632124354
0.286,108,1,26,0.285334556420781,0.494346637305696,0.451525984455959,0.361174989637306,0.523368683937819
0.286,108,1,27,0.325711034990752,0.516504176165796,0.424298880828998,0.282110502590673,0.454856901554404
0.286,108,1,28,0.0872522916083761,0.495348860103627,0.543847305699482,0.58346518134715,0.639126062176166
0.286,108,1,29,0.0975178479251181,0.352377880829016,0.334808062176166,0.349776787564767,0.427888704663212
0.286,108,1,30,0.120017309288908,0.381317585492228,0.415212077720207,0.414029212435233,0.506863803108808
0.286,108,1,31,0.186467257410785,0.398081647668391,0.363530051813472,0.303711150259067,0.359500751295337
0.286,108,1,32,0.202572606630412,0.485656259067357,0.447547461139896,0.422955927461137,0.469151668393782
0.286,108,1,33,0.219698870559111,0.341068098445599,0.341412031088083,0.323434875647668,0.465875652849741
0.286,108,1,34,0.192508376135294,0.372550883419689,0.332864202072538,0.353054134715025,0.398079777202073
0.286,108,1,35,0.127523640159532,0.305909948186529,0.302761943005181,0.383682321243523,0.420892507772021
0.286,108,1,36,0.131944052975876,0.51164464248704,0.488519051813472,0.461588528497409,0.552815886010363
0.286,108,1,37,0.219742654935236,0.505238860103629,0.421634512953373,0.316774347150262,0.440802761658031
0.286,108,1,38,0.191142294494143,0.344675595854921,0.368917564766839,0.303335196891194,0.437926056994816
0.286,108,1,39,0.181241951861324,0.633744414507772,0.569972652849741,0.448950098445596,0.539014025906743
0.286,108,1,40,0.157888943084159,0.572589274611401,0.54993118134715,0.429337139896373,0.503225000000001
0.286,108,1,41,0.0855629210940408,0.300960062176165,0.342372725388603,0.421567523316063,0.477523813471503
0.286,108,1,42,0.0869657742141479,0.254467512953368,0.294642113989637,0.373242538860105,0.418933870466321
0.286,108,1,43,0.123960757096693,0.23618610880829,0.259262082901565,0.267342564766847,0.33330212953368
0.286,108,1,44,0.161244510692436,0.236516056994817,0.283547668393783,0.332639129533678,0.380957839378236
0.286,108,2,1,0.461767937322353,0.576621813471503,0.559640238341969,0.437549191709845,0.769159487046632
0.286,108,2,2,0.24393767268093,0.331003626943005,0.356731393782383,0.314763316062176,0.432977471502588
0.286,108,2,3,0.133236406402917,0.289626062176163,0.348969207253889,0.385537481865288,0.439438404145076
0.286,108,2,4,0.175393141370657,0.227152533678751,0.324620844559588,0.309149772020725,0.428017715025907
0.286,108,2,5,0.20870335486657,0.33910856476683,0.386116259067348,0.29813360103627,0.531623523316056
0.286,108,2,6,0.144987493557456,0.478997787564767,0.53992878238342,0.533745989637297,0.554953134715026
0.286,108,2,7,0.146577267321498,0.612930264248702,0.564237253886011,0.428009740932645,0.498673176165803
0.286,108,2,8,0.096481019487709,0.487053424870466,0.476279590673575,0.529456585492228,0.536811626943
0.286,108,2,9,0.251887964674236,0.519102181347142,0.473120803108808,0.34870758031087,0.606109388601036
0.286,108,2,10,0.271298052368767,0.41211110880829,0.364837772020721,0.329635922279794,0.506393450777201
0.286,108,2,11,0.194895928654796,0.532836217616566,0.635318082901538,0.509721979274602,0.553702917098449
0.286,108,2,12,0.248551398615797,0.553668124352324,0.582920476683938,0.52304927461139,0.736612227979272
0.286,108,2,13,0.156041379049092,0.302829471502591,0.335385036269438,0.326705279792746,0.361545414507771
0.286,108,2,14,0.25384366506892,0.250832010362694,0.309596875647668,0.32175954922279,0.460713637305699
0.286,108,2,15,0.239788126020952,0.550455626943005,0.51713578238342,0.463852,0.402733419689119
0.286,108,2,16,0.162396720716149,0.430951062176167,0.412628652849745,0.33401411398965,0.400419880829038
0.286,108,2,17,0.127480147951061,0.339832564766838,0.387535715025904,0.445759937823832,0.470847549222796
0.286,108,2,18,0.19554047107583,0.411804772020717,0.398477896373054,0.308407533678754,0.399430813471502
0.286,108,2,19,0.147731145310405,0.222398585492228,0.248756461139887,0.295140352331583,0.369265404145078
0.286,108,2,20,0.15982681566437,0.199505525906734,0.264376808290174,0.300572782383441,0.342641445595868
0.286,108,2,21,0.128306479857129,0.308272077720207,0.338428222797928,0.356481347150259,0.409153937823834
0.286,108,2,22,0.119703795591987,0.337013994818653,0.328425896373057,0.319471797927462,0.382616735751296
0.286,108,2,23,0.14441389638498,0.409868103626969,0.37685361658032,0.347236709844574,0.410552772020733
0.286,108,2,24,0.169034807457478,0.472682139896395,0.415696803108837,0.344542658031127,0.48978903626943
0.286,108,2,25,0.237792885536431,0.552372056994812,0.487079735751292,0.395429295336788,0.578353632124354
0.286,108,2,26,0.285334556420781,0.494346637305696,0.451525984455959,0.361174989637306,0.523368683937819
0.286,108,2,27,0.325711034990752,0.516504176165796,0.424298880828998,0.282110502590673,0.454856901554404
0.286,108,2,28,0.0872522916083761,0.495348860103627,0.543847305699482,0.58346518134715,0.639126062176166
0.286,108,2,29,0.0975178479251181,0.352377880829016,0.334808062176166,0.349776787564767,0.427888704663212
0.286,108,2,30,0.120017309288908,0.381317585492228,0.415212077720207,0.414029212435233,0.506863803108808
0.286,108,2,31,0.186467257410785,0.398081647668391,0.363530051813472,0.303711150259067,0.359500751295337
0.286,108,2,32,0.202572606630412,0.485656259067357,0.447547461139896,0.422955927461137,0.469151668393782
0.286,108,2,33,0.219698870559111,0.341068098445599,0.341412031088083,0.323434875647668,0.465875652849741
0.286,108,2,34,0.192508376135294,0.372550883419689,0.332864202072538,0.353054134715025,0.398079777202073
0.286,108,2,35,0.127523640159532,0.305909948186529,0.302761943005181,0.383682321243523,0.420892507772021
0.286,108,2,36,0.131944052975876,0.51164464248704,0.488519051813472,0.461588528497409,0.552815886010363
0.286,108,2,37,0.219742654935236,0.505238860103629,0.421634512953373,0.316774347150262,0.440802761658031
0.286,108,2,38,0.191142294494143,0.344675595854921,0.368917564766839,0.303335196891194,0.437926056994816
0.286,108,2,39,0.181241951861324,0.633744414507772,0.569972652849741,0.448950098445596,0.539014025906743
0.286,108,2,40,0.157888943084159,0.572589274611401,0.54993118134715,0.429337139896373,0.503225000000001
0.286,108,2,41,0.0855629210940408,0.300960062176165,0.342372725388603,0.421567523316063,0.477523813471503
0.286,108,2,42,0.0869657742141479,0.254467512953368,0.294642113989637,0.373242538860105,0.418933870466321
0.286,108,2,43,0.123960757096693,0.23618610880829,0.259262082901565,0.267342564766847,0.33330212953368
0.286,108,2,44,0.161244510692436,0.236516056994817,0.283547668393783,0.332639129533678,0.380957839378236
0.45,224,1,1,0.72575896425872,0.707617430051815,0.870871611398954,0.659722880829024,0.617896108808281
0.45,224,1,2,0.383395940599932,0.350727746113989,0.360531082901554,0.348135917098441,0.496871414507771
0.45,224,1,3,0.209407168616456,0.303706746113988,0.326416253886009,0.325614033678758,0.396805207253887
0.45,224,1,4,0.275664753506673,0.300162766839364,0.39453809326422,0.463650927461138,0.501908062176166
0.45,224,1,5,0.328018293222347,0.445448958549213,0.493422129533678,0.376056310880829,0.62143633160622
0.45,224,1,6,0.227876308963545,0.357610559585492,0.372362461139894,0.434890494818635,0.512170875647668
0.45,224,1,7,0.230374950525986,0.637283891191706,0.557073678756477,0.424506621761654,0.601251051813468
0.45,224,1,8,0.151638862542212,0.487594124352332,0.446965652849741,0.453115652849741,0.492653595854916
0.45,224,1,9,0.39589138520805,0.591124129533673,0.534094647668394,0.385604430051811,0.702909658031092
0.45,224,1,10,0.426398148460259,0.529015678756468,0.500486782383421,0.348683367875638,0.66835923834197
0.45,224,1,11,0.306317212362026,0.67053310880826,0.684776632124327,0.529996839378218,0.602832906735746
0.45,224,1,12,0.390647316638035,0.772044088082885,0.687401305699482,0.56812835233159,0.827391502590666
0.45,224,1,13,0.245249660028073,0.222181554404145,0.293640176165804,0.312036134715026,0.394048709844559
