rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
43,1,1,0.0850564766839378,0.0828567357512953,0.0812290155440415,0.0860056994818653,0.0894064766839378,0.0977992227979275,0.112314248704663,0.123340932642487,0.132408031088083,0.137045336787565,0.141270984455959,0.139974093264249,0.131586010362694,0.116271761658031,0.0952414507772021,0.0865362694300518,0.0897720207253886,0.101548186528497,0.126284715025907,0.153190155440415,0.194853886010363
43,1,2,0.10564481865285,0.153231088082902,0.135834974093264,0.140026165803109,0.155456476683938,0.183217098445596,0.207308031088083,0.228768134715026,0.240524093264249,0.238849740932642,0.234175129533679,0.22355932642487,0.20725310880829,0.181701813471503,0.148300259067358,0.10754585492228,0.105315544041451,0.127653367875648,0.150311398963731,0.20955310880829,0.302435233160622
43,1,3,0.107184974093264,0.103793523316062,0.124699481865285,0.144797409326425,0.166631606217617,0.196273834196891,0.204136528497409,0.194379274611399,0.19505725388601,0.191081865284974,0.179516580310881,0.167474352331606,0.159978756476684,0.156568393782383,0.133882642487047,0.102440414507772,0.0897678756476684,0.0997950777202073,0.144524870466321,0.201422279792746,0.270945595854922
43,1,4,0.125981606217617,0.137823316062176,0.152924352331606,0.16944689119171,0.18474689119171,0.197132642487047,0.202450777202073,0.2084896373057,0.215037823834197,0.20064689119171,0.210331865284974,0.250048704663212,0.214127461139896,0.218010880829016,0.195671761658031,0.145931088082902,0.103533160621762,0.164135751295337,0.207527979274611,0.213280310880829,0.3195
43,1,5,0.143866839378238,0.150722797927461,0.151124611398964,0.153453886010363,0.20565310880829,0.252113471502591,0.292349740932642,0.290339378238342,0.318362694300518,0.294134715025907,0.284541450777202,0.250110103626943,0.231710103626943,0.213475647668394,0.181497150259067,0.162331088082902,0.126283937823834,0.174086787564767,0.186274093264249,0.241781088082902,0.355870466321244
43,1,6,0.162631865284974,0.17889274611399,0.191432124352332,0.199038601036269,0.191037305699482,0.176168652849741,0.181100777202073,0.189271761658031,0.19009896373057,0.178773056994819,0.178937823834197,0.154451554404145,0.137531865284974,0.147561658031088,0.11709378238342,0.101328238341969,0.127901295336788,0.140318393782383,0.145825906735751,0.17975621761658,0.240588601036269
43,1,7,0.0911230569948187,0.0895266839378238,0.0853575129533679,0.0842124352331606,0.0931932642487047,0.102499481865285,0.108976943005181,0.117843005181347,0.108491968911917,0.107891968911917,0.118718911917098,0.12084585492228,0.114148445595855,0.111493523316062,0.106239378238342,0.0980132124352332,0.0824116580310881,0.0927546632124352,0.120756735751295,0.150118911917098,0.198171502590674
43,1,8,0.115286787564767,0.12119170984456,0.128503626943005,0.151342487046632,0.175437564766839,0.186995336787565,0.213479274611399,0.230340932642487,0.22944274611399,0.231134715025907,0.205743523316062,0.204413989637306,0.200263212435233,0.190108549222798,0.155549222797927,0.117488082901554,0.108861398963731,0.127827202072539,0.154646373056995,0.203621761658031,0.263761658031088
43,1,9,0.0980067357512953,0.102883937823834,0.139500777202073,0.146955699481865,0.186572020725389,0.242713989637306,0.273665803108808,0.294199481865285,0.284075129533679,0.278282383419689,0.270251295336788,0.213218393782383,0.243633937823834,0.249993523316062,0.224562176165803,0.18394792746114,0.151041450777202,0.159677720207254,0.199949740932642,0.223026424870466,0.339963730569948
43,1,10,0.143316580310881,0.243859067357513,0.202096373056995,0.218330829015544,0.230558808290155,0.275699481865285,0.292619170984456,0.251486787564767,0.186353626943005,0.195569689119171,0.197552849740933,0.189786528497409,0.187288601036269,0.223956735751295,0.242623316062176,0.225712953367876,0.176342227979275,0.111585233160622,0.15025414507772,0.229586528497409,0.358329015544041
43,1,11,0.115986010362694,0.186582901554404,0.143972279792746,0.13080725388601,0.159457512953368,0.184527720207254,0.199822538860104,0.211857772020725,0.235602331606218,0.246528238341969,0.253577720207254,0.264020725388601,0.245162953367876,0.203965025906736,0.172106476683938,0.135538082901554,0.102377979274611,0.138663212435233,0.187607512953368,0.226979533678756,0.325865284974093
43,1,12,0.120952331606218,0.171282124352332,0.251229274611399,0.259042227979275,0.300277202072539,0.350748704663212,0.357577720207254,0.377963730569948,0.356836787564767,0.325637305699482,0.289906735751295,0.262160621761658,0.284839378238342,0.371020725388601,0.285512953367876,0.289774611398964,0.246738601036269,0.21455310880829,0.20039689119171,0.2965,0.510424870466321
43,1,13,0.16555518134715,0.259805699481865,0.253634974093264,0.265660621761658,0.279740932642487,0.306689119170984,0.330632124352332,0.327769430051813,0.326380829015544,0.326984455958549,0.327227979274611,0.287492227979275,0.271373056994819,0.26000518134715,0.22694585492228,0.255625388601036,0.275282383419689,0.216461398963731,0.225681347150259,0.266730569948187,0.397443005181347
