rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_10,floor_11,floor_12,floor_13,floor_14,floor_15,floor_16,floor_17,floor_18,floor_19,floor_20,floor_21
43,1,1,0.0626546632124352,0.06505,0.0694541450777202,0.0784002590673575,0.0938209844559585,0.107404404145078,0.125837046632124,0.142173316062176,0.153212953367876,0.157013730569948,0.154711139896373,0.145975647668394,0.136353886010363,0.118980829015544,0.0962935233160622,0.0688002590673575,0.059660621761658,0.0902533678756477,0.119612953367876,0.151952590673575,0.203037305699482
43,1,2,0.0778204663212435,0.100741191709845,0.119618652849741,0.139084974093264,0.157644559585492,0.175677202072539,0.185590155440415,0.186797409326425,0.177997150259067,0.161990155440415,0.154647409326425,0.143965544041451,0.123954663212435,0.112706994818653,0.100957772020725,0.0758748704663212,0.0512170984455959,0.0799751295336788,0.112240155440415,0.147967357512953,0.196190155440415
43,1,3,0.0789549222797928,0.0947743523316062,0.106972538860104,0.143950777202073,0.150330569948187,0.17059792746114,0.178806735751295,0.180378756476684,0.183174870466321,0.178598704663212,0.160654922279793,0.15939896373057,0.164430829015544,0.174092487046632,0.163095336787565,0.128911398963731,0.0803800518134715,0.104179274611399,0.124268393782383,0.181763730569948,0.258008549222798
43,1,4,0.0928010362694301,0.0993116580310881,0.10825621761658,0.117662435233161,0.12450518134715,0.147568393782383,0.163290155440415,0.176019948186529,0.186096632124352,0.200587823834197,0.203095077720207,0.189407772020725,0.172880829015544,0.160958031088083,0.132605699481865,0.101145336787565,0.0781430051813471,0.096879792746114,0.134218134715026,0.16690414507772,0.243879274611399
43,1,5,0.105975647668394,0.114340414507772,0.109102331606218,0.109579533678756,0.127199740932643,0.147133678756477,0.156324352331606,0.161183678756477,0.165685233160622,0.185649481865285,0.194130051813472,0.19785829015544,0.19870310880829,0.187419430051814,0.137422279792746,0.119126683937824,0.0739575129533679,0.091769170984456,0.141260621761658,0.163674870466321,0.25005
43,1,6,0.119798704663212,0.121555958549223,0.121119170984456,0.127421502590674,0.138361398963731,0.154169170984456,0.15845103626943,0.160157512953368,0.169191450777202,0.163339378238342,0.151698445595855,0.150969430051813,0.15760829015544,0.150541191709845,0.121260880829016,0.121041191709845,0.098219170984456,0.0930227979274611,0.089490932642487,0.139074870466321,0.220734715025907
43,1,7,0.0671233160621762,0.0721784974093264,0.0809668393782383,0.0919963730569948,0.102226165803109,0.109610103626943,0.113189119170984,0.103384455958549,0.0928940414507772,0.0842531088082902,0.074470725388601,0.0812619170984456,0.0855847150259067,0.0854943005181347,0.0908709844559586,0.0842305699481865,0.0638010362694301,0.0476476683937824,0.0562958549222798,0.0927266839378238,0.137877979274611
43,1,8,0.0851139896373057,0.180100777202073,0.122309844559585,0.140992487046632,0.173781088082902,0.204193005181347,0.229021243523316,0.232397668393782,0.226354663212435,0.228530569948187,0.227674611398964,0.238029533678756,0.220337823834197,0.219266062176166,0.204862694300518,0.332240932642487,0.222835233160622,0.124861398963731,0.165100777202073,0.184593523316062,0.320417098445596
43,1,9,0.0721940414507772,0.0826489637305699,0.106404404145078,0.127332642487047,0.150526165803109,0.16829481865285,0.185784974093264,0.210882383419689,0.228237305699482,0.225818134715026,0.233090932642487,0.236963989637306,0.233638341968912,0.240357512953368,0.20004378238342,0.14640725388601,0.116147409326425,0.0965919689119171,0.117484974093264,0.191542487046632,0.297678756476684
43,1,10,0.106624093264249,0.122124611398964,0.141105958549223,0.156696632124352,0.165013471502591,0.178748704663212,0.19175518134715,0.192590155440415,0.208768134715026,0.213247409326425,0.203631088082902,0.190799740932643,0.189254663212435,0.201990414507772,0.185551295336788,0.146696113989637,0.0990116580310881,0.10610414507772,0.156607772020725,0.198031088082902,0.273722797927461
43,1,11,0.0852645077720207,0.102488082901554,0.149414766839378,0.152416321243523,0.166761917098446,0.170205440414508,0.152717616580311,0.135937305699482,0.144415284974093,0.153611398963731,0.157887564766839,0.175059844559585,0.185128756476684,0.184112953367876,0.176129792746114,0.165825906735751,0.131564248704663,0.0860717616580311,0.118376683937824,0.157682901554404,0.235682901554404
43,1,12,0.0890963730569948,0.10439481865285,0.116061398963731,0.12560829015544,0.131512176165803,0.12760103626943,0.128873056994819,0.132492487046632,0.134480829015544,0.125746632124352,0.11130518134715,0.11900310880829,0.128363730569948,0.137563471502591,0.130134715025907,0.106065803108808,0.0816989637305699,0.0630025906735751,0.0973575129533679,0.140233160621762,0.20705207253886
43,1,13,0.12195207253886,0.165354404145078,0.154080051813472,0.176032642487047,0.2151,0.228848445595855,0.249954922279793,0.249322020725389,0.252665284974093,0.260318652849741,0.26689378238342,0.311665803108808,0.305036269430052,0.27219689119171,0.243112953367876,0.223897409326425,0.177669689119171,0.134233419689119,0.163769948186529,0.233332124352332,0.349339378238342
