rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9
43,1,15,0.0701051813471503,0.0996642487046632,0.120256994818653,0.121448445595855,0.11154378238342,0.0895204663212435,0.0599660621761658,0.109180310880829,0.154463730569948
43,1,16,0.0610831606217617,0.0868722797927461,0.124481088082902,0.153215284974093,0.148304663212435,0.152683678756477,0.105156735751295,0.130268393782383,0.220436528497409
43,1,17,0.0563360103626943,0.0777329015544041,0.120046113989637,0.124834974093264,0.109061139896373,0.102507772020725,0.0857961139896373,0.0937562176165803,0.179594041450777
43,1,18,0.0645974093264249,0.0788507772020725,0.109386010362694,0.116434196891192,0.114852849740933,0.154979274611399,0.144762953367876,0.107077720207254,0.145855440414508
43,1,19,0.0780782383419689,0.0708300518134715,0.0818054404145078,0.0594740932642487,0.0801168393782383,0.0696611398963731,0.0715759067357513,0.0560251295336788,0.100461398963731
43,1,20,0.0534772020725389,0.0539823834196891,0.0500844559585492,0.0598468911917098,0.0672950777202073,0.0620829015544041,0.0825116580310881,0.0696932642487047,0.0811339378238342
43,1,21,0.0633386010362694,0.0613839378238342,0.080520207253886,0.0911362694300518,0.0862077720207254,0.0909290155440414,0.091910103626943,0.100404663212435,0.13939689119171
43,1,22,0.039209585492228,0.0459948186528497,0.0613253886010363,0.0503220207253886,0.0629533678756477,0.062259585492228,0.0713992227979275,0.0740313471502591,0.0932316062176166
43,1,23,0.0852383419689119,0.139630310880829,0.176967616580311,0.128187823834197,0.128618652849741,0.15620414507772,0.138431865284974,0.0980287564766839,0.20529274611399
43,1,24,0.125627979274611,0.175360103626943,0.274375647668394,0.262823834196891,0.201749740932642,0.250940155440414,0.180026165803109,0.159488082901554,0.352450777202073
43,1,25,0.150884715025907,0.193417616580311,0.23615725388601,0.216674093264249,0.220181606217617,0.225003886010363,0.224955440414508,0.200640932642487,0.356572538860104
43,1,26,0.126546113989637,0.139362953367876,0.183318393782383,0.187804922279793,0.190362176165803,0.126234715025907,0.10310414507772,0.143565284974093,0.220852849740933
43,1,27,0.12814585492228,0.128402849740933,0.157919170984456,0.176465803108808,0.170608549222798,0.142425647668394,0.134888860103627,0.135026424870466,0.215034455958549
43,1,28,0.0848186528497409,0.130696113989637,0.160208031088083,0.177675647668394,0.142681606217617,0.162526683937824,0.174937305699482,0.164773575129534,0.236844041450777
43,1,29,0.106219948186529,0.135868134715026,0.150758808290155,0.114612694300518,0.14474689119171,0.12075725388601,0.164252331606218,0.132780829015544,0.181109067357513
43,1,30,0.102469430051813,0.130797409326425,0.156875129533679,0.15540932642487,0.170984715025907,0.191163989637306,0.225849222797927,0.188246632124352,0.259430051813472
43,1,31,0.0816189119170984,0.0907033678756477,0.134230829015544,0.171370725388601,0.153607512953368,0.156869430051813,0.124644041450777,0.134132124352332,0.209274093264249
43,1,32,0.0589323834196891,0.0600375647668394,0.0879955958549223,0.0920968911917098,0.109617357512953,0.120296113989637,0.108020207253886,0.103222538860104,0.142638082901554
43,1,33,0.137456476683938,0.112384196891192,0.139502849740933,0.156626683937824,0.13530621761658,0.140167616580311,0.0992354922279793,0.094339896373057,0.206184455958549
43,1,34,0.0924769430051813,0.11454792746114,0.152264248704663,0.126716580310881,0.128772020725389,0.163884455958549,0.140326424870466,0.12994170984456,0.213283160621762
43,1,35,0.0828777202072539,0.137263471502591,0.177017616580311,0.173131347150259,0.130050518134715,0.129820984455959,0.139244559585492,0.123362694300518,0.247269170984456
43,1,36,0.118048445595855,0.11924378238342,0.197827720207254,0.219110880829016,0.179651813471503,0.21010725388601,0.168829533678756,0.132184715025907,0.230852849740933
43,1,37,0.0379769430051813,0.0509365284974093,0.0660274611398964,0.0660694300518135,0.0614632124352332,0.0582681347150259,0.0562484455958549,0.0644865284974093,0.0973551813471503
43,1,38,0.0473663212435233,0.0474230569948186,0.0578458549222798,0.067270725388601,0.0596080310880829,0.0663189119170984,0.0659375647668394,0.0748810880829016,0.106850259067358
43,1,39,0.119359844559585,0.112991450777202,0.182303886010363,0.189585751295337,0.186757512953368,0.175071761658031,0.118904663212435,0.114326424870466,0.254473056994819
43,1,40,0.128853886010363,0.111303367875648,0.136723316062176,0.166017098445596,0.143281865284974,0.156586269430052,0.11605932642487,0.128057772020725,0.219475906735751
43,1,41,0.115373316062176,0.180157772020725,0.24094378238342,0.197316580310881,0.16815932642487,0.171573056994819,0.182729015544041,0.167685751295337,0.294334196891192
43,1,42,0.0957554404145078,0.106537823834197,0.113567875647668,0.138197150259067,0.123315284974093,0.119042227979275,0.0988668393782383,0.0984,0.135921502590674
43,1,43,0.132683160621762,0.101945336787565,0.124069170984456,0.145010362694301,0.129784455958549,0.136672279792746,0.124096632124352,0.10944585492228,0.179817098445596
43,1,44,0.118913989637306,0.16275414507772,0.238494559585492,0.278044041450777,0.259430051813472,0.205763471502591,0.102131088082902,0.200562435233161,0.325593264248705
43,2,1,0.070970725388601,0.0886873056994819,0.142126165803109,0.174881347150259,0.175856476683938,0.144337046632124,0.103826165803109,0.151070466321244,0.236916580310881
43,2,2,0.088149481865285,0.0973564766839378,0.188144300518135,0.240838341968912,0.240240414507772,0.176971761658031,0.10925,0.150902331606218,0.281544041450777
43,2,3,0.0894344559585492,0.136537046632124,0.231853886010363,0.295108808290155,0.327782383419689,0.250965284974093,0.121854922279793,0.254261917098446,0.366694300518135
43,2,4,0.105118393782383,0.122603626943005,0.173983419689119,0.16170103626943,0.15085932642487,0.112280310880829,0.108880051813472,0.120012694300518,0.205070984455959
43,2,5,0.12004170984456,0.157191191709845,0.223651554404145,0.217618911917098,0.228113989637306,0.253161658031088,0.196350777202073,0.156474870466321,0.300865284974093
43,2,6,0.135699222797927,0.121733678756477,0.142039637305699,0.141695595854922,0.127883678756477,0.108356994818653,0.0885862694300518,0.100905958549223,0.191827720207254
43,2,7,0.0760323834196891,0.0599041450777202,0.10194481865285,0.111524870466321,0.104596373056995,0.101649740932642,0.106251554404145,0.107541191709845,0.201417875647668
43,2,8,0.0964108808290155,0.122113730569948,0.176540932642487,0.156774093264249,0.166119948186528,0.186080310880829,0.221577720207254,0.186655699481865,0.298531088082902
43,2,9,0.0817761658031088,0.103510880829016,0.135988341968912,0.17514274611399,0.17700829015544,0.143391968911917,0.149049740932642,0.160889378238342,0.256516062176166
43,2,10,0.120775906735751,0.144523056994819,0.216358808290155,0.264181347150259,0.241299740932642,0.22649378238342,0.182929792746114,0.270704663212435,0.412709844559586
43,2,11,0.0967782383419689,0.108679015544041,0.152487305699482,0.205758808290155,0.190347150259067,0.164513471502591,0.238031865284974,0.171651295336788,0.27309585492228
43,2,12,0.100922020725389,0.152715025906736,0.208968652849741,0.165918652849741,0.147328756476684,0.195804922279793,0.206738601036269,0.133105440414508,0.240875647668394
43,2,13,0.138138341968912,0.175890414507772,0.171988860103627,0.20140103626943,0.1798,0.212095336787565,0.152066321243523,0.114161139896373,0.232783160621762
43,2,14,0.136354922279793,0.144510103626943,0.14665725388601,0.174297668393782,0.170766062176166,0.129860362694301,0.156857512953368,0.178873056994819,0.2735
43,2,15,0.0701051813471503,0.0996642487046632,0.120256994818653,0.121448445595855,0.11154378238342,0.0895204663212435,0.0599660621761658,0.109180310880829,0.154463730569948
43,2,16,0.0610831606217617,0.0868722797927461,0.124481088082902,0.153215284974093,0.148304663212435,0.152683678756477,0.105156735751295,0.130268393782383,0.220436528497409
43,2,17,0.0563360103626943,0.0777329015544041,0.120046113989637,0.124834974093264,0.109061139896373,0.102507772020725,0.0857961139896373,0.0937562176165803,0.179594041450777
43,2,18,0.0645974093264249,0.0788507772020725,0.109386010362694,0.116434196891192,0.114852849740933,0.154979274611399,0.144762953367876,0.107077720207254,0.145855440414508
43,2,19,0.0780782383419689,0.0708300518134715,0.0818054404145078,0.0594740932642487,0.0801168393782383,0.0696611398963731,0.0715759067357513,0.0560251295336788,0.100461398963731
43,2,20,0.0534772020725389,0.0539823834196891,0.0500844559585492,0.0598468911917098,0.0672950777202073,0.0620829015544041,0.0825116580310881,0.0696932642487047,0.0811339378238342
43,2,21,0.0633386010362694,0.0613839378238342,0.080520207253886,0.0911362694300518,0.0862077720207254,0.0909290155440414,0.091910103626943,0.100404663212435,0.13939689119171
43,2,22,0.039209585492228,0.0459948186528497,0.0613253886010363,0.0503220207253886,0.0629533678756477,0.062259585492228,0.0713992227979275,0.0740313471502591,0.0932316062176166
43,2,23,0.0852383419689119,0.139630310880829,0.176967616580311,0.128187823834197,0.128618652849741,0.15620414507772,0.138431865284974,0.0980287564766839,0.20529274611399
43,2,24,0.125627979274611,0.175360103626943,0.274375647668394,0.262823834196891,0.201749740932642,0.250940155440414,0.180026165803109,0.159488082901554,0.352450777202073
43,2,25,0.150884715025907,0.193417616580311,0.23615725388601,0.216674093264249,0.220181606217617,0.225003886010363,0.224955440414508,0.200640932642487,0.356572538860104
43,2,26,0.126546113989637,0.139362953367876,0.183318393782383,0.187804922279793,0.190362176165803,0.126234715025907,0.10310414507772,0.143565284974093,0.220852849740933
43,2,27,0.12814585492228,0.128402849740933,0.157919170984456,0.176465803108808,0.170608549222798,0.142425647668394,0.134888860103627,0.135026424870466,0.215034455958549
43,2,28,0.0848186528497409,0.130696113989637,0.160208031088083,0.177675647668394,0.142681606217617,0.162526683937824,0.174937305699482,0.164773575129534,0.236844041450777
43,2,29,0.106219948186529,0.135868134715026,0.150758808290155,0.114612694300518,0.14474689119171,0.12075725388601,0.164252331606218,0.132780829015544,0.181109067357513
43,2,30,0.102469430051813,0.130797409326425,0.156875129533679,0.15540932642487,0.170984715025907,0.191163989637306,0.225849222797927,0.188246632124352,0.259430051813472
43,2,31,0.0816189119170984,0.0907033678756477,0.134230829015544,0.171370725388601,0.153607512953368,0.156869430051813,0.124644041450777,0.134132124352332,0.209274093264249
43,2,32,0.0589323834196891,0.0600375647668394,0.0879955958549223,0.0920968911917098,0.109617357512953,0.120296113989637,0.108020207253886,0.103222538860104,0.142638082901554
43,2,33,0.137456476683938,0.112384196891192,0.139502849740933,0.156626683937824,0.13530621761658,0.140167616580311,0.0992354922279793,0.094339896373057,0.206184455958549
43,2,34,0.0924769430051813,0.11454792746114,0.152264248704663,0.126716580310881,0.128772020725389,0.163884455958549,0.140326424870466,0.12994170984456,0.213283160621762
43,2,35,0.0828777202072539,0.137263471502591,0.177017616580311,0.173131347150259,0.130050518134715,0.129820984455959,0.139244559585492,0.123362694300518,0.247269170984456
43,2,36,0.118048445595855,0.11924378238342,0.197827720207254,0.219110880829016,0.179651813471503,0.21010725388601,0.168829533678756,0.132184715025907,0.230852849740933
43,2,37,0.0379769430051813,0.0509365284974093,0.0660274611398964,0.0660694300518135,0.0614632124352332,0.0582681347150259,0.0562484455958549,0.0644865284974093,0.0973551813471503
43,2,38,0.0473663212435233,0.0474230569948186,0.0578458549222798,0.067270725388601,0.0596080310880829,0.0663189119170984,0.0659375647668394,0.0748810880829016,0.106850259067358
43,2,39,0.119359844559585,0.112991450777202,0.182303886010363,0.189585751295337,0.186757512953368,0.175071761658031,0.118904663212435,0.114326424870466,0.254473056994819
43,2,40,0.128853886010363,0.111303367875648,0.136723316062176,0.166017098445596,0.143281865284974,0.156586269430052,0.11605932642487,0.128057772020725,0.219475906735751
43,2,41,0.115373316062176,0.180157772020725,0.24094378238342,0.197316580310881,0.16815932642487,0.171573056994819,0.182729015544041,0.167685751295337,0.294334196891192
43,2,42,0.0957554404145078,0.106537823834197,0.113567875647668,0.138197150259067,0.123315284974093,0.119042227979275,0.0988668393782383,0.0984,0.135921502590674
43,2,43,0.132683160621762,0.101945336787565,0.124069170984456,0.145010362694301,0.129784455958549,0.136672279792746,0.124096632124352,0.10944585492228,0.179817098445596
43,2,44,0.118913989637306,0.16275414507772,0.238494559585492,0.278044041450777,0.259430051813472,0.205763471502591,0.102131088082902,0.200562435233161,0.325593264248705
72,1,1,0.0993588082901554,0.124158549222798,0.198977720207254,0.244834455958549,0.246200259067358,0.202071761658031,0.145356735751295,0.211528238341969,0.33169689119171
72,1,2,0.12340932642487,0.136299481865285,0.26340414507772,0.337176165803109,0.336336787564767,0.247762176165803,0.152949740932642,0.211263989637306,0.394163212435233
72,1,3,0.12520829015544,0.19195,0.318831606217617,0.409204663212435,0.467305699481865,0.365414507772021,0.166589896373057,0.349414507772021,0.520546632124352
72,1,4,0.147165803108808,0.17164481865285,0.243576424870466,0.226381347150259,0.21120310880829,0.157192487046632,0.152431865284974,0.168017616580311,0.287098445595855
72,1,5,0.16805829015544,0.220068652849741,0.313116580310881,0.304670984455959,0.319360103626943,0.354430051813472,0.27489378238342,0.219065544041451,0.421212435233161
72,1,6,0.189979015544041,0.170427720207254,0.198855440414508,0.198373316062176,0.179040155440414,0.151700259067358,0.124020984455959,0.141268911917098,0.268559585492228
72,1,7,0.106445595854922,0.0838658031088083,0.142722279792746,0.156134974093264,0.146434974093264,0.142309585492228,0.148752331606218,0.150557512953368,0.281984455958549
72,1,8,0.134975388601036,0.170773834196891,0.246954663212435,0.219483937823834,0.232568134715026,0.260536269430052,0.309779792746114,0.261318652849741,0.417943005181347
72,1,9,0.114486787564767,0.144915284974093,0.190383678756477,0.245199740932642,0.247811658031088,0.200748704663212,0.208669689119171,0.225245077720207,0.359121761658031
72,1,10,0.169086528497409,0.202332383419689,0.259215025906736,0.356209844559586,0.345531088082902,0.313417098445596,0.275720207253886,0.388924870466321,0.542085492227979
72,1,11,0.135489378238342,0.152150777202073,0.213482901554404,0.288062176165803,0.266487046632124,0.230319170984456,0.333246113989637,0.240311398963731,0.382334196891192
72,1,12,0.141290932642487,0.213803626943005,0.292556994818653,0.232285233160622,0.206262176165803,0.274126943005181,0.289435233160622,0.186348445595855,0.337225388601036
72,1,13,0.19339378238342,0.246245077720207,0.240783678756477,0.281961139896373,0.251721243523316,0.296932642487047,0.21289170984456,0.159825388601036,0.32589378238342
72,1,14,0.19089689119171,0.202314507772021,0.205319430051813,0.244017357512953,0.239072797927461,0.181804404145078,0.219600777202073,0.250422020725389,0.38289896373057
72,1,15,0.0981471502590674,0.139529274611399,0.168359067357513,0.170026683937824,0.156160103626943,0.125327461139896,0.0839525906735751,0.152851554404145,0.21624792746114
72,1,16,0.0855163212435233,0.121620466321244,0.174273056994819,0.21450103626943,0.207626424870466,0.213756994818653,0.147219170984456,0.182374870466321,0.308611398963731
72,1,17,0.078870207253886,0.108826165803109,0.168064248704663,0.174768393782383,0.152685751295337,0.143514507772021,0.120114507772021,0.131258808290155,0.251431347150259
72,1,18,0.0904365284974093,0.110390414507772,0.153139378238342,0.163006735751295,0.160790414507772,0.216970207253886,0.202667875647668,0.149909067357513,0.204198704663212
72,1,19,0.109309585492228,0.0991634715025907,0.114526165803109,0.0832647668393782,0.112162953367876,0.0975261658031088,0.100204404145078,0.0784354922279793,0.14064585492228
72,1,20,0.0748681347150259,0.0755753886010363,0.0701183937823834,0.0837873056994819,0.0942194300518135,0.0869137305699482,0.115518911917098,0.0975683937823834,0.113588082901554
72,1,21,0.0886740932642487,0.0859388601036269,0.112728497409326,0.127591191709845,0.120691450777202,0.127300777202073,0.128673575129534,0.140565803108808,0.195155440414508
72,1,22,0.0548935233160622,0.0643935233160622,0.0858546632124352,0.0704487046632124,0.0881300518134715,0.0871639896373057,0.099959585492228,0.103643264248705,0.130520466321244
72,1,23,0.119333419689119,0.195480569948187,0.24775518134715,0.179463471502591,0.180066062176166,0.218687564766839,0.193805699481865,0.137241450777202,0.28740932642487
72,1,24,0.175879274611399,0.24550310880829,0.384124352331606,0.367953367875648,0.282450777202073,0.351316062176166,0.252035492227979,0.223284715025907,0.493427461139896
72,1,25,0.211238601036269,0.270784974093264,0.330619170984456,0.303341968911917,0.308253886010363,0.31500518134715,0.314935233160622,0.280896373056995,0.49920207253886
72,1,26,0.177164507772021,0.195108031088083,0.256645077720207,0.262924870466321,0.266507772020725,0.176727979274611,0.144343523316062,0.200990155440415,0.309194300518135
72,1,27,0.17940414507772,0.179763989637306,0.221088860103627,0.24705414507772,0.23885103626943,0.199392227979275,0.188843005181347,0.189035492227979,0.301046632124352
72,1,28,0.118746113989637,0.182974611398964,0.22429067357513,0.248746113989637,0.199754404145078,0.227537046632124,0.244912176165803,0.230683419689119,0.331580310880829
72,1,29,0.148708031088083,0.190226943005181,0.211067357512953,0.160484455958549,0.202650259067358,0.169065803108808,0.229955440414508,0.18590621761658,0.253558549222798
72,1,30,0.14345725388601,0.183116321243523,0.219625388601036,0.217573056994819,0.239378497409326,0.267629533678756,0.316189119170984,0.263546632124352,0.36320207253886
72,1,31,0.114266321243523,0.126985233160622,0.187923575129534,0.239913471502591,0.215047668393782,0.219616839378238,0.17450103626943,0.187784196891192,0.292984455958549
72,1,32,0.0825054404145078,0.0840512953367876,0.123193005181347,0.128935233160622,0.153462176165803,0.168414766839378,0.151228238341969,0.144511398963731,0.19969274611399
72,1,33,0.192439119170984,0.157338341968912,0.19530414507772,0.219277461139896,0.189428497409326,0.196235233160622,0.138929792746114,0.132075906735751,0.288658031088083
72,1,34,0.129467616580311,0.160367357512953,0.213170466321244,0.177403626943005,0.180282124352332,0.229438860103627,0.19645725388601,0.181918911917098,0.298598445595855
72,1,35,0.116029015544041,0.192169948186528,0.247825647668394,0.242384715025907,0.182071243523316,0.181750777202073,0.194942227979275,0.172707512953368,0.346176165803109
72,1,36,0.165267875647668,0.166941450777202,0.276958549222798,0.306753886010363,0.251512176165803,0.294150259067358,0.236361917098446,0.185058549222798,0.323194300518135
72,1,37,0.0531676165803109,0.0713082901554404,0.0924378238341969,0.0924963730569948,0.0860489637305699,0.081570207253886,0.0787466321243523,0.090280310880829,0.136296113989637
72,1,38,0.0663126943005181,0.0663924870466321,0.0809860103626943,0.0941787564766839,0.0834515544041451,0.0928461139896373,0.0923121761658031,0.104834196891192,0.149590155440415
72,1,39,0.167103626943005,0.158185751295337,0.255225388601036,0.265419689119171,0.261458549222798,0.24509896373057,0.166466580310881,0.160056735751295,0.356261658031088
72,1,40,0.180395595854922,0.155824352331606,0.191412953367876,0.232423834196891,0.200594559585492,0.219222797927461,0.162482901554404,0.179281606217617,0.307266839378238
72,1,41,0.161522538860104,0.252220725388601,0.337321243523316,0.276243523316062,0.235423056994819,0.240202331606218,0.255820466321244,0.234759844559585,0.412067357512953
72,1,42,0.134057512953368,0.149153367875648,0.158994559585492,0.193475129533679,0.172641191709845,0.166663212435233,0.138413471502591,0.137759585492228,0.190290414507772
72,1,43,0.185756476683938,0.142723056994819,0.17369585492228,0.203014248704663,0.181699222797927,0.191346632124352,0.173733678756477,0.153220207253886,0.25174481865285
72,1,44,0.166479533678756,0.227856735751295,0.33389378238342,0.389261658031088,0.36320207253886,0.288069948186528,0.142983937823834,0.280787564766839,0.455831606217617
72,2,1,0.0993588082901554,0.124158549222798,0.198977720207254,0.244834455958549,0.246200259067358,0.202071761658031,0.145356735751295,0.211528238341969,0.33169689119171
72,2,2,0.12340932642487,0.136299481865285,0.26340414507772,0.337176165803109,0.336336787564767,0.247762176165803,0.152949740932642,0.211263989637306,0.394163212435233
72,2,3,0.12520829015544,0.19195,0.318831606217617,0.409204663212435,0.467305699481865,0.365414507772021,0.166589896373057,0.349414507772021,0.520546632124352
72,2,4,0.147165803108808,0.17164481865285,0.243576424870466,0.226381347150259,0.21120310880829,0.157192487046632,0.152431865284974,0.168017616580311,0.287098445595855
72,2,5,0.16805829015544,0.220068652849741,0.313116580310881,0.304670984455959,0.319360103626943,0.354430051813472,0.27489378238342,0.219065544041451,0.421212435233161
72,2,6,0.189979015544041,0.170427720207254,0.198855440414508,0.198373316062176,0.179040155440414,0.151700259067358,0.124020984455959,0.141268911917098,0.268559585492228
72,2,7,0.106445595854922,0.0838658031088083,0.142722279792746,0.156134974093264,0.146434974093264,0.142309585492228,0.148752331606218,0.150557512953368,0.281984455958549
72,2,8,0.134975388601036,0.170773834196891,0.246954663212435,0.219483937823834,0.232568134715026,0.260536269430052,0.309779792746114,0.261318652849741,0.417943005181347
72,2,9,0.114486787564767,0.144915284974093,0.190383678756477,0.245199740932642,0.247811658031088,0.200748704663212,0.208669689119171,0.225245077720207,0.359121761658031
72,2,10,0.169086528497409,0.202332383419689,0.259215025906736,0.356209844559586,0.345531088082902,0.313417098445596,0.275720207253886,0.388924870466321,0.542085492227979
72,2,11,0.135489378238342,0.152150777202073,0.213482901554404,0.288062176165803,0.266487046632124,0.230319170984456,0.333246113989637,0.240311398963731,0.382334196891192
72,2,12,0.141290932642487,0.213803626943005,0.292556994818653,0.232285233160622,0.206262176165803,0.274126943005181,0.289435233160622,0.186348445595855,0.337225388601036
72,2,13,0.19339378238342,0.246245077720207,0.240783678756477,0.281961139896373,0.251721243523316,0.296932642487047,0.21289170984456,0.159825388601036,0.32589378238342
72,2,14,0.19089689119171,0.202314507772021,0.205319430051813,0.244017357512953,0.239072797927461,0.181804404145078,0.219600777202073,0.250422020725389,0.38289896373057
72,2,15,0.0981471502590674,0.139529274611399,0.168359067357513,0.170026683937824,0.156160103626943,0.125327461139896,0.0839525906735751,0.152851554404145,0.21624792746114
72,2,16,0.0855163212435233,0.121620466321244,0.174273056994819,0.21450103626943,0.207626424870466,0.213756994818653,0.147219170984456,0.182374870466321,0.308611398963731
72,2,17,0.078870207253886,0.108826165803109,0.168064248704663,0.174768393782383,0.152685751295337,0.143514507772021,0.120114507772021,0.131258808290155,0.251431347150259
72,2,18,0.0904365284974093,0.110390414507772,0.153139378238342,0.163006735751295,0.160790414507772,0.216970207253886,0.202667875647668,0.149909067357513,0.204198704663212
72,2,19,0.109309585492228,0.0991634715025907,0.114526165803109,0.0832647668393782,0.112162953367876,0.0975261658031088,0.100204404145078,0.0784354922279793,0.14064585492228
72,2,20,0.0748681347150259,0.0755753886010363,0.0701183937823834,0.0837873056994819,0.0942194300518135,0.0869137305699482,0.115518911917098,0.0975683937823834,0.113588082901554
72,2,21,0.0886740932642487,0.0859388601036269,0.112728497409326,0.127591191709845,0.120691450777202,0.127300777202073,0.128673575129534,0.140565803108808,0.195155440414508
72,2,22,0.0548935233160622,0.0643935233160622,0.0858546632124352,0.0704487046632124,0.0881300518134715,0.0871639896373057,0.099959585492228,0.103643264248705,0.130520466321244
72,2,23,0.119333419689119,0.195480569948187,0.24775518134715,0.179463471502591,0.180066062176166,0.218687564766839,0.193805699481865,0.137241450777202,0.28740932642487
72,2,24,0.175879274611399,0.24550310880829,0.384124352331606,0.367953367875648,0.282450777202073,0.351316062176166,0.252035492227979,0.223284715025907,0.493427461139896
72,2,25,0.211238601036269,0.270784974093264,0.330619170984456,0.303341968911917,0.308253886010363,0.31500518134715,0.314935233160622,0.280896373056995,0.49920207253886
72,2,26,0.177164507772021,0.195108031088083,0.256645077720207,0.262924870466321,0.266507772020725,0.176727979274611,0.144343523316062,0.200990155440415,0.309194300518135
72,2,27,0.17940414507772,0.179763989637306,0.221088860103627,0.24705414507772,0.23885103626943,0.199392227979275,0.188843005181347,0.189035492227979,0.301046632124352
72,2,28,0.118746113989637,0.182974611398964,0.22429067357513,0.248746113989637,0.199754404145078,0.227537046632124,0.244912176165803,0.230683419689119,0.331580310880829
72,2,29,0.148708031088083,0.190226943005181,0.211067357512953,0.160484455958549,0.202650259067358,0.169065803108808,0.229955440414508,0.18590621761658,0.253558549222798
72,2,30,0.14345725388601,0.183116321243523,0.219625388601036,0.217573056994819,0.239378497409326,0.267629533678756,0.316189119170984,0.263546632124352,0.36320207253886
72,2,31,0.114266321243523,0.126985233160622,0.187923575129534,0.239913471502591,0.215047668393782,0.219616839378238,0.17450103626943,0.187784196891192,0.292984455958549
72,2,32,0.0825054404145078,0.0840512953367876,0.123193005181347,0.128935233160622,0.153462176165803,0.168414766839378,0.151228238341969,0.144511398963731,0.19969274611399
72,2,33,0.192439119170984,0.157338341968912,0.19530414507772,0.219277461139896,0.189428497409326,0.196235233160622,0.138929792746114,0.132075906735751,0.288658031088083
72,2,34,0.129467616580311,0.160367357512953,0.213170466321244,0.177403626943005,0.180282124352332,0.229438860103627,0.19645725388601,0.181918911917098,0.298598445595855
72,2,35,0.116029015544041,0.192169948186528,0.247825647668394,0.242384715025907,0.182071243523316,0.181750777202073,0.194942227979275,0.172707512953368,0.346176165803109
72,2,36,0.165267875647668,0.166941450777202,0.276958549222798,0.306753886010363,0.251512176165803,0.294150259067358,0.236361917098446,0.185058549222798,0.323194300518135
72,2,37,0.0531676165803109,0.0713082901554404,0.0924378238341969,0.0924963730569948,0.0860489637305699,0.081570207253886,0.0787466321243523,0.090280310880829,0.136296113989637
72,2,38,0.0663126943005181,0.0663924870466321,0.0809860103626943,0.0941787564766839,0.0834515544041451,0.0928461139896373,0.0923121761658031,0.104834196891192,0.149590155440415
72,2,39,0.167103626943005,0.158185751295337,0.255225388601036,0.265419689119171,0.261458549222798,0.24509896373057,0.166466580310881,0.160056735751295,0.356261658031088
72,2,40,0.180395595854922,0.155824352331606,0.191412953367876,0.232423834196891,0.200594559585492,0.219222797927461,0.162482901554404,0.179281606217617,0.307266839378238
72,2,41,0.161522538860104,0.252220725388601,0.337321243523316,0.276243523316062,0.235423056994819,0.240202331606218,0.255820466321244,0.234759844559585,0.412067357512953
72,2,42,0.134057512953368,0.149153367875648,0.158994559585492,0.193475129533679,0.172641191709845,0.166663212435233,0.138413471502591,0.137759585492228,0.190290414507772
72,2,43,0.185756476683938,0.142723056994819,0.17369585492228,0.203014248704663,0.181699222797927,0.191346632124352,0.173733678756477,0.153220207253886,0.25174481865285
