rp,direction,ground_motion,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8
43,1,43,0.00133469,0.00180657,0.00176736,0.00167962,0.00184877,0.00192869,0.00199127,0.00164498
43,1,44,0.00189305,0.00221089,0.00161152,0.0014927,0.00308513,0.00406128,0.00393693,0.0031581
43,2,1,0.00180128,0.00243273,0.00259607,0.00266366,0.00332276,0.00385082,0.00367666,0.00284775
43,2,2,0.0024666,0.00334573,0.0035188,0.0034015,0.00347423,0.00355926,0.00375418,0.00305336
43,2,3,0.00362506,0.00471547,0.00431601,0.00325876,0.00484028,0.00600929,0.00573189,0.00440848
43,2,4,0.00148525,0.00204341,0.00220043,0.00224329,0.00227764,0.00263846,0.00253051,0.00200599
43,2,5,0.00272327,0.00366501,0.00362615,0.00306499,0.00325259,0.00372462,0.00372234,0.00297029
43,2,6,0.00174719,0.00223294,0.00251274,0.00283588,0.00297618,0.00282273,0.00267078,0.00215256
43,2,7,0.00149075,0.00211608,0.00235519,0.00242476,0.00268639,0.00283651,0.00268818,0.00219276
43,2,8,0.00331472,0.00468454,0.00505839,0.00526259,0.00552482,0.00535628,0.0046523,0.00361459
43,2,9,0.00261151,0.00349645,0.00357039,0.00347641,0.00408092,0.00434412,0.00402927,0.00310544
43,2,10,0.00341491,0.00458193,0.00477704,0.00585693,0.00710322,0.00738762,0.00650622,0.005037
43,2,11,0.00220176,0.00310676,0.00350694,0.00409672,0.00428134,0.00409884,0.00393128,0.00312453
43,2,12,0.00127123,0.00177231,0.00194219,0.00211961,0.00253518,0.0031388,0.00304837,0.0023736
43,2,13,0.00183767,0.00239224,0.00210466,0.00183546,0.00217101,0.00278545,0.00296006,0.00244472
43,2,14,0.00215531,0.00286241,0.00294017,0.00346387,0.00394341,0.00439881,0.00397809,0.00301376
43,2,15,0.00140002,0.00184359,0.00180603,0.00170721,0.00205064,0.00242659,0.0022622,0.00174226
43,2,16,0.0017184,0.00237268,0.0025188,0.00278443,0.00309551,0.00323642,0.00316389,0.00252081
43,2,17,0.00163731,0.00207138,0.00204715,0.0022211,0.0024175,0.00257659,0.00252789,0.00203244
43,2,18,0.00247391,0.00352019,0.00388925,0.00389847,0.00366539,0.00323057,0.00260934,0.00193453
43,2,19,0.000547422,0.000641107,0.000703569,0.000705963,0.000856242,0.000844123,0.000864885,0.00076091
43,2,20,0.00119659,0.00168622,0.00189472,0.00194913,0.00192017,0.00173555,0.00135951,0.00103342
43,2,21,0.0016008,0.00240005,0.00280191,0.00296549,0.0029638,0.00290616,0.00248558,0.0018481
43,2,22,0.00108267,0.00153425,0.00171804,0.00175616,0.00190549,0.00189069,0.00160436,0.00117165
43,2,23,0.00107909,0.00146442,0.00164143,0.00175667,0.00187341,0.00183736,0.00162918,0.00157727
43,2,24,0.00210623,0.00268315,0.00263458,0.00303237,0.00348542,0.00370759,0.00386198,0.00341052
43,2,25,0.00241124,0.00322589,0.00304749,0.00347392,0.00457281,0.00492987,0.00421436,0.00363298
43,2,26,0.00145191,0.00170091,0.00144074,0.00198806,0.00290932,0.00340111,0.00317825,0.00249909
43,2,27,0.00146568,0.00183484,0.00156023,0.00133554,0.00202791,0.0026159,0.00265506,0.00219237
43,2,28,0.00248902,0.00318479,0.00353318,0.00399013,0.00434193,0.00432582,0.00389516,0.00295517
43,2,29,0.0010293,0.00125178,0.00127832,0.00173154,0.00224134,0.00220517,0.00168162,0.00148873
43,2,30,0.0027741,0.00373145,0.00421766,0.00457993,0.00442186,0.00438465,0.0038401,0.00302305
43,2,31,0.00209739,0.00273577,0.00270571,0.00241937,0.00280613,0.00306652,0.00286557,0.00229004
43,2,32,0.00232971,0.00320621,0.003449,0.00339692,0.00315346,0.00290704,0.00239325,0.00179924
43,2,33,0.00161322,0.00227774,0.00233707,0.00212297,0.00203044,0.00245682,0.00258098,0.00216375
43,2,34,0.00164872,0.00225834,0.00249982,0.0027015,0.00307697,0.00341166,0.00312248,0.00241938
43,2,35,0.00167709,0.00217513,0.00200428,0.0021718,0.00255848,0.00263334,0.00289817,0.00249831
43,2,36,0.00143095,0.00158904,0.00146287,0.00138147,0.00223447,0.00234762,0.00243909,0.00209646
43,2,37,0.00122022,0.00169692,0.00182288,0.00179683,0.00165091,0.00156934,0.00136204,0.00105389
43,2,38,0.00112176,0.00152467,0.00176652,0.00197465,0.0021092,0.00212086,0.00185069,0.00139374
43,2,39,0.00173196,0.00215349,0.00201717,0.00156046,0.00219008,0.00257797,0.00276483,0.00242642
43,2,40,0.00203047,0.0025718,0.00260947,0.00242089,0.00289796,0.00316394,0.00304613,0.00244427
43,2,41,0.00188779,0.00217384,0.00202387,0.00233672,0.00295194,0.00294427,0.00257156,0.00246164
43,2,42,0.00137134,0.0018714,0.0020337,0.00199957,0.00222387,0.00229108,0.00208047,0.00158998
43,2,43,0.00133469,0.00180657,0.00176736,0.00167962,0.00184877,0.00192869,0.00199127,0.00164498
43,2,44,0.00189305,0.00221089,0.00161152,0.0014927,0.00308513,0.00406128,0.00393693,0.0031581
72,1,1,0.0025218,0.00340582,0.0036345,0.00372912,0.00465186,0.00539115,0.00514731,0.00398687
72,1,2,0.00345324,0.00468402,0.00492632,0.00476209,0.00486392,0.00498297,0.00525586,0.00427472
72,1,3,0.00513387,0.00633399,0.00590377,0.00456225,0.00668299,0.00831581,0.00797416,0.00617081
72,1,4,0.00207935,0.00286077,0.0030806,0.0031406,0.00318869,0.00369385,0.00354272,0.00280838
72,1,5,0.00381258,0.00513102,0.00507661,0.00429096,0.00455361,0.00521448,0.0052113,0.00415844
72,1,6,0.00244606,0.00312613,0.00351783,0.00397023,0.00416664,0.00395181,0.0037391,0.00301359
72,1,7,0.00208705,0.0029625,0.00329727,0.00339467,0.00376095,0.00397111,0.00376345,0.00306986
72,1,8,0.00464123,0.00655751,0.00708174,0.00736762,0.00773475,0.0074988,0.00651322,0.00506043
72,1,9,0.00365611,0.00489502,0.00499853,0.00486696,0.00571329,0.00608177,0.00564097,0.00434762
72,1,10,0.00452514,0.00613264,0.006569,0.0079839,0.00998903,0.0104327,0.00860259,0.00662093
72,1,11,0.00308248,0.00434947,0.00490972,0.00573542,0.00599389,0.00573838,0.0055038,0.00437435
72,1,12,0.00177972,0.00248124,0.00271907,0.00296746,0.00354926,0.00439433,0.00426772,0.00332304
72,1,13,0.00257273,0.00334915,0.00294654,0.00256965,0.00303941,0.00389962,0.00414407,0.0034226
72,1,14,0.00301744,0.00400736,0.00411623,0.00484941,0.00552076,0.00615832,0.00556932,0.00421926
72,1,15,0.00196001,0.002581,0.00252843,0.00239009,0.00287088,0.00339721,0.00316706,0.00243915
72,1,16,0.00240576,0.00332176,0.00352632,0.0038982,0.00433371,0.00453098,0.00442944,0.00352913
72,1,17,0.00229223,0.00289994,0.00286601,0.00310954,0.0033845,0.00360723,0.00353904,0.00284541
72,1,18,0.00346347,0.00492826,0.00544496,0.00545787,0.00513155,0.0045228,0.00365308,0.00270835
72,1,19,0.000766378,0.000897538,0.000984986,0.000988351,0.00119874,0.00118177,0.00121083,0.00106526
72,1,20,0.00167522,0.00236072,0.00265261,0.00272877,0.00268823,0.00242976,0.00190329,0.00144682
72,1,21,0.00224111,0.00336007,0.00392267,0.00415169,0.00414931,0.00406861,0.00347979,0.00258733
72,1,22,0.00151575,0.00214796,0.00240527,0.00245862,0.00266766,0.00264694,0.00224607,0.00164028
72,1,23,0.00151072,0.00205019,0.00229801,0.00245934,0.00262277,0.0025723,0.00228084,0.00220817
72,1,24,0.00294872,0.0037564,0.00368841,0.00424531,0.00487959,0.00519062,0.00540677,0.00477472
72,1,25,0.00337573,0.00451624,0.00426648,0.0048635,0.00640194,0.00690182,0.0059001,0.00508617
72,1,26,0.00203267,0.00238126,0.00201703,0.00278328,0.00407304,0.00476153,0.00444954,0.00349872
72,1,27,0.00205196,0.00256879,0.00218432,0.00186976,0.00283909,0.00366225,0.00371708,0.00306931
72,1,28,0.00348463,0.0044587,0.00494645,0.00558619,0.00607871,0.00605616,0.00545324,0.00413724
72,1,29,0.00144102,0.00175254,0.00178966,0.00242416,0.00313786,0.00308725,0.00235426,0.00208425
72,1,30,0.00388375,0.00522403,0.00590472,0.0064119,0.00619061,0.00613852,0.00537615,0.00423228
72,1,31,0.00293636,0.00383007,0.00378798,0.0033871,0.00392856,0.00429312,0.0040118,0.00320606
72,1,32,0.00326159,0.00448869,0.00482859,0.00475568,0.00441484,0.00406986,0.00335056,0.00251894
72,1,33,0.00225851,0.00318884,0.0032719,0.00297216,0.00284261,0.00343954,0.00361337,0.00302925
72,1,34,0.00230821,0.00316169,0.00349975,0.00378211,0.00430776,0.00477633,0.00437149,0.00338715
72,1,35,0.00234793,0.00304519,0.002806,0.00304052,0.00358186,0.00368666,0.00405743,0.00349763
72,1,36,0.00200333,0.00222466,0.00204802,0.00193406,0.00312826,0.00328666,0.00341472,0.00293505
72,1,37,0.0017083,0.00237569,0.00255204,0.00251557,0.0023113,0.00219708,0.00190686,0.00147544
72,1,38,0.00157047,0.00213454,0.00247313,0.00276451,0.00295289,0.00296921,0.00259097,0.00195124
72,1,39,0.00242475,0.00301488,0.00282404,0.00218464,0.00306612,0.00360914,0.00387075,0.00339698
72,1,40,0.00284267,0.00360053,0.00365328,0.00338927,0.00405715,0.00442953,0.00426459,0.00342198
72,1,41,0.00264289,0.00304336,0.00283342,0.00327141,0.00413272,0.00412197,0.00360017,0.00344628
72,1,42,0.00191988,0.00261996,0.00284719,0.0027994,0.0031134,0.0032075,0.00291265,0.00222596
72,1,43,0.00186858,0.0025292,0.00247431,0.00235146,0.00258827,0.00270017,0.0027878,0.00230299
72,1,44,0.00265028,0.00309525,0.00225612,0.00208978,0.00431918,0.00568579,0.00551171,0.00442135
72,2,1,0.0025218,0.00340582,0.0036345,0.00372912,0.00465186,0.00539115,0.00514731,0.00398687
72,2,2,0.00345324,0.00468402,0.00492632,0.00476209,0.00486392,0.00498297,0.00525586,0.00427472
72,2,3,0.00513387,0.00633399,0.00590377,0.00456225,0.00668299,0.00831581,0.00797416,0.00617081
72,2,4,0.00207935,0.00286077,0.0030806,0.0031406,0.00318869,0.00369385,0.00354272,0.00280838
72,2,5,0.00381258,0.00513102,0.00507661,0.00429096,0.00455361,0.00521448,0.0052113,0.00415844
72,2,6,0.00244606,0.00312613,0.00351783,0.00397023,0.00416664,0.00395181,0.0037391,0.00301359
72,2,7,0.00208705,0.0029625,0.00329727,0.00339467,0.00376095,0.00397111,0.00376345,0.00306986
72,2,8,0.00464123,0.00655751,0.00708174,0.00736762,0.00773475,0.0074988,0.00651322,0.00506043
72,2,9,0.00365611,0.00489502,0.00499853,0.00486696,0.00571329,0.00608177,0.00564097,0.00434762
72,2,10,0.00452514,0.00613264,0.006569,0.0079839,0.00998903,0.0104327,0.00860259,0.00662093
72,2,11,0.00308248,0.00434947,0.00490972,0.00573542,0.00599389,0.00573838,0.0055038,0.00437435
72,2,12,0.00177972,0.00248124,0.00271907,0.00296746,0.00354926,0.00439433,0.00426772,0.00332304
72,2,13,0.00257273,0.00334915,0.00294654,0.00256965,0.00303941,0.00389962,0.00414407,0.0034226
72,2,14,0.00301744,0.00400736,0.00411623,0.00484941,0.00552076,0.00615832,0.00556932,0.00421926
72,2,15,0.00196001,0.002581,0.00252843,0.00239009,0.00287088,0.00339721,0.00316706,0.00243915
72,2,16,0.00240576,0.00332176,0.00352632,0.0038982,0.00433371,0.00453098,0.00442944,0.00352913
72,2,17,0.00229223,0.00289994,0.00286601,0.00310954,0.0033845,0.00360723,0.00353904,0.00284541
72,2,18,0.00346347,0.00492826,0.00544496,0.00545787,0.00513155,0.0045228,0.00365308,0.00270835
72,2,19,0.000766378,0.000897538,0.000984986,0.000988351,0.00119874,0.00118177,0.00121083,0.00106526
72,2,20,0.00167522,0.00236072,0.00265261,0.00272877,0.00268823,0.00242976,0.00190329,0.00144682
72,2,21,0.00224111,0.00336007,0.00392267,0.00415169,0.00414931,0.00406861,0.00347979,0.00258733
72,2,22,0.00151575,0.00214796,0.00240527,0.00245862,0.00266766,0.00264694,0.00224607,0.00164028
72,2,23,0.00151072,0.00205019,0.00229801,0.00245934,0.00262277,0.0025723,0.00228084,0.00220817
72,2,24,0.00294872,0.0037564,0.00368841,0.00424531,0.00487959,0.00519062,0.00540677,0.00477472
72,2,25,0.00337573,0.00451624,0.00426648,0.0048635,0.00640194,0.00690182,0.0059001,0.00508617
72,2,26,0.00203267,0.00238126,0.00201703,0.00278328,0.00407304,0.00476153,0.00444954,0.00349872
72,2,27,0.00205196,0.00256879,0.00218432,0.00186976,0.00283909,0.00366225,0.00371708,0.00306931
72,2,28,0.00348463,0.0044587,0.00494645,0.00558619,0.00607871,0.00605616,0.00545324,0.00413724
72,2,29,0.00144102,0.00175254,0.00178966,0.00242416,0.00313786,0.00308725,0.00235426,0.00208425
72,2,30,0.00388375,0.00522403,0.00590472,0.0064119,0.00619061,0.00613852,0.00537615,0.00423228
72,2,31,0.00293636,0.00383007,0.00378798,0.0033871,0.00392856,0.00429312,0.0040118,0.00320606
72,2,32,0.00326159,0.00448869,0.00482859,0.00475568,0.00441484,0.00406986,0.00335056,0.00251894
72,2,33,0.00225851,0.00318884,0.0032719,0.00297216,0.00284261,0.00343954,0.00361337,0.00302925
72,2,34,0.00230821,0.00316169,0.00349975,0.00378211,0.00430776,0.00477633,0.00437149,0.00338715
72,2,35,0.00234793,0.00304519,0.002806,0.00304052,0.00358186,0.00368666,0.00405743,0.00349763
72,2,36,0.00200333,0.00222466,0.00204802,0.00193406,0.00312826,0.00328666,0.00341472,0.00293505
72,2,37,0.0017083,0.00237569,0.00255204,0.00251557,0.0023113,0.00219708,0.00190686,0.00147544
72,2,38,0.00157047,0.00213454,0.00247313,0.00276451,0.00295289,0.00296921,0.00259097,0.00195124
72,2,39,0.00242475,0.00301488,0.00282404,0.00218464,0.00306612,0.00360914,0.00387075,0.00339698
72,2,40,0.00284267,0.00360053,0.00365328,0.00338927,0.00405715,0.00442953,0.00426459,0.00342198
72,2,41,0.00264289,0.00304336,0.00283342,0.00327141,0.00413272,0.00412197,0.00360017,0.00344628
72,2,42,0.00191988,0.00261996,0.00284719,0.0027994,0.0031134,0.0032075,0.00291265,0.00222596
72,2,43,0.00186858,0.0025292,0.00247431,0.00235146,0.00258827,0.00270017,0.0027878,0.00230299
72,2,44,0.00265028,0.00309525,0.00225612,0.00208978,0.00431918,0.00568579,0.00551171,0.00442135
108,1,1,0.00342244,0.00462218,0.00493253,0.00506094,0.00631323,0.00731657,0.00698565,0.00541073
108,1,2,0.00471141,0.00630695,0.00664593,0.00643415,0.00658221,0.00676261,0.00713296,0.00580141
108,1,3,0.00752737,0.00740495,0.00681518,0.00604884,0.00855667,0.0102424,0.00951948,0.00746535
108,1,4,0.00282198,0.00388248,0.00418082,0.00426224,0.00432751,0.00501308,0.00480797,0.00381137
108,1,5,0.00529214,0.00672161,0.00670733,0.00577202,0.00611934,0.00703658,0.00702179,0.00559929
108,1,6,0.00331966,0.00424261,0.0047742,0.00538817,0.00565473,0.00536318,0.0050745,0.00408987
108,1,7,0.00283242,0.00402054,0.00447487,0.00460705,0.00510414,0.00538936,0.00510754,0.00416623
108,1,8,0.00674983,0.00810194,0.00899177,0.00947257,0.00996072,0.00987573,0.00817703,0.00615487
108,1,9,0.00503777,0.00657222,0.00678338,0.00660517,0.00775375,0.00817445,0.00759375,0.00589694
108,1,10,0.00550187,0.00703541,0.00809721,0.00875978,0.0109485,0.0121002,0.0101111,0.00706715
108,1,11,0.00418335,0.00590284,0.00666319,0.00778377,0.00813455,0.00778779,0.00746943,0.0059366
108,1,12,0.00241533,0.00336738,0.00369017,0.00402727,0.00481684,0.00596373,0.0057919,0.00450985
108,1,13,0.00349156,0.00454527,0.00399888,0.00348738,0.00412492,0.00529234,0.0056241,0.00464496
108,1,14,0.00409509,0.00543856,0.00558632,0.00658134,0.00749246,0.00835771,0.00755835,0.00572613
108,1,15,0.00266002,0.00350279,0.00343144,0.00324369,0.00389618,0.00461049,0.00429815,0.00331028
108,1,16,0.00326496,0.0045081,0.00478573,0.00529042,0.00588147,0.00614919,0.00601138,0.00478953
108,1,17,0.0031109,0.00393566,0.0038896,0.0042201,0.00459325,0.00489554,0.00480302,0.00386166
108,1,18,0.00471195,0.00668302,0.00738985,0.00740708,0.00695326,0.00612353,0.00495777,0.00367562
108,1,19,0.00104009,0.00121809,0.00133677,0.00134133,0.00162686,0.00160383,0.00164327,0.00144572
108,1,20,0.0022735,0.00320383,0.00359997,0.00370334,0.00364832,0.00329753,0.00258305,0.00196352
108,1,21,0.00304152,0.0045601,0.00532363,0.00563443,0.00563121,0.00552168,0.00472257,0.00351137
108,1,22,0.00205708,0.00291507,0.00326429,0.00333671,0.0036204,0.00359229,0.00304826,0.00222611
108,1,23,0.00205026,0.0027824,0.00311872,0.00333767,0.00355948,0.00349098,0.00309542,0.00299681
108,1,24,0.00400183,0.00509797,0.00500569,0.00576148,0.00662229,0.0070444,0.00733774,0.00647997
108,1,25,0.00449125,0.00603013,0.0057097,0.00659347,0.0087246,0.00942671,0.00800091,0.00690265
108,1,26,0.00275861,0.0032317,0.0027374,0.00377729,0.00552768,0.00646207,0.00603865,0.00474825
108,1,27,0.0027848,0.00348621,0.00296443,0.00253754,0.00385306,0.0049702,0.0050446,0.0041655
108,1,28,0.0047679,0.0059975,0.00666512,0.00753905,0.00819674,0.00816591,0.00732918,0.0055463
108,1,29,0.00195568,0.00237845,0.00242884,0.00328994,0.00425853,0.00418985,0.00319507,0.00282863
108,1,30,0.00547642,0.00694179,0.00800793,0.00869263,0.00828627,0.00833208,0.00728616,0.00573229
108,1,31,0.00398505,0.00519796,0.00514082,0.00459678,0.00533163,0.00582639,0.00544459,0.00435109
108,1,32,0.00442645,0.0060918,0.0065531,0.00645415,0.00599157,0.00552337,0.00454718,0.00341856
108,1,33,0.00306511,0.0043277,0.00444043,0.00403364,0.00385782,0.00466794,0.00490385,0.00411112
108,1,34,0.00313257,0.00429086,0.00474966,0.00513286,0.00584624,0.00648216,0.00593272,0.00459683
108,1,35,0.00318647,0.00413275,0.00380813,0.00412642,0.00486109,0.00500332,0.0055065,0.00474677
108,1,36,0.00271881,0.00301918,0.00277945,0.0026248,0.00424549,0.00446047,0.00463426,0.00398327
108,1,37,0.0023184,0.00322414,0.00346347,0.00341398,0.00313676,0.00298175,0.00258789,0.00200239
108,1,38,0.00213134,0.00289687,0.00335639,0.00375182,0.00400748,0.00402963,0.0035163,0.0026481
108,1,39,0.00329073,0.00409162,0.00383262,0.00296487,0.00416115,0.00489812,0.00525316,0.0046102
108,1,40,0.0038579,0.00488643,0.00495801,0.00459971,0.00550613,0.00601149,0.00578764,0.00464409
108,1,41,0.00358679,0.00413028,0.00384535,0.00443977,0.0056087,0.00559411,0.00488596,0.00467711
108,1,42,0.00260555,0.00355566,0.00386404,0.00379919,0.00422533,0.00435304,0.00395288,0.00302095
108,1,43,0.00253592,0.00343248,0.00335799,0.00319127,0.00351266,0.00366451,0.00378342,0.00312546
108,1,44,0.0035968,0.00420069,0.00306188,0.00283613,0.00586174,0.00771642,0.00748017,0.00600039
108,2,1,0.00342244,0.00462218,0.00493253,0.00506094,0.00631323,0.00731657,0.00698565,0.00541073
108,2,2,0.00471141,0.00630695,0.00664593,0.00643415,0.00658221,0.00676261,0.00713296,0.00580141
108,2,3,0.00752737,0.00740495,0.00681518,0.00604884,0.00855667,0.0102424,0.00951948,0.00746535
108,2,4,0.00282198,0.00388248,0.00418082,0.00426224,0.00432751,0.00501308,0.00480797,0.00381137
108,2,5,0.00529214,0.00672161,0.00670733,0.00577202,0.00611934,0.00703658,0.00702179,0.00559929
108,2,6,0.00331966,0.00424261,0.0047742,0.00538817,0.00565473,0.00536318,0.0050745,0.00408987
108,2,7,0.00283242,0.00402054,0.00447487,0.00460705,0.00510414,0.00538936,0.00510754,0.00416623
108,2,8,0.00674983,0.00810194,0.00899177,0.00947257,0.00996072,0.00987573,0.00817703,0.00615487
108,2,9,0.00503777,0.00657222,0.00678338,0.00660517,0.00775375,0.00817445,0.00759375,0.00589694
108,2,10,0.00550187,0.00703541,0.00809721,0.00875978,0.0109485,0.0121002,0.0101111,0.00706715
108,2,11,0.00418335,0.00590284,0.00666319,0.00778377,0.00813455,0.00778779,0.00746943,0.0059366
108,2,12,0.00241533,0.00336738,0.00369017,0.00402727,0.00481684,0.00596373,0.0057919,0.00450985
108,2,13,0.00349156,0.00454527,0.00399888,0.00348738,0.00412492,0.00529234,0.0056241,0.00464496
108,2,14,0.00409509,0.00543856,0.00558632,0.00658134,0.00749246,0.00835771,0.00755835,0.00572613
108,2,15,0.00266002,0.00350279,0.00343144,0.00324369,0.00389618,0.00461049,0.00429815,0.00331028
108,2,16,0.00326496,0.0045081,0.00478573,0.00529042,0.00588147,0.00614919,0.00601138,0.00478953
108,2,17,0.0031109,0.00393566,0.0038896,0.0042201,0.00459325,0.00489554,0.00480302,0.00386166
108,2,18,0.00471195,0.00668302,0.00738985,0.00740708,0.00695326,0.00612353,0.00495777,0.00367562
108,2,19,0.00104009,0.00121809,0.00133677,0.00134133,0.00162686,0.00160383,0.00164327,0.00144572
108,2,20,0.0022735,0.00320383,0.00359997,0.00370334,0.00364832,0.00329753,0.00258305,0.00196352
108,2,21,0.00304152,0.0045601,0.00532363,0.00563443,0.00563121,0.00552168,0.00472257,0.00351137
108,2,22,0.00205708,0.00291507,0.00326429,0.00333671,0.0036204,0.00359229,0.00304826,0.00222611
108,2,23,0.00205026,0.0027824,0.00311872,0.00333767,0.00355948,0.00349098,0.00309542,0.00299681
108,2,24,0.00400183,0.00509797,0.00500569,0.00576148,0.00662229,0.0070444,0.00733774,0.00647997
108,2,25,0.00449125,0.00603013,0.0057097,0.00659347,0.0087246,0.00942671,0.00800091,0.00690265
108,2,26,0.00275861,0.0032317,0.0027374,0.00377729,0.00552768,0.00646207,0.00603865,0.00474825
108,2,27,0.0027848,0.00348621,0.00296443,0.00253754,0.00385306,0.0049702,0.0050446,0.0041655
108,2,28,0.0047679,0.0059975,0.00666512,0.00753905,0.00819674,0.00816591,0.00732918,0.0055463
108,2,29,0.00195568,0.00237845,0.00242884,0.00328994,0.00425853,0.00418985,0.00319507,0.00282863
108,2,30,0.00547642,0.00694179,0.00800793,0.00869263,0.00828627,0.00833208,0.00728616,0.00573229
108,2,31,0.00398505,0.00519796,0.00514082,0.00459678,0.00533163,0.00582639,0.00544459,0.00435109
108,2,32,0.00442645,0.0060918,0.0065531,0.00645415,0.00599157,0.00552337,0.00454718,0.00341856
108,2,33,0.00306511,0.0043277,0.00444043,0.00403364,0.00385782,0.00466794,0.00490385,0.00411112
108,2,34,0.00313257,0.00429086,0.00474966,0.00513286,0.00584624,0.00648216,0.00593272,0.00459683
108,2,35,0.00318647,0.00413275,0.00380813,0.00412642,0.00486109,0.00500332,0.0055065,0.00474677
108,2,36,0.00271881,0.00301918,0.00277945,0.0026248,0.00424549,0.00446047,0.00463426,0.00398327
108,2,37,0.0023184,0.00322414,0.00346347,0.00341398,0.00313676,0.00298175,0.00258789,0.00200239
