rp,direction,ground_motion,story_1,story_2,story_3,story_4
43,2,23,0.00219091,0.0025152,0.00271251,0.00309437
43,2,24,0.00538952,0.00602429,0.00790291,0.00672451
43,2,25,0.0110685,0.0127162,0.0124076,0.00881036
43,2,26,0.00647534,0.00717155,0.0068528,0.00479061
43,2,27,0.00305803,0.00323659,0.00409951,0.00338076
43,2,28,0.00528095,0.00526376,0.00501374,0.00382918
43,2,29,0.0023399,0.00260361,0.00275714,0.0024711
43,2,30,0.00625332,0.00608616,0.00670387,0.00534356
43,2,31,0.00400321,0.00428241,0.00490191,0.00357455
43,2,32,0.00504489,0.00481872,0.00480949,0.00388334
43,2,33,0.00567148,0.00507152,0.00602575,0.00618024
43,2,34,0.00520083,0.00512052,0.00479469,0.00401213
43,2,35,0.00490632,0.00552076,0.00523912,0.00374074
43,2,36,0.0045705,0.00380646,0.00452626,0.00459453
43,2,37,0.00185882,0.00212725,0.0022451,0.00168828
43,2,38,0.00232905,0.00218608,0.0024713,0.00212074
43,2,39,0.00399082,0.00279137,0.00446984,0.00480112
43,2,40,0.00291242,0.00254044,0.00323946,0.00320824
43,2,41,0.00837005,0.00855566,0.00808903,0.00640798
43,2,42,0.00197005,0.00199625,0.00240538,0.00268619
43,2,43,0.00381982,0.00337759,0.0048502,0.00485633
43,2,44,0.00347122,0.0026122,0.00431943,0.0047167
72,1,1,0.00675595,0.00786043,0.00789147,0.00564077
72,1,2,0.00790794,0.00898388,0.009423,0.00719955
72,1,3,0.00608379,0.00577286,0.00733332,0.00631056
72,1,4,0.00610628,0.00654434,0.00555005,0.00537491
72,1,5,0.00528947,0.00466033,0.00458434,0.00517629
72,1,6,0.00444966,0.0053851,0.00659449,0.00525241
72,1,7,0.00529753,0.00641184,0.00730504,0.00571796
72,1,8,0.0111819,0.0115074,0.0113803,0.00892627
72,1,9,0.00714109,0.00690842,0.00669504,0.00593843
72,1,10,0.0116347,0.011668,0.0107463,0.00863055
72,1,11,0.00850093,0.00888956,0.008527,0.0067457
72,1,12,0.00511938,0.00467145,0.00543872,0.00615302
72,1,13,0.0084836,0.00526844,0.0103741,0.0114595
72,1,14,0.00613538,0.00482583,0.00733886,0.00836117
72,1,15,0.00542275,0.00518825,0.00709299,0.00616129
72,1,16,0.00563767,0.00604529,0.00734725,0.00640331
72,1,17,0.00387426,0.00447853,0.00443857,0.00325548
72,1,18,0.00832579,0.00978576,0.00986201,0.00744646
72,1,19,0.00221178,0.002149,0.00196482,0.0017229
72,1,20,0.00374053,0.00382404,0.00361159,0.00257983
72,1,21,0.0106852,0.0118293,0.0120872,0.00902803
72,1,22,0.00722083,0.00769686,0.00700135,0.00515349
72,1,23,0.00306727,0.00352127,0.00379749,0.00433212
72,1,24,0.00754532,0.00843399,0.0110641,0.00941431
72,1,25,0.0134186,0.0151182,0.0139766,0.0104557
72,1,26,0.00906548,0.0100402,0.00959387,0.00670681
72,1,27,0.00428127,0.00453125,0.00573931,0.00473311
72,1,28,0.00739333,0.00736928,0.00701922,0.00536085
72,1,29,0.00327587,0.00364507,0.00385997,0.00345953
72,1,30,0.00875465,0.00852063,0.00938542,0.00748098
72,1,31,0.00560447,0.00599538,0.00686266,0.00500436
72,1,32,0.00706283,0.0067462,0.00673328,0.00543667
72,1,33,0.00794009,0.00710014,0.00843605,0.00865232
72,1,34,0.00728117,0.00716874,0.00671257,0.00561698
72,1,35,0.00686883,0.00772905,0.00733477,0.00523703
72,1,36,0.00639865,0.00532902,0.00633669,0.00643226
72,1,37,0.00260234,0.00297815,0.00314315,0.00236362
72,1,38,0.00326065,0.00306049,0.00345984,0.002969
72,1,39,0.00558716,0.00390794,0.00625782,0.0067216
72,1,40,0.0040774,0.00355661,0.00453523,0.00449155
72,1,41,0.0117219,0.0121507,0.0113246,0.0087073
72,1,42,0.00275806,0.00279474,0.00336751,0.00376063
72,1,43,0.00534775,0.00472861,0.00679028,0.00679887
72,1,44,0.00485972,0.00365706,0.0060472,0.00660339
72,2,1,0.00675595,0.00786043,0.00789147,0.00564077
72,2,2,0.00790794,0.00898388,0.009423,0.00719955
72,2,3,0.00608379,0.00577286,0.00733332,0.00631056
72,2,4,0.00610628,0.00654434,0.00555005,0.00537491
72,2,5,0.00528947,0.00466033,0.00458434,0.00517629
72,2,6,0.00444966,0.0053851,0.00659449,0.00525241
72,2,7,0.00529753,0.00641184,0.00730504,0.00571796
72,2,8,0.0111819,0.0115074,0.0113803,0.00892627
72,2,9,0.00714109,0.00690842,0.00669504,0.00593843
72,2,10,0.0116347,0.011668,0.0107463,0.00863055
72,2,11,0.00850093,0.00888956,0.008527,0.0067457
72,2,12,0.00511938,0.00467145,0.00543872,0.00615302
72,2,13,0.0084836,0.00526844,0.0103741,0.0114595
72,2,14,0.00613538,0.00482583,0.00733886,0.00836117
72,2,15,0.00542275,0.00518825,0.00709299,0.00616129
72,2,16,0.00563767,0.00604529,0.00734725,0.00640331
72,2,17,0.00387426,0.00447853,0.00443857,0.00325548
72,2,18,0.00832579,0.00978576,0.00986201,0.00744646
72,2,19,0.00221178,0.002149,0.00196482,0.0017229
72,2,20,0.00374053,0.00382404,0.00361159,0.00257983
72,2,21,0.0106852,0.0118293,0.0120872,0.00902803
72,2,22,0.00722083,0.00769686,0.00700135,0.00515349
72,2,23,0.00306727,0.00352127,0.00379749,0.00433212
72,2,24,0.00754532,0.00843399,0.0110641,0.00941431
72,2,25,0.0134186,0.0151182,0.0139766,0.0104557
72,2,26,0.00906548,0.0100402,0.00959387,0.00670681
72,2,27,0.00428127,0.00453125,0.00573931,0.00473311
72,2,28,0.00739333,0.00736928,0.00701922,0.00536085
72,2,29,0.00327587,0.00364507,0.00385997,0.00345953
72,2,30,0.00875465,0.00852063,0.00938542,0.00748098
72,2,31,0.00560447,0.00599538,0.00686266,0.00500436
72,2,32,0.00706283,0.0067462,0.00673328,0.00543667
72,2,33,0.00794009,0.00710014,0.00843605,0.00865232
72,2,34,0.00728117,0.00716874,0.00671257,0.00561698
72,2,35,0.00686883,0.00772905,0.00733477,0.00523703
72,2,36,0.00639865,0.00532902,0.00633669,0.00643226
72,2,37,0.00260234,0.00297815,0.00314315,0.00236362
72,2,38,0.00326065,0.00306049,0.00345984,0.002969
72,2,39,0.00558716,0.00390794,0.00625782,0.0067216
72,2,40,0.0040774,0.00355661,0.00453523,0.00449155
72,2,41,0.0117219,0.0121507,0.0113246,0.0087073
72,2,42,0.00275806,0.00279474,0.00336751,0.00376063
72,2,43,0.00534775,0.00472861,0.00679028,0.00679887
72,2,44,0.00485972,0.00365706,0.0060472,0.00660339
108,1,1,0.00916881,0.0106677,0.0107099,0.00765534
108,1,2,0.01068,0.0122256,0.012788,0.00977078
108,1,3,0.0082566,0.00783462,0.00995238,0.00856434
108,1,4,0.00828708,0.0088816,0.0075322,0.00729452
108,1,5,0.00717855,0.00632471,0.00622159,0.00702496
108,1,6,0.00603883,0.00730836,0.00894966,0.00712827
108,1,7,0.0071895,0.00870178,0.00991397,0.00776009
108,1,8,0.0162582,0.0150692,0.0131828,0.0100295
108,1,9,0.00969145,0.00937569,0.00908611,0.00805928
108,1,10,0.0157779,0.0133903,0.0127337,0.0106533
108,1,11,0.0115262,0.0120669,0.0115724,0.00915488
108,1,12,0.00694772,0.00633983,0.00738114,0.00835054
108,1,13,0.0100407,0.00646536,0.0121451,0.0144099
108,1,14,0.00831231,0.00654071,0.0099598,0.0113481
108,1,15,0.00735944,0.00704119,0.0096262,0.00836174
108,1,16,0.00765115,0.00820431,0.00997127,0.00869023
108,1,17,0.0052579,0.00607802,0.00602381,0.00441813
108,1,18,0.0111686,0.0135696,0.0133809,0.0101059
108,1,19,0.00300173,0.00291648,0.00266657,0.00233824
108,1,20,0.00507644,0.00518975,0.00490144,0.00350117
108,1,21,0.0126423,0.0140975,0.0141194,0.0112136
108,1,22,0.00979973,0.0104457,0.00950181,0.00699406
108,1,23,0.00416275,0.00477889,0.00515374,0.00587931
108,1,24,0.0101467,0.011334,0.0151871,0.0130551
108,1,25,0.0149343,0.0177088,0.0158065,0.0115323
108,1,26,0.0118199,0.013339,0.0125895,0.00905025
108,1,27,0.00581028,0.00614955,0.00778905,0.0064235
108,1,28,0.0100338,0.0100012,0.00952609,0.00727543
108,1,29,0.00444581,0.00494686,0.00523853,0.00469508
108,1,30,0.0119279,0.0115637,0.0127374,0.0101528
108,1,31,0.00760609,0.0081366,0.00931362,0.00679165
108,1,32,0.0095852,0.00915559,0.00913803,0.00737814
108,1,33,0.0107064,0.00959829,0.0114489,0.0117382
108,1,34,0.00988158,0.00972899,0.0091099,0.00762303
108,1,35,0.00932198,0.0104894,0.00995432,0.0071074
108,1,36,0.0086839,0.00723223,0.00859983,0.00872957
108,1,37,0.00353173,0.00404176,0.0042657,0.00320778
108,1,38,0.00442516,0.00415351,0.00469547,0.00402935
108,1,39,0.00758257,0.00530362,0.00849276,0.00912217
108,1,40,0.00553359,0.00482683,0.00615496,0.00609565
108,1,41,0.0169779,0.016549,0.0152219,0.0107074
108,1,42,0.00374307,0.00379287,0.00457023,0.00510375
108,1,43,0.00725764,0.00641741,0.00921537,0.00922699
108,1,44,0.00659535,0.00496314,0.00820691,0.00896174
108,2,1,0.00916881,0.0106677,0.0107099,0.00765534
108,2,2,0.01068,0.0122256,0.012788,0.00977078
108,2,3,0.0082566,0.00783462,0.00995238,0.00856434
108,2,4,0.00828708,0.0088816,0.0075322,0.00729452
108,2,5,0.00717855,0.00632471,0.00622159,0.00702496
108,2,6,0.00603883,0.00730836,0.00894966,0.00712827
108,2,7,0.0071895,0.00870178,0.00991397,0.00776009
108,2,8,0.0162582,0.0150692,0.0131828,0.0100295
108,2,9,0.00969145,0.00937569,0.00908611,0.00805928
108,2,10,0.0157779,0.0133903,0.0127337,0.0106533
108,2,11,0.0115262,0.0120669,0.0115724,0.00915488
108,2,12,0.00694772,0.00633983,0.00738114,0.00835054
108,2,13,0.0100407,0.00646536,0.0121451,0.0144099
108,2,14,0.00831231,0.00654071,0.0099598,0.0113481
108,2,15,0.00735944,0.00704119,0.0096262,0.00836174
108,2,16,0.00765115,0.00820431,0.00997127,0.00869023
108,2,17,0.0052579,0.00607802,0.00602381,0.00441813
108,2,18,0.0111686,0.0135696,0.0133809,0.0101059
108,2,19,0.00300173,0.00291648,0.00266657,0.00233824
108,2,20,0.00507644,0.00518975,0.00490144,0.00350117
108,2,21,0.0126423,0.0140975,0.0141194,0.0112136
108,2,22,0.00979973,0.0104457,0.00950181,0.00699406
108,2,23,0.00416275,0.00477889,0.00515374,0.00587931
108,2,24,0.0101467,0.011334,0.0151871,0.0130551
108,2,25,0.0149343,0.0177088,0.0158065,0.0115323
108,2,26,0.0118199,0.013339,0.0125895,0.00905025
108,2,27,0.00581028,0.00614955,0.00778905,0.0064235
108,2,28,0.0100338,0.0100012,0.00952609,0.00727543
108,2,29,0.00444581,0.00494686,0.00523853,0.00469508
108,2,30,0.0119279,0.0115637,0.0127374,0.0101528
108,2,31,0.00760609,0.0081366,0.00931362,0.00679165
108,2,32,0.0095852,0.00915559,0.00913803,0.00737814
108,2,33,0.0107064,0.00959829,0.0114489,0.0117382
108,2,34,0.00988158,0.00972899,0.0091099,0.00762303
108,2,35,0.00932198,0.0104894,0.00995432,0.0071074
108,2,36,0.0086839,0.00723223,0.00859983,0.00872957
108,2,37,0.00353173,0.00404176,0.0042657,0.00320778
108,2,38,0.00442516,0.00415351,0.00469547,0.00402935
108,2,39,0.00758257,0.00530362,0.00849276,0.00912217
108,2,40,0.00553359,0.00482683,0.00615496,0.00609565
108,2,41,0.0169779,0.016549,0.0152219,0.0107074
108,2,42,0.00374307,0.00379287,0.00457023,0.00510375
108,2,43,0.00725764,0.00641741,0.00921537,0.00922699
108,2,44,0.00659535,0.00496314,0.00820691,0.00896174
224,1,1,0.0159998,0.0179098,0.0155234,0.0107656
224,1,2,0.0154345,0.0186943,0.0168607,0.0141014
224,1,3,0.01267,0.0119472,0.0144156,0.0123989
224,1,4,0.012691,0.0135569,0.0116011,0.0115188
224,1,5,0.0113364,0.00999061,0.0097351,0.0110014
224,1,6,0.00953501,0.0115413,0.0141627,0.0112523
224,1,7,0.0105252,0.014281,0.0158926,0.0114837
224,1,8,0.0175924,0.0173806,0.0171973,0.0163677
224,1,9,0.0150113,0.0136558,0.0144707,0.012802
224,1,10,0.031093,0.0251061,0.0180242,0.0134213
224,1,11,0.0170472,0.0179042,0.0157808,0.0120261
224,1,12,0.0106165,0.0098568,0.0116422,0.0132586
224,1,13,0.0117168,0.00913189,0.0170676,0.0228344
224,1,14,0.0108872,0.00991395,0.0136143,0.0158512
224,1,15,0.011066,0.0110669,0.0153841,0.0133995
224,1,16,0.0111247,0.0128144,0.0159477,0.0139065
224,1,17,0.00830196,0.00959684,0.00951122,0.00697601
224,1,18,0.015115,0.0174642,0.0159695,0.0125994
224,1,19,0.00473953,0.00460497,0.00421034,0.00369189
224,1,20,0.00801544,0.00819436,0.00773911,0.00552817
224,1,21,0.0242533,0.0247068,0.0221941,0.0141575
224,1,22,0.0140377,0.014229,0.0134028,0.01017
224,1,23,0.00657273,0.00754559,0.00813748,0.00928312
224,1,24,0.0136222,0.0168006,0.0226453,0.0195441
224,1,25,0.019796,0.0230606,0.0203334,0.0143244
224,1,26,0.0132027,0.0146073,0.0145101,0.0118879
224,1,27,0.00917408,0.00970979,0.0122985,0.0101424
224,1,28,0.0156085,0.0157754,0.0132199,0.0102509
224,1,29,0.00701971,0.00781094,0.00827136,0.00741339
224,1,30,0.0172713,0.0169813,0.020204,0.0146282
224,1,31,0.0119365,0.0130067,0.0147947,0.0106092
224,1,32,0.0166566,0.015759,0.0142788,0.011654
224,1,33,0.0132272,0.0113489,0.0166353,0.0168126
224,1,34,0.014398,0.0140234,0.0120975,0.0103197
224,1,35,0.0122702,0.0138403,0.0132821,0.0104433
224,1,36,0.0119998,0.0106189,0.0123765,0.0139021
224,1,37,0.00557643,0.00638175,0.00673533,0.00506492
224,1,38,0.0069871,0.00655818,0.00741391,0.00636213
224,1,39,0.0110517,0.00817552,0.013485,0.0146579
224,1,40,0.00873726,0.00762131,0.00971837,0.00962472
224,1,41,0.0198203,0.0209404,0.0203271,0.013716
224,1,42,0.0059101,0.00598877,0.00721614,0.00805854
224,1,43,0.0108993,0.0101328,0.0137006,0.0137803
224,1,44,0.00967381,0.00781574,0.0129968,0.0144749
224,2,1,0.0159998,0.0179098,0.0155234,0.0107656
224,2,2,0.0154345,0.0186943,0.0168607,0.0141014
224,2,3,0.01267,0.0119472,0.0144156,0.0123989
224,2,4,0.012691,0.0135569,0.0116011,0.0115188
224,2,5,0.0113364,0.00999061,0.0097351,0.0110014
224,2,6,0.00953501,0.0115413,0.0141627,0.0112523
224,2,7,0.0105252,0.014281,0.0158926,0.0114837
224,2,8,0.0175924,0.0173806,0.0171973,0.0163677
224,2,9,0.0150113,0.0136558,0.0144707,0.012802
224,2,10,0.031093,0.0251061,0.0180242,0.0134213
224,2,11,0.0170472,0.0179042,0.0157808,0.0120261
224,2,12,0.0106165,0.0098568,0.0116422,0.0132586
224,2,13,0.0117168,0.00913189,0.0170676,0.0228344
224,2,14,0.0108872,0.00991395,0.0136143,0.0158512
224,2,15,0.011066,0.0110669,0.0153841,0.0133995
224,2,16,0.0111247,0.0128144,0.0159477,0.0139065
224,2,17,0.00830196,0.00959684,0.00951122,0.00697601
224,2,18,0.015115,0.0174642,0.0159695,0.0125994
224,2,19,0.00473953,0.00460497,0.00421034,0.00369189
224,2,20,0.00801544,0.00819436,0.00773911,0.00552817
224,2,21,0.0242533,0.0247068,0.0221941,0.0141575
224,2,22,0.0140377,0.014229,0.0134028,0.01017
224,2,23,0.00657273,0.00754559,0.00813748,0.00928312
224,2,24,0.0136222,0.0168006,0.0226453,0.0195441
224,2,25,0.019796,0.0230606,0.0203334,0.0143244
224,2,26,0.0132027,0.0146073,0.0145101,0.0118879
224,2,27,0.00917408,0.00970979,0.0122985,0.0101424
224,2,28,0.0156085,0.0157754,0.0132199,0.0102509
224,2,29,0.00701971,0.00781094,0.00827136,0.00741339
224,2,30,0.0172713,0.0169813,0.020204,0.0146282
224,2,31,0.0119365,0.0130067,0.0147947,0.0106092
224,2,32,0.0166566,0.015759,0.0142788,0.011654
224,2,33,0.0132272,0.0113489,0.0166353,0.0168126
224,2,34,0.014398,0.0140234,0.0120975,0.0103197
224,2,35,0.0122702,0.0138403,0.0132821,0.0104433
224,2,36,0.0119998,0.0106189,0.0123765,0.0139021
224,2,37,0.00557643,0.00638175,0.00673533,0.00506492
224,2,38,0.0069871,0.00655818,0.00741391,0.00636213
224,2,39,0.0110517,0.00817552,0.013485,0.0146579
224,2,40,0.00873726,0.00762131,0.00971837,0.00962472
224,2,41,0.0198203,0.0209404,0.0203271,0.013716
224,2,42,0.0059101,0.00598877,0.00721614,0.00805854
224,2,43,0.0108993,0.0101328,0.0137006,0.0137803
224,2,44,0.00967381,0.00781574,0.0129968,0.0144749
475,1,1,0.0254534,0.0255291,0.0208917,0.0177914
475,1,2,0.0286039,0.0249102,0.0202987,0.019905
475,1,3,0.0163479,0.0163043,0.0202505,0.0173839
475,1,4,0.0191265,0.016914,0.0175856,0.019346
475,1,5,0.0152076,0.0147026,0.0119094,0.0123673
475,1,6,0.0131951,0.0139749,0.0185818,0.0145821
475,1,7,0.0123774,0.0186185,0.0207919,0.0152472
475,1,8,0.029244,0.0270427,0.0209764,0.0219539
475,1,9,0.017221,0.0161413,0.016138,0.0149378
475,1,10,0.0489184,0.0388098,0.0265446,0.0178099
475,1,11,0.022644,0.021605,0.0173784,0.0130064
475,1,12,0.012516,0.0129073,0.0178285,0.0217886
475,1,13,0.0164647,0.0149014,0.0235489,0.0270945
475,1,14,0.0175096,0.0164384,0.0201859,0.0182689
475,1,15,0.0139864,0.0191266,0.0256008,0.0192854
475,1,16,0.0149837,0.0185844,0.0189174,0.0146326
475,1,17,0.0126076,0.0151375,0.0138219,0.0109293
475,1,18,0.0323376,0.0295876,0.0259773,0.016934
475,1,19,0.00742528,0.00721447,0.00659621,0.00578398
475,1,20,0.0130897,0.0130881,0.0111339,0.00814316
475,1,21,0.0305857,0.028323,0.0249303,0.0155238
475,1,22,0.0137132,0.0165247,0.0172999,0.0152688
475,1,23,0.0103392,0.0118935,0.0122673,0.0147232
475,1,24,0.0168499,0.0193683,0.0269385,0.0263422
475,1,25,0.0414907,0.039914,0.0339443,0.0245795
475,1,26,0.0193668,0.0199276,0.0164915,0.0156336
475,1,27,0.0124496,0.0133085,0.0150487,0.0157218
475,1,28,0.0347316,0.0274761,0.0202199,0.0133667
475,1,29,0.010661,0.0123076,0.0129836,0.0114254
475,1,30,0.0198557,0.0185785,0.0213299,0.0162847
475,1,31,0.0182214,0.0193516,0.0220997,0.0144832
475,1,32,0.0211566,0.0179751,0.017869,0.0141681
475,1,33,0.0188384,0.0137697,0.0195829,0.0206686
475,1,34,0.021508,0.0181592,0.0160004,0.0132105
475,1,35,0.0147625,0.0170288,0.0154529,0.0133376
475,1,36,0.0128086,0.0131217,0.0163155,0.0219573
475,1,37,0.00873643,0.0099981,0.010552,0.00793502
475,1,38,0.0109465,0.0102745,0.0116151,0.00996733
475,1,39,0.0125154,0.00997579,0.0204024,0.0217882
475,1,40,0.0123437,0.0114641,0.0154342,0.015422
475,1,41,0.0272756,0.0268258,0.0271188,0.0186343
475,1,42,0.00907932,0.00939875,0.0113053,0.0126583
475,1,43,0.0171115,0.0158521,0.0187434,0.0172297
475,1,44,0.0132135,0.0105445,0.0187149,0.0230651
475,2,1,0.0254534,0.0255291,0.0208917,0.0177914
475,2,2,0.0286039,0.0249102,0.0202987,0.019905
475,2,3,0.0163479,0.0163043,0.0202505,0.0173839
475,2,4,0.0191265,0.016914,0.0175856,0.019346
475,2,5,0.0152076,0.0147026,0.0119094,0.0123673
475,2,6,0.0131951,0.0139749,0.0185818,0.0145821
475,2,7,0.0123774,0.0186185,0.0207919,0.0152472
475,2,8,0.029244,0.0270427,0.0209764,0.0219539
475,2,9,0.017221,0.0161413,0.016138,0.0149378
475,2,10,0.0489184,0.0388098,0.0265446,0.0178099
475,2,11,0.022644,0.021605,0.0173784,0.0130064
475,2,12,0.012516,0.0129073,0.0178285,0.0217886
475,2,13,0.0164647,0.0149014,0.0235489,0.0270945
475,2,14,0.0175096,0.0164384,0.0201859,0.0182689
475,2,15,0.0139864,0.0191266,0.0256008,0.0192854
475,2,16,0.0149837,0.0185844,0.0189174,0.0146326
475,2,17,0.0126076,0.0151375,0.0138219,0.0109293
475,2,18,0.0323376,0.0295876,0.0259773,0.016934
475,2,19,0.00742528,0.00721447,0.00659621,0.00578398
475,2,20,0.0130897,0.0130881,0.0111339,0.00814316
475,2,21,0.0305857,0.028323,0.0249303,0.0155238
475,2,22,0.0137132,0.0165247,0.0172999,0.0152688
475,2,23,0.0103392,0.0118935,0.0122673,0.0147232
475,2,24,0.0168499,0.0193683,0.0269385,0.0263422
475,2,25,0.0414907,0.039914,0.0339443,0.0245795
475,2,26,0.0193668,0.0199276,0.0164915,0.0156336
475,2,27,0.0124496,0.0133085,0.0150487,0.0157218
475,2,28,0.0347316,0.0274761,0.0202199,0.0133667
475,2,29,0.010661,0.0123076,0.0129836,0.0114254
475,2,30,0.0198557,0.0185785,0.0213299,0.0162847
475,2,31,0.0182214,0.0193516,0.0220997,0.0144832
475,2,32,0.0211566,0.0179751,0.017869,0.0141681
475,2,33,0.0188384,0.0137697,0.0195829,0.0206686
475,2,34,0.021508,0.0181592,0.0160004,0.0132105
475,2,35,0.0147625,0.0170288,0.0154529,0.0133376
475,2,36,0.0128086,0.0131217,0.0163155,0.0219573
475,2,37,0.00873643,0.0099981,0.010552,0.00793502
475,2,38,0.0109465,0.0102745,0.0116151,0.00996733
475,2,39,0.0125154,0.00997579,0.0204024,0.0217882
475,2,40,0.0123437,0.0114641,0.0154342,0.015422
475,2,41,0.0272756,0.0268258,0.0271188,0.0186343
475,2,42,0.00907932,0.00939875,0.0113053,0.0126583
475,2,43,0.0171115,0.0158521,0.0187434,0.0172297
475,2,44,0.0132135,0.0105445,0.0187149,0.0230651
975,1,1,0.033514,0.0259109,0.0243487,0.0222538
975,1,2,0.0264401,0.0291482,0.0308438,0.0250123
975,1,3,0.0219862,0.0201797,0.0243312,0.0208331
975,1,4,0.0258029,0.0228169,0.0277566,0.0271546
975,1,5,0.02445,0.0224452,0.0193526,0.0185239
975,1,6,0.0257537,0.0185591,0.0229585,0.0175672
975,1,7,0.0205942,0.0203616,0.023512,0.0174602
975,1,8,0.0254705,0.0269128,0.0240515,0.0275035
975,1,9,0.0240833,0.0242659,0.020551,0.0231051
975,1,10,0.042084,0.0374452,0.0290032,0.0267017
975,1,11,0.0291203,0.0260427,0.0208531,0.0135128
975,1,12,0.0167927,0.0187064,0.0207849,0.0249808
975,1,13,0.0191855,0.0204926,0.0288828,0.0294054
975,1,14,0.0215613,0.0195194,0.0248614,0.0218312
975,1,15,0.020141,0.0237814,0.0245739,0.0170169
975,1,16,0.0219887,0.0224636,0.021725,0.0154897
975,1,17,0.0212093,0.0224113,0.0206455,0.0140849
975,1,18,0.0387876,0.0339035,0.0265345,0.0144695
975,1,19,0.010585,0.0102845,0.0094031,0.00824522
975,1,20,0.0244384,0.0207007,0.0147605,0.00903764
975,1,21,0.0521953,0.0454294,0.0331098,0.0185719
975,1,22,0.0202928,0.0225104,0.0218944,0.0168651
975,1,23,0.0120841,0.0140998,0.0161196,0.0225368
975,1,24,0.0306285,0.0268427,0.0325565,0.0328755
975,1,25,0.0784571,0.0767974,0.0660607,0.0468325
975,1,26,0.0245757,0.0241997,0.019943,0.0175798
975,1,27,0.0156129,0.0183855,0.0195799,0.0165979
975,1,28,0.0451508,0.041317,0.030474,0.0206008
