rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,1,1,0.0790971502590674,0.129757512953368,0.13330207253886,0.134419689119171,0.17449378238342
43,1,2,0.0982430051813471,0.21364792746114,0.228979274611399,0.142038341968912,0.243074352331606
43,1,3,0.0996751295336788,0.180037046632124,0.184659585492228,0.152131088082902,0.222574093264249
43,1,4,0.117154922279793,0.195573056994819,0.167609844559586,0.137329792746114,0.207063730569948
43,1,5,0.133786787564767,0.20205207253886,0.180927979274611,0.108861658031088,0.208253367875648
43,1,6,0.151237305699482,0.112644300518135,0.110366580310881,0.0939163212435233,0.169485751295337
43,1,7,0.0847386010362694,0.109748445595855,0.110467357512953,0.142817616580311,0.190651295336788
43,1,8,0.107450518134715,0.231661139896373,0.274961139896373,0.220420207253886,0.314031088082902
43,1,9,0.091139896373057,0.176183678756477,0.20004689119171,0.120611917098446,0.20860414507772
43,1,10,0.134605440414508,0.193695595854922,0.245744300518135,0.216449481865285,0.294417098445596
43,1,11,0.107859585492228,0.246463989637306,0.156898445595855,0.294709844559585,0.270448186528497
43,1,12,0.112477979274611,0.181044300518135,0.154440155440415,0.148006476683938,0.243986010362694
43,1,13,0.153955699481865,0.383357512953368,0.420155440414508,0.176998445595855,0.452176165803109
43,1,14,0.151968134715026,0.250809067357513,0.26529274611399,0.17444170984456,0.331075129533679
43,1,15,0.0781323834196891,0.122103367875648,0.133630829015544,0.093239378238342,0.211067357512953
43,1,16,0.0680772020725389,0.109422538860104,0.142977461139896,0.116870207253886,0.223272538860104
43,1,17,0.0627865284974093,0.0703049222797927,0.0943873056994819,0.0761577720207254,0.110520725388601
43,1,18,0.0719940414507772,0.115867357512953,0.127527979274611,0.182790155440415,0.247363212435233
43,1,19,0.0870183937823834,0.0677461139896373,0.0703264248704663,0.0623738341968912,0.0630347150259067
43,1,20,0.059600518134715,0.0580038860103627,0.0650339378238342,0.0798704663212435,0.0827051813471503
43,1,21,0.0705911917098446,0.12585932642487,0.178063989637306,0.179894300518135,0.28230310880829
43,1,22,0.0436992227979275,0.110039637305699,0.126523316062176,0.146005440414508,0.175653626943005
43,1,23,0.0949984455958549,0.158156476683938,0.136199740932642,0.10714067357513,0.18710207253886
43,1,24,0.140012953367876,0.197764766839378,0.204262435233161,0.152866580310881,0.331316062176166
43,1,25,0.168161658031088,0.175671243523316,0.21989481865285,0.2984896373057,0.398246113989637
43,1,26,0.141036010362694,0.141639119170984,0.184984715025907,0.161851295336788,0.217036269430052
43,1,27,0.142819170984456,0.19170414507772,0.203081865284974,0.158323834196891,0.207685492227979
43,1,28,0.0945305699481865,0.131077720207254,0.152329533678756,0.167066839378238,0.184421502590674
43,1,29,0.118382642487047,0.141591191709845,0.1061,0.129193523316062,0.136009067357513
43,1,30,0.114202590673575,0.173152331606218,0.210660103626943,0.168047409326425,0.250871243523316
