sa,rp,direction,gm,story_1,story_2,story_3,story_4,story_5,story_6,story_7,story_8,story_9,story_10,story_11,story_12,story_13,story_14,story_15,story_16,story_17,story_18,story_19,story_20
0.027,43,1,1,0.000725961111111111,0.00111057692307692,0.00123765384615385,0.00129203205128205,0.00129425641025641,0.00128835256410257,0.00124192307692308,0.00118160256410256,0.00114967948717949,0.00122620512820513,0.00124820512820513,0.00125057692307692,0.00135185897435897,0.00143916666666667,0.00145878205128205,0.00136461538461539,0.00127641025641026,0.00115923076923077,0.000983717948717948,0.000790641025641027
0.027,43,1,2,0.000734966666666667,0.00109802564102564,0.00119204487179487,0.00122559615384615,0.0012265641025641,0.00120415384615385,0.00117391025641026,0.00115314102564103,0.00115641025641026,0.00116307692307692,0.00116230769230769,0.00122051282051282,0.00139121794871795,0.00148019230769231,0.00144673076923077,0.00128480769230769,0.00114589743589744,0.000980128205128204,0.000790384615384618,0.000614423076923077
0.027,43,1,3,0.000829355555555556,0.00118594230769231,0.00119676282051282,0.00123684615384615,0.00125275,0.00123614102564103,0.00120147435897436,0.00115839743589744,0.00113621794871795,0.00111108974358974,0.00109937179487179,0.00122217948717949,0.00143086538461539,0.00156108974358974,0.00159461538461539,0.00150198717948718,0.00137448717948718,0.0012,0.000964871794871796,0.000738141025641025
0.027,43,1,4,0.000811588888888889,0.00125010256410256,0.00138458333333333,0.00143198076923077,0.00140482051282051,0.00134680769230769,0.00127448717948718,0.00119865384615385,0.00113115384615385,0.00106525641025641,0.00112869230769231,0.00120989743589744,0.00142480769230769,0.00157564102564103,0.0016274358974359,0.00153185897435897,0.00137192307692308,0.00116448717948718,0.000918397435897435,0.000718333333333331
0.027,43,1,5,0.00125913333333333,0.00186626282051282,0.00193998076923077,0.00189117948717949,0.00177211538461538,0.00172589743589744,0.00162487179487179,0.00146371794871795,0.00157211538461538,0.00175208974358974,0.00177071794871795,0.00205214102564103,0.00238376923076923,0.00243701282051282,0.0025444358974359,0.00261615384615385,0.00246378205128205,0.00223071794871795,0.0019514358974359,0.00139958333333333
0.027,43,1,6,0.00102999444444444,0.00138803846153846,0.00135678205128205,0.00130048076923077,0.00134652564102564,0.0015693717948718,0.00168339743589744,0.00166955128205128,0.00154282051282051,0.00142260256410256,0.00150584615384615,0.00149434615384615,0.00188797435897436,0.00205487179487179,0.00197266666666667,0.00217004358974359,0.00233755384615385,0.00221945512820513,0.00179924358974359,0.00127038461538462
0.027,43,1,7,0.000859433333333333,0.00119789102564103,0.00113642948717949,0.00102580769230769,0.000979480769230769,0.0010484358974359,0.00119189743589744,0.00126678205128205,0.0012790641025641,0.00122589743589744,0.00127326923076923,0.00136724358974359,0.00156076923076923,0.00175580320512821,0.00189305769230769,0.00159705769230769,0.00161976282051282,0.00162259615384615,0.00134967371794872,0.000942948717948718
0.027,43,1,8,0.000685716666666667,0.00105323076923077,0.00115096153846154,0.0012444358974359,0.00135385897435897,0.00141969871794872,0.0014375641025641,0.00140884615384615,0.00135128205128205,0.00123692307692308,0.00125722435897436,0.001433,0.00172338461538462,0.00193051282051282,0.00201724358974359,0.00193096153846154,0.00178833333333333,0.00179730769230769,0.00160211538461538,0.00115903846153846
0.027,43,1,9,0.00147758888888889,0.00205098076923077,0.00201146794871795,0.00187014102564103,0.00167407051282051,0.00159891025641026,0.00149237179487179,0.00156344230769231,0.00171071794871795,0.00165736538461538,0.00152903846153846,0.0016575,0.00192660256410256,0.00210038461538462,0.00214435897435897,0.0023456217948718,0.00260500641025641,0.00261576923076923,0.00218314102564103,0.00154179487179487
0.027,43,1,10,0.000513391111111111,0.000836834615384615,0.000986955128205128,0.00103826282051282,0.00100878846153846,0.00101432692307692,0.00105978846153846,0.00111900641025641,0.00118089743589744,0.00118967948717949,0.00115852564102564,0.00113134615384615,0.001245,0.00130108974358974,0.00128166666666667,0.00125051282051282,0.00117987179487179,0.00104852564102564,0.000862756410256409,0.000652115384615384
